Date,IWF,IWM,MTUM,SBH,SPY,VLUE,VXX
2019-09-19,-0.0,-0.807129750982962,-0.0,1.0,-1.8241153342070773,-1.611218872870249,0.0
2019-09-20,-0.0,-0.8371812994084079,-0.026804879325689753,1.0,-1.7893827548295898,-1.5819590597350923,0.0
2019-09-23,-0.0,-0.8403792760228403,-0.03237466603803237,1.0,-1.7812352663837812,-1.5846822777515845,0.0
2019-09-24,-0.0,-0.8417628541448059,-0.044543546694648474,1.0,-1.7780692549842603,-1.5822665267576077,0.0
2019-09-25,-0.0,-0.8196111314920601,-0.04349876840836434,1.0,-1.790839054556889,-1.5868141082752476,0.0
2019-09-26,-0.0,-0.7807199447014409,-0.19923432764396237,1.0,-1.8018822778752595,-1.535332588929654,0.0
2019-09-27,-0.0,-0.7367402869579236,-0.21156429684561234,1.0,-1.8485678972540167,-1.5768714063087752,0.0
2019-09-30,-0.0,-0.6881819163875985,-0.2473263476288214,1.0,-1.8642108674516582,-1.6016528032840014,0.0
2019-10-01,-0.0,-0.6555933668233134,-0.2760762707286772,1.0,-1.8586398746826556,-1.6112461513531033,0.0
2019-10-02,-0.0,-0.6597750578895136,-0.364814202227368,1.0,-1.9145991840335208,-1.5740434447017309,0.0
2019-10-03,-0.0,-0.680342159747194,-0.3429770077367332,1.0,-1.8905415713196034,-1.534597362972649,0.0
2019-10-04,-0.0,-0.7072544520922102,-0.3773079864525293,1.0,-1.8550202119523653,-1.52305255107615,0.0
2019-10-07,-0.0,-0.6968448444107123,-0.3300444540821858,1.0,-1.8598612165239075,-1.534587444432397,0.0
2019-10-08,-0.0,-0.6999945808269659,-0.3095973554435593,1.0,-1.8730287758088116,-1.5364981303853031,0.0
2019-10-09,-0.0,-0.7190981148243359,-0.3022172236503856,1.0,-1.8423843187660667,-1.4918594687232218,0.0
2019-10-10,-0.0,-0.7579572315980431,-0.3700731130778957,1.0,-1.835742949810346,-1.533450607443241,0.0
2019-10-11,-0.0,-0.768231046931408,-0.4381560677589559,1.0,-1.8006109414051652,-1.5470147181338518,0.0
2019-10-14,-0.0,-0.7394511820264908,-0.48510590733806513,1.0,-1.8297099424355894,-1.5345665902867043,0.0
2019-10-15,-0.0,-0.7529871580122837,-0.5268565047459519,1.0,-1.8137911781127862,-1.4897822445561137,0.0
2019-10-16,-0.0,-0.7745642060422622,-0.5499691721316069,1.0,-1.8059525811333443,-1.4745810212432036,0.0
2019-10-17,-0.0,-0.7325620577333484,-0.6069864090755925,1.0,-1.7911378187127935,-1.4853981803886331,0.0
2019-10-18,-0.0,-0.7665933570179891,-0.6359330062595162,1.0,-1.7487734731855864,-1.4879039079681948,0.0
2019-10-21,-0.0,-0.7080752336974885,-0.6414010586777791,1.0,-1.7425385741637573,-1.5392499155310286,0.0
2019-10-22,-0.0,-0.6837688668619059,-0.6494706014868215,1.0,-1.7472403694525795,-1.551419238567245,0.0
2019-10-23,-0.0,-0.6864182217962451,-0.6227095901223432,1.0,-1.7461239217455036,-1.5827366521959745,0.0
2019-10-24,-0.0,-0.6664005474452556,-0.7190921532846716,1.0,-1.7528512773722629,-1.5642107664233578,0.0
2019-10-25,-0.0,-0.629686821406167,-0.4029821936978237,1.0,-1.4074699609129953,-1.3854654248902185,0.0
2019-10-28,-0.0,-0.6477042049299178,-0.41430642822619623,1.0,-1.4109714838086034,-1.3602706621556309,0.0
2019-10-29,-0.0,-0.6471448773589505,-0.49383137465255766,1.0,-1.3738235724386794,-1.3616326132540106,0.0
2019-10-30,-0.0,-0.6477895860629883,-0.48866889891784343,1.0,-1.362061435434561,-1.3542000291163196,0.0
2019-10-31,-0.0,-0.6443126003015124,-0.4981763361377231,1.0,-1.3565141273160533,-1.3641492000194522,0.0
2019-11-01,-0.0,-0.6476218816644349,-0.5329564052968309,1.0,-1.378415910330804,-1.4005852303724644,0.0
2019-11-04,-0.0,-0.6301884925542967,-0.5378716667491218,1.0,-1.40201850294365,-1.3772324741502993,0.0
2019-11-05,-0.0,-0.6613653413353339,-0.6665166291572894,1.0,-1.3433358339584898,-1.3299824956239061,0.0
2019-11-06,-0.0,-0.6558931484502447,-0.668280995106036,1.0,-1.3732157422512234,-1.4004893964110932,0.0
2019-11-07,-0.0,-0.6626204926811854,-0.6707808435762738,1.0,-1.368541847299434,-1.3982251236803183,0.0
2019-11-08,-0.0,-0.697664770033191,-0.9493835941204362,1.0,-1.67176386913229,-1.60816737790422,0.0
2019-11-11,-0.0,-0.6884235716422376,-0.9856416392461862,1.0,-1.6854322464851932,-1.6231528567155251,0.0
2019-11-12,-0.0,-0.6982902917264466,-0.9859516977522715,1.0,-1.6766499282639884,-1.6171090387374458,0.0
2019-11-13,-0.0,-0.7118664791832243,-1.1208045485113407,1.0,-1.6650975117686617,-1.615821972244299,0.0
2019-11-14,-0.0,-0.7120479716086399,-1.1149115829407086,1.0,-1.6614452670868263,-1.6304228109894143,0.0
2019-11-15,-0.0,-0.7107656384416862,-1.142620130269141,1.0,-1.6546638810372374,-1.6367211503010937,0.0
2019-11-18,-0.0,-0.7000061323358068,-1.1474826761513461,1.0,-1.6599619795179983,-1.6248850187036241,0.0
2019-11-19,-0.0,-0.8214263194400655,-1.1521533514092943,1.0,-1.6758307585598082,-1.6560943312945329,0.0
2019-11-20,-0.0,-0.8228214983302881,-1.1557557809841852,1.0,-1.671224245479176,-1.6509986768319578,0.0
2019-11-21,-0.0,-0.7954970647055029,-1.2721114766789239,1.0,-1.6744081027030513,-1.709180052899813,0.0
2019-11-22,-0.0,-0.7942219642741987,-1.2683949184239376,1.0,-1.6744051073708646,-1.7116785967627521,0.0
2019-11-25,-0.0,-0.7946036664084689,-1.2733668990446683,1.0,-1.678221017299251,-1.7087529047250194,0.0
2019-11-26,-0.0,-0.7522112466912002,-1.2847827490477113,1.0,-1.690425463231971,-1.7287752598618376,0.0
2019-11-27,-0.0,-0.74995149084794,-1.2993338076450425,1.0,-1.6960093137571957,-1.7225923290860876,0.0
2019-11-29,-0.0,-0.7462500818759416,-1.3732887928211175,1.0,-1.7410100216152484,-1.6895264295539398,0.0
2019-12-02,-0.0,-0.7665842741666111,-1.4626895584207362,1.0,-1.7595029728104752,-1.691696172088984,0.0
2019-12-03,-0.0,-0.751988237652877,-1.4428924680879502,1.0,-1.7728396711889325,-1.715431397447036,0.0
2019-12-04,-0.0,-0.7867241147165747,-1.450114447286926,1.0,-1.7763565369597414,-1.7189982496297294,0.0
2019-12-05,-0.0,-0.7725066648438034,-1.5113131451227015,1.0,-1.775377674482193,-1.7765397498120172,0.0
2019-12-06,-0.0,-0.8457417200111329,-1.5596298357918175,1.0,-1.821597550793209,-1.7310743111605902,0.0
2019-12-09,-0.0,-0.7612174907116318,-1.6764075450128608,1.0,-1.911546156044584,-1.7957273506716205,0.0
2019-12-10,-0.0,-0.7697702539298671,-2.194921402660218,1.0,-2.2746473196291817,-1.822007255139057,0.0
2019-12-11,-0.0,-0.7501808536291295,-2.1986978538702675,1.0,-2.2601880877742944,-1.8288722771481392,0.0
2019-12-12,-0.0,-0.7517901681551211,-2.2013838603266556,1.0,-2.2638184890176203,-1.8286265990827903,0.0
2019-12-13,-0.0,-0.7581297524672383,-2.278353017311115,1.0,-2.2616890470797606,-1.791053227633069,0.0
2019-12-16,-0.0,-0.7630916619306649,-2.2864333847527805,1.0,-2.2679223836973286,-1.8014126816594949,0.0
2019-12-17,-0.0,-0.7235593220338983,-2.513813559322034,1.0,-2.4288135593220344,-1.8083898305084747,0.0
2019-12-18,-0.015683478880769916,-0.8030654072357869,-2.6808946711816075,1.0,-2.533238281946177,-1.8781857066476566,0.0
2019-12-19,-0.009796936230851443,-0.8546490915568222,-2.6810651941574637,1.0,-2.4869967937299604,-1.8737085856786606,0.0
2019-12-20,-0.014985642498205312,-0.8857681263460159,-2.712580760947595,1.0,-2.500089734386217,-1.859924623115578,0.0
2019-12-23,-0.022617124394184167,-0.90612098366541,-2.7013103572069648,1.0,-2.5052952791240353,-1.8397953688745288,0.0
2019-12-24,-0.03480757154391316,-0.9118148380730241,-2.680362429353189,1.0,-2.5094644298914504,-1.8345743249304745,0.0
2019-12-26,-0.047934179932033624,-0.9193346449651225,-2.664907887676623,1.0,-2.500894294401717,-1.8098730101949563,0.0
2019-12-27,-0.03782080144079243,-0.945159837910851,-2.704907699234579,1.0,-2.503466906798739,-1.8135074290859974,0.0
2019-12-30,-0.08981498113885397,-0.9365008083348303,-2.729028201904078,1.0,-2.4985629603017783,-1.727680977186995,0.0
2019-12-31,-0.06564433683077751,-0.9566854990583804,-2.729082593489373,1.0,-2.496726750964039,-1.719756075688279,0.0
2020-01-02,-0.06561065610656105,-0.9633696336963369,-2.7433174331743317,1.0,-2.505625056250562,-1.7220772207722077,0.0
2020-01-03,-0.02338915180196578,-0.9801601747360758,-2.808063341827448,1.0,-2.5269384783400075,-1.7622861303239898,0.0
2020-01-06,-0.06267332224070993,-0.9937141800702533,-2.846089850249584,1.0,-2.5578665187650214,-1.78369384359401,0.0
2020-01-07,-0.06604470718640311,-0.9963051912063551,-2.839368187696287,1.0,-2.553851838167375,-1.7814520598559025,0.0
2020-01-08,-0.06372775062252145,-0.9919763902978881,-2.8408189615420087,1.0,-2.553444618647976,-1.7725721663746197,0.0
2020-01-09,-0.06374836662310995,-1.018200485346276,-2.8746499906664176,1.0,-2.573548627963412,-1.8034347582602204,0.0
2020-01-10,-0.09101134126909739,-1.0247445871215672,-2.8836816946293,1.0,-2.5680007498359734,-1.8056050239010217,0.0
2020-01-13,-0.09049137284321081,-1.0250375093773443,-2.8840960240060016,1.0,-2.57033008252063,-1.8072955738934735,0.0
2020-01-14,-0.1941287878787879,-0.9899621212121211,-2.947632575757576,1.0,-2.586931818181818,-1.7511363636363637,0.0
2020-01-15,-0.20698183201750214,-1.0046608960334824,-2.9596689812612955,1.0,-2.585750974983354,-1.7548749167697135,0.0
2020-01-16,-0.21378058103975536,-0.9838493883792049,-2.94849006116208,1.0,-2.610569571865444,-1.7998853211009176,0.0
2020-01-17,-0.209411090961153,-0.9495084470745442,-2.9543762527441064,1.0,-2.6139161973847473,-1.8174095638064331,0.0
2020-01-21,-0.18930001907304977,-0.9733930955559794,-2.9475491131031855,1.0,-2.604711043295823,-1.8216669845508298,0.0
2020-01-22,-0.1645868784269238,-0.9521648704859142,-2.9417659292872,1.0,-2.5643788996029495,-1.830686330119115,0.0
2020-01-23,-0.19779068660127605,-0.9278163984382439,-2.930578040186649,1.0,-2.5778497285972763,-1.888867726883154,0.0
2020-01-24,-0.19807637367869724,-0.9290543757737357,-2.933911056089896,1.0,-2.578516331777926,-1.8832492143605368,0.0
2020-01-27,-0.1668870419342652,-0.870419342652059,-2.9451265583679636,1.0,-2.5568568190404233,-1.9052701171137136,0.0
2020-01-28,-0.08456262332049234,-0.9274640608850889,-3.004134172695669,1.0,-2.542610166306493,-1.8371699708728744,0.0
2020-01-29,-0.04485612187323679,-0.9400977995110025,-3.0308444611623093,1.0,-2.546454767726161,-1.8416400225691176,0.0
2020-01-30,-0.08313740242640837,-0.9266434684472868,-3.013448697451331,1.0,-2.5717107119345437,-1.8097432521395656,0.0
2020-01-31,-0.046858762399622104,-0.9806329711856401,-3.0172886159659895,1.0,-2.5798771846953237,-1.8226735947094945,0.0
2020-02-03,-0.01499671946761646,-0.9411378760896054,-3.0174336863811044,1.0,-2.573343331146312,-1.8259443246789766,0.0
2020-02-04,-0.0,-0.9258571030381864,-2.97175508687169,1.0,-2.5584874105732602,-1.8350831552541111,0.0
2020-02-05,-0.0,-0.9316223478180302,-2.990086166960067,1.0,-2.5487816177151856,-1.7947743908088576,0.0
2020-02-06,-0.0,-0.9386565507031829,-3.0362694300518136,1.0,-2.5330310880829017,-1.7444485566247225,0.0
2020-02-07,-0.033610854147394384,-1.084592455545277,-3.4355021071024767,1.0,-2.835543221297153,-1.889300030835646,0.0
2020-02-10,-0.03194103194103194,-1.0718673218673218,-3.4247542997542997,1.0,-2.828112203112203,-1.880937755937756,0.0
2020-02-11,-0.0064154786150712835,-1.060896130346232,-3.3989816700611,1.0,-2.809266802443992,-1.9077393075356417,0.0
2020-02-12,-0.018215121603744784,-1.0537295207082529,-3.385672127811133,1.0,-2.8119466775211155,-1.906482141039992,0.0
2020-02-13,-0.011755168220510741,-1.076205918119173,-3.3729225780299963,1.0,-2.802290231049858,-1.8706931495743817,0.0
2020-02-14,-0.009657415878824845,-1.0917962793534615,-3.400223645420352,1.0,-2.783368913286571,-1.880654671139575,0.0
2020-02-18,-0.0,-1.1008522727272727,-3.377637987012987,1.0,-2.768161525974026,-1.898640422077922,0.0
2020-02-19,-0.0,-1.1799918417295534,-3.3887415867836017,1.0,-2.738527432184377,-1.8905771976341017,0.0
2020-02-20,-0.03240552620885819,-1.1775700934579438,-3.3443722064201546,1.0,-2.7223689557090616,-1.8818569687119058,0.0
2020-02-21,-0.009034615775048218,-1.1915541569383818,-3.3488985889757386,1.0,-2.720028423510304,-1.8816363820931885,0.0
2020-02-24,-0.0,-1.2234693877551022,-3.368877551020408,1.0,-2.7332653061224486,-1.8783673469387754,0.0
2020-02-25,-0.0,-1.2660611221496831,-3.130097454820702,1.0,-2.375910682183745,-1.6895638187151103,0.0
2020-02-26,-0.0,-1.1987276870489936,-3.2350930497531336,1.0,-2.4617356627421194,-1.5992214204329662,0.0
2020-02-27,-0.0,-1.184506376948512,-3.211809163911195,1.0,-2.4664147378365615,-1.5845063769485122,0.0
2020-02-28,-0.0,-1.4077380952380951,-2.9636544011544013,1.0,-2.149621212121212,-1.4977453102453102,0.0
2020-03-02,-0.0,-1.3444734708584811,-2.9538780290063955,1.0,-2.197639852265562,-1.5122061075578777,0.0
2020-03-03,-0.0,-1.5533686601059804,-2.499369164774161,1.0,-1.956934981916057,-1.4014635377239464,0.0
2020-03-04,-0.0,-1.689585778970317,-2.612527251383532,1.0,-1.8357370451115211,-1.2472748616468219,0.0
2020-03-05,-0.0,-1.8192138389064794,-2.1969264035832885,1.0,-1.573403351610163,-1.1330604679898062,0.0
2020-03-06,-0.0,-1.9485819521178633,-1.9700184162062613,1.0,-1.4187108655616942,-1.0290976058931858,0.0
2020-03-09,-0.0,-1.938745057076774,-2.0499888084757143,1.0,-1.4449750055957622,-1.0273073192568827,0.0
2020-03-10,-0.3098705501618123,-1.2556011949215835,-1.6896315658451582,1.0,-1.239357729648992,-0.7290266367936271,0.0
2020-03-11,-0.13343221595965588,-1.4685849896173242,-1.6707208543458916,1.0,-1.0712548205280332,-0.5890240284781963,0.0
2020-03-12,-0.17370372419899285,-1.2760776935421392,-1.4822090642465826,1.0,-1.0369653035249848,-0.5647722870898124,0.0
2020-03-13,-0.3512242807932222,-0.9623405641932781,-1.075830928218974,1.0,-0.8355832790242993,-0.43008099804487476,0.0
2020-03-16,-0.2578837020238757,-1.0664926618458774,-0.9203286123828677,1.0,-0.7272260493774335,-0.30691883102990886,0.0
2020-03-17,-0.34855334538878846,-0.7482670283303194,-0.5887959614225438,1.0,-0.6846745027124774,-0.3970388788426763,0.0
2020-03-18,-0.33150735294117645,-0.7645588235294117,-0.5116544117647058,1.0,-0.6688235294117647,-0.39992647058823527,0.0
2020-03-19,-0.3277562967513461,-0.7216781700574568,-0.4951396668232574,1.0,-0.6607162215878294,-0.40830412315253134,0.0
2020-03-20,-0.341768427247315,-0.839267323819332,-0.47219361483007205,1.0,-0.6690451669854347,-0.35578196263057227,0.0
2020-03-23,-0.34027017159547285,-0.8512960934647682,-0.44665936473165396,1.0,-0.6596202993793355,-0.3531215772179628,0.0
2020-03-24,-0.34564160119715676,-0.8315750093527872,-0.5166105499438832,1.0,-0.6898615787504677,-0.35742611298166854,0.0
2020-03-25,-0.3392972623410218,-0.8153337644607316,-0.4354027448444349,1.0,-0.6608823740748725,-0.3417762448803622,0.0
2020-03-26,-0.3288566110725886,-0.8194956388452976,-0.47421626947921613,1.0,-0.6804861136454874,-0.34644720995584105,0.0
2020-03-27,-0.33871723690377475,-0.8092439701481775,-0.433392219778635,1.0,-0.7000757111439593,-0.3238634315174676,0.0
2020-03-30,-0.32604245232194806,-0.8090363825737168,-0.44093668067377795,1.0,-0.7015407822432927,-0.3139747871996552,0.0
2020-03-31,-0.310339851360127,-0.8424128725016236,-0.44895014070279243,1.0,-0.6933039901868823,-0.3127209755393607,0.0
2020-04-01,-0.3107102674844845,-0.8297463071171923,-0.47519326389140926,1.0,-0.694842666860233,-0.31887634740318654,0.0
2020-04-02,-0.31082637489202425,-0.8100705441980997,-0.46760725597466174,1.0,-0.6989274402533833,-0.31176216527497846,0.0
2020-04-03,-0.30950668776067886,-0.8239968358981735,-0.4716669063713505,1.0,-0.6759672083992522,-0.31446857471594997,0.0
2020-04-06,-0.31219915223794814,-0.8163661182556218,-0.4693584309217616,1.0,-0.67831740785976,-0.3159709749263596,0.0
2020-04-07,-0.3134553283100107,-0.8118406889128095,-0.4682454251883746,1.0,-0.6758162899174739,-0.318729817007535,0.0
2020-04-08,-0.3119471422897787,-0.8129400296060946,-0.45517565079250455,1.0,-0.6852005632378958,-0.34523594613134995,0.0
2020-04-09,-0.3160940195514664,-0.7948893041978149,-0.46280189764232316,1.0,-0.6829715353651524,-0.33726279470960324,0.0
2020-04-13,-0.3483789625360231,-0.7226224783861671,-0.48843659942363105,1.0,-0.6945965417867435,-0.34830691642651296,0.0
2020-04-14,-0.33979281367719505,-0.7497464503042597,-0.4731237322515214,1.0,-0.7036728484497248,-0.35576644450883804,0.0
2020-04-15,-0.30796933499732576,-0.7522196469958995,-0.4438224282403281,1.0,-0.6846140131930826,-0.3770369049741487,0.0
2020-04-16,-0.30186995931767896,-0.7572621511669402,-0.43969024338020124,1.0,-0.689065734066091,-0.38073656412818496,0.0
2020-04-17,-0.29526870201749683,-0.7704695590073201,-0.4272808427066595,1.0,-0.6901267630780217,-0.387645063381539,0.0
2020-04-20,-0.30208518980573873,-0.7581892710746747,-0.432507574407414,1.0,-0.6882908572446979,-0.38335412582427375,0.0
2020-04-21,-0.30851253521629046,-0.763132555900289,-0.43268784993402515,1.0,-0.6857458721158304,-0.3761634749117364,0.0
2020-04-22,-0.2986195988209074,-0.8100510460852687,-0.4130059673592638,1.0,-0.7142138183909699,-0.3589402545114674,0.0
2020-04-23,-0.3151067144979527,-0.8023698228068268,-0.42482878573758015,1.0,-0.7267094249374932,-0.3545675254556655,0.0
2020-04-24,-0.30969121484488255,-0.8072992171643955,-0.4265366772977675,1.0,-0.7261162655842274,-0.3545955349376631,0.0
2020-04-27,-0.3293289296991253,-0.8108010017058033,-0.4039124596232715,1.0,-0.726127826370994,-0.3591986353573114,0.0
2020-04-28,-0.33449250163008043,-0.8033036296457291,-0.39708758965442287,1.0,-0.7273781062087952,-0.36010287618633624,0.0
2020-04-29,-0.31570565026966374,-0.8181851087704057,-0.38780902740073114,1.0,-0.7213957360553082,-0.37658812031708105,0.0
2020-04-30,-0.3180555054314483,-0.7866397199465878,-0.40232415460680643,1.0,-0.7390017683785052,-0.3629145764913927,0.0
2020-05-01,-0.32906553179211595,-0.7816208028275687,-0.3982399826883543,1.0,-0.74324665488513,-0.3544559454683161,0.0
2020-05-04,-0.3357798165137615,-0.7704623133657134,-0.40266234934340717,1.0,-0.755063860406548,-0.3338010433531211,0.0
2020-05-05,-0.3350124131975677,-0.7704457957039541,-0.396862519339402,1.0,-0.7571690713489008,-0.338574461195265,0.0
2020-05-06,-0.3339807920578397,-0.7706917017373477,-0.39509370166540775,1.0,-0.757382827955829,-0.3398438905075357,0.0
2020-05-07,-0.3714462524116341,-0.778748498416512,-0.4135269921007608,1.0,-0.7622219795420625,-0.3142586727822067,0.0
2020-05-08,-0.3697583446057105,-0.7779402624940592,-0.4304829451979673,1.0,-0.7656564179431873,-0.3120315870288451,0.0
2020-05-11,-0.3694023030524584,-0.7766770243099982,-0.43096326082983,1.0,-0.7672454761469567,-0.3113873149332846,0.0
2020-05-12,-0.365952624652727,-0.778001169761661,-0.42210118438368177,1.0,-0.768935516888434,-0.32047814007895886,0.0
2020-05-13,-0.36342389716622847,-0.7761831726555654,-0.4231668127373649,1.0,-0.7733347940403157,-0.31565877884896293,0.0
2020-05-14,-0.37342350575763117,-0.7594589654542131,-0.43754341071102176,1.0,-0.7854140010966917,-0.2998354962529702,0.0
2020-05-15,-0.3887625614318198,-0.7782219614171495,-0.448910731313724,1.0,-0.7890779725665664,-0.26256143181984887,0.0
2020-05-18,-0.396770983080836,-0.7936156880091415,-0.45703859338715036,1.0,-0.7889712116185632,-0.2497327583029231,0.0
2020-05-19,-0.39369292764982067,-0.8057968871307626,-0.44992421161595625,1.0,-0.7942622647787348,-0.2533180524233798,0.0
2020-05-20,-0.38935739274535075,-0.7921929663045479,-0.450856195912355,1.0,-0.7937764684220217,-0.2564168661388326,0.0
2020-05-21,-0.39260595794822706,-0.7789888426556689,-0.46304820120042717,1.0,-0.7963324373089812,-0.2512795964208123,0.0
2020-05-22,-0.3985667848699763,-0.797798463356974,-0.454011524822695,1.0,-0.7972813238770685,-0.24619533096926713,0.0
2020-05-26,-0.3982935027518191,-0.7967716913530085,-0.4533668230340191,1.0,-0.7974734975806154,-0.24781147268496284,0.0
2020-05-27,-0.38445557410498976,-0.8102392877017252,-0.4206269708773882,1.0,-0.8058987200890373,-0.2886291968094973,0.0
2020-05-28,-0.3767754889566446,-0.8188815349148509,-0.41470216405146126,1.0,-0.8056815646612627,-0.30226072729976944,0.0
2020-05-29,-0.36845240311231897,-0.8305722050556569,-0.40847325118201105,1.0,-0.7997468448680243,-0.3156248836603253,0.0
2020-06-01,-0.3702311385714817,-0.8330665872631853,-0.4093125395466557,1.0,-0.7979305467674097,-0.31149737596307736,0.0
2020-06-02,-0.37134557372164906,-0.8341961193251647,-0.40799225354735386,1.0,-0.7978101374250492,-0.3129492383896316,0.0
2020-06-03,-0.3716649277090475,-0.8346251304218215,-0.4062826054553585,1.0,-0.7997093456550902,-0.3140557460128186,0.0
2020-06-04,-0.3740575415431937,-0.8471435537717095,-0.38778648861547693,1.0,-0.8147717468772272,-0.3272815934581192,0.0
2020-06-05,-0.3702467561689042,-0.8472586814670366,-0.3867846696167404,1.0,-0.813132828320708,-0.3326333158328958,0.0
2020-06-08,-0.319541231126597,-0.7959131823461093,-0.3899535423925668,1.0,-0.7812137049941927,-0.3429152148664344,0.0
2020-06-09,-0.33147025732225166,-0.7931259753928792,-0.3920807171632853,1.0,-0.7824193372772474,-0.330272565600842,0.0
2020-06-10,-0.32649727767695097,-0.797568058076225,-0.3909981851179673,1.0,-0.7849727767695099,-0.3297277676950998,0.0
2020-06-11,-0.3228077816492451,-0.8057491289198607,-0.3849448315911731,1.0,-0.7829195702671313,-0.3330429732868757,0.0
2020-06-12,-0.3280408075292765,-0.7758818880666714,-0.40096271283856594,1.0,-0.7629499245635462,-0.324340829082549,0.0
2020-06-15,-0.33455000894614423,-0.7604938271604939,-0.4066917158704599,1.0,-0.7605653963141886,-0.31615673644659154,0.0
2020-06-16,-0.337755211499267,-0.7467729824435944,-0.4051560768048057,1.0,-0.7656881324418064,-0.3202703185897665,0.0
2020-06-17,-0.33515482695810567,-0.7419907853851923,-0.40690738954962674,1.0,-0.765313046894532,-0.3222257937783492,0.0
2020-06-18,-0.33403571428571427,-0.743142857142857,-0.4061785714285714,1.0,-0.7650714285714285,-0.323,0.0
2020-06-19,-0.33410797282803006,-0.7420450482659993,-0.408044333214158,1.0,-0.7655702538434036,-0.32552735073292816,0.0
2020-06-22,-0.3472840925420319,-0.7441442736025291,-0.39233366863055036,1.0,-0.784379939646501,-0.324328208075873,0.0
2020-06-23,-0.3528946137516641,-0.7472025330119094,-0.39437987982585543,1.0,-0.7865649624006045,-0.31702227179505627,0.0
2020-06-24,-0.35276128800143913,-0.7453139053786654,-0.3942075912933981,1.0,-0.7870840079150927,-0.31843856808778565,0.0
2020-06-25,-0.35156334328787825,-0.7473104738603245,-0.3930486093620696,1.0,-0.7912064188824525,-0.31489943510956,0.0
2020-06-26,-0.35141161661571657,-0.7443265599712282,-0.3918719654738356,1.0,-0.7916202121920517,-0.31724509980219384,0.0
2020-06-29,-0.34549171508500104,-0.7372498386055519,-0.39538053224302416,1.0,-0.7868517323004088,-0.3216053367764149,0.0
2020-06-30,-0.3434571890145396,-0.7429545862502243,-0.3928917609046849,1.0,-0.7886914378029078,-0.32198887093879014,0.0
2020-07-01,-0.3396693325682315,-0.743750672452749,-0.387870745615608,1.0,-0.7934942438044686,-0.32162966682207794,0.0
2020-07-02,-0.3502875629043853,-0.7386053199137311,-0.394823867721064,1.0,-0.7997124370956147,-0.31110711718188355,0.0
2020-07-06,-0.35138923834513497,-0.737967722224219,-0.39502534057007294,1.0,-0.7995039718198482,-0.31055677366018475,0.0
2020-07-07,-0.34876620811034087,-0.7390898315434072,-0.39082647893394634,1.0,-0.8000071836500127,-0.3130993857979239,0.0
2020-07-08,-0.34744819164601515,-0.7422332363610243,-0.38907445318392414,1.0,-0.7990518263118198,-0.31372337750960744,0.0
2020-07-09,-0.3454813112635094,-0.743528060033751,-0.3869878998958745,1.0,-0.7980682919823346,-0.3164697856450397,0.0
2020-07-10,-0.3373619653969282,-0.75874968526312,-0.3750224812057121,1.0,-0.8011582317182836,-0.32470055033991585,0.0
2020-07-13,-0.3404247673123225,-0.7623890466094081,-0.3733783735221188,1.0,-0.7987566032989541,-0.31868329320444166,0.0
2020-07-14,-0.323433291434728,-0.757119770156222,-0.3616448195367212,1.0,-0.8123900161608907,-0.33668522176333276,0.0
2020-07-15,-0.2994436372656721,-0.7451716928310712,-0.3646124951273964,1.0,-0.785995251426344,-0.3484886069669372,0.0
2020-07-16,-0.2994931055262131,-0.7472617064265711,-0.3626954025025699,1.0,-0.7845875722236006,-0.35067881322888234,0.0
2020-07-17,-0.2953635816243403,-0.7445188254879042,-0.36163354939255477,1.0,-0.7845429107781673,-0.35589558318280023,0.0
2020-07-20,-0.313854351687389,-0.7425577264653642,-0.3623801065719361,1.0,-0.7830905861456484,-0.3505150976909414,0.0
2020-07-21,-0.2883209087681931,-0.7528931487397941,-0.34760383386581467,1.0,-0.789634362797302,-0.37142350017749376,0.0
2020-07-22,-0.2857142857142857,-0.7553859804791482,-0.3453416149068323,1.0,-0.7900976042590949,-0.37270629991126886,0.0
2020-07-23,-0.29078821061613397,-0.7623280122302414,-0.3483130088527038,1.0,-0.7912326234578874,-0.3626408788708358,0.0
2020-07-24,-0.27954585772574064,-0.7660457690260777,-0.34568032641475965,1.0,-0.7888238424693986,-0.36789072201525636,0.0
2020-07-27,-0.2778212052302444,-0.7643547470153496,-0.3495949403069926,1.0,-0.7833641273450823,-0.3779846503695281,0.0
2020-07-28,-0.27944260779922503,-0.7614020120152145,-0.3481568376524119,1.0,-0.7852547012192955,-0.3805410401336604,0.0
2020-07-29,-0.2859179019384265,-0.7553092930444697,-0.35059150513112886,1.0,-0.7828891106043329,-0.3885761117445838,0.0
2020-07-30,-0.28496136177486553,-0.7504718492931164,-0.3513763754852035,1.0,-0.7839464406538229,-0.39033510202628113,0.0
2020-07-31,-0.2780226927802269,-0.7563778275637784,-0.36265086362650867,1.0,-0.8117366481173666,-0.40471200404712004,0.0
2020-08-03,-0.2746720630217179,-0.7574531131427745,-0.36237487803996676,1.0,-0.8101398475047882,-0.4089907129693203,0.0
2020-08-04,-0.2724908808552132,-0.7509841453284698,-0.36043194048177973,1.0,-0.8135360612517605,-0.414099461880169,0.0
2020-08-05,-0.27237185056472635,-0.7523168259484507,-0.36316246741963515,1.0,-0.8151969302056183,-0.41695626991022305,0.0
2020-08-06,-0.27274038288207086,-0.7552366874571871,-0.3585463460359808,1.0,-0.8071168475321773,-0.4116162526589032,0.0
