Date,IMUX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-14,1.0,-10.803852889667251,-11.281961471103328,-11.246935201401051,-12.044950379451256,-11.999416228838296,0.0
2019-08-15,1.0,-10.652474108170312,-11.131760644418872,-11.101841196777906,-11.865937859608746,-11.78596087456847,0.0
2019-08-16,1.0,-10.665322580645162,-11.144009216589861,-11.115207373271888,-11.879608294930875,-11.800115207373272,0.0
2019-08-19,1.0,-10.624426605504587,-11.071674311926605,-11.07454128440367,-11.83084862385321,-11.737385321100916,0.0
2019-08-20,1.0,-10.57420091324201,-11.023401826484017,-11.028538812785389,-11.775114155251142,-11.676369863013699,0.0
2019-08-21,1.0,-10.611333714939896,-11.052089295935891,-11.077275329135661,-11.803663423010876,-11.6960503720664,0.0
2019-08-22,1.0,-10.59748427672956,-11.042309891366497,-11.061749571183535,-11.791309319611207,-11.682675814751288,0.0
2019-08-23,1.0,-10.598056032018297,-11.041738136077761,-11.061749571183535,-11.79073756432247,-11.682675814751288,0.0
2019-08-26,1.0,-10.446760563380284,-10.860281690140846,-10.907605633802818,-11.621971830985917,-11.501408450704226,0.0
2019-08-27,1.0,-10.347656250000002,-10.752790178571429,-10.800223214285715,-11.508928571428573,-11.393973214285715,0.0
2019-08-28,1.0,-8.742467043314502,-9.042843691148777,-9.102636534839926,-9.643126177024483,-9.54990583804143,0.0
2019-08-29,1.0,-8.7242837012682,-9.014091122592767,-9.084077031470173,-9.622357914513856,-9.525129168623767,0.0
2019-08-30,1.0,-8.474236206110351,-8.745554035567714,-8.822617419060647,-9.327405380756954,-9.229822161422709,0.0
2019-09-03,1.0,-8.460663938153706,-8.725329695316054,-8.800818553888131,-9.29149613460664,-9.196907685311507,0.0
2019-09-04,1.0,-7.597640358014646,-7.804312449145646,-7.859235150528884,-8.247355573637103,-8.175345809601302,0.0
2019-09-05,1.0,-7.663386633866339,-7.872488724887249,-7.919639196391964,-8.312423124231243,-8.232472324723247,0.0
2019-09-06,1.0,-7.673645320197045,-7.876026272577997,-7.940065681444993,-8.327586206896552,-8.233169129720853,0.0
2019-09-09,1.0,-7.685855263157895,-7.8881578947368425,-7.953125,-8.34251644736842,-8.248355263157894,0.0
2019-09-10,1.0,-7.6918963389551624,-7.888523241464418,-7.961332784862197,-8.346359522830111,-8.247634718222955,0.0
2019-09-11,1.0,-7.6946502057613175,-7.891358024691359,-7.965020576131687,-8.350617283950617,-8.251028806584364,0.0
2019-09-12,1.0,-7.703871499176277,-7.885914332784185,-7.977759472817134,-8.360790774299836,-8.257825370675453,0.0
2019-09-13,1.0,-7.707869798104656,-7.889163576431809,-7.977750309023485,-8.364235681911826,-8.264112072517511,0.0
2019-09-16,1.0,-7.71298969072165,-7.897319587628866,-7.983092783505155,-8.371546391752577,-8.272164948453607,0.0
2019-09-17,1.0,-7.709810387469085,-7.89406430338005,-7.979802143446002,-8.368095630667765,-8.268342951360264,0.0
2019-09-18,1.0,-7.715759075907591,-7.903877887788779,-7.98473597359736,-8.374174917491748,-8.27516501650165,0.0
2019-09-19,1.0,-7.547762998790811,-7.721080209592907,-7.799677549375252,-8.166868198307135,-8.07093913744458,0.0
2019-09-20,1.0,-7.283216783216783,-7.442113442113443,-7.52020202020202,-7.8492618492618496,-7.755244755244755,0.0
2019-09-23,1.0,-7.292493193309996,-7.4527421236872815,-7.530532866588876,-7.855698171917542,-7.76390509529366,0.0
2019-09-24,1.0,-7.332811888932343,-7.493938208838483,-7.57411028549081,-7.9002737583105205,-7.807195932733673,0.0
2019-09-25,1.0,-7.3014018691588785,-7.455996884735202,-7.544781931464175,-7.86721183800623,-7.771028037383177,0.0
2019-09-26,0.8115264797507787,-5.816822429906542,-5.900934579439252,-6.037383177570093,-6.24828660436137,-6.148598130841121,0.18847352024922115
2019-09-27,0.7661266568483064,-5.4815905743740805,-5.564064801178205,-5.69837997054492,-5.902503681885126,-5.808541973490428,0.23387334315169367
2019-09-30,0.7449300199942873,-5.316195372750643,-5.371036846615254,-5.532419308768923,-5.718937446443873,-5.624964295915452,0.2550699800057127
2019-10-01,0.7479088549177965,-5.370060571098933,-5.424574560138448,-5.590135563888088,-5.777040669166427,-5.6818575137006055,0.25209114508220365
2019-10-02,0.7314155511250356,-5.308174309313586,-5.355169467388208,-5.53033323839362,-5.696667616063799,-5.591569353460552,0.26858444887496435
2019-10-03,0.7572815533980582,-5.488378934980877,-5.5528096498970285,-5.716092968520153,-5.887908208296558,-5.775522212415416,0.24271844660194175
2019-10-04,0.7335620354488279,-5.327329902801601,-5.394225271583762,-5.55117209834191,-5.711263579188108,-5.603773584905661,0.26643796455117214
2019-10-07,0.752944640753828,-5.491166077738517,-5.568315665488811,-5.722025912838634,-5.886042402826856,-5.778857479387516,0.24705535924617197
2019-10-08,0.7520564042303173,-5.477967097532315,-5.555229142185664,-5.707696827262044,-5.871327849588719,-5.764688601645123,0.2479435957696827
2019-10-09,0.7643948296122209,-5.480023501762632,-5.559341950646298,-5.707696827262044,-5.869858989424206,-5.760282021151586,0.23560517038777906
2019-10-10,0.7194421657095981,-5.092425485370523,-5.169264424391578,-5.305441618813235,-5.432868471424666,-5.345091605140826,0.280557834290402
2019-10-11,0.7287853577371048,-5.1713810316139766,-5.2448696616749855,-5.395174708818636,-5.502495840266223,-5.417637271214642,0.27121464226289516
2019-10-14,0.7288135593220338,-5.190052792442345,-5.242011669908307,-5.417616004445679,-5.517088080022228,-5.419005279244234,0.2711864406779661
2019-10-15,0.7279043913285159,-5.1956642579210675,-5.241801000555864,-5.423290717065036,-5.517231795441912,-5.415230683713174,0.2720956086714842
2019-10-16,0.7207306947135345,-5.170218654857458,-5.223913645170218,-5.404096318848602,-5.491558261832272,-5.3880431774148905,0.27926930528646554
2019-10-17,0.7124965967873673,-5.089028042472094,-5.124965967873672,-5.321263272529269,-5.396950721481078,-5.293493057446229,0.28750340321263274
2019-10-18,0.7035936233450418,-5.045393136990003,-5.091056471223993,-5.282085922723588,-5.34909483923264,-5.252094028640908,0.2964063766549581
2019-10-21,0.7017496635262449,-5.026110363391655,-5.065948855989233,-5.26164199192463,-5.328129205921938,-5.235800807537012,0.29825033647375504
2019-10-22,0.666331405582097,-4.686698516469701,-4.720895147095801,-4.901433241136535,-4.960774453105356,-4.874779984913251,0.333668594417903
2019-10-23,0.6582964057114721,-4.584194977843426,-4.6191531265386505,-4.791235844411619,-4.853028064992614,-4.770802560315115,0.3417035942885278
2019-10-24,0.6365151154487027,-4.432278029040705,-4.4515591525827185,-4.638181385384432,-4.683646750773625,-4.598190906926923,0.36348488455129735
2019-10-25,0.6369699857074796,-4.434969032872797,-4.455693187232015,-4.640066698427822,-4.687470223916151,-4.60266793711291,0.36303001429252024
2019-10-28,0.6372549019607844,-4.4531324725011965,-4.478479196556672,-4.660449545671928,-4.703730272596844,-4.615973218555715,0.36274509803921573
2019-10-29,0.6037908198218771,-4.247316738981502,-4.263073761132679,-4.451701301667047,-4.479789906371318,-4.394382279059146,0.39620918017812284
2019-10-30,0.6033302919708029,-4.242016423357664,-4.258439781021897,-4.446395985401459,-4.474452554744525,-4.389142335766423,0.39666970802919704
2019-10-31,0.6006833712984054,-4.23507972665148,-4.251936218678815,-4.4396355353075165,-4.466742596810933,-4.385421412300683,0.3993166287015945
2019-11-01,0.6017820424948594,-4.249257482293808,-4.266849440255883,-4.4551062371487316,-4.47978067169294,-4.395704820653415,0.3982179575051405
2019-11-04,0.6085852757904454,-4.29656127394415,-4.307869836141242,-4.507039003000231,-4.528732979459958,-4.438495268866836,0.3914147242095546
2019-11-05,0.5899296892719438,-4.229757314583805,-4.226128373780903,-4.443184395554548,-4.439555454751645,-4.342027670673622,0.4100703107280563
2019-11-06,0.5754549489569463,-4.13115845539281,-4.130492676431425,-4.3411007545494895,-4.339103417665335,-4.250998668442077,0.4245450510430537
2019-11-07,0.5725966850828729,-4.11292817679558,-4.114696132596685,-4.321325966850829,-4.318895027624309,-4.231823204419889,0.4274033149171271
2019-11-08,0.5721238938053097,-4.1179203539823,-4.117477876106194,-4.327433628318584,-4.32433628318584,-4.236725663716814,0.42787610619469024
2019-11-11,0.5617002819345045,-4.033615267837779,-4.027759705053134,-4.243548037302104,-4.234222511385816,-4.148124051181957,0.43829971806549556
2019-11-12,0.5611869179120641,-4.028373402642408,-4.022525449426034,-4.237816764132553,-4.228286766298462,-4.1423001949317735,0.43881308208793585
2019-11-13,0.5584387265590929,-4.06367204535543,-4.04797208896642,-4.279764500654165,-4.251635412123855,-4.162232882686437,0.4415612734409071
2019-11-14,0.5566898349261512,-4.046915725456126,-4.031059947871417,-4.262814943527368,-4.233927019982624,-4.145742832319723,0.44331016507384885
2019-11-15,0.5545690775227371,-4.033997401472499,-4.017323516673884,-4.251407535729753,-4.219792117799913,-4.131875270679949,0.4454309224772629
2019-11-18,0.5506655216831259,-3.999355946758266,-3.9791756118505797,-4.214469729497639,-4.182267067410907,-4.093173035637613,0.44933447831687423
2019-11-19,0.49410840534171246,-3.6408091123330713,-3.636488609583661,-3.828750981932443,-3.803613511390416,-3.7287902592301654,0.5058915946582876
2019-11-20,0.494963460398973,-3.6620580683389297,-3.657712818487063,-3.851076436895122,-3.8271775627098563,-3.7529132925143203,0.5050365396010271
2019-11-21,0.4757675226877775,-3.5815794554933382,-3.5640084958486193,-3.7663641629658233,-3.7333462058312414,-3.663641629658235,0.5242324773122224
2019-11-22,0.47771072610473037,-3.612809032509247,-3.593342417753553,-3.798909869573681,-3.7662059567841153,-3.6953474790733893,0.5222892738952696
2019-11-25,0.47807444942506333,-3.6178132917559926,-3.597544338335607,-3.8037419606314558,-3.770804911323329,-3.699278893003313,0.5219255505749367
2019-11-26,0.4809234983369204,-3.633731168068871,-3.60731755038153,-3.821365681862649,-3.7877127763647036,-3.715711211113285,0.5190765016630796
2019-11-27,0.4807843137254902,-3.64156862745098,-3.6170588235294114,-3.8282352941176465,-3.7956862745098037,-3.7250980392156863,0.5192156862745098
2019-11-29,0.47476708074534163,-3.6067546583850936,-3.5747282608695654,-3.7938664596273295,-3.7565993788819876,-3.6781832298136647,0.5252329192546584
2019-12-02,0.45666730438109815,-3.554428926726612,-3.5207576047445954,-3.740577769274919,-3.6973407308207387,-3.618327912760666,0.543332695618902
2019-12-03,0.464104564962934,-3.6273897776043698,-3.5940304330862274,-3.8162309793211078,-3.7748731954740538,-3.6960593055013655,0.5358954350370659
2019-12-04,0.47410358565737054,-3.7097609561752987,-3.6792828685258963,-3.898804780876494,-3.8559760956175295,-3.7764940239043825,0.5258964143426295
2019-12-05,0.466030989272944,-3.6994437822804924,-3.6654747715534364,-3.8897497020262217,-3.8424711958680966,-3.767977751291219,0.533969010727056
2019-12-06,0.4460066393282562,-3.638547158758055,-3.6045694200351495,-3.8191759421987896,-3.771919546963484,-3.6932239796914663,0.5539933606717438
2019-12-09,0.4354723707664884,-3.3040998217468807,-3.2654188948306597,-3.4734402852049913,-3.427807486631016,-3.3545454545454545,0.5645276292335115
2019-12-10,0.44122441586669087,-3.374569824307191,-3.3144357906176425,-3.545915595000906,-3.485238181488861,-3.3925013584495565,0.5587755841333092
2019-12-11,0.4462238398544131,-3.392356687898089,-3.3301182893539583,-3.563785259326661,-3.5024567788898997,-3.4096451319381256,0.5537761601455868
2019-12-12,0.45842055185537584,-3.5560418648905805,-3.4877259752616556,-3.738154138915319,-3.6730732635585155,-3.574500475737393,0.5415794481446241
2019-12-13,0.4612307106115451,-3.5620118117736714,-3.4907601447894843,-3.7479519908554013,-3.6767003238712137,-3.5740140979234143,0.538769289388455
2019-12-16,0.4590505012294307,-3.5348969169661433,-3.4651030830338567,-3.7189332324569695,-3.64838282579913,-3.547191223756384,0.5409494987705693
2019-12-17,0.4501510574018127,-3.5381419939577037,-3.4503398791540785,-3.718466767371601,-3.642371601208459,-3.5328549848942594,0.5498489425981873
2019-12-18,0.4087868378231785,-3.385463749774001,-3.299403362863859,-3.5472789730609295,-3.4742361236666066,-3.3737118061833304,0.5912131621768215
2019-12-19,0.4083694083694083,-3.3762626262626263,-3.2947330447330443,-3.537518037518037,-3.4635642135642133,-3.3654401154401152,0.5916305916305916
2019-12-20,0.4036155360658672,-3.3492035081439053,-3.2700912833363165,-3.5083228924288523,-3.4344012887059243,-3.3366744227671377,0.5963844639341328
2019-12-23,0.40274314214463847,-3.3318489490559315,-3.2547203420021376,-3.490203063769149,-3.4164588528678306,-3.3192019950124694,0.5972568578553616
2019-12-24,0.4038633518154176,-3.3468073689858704,-3.2691826149168306,-3.5047397603291004,-3.431586478268646,-3.3335718118404576,0.5961366481845823
2019-12-26,0.4038668098818474,-3.3494450411743637,-3.2721088435374144,-3.508234872896527,-3.4348370927318292,-3.3370927318295736,0.5961331901181525
2019-12-27,0.4034804449228561,-3.356835306781486,-3.280767850735558,-3.5166846071044136,-3.4418729817007536,-3.344097595981342,0.5965195550771439
2019-12-30,0.40124223602484477,-3.3212067435669925,-3.2411712511091393,-3.4800354924578527,-3.4028393966282167,-3.300798580301686,0.5987577639751553
2019-12-31,0.40414137807925743,-3.3413066761870764,-3.2629418064976794,-3.5014280614066404,-3.4239557300963943,-3.3214923241699394,0.5958586219207426
2020-01-02,0.40541024722321756,-3.353994983876747,-3.2758867789322825,-3.514510927982802,-3.4365818702973847,-3.3337513436044435,0.5945897527767825
2020-01-03,0.40630063006300626,-3.368856885688569,-3.2937893789378934,-3.5326732673267327,-3.4536453645364533,-3.3528352835283526,0.5936993699369937
2020-01-06,0.3950398582816652,-3.313020372010629,-3.239681133746678,-3.47333923826395,-3.3939769707705936,-3.2949512843224094,0.6049601417183348
2020-01-07,0.39510551516226283,-3.3161908139741088,-3.2434828870367087,-3.47738960808654,-3.3975882248625644,-3.2991665188863273,0.6048944848377372
2020-01-08,0.39437367303609344,-3.3080325548478413,-3.2358457183297946,-3.4679759377211603,-3.388888888888889,-3.2921089879688608,0.6056263269639065
2020-01-09,0.3916490486257928,-3.293340380549683,-3.2232205778717407,-3.450845665961945,-3.3727977448907684,-3.2780126849894295,0.6083509513742071
2020-01-10,0.3894459102902375,-3.2884784520668426,-3.217590149516271,-3.445382585751979,-3.366754617414248,-3.271943711521548,0.6105540897097625
2020-01-13,0.38956460426582057,-3.296315882249251,-3.2245725365767672,-3.4539044597214876,-3.374228803102415,-3.2785122510135727,0.6104353957341795
2020-01-14,0.38659432971648583,-3.275813790689535,-3.1963598179908996,-3.4313965698284914,-3.348617430871544,-3.248862443122156,0.6134056702835142
2020-01-15,0.380466724286949,-3.2337078651685394,-3.155229040622299,-3.386343993085566,-3.304753673292999,-3.2062229904926536,0.619533275713051
2020-01-16,0.3802452080815058,-3.2298394059747886,-3.151441892591953,-3.3819720255568986,-3.301156967708513,-3.2037644620963563,0.6197547919184941
2020-01-17,0.38063179699637495,-3.2299326773692387,-3.1503538753668217,-3.379768686345589,-3.3003625064733297,-3.201795270153634,0.619368203003625
2020-01-21,0.3805416594790409,-3.22804899085734,-3.1481800931516304,-3.3767465930653793,-3.298085216491289,-3.199240986717268,0.6194583405209592
2020-01-22,0.3806896551724138,-3.2263793103448277,-3.1458620689655175,-3.375689655172414,-3.296206896551724,-3.197241379310345,0.6193103448275863
2020-01-23,0.37663006177076186,-3.210535346602608,-3.129032258064516,-3.3563829787234045,-3.279684282772821,-3.1829100892244337,0.6233699382292383
2020-01-24,0.3766099948480165,-3.2134638502490125,-3.1320625107332987,-3.3594367164691734,-3.282843894899536,-3.1856431392752875,0.6233900051519835
2020-01-27,0.38241415192507805,-3.246618106139438,-3.163718348942074,-3.3959417273673256,-3.3166840097121053,-3.220083246618106,0.617585848074922
2020-01-28,0.39899262457276485,-3.373448461953589,-3.293577981651376,-3.5326497571505664,-3.4463032919589853,-3.3430473106673864,0.6010073754272351
2020-01-29,0.40649516511585476,-3.4230979748221126,-3.343732895457033,-3.586206896551724,-3.4980842911877392,-3.393541324575807,0.5935048348841453
2020-01-30,0.40028139289482945,-3.2937038339781926,-3.2161449173408374,-3.448294055575097,-3.364755539922617,-3.2641575800211045,0.5997186071051707
2020-01-31,0.3992686749085843,-3.256312032039004,-3.185443148180393,-3.411109176388647,-3.3289221661152704,-3.230541528817691,0.6007313250914157
2020-02-03,0.4208508307467592,-3.4254153733795873,-3.3487310571480737,-3.58608727405514,-3.5002738725579694,-3.397845535877305,0.5791491692532408
2020-02-04,0.42469769146207403,-3.4366068156834007,-3.360571637962624,-3.598754122389154,-3.513924514474166,-3.411872480762184,0.575302308537926
2020-02-05,0.43060695780903036,-3.47039230199852,-3.396743153219837,-3.6387860843819397,-3.5519985196151,-3.4468911917098444,0.5693930421909696
2020-02-06,0.4314890456739695,-3.4873746750835495,-3.406424062383958,-3.6580022279985145,-3.563312291125139,-3.451726698848867,0.5685109543260304
2020-02-07,0.43146359583952454,-3.488298662704309,-3.408432392273403,-3.6591753343239226,-3.5646359583952454,-3.4531946508172364,0.5685364041604755
2020-02-10,0.4240213523131673,-3.3339857651245555,-3.2585409252669035,-3.495017793594306,-3.4056939501779357,-3.3001779359430605,0.5759786476868328
2020-02-11,0.42308373163391755,-3.3149229952203934,-3.241812710214197,-3.4747742963356347,-3.387148167817313,-3.283590015932023,0.5769162683660826
2020-02-12,0.42202643171806165,-3.299383259911894,-3.225726872246696,-3.4572687224669605,-3.3707488986784138,-3.2678414096916297,0.5779735682819384
2020-02-13,0.4212840809146878,-3.293051890941073,-3.2207563764292,-3.451363236587511,-3.364467897977133,-3.260510114335972,0.5787159190853123
2020-02-14,0.4189640035118525,-3.2863915715539944,-3.2154521510096576,-3.4458296751536435,-3.357330992098332,-3.254258121158911,0.5810359964881475
2020-02-18,0.41834765830556037,-3.2827574109805298,-3.2120680582353973,-3.4418523066128746,-3.3534467637256618,-3.250833187160147,0.5816523416944396
2020-02-19,0.4159369527145359,-3.2754816112084066,-3.2113835376532402,-3.4343257443082313,-3.3458844133099825,-3.245884413309983,0.5840630472854641
2020-02-20,0.41313412091730367,-3.2484364141765116,-3.1838082001389854,-3.40496872828353,-3.317755385684503,-3.218207088255733,0.5868658790826963
2020-02-21,0.41399062662732167,-3.244749175490367,-3.182086443325812,-3.401492796389516,-3.3143551466759247,-3.2155875716021525,0.5860093733726783
2020-02-24,0.412232204561161,-3.2265031098825157,-3.1691430545957155,-3.3840704906703523,-3.2976848652384243,-3.1995507947477537,0.587767795438839
2020-02-25,0.47814313346228243,-3.6294003868471956,-3.577562862669246,-3.8212765957446813,-3.7131528046421667,-3.600967117988395,0.5218568665377177
2020-02-26,0.5096269554753309,-3.774568792619334,-3.7115924588848777,-3.974729241877256,-3.8604091456077017,-3.735258724428399,0.49037304452466907
2020-02-27,0.5078093712454946,-3.7703243892671208,-3.7034441329595515,-3.968161794152984,-3.854825790949139,-3.7272727272727275,0.4921906287545054
2020-02-28,0.5864376533571269,-4.215034575061343,-4.169529333035913,-4.432968993977247,-4.309167967878652,-4.1795672540709345,0.41356234664287306
2020-03-02,0.5875781948168007,-4.226318141197498,-4.171581769436997,-4.4387846291331545,-4.317917783735478,-4.186550491510277,0.41242180518319926
2020-03-03,0.5783450704225352,-4.15118838028169,-4.12962147887324,-4.354093309859155,-4.246698943661972,-4.12544014084507,0.42165492957746475
2020-03-04,0.6162326999765424,-4.428806005160685,-4.427867698803659,-4.662913441238564,-4.534130893736805,-4.403940886699507,0.38376730002345766
2020-03-05,0.6308056872037915,-4.469668246445497,-4.503080568720379,-4.6954976303317535,-4.575355450236967,-4.452843601895735,0.3691943127962085
2020-03-06,0.6745788667687596,-4.827718223583461,-4.888973966309342,-5.063808065339459,-4.936191934660541,-4.806789178152118,0.3254211332312404
2020-03-09,0.7167755991285403,-5.167211328976034,-5.226307189542483,-5.418300653594771,-5.280501089324618,-5.140795206971677,0.28322440087145967
2020-03-10,1.0,-6.994227994227994,-6.877705627705627,-7.326118326118326,-7.086580086580086,-6.790404040404041,0.0
2020-03-11,1.0,-6.939208633093526,-6.923741007194246,-7.320863309352519,-7.043525179856116,-6.7438848920863315,0.0
2020-03-12,1.0,-6.67195584684374,-6.588478785788204,-7.0193170058640915,-6.763021731631598,-6.451535012073129,0.0
2020-03-13,1.0,-5.85439229843562,-5.652827918170879,-6.160048134777377,-5.90222623345367,-5.514741275571601,0.0
2020-03-16,1.0,-5.8720048528965725,-5.8125568698817105,-6.233545647558387,-5.9447983014862,-5.467697907188353,0.0
2020-03-17,1.0,-4.526080827067669,-4.401550751879699,-4.766212406015038,-4.637453007518797,-4.165178571428572,0.0
2020-03-18,1.0,-4.282783229259589,-4.191793041926851,-4.485950044603033,-4.400535236396075,-3.940454950936664,0.0
2020-03-19,1.0,-4.186753528773073,-4.018241042345277,-4.363083604777415,-4.290988056460369,-3.856460369163952,0.0
2020-03-20,1.0,-2.9805705474171162,-2.5434078643022358,-3.41958365458751,-3.239167309175019,-2.2374710871241326,0.0
2020-03-23,1.0,-2.7697748267898388,-2.495525404157044,-3.067551963048499,-2.9883083140877598,-2.1130196304849886,0.0
2020-03-24,1.0,-2.791232638888889,-2.528935185185185,-3.0318287037037037,-2.985966435185185,-2.1294849537037033,0.0
2020-03-25,1.0,-2.5269110764430573,-2.3064222568902757,-2.6053042121684866,-2.6976079043161723,-1.8642745709828392,0.0
2020-03-26,1.0,-2.432708044819338,-2.2287548785093794,-2.5243610726425785,-2.596500062948508,-1.8072516681354653,0.0
2020-03-27,1.0,-2.3726905664994495,-2.158203841918512,-2.429707573718341,-2.53529915575676,-1.7395081365471674,0.0
2020-03-30,1.0,-2.265731793542305,-2.0623379684185714,-2.361183125147301,-2.4264671223191137,-1.6682771623851047,0.0
2020-03-31,1.0,-2.1565909090909092,-2.0119318181818184,-2.2413636363636367,-2.3107954545454548,-1.6429545454545453,0.0
2020-04-01,1.0,-2.138992221846466,-1.9989854582346973,-2.2114755946342015,-2.2908353060534328,-1.6323977003719987,0.0
2020-04-02,1.0,-2.094550229809586,-1.8918800612825564,-2.147297001532064,-2.2355001094331364,-1.5740862333114467,0.0
2020-04-03,1.0,-2.074560451486868,-1.8812676362057739,-2.1280659865422185,-2.206207944432385,-1.5629476883004123,0.0
2020-04-06,1.0,-2.096477794793262,-1.8747538831765476,-2.1461387005031725,-2.231787355064537,-1.5894771384817326,0.0
2020-04-07,1.0,-2.0204340921122284,-1.789518263631551,-2.0780307040762307,-2.177236633139227,-1.5222869242985704,0.0
2020-04-08,1.0,-2.033595577291091,-1.7947055071231126,-2.096427812034871,-2.18924091005741,-1.5176483095896234,0.0
2020-04-09,1.0,-2.028921258180283,-1.7605024276968544,-2.0984800506649774,-2.176060797973401,-1.4912391809161916,0.0
2020-04-13,1.0,-2.0291272344900104,-1.731440588853838,-2.098738170347003,-2.1711882229232384,-1.4847528916929547,0.0
2020-04-14,1.0,-2.0369629317607414,-1.7159856781802865,-2.118681550126369,-2.175547598989048,-1.4835720303285593,0.0
2020-04-15,1.0,-2.0055340920956457,-1.7126448783543908,-2.087918972538373,-2.158295917301869,-1.4774981727054401,0.0
2020-04-16,1.0,-2.0156168662155127,-1.68589276418532,-2.0985944820406037,-2.15512753774076,-1.4560124934929726,0.0
2020-04-17,1.0,-2.0159458051068264,-1.6937988535695676,-2.0964043772798333,-2.156018759770714,-1.4599270453361128,0.0
2020-04-20,1.0,-2.0121005274588892,-1.6591167649188128,-2.0939083669459095,-2.1411728203537077,-1.4360326817664701,0.0
2020-04-21,1.0,-2.014578163771712,-1.6623242349048801,-2.093775847808106,-2.139474772539289,-1.428970223325062,0.0
2020-04-22,1.0,-2.029986417302267,-1.7047330477484066,-2.1038553965102915,-2.1717688851739627,-1.4379897607355554,0.0
2020-04-23,1.0,-2.061405359780544,-1.7112259970457901,-2.1382148132517407,-2.2109094745726945,-1.428993458535556,0.0
2020-04-24,1.0,-2.0846898606234707,-1.7165655920842644,-2.1651239493563144,-2.236514522821577,-1.43653580168103,0.0
2020-04-27,1.0,-2.1062781229912146,-1.734947503749732,-2.1659524319691448,-2.2529462181272764,-1.4532890507820868,0.0
2020-04-28,1.0,-2.11340316374519,-1.7089568191534843,-2.1662035057716973,-2.2544890979050876,-1.4452757588713125,0.0
2020-04-29,1.0,-2.1167485580004275,-1.7041230506302072,-2.165776543473617,-2.2541123691518905,-1.4407177953428756,0.0
2020-04-30,1.0,-2.115740248698055,-1.6571367839302797,-2.176958231480498,-2.2599638643851634,-1.4183228823466896,0.0
2020-05-01,1.0,-2.125848896434635,-1.639537351443124,-2.177207130730051,-2.2626273344651953,-1.4060908319185057,0.0
2020-05-04,1.0,-2.1111928533893853,-1.6099842354177614,-2.165002627430373,-2.2486600105097216,-1.374776668418287,0.0
2020-05-05,1.0,-2.110924369747899,-1.6112394957983192,-2.1618697478991593,-2.2481092436974786,-1.3720588235294118,0.0
2020-05-06,1.0,-2.107566376324903,-1.6103473606884249,-2.155840067163396,-2.2468254801133383,-1.3737013327736383,0.0
2020-05-07,1.0,-2.1131778058007566,-1.6175914249684744,-2.155632618747373,-2.248528793610761,-1.373686422866751,0.0
2020-05-08,1.0,-2.0671826625386998,-1.5824561403508772,-2.1139318885448914,-2.1941176470588233,-1.3622291021671826,0.0
2020-05-11,1.0,-2.0739824832560534,-1.5592993302421432,-2.123029366306028,-2.1975270479134466,-1.3500257599175682,0.0
2020-05-12,1.0,-2.0979557953720036,-1.562623222994708,-2.153886064127841,-2.217495071080212,-1.344713084984954,0.0
2020-05-13,1.0,-2.117009072896027,-1.5466680571488163,-2.178955052664511,-2.2391281676921473,-1.3468557722390238,0.0
2020-05-14,1.0,-2.115128844555278,-1.5279509559434743,-2.1771612635078967,-2.2354530340814627,-1.334891936824605,0.0
2020-05-15,1.0,-2.1167981727574747,-1.526578073089701,-2.178156146179402,-2.2349460132890364,-1.3254775747508305,0.0
2020-05-18,1.0,-2.1411023622047245,-1.5393175853018373,-2.1921259842519687,-2.2607874015748033,-1.365564304461942,0.0
2020-05-19,1.0,-2.171338582677165,-1.4788451443569555,-2.2559580052493438,-2.2719160104986877,-1.3205249343832022,0.0
2020-05-20,1.0,-2.173767051416579,-1.4687303252885626,-2.2603357817418677,-2.271983210912907,-1.3182581322140607,0.0
2020-05-21,1.0,-2.1728898650768746,-1.4480702855349858,-2.2656625875954397,-2.2661855454450373,-1.3064532998640308,0.0
2020-05-22,1.0,-2.170183869619724,-1.450793982448809,-2.2588800668616797,-2.262118679481822,-1.305265357292102,0.0
2020-05-26,1.0,-2.168842017333194,-1.4494100448992377,-2.2570742403675474,-2.2610420799832935,-1.30531481674846,0.0
2020-05-27,1.0,-2.1744392279603546,-1.4396452790818988,-2.2680229525299946,-2.259676577986437,-1.2912884715701618,0.0
2020-05-28,1.0,-2.18125,-1.4267708333333333,-2.2744791666666666,-2.2591666666666663,-1.2751041666666667,0.0
2020-05-29,1.0,-2.191176470588235,-1.4203170629954107,-2.284626616604088,-2.2668961201501876,-1.2665832290362953,0.0
2020-06-01,1.0,-2.1991224404513163,-1.4185123276222316,-2.2948182198077727,-2.273819473464271,-1.2607605516088591,0.0
2020-06-02,1.0,-2.2021966527196652,-1.42081589958159,-2.2966527196652717,-2.2768828451882843,-1.2637029288702928,0.0
2020-06-03,1.0,-2.2019451997490065,-1.4199958167747335,-2.2988914453043297,-2.2756745450742524,-1.2616607404308722,0.0
2020-06-04,1.0,-2.216811837548536,-1.413159827893798,-2.325217756322804,-2.2852345471717914,-1.253856648126771,0.0
2020-06-05,1.0,-2.2191895863951294,-1.4132899433130381,-2.326999790048289,-2.2861641822380854,-1.252047029183288,0.0
2020-06-08,1.0,-1.7035719268871214,-0.5006278777731269,-1.8756802009208873,-1.896539695828101,-0.0,0.0
2020-06-09,1.0,-1.6108566810344829,-0.5028960129310345,-1.8075161637931034,-1.8137122844827585,-0.0,0.0
