Date,IWF,IWM,MTUM,SPY,SYBT,VLUE,VXX
2019-05-10,-0.0,-0.8686405119060108,-0.0,-0.14344907164586174,1.0,-0.6104059582502884,0.0
2019-05-13,-0.0,-0.8684652089560065,-0.0,-0.1407110272140947,1.0,-0.6125793088983273,0.0
2019-05-14,-0.0,-0.8535692019950124,-0.0,-0.1458073566084788,1.0,-0.5982699501246882,0.0
2019-05-15,-0.0,-0.8544221575556017,-0.0,-0.14981292870505095,1.0,-0.5939773435876118,0.0
2019-05-16,-0.0,-0.8565673891574406,-0.0,-0.14821456416653672,1.0,-0.5941057227506626,0.0
2019-05-17,-0.0,-0.853787464521001,-0.0,-0.15365987032263106,1.0,-0.5965158971955317,0.0
2019-05-20,-0.0,-0.8463259783513738,-0.0,-0.1567703996669442,1.0,-0.5989019567027477,0.0
2019-05-21,-0.0,-0.8518875042276973,-0.0,-0.14969950828628667,1.0,-0.6000728464760517,0.0
2019-05-22,-0.0,-0.8447308251922677,-0.0,-0.15828310122635628,1.0,-0.5951985034296404,0.0
2019-05-23,-0.0,-0.8439123207978392,-0.0,-0.17242364429669646,1.0,-0.580796800332433,0.0
2019-05-24,-0.0,-0.8251762754043965,-0.0,-0.17552364164247203,1.0,-0.5915854417254252,0.0
2019-05-28,-0.0,-0.8180311310248375,-0.0,-0.17539043277822383,1.0,-0.5965398461578306,0.0
2019-05-29,-0.0,-0.8256766888136294,-0.0,-0.17047129081461182,1.0,-0.5891005920219229,0.0
2019-05-30,-0.0,-0.8233667562538763,-0.0,-0.1673299565846599,1.0,-0.5935497209013851,0.0
2019-05-31,-0.0,-0.8245981289088749,-0.0,-0.16534863286297616,1.0,-0.5944590892644854,0.0
2019-06-03,-0.0,-0.8281233880119673,-0.0,-0.16284947900546787,1.0,-0.5882079851439184,0.0
2019-06-04,-0.0,-0.8273273660587613,-0.0,-0.17450408852890345,1.0,-0.5776820491655273,0.0
2019-06-05,-0.0,-0.8223174423974958,-0.0,-0.1809411402473444,1.0,-0.562580181659568,0.0
2019-06-06,-0.0,-0.8224598656203518,-0.0,-0.17374467866851312,1.0,-0.5682925578294096,0.0
2019-06-07,-0.0,-0.8200118109225357,-0.0,-0.17903818009089276,1.0,-0.5685675405037616,0.0
2019-06-10,-0.0,-0.8226000871996103,-0.0,-0.16811571901207972,1.0,-0.5739786104485651,0.0
2019-06-11,-0.0,-0.8269843717869628,-0.0,-0.16746349989718282,1.0,-0.575981904174378,0.0
2019-06-12,-0.0,-0.8312519272278754,-0.0,-0.16558741905642924,1.0,-0.5727978209476822,0.0
2019-06-13,-0.0,-0.8320059603329567,-0.0,-0.17064022197102047,1.0,-0.566462850683383,0.0
2019-06-14,-0.0,-0.8266454297898577,-0.0,-0.18201202281251605,1.0,-0.5602938909726147,0.0
2019-06-17,-0.0,-0.8151494093120223,-0.0,-0.20629037654749954,1.0,-0.5523640388129617,0.0
2019-06-18,-0.0,-0.7998817693474181,-0.0,-0.21045056159559974,1.0,-0.5598992469221477,0.0
2019-06-19,-0.0,-0.8058312177859835,-0.0,-0.20875964817806497,1.0,-0.5497089519706645,0.0
2019-06-20,-0.0,-0.8057840616966581,-0.0,-0.2117223650385604,1.0,-0.5532133676092544,0.0
2019-06-21,-0.0,-0.8105585270520469,-0.0,-0.20463896317630118,1.0,-0.5562898580538983,0.0
2019-06-24,-0.0,-0.7989745175336889,-0.0,-0.20999201257375485,1.0,-0.5676483471180851,0.0
2019-06-25,-0.0,-0.7811205188254369,-0.0,-0.22003757366755025,1.0,-0.5724065162004272,0.0
2019-06-26,-0.0,-0.7760932343234322,-0.0,-0.18770627062706272,1.0,-0.6145575495049505,0.0
2019-06-27,-0.0,-0.7615068174174018,-0.0,-0.1867222064112183,1.0,-0.6390520297016894,0.0
2019-06-28,-0.0,-0.750976284687201,-0.0,-0.19551555590038017,1.0,-0.6396668994232808,0.0
2019-07-01,-0.0,-0.7491737244370997,-0.0,-0.20336707291881842,1.0,-0.6295703367072919,0.0
2019-07-02,-0.0,-0.753269196048593,-0.0,-0.19852467050114775,1.0,-0.6274535090660545,0.0
2019-07-03,-0.0,-0.7610710873550752,-0.0,-0.18855062359594082,1.0,-0.6325560978128953,0.0
2019-07-05,-0.0,-0.7580974010891166,-0.0,-0.18788551371719103,1.0,-0.634862053836426,0.0
2019-07-08,-0.0,-0.7611859420962996,-0.0,-0.1819941167363369,1.0,-0.6371987407751458,0.0
2019-07-09,-0.0,-0.7642958564605653,-0.0,-0.1817219568865367,1.0,-0.635626694204208,0.0
2019-07-10,-0.0,-0.7609701859178237,-0.0,-0.19039122902283245,1.0,-0.634396090295555,0.0
2019-07-11,-0.0,-0.7584289998965766,-0.0,-0.19888302823456408,1.0,-0.6282707622298066,0.0
2019-07-12,-0.0,-0.7421458209839952,-0.0,-0.21721089662637558,1.0,-0.6179222184995232,0.0
2019-07-15,-0.0,-0.7437251971344636,-0.0,-0.2256609802607844,1.0,-0.6075349172808329,0.0
2019-07-16,-0.0,-0.7480451108415701,-0.0,-0.21936049962579682,1.0,-0.6132803427185217,0.0
2019-07-17,-0.0,-0.7515808491418248,-0.0,-0.2178861788617886,1.0,-0.6115111627306749,0.0
2019-07-18,-0.0,-0.7522723176352447,-0.0,-0.21755027422303472,1.0,-0.605041584056441,0.0
2019-07-19,-0.0,-0.7541334020087561,-0.0,-0.21746072624259594,1.0,-0.6037084728302858,0.0
2019-07-22,-0.0,-0.7288627491267722,-0.0,-0.20978015204438052,1.0,-0.6296743373741525,0.0
2019-07-23,-0.0,-0.7321841442737501,-0.0,-0.20788162153830347,1.0,-0.6289112675332683,0.0
2019-07-24,-0.0,-0.7323281619233535,-0.0,-0.20787526970101716,1.0,-0.628377684167266,0.0
2019-07-25,-0.0,-0.7428409850393297,-0.0,-0.1956454680993265,1.0,-0.6320754716981133,0.0
2019-07-26,-0.0,-0.726101992360896,-0.0,-0.2167337669040983,1.0,-0.6379167957055848,0.0
2019-07-29,-0.0,-0.728880614382127,-0.0,-0.22273937889483617,1.0,-0.6341375119592481,0.0
2019-07-30,-0.0,-0.7254080339360078,-0.0,-0.225550296164093,1.0,-0.635627635084452,0.0
2019-07-31,-0.0,-0.7316179317108422,-0.0,-0.22068805326864016,1.0,-0.6285389836632514,0.0
2019-08-01,-0.0,-0.7409621479553712,-0.0,-0.2176299312015254,1.0,-0.6181298152490402,0.0
2019-08-02,-0.0,-0.7426778242677823,-0.0,-0.21176197117619708,1.0,-0.6283124128312412,0.0
2019-08-05,-0.0,-0.7378327437969586,-0.0,-0.2126720198290775,1.0,-0.6314321861041543,0.0
2019-08-06,-0.0,-0.7359059545106057,-0.0,-0.192128801431127,1.0,-0.6275491949910554,0.0
2019-08-07,-0.0,-0.7376242671424931,-0.0,-0.18024471068060158,1.0,-0.6312006117767015,0.0
2019-08-08,-0.0,-0.7354665986741458,-0.0,-0.1795512493625701,1.0,-0.6347016828148904,0.0
2019-08-09,-0.0,-0.7290958013910747,-0.0,-0.16746205005838452,1.0,-0.6418997816926435,0.0
2019-08-12,-0.0,-0.7285913528591353,-0.0,-0.17512362114872576,1.0,-0.6321034613921643,0.0
2019-08-13,-0.0,-0.7232054690467147,-0.0,-0.17093302949740471,1.0,-0.6378275731105203,0.0
2019-08-14,-0.0,-0.731922087096937,-0.0,-0.15809658374123225,1.0,-0.6330423373870919,0.0
2019-08-15,-0.0,-0.7483181342502616,-0.0,-0.15261374395774158,1.0,-0.5907210843673694,0.0
2019-08-16,-0.0,-0.7473267030584012,-0.0,-0.15259602682020987,1.0,-0.5926369052070092,0.0
2019-08-19,-0.0,-0.7467721471751624,-0.0,-0.15177749583302236,1.0,-0.5892230763489813,0.0
2019-08-20,-0.0,-0.7534508440913604,-0.0,-0.1496524329692155,1.0,-0.5795183714001986,0.0
2019-08-21,-0.0,-0.7556437608533861,-0.0,-0.1508558670305135,1.0,-0.5742743736045646,0.0
2019-08-22,-0.0,-0.7566441888139628,-0.0,-0.15338655295517653,1.0,-0.5691441888139627,0.0
2019-08-23,-0.0,-0.7536382794099417,-0.0,-0.15262179248791372,1.0,-0.5729515309284741,0.0
2019-08-26,-0.0,-0.7513436221093635,-0.0,-0.1475765494798087,1.0,-0.5664414969676052,0.0
2019-08-27,-0.0,-0.7526514870577764,-0.0,-0.1553808499592079,1.0,-0.5642166679027911,0.0
2019-08-28,-0.0,-0.7486667983409047,-0.0,-0.1549229705708078,1.0,-0.5653021923760616,0.0
2019-08-29,-0.0,-0.734373459528739,-0.0,-0.15574780636892435,1.0,-0.5746327516513852,0.0
2019-08-30,-0.0,-0.7280885064535957,-0.0,-0.1609342347879533,1.0,-0.5694898586355256,0.0
2019-09-03,-0.0,-0.7283119054057375,-0.0,-0.16522038398190714,1.0,-0.5647385628948598,0.0
2019-09-04,-0.0,-0.7221035050229656,-0.0,-0.16375604843661729,1.0,-0.5703583621938938,0.0
2019-09-05,-0.0,-0.7384641830996291,-0.0,-0.17214704943395298,1.0,-0.5451241374229513,0.0
2019-09-06,-0.0,-0.7367905107342417,-0.0,-0.17728654053524165,1.0,-0.5366630722478188,0.0
2019-09-09,-0.0,-0.7393701752236246,-0.0,-0.17725768900869993,1.0,-0.53402769268472,0.0
2019-09-10,-0.0,-0.7436612142106163,-0.0,-0.15988165969828114,1.0,-0.5415046822660701,0.0
2019-09-11,-0.0,-0.7433422917175666,-0.0,-0.174199853408258,1.0,-0.5256535548497435,0.0
2019-09-12,-0.0,-0.7376416568972255,-0.0,-0.17799921844470495,1.0,-0.5267194216490816,0.0
2019-09-13,-0.0,-0.7380434516972555,-0.0,-0.18392433832693858,1.0,-0.5219091375644566,0.0
2019-09-16,-0.0,-0.7367700952846323,-0.0,-0.18426581969215736,1.0,-0.5221353530417787,0.0
2019-09-17,-0.0,-0.7184765071138709,-0.0,-0.19214785117097738,1.0,-0.533980345181636,0.0
2019-09-18,-0.0,-0.7073671350030544,-0.0,-0.19511301160659744,1.0,-0.5410384850335981,0.0
2019-09-19,-0.0,-0.7005275755947438,-0.0,-0.2063406770553466,1.0,-0.5356113526452054,0.0
2019-09-20,-0.0,-0.7144393917167864,-0.0,-0.20576010953009632,1.0,-0.5246687203559729,0.0
2019-09-23,-0.0,-0.7170904645476773,-0.0,-0.2010024449877751,1.0,-0.5268948655256724,0.0
