Date,DRNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-04,1.0,-0.0,-1.3750091986165278,-0.0,-3.0307601736698797,-1.9531238501729338,0.0
2019-06-05,1.0,-0.0,-1.3421492407178668,-0.03821841168349924,-3.062123083630022,-1.823439657051515,0.0
2019-06-06,1.0,-0.0,-1.3547567175018156,-0.03137254901960784,-3.0499636891793758,-1.8260711692084244,0.0
2019-06-07,1.0,-0.0,-1.3781385281385283,-0.04357864357864358,-2.9955266955266953,-1.7977633477633477,0.0
2019-06-10,1.0,-0.0,-1.388801261829653,-0.06301978778319473,-2.929022082018928,-1.7886435331230286,0.0
2019-06-11,1.0,-0.0,-1.3911348541726827,-0.09449898931562228,-2.9338723650014438,-1.799667917990182,0.0
2019-06-12,1.0,-0.0,-1.4158895137751832,-0.09781447996013383,-2.8608955648893,-1.74435822595572,0.0
2019-06-13,1.0,-0.0,-1.4552431501936596,-0.14151484722421462,-2.8625017931430214,-1.7132405680677092,0.0
2019-06-14,1.0,-0.0,-1.4529344238771702,-0.153106615009327,-2.8656191706127134,-1.702970297029703,0.0
2019-06-17,1.0,-0.0,-1.4507072438919846,-0.1506643806258037,-2.8344049149878554,-1.708101157308187,0.0
2019-06-18,1.0,-0.0,-1.4902158273381294,-0.13431654676258992,-2.869208633093525,-1.700503597122302,0.0
2019-06-19,1.0,-0.0,-1.4394329896907216,-0.1872852233676976,-2.8532359679266897,-1.6792668957617412,0.0
2019-06-20,1.0,-0.0,-1.441136281912981,-0.17209636821287305,-2.879323984178353,-1.6990291262135921,0.0
2019-06-21,1.0,-0.0,-1.4548920863309351,-0.16942446043165468,-2.863525179856115,-1.7064028776978417,0.0
2019-06-24,1.0,-0.0,-1.4075512405609492,-0.17554836389787845,-2.8452355267889247,-1.7632506292700467,0.0
2019-06-25,1.0,-0.0,-1.3551435321068077,-0.18297659102297945,-2.8535328226787886,-1.767055623165581,0.0
2019-06-26,1.0,-0.0,-1.3540828062104657,-0.15015813686026452,-2.8154111558366877,-1.8683151236342725,0.0
2019-06-27,1.0,-0.0,-1.3351794576710063,-0.17996115946198665,-2.812342659857585,-1.8652089477091276,0.0
2019-06-28,1.0,-0.0,-1.2570649835030843,-0.19473533209008753,-2.8538947066418023,-1.8668770621144746,0.0
2019-07-01,1.0,-0.0,-1.2245802072168632,-0.21614862450875313,-2.8641657734905324,-1.8405144694533762,0.0
2019-07-02,1.0,-0.0,-1.2397006414825373,-0.2029223093371347,-2.8387740555951533,-1.8461867426942264,0.0
2019-07-03,1.0,-0.0,-1.2718870898409513,-0.17832067631465823,-2.8420260782347038,-1.8721163490471413,0.0
2019-07-05,1.0,-0.0,-1.2573003149155453,-0.17928714572001142,-2.840967649584884,-1.8796163756083595,0.0
2019-07-08,1.0,-0.0,-1.2517191977077364,-0.18445558739255014,-2.8462034383954156,-1.8810171919770773,0.0
2019-07-09,1.0,-0.0,-1.2414459556191841,-0.18389405869720832,-2.8482462419470296,-1.884609878310666,0.0
2019-07-10,1.0,-0.0,-1.2610964191265814,-0.18647702094203414,-2.823457937245372,-1.8764205560717602,0.0
2019-07-11,1.0,-0.0,-1.2530577211930478,-0.2057077462270224,-2.825906587511623,-1.8678921393319505,0.0
2019-07-12,1.0,-0.0,-1.2624463519313305,-0.20708154506437768,-2.8284692417739628,-1.8550786838340487,0.0
2019-07-15,1.0,-0.0,-1.2920784987824094,-0.24401948144964908,-2.8238074774387623,-1.8023205844434893,0.0
2019-07-16,1.0,-0.0,-1.288351459645106,-0.23626216370921582,-2.816971951917573,-1.813537492844877,0.0
2019-07-17,1.0,-0.0,-1.3079676426372682,-0.22757534540768842,-2.8148042093206382,-1.8083613716085618,0.0
2019-07-18,1.0,-0.0,-1.3117144293614882,-0.23924441571500396,-2.8367449543920134,-1.7946563240680888,0.0
2019-07-19,1.0,-0.0,-1.3112152902993148,-0.25041471330688786,-2.8393797331410022,-1.8113956004327443,0.0
2019-07-22,1.0,-0.0,-1.2819383259911894,-0.23925760092438794,-2.863941648010399,-1.836643316241785,0.0
2019-07-23,1.0,-0.0,-1.2805292458968982,-0.24481237799146846,-2.868917648760032,-1.8358759308799075,0.0
2019-07-24,1.0,-0.0,-1.2825743427668437,-0.2542738112340181,-2.8374515155868405,-1.8085763539721305,0.0
2019-07-25,1.0,-0.0,-1.2093376764386536,-0.2978646398841839,-2.9412233079985524,-1.7900832428519724,0.0
2019-07-26,1.0,-0.0,-1.2003764297089907,-0.28941653395106415,-2.9552627768930066,-1.7939047343274936,0.0
2019-07-29,1.0,-0.0,-1.1568115942028985,-0.29188405797101447,-2.959347826086956,-1.838405797101449,0.0
2019-07-30,1.0,-0.0,-1.1707299375997677,-0.2918299230880859,-2.9580612392976344,-1.835147293571325,0.0
2019-07-31,1.0,-0.0,-1.209147005444646,-0.2877676950998185,-2.9407622504537203,-1.8218511796733212,0.0
2019-08-01,1.0,-0.0,-1.230847285641806,-0.2883960281220555,-2.92549104877872,-1.8032180908893238,0.0
2019-08-02,1.0,-0.0,-1.2077837367734454,-0.3251195825481954,-2.9238295405131183,-1.7907667777938834,0.0
2019-08-05,1.0,-0.0,-1.2032684937450286,-0.30428809024513703,-2.9254465254176005,-1.7981777424253382,0.0
2019-08-06,1.0,-0.0,-1.2016449234259785,-0.2896341463414634,-2.815938740782757,-1.782898468519569,0.0
2019-08-07,1.0,-0.0,-1.2141847979655271,-0.2639870019779599,-2.8005792596778756,-1.7853913534896866,0.0
2019-08-08,1.0,-0.0,-1.2133418132994134,-0.265564271076249,-2.8026287894848423,-1.7851035262525616,0.0
2019-08-09,1.0,-0.0,-1.1812259194395798,-0.2539404553415061,-2.7663747810858146,-1.8037127845884413,0.0
2019-08-12,1.0,-0.0,-1.1689500908709631,-0.2886201593736894,-2.7712847756186214,-1.7612190689221308,0.0
2019-08-13,1.0,-0.0,-1.1498027057497182,-0.2922773393461105,-2.810667981961669,-1.7934751972942502,0.0
2019-08-14,1.0,-0.0,-1.1674258882892985,-0.2859345434157965,-2.7795921227836566,-1.7753171210316068,0.0
2019-08-15,1.0,-0.0,-1.2193831993955628,-0.31911532385466035,-2.7075348581633354,-1.6226389175080707,0.0
2019-08-16,1.0,-0.0,-1.199614006065619,-0.3349186655638269,-2.736834849738076,-1.621381306865178,0.0
2019-08-19,1.0,-0.0,-1.1390115958034235,-0.3635422418553285,-2.7869271120927666,-1.612852015461071,0.0
2019-08-20,1.0,-0.0,-1.1518638462068491,-0.37662785089230344,-2.7773720113002134,-1.584510438916833,0.0
2019-08-21,1.0,-0.0,-1.1410788381742738,-0.40283540802213,-2.7843706777316735,-1.5874135546334716,0.0
2019-08-22,1.0,-0.0,-1.1016143731284989,-0.38797031636505663,-2.6689884129670616,-1.3509959640671787,0.0
2019-08-23,1.0,-0.0,-1.06437284954645,-0.3727869878010635,-2.543697216140132,-1.2750078198310917,0.0
2019-08-26,1.0,-0.0,-1.024097120546608,-0.3621888726207906,-2.488836017569546,-1.2253538311371401,0.0
2019-08-27,1.0,-0.0,-1.0241309792901216,-0.36275887348035923,-2.498014539678661,-1.2242653796811045,0.0
2019-08-28,1.0,-0.0,-0.96147495872317,-0.41490857946554144,-2.528526875802605,-1.2101755029658166,0.0
2019-08-29,1.0,-0.0,-0.9799371525259851,-0.42301184433164135,-2.488095238095238,-1.1519821126420111,0.0
2019-08-30,1.0,-0.0,-0.9337569690066543,-0.43600503566932436,-2.507163839098375,-1.117978538456927,0.0
2019-09-03,1.0,-0.0,-0.9383803872205239,-0.4412275969549841,-2.5032068572798654,-1.111310915303003,0.0
2019-09-04,1.0,-0.0,-0.8959745635611015,-0.4640950266962625,-2.5044693742876,-1.1346211530385746,0.0
2019-09-05,1.0,-0.0,-0.9044038668098818,-0.4387755102040816,-2.5166487647690654,-1.1075307315908818,0.0
2019-09-06,1.0,-0.0,-0.8897679952409281,-0.46192742415229027,-2.5328375966686494,-1.0643069601427722,0.0
2019-09-09,1.0,-0.0,-0.889711982932322,-0.46450160009482044,-2.5187862984473153,-1.05333649401446,0.0
2019-09-10,1.0,-0.0,-0.874823695345557,-0.47508227550540666,-2.5173953925716974,-1.0095204513399152,0.0
2019-09-11,1.0,-0.0,-0.9031000885739592,-0.41795098907587835,-2.518807204015353,-1.0650132860938883,0.0
