Date,IWF,IWM,MGPI,MTUM,SPY,VLUE,VXX
2019-09-12,-0.0,-0.5504275440285407,1.0,-0.5160541367008324,-2.0434339430318817,-1.5529191913471883,0.0
2019-09-13,-0.0,-0.5499490316004078,1.0,-0.5117793634613207,-2.0438328236493377,-1.5576509230943483,0.0
2019-09-16,-0.0,-0.5438826005346681,1.0,-0.5285819919230988,-2.053182412832035,-1.5622547067857346,0.0
2019-09-17,-0.0,-0.5011330160888284,1.0,-0.5359732608203036,-2.055064581917063,-1.5729095853161115,0.0
2019-09-18,-0.0,-0.5127012928101611,1.0,-0.5255726922204581,-2.054660920843729,-1.577285098661828,0.0
2019-09-19,-0.0,-0.5178004535147392,1.0,-0.5275510204081633,-2.045011337868481,-1.5786281179138322,0.0
2019-09-20,-0.0,-0.5397672438262844,1.0,-0.5516321317059325,-2.0232188475730912,-1.5623616236162363,0.0
2019-09-23,-0.0,-0.544534758142443,1.0,-0.5585744330131301,-2.0134712669811856,-1.567498436878304,0.0
2019-09-24,-0.0,-0.5472084684992317,1.0,-0.5720789937965967,-2.009618120767173,-1.5622901371578166,0.0
2019-09-25,-0.0,-0.5315054495912807,1.0,-0.5673251589464123,-2.0143051771117166,-1.5635217983651226,0.0
2019-09-26,-0.0,-0.503495291466867,1.0,-0.7255185163787625,-2.0259402622912934,-1.5224449708244265,0.0
2019-09-27,-0.0,-0.4817023266690051,1.0,-0.7457032620133287,-2.060446626914533,-1.5580498070852333,0.0
2019-09-30,-0.0,-0.4176339547426427,1.0,-0.8041974440145385,-2.0655410950873487,-1.5749794817680853,0.0
2019-10-01,-0.0,-0.4076313472262988,1.0,-0.8157323158203699,-2.0680950983269737,-1.5788083357792781,0.0
2019-10-02,-0.0,-0.4277076293793349,1.0,-0.8807279625348272,-2.0794356511944985,-1.540221708459304,0.0
2019-10-03,-0.0,-0.4714873603762492,1.0,-0.8576131687242798,-2.0584950029394475,-1.4912404467960023,0.0
2019-10-04,-0.0,-0.4960736848320246,1.0,-0.886992973962331,-2.0364881620121627,-1.484678514494893,0.0
2019-10-07,-0.0,-0.5252258594391646,1.0,-0.8897101959403965,-1.989733661856154,-1.4618092221048926,0.0
2019-10-08,-0.0,-0.5265380329599437,1.0,-0.8838191308427659,-1.992023928215354,-1.4623775731628643,0.0
2019-10-09,-0.0,-0.5195303417809812,1.0,-0.8556730992792374,-1.9898860730062775,-1.4475703324808185,0.0
2019-10-10,-0.0,-0.5868123992116109,1.0,-0.9390192916442692,-1.9589679268948217,-1.487845666845846,0.0
2019-10-11,-0.0,-0.6125128577479276,1.0,-1.032129243056816,-1.9233980758758396,-1.4826647304410965,0.0
2019-10-14,-0.0,-0.5861754513952216,1.0,-1.0793361298559183,-1.949966563316919,-1.4639187792570976,0.0
2019-10-15,-0.0,-0.5890028524610063,1.0,-1.1089397341749105,-1.9397948655701889,-1.4313892092007041,0.0
2019-10-16,-0.0,-0.6070079219987813,1.0,-1.1280926264472884,-1.9369896404631322,-1.4217550274223034,0.0
2019-10-17,-0.0,-0.5719609040928527,1.0,-1.1767868051313377,-1.9304825901038485,-1.4295051924251678,0.0
2019-10-18,-0.0,-0.6202933985330074,1.0,-1.2003667481662592,-1.8709046454767728,-1.4209046454767726,0.0
2019-10-21,-0.0,-0.6490983904151035,1.0,-1.1788696599298076,-1.8426721529710761,-1.3804308362580178,0.0
2019-10-22,-0.0,-0.6379258183578387,1.0,-1.181158104919223,-1.8448599261814003,-1.3867610576632179,0.0
2019-10-23,-0.0,-0.6405043436293437,1.0,-1.1623431467181469,-1.8306587837837838,-1.399372586872587,0.0
2019-10-24,-0.0,-0.6286376670123849,1.0,-1.2451955341345862,-1.836678665121103,-1.3903971691782075,0.0
2019-10-25,-0.0,-0.6303910205575551,1.0,-1.2382724333557007,-1.8380406270969318,-1.3933996217897884,0.0
2019-10-28,-0.0,-0.6625901920019567,1.0,-1.2554115201174025,-1.8243243243243243,-1.3724471077412255,0.0
2019-10-29,-0.0,-0.6628335998032223,1.0,-1.3323084491452466,-1.790616160373878,-1.3635469191981306,0.0
2019-10-30,-0.0,-0.665113427345187,1.0,-1.3259350091968118,-1.7814224402207235,-1.3586756591048437,0.0
2019-10-31,-0.0,-0.6629613707547749,1.0,-1.3293619111957258,-1.7678560461831359,-1.381195111465946,0.0
2019-11-01,-0.0,-0.7007729346173339,1.0,-1.408071464774455,-1.8087303598580842,-1.41795489102889,0.0
2019-11-04,-0.0,-0.7027369488089205,1.0,-1.4206791687785099,-1.7888367967562087,-1.423276735935124,0.0
2019-11-05,-0.0,-0.7327044025157233,1.0,-1.547490694390964,-1.7633166474136825,-1.3740854832499039,0.0
2019-11-06,-0.0,-0.7236323709875347,1.0,-1.5469870180197638,-1.7599948330426922,-1.4280824129690628,0.0
2019-11-07,-0.0,-0.7471308833010961,1.0,-1.5419084461637655,-1.7415860735009674,-1.4168278529980658,0.0
2019-11-08,-0.0,-0.7290147751467837,1.0,-1.5526162978256663,-1.7482418220530356,-1.4221562681463322,0.0
2019-11-11,-0.0,-0.7175299323269131,1.0,-1.5955231650182196,-1.7568974492451848,-1.437011972930765,0.0
2019-11-12,-0.0,-0.6898475510866039,1.0,-1.5942264028543625,-1.7604930262731107,-1.4425559519948103,0.0
2019-11-13,-0.0,-0.7036038405892411,1.0,-1.726752597658819,-1.7281336314612654,-1.4178613705116403,0.0
2019-11-14,-0.0,-0.7032041581683006,1.0,-1.7270873083755514,-1.7253766695177315,-1.4236462925192448,0.0
2019-11-15,-0.0,-0.7019662179994721,1.0,-1.7472948007389812,-1.7214964370546317,-1.4272895223013988,0.0
2019-11-18,-0.0,-0.6953764861294583,1.0,-1.756803170409511,-1.730118890356671,-1.422787318361955,0.0
2019-11-19,-0.0,-0.8090822310105004,1.0,-1.778739942724669,-1.762375562525569,-1.4682258284467473,0.0
2019-11-20,-0.0,-0.8217234086102204,1.0,-1.794023333560756,-1.7579313638534488,-1.449000477587501,0.0
2019-11-21,-0.037555741360089184,-0.8017001114827201,1.0,-1.874721293199554,-1.7589186176142697,-1.4948439241917502,0.0
2019-11-22,-0.046698310763646514,-0.789892503141142,1.0,-1.8709339662152729,-1.7702778165573083,-1.5025129135836939,0.0
2019-11-25,-0.04902370990237099,-0.7892608089260809,1.0,-1.8694560669456066,-1.7675034867503487,-1.4982566248256626,0.0
2019-11-26,-0.046325322187391146,-0.7629397422500871,1.0,-1.8763497039359105,-1.7734587251828628,-1.5071403692093346,0.0
2019-11-27,-0.04835684013061905,-0.7296602515111512,1.0,-1.8633363440561383,-1.7807962203849093,-1.5257416799833252,0.0
2019-11-29,-0.09220106412769533,-0.725637076449174,1.0,-1.9071688602632317,-1.7984458134976198,-1.477387286474377,0.0
2019-12-02,-0.12410212644904345,-0.7452528269682098,1.0,-1.9700590285185973,-1.8009387668017922,-1.471588080506365,0.0
2019-12-03,-0.08700572964561082,-0.7391242837942986,1.0,-1.9573459715639812,-1.8091532857041805,-1.4810072858456533,0.0
2019-12-04,-0.0947405828002843,-0.7727078891257996,1.0,-1.9598436389481166,-1.803269367448472,-1.4767590618336888,0.0
2019-12-05,-0.10636175821044383,-0.7502315309539076,1.0,-1.9814062833938875,-1.7679703640378999,-1.5180594144047874,0.0
2019-12-06,-0.18580959896692734,-0.8108903077695675,1.0,-1.9705143841021597,-1.7607432383958679,-1.4461582609943326,0.0
2019-12-09,-0.17688662048851622,-0.7515858549033905,1.0,-2.047028800583303,-1.8248632883703975,-1.4909223477943858,0.0
2019-12-10,-0.32622899813316736,-0.7514001244555072,1.0,-2.3200840074673303,-1.9597075295581827,-1.4210485376477908,0.0
2019-12-11,-0.33203277409286,-0.7407725321888413,1.0,-2.334920015606711,-1.9662895044869295,-1.4294186500195085,0.0
2019-12-12,-0.334634298649598,-0.737647334322067,1.0,-2.3347123565685735,-1.967527905706034,-1.4312700023417375,0.0
2019-12-13,-0.3364551627253571,-0.7350347303519863,1.0,-2.3718879263248267,-1.9569187543900728,-1.4042769062670726,0.0
2019-12-16,-0.33567360948591934,-0.7351587487323504,1.0,-2.3664092362898823,-1.955690771511038,-1.4079101333957407,0.0
2019-12-17,-0.47113859816048204,-0.6758642562638756,1.0,-2.432286711068823,-1.9810497938471294,-1.3686964795432919,0.0
2019-12-18,-0.6012757849391103,-0.73084251511888,1.0,-2.5114737801342057,-2.0277524645845415,-1.4130560848314142,0.0
2019-12-19,-0.6003488951653099,-0.7653264661903971,1.0,-2.517029406878219,-2.008473168300382,-1.4157667386609072,0.0
2019-12-20,-0.6059240717563622,-0.7834793491864831,1.0,-2.532665832290363,-2.0136003337505213,-1.4081768877763872,0.0
2019-12-23,-0.6100466511162946,-0.7919860046651117,1.0,-2.520159946684439,-2.013578807064312,-1.3948683772075976,0.0
2019-12-24,-0.5953542200545591,-0.782177399355212,1.0,-2.5060758865834503,-1.9953707530792761,-1.3875340993634786,0.0
2019-12-26,-0.5908114361262601,-0.7806147744174516,1.0,-2.505618905965956,-1.992976367542555,-1.39307552470666,0.0
2019-12-27,-0.5927643016806027,-0.7904627866545244,1.0,-2.5113006043546653,-1.9904793443165827,-1.3937412037420316,0.0
2019-12-30,-0.6239707227813358,-0.7872411211843965,1.0,-2.545288197621226,-2.0029942609997504,-1.3578973633868419,0.0
2019-12-31,-0.610332531719048,-0.7838129198109296,1.0,-2.5493822041628658,-1.9958537192138652,-1.3531801973629654,0.0
2020-01-02,-0.6126912840984697,-0.7884231536926147,1.0,-2.558965402528277,-2.0020791749833666,-1.354457751164338,0.0
2020-01-03,-0.583032339353213,-0.8118437631247375,1.0,-2.608819823603528,-2.014783704325913,-1.381352372952541,0.0
2020-01-06,-0.6194376424892342,-0.8338258887106308,1.0,-2.604829857299671,-2.0048974077514146,-1.380731233640125,0.0
2020-01-07,-0.6189193738427874,-0.8379060764181114,1.0,-2.589294731526679,-1.9928463221679853,-1.3771250631206868,0.0
2020-01-08,-0.6174739320551631,-0.834258324924319,1.0,-2.589303733602422,-1.9907500840901446,-1.377228388832829,0.0
2020-01-09,-0.6291407432318815,-0.8507650916428451,1.0,-2.5707919959643517,-1.978392466789978,-1.3784260971918616,0.0
2020-01-10,-0.6426916073497765,-0.8278430723390168,1.0,-2.532858798212217,-1.9354411521271313,-1.3379407382883628,0.0
2020-01-13,-0.6474736580104539,-0.828590392433419,1.0,-2.5464199784286072,-1.937111092674023,-1.3370944992947813,0.0
2020-01-14,-0.7183075129102116,-0.8032650341495918,1.0,-2.5855405630518074,-1.93928035982009,-1.2827752790271532,0.0
2020-01-15,-0.7294835366872807,-0.811215109476851,1.0,-2.5910078555908407,-1.9409159284639814,-1.2844726725722881,0.0
2020-01-16,-0.7276677529873821,-0.8118993899891368,1.0,-2.5924626054984543,-1.9387482242834462,-1.2855352218601153,0.0
2020-01-17,-0.74039503291941,-0.8112342695224601,1.0,-2.570964247020585,-1.9388282356863074,-1.272522710225852,0.0
2020-01-21,-1.2438085327783557,-1.18366285119667,1.0,-2.9936524453694067,-2.365972944849115,-1.6188345473465142,0.0
2020-01-22,-1.2526337749035152,-1.1744028371753417,1.0,-3.016584958798373,-2.37279649525399,-1.6143736309585897,0.0
2020-01-23,-1.2750130958617079,-1.1716081718177056,1.0,-3.0016762702985855,-2.3896280775275014,-1.6387637506547932,0.0
2020-01-24,-1.2737570799244808,-1.1727501573316552,1.0,-3.0047199496538703,-2.393643801132788,-1.643801132787917,0.0
2020-01-27,-1.25376254180602,-1.145066889632107,1.0,-3.0192307692307696,-2.3849289297658864,-1.6486204013377925,0.0
2020-01-28,-1.2071621902977305,-1.1643764313970435,1.0,-3.06017072662919,-2.37632729544035,-1.6022277743077242,0.0
2020-01-29,-1.1841886557240806,-1.168709744442136,1.0,-3.0664865987949304,-2.370766673592354,-1.5983793891543736,0.0
2020-01-30,-1.1884343853820598,-1.1660091362126246,1.0,-3.0629152823920265,-2.3724044850498336,-1.592296511627907,0.0
2020-01-31,-1.1867350141228163,-1.1970917459985355,1.0,-3.0780416361544094,-2.389266659692437,-1.6102102730411132,0.0
2020-02-03,-1.176396997497915,-1.1633653044203502,1.0,-3.093098415346122,-2.3892827356130106,-1.603211009174312,0.0
2020-02-04,-1.1532861896838602,-1.1486064891846923,1.0,-3.0821547420965056,-2.394134775374376,-1.6211522462562398,0.0
2020-02-05,-1.104499274310595,-1.155090192826042,1.0,-3.1008708272859216,-2.403897988803649,-1.6025295459257722,0.0
2020-02-06,-1.1272501551831162,-1.1508379888268156,1.0,-3.1204220980757293,-2.3856817711566314,-1.5613490585557626,0.0
2020-02-07,-1.1204594846321019,-1.160923108765394,1.0,-3.120149022042844,-2.385284073269171,-1.56193728655697,0.0
2020-02-10,-1.1298176543721508,-1.1434935764608372,1.0,-3.132511396601741,-2.393700787401575,-1.5611272275176131,0.0
2020-02-11,-1.1045805455481215,-1.1285640761708697,1.0,-3.107462686567164,-2.373957797220793,-1.5786927431806486,0.0
2020-02-12,-1.108282869752643,-1.1212152314482193,1.0,-3.08631838242841,-2.369188135071333,-1.5787745047726573,0.0
2020-02-13,-1.1041709471953978,-1.132422436819396,1.0,-3.0998561742346418,-2.3729196630367784,-1.5637970002054653,0.0
2020-02-14,-1.1007919366450685,-1.1457369124755734,1.0,-3.113545202098118,-2.357708526175049,-1.5671089170009258,0.0
2020-02-18,-1.0982207137714697,-1.1498508690733313,1.0,-3.1081970585210326,-2.355034454386506,-1.5735883986423944,0.0
2020-02-19,-1.080283717105263,-1.2055921052631577,1.0,-3.093441611842105,-2.326171875,-1.5741159539473681,0.0
2020-02-20,-1.0987730693885966,-1.2099185483039487,1.0,-3.0910403134343745,-2.3319929889679347,-1.578513248788535,0.0
2020-02-21,-1.084672435105068,-1.2168314791924186,1.0,-3.0933250927070457,-2.3292130201895342,-1.5768438401318499,0.0
2020-02-24,-1.0660994085296254,-1.248313790598734,1.0,-3.123897478468403,-2.3510428556604754,-1.5874234720348657,0.0
2020-02-25,-0.9039751677180334,-1.2684489836787822,1.0,-3.1391809352157805,-2.228296785821568,-1.473215179733654,0.0
2020-02-26,-0.8712765957446809,-1.175145067698259,1.0,-3.0798839458413925,-2.1823984526112183,-1.3625725338491295,0.0
2020-02-27,-0.8619271445358402,-1.2000587544065806,1.0,-3.1338621229925576,-2.2065217391304346,-1.390129259694477,0.0
2020-02-28,-0.7138831486004132,-1.3395641555513806,1.0,-2.9833740371970694,-2.025267706180725,-1.3310163441668232,0.0
2020-03-02,-0.7670213767774743,-1.2862793106695545,1.0,-2.9709953856295317,-2.0538657124022976,-1.3389208023354364,0.0
2020-03-03,-0.6475381110916418,-1.3742772034343789,1.0,-2.624408620991764,-1.8599088838268791,-1.255037673033117,0.0
2020-03-04,-0.49952866569543236,-1.4487102579484104,1.0,-2.67177992972834,-1.763647270545891,-1.1860485045847973,0.0
2020-03-05,-0.4376086776517347,-1.610250890121719,1.0,-2.4679142171068973,-1.6404736275565122,-1.1239546244928376,0.0
2020-03-06,-0.4223328707860583,-1.7463064239653905,1.0,-2.389519222920578,-1.5574238837645906,-1.0470165700759122,0.0
2020-03-09,-0.41769041769041765,-1.723914823914824,1.0,-2.4357084357084355,-1.5682227682227683,-1.0445536445536445,0.0
2020-03-10,-0.7601510859301229,-1.1452749328103438,1.0,-2.2582988305367913,-1.42064356795235,-0.6793055858211666,0.0
2020-03-11,-0.580098452883263,-1.3739803094233474,1.0,-2.2729254571026725,-1.2713783403656822,-0.5339662447257384,0.0
2020-03-12,-0.6091502397442728,-1.1621603622802346,1.0,-2.143313798614811,-1.2552610548748002,-0.4896776771443794,0.0
2020-03-13,-0.6739467849223946,-0.8547117516629711,1.0,-1.6472838137472283,-1.0221175166297116,-0.3451219512195122,0.0
2020-03-16,-0.5426124847993514,-0.9729428455614105,1.0,-1.4709160924199431,-0.8917207134171058,-0.18869071747061208,0.0
2020-03-17,-0.6361321955589081,-0.6780915562679742,1.0,-1.086323134222809,-1.0388006223186084,-0.2752345481118288,0.0
2020-03-18,-0.6091358929716851,-0.7185466874370017,1.0,-0.9523045908549437,-1.022221204068542,-0.2794373682763676,0.0
2020-03-19,-0.6033688583815029,-0.6783778901734103,1.0,-0.9361903901734104,-1.016889450867052,-0.2810693641618497,0.0
2020-03-20,-0.6048047776319956,-0.6323575985160386,1.0,-0.958286205492467,-1.0255168981586211,-0.30339772881509297,0.0
2020-03-23,-0.6315284879474069,-0.7793097151205258,1.0,-0.8409422936449963,-1.039764426588751,-0.2737856099342586,0.0
2020-03-24,-0.674149566175458,-0.8194004498921178,1.0,-0.7798283064775283,-1.0298856906762155,-0.28751778910159304,0.0
2020-03-25,-0.6891815534402573,-0.8219672273655844,1.0,-0.5869952623114705,-1.0238623027774156,-0.22449689225018474,0.0
2020-03-26,-0.7341283760084181,-0.8322518414591371,1.0,-0.5618204138898633,-1.0353384777271133,-0.22088740792704314,0.0
2020-03-27,-0.7173736597035328,-0.8131060703148363,1.0,-0.5188175488060148,-1.0173010380622838,-0.20522021444743474,0.0
2020-03-30,-0.6976764016201237,-0.8030697079513962,1.0,-0.5585163078234918,-1.0276700063952249,-0.176550842037945,0.0
2020-03-31,-0.6789689761713295,-0.8154653574300589,1.0,-0.5547890125703644,-1.010454141448343,-0.17272611842383712,0.0
2020-04-01,-0.6805403123680878,-0.8365132967496834,1.0,-0.5366821443647108,-1.0075981426762346,-0.15985647952722667,0.0
2020-04-02,-0.7019680961259581,-0.7636627304744147,1.0,-0.5165527242593744,-1.0232856846902838,-0.13784959602237415,0.0
2020-04-03,-0.7042008451404423,-0.762697820863369,1.0,-0.5152870991797166,-1.0266799237716464,-0.13397961720109372,0.0
2020-04-06,-0.7042107875579087,-0.7551704169424223,1.0,-0.5135258107213766,-1.0264311714096626,-0.13699536730641956,0.0
2020-04-07,-0.6669339320076972,-0.7121552277100706,1.0,-0.48484605516356644,-1.0202052597819113,-0.12483964079538167,0.0
2020-04-08,-0.6644260183545323,-0.7149412332957656,1.0,-0.4729109644179681,-1.025478988890678,-0.1473997745934632,0.0
2020-04-09,-0.6669773851017265,-0.728702277701224,1.0,-0.47466969279403426,-1.0321390937829296,-0.1504012320661425,0.0
2020-04-13,-0.6687044534412956,-0.7210121457489879,1.0,-0.4746153846153846,-1.0313765182186234,-0.15287449392712552,0.0
2020-04-14,-0.6730177993527507,-0.7214805825242718,1.0,-0.47079288025889965,-1.0295711974110033,-0.15048543689320387,0.0
2020-04-15,-0.5736851955830058,-0.6932434961632042,1.0,-0.36750889013662735,-0.9267827063447501,-0.18199513381995133,0.0
2020-04-16,-0.6098256141008813,-0.6537408588036753,1.0,-0.39377461091318205,-0.9426964185261578,-0.15023438964935307,0.0
2020-04-17,-0.6132103763682711,-0.6428250112460638,1.0,-0.4024966261808367,-0.9413705203178888,-0.14882291198080672,0.0
2020-04-20,-0.6406636207025691,-0.6060220208224103,1.0,-0.42876938057074376,-0.9378323721069582,-0.13175043067934988,0.0
2020-04-21,-0.6447921356746211,-0.6078343088698785,1.0,-0.42886087348041424,-0.9379033468407625,-0.1326729701335735,0.0
2020-04-22,-0.630827854154214,-0.6326210400478183,1.0,-0.4069037656903766,-0.9475119545726242,-0.11790197250448296,0.0
2020-04-23,-0.6173478892656209,-0.64540407615783,1.0,-0.3969596482730355,-0.9447073288870672,-0.12146503222921866,0.0
2020-04-24,-0.6126773676958026,-0.6458977319280473,1.0,-0.4003202860228669,-0.9441361588022792,-0.12122453539905403,0.0
2020-04-27,-0.6251353066328245,-0.6499197491694972,1.0,-0.38740621850621476,-0.9399425180097795,-0.13015564928520773,0.0
2020-04-28,-0.6344891871737509,-0.6349739000745712,1.0,-0.3860178970917226,-0.9455630126771066,-0.12751677852348994,0.0
2020-04-29,-0.6167033952115938,-0.655399096104284,1.0,-0.37354797743995816,-0.9416202890972247,-0.1478355059201434,0.0
2020-04-30,-0.6181838539917143,-0.6520359795468965,1.0,-0.3752472660769604,-0.9463292651065577,-0.14052177807636324,0.0
2020-05-01,-0.6045405162402129,-0.6724984078222755,1.0,-0.3753793129284831,-0.9435807140448806,-0.15033904019780467,0.0
2020-05-04,-0.6211440551063192,-0.6556978137166816,1.0,-0.38301138065289003,-0.964660077867625,-0.11912249176400119,0.0
2020-05-05,-0.6212280044926993,-0.6582178959191314,1.0,-0.3785473605391239,-0.9641332834144516,-0.12178959191314116,0.0
2020-05-06,-0.6174385899118695,-0.6601912619538721,1.0,-0.36542283892743294,-0.9700356272267017,-0.13714607162947684,0.0
2020-05-07,-0.6216033628584297,-0.6637141570334785,1.0,-0.364622429064705,-0.967272181354151,-0.1360156132712806,0.0
2020-05-08,-0.6192030616839262,-0.660400720396218,1.0,-0.370366201410776,-0.9664190304667569,-0.1356371004052229,0.0
2020-05-11,-0.6193245778611632,-0.6590994371482176,1.0,-0.37043151969981236,-0.9684803001876172,-0.13500938086303937,0.0
2020-05-12,-0.6117456977530623,-0.6629969189148569,1.0,-0.35229578417374313,-0.9743368152100398,-0.15604569023822049,0.0
2020-05-13,-0.6131608548931384,-0.6466066741657293,1.0,-0.3548931383577053,-0.984814398200225,-0.1500562429696288,0.0
2020-05-14,-0.6153990399039905,-0.6450645064506451,1.0,-0.34694719471947194,-0.9917116711671168,-0.15125262526252625,0.0
2020-05-15,-0.629546306711661,-0.6488563929508812,1.0,-0.3504686914135733,-0.9911886014248218,-0.12943382077240345,0.0
2020-05-18,-0.6320099162378394,-0.6486496638245126,1.0,-0.34939713781316906,-0.989820831611764,-0.13631070878563648,0.0
2020-05-19,-0.645781056889255,-0.6159319875660086,1.0,-0.3822703269540466,-0.9931837758885433,-0.10797348413917081,0.0
2020-05-20,-0.6477328041337478,-0.6101771071254728,1.0,-0.3842063878383945,-0.9957688995394467,-0.10641404875126373,0.0
2020-05-21,-0.6535598039582475,-0.598301470313143,1.0,-0.3934677690897527,-0.9969695835983388,-0.0989561899060945,0.0
2020-05-22,-0.6544978492612681,-0.5992893211146438,1.0,-0.3904619412754816,-0.9968206470918274,-0.09934542734243502,0.0
2020-05-26,-0.6540633531545682,-0.5982647069823105,1.0,-0.38950596506974833,-0.9968585212610793,-0.10112569654811324,0.0
2020-05-27,-0.6487992818134211,-0.6029774818583078,1.0,-0.38363133088950396,-0.9968579337173636,-0.10828907009800254,0.0
2020-05-28,-0.6398148844909324,-0.6152833170291219,1.0,-0.37828279027767325,-1.0001881255173453,-0.12894122958838136,0.0
2020-05-29,-0.6356656253528549,-0.6204599345101435,1.0,-0.37419549098573524,-0.9984568482065567,-0.1350446008506154,0.0
2020-06-01,-0.6358261786413616,-0.6313827383642114,1.0,-0.36078475674047294,-1.000451875282422,-0.13714414821509263,0.0
2020-06-02,-0.6367097674067931,-0.6272477098804992,1.0,-0.35940739623779544,-1.0044482979605684,-0.14193086289440948,0.0
2020-06-03,-0.6367506876153876,-0.6266154251912137,1.0,-0.36057420594551826,-1.003164914660337,-0.14068799216306846,0.0
2020-06-04,-0.6325563909774435,-0.6295112781954887,1.0,-0.35357142857142854,-0.9995488721804511,-0.14421052631578946,0.0
2020-06-05,-0.6272167117523294,-0.631048993086865,1.0,-0.35324616771866546,-0.9963555755936278,-0.14927111511872557,0.0
2020-06-08,-0.616457773798866,-0.6098552670844524,1.0,-0.36384661295135784,-0.9925395404356908,-0.1475305878842137,0.0
2020-06-09,-0.6290858829242781,-0.6055511972804364,1.0,-0.37072733385632634,-0.9961522656804513,-0.13414770816989802,0.0
2020-06-10,-0.6294567855142804,-0.6072801941385104,1.0,-0.3777860742953146,-0.998207952212059,-0.12073921971252569,0.0
2020-06-11,-0.6224310917160867,-0.6090410652344186,1.0,-0.36436537242176714,-1.0014546268322704,-0.13252023423221812,0.0
2020-06-12,-0.6148643681540836,-0.5754245387046975,1.0,-0.3899507461589355,-0.9750422700874807,-0.12037785782547966,0.0
2020-06-15,-0.6199198205156496,-0.5671411232483725,1.0,-0.398175732833131,-0.9784839457133399,-0.11423737540917282,0.0
2020-06-16,-0.6206249309926024,-0.5677008575319274,1.0,-0.40156784807331347,-0.9791321629678701,-0.11133193478340878,0.0
2020-06-17,-0.6143924959695148,-0.5620328301333725,1.0,-0.3964531730910157,-0.9741682544335336,-0.11706727246079437,0.0
2020-06-18,-0.6154409878714595,-0.5601480341504526,1.0,-0.3979333846322964,-0.9745337290681909,-0.11615550914220805,0.0
2020-06-19,-0.6167124793842771,-0.5622869708631116,1.0,-0.39776433938061206,-0.9737951255268463,-0.11445849367784498,0.0
2020-06-22,-0.6175414162146312,-0.5625274886380296,1.0,-0.3969725846650051,-0.9743805893563992,-0.11372965840785806,0.0
2020-06-23,-0.6167179712694224,-0.5612723541483435,1.0,-0.3965479331574318,-0.9748240985048373,-0.11528877162122544,0.0
2020-06-24,-0.6140241669718052,-0.5564994507506408,1.0,-0.3968509703405346,-0.9741486634932259,-0.12010252654705236,0.0
2020-06-25,-0.6115291882808505,-0.5539197778914298,1.0,-0.3972747862935633,-0.9754146270183387,-0.11496310367502009,0.0
2020-06-26,-0.6113463785046729,-0.5508542640186915,1.0,-0.3964661214953271,-0.975321261682243,-0.11671290887850466,0.0
2020-06-29,-0.6062329141607437,-0.5431018771642063,1.0,-0.4018224895206853,-0.9726262073993076,-0.12119555312556954,0.0
2020-06-30,-0.6052372442466902,-0.5471388453262336,1.0,-0.4005616543272913,-0.9732667128633429,-0.12090156460848317,0.0
2020-07-01,-0.6046096708418294,-0.548754733469269,1.0,-0.389163996504515,-0.9812845907369648,-0.11728080396154968,0.0
2020-07-02,-0.5938683367317216,-0.5575298572676959,1.0,-0.38388435770463153,-0.9758593067288087,-0.1299883483833382,0.0
2020-07-06,-0.596046020534479,-0.5573072161945678,1.0,-0.38309182261705377,-0.9757154299861647,-0.12870458020825748,0.0
2020-07-07,-0.5903439249618264,-0.5623863884243437,1.0,-0.37813567948811166,-0.9751690540245764,-0.1295353741001963,0.0
2020-07-08,-0.5904118053283902,-0.5634427361610875,1.0,-0.37873005488314615,-0.9750299858248829,-0.1269945116853851,0.0
2020-07-09,-0.5864825581395349,-0.5643168604651163,1.0,-0.37678052325581396,-0.9745276162790697,-0.13161337209302326,0.0
2020-07-10,-0.5765120674614714,-0.5686246001744694,1.0,-0.3688935737132888,-0.9764829892410586,-0.14426432102355338,0.0
2020-07-13,-0.5713818181818181,-0.567890909090909,1.0,-0.36887272727272724,-0.9769818181818182,-0.15127272727272725,0.0
2020-07-14,-0.5533275210694566,-0.5657512351060737,1.0,-0.3557105492589363,-0.9907003777971519,-0.16710258645742515,0.0
2020-07-15,-0.45072000527234984,-0.5814083764457771,1.0,-0.21560615546841533,-0.8650607967838665,-0.18239035159982864,0.0
2020-07-16,-0.4294720506934791,-0.5815201577705216,1.0,-0.1782030972163849,-0.8436196695871456,-0.2001551841194918,0.0
2020-07-17,-0.42417092249014166,-0.5772512767470425,1.0,-0.18010213976339776,-0.8369319283728748,-0.21381472622664685,0.0
2020-07-20,-0.4326114484236501,-0.5762200071430891,1.0,-0.19020098055131662,-0.8334361505243676,-0.2144225461865645,0.0
2020-07-21,-0.4021029615100164,-0.578539502877906,1.0,-0.17904112672433198,-0.8288369400945368,-0.22701694588250426,0.0
2020-07-22,-0.3903074350398765,-0.587052997170054,1.0,-0.1718549009518909,-0.8336120401337792,-0.2330203241574479,0.0
2020-07-23,-0.39485130650513905,-0.592679704868383,1.0,-0.17495247607694045,-0.8345523085349743,-0.22492508940941458,0.0
2020-07-24,-0.3886582343664511,-0.5962794889124907,1.0,-0.17048051237488335,-0.831901129670754,-0.2311158314827331,0.0
2020-07-27,-0.39798415663038583,-0.5984414246151865,1.0,-0.16899594255168418,-0.8416951117408386,-0.21311264249372064,0.0
2020-07-28,-0.39254082257077527,-0.593899964572128,1.0,-0.1641598763245193,-0.8467583497053045,-0.223324422686721,0.0
