Date,IWF,IWM,MTUM,SPY,VKTX,VLUE,VXX
2019-08-09,-2.042870677404074,-2.168403600189484,-2.1140454760776883,-2.245973472288015,1.0,-2.271435338702037,0.0
2019-08-12,-2.042253521126761,-2.1653450112439345,-2.1159900579950293,-2.2447626938099186,1.0,-2.26725056219671,0.0
2019-08-13,-2.037920850561134,-2.1591258121677495,-2.1116361488481985,-2.2408741878322505,1.0,-2.263910218546958,0.0
2019-08-14,-2.0290999057492933,-2.155042412818096,-2.105089538171536,-2.233977379830349,1.0,-2.2580113100848256,0.0
2019-08-15,-2.007581059015629,-2.1352927455096804,-2.0853743876836948,-2.20888733379986,1.0,-2.2261488220200607,0.0
2019-08-16,-2.000697431128676,-2.127164942461932,-2.077996047890271,-2.1999302568871326,1.0,-2.2181797047541556,0.0
2019-08-19,-1.9927058006252172,-2.114507352089846,-2.0705105939562345,-2.19208058353595,1.0,-2.208174134537455,0.0
2019-08-20,-1.9891316915250319,-2.1120360735345125,-2.0683315990287894,-2.1888079546768413,1.0,-2.2038385940571166,0.0
2019-08-21,-1.9902878945542837,-2.1119204532315874,-2.0702971441785176,-2.18788299225344,1.0,-2.201641808301538,0.0
2019-08-22,-1.9852347444918674,-2.106702041757988,-2.0655208213173375,-2.1826046833544814,1.0,-2.195293574806783,0.0
2019-08-23,-1.9838635315813737,-2.1051175656984786,-2.0636237897648684,-2.180497925311203,1.0,-2.1929460580912865,0.0
2019-08-26,-1.9626712328767124,-2.0800228310502287,-2.0433789954337898,-2.159703196347032,1.0,-2.1697488584474884,0.0
2019-08-27,-1.9586371923427528,-2.075432999088423,-2.0387420237010025,-2.1554238833181403,1.0,-2.166476754785779,0.0
2019-08-28,-1.9568582811610702,-2.071371656232214,-2.037791690381332,-2.1535571997723393,1.0,-2.163460443938532,0.0
2019-08-29,-1.9562002275312853,-2.067804323094425,-2.0372013651877134,-2.153014789533561,1.0,-2.162343572241183,0.0
2019-08-30,-1.94986388384755,-2.059437386569873,-2.0323275862068964,-2.146892014519056,1.0,-2.154491833030853,0.0
2019-09-03,-1.9534408357937771,-2.0625709743356806,-2.036338859868272,-2.148421530774472,1.0,-2.1551215080626847,0.0
2019-09-04,-0.0,-1.3968682836966533,-0.38655204175621743,-1.7046361682529938,1.0,-1.652502302732576,0.0
2019-09-05,-0.0,-1.4133708828211093,-0.38722909269009426,-1.6976858087425002,1.0,-1.623974531651769,0.0
2019-09-06,-0.0,-1.4222682674142237,-0.3704064842464501,-1.687244804680358,1.0,-1.614357974282406,0.0
2019-09-09,-0.0,-1.4341359341664126,-0.3754343188052423,-1.6879609875038097,1.0,-1.598171289241085,0.0
2019-09-10,-0.0,-1.4217013049782503,-0.37282503624939584,-1.6843281778637023,1.0,-1.5627114548090866,0.0
2019-09-11,-0.0,-1.4490030907217746,-0.32191988364341556,-1.6829283073753107,1.0,-1.6064480940549057,0.0
2019-09-12,-0.0,-1.367919951485749,-0.3538508186779867,-1.7121285627653127,1.0,-1.6303820497271073,0.0
2019-09-13,-0.0,-1.3655377880464523,-0.3305770049249103,-1.7206177418374171,1.0,-1.6634036602419893,0.0
2019-09-16,-0.0,-1.3661295226512618,-0.34448160535117056,-1.710003040437823,1.0,-1.6602614776527818,0.0
2019-09-17,-0.0,-1.3182232484656986,-0.353588138785927,-1.728747645378866,1.0,-1.675821838731239,0.0
2019-09-18,-0.0,-1.2814146430085387,-0.3374311148791861,-1.7336038272875918,1.0,-1.703324653303458,0.0
2019-09-19,-0.0,-1.2789177410568369,-0.33569396525634043,-1.7372435082622117,1.0,-1.7011076811331034,0.0
2019-09-20,-0.0,-1.2936791709593358,-0.370462396218411,-1.7146233561602329,1.0,-1.6814738500696929,0.0
2019-09-23,-0.0,-1.2928923807783665,-0.3804129362324137,-1.7318959741762592,1.0,-1.6853036116694073,0.0
2019-09-24,-0.0,-1.2858442503639012,-0.34224890829694327,-1.7413270257156719,1.0,-1.695657447840854,0.0
2019-09-25,-0.0,-1.2807613044005335,-0.3379803612559098,-1.7452418474966664,1.0,-1.6973572554249001,0.0
2019-09-26,-0.0,-1.2551511412708205,-0.4359037631091919,-1.7945712523133868,1.0,-1.6834053053670575,0.0
2019-09-27,-0.0,-1.182076813655761,-0.4256911373616179,-1.846001608015338,1.0,-1.7309666646051087,0.0
2019-09-30,-0.0,-1.1609245259635643,-0.422605031602429,-1.8636757962572812,1.0,-1.7493493617548643,0.0
2019-10-01,-0.0,-1.1633918056158186,-0.4240376867290646,-1.863819500402901,1.0,-1.7472261823591397,0.0
2019-10-02,-0.0,-1.1631457593319625,-0.47298560478594126,-1.8830310961550445,1.0,-1.7125319374337882,0.0
2019-10-03,-0.0,-1.2819333996023856,-0.4569458250497018,-1.8590333001988073,1.0,-1.6148111332007953,0.0
2019-10-04,-0.0,-1.3060385118713778,-0.4863214307970337,-1.8313703495980556,1.0,-1.6079641054402691,0.0
2019-10-07,-0.0,-1.307123781131607,-0.44736351779392586,-1.8341717905720145,1.0,-1.622135271101174,0.0
2019-10-08,-0.0,-1.3089960886571057,-0.4473831253492271,-1.830694728999814,1.0,-1.6213447569379773,0.0
2019-10-09,-0.0,-1.3301456071076012,-0.444471865745311,-1.8110809476801581,1.0,-1.5841559723593286,0.0
2019-10-10,-0.0,-1.3906733135609264,-0.5110115479270524,-1.7896131759954568,1.0,-1.6189815106960308,0.0
2019-10-11,-0.0,-1.4058890722172863,-0.5614925751998985,-1.7646274907983246,1.0,-1.6140373143799975,0.0
2019-10-14,-0.0,-1.3116363408991436,-0.6464078034139936,-1.7798411805164762,1.0,-1.5148502469830554,0.0
2019-10-15,-0.0,-1.3021014672966924,-0.6078711763242973,-1.7684655558318827,1.0,-1.5389828400895298,0.0
2019-10-16,-0.0,-1.3525764246295033,-0.6157375829354499,-1.7217089353258512,1.0,-1.5106963477398154,0.0
2019-10-17,-0.0,-1.3476938357439938,-0.6263579365572041,-1.7215221304860637,1.0,-1.5121360730026692,0.0
2019-10-18,-0.0,-1.3036973450242197,-0.5812741431111655,-1.744374271874425,1.0,-1.502176712244773,0.0
2019-10-21,-0.0,-1.3382164438747481,-0.5718732832814503,-1.7310626869315755,1.0,-1.4627968015625954,0.0
2019-10-22,-0.0,-1.3054268292682927,-0.5778658536585365,-1.732743902439024,1.0,-1.4815853658536584,0.0
2019-10-23,-0.0,-1.3039430449069003,-0.5520871364244858,-1.744614822928076,1.0,-1.4843008397225264,0.0
2019-10-24,-0.0,-1.2856177428273023,-0.6391841248387294,-1.7425815567979357,1.0,-1.4763162744977576,0.0
2019-10-25,-0.0,-1.289794921875,-0.6109619140624999,-1.7328491210937498,1.0,-1.4699096679687498,0.0
2019-10-28,-0.0,-1.3079836295889071,-0.6236637957363631,-1.7423492761590618,1.0,-1.434304562946674,0.0
2019-10-29,-0.0,-1.307587572719396,-0.692783760366382,-1.7252135165243223,1.0,-1.4632999133556133,0.0
2019-10-30,-0.0,-1.2950778970889454,-0.6962323878095711,-1.7415430451244491,1.0,-1.4740860281795047,0.0
2019-10-31,-0.0,-1.3010926247827166,-0.6914576607896697,-1.7337968711199403,1.0,-1.481686118698783,0.0
2019-11-01,-0.0,-1.3067263458908367,-0.6978739276389406,-1.7402710431431059,1.0,-1.4717145343777198,0.0
2019-11-04,-0.0,-1.294442376876318,-0.7216226274655749,-1.7292519538518794,1.0,-1.457387420915519,0.0
2019-11-05,-0.0,-1.3463561232156274,-0.9498497370398198,-1.6340470823941897,1.0,-1.3307037315301777,0.0
2019-11-06,-0.0,-1.3403144909854954,-1.0319235461569742,-1.8016131218652567,1.0,-1.60390402602684,0.0
2019-11-07,-0.0,-1.3522928289563205,-1.0238808001088584,-1.8180704857803784,1.0,-1.6094026398149408,0.0
2019-11-08,-0.0,-1.3365122615803815,-1.0300408719346048,-1.826226158038147,1.0,-1.619209809264305,0.0
2019-11-11,-0.0,-1.2868185516680228,-1.1177786818551667,-1.7512205044751832,1.0,-1.6247626796853811,0.0
2019-11-12,-0.0,-1.1966183252021652,-1.091559179308962,-1.7542605092561652,1.0,-1.6407137606095032,0.0
2019-11-13,-0.0,-1.197128470332063,-1.1796407185628741,-1.7771502449646162,1.0,-1.6506532389765922,0.0
2019-11-14,-0.0,-1.1926173580786026,-1.214792576419214,-1.7841157205240175,1.0,-1.6316184497816595,0.0
2019-11-15,-0.0,-1.1942500343076712,-1.2431727734321394,-1.7819404418828049,1.0,-1.642170989433237,0.0
2019-11-18,-0.0,-1.1836034056577864,-1.2537764350453173,-1.7943559461686351,1.0,-1.6345097500686627,0.0
2019-11-19,-0.0,-1.2798135988138106,-1.2726117348019488,-1.8344983407470168,1.0,-1.6737273176586882,0.0
2019-11-20,-0.0,-1.2343036529680365,-1.2596318493150684,-1.8802796803652966,1.0,-1.76048801369863,0.0
2019-11-21,-0.0,-1.1947211517487093,-1.372718679560823,-1.8720279211808333,1.0,-1.8316730895077438,0.0
2019-11-22,-0.0,-1.169276932084309,-1.3675351288056206,-1.9152517564402807,1.0,-1.8664373536299763,0.0
2019-11-25,-0.0,-1.1704111600587372,-1.3820117474302498,-1.927092511013216,1.0,-1.8627019089574155,0.0
2019-11-26,-0.0,-1.1018157759317797,-1.400205836947732,-1.9596412556053808,1.0,-1.8897302065720796,0.0
2019-11-27,-0.0,-1.0759577278731836,-1.3966681344488479,-1.9671950682518715,1.0,-1.899089975047703,0.0
2019-11-29,-0.0,-1.0830236360933552,-1.4672959714583025,-2.016872305634012,1.0,-1.8656161736286607,0.0
2019-12-02,-0.021146899458157738,-1.1036273329319688,-1.5495936183022276,-2.0018813967489466,1.0,-1.8493377483443707,0.0
2019-12-03,-0.025537332434658874,-1.0932374747247808,-1.527147457500187,-1.989290796075788,1.0,-1.8536658428817492,0.0
2019-12-04,-0.03437876960193003,-1.1366103739445115,-1.547421592279855,-1.9819059107358261,1.0,-1.8388118214716525,0.0
2019-12-05,-0.047470283450167634,-1.1136086558975922,-1.6024839987808595,-1.9599969521487353,1.0,-1.8961444681499542,0.0
2019-12-06,-0.11856546606894419,-1.1672592363580152,-1.619802133250889,-1.977585407327253,1.0,-1.84603493584789,0.0
2019-12-09,-0.06854934132681234,-1.0840104125581762,-1.7187820462254477,-2.098446004575215,1.0,-1.9185138439693936,0.0
2019-12-10,-0.12331760181786401,-1.0813668938996681,-2.1770669463380528,-2.4251879042125504,1.0,-1.9327914700227236,0.0
2019-12-11,-0.1743314597172543,-1.0281894055527168,-2.093254982115483,-2.3109351047521716,1.0,-1.9098109351047523,0.0
2019-12-12,-0.19204005431093008,-1.013408010862186,-2.0714528173794977,-2.3005770536320433,1.0,-1.9086897488119485,0.0
2019-12-13,-0.18875467846206195,-1.0129295678802315,-2.1174719292276287,-2.296274242939776,1.0,-1.8908642395372575,0.0
2019-12-16,-0.21841685553596912,-1.001427012507345,-2.1303617896415683,-2.253756400570805,1.0,-1.790313103332494,0.0
2019-12-17,-0.3184680410592599,-0.9569567842663675,-2.240921245579229,-2.3246786854136117,1.0,-1.784870180281204,0.0
2019-12-18,-0.44287011807447774,-0.9935513169845595,-2.3858310626703,-2.4143505903723885,1.0,-1.8460490463215258,0.0
2019-12-19,-0.442151401698475,-1.0186284357592914,-2.409825586704411,-2.4107387453200624,1.0,-1.8502419870331477,0.0
2019-12-20,-0.4508301404853129,-1.0724320379492793,-2.4171683999270206,-2.382594417077176,1.0,-1.79930669585842,0.0
2019-12-23,-0.4571950662402924,-1.1163088168113293,-2.40612151667428,-2.3918684330744635,1.0,-1.7650982183645498,0.0
2019-12-24,-0.4940025835024912,-1.131666359106846,-2.386510426277911,-2.4467613950913454,1.0,-1.7679461155194685,0.0
2019-12-26,-0.48421248142644874,-1.1457095096582466,-2.4231054977711737,-2.4646173848439825,1.0,-1.7691307578008917,0.0
2019-12-27,-0.47447698744769873,-1.1791724779172477,-2.4478847047884704,-2.4401673640167365,1.0,-1.7562993956299395,0.0
2019-12-30,-0.5058668919553178,-1.1896179479958697,-2.499765324321787,-2.471604242936262,1.0,-1.7200788510278793,0.0
2019-12-31,-0.48633373482812936,-1.225238580561475,-2.422774020198277,-2.441119243954415,1.0,-1.6897989437598442,0.0
2020-01-02,-0.4886701337295691,-1.2295690936106982,-2.4313707280832095,-2.445579494799406,1.0,-1.6915861812778603,0.0
2020-01-03,-0.44178434489853174,-1.2587674179369681,-2.4906948470962313,-2.445712148134293,1.0,-1.7150472271579538,0.0
2020-01-06,-0.4620026400150858,-1.2780501602866303,-2.5239487082783327,-2.4495568546105977,1.0,-1.7151612294927399,0.0
2020-01-07,-0.45331950207468885,-1.277159562429272,-2.531026027913995,-2.4467182195397967,1.0,-1.7222746133534514,0.0
2020-01-08,-0.44802631578947366,-1.2686090225563909,-2.5332706766917297,-2.4457706766917298,1.0,-1.7029135338345864,0.0
2020-01-09,-0.47198879551820727,-1.2985060690943044,-2.473295985060691,-2.3984126984126983,1.0,-1.6948646125116713,0.0
2020-01-10,-0.4939149971915372,-1.298539599325969,-2.481464145291144,-2.394776259127504,1.0,-1.6928477813143605,0.0
2020-01-13,-0.49798594847775174,-1.298360655737705,-2.4924590163934424,-2.390725995316159,1.0,-1.6882435597189696,0.0
2020-01-14,-0.5564127290260367,-1.2783992285438766,-2.6106075216972036,-2.476374156219865,1.0,-1.7214079074252653,0.0
2020-01-15,-0.5787905009133737,-1.284395731179694,-2.5916738775117776,-2.4563022786270547,1.0,-1.7032977598307855,0.0
2020-01-16,-0.5810356422326832,-1.2745700835815161,-2.5752713997502164,-2.458161206648093,1.0,-1.7180324718993178,0.0
2020-01-17,-0.6036684913089407,-1.2639008931143763,-2.5560357245750507,-2.4704696053010657,1.0,-1.7093056755978104,0.0
2020-01-21,-0.6344240336777649,-1.272675086107922,-2.505166475315729,-2.4656525066972828,1.0,-1.689628779181018,0.0
2020-01-22,-0.6376769996172981,-1.2715269804822042,-2.506123230003827,-2.4686184462303866,1.0,-1.683505549177191,0.0
2020-01-23,-0.6704436335701939,-1.2565776838870752,-2.476185903591319,-2.4876128288841945,1.0,-1.7116381793739197,0.0
2020-01-24,-0.6685906685906686,-1.259259259259259,-2.4800384800384796,-2.4939874939874938,1.0,-1.7181337181337182,0.0
2020-01-27,-0.6460830376833828,-1.23281235017739,-2.493719436187554,-2.483939016204814,1.0,-1.7321890881196664,0.0
2020-01-28,-0.57246856386499,-1.286659733383757,-2.5152689798619647,-2.428287794270587,1.0,-1.6516970785667013,0.0
2020-01-29,-0.5464024046590269,-1.2881833552507986,-2.493612624459891,-2.4111403343978957,1.0,-1.6537666729287994,0.0
2020-01-30,-0.5666292345124462,-1.266610518435336,-2.4669661239004306,-2.4196144488115294,1.0,-1.6382182294591054,0.0
2020-01-31,-0.5211848518935133,-1.3195538057742784,-2.4655980502437194,-2.4209786276715413,1.0,-1.6465129358830146,0.0
2020-02-03,-0.5173023255813953,-1.2866046511627907,-2.4505116279069767,-2.401302325581395,1.0,-1.6466046511627908,0.0
2020-02-04,-0.4835520236555166,-1.2793383847717612,-2.419053779338385,-2.400942524487156,1.0,-1.6576418406948807,0.0
2020-02-05,-0.4070707070707071,-1.2960514233241505,-2.4465564738292014,-2.406978879706153,1.0,-1.6259871441689624,0.0
2020-02-06,-0.4670175120225025,-1.306687233463388,-2.438707921241267,-2.3282823700208692,1.0,-1.532891752109609,0.0
2020-02-07,-0.45276726158283753,-1.3184604290607538,-2.4269875608436995,-2.301243915630071,1.0,-1.5144222102037137,0.0
2020-02-10,-0.45720457204572046,-1.3007830078300782,-2.426694266942669,-2.3032130321303215,1.0,-1.5121051210512104,0.0
2020-02-11,-0.44070068817588703,-1.2783984270265438,-2.4062918938242914,-2.2724997765662702,1.0,-1.5394583966395565,0.0
2020-02-12,-0.4502903081732917,-1.270477891916034,-2.4164359088878964,-2.2808396605627514,1.0,-1.5146047342563644,0.0
2020-02-13,-0.443978590544157,-1.269937555753791,-2.41971454058876,-2.275914362176628,1.0,-1.5109723461195361,0.0
2020-02-14,-0.45156669650850495,-1.2690241718889883,-2.4249776186213072,-2.271083258728738,1.0,-1.5358997314234557,0.0
2020-02-18,-0.4556213017751479,-1.2681549220010757,-2.436345705576475,-2.2759548144163526,1.0,-1.5293168370091448,0.0
2020-02-19,-0.4597732181425486,-1.3099352051835853,-2.4468142548596115,-2.2607991360691146,1.0,-1.5220482361411087,0.0
2020-02-20,-0.4712126664267723,-1.310633321338611,-2.439636559913638,-2.252878733357323,1.0,-1.5216804605973373,0.0
2020-02-21,-0.44980677630987687,-1.3243461849555136,-2.4439651298642944,-2.249303496000719,1.0,-1.5197267906893144,0.0
2020-02-24,-0.4002351664254703,-1.360709117221418,-2.4834479015918953,-2.2766823444283646,1.0,-1.523787988422576,0.0
2020-02-25,-0.2883786399225829,-1.4527139966569895,-2.547022081463887,-2.0941321368874815,1.0,-1.415149115861705,0.0
2020-02-26,-0.293077311773623,-1.3884116557183763,-2.417382516422436,-2.0180225703217114,1.0,-1.3048677783392286,0.0
2020-02-27,-0.323446092317947,-1.3584402599566738,-2.365522412931178,-2.007332111314781,1.0,-1.2771204799200133,0.0
2020-02-28,-0.2562111801242236,-1.5173136645962733,-2.0854037267080745,-1.7088509316770186,1.0,-1.1961956521739132,0.0
2020-03-02,-0.30845199816260904,-1.4308681672025723,-2.0280967692543252,-1.6993569131832795,1.0,-1.1890215893431326,0.0
2020-03-03,-0.24515385169705267,-1.6033724868487425,-1.704835339050227,-1.5405346977012322,1.0,-1.112272104921813,0.0
2020-03-04,-0.138437522174129,-1.703540764918754,-1.7750656354218406,-1.4645568722060598,1.0,-1.0141914425601362,0.0
2020-03-05,-0.10420101563015237,-1.77326386598958,-1.4952845742926861,-1.3054804458220668,1.0,-0.9167051375057708,0.0
2020-03-06,-0.09840614312447571,-1.7897657611150546,-1.4607988642963154,-1.2301090533651675,1.0,-0.873782022326902,0.0
2020-03-09,-0.08837656099903937,-1.7791226384886325,-1.458661543387768,-1.2195325008005122,1.0,-0.8584053794428433,0.0
2020-03-10,-0.6035742834303985,-1.1748886605001714,-1.2762361539339957,-1.0571542765787372,1.0,-0.5978645654904647,0.0
2020-03-11,-0.4561239113658913,-1.3711277698158968,-1.2829897475471281,-0.9220593098886563,1.0,-0.4797706978282439,0.0
2020-03-12,-0.5029138446999527,-1.2166745419226126,-1.1504173885651283,-0.9074919934897885,1.0,-0.4726728618680107,0.0
2020-03-13,-0.5508601676224084,-0.9619761799735332,-0.7847816497573886,-0.722011468901632,1.0,-0.3914865460961623,0.0
2020-03-16,-0.4339835428762374,-1.1949375548222714,-0.7282486111691241,-0.6591203374963451,1.0,-0.16068668810826614,0.0
2020-03-17,-0.4463359639233371,-0.8485531754979331,-0.5060127771514468,-0.6293874483276963,1.0,-0.3276587748966554,0.0
2020-03-18,-0.43093374490133396,-0.8755006798221439,-0.4164921177378459,-0.6169845294528351,1.0,-0.3348032190497189,0.0
2020-03-19,-0.5191805358608852,-0.6796029554444362,-0.43047988655869845,-0.6738189417120681,1.0,-0.42857675945966117,0.0
2020-03-20,-0.5276071307428485,-0.7715297930878529,-0.40726642294501186,-0.6767044812120755,1.0,-0.3857837410017714,0.0
2020-03-23,-0.5316398954053044,-0.8513261113186402,-0.319237952932387,-0.6683601045946955,1.0,-0.36496077698916696,0.0
2020-03-24,-0.5308217899413806,-0.8401224657431953,-0.329798752940298,-0.6655341074562222,1.0,-0.3674345667027592,0.0
2020-03-25,-0.5327242347754987,-0.8367165558676101,-0.20427317003803905,-0.6509651960610047,1.0,-0.3303707917096235,0.0
2020-03-26,-0.5329566854990584,-0.8359094623885157,-0.20250151014461854,-0.6502505063426074,1.0,-0.33162775823472973,0.0
2020-03-27,-0.5244038100535354,-0.825384134047139,-0.16210109156643257,-0.6448932767850934,1.0,-0.31957866926232353,0.0
2020-03-30,-0.5167996132463137,-0.8227148727511309,-0.1628854587520287,-0.6412168928485099,1.0,-0.30950654373424497,0.0
2020-03-31,-0.5104685942173479,-0.8255578093306288,-0.16584728572901983,-0.6337539106817478,1.0,-0.3023343761817994,0.0
2020-04-01,-0.5114848236259228,-0.8214041564123599,-0.14243232157506153,-0.6323147388569866,1.0,-0.31046622914957617,0.0
2020-04-02,-0.5216509481796979,-0.7918399080553021,-0.12713382686002095,-0.6385762093094007,1.0,-0.30115268904438364,0.0
2020-04-03,-0.5220593203161948,-0.7930883048442673,-0.12570096615093573,-0.6371528950746571,1.0,-0.30011485710424973,0.0
2020-04-06,-0.5254843718355499,-0.7887328697765476,-0.12259501788969147,-0.6391682981165192,1.0,-0.2994329305339904,0.0
2020-04-07,-0.49879589615016656,-0.7675584732622966,-0.10866624880414343,-0.6374162900405766,1.0,-0.286477748820638,0.0
2020-04-08,-0.5018323483772987,-0.7686288751692033,-0.11429892040014526,-0.6380204034467959,1.0,-0.2787150450658655,0.0
2020-04-09,-0.502588623248145,-0.7670898598516075,-0.1157790601813685,-0.6369991755976917,1.0,-0.27515251442704036,0.0
2020-04-13,-0.5113729879192863,-0.7407419599065144,-0.12018170446690148,-0.6377431778531222,1.0,-0.2816748411731788,0.0
2020-04-14,-0.5558591378263509,-0.668015921203535,-0.21898401133373813,-0.6642042771368819,1.0,-0.2660729946704446,0.0
2020-04-15,-0.525034466525438,-0.6895658899088739,-0.19466021049799925,-0.6673055583577121,1.0,-0.28602172231749556,0.0
2020-04-16,-0.5305021116846551,-0.6766776161426561,-0.19229737882952336,-0.6707112690219214,1.0,-0.2817255480324462,0.0
2020-04-17,-0.5446131062569419,-0.6612702366127025,-0.2136245834875972,-0.6742620578237017,1.0,-0.27202046380128575,0.0
2020-04-20,-0.5650428265524626,-0.6234274625267666,-0.22115899357601718,-0.6710385438972163,1.0,-0.2651231263383298,0.0
2020-04-21,-0.5653976000267407,-0.6318146873015342,-0.2355182672059364,-0.6586556138650266,1.0,-0.2511949727579637,0.0
2020-04-22,-0.5520743445071357,-0.6474278128111516,-0.2153667441088616,-0.6559243279123796,1.0,-0.24815798207766346,0.0
2020-04-23,-0.5441658662603915,-0.6545888119762859,-0.20898883847249367,-0.6536283244460637,1.0,-0.250654125128341,0.0
2020-04-24,-0.5408376096672737,-0.650389008442311,-0.21519615957622912,-0.6551564310544612,1.0,-0.2490978314848535,0.0
2020-04-27,-0.5448385811080111,-0.6521522518931845,-0.21818121429520393,-0.6537465125548027,1.0,-0.252424604756211,0.0
2020-04-28,-0.5358625959270457,-0.6652602903558021,-0.21882993920467758,-0.6500780704959968,1.0,-0.25208464835055316,0.0
2020-04-29,-0.5496404314822213,-0.6544147023571714,-0.2291583433213477,-0.656512185377547,1.0,-0.23957917166067383,0.0
2020-04-30,-0.5571052894377684,-0.6113977563995872,-0.2511567524383343,-0.684963882693652,1.0,-0.22416031423720914,0.0
2020-05-01,-0.5443257676902538,-0.6310747663551401,-0.24903204272363152,-0.6804405874499333,1.0,-0.2329105473965287,0.0
2020-05-04,-0.5458996735727134,-0.6285057624408767,-0.24735194190926657,-0.6849643594697222,1.0,-0.2241689427752981,0.0
2020-05-05,-0.5909608025648981,-0.6426724583721171,-0.32468024959492536,-0.7093460199262247,1.0,-0.17981866446030267,0.0
2020-05-06,-0.5960063566641333,-0.6423685483313757,-0.3369031990603192,-0.7118427416568783,1.0,-0.1675879223381469,0.0
2020-05-07,-0.59618843386829,-0.6490384615384616,-0.3293788046485888,-0.7142363032650803,1.0,-0.16989485334809076,0.0
2020-05-08,-0.5941507933764303,-0.6432398796971687,-0.335914543506067,-0.7130016939191758,1.0,-0.17063642963321463,0.0
2020-05-11,-0.6032519209659715,-0.6275727222832053,-0.3398737650933041,-0.70801317233809,1.0,-0.15158479692645443,0.0
2020-05-12,-0.638714405360134,-0.6255932439977667,-0.39565884980457844,-0.7219430485762145,1.0,-0.10772613065326635,0.0
2020-05-13,-0.6410524481617007,-0.6204913748039729,-0.39776964627983974,-0.7259452866353023,1.0,-0.09963408259278621,0.0
2020-05-14,-0.6528005583667771,-0.6039783632873843,-0.4165416157738614,-0.7378119001919385,1.0,-0.07865991973477578,0.0
2020-05-15,-0.6601711192596473,-0.6150515103893837,-0.422070892264711,-0.7380827658459927,1.0,-0.05685350096036319,0.0
2020-05-18,-0.6612361907425535,-0.6174311285134946,-0.42329744091735416,-0.7368549853167389,1.0,-0.05722975807579359,0.0
2020-05-19,-0.6866694642607358,-0.5687858441740103,-0.4850678416561757,-0.7468177367463981,1.0,-0.009686669464260736,0.0
2020-05-20,-0.6872186747618548,-0.5555671865731533,-0.4882584877350919,-0.7475487630412785,1.0,-0.010712167207508984,0.0
2020-05-21,-0.6997464431610085,-0.5762783490632484,-0.48038456120580364,-0.7595083814621778,1.0,-0.0057402451049443585,0.0
2020-05-22,-0.7009924685014429,-0.5824945449426339,-0.4736749489688181,-0.7569507989019497,1.0,-0.005243893855141832,0.0
2020-05-26,-0.7008727477477477,-0.5831221846846846,-0.474732545045045,-0.7562640765765766,1.0,-0.004117398648648648,0.0
2020-05-27,-0.7173016600289008,-0.5582419906248899,-0.49874881048884506,-0.7501850350685512,1.0,-0.0,0.0
2020-05-28,-0.7394363707082493,-0.5257593437290052,-0.5173084402956049,-0.7534387044305364,1.0,-0.0,0.0
2020-05-29,-0.7350810868105855,-0.53160442355934,-0.5132671448256368,-0.7532063738826273,1.0,-0.0,0.0
2020-06-01,-0.7317245272368049,-0.5326347727914196,-0.5080793113180919,-0.7556449336720293,1.0,-0.0,0.0
2020-06-02,-0.7317761625855621,-0.5330251922941218,-0.5082210147484298,-0.7553101404276339,1.0,-0.0,0.0
2020-06-03,-0.7307013830087495,-0.5337637595258256,-0.5094905447360993,-0.7541631385831216,1.0,-0.0,0.0
2020-06-04,-0.7380514055087446,-0.5071868583162218,-0.5443602634001276,-0.7507257664802096,1.0,-0.0,0.0
2020-06-05,-0.7330359987257089,-0.5107429825492903,-0.5424232770521398,-0.753495451488443,1.0,-0.0,0.0
2020-06-08,-0.7323719647969462,-0.502456437988195,-0.5506662425334888,-0.7489485031633266,1.0,-0.0,0.0
2020-06-09,-0.7390935445096514,-0.4981262815527116,-0.5508732235027929,-0.7472601286855688,1.0,-0.0,0.0
2020-06-10,-0.7427177601809954,-0.4937782805429864,-0.5526725113122172,-0.7458639705882353,1.0,-0.0,0.0
2020-06-11,-0.7547196492964717,-0.45792971788163755,-0.5772113412995828,-0.7454217634165312,1.0,-0.0,0.0
2020-06-12,-0.7425105485232067,-0.45541490857946554,-0.5843178621659635,-0.7338959212376934,1.0,-0.0,0.0
2020-06-15,-0.7459501338216651,-0.45823355402169325,-0.5812790533878012,-0.7361600225383857,1.0,-0.0,0.0
2020-06-16,-0.7456923834306209,-0.45119206695266895,-0.5853435543990435,-0.734158520289753,1.0,-0.0,0.0
2020-06-17,-0.7437662428882489,-0.4464423684765049,-0.5863243660883612,-0.7354779799114982,1.0,-0.0,0.0
2020-06-18,-0.7441084536227304,-0.4456151441716714,-0.5868717732588768,-0.7355038106276122,1.0,-0.0,0.0
2020-06-19,-0.7445650265163488,-0.44723070979524465,-0.5859937484634566,-0.7343096969058406,1.0,-0.0,0.0
2020-06-22,-0.7418822620844595,-0.4469758135289781,-0.589181029943483,-0.7323691508407344,1.0,-0.0,0.0
2020-06-23,-0.7449775217757798,-0.44608738409665644,-0.5895265524023603,-0.7316310761449846,1.0,-0.0,0.0
2020-06-24,-0.7474623300902672,-0.4427312001685926,-0.5877910856661164,-0.7343261564398862,1.0,-0.0,0.0
2020-06-25,-0.7511879201717645,-0.4439477667100771,-0.5857238393579952,-0.7388687480201331,1.0,-0.0,0.0
2020-06-26,-0.7516998414655628,-0.44519992954025017,-0.586788796899771,-0.7392989254888146,1.0,-0.0,0.0
2020-06-29,-0.748965130148039,-0.43857433522767136,-0.5872097102364415,-0.733249140531818,1.0,-0.0,0.0
