Date,HGEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-10,1.0,-0.0,-3.8965241709948066,-6.5721134638433885,-16.552536955653217,-11.930882940471434,0.0
2019-09-11,1.0,-0.0,-3.8057142857142856,-6.936326530612245,-17.02734693877551,-12.046530612244897,0.0
2019-09-12,1.0,-0.0,-3.6094771241830066,-7.0339052287581705,-17.11683006535948,-12.0890522875817,0.0
2019-09-13,1.0,-0.0,-3.6259697835851368,-7.0204164965291955,-17.084932625561454,-12.101674152715395,0.0
2019-09-16,1.0,-0.0,-3.6363265306122448,-7.00734693877551,-17.074285714285715,-12.098367346938776,0.0
2019-09-17,1.0,-0.0,-3.674793388429752,-7.067768595041322,-17.345454545454547,-12.234297520661157,0.0
2019-09-18,1.0,-0.0,-3.801694915254237,-7.130084745762712,-17.848305084745764,-12.592372881355933,0.0
2019-09-19,1.0,-0.0,-3.8202628232301827,-7.1441288681644775,-17.822382365409073,-12.60364561254769,0.0
2019-09-20,1.0,-0.0,-3.9366496598639458,-7.309523809523809,-17.763180272108844,-12.50765306122449,0.0
2019-09-23,1.0,-0.0,-4.144140098787606,-7.75886843286933,-18.728783116299955,-13.271665918275707,0.0
2019-09-24,1.0,-0.0,-4.209120221096269,-7.962229387379089,-19.269921695071396,-13.619990787655459,0.0
2019-09-25,1.0,-0.0,-4.097260273972603,-8.001826484018265,-19.105479452054794,-13.457534246575342,0.0
2019-09-26,1.0,-0.0,-3.7813953488372096,-9.310232558139536,-19.32139534883721,-13.098139534883723,0.0
2019-09-27,1.0,-0.0,-3.7103481624758223,-9.522727272727272,-20.30560928433269,-13.81769825918762,0.0
2019-09-30,1.0,-0.0,-3.2399999999999998,-10.048192771084336,-20.102168674698795,-13.802891566265059,0.0
2019-10-01,1.0,-0.0,-2.9743713733075436,-10.205029013539653,-20.263539651837522,-13.912959381044486,0.0
2019-10-02,1.0,-0.0,-3.252088452088452,-10.906633906633907,-20.412776412776413,-13.568550368550367,0.0
2019-10-03,1.0,-0.0,-4.046463603510584,-11.360351058337637,-21.40733092410945,-13.812080536912752,0.0
2019-10-04,1.0,-0.0,-4.498616491422247,-12.28223574986165,-22.81848367459878,-14.740453790813502,0.0
2019-10-07,1.0,-0.0,-4.584905660377358,-11.918598382749327,-22.071698113207546,-14.333153638814016,0.0
2019-10-08,1.0,-0.0,-4.608508346795908,-11.82606354334949,-22.081852450188475,-14.333871836295101,0.0
2019-10-09,1.0,-0.0,-5.9240340537000655,-14.51735428945645,-26.747216764898493,-17.299279633267844,0.0
2019-10-10,1.0,-0.0,-7.49618320610687,-17.60992366412214,-30.008396946564886,-20.22137404580153,0.0
2019-10-11,1.0,-0.0,-8.299500831946755,-20.17138103161398,-31.849417637271216,-21.874376039933445,0.0
2019-10-14,1.0,-0.0,-8.4036866359447,-23.296774193548387,-35.762211981566814,-23.703225806451613,0.0
2019-10-15,1.0,-0.0,-8.376383763837639,-23.62730627306273,-35.81549815498155,-23.432656826568266,0.0
2019-10-16,1.0,-0.0,-8.805555555555555,-23.977777777777778,-35.661111111111104,-23.148148148148145,0.0
2019-10-17,1.0,-0.0,-7.696969696969698,-23.057142857142857,-33.21818181818182,-21.607792207792208,0.0
2019-10-18,1.0,-0.0,-9.326530612244898,-27.508163265306123,-38.710204081632654,-25.49591836734694,0.0
2019-10-21,1.0,-0.0,-8.641206030150753,-27.11356783919598,-38.09547738693467,-25.652261306532665,0.0
2019-10-22,1.0,-0.0,-8.1524926686217,-26.487781036168133,-37.04203323558163,-25.06940371456501,0.0
2019-10-23,1.0,-0.0,-8.86228813559322,-28.266949152542374,-40.21610169491525,-27.586864406779657,0.0
2019-10-24,1.0,-0.0,-8.646288209606988,-30.474890829694324,-41.16812227074236,-27.882096069868997,0.0
2019-10-25,1.0,-0.0,-8.707103825136612,-30.315846994535523,-41.254644808743166,-28.012021857923497,0.0
2019-10-28,1.0,-0.0,-9.460176991150442,-30.973451327433633,-41.43694690265487,-27.748893805309738,0.0
2019-10-29,1.0,-0.0,-8.860169491525424,-30.770127118644066,-39.077330508474574,-26.22457627118644,0.0
2019-10-30,1.0,-0.0,-8.885471898197244,-30.797454931071055,-39.10922587486745,-26.253446447507958,0.0
2019-10-31,1.0,-0.0,-9.225806451612904,-32.35261401557286,-40.78086763070078,-27.875417130144605,0.0
2019-11-01,1.0,-0.0,-9.627406568516422,-33.19705549263873,-41.47451868629672,-27.95130237825595,0.0
2019-11-04,1.0,-0.10329171396140749,-9.272417707150964,-33.76617480136209,-41.710556186152104,-27.653802497162317,0.0
2019-11-05,1.0,-1.7931972789115649,-11.156462585034014,-42.844897959183676,-48.221768707483,-31.038095238095238,0.0
2019-11-06,1.0,-1.036420395421436,-8.481789802289281,-32.375650364203956,-36.60457856399584,-24.559833506763788,0.0
2019-11-07,1.0,-1.0850202429149798,-8.587044534412955,-31.389676113360327,-35.375506072874494,-23.776315789473685,0.0
2019-11-08,1.0,-1.1044012282497442,-8.431934493346981,-31.85158648925282,-35.84953940634596,-24.11668372569089,0.0
2019-11-11,1.0,-1.2225806451612904,-8.401075268817205,-34.08064516129033,-37.45591397849463,-25.36666666666667,0.0
2019-11-12,1.0,-1.048283261802575,-8.209227467811159,-34.11480686695279,-37.548283261802574,-25.375536480686694,0.0
2019-11-13,1.0,-1.9217002237136467,-8.450782997762865,-37.171140939597315,-37.83333333333333,-25.47986577181208,0.0
2019-11-14,1.0,-1.8971238938053097,-8.351769911504425,-36.73672566371682,-37.32079646017699,-25.3141592920354,0.0
2019-11-15,1.0,-2.072247706422018,-8.611238532110091,-38.28211009174312,-38.5045871559633,-26.208715596330272,0.0
2019-11-18,1.0,-2.290628706998814,-8.652431791221828,-39.729537366548044,-39.957295373665474,-26.994068801897985,0.0
2019-11-19,1.0,-2.6932989690721647,-11.252577319587628,-41.965206185567006,-42.66494845360825,-29.288659793814432,0.0
2019-11-20,1.0,-2.6956521739130435,-11.209718670076725,-41.549872122762146,-42.3158567774936,-29.10485933503836,0.0
2019-11-21,1.0,-4.675344563552833,-12.052067381316999,-50.831546707503826,-49.41653905053598,-35.16232771822359,0.0
2019-11-22,1.0,-4.9908675799086755,-12.021308980213089,-50.1689497716895,-48.97716894977169,-35.050228310502284,0.0
2019-11-25,1.0,-5.142857142857143,-12.051671732522795,-50.036474164133736,-48.817629179331306,-34.92705167173252,0.0
2019-11-26,1.0,-6.158813263525306,-12.773123909249565,-57.82024432809773,-56.29493891797557,-40.47120418848168,0.0
2019-11-27,1.0,-6.219683655536028,-13.114235500878737,-58.01405975395431,-56.571177504393674,-40.829525483304046,0.0
2019-11-29,1.0,-7.010471204188481,-12.572425828970333,-58.55497382198953,-56.34904013961606,-39.033158813263526,0.0
2019-12-02,1.0,-7.533101045296167,-12.820557491289199,-59.5,-55.36585365853659,-37.9965156794425,0.0
2019-12-03,1.0,-6.780687397708674,-11.990180032733225,-55.61047463175123,-52.198036006546644,-36.08674304418985,0.0
2019-12-04,1.0,-7.323432343234323,-13.042904290429043,-55.72442244224422,-51.993399339933994,-35.930693069306926,0.0
2019-12-05,1.0,-7.857391304347826,-13.095652173913045,-59.26608695652175,-53.963478260869564,-38.72869565217391,0.0
2019-12-06,1.0,-9.952029520295202,-15.252767527675275,-62.45387453874539,-56.894833948339475,-38.94833948339483,0.0
2019-12-09,1.0,-10.63034188034188,-15.087606837606838,-74.1111111111111,-67.01923076923076,-45.824786324786324,0.0
2019-12-10,1.0,-23.37,-21.626666666666665,-120.70333333333333,-103.59666666666666,-63.03333333333333,0.0
2019-12-11,1.0,-20.72189349112426,-18.523668639053252,-107.5,-91.99408284023669,-56.12130177514793,0.0
2019-12-12,1.0,-21.923312883435585,-19.407975460122703,-111.15337423312884,-95.11349693251535,-58.15030674846626,0.0
2019-12-13,1.0,-29.062499999999996,-24.9296875,-143.2578125,-120.07031249999999,-72.30468749999999,0.0
2019-12-16,1.0,-28.82101167315175,-24.673151750972764,-143.07003891050584,-119.75097276264592,-71.7898832684825,0.0
2019-12-17,1.0,-30.08666666666667,-17.906666666666666,-123.66333333333333,-102.12666666666667,-58.55,0.0
2019-12-18,1.0,-40.838582677165356,-22.71259842519685,-143.58267716535434,-117.3267716535433,-68.24015748031496,0.0
2019-12-19,1.0,-41.63414634146341,-24.95528455284553,-148.47560975609758,-120.07317073170731,-70.36178861788618,0.0
2019-12-20,1.0,-42.370370370370374,-26.839506172839506,-150.58024691358025,-120.92592592592594,-69.80246913580247,0.0
2019-12-23,1.0,-48.429245283018865,-31.608490566037737,-172.6179245283019,-138.83962264150944,-79.20283018867924,0.0
2019-12-24,1.0,-54.134715025906736,-35.26943005181347,-188.62176165803106,-152.15544041450775,-86.9481865284974,0.0
2019-12-26,1.0,-53.48969072164948,-34.8659793814433,-187.9381443298969,-151.56701030927834,-86.60309278350515,0.0
2019-12-27,1.0,-52.43814432989691,-35.572164948453604,-189.29381443298968,-151.21134020618555,-85.94329896907216,0.0
2019-12-30,1.0,-52.085,-33.495,-185.885,-147.36499999999998,-80.16499999999999,0.0
2019-12-31,1.0,-74.11678832116789,-49.18248175182482,-273.15328467153284,-215.86131386861314,-116.6131386861314,0.0
2020-01-02,1.0,-75.93283582089552,-50.88059701492538,-279.1417910447761,-220.37313432835822,-118.94776119402985,0.0
2020-01-03,1.0,-76.09230769230768,-52.65384615384615,-288.13076923076926,-226.60000000000002,-124.76153846153846,0.0
2020-01-06,1.0,-70.94405594405595,-49.391608391608386,-261.1328671328671,-204.3076923076923,-112.5174825174825,0.0
2020-01-07,1.0,-72.92086330935253,-50.92086330935252,-268.63309352517985,-209.90647482014387,-116.0431654676259,0.0
2020-01-08,1.0,-72.09859154929578,-50.04929577464788,-262.15492957746477,-204.64788732394368,-114.27464788732394,0.0
2020-01-09,1.0,-74.16666666666667,-52.72463768115943,-268.8768115942029,-209.94202898550725,-117.92753623188406,0.0
2020-01-10,1.0,-85.55371900826447,-59.876033057851245,-307.1322314049587,-238.91735537190084,-133.96694214876032,0.0
2020-01-13,1.0,-87.05000000000001,-60.33333333333334,-310.40833333333336,-240.30833333333337,-134.23333333333335,0.0
2020-01-14,1.0,-131.35227272727272,-80.0909090909091,-423.46590909090907,-324.46590909090907,-175.98863636363637,0.0
2020-01-15,1.0,-108.19642857142858,-66.15178571428572,-327.9017857142858,-251.50892857142858,-138.08928571428572,0.0
2020-01-16,1.0,-82.54109589041097,-50.04794520547945,-251.02739726027397,-193.3287671232877,-106.98630136986303,0.0
2020-01-17,1.0,-92.97727272727273,-55.20454545454546,-276.34090909090907,-214.3030303030303,-117.75000000000001,0.0
2020-01-21,1.0,-93.45454545454545,-55.63636363636364,-275.5833333333333,-214.3560606060606,-117.55303030303031,0.0
2020-01-22,1.0,-93.06766917293233,-55.11278195488722,-273.6015037593985,-212.6917293233083,-116.40601503759399,0.0
2020-01-23,1.0,-106.24576271186442,-60.644067796610166,-305.635593220339,-240.27118644067795,-133.66101694915253,0.0
2020-01-24,1.0,-106.25423728813558,-60.72033898305085,-305.7118644067796,-240.28813559322035,-133.4915254237288,0.0
2020-01-27,1.0,-109.65789473684212,-61.596491228070185,-317.82456140350877,-247.33333333333334,-139.78070175438597,0.0
2020-01-28,,-inf,-inf,-inf,-inf,-inf,
2020-01-29,,-inf,-inf,-inf,-inf,-inf,
2020-01-30,,-inf,-inf,-inf,-inf,-inf,
2020-01-31,,-inf,-inf,-inf,-inf,-inf,
2020-02-03,,-inf,-inf,-inf,-inf,-inf,
2020-02-04,,-inf,-inf,-inf,-inf,-inf,
2020-02-05,,-inf,-inf,-inf,-inf,-inf,
2020-02-06,,-inf,-inf,-inf,-inf,-inf,
2020-02-07,,-inf,-inf,-inf,-inf,-inf,
2020-02-10,,-inf,-inf,-inf,-inf,-inf,
2020-02-11,,-inf,-inf,-inf,-inf,-inf,
2020-02-12,,-inf,-inf,-inf,-inf,-inf,
2020-02-13,,-inf,-inf,-inf,-inf,-inf,
2020-02-14,,-inf,-inf,-inf,-inf,-inf,
2020-02-18,,-inf,-inf,-inf,-inf,-inf,
2020-02-19,,-inf,-inf,-inf,-inf,-inf,
2020-02-20,,-inf,-inf,-inf,-inf,-inf,
2020-02-21,,-inf,-inf,-inf,-inf,-inf,
2020-02-24,,-inf,-inf,-inf,-inf,-inf,
2020-02-25,,-inf,-inf,-inf,-inf,-inf,
2020-02-26,,-inf,-inf,-inf,-inf,-inf,
2020-02-27,,-inf,-inf,-inf,-inf,-inf,
2020-02-28,,-inf,-inf,-inf,-inf,-inf,
2020-03-02,,-inf,-inf,-inf,-inf,-inf,
2020-03-03,,-inf,-inf,-inf,-inf,-inf,
2020-03-04,,-inf,-inf,-inf,-inf,-inf,
2020-03-05,,-inf,-inf,-inf,-inf,-inf,
2020-03-06,,-inf,-inf,-inf,-inf,-inf,
2020-03-09,,-inf,-inf,-inf,-inf,-inf,
2020-03-10,,-inf,-inf,-inf,-inf,-inf,
2020-03-11,1.0,-79.39024390243904,-110.3170731707317,-239.0060975609756,-141.4512195121951,-38.60365853658537,0.0
2020-03-12,1.0,-123.07563025210084,-129.80672268907563,-329.92436974789916,-205.00840336134453,-51.5126050420168,0.0
2020-03-13,1.0,-13.454800280308339,-8.555711282410652,-27.605466012613878,-17.770147161878068,-1.6909600560616678,0.0
2020-03-16,1.0,-7.090946843853821,-7.253322259136213,-16.203073089700997,-9.981312292358805,-0.0,0.0
2020-03-17,1.0,-5.507441729851164,-3.9076102218477953,-9.461387250772255,-8.205279415894411,-0.0,0.0
2020-03-18,1.0,-5.201381509032944,-4.163124335812965,-8.235122210414453,-7.933315621679064,-0.03453772582359192,0.0
2020-03-19,1.0,-5.193043478260869,-2.9895652173913043,-7.618881987577639,-7.544596273291925,-0.4986335403726708,0.0
2020-03-20,1.0,-5.196717234518776,-2.882118875901517,-7.665008704302411,-7.552847550360607,-0.5724944043770206,0.0
2020-03-23,1.0,-9.174896169820029,-8.81818181818182,-9.448546377480389,-9.46285186894324,-8.242270419935394,0.0
2020-03-24,1.0,-9.204251386321626,-8.865064695009243,-9.408964879852126,-9.46441774491682,-8.268022181146026,0.0
2020-03-25,1.0,-8.196560196560197,-7.901310401310401,-8.17199017199017,-8.426699426699425,-7.253071253071253,0.0
2020-03-26,1.0,-8.236550308008214,-7.927310061601643,-8.178644763860369,-8.449281314168378,-7.275975359342915,0.0
2020-03-27,1.0,-7.904405979543665,-7.584185680566482,-7.793469708890637,-8.11447678992919,-6.942958300550747,0.0
2020-03-30,1.0,-7.795180722891566,-7.476875242907112,-7.7380489700738435,-8.018655266226196,-6.83637776914108,0.0
2020-03-31,1.0,-7.649847094801223,-7.3765290519877675,-7.599770642201834,-7.875,-6.724770642201835,0.0
2020-04-01,1.0,-7.585070102311481,-7.333838575217885,-7.509662751042061,-7.807502841985601,-6.657067070860174,0.0
2020-04-02,1.0,-7.415837937384898,-7.037937384898711,-7.306077348066299,-7.621362799263351,-6.4511970534069984,0.0
2020-04-03,1.0,-7.437176644493718,-7.074279379157427,-7.332963784183296,-7.633037694013304,-6.477457501847745,0.0
2020-04-06,1.0,-7.362340036563072,-6.989762340036563,-7.249360146252285,-7.555393053016453,-6.406215722120659,0.0
2020-04-07,1.0,-7.08738548273432,-6.694855532064834,-6.985200845665962,-7.315362931642001,-6.153629316420014,0.0
2020-04-08,1.0,-7.133995037220845,-6.734845799361929,-7.033676001417938,-7.3629918468628155,-6.182913860333215,0.0
2020-04-09,1.0,-7.281903388608508,-6.808579668348955,-7.1935832732516225,-7.501802451333814,-6.2635183850036045,0.0
2020-04-13,1.0,-7.354370692782009,-6.783460282916213,-7.265868697859992,-7.5596663039535725,-6.307943416757345,0.0
2020-04-14,1.0,-7.789373088685016,-7.104357798165137,-7.714831804281346,-8.003440366972477,-6.614296636085626,0.0
2020-04-15,1.0,-7.960392156862746,-7.330196078431373,-7.885882352941176,-8.220784313725492,-6.818823529411765,0.0
2020-04-16,1.0,-8.420510708401977,-7.635914332784185,-8.346375617792422,-8.670510708401977,-7.112850082372323,0.0
2020-04-17,1.0,-8.395396629675298,-7.644471845458281,-8.310316481709823,-8.648993012741471,-7.101931771475544,0.0
2020-04-20,1.0,-8.513681592039802,-7.64469320066335,-8.432421227197347,-8.73134328358209,-7.137230514096186,0.0
2020-04-21,1.0,-8.451480263157894,-7.590871710526315,-8.364309210526315,-8.655427631578947,-7.055921052631579,0.0
2020-04-22,1.0,-8.358598207008965,-7.561124694376528,-8.262021189894051,-8.582722086389568,-6.985737571312144,0.0
2020-04-23,1.0,-8.393603936039362,-7.634686346863469,-8.29889298892989,-8.63468634686347,-7.038540385403854,0.0
2020-04-24,1.0,-8.342030167142275,-7.589074602527517,-8.253974724826744,-8.584590297594781,-6.996331023236853,0.0
2020-04-27,1.0,-8.305915721231766,-7.555510534846029,-8.16612641815235,-8.532009724473259,-6.9590761750405195,0.0
2020-04-28,1.0,-8.357984559122308,-7.527427874847623,-8.20479479886225,-8.572937830150346,-6.970743600162536,0.0
2020-04-29,1.0,-8.35621445978879,-7.525182778229082,-8.19902518277823,-8.569049553208773,-6.968318440292445,0.0
2020-04-30,1.0,-8.376116978066612,-7.452477660438668,-8.24207961007311,-8.602761982128351,-6.943948009748173,0.0
2020-05-01,1.0,-8.458962841976318,-7.450796243364638,-8.300122498979174,-8.667619436504694,-6.9559003674969375,0.0
2020-05-04,1.0,-8.322373696872493,-7.287489975942261,-8.163993584603048,-8.519647153167602,-6.803528468323977,0.0
2020-05-05,1.0,-8.32704654895666,-7.298154093097913,-8.160112359550562,-8.527688603531299,-6.815008025682183,0.0
2020-05-06,1.0,-8.373839321760194,-7.346790472345579,-8.200645942672589,-8.581752119499395,-6.868792894630602,0.0
2020-05-07,1.0,-8.481420988158431,-7.439363005308288,-8.293589220089833,-8.6827276439363,-6.936300530828909,0.0
2020-05-08,1.0,-8.53555281545417,-7.486642005754213,-8.357994245787093,-8.740238388820385,-6.980682285244553,0.0
2020-05-11,1.0,-8.53710537105371,-7.419844198441985,-8.365723657236574,-8.734317343173432,-6.943419434194342,0.0
2020-05-12,1.0,-8.54411161263849,-7.427164546573656,-8.371768567911367,-8.742306114074681,-6.948297086581864,0.0
2020-05-13,1.0,-8.430016181229773,-7.286812297734628,-8.267394822006473,-8.626213592233011,-6.842637540453074,0.0
2020-05-14,1.0,-8.358029635562675,-7.184221065278334,-8.199839807769322,-8.54465358430116,-6.761714056868242,0.0
2020-05-15,1.0,-8.395498392282958,-7.220257234726688,-8.237138263665596,-8.57556270096463,-6.764871382636656,0.0
2020-05-18,1.0,-8.41539081385979,-7.2356970185334415,-8.238114423851734,-8.591861402095086,-6.809427880741338,0.0
2020-05-19,1.0,-8.327258320126784,-7.003565768621237,-8.20998415213946,-8.465927099841522,-6.612916006339145,0.0
2020-05-20,1.0,-8.272619984264358,-6.938630999213218,-8.158536585365853,-8.405586152635719,-6.564122738001574,0.0
2020-05-21,1.0,-8.246768507638073,-6.879749314531923,-8.146102624363493,-8.372502937720329,-6.524481002741872,0.0
2020-05-22,1.0,-8.233476730543606,-6.874071177160736,-8.128666405944466,-8.3578412201799,-6.514274540477122,0.0
2020-05-26,1.0,-8.256762054096432,-6.886711093688749,-8.15092120736966,-8.38220305762446,-6.523324186593492,0.0
2020-05-27,1.0,-8.31496062992126,-6.891732283464568,-8.2248031496063,-8.422047244094488,-6.5165354330708665,0.0
2020-05-28,1.0,-8.295846394984325,-6.838166144200627,-8.205721003134796,-8.387147335423197,-6.45807210031348,0.0
2020-05-29,1.0,-8.290688575899843,-6.817292644757433,-8.201095461658841,-8.378716744913929,-6.435837245696401,0.0
2020-06-01,1.0,-9.020236087689714,-7.263490725126475,-8.931281618887015,-9.124367622259696,-6.819139966273187,0.0
2020-06-02,1.0,-9.24460742018982,-7.417169974115617,-9.14969801553063,-9.358067299396032,-6.971527178602243,0.0
2020-06-03,1.0,-10.8322385042951,-8.742799393633149,-10.723597776654877,-10.978271854471958,-8.253158160687217,0.0
2020-06-04,1.0,-10.604547701433514,-8.526940187839841,-10.513099357390015,-10.738012852199702,-8.048442906574394,0.0
2020-06-05,1.0,-10.531203931203931,-8.485995085995086,-10.444717444717444,-10.666339066339066,-8.011793611793612,0.0
2020-06-08,1.0,-10.695717131474103,-8.551294820717132,-10.65488047808765,-10.81324701195219,-8.086155378486055,0.0
2020-06-09,1.0,-10.674430128840436,-8.477205153617444,-10.625867195242815,-10.780971258671952,-7.995540138751238,0.0
2020-06-10,1.0,-10.823057644110277,-8.551879699248122,-10.782456140350877,-10.916290726817044,-8.051629072681704,0.0
2020-06-11,1.0,-10.75012444001991,-8.493777999004479,-10.716774514683921,-10.831757093081135,-7.983573917371827,0.0
2020-06-12,1.0,-10.328884652049572,-8.016682554814109,-10.377979027645377,-10.38179218303146,-7.559103908484271,0.0
2020-06-15,1.0,-10.256143667296785,-7.919187145557655,-10.310964083175802,-10.301039697542532,-7.47164461247637,0.0
2020-06-16,1.0,-10.218515037593985,-7.839755639097745,-10.266917293233083,-10.265507518796992,-7.401315789473684,0.0
2020-06-17,1.0,-10.287606433301798,-7.877010406811732,-10.345789971617785,-10.338694418164618,-7.454588457899717,0.0
2020-06-18,1.0,-10.28888888888889,-7.864302600472814,-10.347990543735225,-10.339007092198582,-7.44113475177305,0.0
2020-06-19,1.0,-10.299100804543304,-7.874585896829154,-10.357311878845243,-10.348319924278277,-7.446758163748225,0.0
2020-06-22,1.0,-10.334124347413384,-7.892263882297105,-10.389653535832938,-10.384432842904603,-7.460370194589464,0.0
2020-06-23,1.0,-10.450095969289826,-7.9654510556621885,-10.510556621880998,-10.509117082533589,-7.550383877159308,0.0
2020-06-24,1.0,-10.445083932853716,-7.959232613908872,-10.507434052757793,-10.505035971223021,-7.545323741007193,0.0
2020-06-25,1.0,-10.59844433641225,-8.039863879436071,-10.68935342732134,-10.656295576081671,-7.630529897909576,0.0
2020-06-26,1.0,-10.546421663442938,-7.984526112185686,-10.635396518375241,-10.604932301740812,-7.5846228239845255,0.0
2020-06-29,1.0,-10.400763358778626,-7.862595419847328,-10.502385496183207,-10.457538167938932,-7.486641221374046,0.0
2020-06-30,1.0,-10.329078014184397,-7.747517730496455,-10.433096926713949,-10.378250591016549,-7.393853427895981,0.0
2020-07-01,1.0,-10.229976580796253,-7.671662763466041,-10.328337236533958,-10.292271662763465,-7.316627634660421,0.0
2020-07-02,1.0,-10.309872461029759,-7.748700991969768,-10.411903637222483,-10.38025507794048,-7.3859234766178545,0.0
2020-07-06,1.0,-10.33317557974444,-7.763369616658779,-10.431140558447705,-10.400378608613346,-7.398012304779933,0.0
2020-07-07,1.0,-10.23943661971831,-7.7169014084507035,-10.332394366197184,-10.321596244131456,-7.338028169014084,0.0
2020-07-08,1.0,-10.306421152030218,-7.755429650613785,-10.408404154863078,-10.383380547686496,-7.360717658168083,0.0
2020-07-09,1.0,-10.28463713477851,-7.744109330819982,-10.384071630537228,-10.364750235626767,-7.3477851083883134,0.0
2020-07-10,1.0,-10.243306716768435,-7.7308595584781585,-10.342883983090653,-10.313292625645843,-7.340065758572099,0.0
2020-07-13,1.0,-10.227741330834114,-7.716026241799438,-10.318650421743206,-10.280224929709465,-7.31771321462043,0.0
2020-07-14,1.0,-10.13063691306369,-7.653184565318456,-10.21989772198977,-10.20688052068805,-7.279404927940492,0.0
2020-07-15,1.0,-10.11033843300881,-7.614742698191934,-10.201205377839592,-10.180343069077423,-7.254056560037089,0.0
2020-07-16,1.0,-10.1125,-7.565277777777777,-10.198611111111111,-10.174999999999999,-7.24537037037037,0.0
2020-07-17,1.0,-10.135498839907193,-7.5814385150812065,-10.224129930394431,-10.196287703016242,-7.266357308584687,0.0
2020-07-20,1.0,-9.882911392405063,-7.386528028933093,-9.9498191681736,-9.920886075949367,-7.067811934900543,0.0
2020-07-21,1.0,-9.656028368794326,-7.262854609929078,-9.73049645390071,-9.720744680851064,-6.955673758865248,0.0
2020-07-22,1.0,-9.65691489361702,-7.262411347517731,-9.730939716312056,-9.720744680851064,-6.9552304964539005,0.0
2020-07-23,1.0,-9.680284191829486,-7.285523978685613,-9.752220248667852,-9.737566607460037,-6.949378330373002,0.0
2020-07-24,1.0,-9.627268702965916,-7.287737937140328,-9.69809650287738,-9.7020805666224,-6.952191235059761,0.0
2020-07-27,1.0,-9.666666666666666,-7.3053706169551695,-9.727030625832224,-9.742121615623612,-6.944074567243675,0.0
2020-07-28,1.0,-9.698617922425324,-7.347302719572002,-9.753901025412395,-9.778867588051718,-7.004904146232725,0.0
2020-07-29,1.0,-9.843962008141112,-7.432835820895523,-9.89145183175034,-9.931705110809588,-7.1279963817277245,0.0
2020-07-30,1.0,-9.887375113533151,-7.44187102633969,-9.939146230699363,-9.977293369663942,-7.16802906448683,0.0
2020-07-31,1.0,-9.877893781207444,-7.450295052201543,-9.929187471629595,-9.969133000453926,-7.166137085792101,0.0
2020-08-03,1.0,-9.907972665148064,-7.482915717539863,-9.961731207289294,-10.003189066059225,-7.201822323462414,0.0
2020-08-04,1.0,-9.892174704276616,-7.460873521383076,-9.944949954504095,-9.997725204731575,-7.200181983621475,0.0
2020-08-05,1.0,-9.894449499545042,-7.45859872611465,-9.945404913557779,-9.996815286624205,-7.200181983621475,0.0
2020-08-06,1.0,-9.911161731207288,-7.454214123006833,-9.96628701594533,-10.011845102505696,-7.214578587699316,0.0
2020-08-07,1.0,-9.996323529411763,-7.533088235294118,-10.051011029411763,-10.09375,-7.282169117647058,0.0
2020-08-10,1.0,-9.995863970588236,-7.534466911764706,-10.052849264705882,-10.094669117647058,-7.278033088235294,0.0
2020-08-11,1.0,-10.011044638748276,-7.5508513575701794,-10.065347445927289,-10.10676484123332,-7.2857800276115965,0.0
2020-08-12,1.0,-9.773525438991445,-7.40252138676272,-9.819000450247636,-9.879783881134623,-7.1499324628545695,0.0
2020-08-13,1.0,-9.907221206581353,-7.546160877513711,-9.932358318098721,-10.033820840950641,-7.2842778793418645,0.0
2020-08-14,1.0,-9.935380384967921,-7.56416131989001,-9.960586617781852,-10.065536205316224,-7.302933088909257,0.0
2020-08-17,1.0,-9.976080956761729,-7.596136154553819,-9.99770009199632,-10.104415823367066,-7.323827046918123,0.0
2020-08-18,1.0,-9.957740009186955,-7.57923748277446,-9.974735875057418,-10.095084979329352,-7.327974276527331,0.0
2020-08-19,1.0,-10.018030513176145,-7.641701340730466,-10.026814609338881,-10.15302820157189,-7.392972723069811,0.0
2020-08-20,1.0,-9.997231195200738,-7.628518689432396,-10.005999077065068,-10.132441162898015,-7.382556529764653,0.0
2020-08-21,1.0,-9.970994475138122,-7.613259668508288,-9.98342541436464,-10.104972375690608,-7.3683241252302025,0.0
2020-08-24,1.0,-9.952183908045978,-7.610574712643679,-9.961839080459772,-10.087356321839081,-7.365057471264368,0.0
2020-08-25,1.0,-9.95676172953082,-7.6269549218031285,-9.972401103955843,-10.085556577736892,-7.356485740570377,0.0
2020-08-26,1.0,-9.959502991256327,-7.631385181776347,-9.977450529222274,-10.090197883110907,-7.361711919005983,0.0
2020-08-27,1.0,-9.947974217311234,-7.651473296500921,-9.970534069981584,-10.091620626151013,-7.378913443830571,0.0
2020-08-28,1.0,-9.92922794117647,-7.633731617647059,-9.95220588235294,-10.071231617647058,-7.369025735294117,0.0
2020-08-31,1.0,-9.88924485125858,-7.60045766590389,-9.9162471395881,-10.025629290617848,-7.334553775743707,0.0
2020-09-01,1.0,-9.892399267399268,-7.6071428571428585,-9.917124542124544,-10.029761904761905,-7.340659340659341,0.0
2020-09-02,1.0,-9.901834862385321,-7.61651376146789,-9.93348623853211,-10.048623853211009,-7.370642201834862,0.0
2020-09-03,1.0,-9.842752962625342,-7.583409298085688,-9.871011850501368,-9.969462169553328,-7.312215132178668,0.0
