Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WFC
2019-03-01,-0.0,-0.09183031827416077,-0.0,-0.5139789107091032,-0.8126874334913418,0.0,1.0
2019-03-04,-0.0,-0.09544709173338477,-0.0,-0.4935371852995081,-0.8224896305585029,0.0,1.0
2019-03-05,-0.0,-0.08829355493284376,-0.0,-0.5078510000966276,-0.8195477823944343,0.0,1.0
2019-03-06,-0.0,-0.08482142857142858,-0.0,-0.5080839768339768,-0.820246138996139,0.0,1.0
2019-03-07,-0.0,-0.06636784268363216,-0.0,-0.5275689223057645,-0.8159581646423751,0.0,1.0
2019-03-08,-0.0,-0.05510849259951142,-0.0,-0.5145135795372898,-0.8253580495281888,0.0,1.0
2019-03-11,-0.0,-0.05779334500875657,-0.0,-0.5144303433054244,-0.8268358803349087,0.0,1.0
2019-03-12,-0.0,-0.038719159599074786,-0.0,-0.5239013107170393,-0.8467617579028527,0.0,1.0
2019-03-13,-0.0,-0.04406730630152837,-0.0,-0.523190781543802,-0.8434260643170531,0.0,1.0
2019-03-14,-0.0,-0.0423943153077201,-0.0,-0.5260026496447068,-0.8403709502589426,0.0,1.0
2019-03-15,-0.0,-0.03920906679527369,-0.0,-0.5326259946949602,-0.8395466602363154,0.0,1.0
2019-03-18,-0.0,-0.04628732066692516,-0.0,-0.536545172547499,-0.8405874369910818,0.0,1.0
2019-03-19,-0.0,-0.052459735386564656,-0.0,-0.535147779050218,-0.8489802880046783,0.0,1.0
2019-03-20,-0.0,-0.05685308888780535,-0.0,-0.5344482909941977,-0.8466770686040275,0.0,1.0
2019-03-21,-0.0,-0.058222776026778084,-0.0,-0.5272545139143394,-0.8578025360990985,0.0,1.0
2019-03-22,-0.0,-0.05807671528903295,-0.0,-0.5561367319876234,-0.8414861745493835,0.0,1.0
2019-03-25,-0.0,-0.05489137105683074,-0.0,-0.5589296673622193,-0.8410948815514914,0.0,1.0
2019-03-26,-0.0,-0.058450843112119115,-0.0,-0.5551227689576964,-0.8516418499161819,0.0,1.0
2019-03-27,-0.0,-0.06509080142123964,-0.0,-0.5501628503750494,-0.8522009474930913,0.0,1.0
2019-03-28,-0.0,-0.0656243063947323,-0.0,-0.5492367259365212,-0.8512663690843176,0.0,1.0
2019-03-29,-0.0,-0.059440474157906285,-0.0,-0.5389887558233127,-0.8406546501134174,0.0,1.0
2019-04-01,-0.0,-0.07465609242669016,-0.0,-0.5454055906398394,-0.8276790522347872,0.0,1.0
2019-04-02,-0.0,-0.08374877810361682,-0.0,-0.5576979472140762,-0.8023460410557185,0.0,1.0
2019-04-03,-0.0,-0.08544729567748723,-0.0,-0.5504782406614643,-0.8103427187553511,0.0,1.0
2019-04-04,-0.0,-0.08251765278792307,-0.0,-0.5175066958850743,-0.8348429510591673,0.0,1.0
2019-04-05,-0.0,-0.0672472768734383,-0.0,-0.5137915140341088,-0.8449091482496784,0.0,1.0
2019-04-08,-0.0,-0.05975728155339806,-0.0,-0.5208009708737865,-0.8466262135922331,0.0,1.0
2019-04-09,-0.0,-0.05204533294420935,-0.0,-0.5395690451870228,-0.8404105258037842,0.0,1.0
2019-04-10,-0.0,-0.05699003160709944,-0.0,-0.5379771456357889,-0.8363238512035012,0.0,1.0
2019-04-11,-0.0,-0.036391481913652275,-0.0,-0.5745089459354337,-0.820035978218592,0.0,1.0
2019-04-12,-0.0,-0.03631855309218203,-0.0,-0.5749222092570984,-0.8197199533255543,0.0,1.0
2019-04-15,-0.0,-0.04251879791324794,-0.0,-0.5678561806559064,-0.8388645325626394,0.0,1.0
2019-04-16,-0.0,-0.03655850829540449,-0.0,-0.5704008221993834,-0.8400381735427983,0.0,1.0
2019-04-17,-0.0,-0.031855105897366676,-0.0,-0.5634034407441039,-0.8589098583944831,0.0,1.0
2019-04-18,-0.0,-0.034171249018067555,-0.0,-0.562745483110762,-0.8579143754909663,0.0,1.0
2019-04-22,-0.0,-0.035953731673174685,-0.0,-0.5631277781870871,-0.8567499201846804,0.0,1.0
2019-04-23,-0.0,-0.03426003241809519,-0.0,-0.5606120143425513,-0.8610442556117688,0.0,1.0
2019-04-24,-0.0,-0.021594195793911464,-0.0,-0.5637286141477523,-0.8657777342026569,0.0,1.0
2019-04-25,-0.0,-0.02802226090367501,-0.0,-0.5645394591679129,-0.859079653828238,0.0,1.0
2019-04-26,-0.0,-0.026231997648672484,-0.0,-0.5765161163907123,-0.8465513863035172,0.0,1.0
2019-04-29,-0.0,-0.03054445615669355,-0.0,-0.5788002843625131,-0.8420807491481381,0.0,1.0
2019-04-30,-0.0,-0.03050440155954979,-0.0,-0.5775238468894829,-0.844094063411883,0.0,1.0
2019-05-01,-0.0,-0.024555378388323314,-0.0,-0.5899423525082792,-0.8385870231816509,0.0,1.0
2019-05-02,-0.0,-0.023271211378126534,-0.0,-0.5841098577734183,-0.8448013732221678,0.0,1.0
2019-05-03,-0.0,-0.03500746140861609,-0.0,-0.5711280182009443,-0.8402280010763998,0.0,1.0
2019-05-06,-0.0,-0.0285546789125284,-0.0,-0.5740247685580986,-0.8400791421383034,0.0,1.0
2019-05-07,-0.0,-0.02924461572233469,-0.0,-0.5715261347837752,-0.8383375204273275,0.0,1.0
2019-05-08,-0.0,-0.053615838494172716,-0.0,-0.5714634027405276,-0.8131125956990296,0.0,1.0
2019-05-09,-0.0,-0.05239113530326594,-0.0,-0.5602886858475894,-0.8173357309486781,0.0,1.0
2019-05-10,-0.0,-0.05896829609612508,-0.0,-0.5443951165371809,-0.8094146600395695,0.0,1.0
2019-05-13,-0.0,-0.05652908520395848,-0.0,-0.5457880762732319,-0.8113927105961863,0.0,1.0
2019-05-14,-0.0,-0.07224604885908584,-0.0,-0.5203658507689026,-0.7769115939625145,0.0,1.0
2019-05-15,-0.0,-0.0663521641703031,-0.0,-0.5200849156740182,-0.7723080551951881,0.0,1.0
2019-05-16,-0.0,-0.06994610438729199,-0.0,-0.5166414523449319,-0.7772551059001512,0.0,1.0
2019-05-17,-0.0,-0.0697069943289225,-0.0,-0.5113421550094518,-0.7818998109640832,0.0,1.0
2019-05-20,-0.0,-0.0648117530350985,-0.0,-0.5132741272615617,-0.7838348528508668,0.0,1.0
2019-05-21,-0.0,-0.06887682869277961,-0.0,-0.5073147711184521,-0.7834119867862199,0.0,1.0
2019-05-22,-0.0,-0.07196228638774307,-0.0,-0.5026988803771361,-0.7824395992928698,0.0,1.0
2019-05-23,-0.0,-0.07192329438371654,-0.0,-0.5096353185073501,-0.7742649830380701,0.0,1.0
2019-05-24,-0.0,-0.0643362894309708,-0.0,-0.5094916609818635,-0.7785043870998095,0.0,1.0
2019-05-28,-0.0,-0.0723254882559427,-0.0,-0.5058308007633049,-0.7777228072655311,0.0,1.0
2019-05-29,-0.0,-0.0741150442477876,-0.0,-0.5053662210506497,-0.7741244586706835,0.0,1.0
2019-05-30,-0.0,-0.07243512833180418,-0.0,-0.5037287976098055,-0.7763897710965252,0.0,1.0
2019-05-31,-0.0,-0.07939868727503706,-0.0,-0.49780036229326935,-0.7753781730067989,0.0,1.0
2019-06-03,-0.0,-0.08022331167460299,-0.0,-0.5004808707278741,-0.7650301423846496,0.0,1.0
2019-06-04,-0.0,-0.07555711939948394,-0.0,-0.5061928219563687,-0.7640159512080694,0.0,1.0
2019-06-05,-0.0,-0.07252844825571886,-0.0,-0.5107601000070099,-0.7533471972334509,0.0,1.0
2019-06-06,-0.0,-0.08235321571921964,-0.0,-0.5041538317931485,-0.7471296555586671,0.0,1.0
2019-06-07,-0.0,-0.09054199150366461,-0.0,-0.5004201484524532,-0.7432192708090192,0.0,1.0
2019-06-10,-0.0,-0.08841840184671347,-0.0,-0.4940191666472358,-0.7492480238766993,0.0,1.0
2019-06-11,-0.0,-0.08978168799868966,-0.0,-0.49378758452862853,-0.7563469593092637,0.0,1.0
2019-06-12,-0.0,-0.09600056099670415,-0.0,-0.4898903718940651,-0.7515953343774104,0.0,1.0
2019-06-13,-0.0,-0.09075479703927208,-0.0,-0.4949318749705342,-0.7715807835557023,0.0,1.0
2019-06-14,-0.0,-0.09054709957117948,-0.0,-0.4927665991235097,-0.772842938598558,0.0,1.0
2019-06-17,-0.0,-0.0833081096183846,-0.0,-0.4670190225616429,-0.7780157861649865,0.0,1.0
2019-06-18,-0.0,-0.0710185680091097,-0.0,-0.4698008412539797,-0.7830633729171992,0.0,1.0
2019-06-19,-0.0,-0.07812173428392281,-0.0,-0.46557209539954947,-0.7785699356726504,0.0,1.0
2019-06-20,-0.0,-0.08179873511904762,-0.0,-0.46328590029761907,-0.7800874255952381,0.0,1.0
2019-06-21,-0.0,-0.08341269656918537,-0.0,-0.4593389236022392,-0.7800747950105689,0.0,1.0
2019-06-24,-0.0,-0.06495538842434717,-0.0,-0.4770402204886252,-0.7937123370859999,0.0,1.0
2019-06-25,-0.0,-0.06863088974628787,-0.0,-0.474991231146966,-0.7947386881795862,0.0,1.0
2019-06-26,-0.0,-0.06746514456816693,-0.0,-0.4667820716758678,-0.8050435108075231,0.0,1.0
2019-06-27,-0.0,-0.06981813068341615,-0.0,-0.4823989875316397,-0.791459641886191,0.0,1.0
2019-06-28,-0.0,-0.06928444319565422,-0.0,-0.4809169242296525,-0.7912803221878805,0.0,1.0
2019-07-01,-0.0,-0.08405453191885354,-0.0,-0.45656523357528384,-0.7858272845710033,0.0,1.0
2019-07-02,-0.0,-0.08549572172619047,-0.0,-0.455961681547619,-0.78369140625,0.0,1.0
2019-07-03,-0.0,-0.09056226300974714,-0.0,-0.4491823109312118,-0.7865401167794915,0.0,1.0
2019-07-05,-0.0,-0.09194546554371598,-0.0,-0.44909496998743664,-0.7855381322414035,0.0,1.0
2019-07-08,-0.0,-0.093711467324291,-0.0,-0.44564130004885655,-0.787125142498197,0.0,1.0
2019-07-09,-0.0,-0.09422296050203027,-0.0,-0.43507751937984496,-0.7778469915097822,0.0,1.0
2019-07-10,-0.0,-0.10234821922863997,-0.0,-0.43042996862889826,-0.7739204650304483,0.0,1.0
2019-07-11,-0.0,-0.10320432792342905,-0.0,-0.4345031673371249,-0.7742174134184122,0.0,1.0
2019-07-12,-0.0,-0.10538847407475901,-0.0,-0.4338287986314987,-0.7724404170230473,0.0,1.0
2019-07-15,-0.0,-0.1273214450706828,-0.0,-0.43144229880809387,-0.7511087498845052,0.0,1.0
2019-07-16,-0.0,-0.13428796150643102,-0.0,-0.4304848709169983,-0.7485426112704728,0.0,1.0
2019-07-17,-0.0,-0.14315921554047772,-0.0,-0.4392833906496886,-0.7411934194627753,0.0,1.0
2019-07-18,-0.0,-0.14285714285714285,-0.0,-0.4403369534948482,-0.7374222593520838,0.0,1.0
2019-07-19,-0.0,-0.14141062263406026,-0.0,-0.44014027264915584,-0.7408671822383243,0.0,1.0
2019-07-22,-0.0,-0.142004967156419,-0.0,-0.43390664531253625,-0.7451895179072953,0.0,1.0
2019-07-23,-0.0,-0.1406921878994956,-0.0,-0.439416126258048,-0.7442298305557492,0.0,1.0
2019-07-24,-0.0,-0.13940606963321542,-0.0,-0.44009495438465834,-0.7477890523180041,0.0,1.0
2019-07-25,-0.0,-0.1520317608594115,-0.0,-0.426366184026156,-0.7569593647828117,0.0,1.0
2019-07-26,-0.0,-0.15162690817422156,-0.0,-0.42589048130339385,-0.7566406797068297,0.0,1.0
2019-07-29,-0.0,-0.16593465955797734,-0.0,-0.4385466331587477,-0.7442046175164995,0.0,1.0
2019-07-30,-0.0,-0.17600886290778806,-0.0,-0.44342824816141807,-0.7376956439751085,0.0,1.0
2019-07-31,-0.0,-0.18829852435057284,-0.0,-0.43795672056951584,-0.7309886379708642,0.0,1.0
2019-08-01,-0.0,-0.19940665395210852,-0.0,-0.43231852322761416,-0.7228461773916319,0.0,1.0
2019-08-02,-0.0,-0.20070439181203611,-0.0,-0.4290171606864275,-0.7340093603744149,0.0,1.0
2019-08-05,-0.0,-0.19545884578997164,-0.0,-0.4359035004730369,-0.7338221381267738,0.0,1.0
2019-08-06,-0.0,-0.19841624174636371,-0.0,-0.4226096764339592,-0.7287872735390182,0.0,1.0
2019-08-07,-0.0,-0.20353212303640297,-0.0,-0.4203508606904336,-0.7277537390649986,0.0,1.0
2019-08-08,-0.0,-0.198246940414875,-0.0,-0.42387657704484233,-0.7404904786655955,0.0,1.0
2019-08-09,-0.0,-0.19809114318788537,-0.0,-0.42488601195397957,-0.7394693945049493,0.0,1.0
2019-08-12,-0.0,-0.19525034819763465,-0.0,-0.4371709827435613,-0.7282405986638654,0.0,1.0
2019-08-13,-0.0,-0.1910621914637315,-0.0,-0.43758414625504877,-0.7333538040012282,0.0,1.0
2019-08-14,-0.0,-0.19346016927175425,-0.0,-0.43150152061673386,-0.7325836339203622,0.0,1.0
2019-08-15,-0.0,-0.1958459072048284,-0.0,-0.4349302150132026,-0.7268012070916635,0.0,1.0
2019-08-16,-0.0,-0.201750247676558,-0.0,-0.4261923857149597,-0.7308817285464925,0.0,1.0
2019-08-19,-0.0,-0.20104734272167576,-0.0,-0.426013728681622,-0.7317953435708726,0.0,1.0
2019-08-20,-0.0,-0.2019160433233441,-0.0,-0.42521059958941926,-0.7325562188819934,0.0,1.0
2019-08-21,-0.0,-0.2021989429973575,-0.0,-0.42662325405813517,-0.7305587013967536,0.0,1.0
2019-08-22,-0.0,-0.2023688982033108,-0.0,-0.430004474062213,-0.7223962135305061,0.0,1.0
2019-08-23,-0.0,-0.19965105861272223,-0.0,-0.42983448861225065,-0.7282265289762814,0.0,1.0
2019-08-26,-0.0,-0.19574448119736318,-0.0,-0.42632603748797715,-0.7238604640251484,0.0,1.0
2019-08-27,-0.0,-0.1954904859107013,-0.0,-0.4272541704793412,-0.7235165763356092,0.0,1.0
2019-08-28,-0.0,-0.18382352941176472,-0.0,-0.4274509803921569,-0.7229925303454715,0.0,1.0
2019-08-29,-0.0,-0.16997365291799765,-0.0,-0.4264263564084031,-0.7352001678752127,0.0,1.0
2019-08-30,-0.0,-0.1709748032229519,-0.0,-0.4234548926458944,-0.7343160542126589,0.0,1.0
2019-09-03,-0.0,-0.1690623179965055,-0.0,-0.42138613861386137,-0.7391962725684333,0.0,1.0
2019-09-04,-0.0,-0.1689271066368382,-0.0,-0.4210244220730798,-0.7403756524981358,0.0,1.0
2019-09-05,-0.0,-0.18026159886625004,-0.0,-0.41832586018632534,-0.7246706781590502,0.0,1.0
2019-09-06,-0.0,-0.18091340340433448,-0.0,-0.41754255418100644,-0.7269091247325831,0.0,1.0
2019-09-09,-0.0,-0.18601460397190828,-0.0,-0.41944560718106133,-0.7200130226501092,0.0,1.0
2019-09-10,-0.0,-0.19158693577298228,-0.0,-0.39502292990665083,-0.7412994389738575,0.0,1.0
2019-09-11,-0.0,-0.18145593512606606,-0.0,-0.42636435662021716,-0.722421587360768,0.0,1.0
2019-09-12,-0.0,-0.1708853403993213,-0.0,-0.42816632963763573,-0.7252864746763359,0.0,1.0
2019-09-13,-0.0,-0.16861478400297447,-0.0,-0.4265563637208654,-0.728626867752655,0.0,1.0
2019-09-16,-0.0,-0.17156532447315226,-0.0,-0.4232905039615233,-0.7285949952368782,0.0,1.0
