Date,FRPT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-11,1.0,-0.0,-1.0822321663595682,-0.0,-2.075440905501448,-1.1069228744406423,0.0
2019-03-12,1.0,-0.0,-0.9793434157137587,-0.0,-2.092743847815777,-1.197449544185066,0.0
2019-03-13,1.0,-0.0,-1.0067807384647984,-0.0,-2.095989828892303,-1.1946813582666738,0.0
2019-03-14,1.0,-0.0,-1.0217935738263975,-0.0,-2.1018809612617892,-1.2048276229551873,0.0
2019-03-15,1.0,-0.0,-1.0016086653439864,-0.0,-2.125207785940265,-1.2354013620033246,0.0
2019-03-18,1.0,-0.0,-1.030151027752031,-0.0,-2.148247096668666,-1.2739218145139306,0.0
2019-03-19,1.0,-0.0,-1.029841756556973,-0.0,-2.1471828286699886,-1.2984723210863496,0.0
2019-03-20,1.0,-0.0,-1.029389102916896,-0.0,-2.152944413869015,-1.3211887727022564,0.0
2019-03-21,1.0,-0.0,-1.0310883679982392,-0.0,-2.187080444591174,-1.284197204798063,0.0
2019-03-22,1.0,-0.0,-0.9445785607889465,-0.0,-2.0944064923724897,-1.0973855873439828,0.0
2019-03-25,1.0,-0.0,-0.8708844088744807,-0.0,-2.107081349407355,-1.0873771654340998,0.0
2019-03-26,1.0,-0.0,-0.9131517430633194,-0.0,-2.0835958938916557,-1.085018802723854,0.0
2019-03-27,1.0,-0.0,-0.8916421245049254,-0.0,-2.101452218949934,-1.084594292677973,0.0
2019-03-28,1.0,-0.0,-0.8801013941698352,-0.0,-2.085120405576679,-1.104486692015209,0.0
2019-03-29,1.0,-0.0,-0.8733336712453749,-0.0,-2.084697653200872,-1.1106492979877338,0.0
2019-04-01,1.0,-0.0,-0.8979893102570629,-0.0,-2.0981420208704504,-1.094222448460168,0.0
2019-04-02,1.0,-0.0,-0.9392427204444902,-0.0,-2.1716225949171726,-1.033748328017286,0.0
2019-04-03,1.0,-0.0,-0.9402692525919432,-0.0,-2.19244854799608,-1.0254294114612885,0.0
2019-04-04,1.0,-0.0,-0.9372222796321175,-0.0,-2.2009403740828772,-1.0287795804484863,0.0
2019-04-05,1.0,-0.0,-0.9189679291228434,-0.0,-2.2235635459302627,-1.0385472255323558,0.0
2019-04-08,1.0,-0.0,-0.9052140077821011,-0.0,-2.2398962386511023,-1.0429571984435797,0.0
2019-04-09,1.0,-0.0,-0.8813709174121074,-0.0,-2.292958185978781,-1.0264198044518411,0.0
2019-04-10,1.0,-0.0,-0.8600687929956223,-0.0,-2.336199708150928,-1.015322076297686,0.0
2019-04-11,1.0,-0.0,-0.8334026838655988,-0.0,-2.379434099656715,-0.9884531363778217,0.0
2019-04-12,1.0,-0.0,-0.8339402767662054,-0.0,-2.3809176984705025,-0.9875143065237748,0.0
2019-04-15,1.0,-0.0,-0.8424321503131524,-0.0,-2.3688413361169105,-1.0079331941544887,0.0
2019-04-16,1.0,-0.0,-0.822990528440557,-0.0,-2.351017028104135,-1.0017079861290823,0.0
2019-04-17,1.0,-0.0,-0.8293479952279683,-0.0,-2.3363763680688834,-1.0212666632086727,0.0
2019-04-18,1.0,-0.0,-0.8405969839871482,-0.0,-2.332383272011193,-1.0091205886925427,0.0
2019-04-22,1.0,-0.0,-0.845897889154622,-0.0,-2.334511802017261,-1.0187168555682644,0.0
2019-04-23,1.0,-0.0,-0.8570983163583454,-0.0,-2.3344938682186656,-1.0047807108709208,0.0
2019-04-24,1.0,-0.0,-0.8591563786008231,-0.0,-2.291872427983539,-0.9929526748971195,0.0
2019-04-25,1.0,-0.0,-0.871102294114655,-0.0,-2.2535225596418944,-0.9621038710005596,0.0
2019-04-26,1.0,-0.0,-0.8569093231162196,-0.0,-2.305593869731801,-0.9460025542784164,0.0
2019-04-29,1.0,-0.0,-0.8530583069539467,-0.0,-2.305626467885224,-0.9470540181762482,0.0
2019-04-30,1.0,-0.0,-0.8427172582619339,-0.0,-2.303702570379437,-0.9535393716850264,0.0
2019-05-01,1.0,-0.0,-0.848170482420278,-0.0,-2.3149018806214228,-0.9473119378577269,0.0
2019-05-02,1.0,-0.0,-0.8489447595687056,-0.0,-2.3086003372681283,-0.9525780571311768,0.0
2019-05-03,1.0,-0.0,-0.8388507500635647,-0.0,-2.3033307907449787,-0.9429951690821257,0.0
2019-05-06,1.0,-0.0,-0.8191138405318987,-0.0,-2.307871897680556,-0.9483327412069227,0.0
2019-05-07,1.0,-0.0,-0.8186426073293122,-0.0,-2.30366465609002,-0.9463733590146485,0.0
2019-05-08,1.0,-0.0,-0.8189594445003522,-0.0,-2.248515648586092,-0.9642246150749723,0.0
2019-05-09,1.0,-0.0,-0.8204702210139455,-0.0,-2.2490056889694405,-0.9650103206967728,0.0
2019-05-10,1.0,-0.0,-0.8211967188364954,-0.0,-2.2508177746464697,-0.9604951940013084,0.0
2019-05-13,1.0,-0.0,-0.8131995563174347,-0.0,-2.264344055661995,-0.9643541393566604,0.0
2019-05-14,1.0,-0.0,-0.7132708436112482,-0.08791317217562901,-2.188258510113468,-0.9439565860878146,0.0
2019-05-15,1.0,-0.0,-0.7272053739010175,-0.09152425170404031,-2.196680825842142,-0.9238861997431591,0.0
2019-05-16,1.0,-0.0,-0.7298646111275818,-0.09803340251012946,-2.1892479494021146,-0.9241031722502223,0.0
2019-05-17,1.0,-0.0,-0.6982932467660224,-0.13334317052776548,-2.1429836210712705,-0.9439279917367567,0.0
2019-05-20,1.0,-0.0,-0.6788747606657174,-0.14458245372870537,-2.1426677794688005,-0.9432470911679512,0.0
2019-05-21,1.0,-0.0,-0.6788603932722013,-0.15235620065708821,-2.132055116951895,-0.9403716961702545,0.0
2019-05-22,1.0,-0.0,-0.6537988689451685,-0.17939513154659453,-2.1467912466191295,-0.9376936316695352,0.0
2019-05-23,1.0,-0.0,-0.6465415602279426,-0.2015621929652191,-2.1518962468068383,-0.9126056199646296,0.0
2019-05-24,1.0,-0.0,-0.6112658166007133,-0.2217011089940886,-2.147491328350188,-0.9048805510772386,0.0
2019-05-28,1.0,-0.0,-0.6008393109842385,-0.22798028595130043,-2.1475137851949446,-0.9033816425120772,0.0
2019-05-29,1.0,-0.0,-0.6103700097370984,-0.23033106134371956,-2.154138266796495,-0.8737098344693282,0.0
2019-05-30,1.0,-0.0,-0.6115304085309442,-0.2224278132151726,-2.1617081365340605,-0.8736426936748308,0.0
2019-05-31,1.0,-0.0,-0.6170761371928971,-0.22855752858185355,-2.159425930430552,-0.8599854050109462,0.0
2019-06-03,1.0,-0.0,-0.620802937339968,-0.26445722015556306,-2.151166723030098,-0.7947726943330595,0.0
2019-06-04,1.0,-0.0,-0.605105395474763,-0.27591374975826727,-2.1819764068845484,-0.771659253529298,0.0
2019-06-05,1.0,-0.0,-0.5966190476190477,-0.2999047619047619,-2.1632857142857147,-0.7021428571428572,0.0
2019-06-06,1.0,-0.0,-0.6300630492930837,-0.25931410011463507,-2.142625143293848,-0.7444593045471914,0.0
2019-06-07,1.0,-0.0,-0.6385398251230351,-0.26814467963113386,-2.1239428544125376,-0.7473840126140762,0.0
2019-06-10,1.0,-0.0,-0.6455478634518979,-0.26197183098591553,-2.1068035330627835,-0.7600859393650037,0.0
2019-06-11,1.0,-0.0,-0.6434803451581974,-0.312607861936721,-2.09424736337488,-0.7434803451581975,0.0
2019-06-12,1.0,-0.0,-0.6211693837548405,-0.29765262704976814,-2.0982454462877085,-0.7637328488789024,0.0
2019-06-13,1.0,-0.0,-0.6380724046991129,-0.311340206185567,-2.077918964277152,-0.7677295612562934,0.0
2019-06-14,1.0,-0.0,-0.616812542079446,-0.3298066750024045,-2.105463114359911,-0.7569972107338655,0.0
2019-06-17,1.0,-0.0,-0.6015178442768626,-0.3308996589653682,-2.1089389499975986,-0.7619001873288824,0.0
2019-06-18,1.0,-0.0,-0.6013432477812425,-0.3276565123530823,-2.1099544255217078,-0.7584072919165268,0.0
2019-06-19,1.0,-0.0,-0.5668114765837591,-0.36348880507948633,-2.097913782403208,-0.7457392466701676,0.0
2019-06-20,1.0,-0.0,-0.573007367716008,-0.3652282078270022,-2.097167735144962,-0.7487800210506171,0.0
2019-06-21,1.0,-0.0,-0.5797238958204849,-0.36728497556810097,-2.070069737653589,-0.7269794582285687,0.0
2019-06-24,1.0,-0.0,-0.5918935792152907,-0.3869759400662729,-2.070739086586947,-0.7527253517744801,0.0
2019-06-25,1.0,-0.0,-0.5579263926679078,-0.3891832545706239,-2.0729867774118094,-0.7534488519738413,0.0
2019-06-26,1.0,-0.0,-0.5495810390232223,-0.381182666985875,-2.0765621259276994,-0.7807517356954753,0.0
2019-06-27,1.0,-0.0,-0.5525833815307499,-0.41729323308270677,-2.100250626566416,-0.7496144206670523,0.0
2019-06-28,1.0,-0.0,-0.5636057692307692,-0.4195673076923077,-2.0822115384615385,-0.7423076923076923,0.0
2019-07-01,1.0,-0.0,-0.5533406984004996,-0.4255247610355925,-2.097939382295019,-0.7264998318843364,0.0
2019-07-02,1.0,-0.0,-0.5720393946673072,-0.41686283929858275,-2.087340859956762,-0.7279846264712947,0.0
2019-07-03,1.0,-0.0,-0.5711403593044481,-0.4180997213949467,-2.085743106926698,-0.7285522144298203,0.0
2019-07-05,1.0,-0.0,-0.5426747311827956,-0.42415514592933945,-2.090101766513057,-0.7433755760368663,0.0
2019-07-08,1.0,-0.0,-0.551574897811974,-0.41596537629237795,-2.092041356095215,-0.749218562154364,0.0
2019-07-09,1.0,-0.0,-0.5435200307426266,-0.4159381304640215,-2.0917955615332886,-0.7523297146699971,0.0
2019-07-10,1.0,-0.0,-0.5242625156144902,-0.41082924954357647,-2.1115114826559047,-0.7578072451234746,0.0
2019-07-11,1.0,-0.0,-0.5205156573187744,-0.41493097311077975,-2.117946991197268,-0.7568425609697437,0.0
2019-07-12,1.0,-0.0,-0.5229476716274604,-0.42097935669707154,-2.128132501200192,-0.72870859337494,0.0
2019-07-15,1.0,-0.0,-0.5381325388053246,-0.4419241674275554,-2.12749291172089,-0.6980152818491998,0.0
2019-07-16,1.0,-0.0,-0.5322858785207895,-0.41823146196589384,-2.1207127802260968,-0.7189595707990036,0.0
2019-07-17,1.0,-0.0,-0.5352416570771001,-0.4177215189873418,-2.123753356348293,-0.718114691215957,0.0
2019-07-18,1.0,-0.0,-0.5362325781886106,-0.4244935102255855,-2.122084391014895,-0.7067388284879543,0.0
2019-07-19,1.0,-0.0,-0.538398888516265,-0.4255257988789345,-2.12346093038854,-0.7034925501844488,0.0
2019-07-22,1.0,-0.0,-0.525762809441566,-0.42127230857800807,-2.1358184609479944,-0.714690078679716,0.0
2019-07-23,1.0,-0.0,-0.5430863660528732,-0.41196655550722533,-2.1487120003866416,-0.7292542651394326,0.0
2019-07-24,1.0,-0.0,-0.5451149153504209,-0.40173082379646263,-2.0940603423815376,-0.6881679750307387,0.0
2019-07-25,1.0,-0.0,-0.5388536786993663,-0.38651602829062187,-2.048819693212088,-0.618489942132819,0.0
2019-07-26,1.0,-0.0,-0.5369665856900582,-0.38832103405601137,-2.0469358756932667,-0.6114039510473485,0.0
2019-07-29,1.0,-0.0,-0.5088966339539576,-0.3898926900852976,-2.0450334770246723,-0.6420251306979731,0.0
2019-07-30,1.0,-0.0,-0.5034200982417482,-0.39618050773539,-2.037230868108158,-0.653904420878667,0.0
2019-07-31,1.0,-0.0,-0.5090483189417601,-0.3967940474003307,-2.033391512033805,-0.653821422009921,0.0
2019-08-01,1.0,-0.0,-0.5473606768438477,-0.3888173625160934,-2.0284164061063086,-0.633529519955858,0.0
2019-08-02,1.0,-0.0,-0.5278748850045998,-0.4137994480220791,-2.0274149034038635,-0.6307267709291627,0.0
2019-08-05,1.0,-0.0,-0.5253824596866817,-0.40418982863968395,-2.0302292461064915,-0.6343088160977627,0.0
2019-08-06,1.0,-0.0,-0.5285174523209788,-0.40126844188557037,-1.9515563152213027,-0.6166336811802806,0.0
2019-08-07,1.0,-0.0,-0.6024681568122119,-0.36338405114734595,-2.109927144768796,-0.8803588244040245,0.0
2019-08-08,1.0,-0.0,-0.6035382977644852,-0.38551224210472956,-2.166776499214275,-0.913367465909667,0.0
2019-08-09,1.0,-0.0,-0.5698484848484848,-0.37429292929292923,-2.1529292929292927,-0.9534343434343434,0.0
2019-08-12,1.0,-0.0,-0.5583779416220583,-0.39738410261589735,-2.170942329057671,-0.9232905767094233,0.0
2019-08-13,1.0,-0.0,-0.5294592006451287,-0.39236933622297265,-2.185222519026259,-0.9330678897233001,0.0
2019-08-14,1.0,-0.0,-0.529441368897836,-0.38862606945143435,-2.185606441872169,-0.9290387518872673,0.0
2019-08-15,1.0,-0.0,-0.5617596461046941,-0.4029982796755959,-2.124109117719341,-0.8262472351929221,0.0
2019-08-16,1.0,-0.0,-0.5547362729194317,-0.4083960084549968,-2.1245145750380967,-0.8280489603303347,0.0
2019-08-19,1.0,-0.0,-0.5125554634550685,-0.4131356965234775,-2.1372080550002437,-0.8130089229118923,0.0
2019-08-20,1.0,-0.0,-0.5200194363459669,-0.4129737609329446,-2.1342565597667638,-0.7918367346938775,0.0
2019-08-21,1.0,-0.0,-0.5233454545454546,-0.4460606060606061,-2.114230303030303,-0.7648484848484849,0.0
2019-08-22,1.0,-0.0,-0.5261212180173168,-0.43506177643739663,-2.1154295164899306,-0.7876738982391283,0.0
2019-08-23,1.0,-0.0,-0.5471494317648165,-0.411665257819104,-2.0331079177233025,-0.7041889734197427,0.0
2019-08-26,1.0,-0.0,-0.512714808467275,-0.4090972254388809,-2.032933438325073,-0.6772430404372598,0.0
2019-08-27,1.0,-0.0,-0.5131269321275319,-0.4019286670050293,-2.0232547409218844,-0.6757716975038066,0.0
2019-08-28,1.0,-0.0,-0.49039881831610044,-0.4215288035450517,-2.039974150664697,-0.6640971196454948,0.0
2019-08-29,1.0,-0.0,-0.4812300872697049,-0.4235582028905204,-2.043819550260886,-0.6687906912314725,0.0
2019-08-30,1.0,-0.0,-0.47693506969919297,-0.42947542186353627,-2.0292094644167276,-0.6498532648569333,0.0
2019-09-03,1.0,-0.0,-0.4745871855020468,-0.4361804884779909,-2.0186283979577757,-0.6701623660365209,0.0
2019-09-04,1.0,-0.0,-0.4613262209141912,-0.4462889726846317,-2.0183022164995865,-0.6726754345626782,0.0
2019-09-05,1.0,-0.0,-0.4606905347544866,-0.4167805411314566,-2.0251434818256353,-0.6523640338890406,0.0
2019-09-06,1.0,-0.0,-0.4537734992280447,-0.4269366996639724,-2.0342384887839433,-0.6259649441467623,0.0
