Date,IWF,IWM,MERC,MTUM,SPY,VLUE,VXX
2019-09-13,-0.0,-0.8337640855990903,1.0,-0.027654295461594126,-1.8285950584100075,-1.478962059340432,0.0
2019-09-16,-0.0,-0.8411679436736386,1.0,-0.017394905777593707,-1.8346448540070406,-1.4838475874922343,0.0
2019-09-17,-0.0,-0.8528116092251878,1.0,-0.013630474216118165,-1.8393884426017102,-1.476807463073335,0.0
2019-09-18,-0.0,-0.8309196234612598,1.0,-0.010861694424330194,-1.8434364332264404,-1.4870694113996068,0.0
2019-09-19,-0.0,-0.8379610443431413,1.0,-0.010567757977621219,-1.8382200580190635,-1.493524658101948,0.0
2019-09-20,-0.0,-0.9095301884987083,1.0,-0.015883647497847094,-1.575973591043919,-1.282891589321596,0.0
2019-09-23,-0.0,-0.9116577335375191,1.0,-0.015266079632465544,-1.5722626339969372,-1.2863705972434916,0.0
2019-09-24,-0.0,-0.9119076256916044,1.0,-0.02636516718787587,-1.5813326918450807,-1.291556410873226,0.0
2019-09-25,-0.0,-0.9153823926025814,1.0,-0.02277981121171258,-1.5870737815449818,-1.2908399152379118,0.0
2019-09-26,-0.0,-0.8945230287308502,1.0,-0.08340267240957369,-1.6305614017913954,-1.2859869805687436,0.0
2019-09-27,-0.0,-0.872406485634025,1.0,-0.08284461091124143,-1.6571386328914297,-1.3158543196491055,0.0
2019-09-30,-0.0,-0.8075307604882147,1.0,-0.13430844492760785,-1.6628946978307062,-1.3367099866581014,0.0
2019-10-01,-0.0,-0.7618366541724206,1.0,-0.16684750443874533,-1.6538765042414678,-1.349378575655948,0.0
2019-10-02,-0.0,-0.794218277383845,1.0,-0.2147567808796549,-1.640452223930183,-1.3091684434968016,0.0
2019-10-03,-0.0,-0.8320554408728988,1.0,-0.1950751990563256,-1.6230217241718274,-1.2648186375700383,0.0
2019-10-04,-0.0,-0.8613128015203937,1.0,-0.2251352273281029,-1.5545538716436822,-1.2320549680814774,0.0
2019-10-07,-0.0,-0.8844696969696969,1.0,-0.22499028749028752,-1.5253496503496504,-1.2214452214452216,0.0
2019-10-08,-0.0,-0.8820101966496723,1.0,-0.2131099781500364,-1.5371206603544552,-1.2232580723476572,0.0
2019-10-09,-0.0,-0.8899521531100478,1.0,-0.20216519259581459,-1.5363684693828235,-1.204533371997487,0.0
2019-10-10,-0.0,-0.9500421271745056,1.0,-0.27288496803290874,-1.4984883778559746,-1.2346731426872182,0.0
2019-10-11,-0.0,-0.9596548972671055,1.0,-0.33692399760622377,-1.4490325154598045,-1.2414223020147617,0.0
2019-10-14,-0.0,-0.9605224248398226,1.0,-0.3209462789551503,-1.4267126663380978,-1.2203548546081813,0.0
2019-10-15,-0.0,-0.9598881969303192,1.0,-0.2911293090766439,-1.4174961996763595,-1.2351297013681164,0.0
2019-10-16,-0.0,-0.9881203671886505,1.0,-0.3120612635609445,-1.3972313583034706,-1.2115261891905158,0.0
2019-10-17,-0.0,-0.9866266778111018,1.0,-0.31928806725994396,-1.3997738335218055,-1.2109248242293134,0.0
2019-10-18,-0.0,-1.0367629037792265,1.0,-0.3455222783196902,-1.3186118327532965,-1.2008234890446547,0.0
2019-10-21,-0.0,-1.041219953982474,1.0,-0.34111714887159156,-1.3137024526362167,-1.1994419151123512,0.0
2019-10-22,-0.0,-1.039132993330718,1.0,-0.3405256963515104,-1.3186543742644175,-1.2055708120831699,0.0
2019-10-23,-0.0,-1.0383825542734206,1.0,-0.31683942890670835,-1.324271464893409,-1.2100039115978878,0.0
2019-10-24,-0.0,-1.0352632360952898,1.0,-0.34559952454063686,-1.3569907384478233,-1.2147986726759448,0.0
2019-10-25,-0.0,-1.0388478581979321,1.0,-0.3173806006893156,-1.3535696701132447,-1.213835548990645,0.0
2019-10-28,-0.0,-1.0465139196846514,1.0,-0.3230352303523035,-1.3540280857354028,-1.2037447647203745,0.0
2019-10-29,-0.0,-1.0435884691848907,1.0,-0.3698807157057654,-1.353479125248509,-1.2032803180914513,0.0
2019-10-30,-0.0,-1.0446819085487078,1.0,-0.3697813121272366,-1.3524850894632205,-1.2032306163021869,0.0
2019-10-31,-0.0,-1.0364378515605555,1.0,-0.38095475135646373,-1.3410324057942156,-1.2194733436208869,0.0
2019-11-01,-0.0,-1.0567435846429283,1.0,-0.39442013129102843,-1.3291227372190173,-1.1928088323055501,0.0
2019-11-04,-0.0,-1.055412243278103,1.0,-0.37935311042762176,-1.3385752554816945,-1.1874689949399742,0.0
2019-11-05,-0.0,-1.0754480196777272,1.0,-0.49023643391396016,-1.3172029516590533,-1.1369409166206517,0.0
2019-11-06,-0.0,-1.072795764610059,1.0,-0.49221136224801465,-1.3339951130116066,-1.191610669924659,0.0
2019-11-07,-0.0,-1.0924528301886793,1.0,-0.4877613462519123,-1.3309026007139215,-1.1883732789393167,0.0
2019-11-08,-0.0,-1.0905658451961835,1.0,-0.4886984029797439,-1.3325169651512834,-1.1905709474973212,0.0
2019-11-11,-0.0,-1.0727926078028747,1.0,-0.5273100616016427,-1.3313655030800822,-1.202053388090349,0.0
2019-11-12,-0.0,-1.079571106094808,1.0,-0.5261645803406525,-1.326390313974964,-1.1981838703057663,0.0
2019-11-13,-0.0,-1.0892447319006884,1.0,-0.6284164406426038,-1.3092009180054245,-1.1890778218234925,0.0
2019-11-14,-0.0,-1.0853715775749673,1.0,-0.6345241199478487,-1.3020078226857887,-1.193220338983051,0.0
2019-11-15,-0.0,-1.0827633021774319,1.0,-0.6510887159939428,-1.293300610934155,-1.1944545976711398,0.0
2019-11-18,-0.0,-1.0873082580374027,1.0,-0.6761399453666737,-1.3032674931708341,-1.186488758142467,0.0
2019-11-19,-0.0,-1.1770967741935483,1.0,-0.6786559139784947,-1.3104301075268818,-1.2101612903225807,0.0
2019-11-20,-0.0,-1.1710533369069953,1.0,-0.6554811042615921,-1.310801393728223,-1.2231573304744037,0.0
2019-11-21,-0.0,-1.14965019676432,1.0,-0.7319632706602536,-1.3155881066899868,-1.2684739833843464,0.0
2019-11-22,-0.0,-1.1462508874447053,1.0,-0.7367702473922779,-1.317623286549069,-1.2605537654961498,0.0
2019-11-25,-0.0,-1.1458708094848733,1.0,-0.7346415917143636,-1.3146906514036523,-1.2558735350231671,0.0
2019-11-26,-0.0,-1.1242597120347733,1.0,-0.7309426786199403,-1.3207280630263516,-1.2573757131214345,0.0
2019-11-27,-0.0,-1.1076505697232772,1.0,-0.7259902333152469,-1.326098752034726,-1.2661964188822572,0.0
2019-11-29,-0.0,-1.1024494026512466,1.0,-0.7776989798701652,-1.3505537068354154,-1.2245922208281055,0.0
2019-12-02,-0.0,-1.1141592920353984,1.0,-0.8372234513274337,-1.3571902654867256,-1.2224004424778763,0.0
2019-12-03,-0.0,-1.1094085873339579,1.0,-0.823072259273549,-1.3541861875103345,-1.2251005897591356,0.0
2019-12-04,-0.0,-1.1259448643841707,1.0,-0.8187527790128946,-1.369553134726545,-1.2437750111160517,0.0
2019-12-05,-0.0,-1.1201661334680362,1.0,-0.8489083459617219,-1.3732951675366225,-1.2702475164169051,0.0
2019-12-06,-0.0,-1.166249573427369,1.0,-0.8810715504493231,-1.399556364463656,-1.2407575929928336,0.0
2019-12-09,-0.0,-1.09445727482679,1.0,-0.9516743648960739,-1.4483833718244805,-1.279214780600462,0.0
2019-12-10,-0.0,-1.1156123991935485,1.0,-1.2534022177419355,-1.6520917338709677,-1.279296875,0.0
2019-12-11,-0.0,-1.1046988331756544,1.0,-1.2637653736991485,-1.6521602018290762,-1.2865342163355409,0.0
2019-12-12,-0.0,-1.1012362810647156,1.0,-1.2634666330263655,-1.6541566797022833,-1.2886337832723604,0.0
2019-12-13,-0.0,-1.1040151754663294,1.0,-1.3003477711033828,-1.6512804299715458,-1.2675308251659816,0.0
2019-12-16,-0.0,-1.101031188713861,1.0,-1.3161257670652244,-1.6556588853039793,-1.2535585500094895,0.0
2019-12-17,-0.10562235944101399,-1.0556386090347742,1.0,-1.403509912252194,-1.7020474488137798,-1.2330191745206371,0.0
2019-12-18,-0.22757452574525744,-1.0765582655826558,1.0,-1.473780487804878,-1.7276422764227641,-1.2695799457994579,0.0
2019-12-19,-0.22828159041394333,-1.1089324618736383,1.0,-1.4850898692810455,-1.7107843137254901,-1.2751906318082786,0.0
2019-12-20,-0.2326641714869003,-1.146580469547465,1.0,-1.4894181694453896,-1.6950663490983329,-1.241306566859476,0.0
2019-12-23,-0.2379530337993756,-1.1503325641373694,1.0,-1.4759739378308674,-1.6924121080494094,-1.2303515678023618,0.0
2019-12-24,-0.23644251626898047,-1.1485222342733188,1.0,-1.4739018438177873,-1.6898725596529283,-1.230002711496746,0.0
2019-12-26,-0.23551020408163265,-1.1568027210884355,1.0,-1.4877551020408164,-1.6951020408163266,-1.2276190476190478,0.0
2019-12-27,-0.22867476456940083,-1.1769482735089396,1.0,-1.507438242118193,-1.6868431827487373,-1.2241026340930805,0.0
2019-12-30,-0.2512873326467559,-1.1745279780295228,1.0,-1.5361483007209062,-1.7001029866117405,-1.2037761757638175,0.0
2019-12-31,-0.10184034558257885,-1.0641458074442274,1.0,-1.2349843185987337,-1.4390200603586012,-1.0775193798449612,0.0
2020-01-02,-0.10497335701598579,-1.0658377738306692,1.0,-1.2356423919478983,-1.439490822972173,-1.0746595618709296,0.0
2020-01-03,-0.09172019985724483,-1.0673328574827503,1.0,-1.2517844396859388,-1.445634070901737,-1.0916607185343803,0.0
2020-01-06,-0.12842445268572797,-1.0720181839933005,1.0,-1.239083622442876,-1.4421581528891017,-1.0998923316186147,0.0
2020-01-07,-0.10602352098382188,-1.062085845621157,1.0,-1.2529998209062145,-1.4385409826279028,-1.1102023759775537,0.0
2020-01-08,-0.10589219553005857,-1.055455957929963,1.0,-1.2581570455360345,-1.4356997729174137,-1.1207123222182385,0.0
2020-01-09,-0.12563626564464936,-1.0659919755673992,1.0,-1.2484579914964968,-1.4296065632672614,-1.1186298580753338,0.0
2020-01-10,-0.13880543203941834,-1.0707246725153226,1.0,-1.2528542242518927,-1.424047590433842,-1.1224612426391058,0.0
2020-01-13,-0.14933973589435773,-1.0711884753901562,1.0,-1.2564825930372148,-1.4131452581032413,-1.1121848739495799,0.0
2020-01-14,-0.219746958048308,-1.0526060899570193,1.0,-1.3017737151159272,-1.420364428839518,-1.059144015981597,0.0
2020-01-15,-0.22683473728864917,-1.0526028725531786,1.0,-1.3026483243439793,-1.419429125507545,-1.0587843161020545,0.0
2020-01-16,-0.2170027774423379,-1.0428088395121362,1.0,-1.2889143823209757,-1.4111822243690377,-1.0780099021857266,0.0
2020-01-17,-0.22968967394591974,-1.0568628637106043,1.0,-1.2801403423870303,-1.4169741697416973,-1.065634262900006,0.0
2020-01-21,-0.23379629629629628,-1.045199805068226,1.0,-1.307504873294347,-1.4323830409356724,-1.072733918128655,0.0
2020-01-22,-0.23950346841913103,-1.0461238894973832,1.0,-1.301995862236826,-1.4342825848849945,-1.0630400389436532,0.0
2020-01-23,-0.2589095339628389,-1.026804751751447,1.0,-1.2766372220530005,-1.433932378921718,-1.095705147730734,0.0
2020-01-24,-0.25969893525884225,-1.0352466038428587,1.0,-1.289988985436299,-1.4440093011871251,-1.0902582303267654,0.0
2020-01-27,-0.24372058913402186,-1.0559799547760191,1.0,-1.2850333068508222,-1.4452728717227892,-1.0813420521909185,0.0
2020-01-28,-0.19734599464329192,-1.094107621134648,1.0,-1.3215850986121256,-1.4349281714146578,-1.039262235208181,0.0
2020-01-29,-0.17158176943699735,-1.107177674872045,1.0,-1.3448696076041922,-1.4351084572264197,-1.0343650987082622,0.0
2020-01-30,-0.19022730035249788,-1.1118269113893278,1.0,-1.329646286617236,-1.4369758113528626,-1.008873222316762,0.0
2020-01-31,-0.17179001405610217,-1.147527959420644,1.0,-1.329035018028479,-1.4431338996516532,-1.0198007700299456,0.0
2020-02-03,-0.14905898623053332,-1.134507846792135,1.0,-1.2966748842523,-1.4202393121279537,-1.0124466358006132,0.0
2020-02-04,-0.1278249864400651,-1.1017899114084253,1.0,-1.3083830530946785,-1.439824022178027,-1.0488157656843247,0.0
2020-02-05,-0.07721707972529114,-1.1120931621379517,1.0,-1.325291131681099,-1.4335025380710662,-1.0238280083607048,0.0
2020-02-06,-0.1220460664074185,-1.1119952138797489,1.0,-1.3709243194735268,-1.4097517200119654,-0.9679329943164822,0.0
2020-02-07,-0.111402828331046,-1.1223820036995047,1.0,-1.3709648547049347,-1.4012769258308968,-0.9608568530341907,0.0
2020-02-10,-0.1111905613156954,-1.1161959242045048,1.0,-1.3697413895840782,-1.4015016088666428,-0.9601358598498391,0.0
2020-02-11,-0.10155181639812118,-1.1162375884416433,1.0,-1.3613175575242284,-1.3991319341221238,-0.9673583447291754,0.0
2020-02-12,-0.09186899719620593,-1.1240828014078625,1.0,-1.3722484042235876,-1.398556344329774,-0.978822406490485,0.0
2020-02-13,-0.08671795789348125,-1.1374127750939345,1.0,-1.3781833363153813,-1.4004294149221683,-0.9612930160434184,0.0
2020-02-14,-0.0948704135990902,-1.134674088705333,1.0,-1.3769677380738614,-1.3974980547076077,-0.981444903333932,0.0
2020-02-18,-0.08977511244377812,-1.1406896551724137,1.0,-1.369295352323838,-1.3952023988005995,-1.002038980509745,0.0
2020-02-19,-0.09482239614689945,-1.1645996387718243,1.0,-1.377844671884407,-1.3882600842865742,-0.994942805538832,0.0
2020-02-20,-0.10775731964986418,-1.163235738001811,1.0,-1.3783881678237249,-1.3909447630546334,-0.9964382734681558,0.0
2020-02-21,-0.09600531016171857,-1.1714940864108134,1.0,-1.3808834178131788,-1.3901158580738595,-0.9958363504706734,0.0
2020-02-24,-0.07803520658157401,-1.1907325630633354,1.0,-1.3895106164176394,-1.397253644667594,-0.993648297138709,0.0
2020-02-25,-0.010086201841318244,-1.226646337887762,1.0,-1.4121855392013136,-1.287222189644051,-0.9278719286928987,0.0
2020-02-26,-0.005713962434940032,-1.1920683412536774,1.0,-1.341366825073546,-1.2497737044580222,-0.8684657162253904,0.0
2020-02-27,-0.020668624350576013,-1.1829681499887057,1.0,-1.3304721030042919,-1.2526541676078609,-0.8604020781567654,0.0
2020-02-28,-0.0,-1.261393676641641,1.0,-1.1499418420217828,-1.0710056043142646,-0.8047478058580946,0.0
2020-03-02,-0.03601313420188539,-1.2115242029446034,1.0,-1.132507149666349,-1.1024785510009534,-0.8135261095222964,0.0
2020-03-03,-0.0,-1.3162488018967866,1.0,-0.9444584573475256,-1.0098370579629723,-0.7741007920092822,0.0
2020-03-04,-0.0,-1.371305082219683,1.0,-0.9547915942172984,-0.9188235878583139,-0.7230364151224602,0.0
2020-03-05,-0.0,-1.4503820439350523,1.0,-0.8147086914995224,-0.8315186246418338,-0.6789875835721108,0.0
2020-03-06,-0.0,-1.5256603773584907,1.0,-0.776745283018868,-0.7802830188679246,-0.6343396226415094,0.0
2020-03-09,-0.0,-1.5196588406204603,1.0,-0.7714981957917428,-0.7708421200618586,-0.6242560569848634,0.0
2020-03-10,-0.22796378184881028,-1.1275215834912615,1.0,-0.6450200042114129,-0.6671299220888608,-0.5437776373973469,0.0
2020-03-11,-0.17758924546087954,-1.1797204803475552,1.0,-0.6248206893725152,-0.6124431329152834,-0.5039550801262347,0.0
2020-03-12,-0.19692344288942631,-1.1047456686357688,1.0,-0.5600047575625421,-0.606470285057289,-0.496530943979701,0.0
2020-03-13,-0.34565951821386603,-0.8843639835487661,1.0,-0.5253378378378378,-0.5962103407755581,-0.32057873090481787,0.0
2020-03-16,-0.27570758812293805,-0.9902760895988888,1.0,-0.4697690571279736,-0.5359263761069631,-0.20111130404584132,0.0
2020-03-17,-0.34244062560339833,-0.6682113664156529,1.0,-0.31315569286219985,-0.6280169916972388,-0.26633198172105293,0.0
2020-03-18,-0.34297108673978066,-0.6636220371144631,1.0,-0.3168237223812434,-0.6258321808767248,-0.2669732737272055,0.0
2020-03-19,-0.34255570076180153,-0.6429095081758199,1.0,-0.30134191820992573,-0.6274503554011411,-0.27319669779746913,0.0
2020-03-20,-0.34314633289696345,-0.6830358568281234,1.0,-0.2868865544876912,-0.6251157444362847,-0.2547335483252977,0.0
2020-03-23,-0.34260433844982874,-0.6995433210706584,1.0,-0.261131548902702,-0.6169288342001776,-0.2511734111378917,0.0
2020-03-24,-0.3383830278910036,-0.6857848958500498,1.0,-0.30272490933016655,-0.627627820393491,-0.25503097217318743,0.0
2020-03-25,-0.363641956321132,-0.6860043063672716,1.0,-0.1754537065518302,-0.6373423561980929,-0.21353429713934172,0.0
2020-03-26,-0.3614095401804899,-0.6845110197065504,1.0,-0.1786481674749831,-0.6333415188163791,-0.21167659156485968,0.0
2020-03-27,-0.36505012682691146,-0.6749909409348955,1.0,-0.14225751902403672,-0.6415629906993598,-0.19582679067520234,0.0
2020-03-30,-0.3452821041149021,-0.6664141567177747,1.0,-0.19441245985091812,-0.6565965699048543,-0.16741409611538696,0.0
2020-03-31,-0.33369502968924253,-0.6754679446604575,1.0,-0.1955270217319227,-0.6458389848388943,-0.16357717695994212,0.0
2020-04-01,-0.3356714935123581,-0.677123159827799,1.0,-0.1871330944998043,-0.6458138904777674,-0.16476502995454134,0.0
2020-04-02,-0.3519847532831065,-0.6324111848962211,1.0,-0.17539680176290165,-0.6618028051576784,-0.15630862690211728,0.0
2020-04-03,-0.3577803647652309,-0.6282499029879706,1.0,-0.1737261574281365,-0.6748156771439658,-0.1504134204949106,0.0
2020-04-06,-0.3592401206726605,-0.6311120403835241,1.0,-0.17378057887033665,-0.6735565578422296,-0.14925774366020492,0.0
2020-04-07,-0.34415870683321087,-0.6140778839088905,1.0,-0.16188096987509185,-0.671182953710507,-0.14768552534900808,0.0
2020-04-08,-0.3422552591373839,-0.6105006463744271,1.0,-0.15997767070161006,-0.6722881654718533,-0.15304383593841814,0.0
2020-04-09,-0.3416149068322981,-0.6144652792087368,1.0,-0.15825262724088193,-0.6741043831503342,-0.15525006623296342,0.0
2020-04-13,-0.3487503675389591,-0.5942663922375772,1.0,-0.16465745369009116,-0.6746251102616877,-0.15801234930902677,0.0
2020-04-14,-0.3479258605472198,-0.6015592821418065,1.0,-0.1582230067666961,-0.6753751103265666,-0.15892909679317446,0.0
2020-04-15,-0.32487696273728617,-0.6155378486055777,1.0,-0.1397937661120225,-0.6762655261307711,-0.17298453245840167,0.0
2020-04-16,-0.33628784554629226,-0.6021646921164253,1.0,-0.14608746526254204,-0.6813514699429575,-0.15936814392277315,0.0
2020-04-17,-0.2494186046511628,-0.512737843551797,1.0,-0.0974630021141649,-0.5862315010570824,-0.19685517970401692,0.0
2020-04-20,-0.2647415611814346,-0.49021624472573844,1.0,-0.10685654008438819,-0.5846782700421941,-0.19066455696202533,0.0
2020-04-21,-0.2678580870300851,-0.4887379051446096,1.0,-0.10519219584412838,-0.5880875588219744,-0.19383492835615715,0.0
2020-04-22,-0.25738507714180403,-0.5052129956295087,1.0,-0.08993733873940288,-0.5950713495866463,-0.18524564267284505,0.0
2020-04-23,-0.2522475159034751,-0.5095683717995899,1.0,-0.08632564008201463,-0.5941065138531098,-0.18642552967772463,0.0
2020-04-24,-0.24940636378027545,-0.5233760751411535,1.0,-0.08408527254498444,-0.5945068861801488,-0.18700860112922799,0.0
2020-04-27,-0.25527080581241746,-0.5211360634081903,1.0,-0.08277410832232496,-0.5922853368560106,-0.19054161162483488,0.0
2020-04-28,-0.24968881591143835,-0.5362694986625706,1.0,-0.07958367541513282,-0.5904552557006277,-0.1923779761116555,0.0
2020-04-29,-0.24219391403374033,-0.5451415556556053,1.0,-0.07161206599751054,-0.5874096241955561,-0.2019915781667947,0.0
2020-04-30,-0.2432998435967447,-0.5486308087903932,1.0,-0.07115022665217506,-0.5892956551705856,-0.19852609813641545,0.0
2020-05-01,-0.3025054874457947,-0.5014187054981529,1.0,-0.08166925424273247,-0.6289148241340542,-0.1623213234113175,0.0
2020-05-04,-0.29932921921116185,-0.5074054199087739,1.0,-0.07858867722028441,-0.6326267775690905,-0.1651998926750738,0.0
2020-05-05,-0.3059212323155077,-0.506773365379363,1.0,-0.055361337193423274,-0.6735128639318294,-0.18965423062216638,0.0
2020-05-06,-0.30214531360882146,-0.5060046945793985,1.0,-0.05259566570227633,-0.6757464927124843,-0.19291446039630986,0.0
2020-05-07,-0.28957465915584946,-0.4963670503714589,1.0,-0.057365227093368165,-0.6730617465371322,-0.20496911312488092,0.0
2020-05-08,-0.289530234202867,-0.4941381280091396,1.0,-0.05774827952016973,-0.6732584391915785,-0.20547833419470662,0.0
2020-05-11,-0.2800710285480126,-0.5094659199562901,1.0,-0.05086736784592269,-0.6726130310066931,-0.2188498838956427,0.0
2020-05-12,-0.2728293003394284,-0.512591700427023,1.0,-0.0320540895653126,-0.6801708091536188,-0.23968028030220082,0.0
2020-05-13,-0.27191975511096533,-0.5065048649830546,1.0,-0.030884442986771617,-0.6867552202908057,-0.23707226413031596,0.0
2020-05-14,-0.274235807860262,-0.49950873362445414,1.0,-0.02388100436681223,-0.6919213973799128,-0.23971069868995634,0.0
2020-05-15,-0.27566446542596734,-0.5043388091469738,1.0,-0.025323364077934837,-0.691862686241336,-0.2316214593680074,0.0
2020-05-18,-0.2745541800730763,-0.49686426351093416,1.0,-0.023368053661994872,-0.6918252713093744,-0.2400883459671702,0.0
2020-05-19,-0.28676490616402905,-0.4694794759349549,1.0,-0.05910712826519217,-0.6975458284531364,-0.21090621850570643,0.0
2020-05-20,-0.2852805208304839,-0.4789506797603742,1.0,-0.05481850261235878,-0.7073337527696473,-0.20907076620072762,0.0
2020-05-21,-0.2809307915005189,-0.47845086578904245,1.0,-0.05301250887638608,-0.7078986180149669,-0.21087562134702573,0.0
2020-05-22,-0.2805067853534664,-0.4813914753024056,1.0,-0.051443082216093707,-0.7079704011140541,-0.20921278977691612,0.0
2020-05-26,-0.2860275775103484,-0.48866471120370625,1.0,-0.05937662764878423,-0.7103813152772828,-0.19682557087639466,0.0
2020-05-27,-0.28291385644568734,-0.4901573723748423,1.0,-0.05211931787026375,-0.7107528650545595,-0.2057081756867906,0.0
2020-05-28,-0.28556941208715914,-0.4896258736467041,1.0,-0.05256954912977936,-0.7108674797862135,-0.20224749897218033,0.0
2020-05-29,-0.27955249664098275,-0.4971619731827031,1.0,-0.04765691409142011,-0.7056952480188653,-0.2119882640050454,0.0
2020-06-01,-0.2795678284476376,-0.5036882661036005,1.0,-0.03839087394082321,-0.7069679436202594,-0.2135903693750514,0.0
2020-06-02,-0.28019880824889476,-0.49809155064942195,1.0,-0.035999670483565366,-0.7117554988055029,-0.2199247604140923,0.0
2020-06-03,-0.28088805744312084,-0.49902335690115274,1.0,-0.03342595394646345,-0.7158381248452502,-0.22193182756059315,0.0
2020-06-04,-0.28290259001193685,-0.5136440607389723,1.0,-0.008605613080531883,-0.7316991921827721,-0.23912500347000526,0.0
2020-06-05,-0.25726817747286734,-0.50424562784682,1.0,-0.0014901872574931115,-0.7476803688916381,-0.30101782601360855,0.0
2020-06-08,-0.28583357327958536,-0.46418082349553696,1.0,-0.09248488338612151,-0.7725309530665131,-0.2643247912467607,0.0
2020-06-09,-0.29994004796163065,-0.48249400479616306,1.0,-0.11486810551558753,-0.8136990407673862,-0.28663069544364506,0.0
2020-06-10,-0.28779095960354406,-0.49223607148220455,1.0,-0.1083946538519297,-0.8213845922811233,-0.2936476948490764,0.0
2020-06-11,-0.27297166676735335,-0.5230773877846915,1.0,-0.07472965625566362,-0.8310880202984353,-0.31870355826738356,0.0
2020-06-12,-0.27944476022377124,-0.4926556376581805,1.0,-0.11305232297244741,-0.804589104616029,-0.30188171238818917,0.0
2020-06-15,-0.28123410240296853,-0.4854714666187869,1.0,-0.1218840709818356,-0.8071640183140318,-0.29673519466139986,0.0
2020-06-16,-0.2813323747903187,-0.4877186676252096,1.0,-0.12790558351306014,-0.8069434459621375,-0.29154684878983944,0.0
2020-06-17,-0.2789612254667305,-0.484202967927238,1.0,-0.12939803733843944,-0.8063666826232647,-0.29293322163714697,0.0
2020-06-18,-0.27632720203379696,-0.4883505308808136,1.0,-0.12591595633318378,-0.8054733064154329,-0.294810826977718,0.0
2020-06-19,-0.2768554249304496,-0.48900655119806163,1.0,-0.12635735439289242,-0.8045409674234947,-0.2946244278919501,0.0
2020-06-22,-0.2763480026273362,-0.4899982086343822,1.0,-0.13396429211202004,-0.7949483489580222,-0.2903206544455723,0.0
2020-06-23,-0.27130507612694804,-0.48099069725703686,1.0,-0.13511411564117137,-0.7997367712602076,-0.3041189315306153,0.0
2020-06-24,-0.26343494423791824,-0.46857992565055767,1.0,-0.13031970260223047,-0.7947657992565055,-0.31684758364312265,0.0
2020-06-25,-0.26132549089504803,-0.467813326203844,1.0,-0.129073463446514,-0.7983542762082999,-0.3140242996762024,0.0
2020-06-26,-0.2615640401401342,-0.46312570512439877,1.0,-0.12828810640698296,-0.7987055400510658,-0.31729113473071674,0.0
2020-06-29,-0.25869790894260714,-0.4633545899451283,1.0,-0.1260269909535815,-0.8006228681595728,-0.3173661574966632,0.0
2020-06-30,-0.25553535774950087,-0.4813302738623834,1.0,-0.12200137080191913,-0.8057335280269393,-0.31543344160681824,0.0
2020-07-01,-0.2505580855433521,-0.48159061820995924,1.0,-0.11861178081376313,-0.8093877429532399,-0.3162782391284936,0.0
2020-07-02,-0.24794149995541157,-0.4866977794952587,1.0,-0.11798103504652063,-0.8049998513718379,-0.3149728010463423,0.0
2020-07-06,-0.2492569254547616,-0.48582213767685173,1.0,-0.11817857567471167,-0.8046308405659256,-0.31440970158126264,0.0
2020-07-07,-0.24487130006234598,-0.4892378944868331,1.0,-0.11338063711664638,-0.8052133123534128,-0.3161535492681768,0.0
2020-07-08,-0.24449529016729565,-0.4892283005972722,1.0,-0.11051020711377886,-0.8088431937717291,-0.31839657682821737,0.0
2020-07-09,-0.2414417624179805,-0.4870104806864405,1.0,-0.11107152400463169,-0.8082895400967904,-0.3212196787506309,0.0
2020-07-10,-0.24218981563815284,-0.49673958148082276,1.0,-0.10483727547572469,-0.8050269725532041,-0.31522319046772185,0.0
2020-07-13,-0.23531332561522247,-0.49835248018523465,1.0,-0.10487725235253956,-0.8059488823581797,-0.32401223023718345,0.0
2020-07-14,-0.2383753584202903,-0.4776079694936297,1.0,-0.09944130775370245,-0.8077389222264921,-0.33288007330988206,0.0
2020-07-15,-0.23997871585668676,-0.4756119191202554,1.0,-0.1008336289464349,-0.8060778053683338,-0.333628946434906,0.0
2020-07-16,-0.24910002950722926,-0.4529359693124816,1.0,-0.11442903511360285,-0.8035408675125406,-0.33071702567128947,0.0
2020-07-17,-0.25274563060935284,-0.45482994803967874,1.0,-0.11593646669815776,-0.8003956069910251,-0.3283833254605574,0.0
2020-07-20,-0.2591637775209648,-0.4558627433549649,1.0,-0.12641123655436037,-0.7952410584644561,-0.32654754496696003,0.0
2020-07-21,-0.2531259259259259,-0.45659259259259255,1.0,-0.12645925925925927,-0.7973333333333333,-0.32945185185185183,0.0
2020-07-22,-0.2635359772025647,-0.4501602944668725,1.0,-0.13369745903585845,-0.7961885537876989,-0.3248040845404892,0.0
2020-07-23,-0.2665953209072802,-0.4548292160884687,1.0,-0.13627040042807453,-0.7965456761497072,-0.3185290882606498,0.0
2020-07-24,-0.2607559606876689,-0.4567534665518573,1.0,-0.1353068677811099,-0.7952136346091037,-0.321149677840791,0.0
2020-07-27,-0.2782383110687023,-0.46177242366412213,1.0,-0.1341841603053435,-0.8169131679389313,-0.29076216603053434,0.0
2020-07-28,-0.2783858749142534,-0.4595424856094724,1.0,-0.13289987771779654,-0.8180381162575682,-0.29365623788362316,0.0
2020-07-29,-0.2849409301630028,-0.45880065799312103,1.0,-0.13913563630925677,-0.8113354269478092,-0.2966651712277554,0.0
2020-07-30,-0.28372523828019963,-0.4563626042009023,1.0,-0.14006991544414235,-0.8129313693268397,-0.29475036601033794,0.0
