Date,HUYA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-12-20,1.0,-0.9661907594685702,-0.5140789212770176,-3.1120364862185204,-2.8810232004759073,-1.4414039262343843,0.0
2019-12-23,1.0,-0.9835516596079977,-0.5250664828129618,-3.0627400768245843,-2.869792179651335,-1.4082537181128731,0.0
2019-12-24,1.0,-0.9890726520968695,-0.525989367985824,-3.050305178184682,-2.872317385312069,-1.4067729868084269,0.0
2019-12-26,1.0,-0.9936023622047244,-0.5304133858267717,-3.048818897637795,-2.8718503937007873,-1.3979330708661417,0.0
2019-12-27,1.0,-0.9894860960990468,-0.5376830107104255,-3.042546919524418,-2.8585044708656775,-1.397857914906161,0.0
2019-12-30,1.0,-1.033415719228868,-0.5332674246169056,-3.0928324270884824,-2.8802768166089963,-1.3466139396935244,0.0
2019-12-31,1.0,-1.0101869251310454,-0.5562258925922262,-3.1033527840965283,-2.880723963999604,-1.3396301058253386,0.0
2020-01-02,1.0,-1.0173559456510959,-0.5652087672319746,-3.1124665278191013,-2.8842606367152634,-1.338391351780224,0.0
2020-01-03,1.0,-1.105545979924972,-0.49538679914833217,-3.137483524282673,-2.9997972219405864,-1.4006894454020076,0.0
2020-01-06,1.0,-1.1574225122349102,-0.5094820554649266,-3.125,-2.9946982055464924,-1.4091557911908645,0.0
2020-01-07,1.0,-1.1669898948657753,-0.5076043686842912,-3.1245279167091966,-3.006838828212718,-1.4012452791670922,0.0
2020-01-08,1.0,-1.1622261084250591,-0.48925007715255625,-3.1659294311284842,-3.0198539244933644,-1.4496450982409215,0.0
2020-01-09,1.0,-1.1306205493387589,-0.4806714140386572,-3.1326551373346896,-2.984028484231943,-1.4449643947100712,0.0
2020-01-10,1.0,-1.1374566945180353,-0.5016303240269003,-3.1255349500713265,-2.965457509680049,-1.4594456898308539,0.0
2020-01-13,1.0,-1.134073093759544,-0.5014761274559707,-3.1193118191998375,-2.9641657334826426,-1.4612643795174591,0.0
2020-01-14,1.0,-1.266612394423527,-0.45364811234354335,-3.1553882161392086,-2.9461687188358603,-1.3542281469420985,0.0
2020-01-15,1.0,-1.2843877551020408,-0.4575510204081632,-3.161632653061224,-2.9479591836734693,-1.3526530612244898,0.0
2020-01-16,1.0,-1.2608607799555465,-0.4407961204283694,-3.1162861184077593,-2.9049302889472624,-1.3801778136997374,0.0
2020-01-17,1.0,-1.2886889720004042,-0.4300010108157283,-3.096330738906297,-2.9229758415040936,-1.3701607197007986,0.0
2020-01-21,1.0,-1.2917214191852824,-0.4416253916910947,-3.084504194885272,-2.9227736783584355,-1.3675325988072373,0.0
2020-01-22,1.0,-1.2825406442492175,-0.43300010097950115,-3.093708977077653,-2.912248813490861,-1.3765525598303543,0.0
2020-01-23,1.0,-1.3345121697524442,-0.45714582899937595,-3.167256084876222,-3.058664447680466,-1.3839192843769503,0.0
2020-01-24,1.0,-1.3352432545056776,-0.45025523492030417,-3.173559745806855,-3.0642775289092614,-1.394416085008855,0.0
2020-01-27,1.0,-1.316817284720058,-0.4220421730549496,-3.1844811467746963,-3.0617014646307266,-1.4025137633738445,0.0
2020-01-28,1.0,-1.2504420176807072,-0.5056682267290691,-3.277587103484139,-3.0476339053562143,-1.3191887675507021,0.0
2020-01-29,1.0,-1.2181818181818183,-0.5103305785123967,-3.253719008264463,-3.0242768595041323,-1.3239669421487603,0.0
2020-01-30,1.0,-1.2589994842702426,-0.4889118102114492,-3.226095925734915,-3.0515729757607017,-1.289118102114492,0.0
2020-01-31,1.0,-1.1974240082431735,-0.5537351880473983,-3.2128799587841317,-3.045337454920144,-1.2946934569809379,0.0
2020-02-03,1.0,-1.2068544696430388,-0.5133733346893115,-3.170039662361436,-3.004067934506254,-1.2755008644360826,0.0
2020-02-04,1.0,-1.204351281541824,-0.4637393204848003,-3.0823564474468506,-2.9202265050665606,-1.263759189350288,0.0
2020-02-05,1.0,-1.1154225908372828,-0.48509083728278046,-3.1241113744075832,-2.923676935229068,-1.2253159557661928,0.0
2020-02-06,1.0,-1.1515151515151516,-0.45172882672882675,-3.1215034965034967,-2.845182595182595,-1.1425796425796426,0.0
2020-02-07,1.0,-1.1409253356515021,-0.45783830773688783,-3.11484593837535,-2.8211146527576547,-1.1243117936829905,0.0
2020-02-10,1.0,-1.1464495616147992,-0.4468638597167357,-3.1089700356489067,-2.817708835147895,-1.1148472877926583,0.0
2020-02-11,1.0,-1.1388674884437597,-0.4306625577812019,-3.116429121725732,-2.8129815100154087,-1.1312596302003082,0.0
2020-02-12,1.0,-1.1461301501732768,-0.4269349249133616,-3.105987678090104,-2.813919907585676,-1.1335194455140547,0.0
2020-02-13,1.0,-1.1498418176589014,-0.4525932317131627,-3.082254817371297,-2.8093183779119935,-1.092896174863388,0.0
2020-02-14,1.0,-1.1594997594997594,-0.45002405002405005,-3.084752284752285,-2.810870610870611,-1.114862914862915,0.0
2020-02-18,1.0,-0.9493272014988929,-0.3461931527848748,-2.656702435700903,-2.615227388860501,-0.9489865440299778,0.0
2020-02-19,1.0,-0.9672699594046008,-0.3171515561569689,-2.625930311231394,-2.60664749661705,-0.9404600811907984,0.0
2020-02-20,1.0,-0.9617136110642603,-0.3227357058525889,-2.623713948389273,-2.584752909428234,-0.9402091415078428,0.0
2020-02-21,1.0,-0.9307439548403403,-0.3621198079029404,-2.623725671918443,-2.568961159322605,-0.9397590361445782,0.0
2020-02-24,1.0,-0.8943453638745669,-0.3813709745583636,-2.647028991632153,-2.59268024680923,-0.9369453131603416,0.0
2020-02-25,1.0,-0.7775319567354966,-0.5256473287446739,-2.700753851196329,-2.3368567682726975,-0.8531628974106851,0.0
2020-02-26,1.0,-0.8130320630121729,-0.4439493993157769,-2.627575781685098,-2.3303365422865783,-0.7411886387142972,0.0
2020-02-27,1.0,-0.8737771414936769,-0.4103237095363079,-2.5985842678756064,-2.3593414459556192,-0.7115246957766642,0.0
2020-02-28,1.0,-0.8350409836065572,-0.6195843091334894,-2.262295081967213,-1.9862412177985944,-0.6152663934426229,0.0
2020-03-02,1.0,-0.975185185185185,-0.4800740740740741,-2.242962962962963,-2.0674074074074076,-0.6417777777777777,0.0
2020-03-03,1.0,-0.8929373415429193,-0.7615356754798985,-2.0143426294820714,-1.9869612459253891,-0.5879753712423035,0.0
2020-03-04,1.0,-0.744264653002517,-0.9029126213592232,-2.1526069759079465,-1.9055016181229771,-0.4863718087019057,0.0
2020-03-05,1.0,-0.7589908382332832,-1.0643374811978668,-1.8778886913715302,-1.7274032544783262,-0.4085190756187611,0.0
2020-03-06,1.0,-0.732060965740491,-1.1024413272187754,-1.9045724305368223,-1.6412867547882386,-0.36363636363636365,0.0
2020-03-09,1.0,-0.7376369954557606,-1.0481823041967389,-1.897955092221331,-1.6309810211173483,-0.36794974605720393,0.0
2020-03-10,1.0,-1.181759379042691,-0.5269316711748795,-1.6485946136657652,-1.3412913089497824,-0.18170057626719982,0.0
2020-03-11,1.0,-0.9783224463841841,-0.8480258974507197,-1.7517775593964968,-1.1894907220070525,-0.013064338979131741,0.0
2020-03-12,1.0,-1.0496356763271792,-0.6366624664438723,-1.5951898318084698,-1.1852298252342082,-0.011888456692050622,0.0
2020-03-13,1.0,-1.080784052523907,-0.42161853561063806,-1.2666634949331557,-0.9885341833579143,-0.0,0.0
2020-03-16,1.0,-0.8424852231196138,-0.6501376167486351,-1.2256463475161306,-0.7937553580291477,-0.0,0.0
2020-03-17,1.0,-0.8049021937118873,-0.46634196562920727,-0.8038330561495209,-0.8846915340144136,-0.0,0.0
2020-03-18,1.0,-0.7870209897939534,-0.5109185441941074,-0.6807240516079337,-0.8726747544771809,-0.0,0.0
2020-03-19,1.0,-0.78007851589562,-0.5240936032637981,-0.6694634747132631,-0.8752213070587329,-0.0,0.0
2020-03-20,1.0,-0.7777777777777779,-0.5650914987259672,-0.6507991660875608,-0.8670372944174196,-0.0,0.0
2020-03-23,1.0,-0.7802723169892143,-0.6602539585405033,-0.5335806624340242,-0.8505698768454065,-0.0,0.0
2020-03-24,1.0,-0.8030551217096491,-0.6793265018475486,-0.491181288331873,-0.8358157784465353,-0.0,0.0
2020-03-25,1.0,-0.792774369461486,-0.6787213432353891,-0.32005883830229975,-0.7961468087396406,-0.0,0.0
2020-03-26,1.0,-0.7854470901374002,-0.6798791453852241,-0.33119919430256817,-0.8003021365369398,-0.0,0.0
2020-03-27,1.0,-0.7804930027704766,-0.6701356823186758,-0.3087660723165447,-0.7924984016480784,-0.0,0.0
2020-03-30,1.0,-0.7598870056497175,-0.6523305084745762,-0.33206214689265534,-0.7867584745762712,-0.0,0.0
2020-03-31,1.0,-0.7465050930804356,-0.6627678257815244,-0.32946961714085,-0.7737267298911135,-0.0,0.0
2020-04-01,1.0,-0.7512711715818635,-0.675877546726514,-0.303573307150121,-0.7759231335694499,-0.0,0.0
2020-04-02,1.0,-0.7782544020479469,-0.6049053862386273,-0.28425640848237455,-0.7919535060711939,-0.0,0.0
2020-04-03,1.0,-0.7779886148007591,-0.6085216491288598,-0.28287045023287904,-0.7806451612903226,-0.0,0.0
2020-04-06,1.0,-0.7781235951170592,-0.6174222775529966,-0.2845730884946571,-0.778054431649203,-0.0,0.0
2020-04-07,1.0,-0.751464265158953,-0.572096015167417,-0.2664116193249145,-0.7956122828994142,-0.0,0.0
2020-04-08,1.0,-0.7594518119524086,-0.5655405175058809,-0.28865100739781135,-0.7954863123444584,-0.0,0.0
2020-04-09,1.0,-0.7648176420695504,-0.5391687871077184,-0.3004240882103478,-0.7882612383375741,-0.0,0.0
2020-04-13,1.0,-0.7782334598698482,-0.5084395336225597,-0.31080531453362253,-0.7918587310195228,-0.0,0.0
2020-04-14,1.0,-0.7956384815956113,-0.48694592123531205,-0.31885137651958956,-0.7848701364667637,-0.0,0.0
2020-04-15,1.0,-0.7812184449680243,-0.49670144732413335,-0.30414002019522046,-0.7838101649276339,-0.0,0.0
2020-04-16,1.0,-0.7993747268632131,-0.4655931690590648,-0.31381315762934076,-0.7829024775607625,-0.0,0.0
2020-04-17,1.0,-0.790170767782708,-0.4797633454349872,-0.30196988032808925,-0.789700147909103,-0.0,0.0
2020-04-20,1.0,-0.7930930629454874,-0.4660509319680086,-0.31104641434929564,-0.7762272864170264,-0.0,0.0
2020-04-21,1.0,-0.790624582051625,-0.4677678213187107,-0.3143640497525746,-0.7707971111408319,-0.0,0.0
2020-04-22,1.0,-0.7891735041024615,-0.47011540257487827,-0.30478286972183316,-0.7712294043092522,-0.0,0.0
2020-04-23,1.0,-0.7805445659762624,-0.47883905714950625,-0.2962199541208152,-0.7689417866285448,-0.0,0.0
2020-04-24,1.0,-0.7744196087548573,-0.476103490650636,-0.3018366601348434,-0.7688730944235942,-0.0,0.0
2020-04-27,1.0,-0.7619221209610605,-0.47502899751449873,-0.316155758077879,-0.7609279204639602,-0.0,0.0
2020-04-28,1.0,-0.773038842345773,-0.4509089704957118,-0.3196463459054936,-0.7677737673432896,-0.0,0.0
2020-04-29,1.0,-0.7741327424848705,-0.43781209696087836,-0.32907834253778234,-0.7659644829524785,-0.0,0.0
2020-04-30,1.0,-0.7740427353241366,-0.4029565732723142,-0.3390182069601291,-0.7763474138214862,-0.0,0.0
2020-05-01,1.0,-0.7991452991452991,-0.3796186719263642,-0.32807363576594345,-0.780473372781065,-0.0,0.0
2020-05-04,1.0,-0.7738686937595426,-0.37822824286131956,-0.32800571744144497,-0.768443621479388,-0.0,0.0
2020-05-05,1.0,-0.7685634751084354,-0.37360005178999156,-0.3272480093221985,-0.7674629377872726,-0.0,0.0
2020-05-06,1.0,-0.7663717961180778,-0.37746670555069506,-0.3201451670393053,-0.7763844334273031,-0.0,0.0
2020-05-07,1.0,-0.7752458856753335,-0.3802707176940306,-0.32096601421754795,-0.7695328983672541,-0.0,0.0
2020-05-08,1.0,-0.777399370763193,-0.3756284259349356,-0.32013233433881483,-0.7703285654049497,-0.0,0.0
2020-05-11,1.0,-0.7788689029330741,-0.36447901474639444,-0.323545616593745,-0.774039863879436,-0.0,0.0
2020-05-12,1.0,-0.78008688886007,-0.36327973025547916,-0.3270652314874854,-0.7717222150175075,-0.0,0.0
2020-05-13,1.0,-0.7806807905955302,-0.352118589329544,-0.3209210696292468,-0.7758041596692933,-0.0,0.0
2020-05-14,1.0,-0.787043618739903,-0.3294668820678514,-0.3345395799676898,-0.779967689822294,-0.0,0.0
2020-05-15,1.0,-0.7738544387475412,-0.33584856986230693,-0.3329786204895037,-0.7819805875334559,-0.0,0.0
2020-05-18,1.0,-0.7665528790416075,-0.3405899781012495,-0.34162050753574646,-0.7716411181244364,-0.0,0.0
2020-05-19,1.0,-0.7694771911840083,-0.2902678113787801,-0.3845784213223988,-0.7591619682214249,-0.0,0.0
2020-05-20,1.0,-0.7910694062449443,-0.2654910208704093,-0.40896295097880603,-0.7701989969260638,-0.0,0.0
2020-05-21,1.0,-0.7869318181818182,-0.2605888429752066,-0.4106082128099174,-0.7701769111570249,-0.0,0.0
2020-05-22,1.0,-0.8009635553224961,-0.23885684320922915,-0.43808993183009964,-0.7994887257472469,-0.0,0.0
2020-05-26,1.0,-0.8131911925874266,-0.23456544120089004,-0.4460164059645977,-0.8272724253595032,-0.0,0.0
2020-05-27,1.0,-0.8055204102017713,-0.2550109875474462,-0.42894719318106145,-0.8400812412599054,-0.0,0.0
2020-05-28,1.0,-0.8131842534358258,-0.24022495091677484,-0.4355262720042594,-0.8387408072942664,-0.0,0.0
2020-05-29,1.0,-0.8086886940286067,-0.2584603074050612,-0.43036708565331916,-0.836561864435035,-0.0,0.0
2020-06-01,1.0,-0.8060884625632827,-0.2603583799626965,-0.42489341859845453,-0.8392952304822808,-0.0,0.0
2020-06-02,1.0,-0.7924093170362073,-0.2593483345962508,-0.42341778407406183,-0.8193918228840641,-0.0,0.0
2020-06-03,1.0,-0.7920485264060131,-0.2607305333948704,-0.42315553504318587,-0.8206962484341004,-0.0,0.0
2020-06-04,1.0,-0.7924186536688183,-0.2543143195889869,-0.4262613621393755,-0.8203464629166117,-0.0,0.0
2020-06-05,1.0,-0.7858389593281739,-0.25881771776716617,-0.4238761732257533,-0.8247653548493332,-0.0,0.0
2020-06-08,1.0,-0.7878648284031455,-0.24043302293442134,-0.44960679148432103,-0.8125431871277681,-0.0,0.0
2020-06-09,1.0,-0.7731309174012405,-0.24221351616062683,-0.44668625530525624,-0.8027424094025465,-0.0,0.0
2020-06-10,1.0,-0.7615814044595344,-0.2516731415885867,-0.44389670595148706,-0.8074826156508113,-0.0,0.0
2020-06-11,1.0,-0.7650225092973185,-0.23784824166503557,-0.4510015006198213,-0.8083773732628695,-0.0,0.0
2020-06-12,1.0,-0.7677107005236636,-0.1725784672133847,-0.5474096762506998,-0.8057833547409675,-0.0,0.0
2020-06-15,1.0,-0.7710397674725856,-0.15546967895362665,-0.5665543664949134,-0.8098493856520016,-0.0,0.0
2020-06-16,1.0,-0.7693352773543641,-0.16515342302339453,-0.5730001988203327,-0.8061833123467427,-0.0,0.0
2020-06-17,1.0,-0.7716041182331452,-0.1661906343407506,-0.5754566589173032,-0.8079043507140485,-0.0,0.0
2020-06-18,1.0,-0.7785060722009649,-0.154050906671103,-0.5844285476626185,-0.8102478788887041,-0.0,0.0
2020-06-19,1.0,-0.7776263750872412,-0.1527136162717272,-0.5840007976336867,-0.8091661404499984,-0.0,0.0
2020-06-22,1.0,-0.7743106433994938,-0.15145863860396963,-0.6010390302384442,-0.8033835087251899,-0.0,0.0
2020-06-23,1.0,-0.7719941348973607,-0.14616102372700612,-0.6019061583577713,-0.8123833644361503,-0.0,0.0
2020-06-24,1.0,-0.7688398528920094,-0.14246071547977268,-0.6128719491808761,-0.8191909060514878,-0.0,0.0
2020-06-25,1.0,-0.7668545885178637,-0.13610434666577712,-0.6154385028521867,-0.817493411615572,-0.0,0.0
2020-06-26,1.0,-0.7666922486569455,-0.13717508091694752,-0.6154359504821648,-0.8174780606626848,-0.0,0.0
2020-06-29,1.0,-0.7627852740296519,-0.13186739963351657,-0.6214559386973181,-0.8155588872230553,-0.0,0.0
2020-06-30,1.0,-0.7630146082337317,-0.125132802124834,-0.6232071713147409,-0.8086653386454183,-0.0,0.0
2020-07-01,1.0,-0.7545813036418465,-0.12602313019849556,-0.617622692779269,-0.8155548927991517,-0.0,0.0
2020-07-02,1.0,-0.7609438783976635,-0.11825030699279811,-0.6216521190800173,-0.817994756231124,-0.0,0.0
2020-07-06,1.0,-0.7632635455721822,-0.11695809416370814,-0.6208235177013173,-0.8168817810809914,-0.0,0.0
2020-07-07,1.0,-0.807406650313437,-0.09355410193513218,-0.6637707822294904,-0.8421913327882257,-0.0,0.0
2020-07-08,1.0,-0.8075613079019073,-0.09301771117166212,-0.665224795640327,-0.8401566757493187,-0.0,0.0
2020-07-09,1.0,-0.8147629457576171,-0.09225987156715397,-0.6689780024593523,-0.8397322038529853,-0.0,0.0
2020-07-10,1.0,-0.8241348652715088,-0.08487211051839694,-0.6754205990972507,-0.8350772808097389,-0.0,0.0
2020-07-13,1.0,-0.8274955619281714,-0.08548409121944557,-0.6725385770858937,-0.8284173153079338,-0.0,0.0
2020-07-14,1.0,-0.82497015179942,-0.08309739041446358,-0.6689067030530444,-0.8342145659218829,-0.0,0.0
2020-07-15,1.0,-0.8261077190708462,-0.07906675307841866,-0.6730565883275915,-0.8327591499812396,-0.0,0.0
2020-07-16,1.0,-0.8255845476109794,-0.06008132836326669,-0.6825144018976619,-0.8205015249068114,-0.0,0.0
2020-07-17,1.0,-0.8267014642082429,-0.06117814533622559,-0.6837039045553145,-0.8178213123644251,-0.0,0.0
2020-07-20,1.0,-0.8328562666121447,-0.06546036938594699,-0.6911333742247666,-0.8181694268384108,-0.0,0.0
2020-07-21,1.0,-0.8230868736383442,-0.06832107843137254,-0.6905977668845316,-0.8221337145969498,-0.0,0.0
2020-07-22,1.0,-0.8174824698754171,-0.07454557832391585,-0.6865341411940908,-0.8253795357069916,-0.0,0.0
2020-07-23,1.0,-0.8214334611171962,-0.08105147864184009,-0.6936267798466594,-0.8266360898138008,-0.0,0.0
2020-07-24,1.0,-0.8214273489645729,-0.08208112271093616,-0.692863255177135,-0.8265274687660448,-0.0,0.0
2020-07-27,1.0,-0.8219642490240394,-0.08304225737963153,-0.692897746729676,-0.8265187315937265,-0.0,0.0
2020-07-28,1.0,-0.8163062816477351,-0.08443957848638292,-0.6881415081428768,-0.8324893937320379,-0.0,0.0
2020-07-29,1.0,-0.819190219444349,-0.08551117826848449,-0.6873519008207699,-0.8421649095092552,-0.0,0.0
2020-07-30,1.0,-0.810164881862995,-0.09467958524562298,-0.6723100458949515,-0.8225055243923167,-0.0,0.0
2020-07-31,1.0,-0.8096289002818049,-0.0930295725392999,-0.6716123994160188,-0.8209350490612162,-0.0,0.0
2020-08-03,1.0,-0.8190903528451968,-0.08647766673465225,-0.6671425657760555,-0.8266027602148345,-0.0,0.0
2020-08-04,1.0,-0.8165511618426416,-0.08272183720614214,-0.6653417583910857,-0.8325859491778774,-0.0,0.0
2020-08-05,1.0,-0.8164328520839009,-0.08529692181966766,-0.6681421955870336,-0.8351947698174884,-0.0,0.0
2020-08-06,1.0,-0.8157435599192637,-0.10304129177927543,-0.6630631863432657,-0.8391775854401149,-0.0,0.0
2020-08-07,1.0,-0.8218335509586969,-0.10858360250154629,-0.6651776510205484,-0.8405607862002612,-0.0,0.0
2020-08-10,1.0,-0.8357221609702316,-0.09640297684674752,-0.6722712238147739,-0.8409936604189636,-0.0,0.0
2020-08-11,1.0,-0.8624694802929891,-0.07411928845483083,-0.706836414370422,-0.8445413324032089,-0.0,0.0
2020-08-12,1.0,-0.8575679977853139,-0.07045470274759498,-0.6924008581908782,-0.840058135511108,-0.0,0.0
2020-08-13,1.0,-0.861463753035033,-0.06462018730489075,-0.7015608740894901,-0.8409642733263961,-0.0,0.0
2020-08-14,1.0,-0.8596783717133827,-0.06682643881768609,-0.6982737661074642,-0.8485290542183321,-0.0,0.0
2020-08-17,1.0,-0.8577822496703907,-0.06453403649989592,-0.6991187287488725,-0.8481368399139547,-0.0,0.0
2020-08-18,1.0,-0.8577825603998889,-0.06470424881977228,-0.7016453762843654,-0.8471257983893363,-0.0,0.0
2020-08-19,1.0,-0.863047029789009,-0.06253258715979004,-0.7021794292467587,-0.8482046647433,-0.0,0.0
2020-08-20,1.0,-0.862234264276782,-0.0586355425871891,-0.7019938863415311,-0.8508058913436154,-0.0,0.0
2020-08-21,1.0,-0.85887545176536,-0.06133583541840422,-0.7010703363914372,-0.8538017792604948,-0.0,0.0
2020-08-24,1.0,-0.8572470057281724,-0.06679395938205174,-0.6938725915639646,-0.8537059538274605,-0.0,0.0
2020-08-25,1.0,-0.8635044915935545,-0.07224999126149113,-0.6818483693942465,-0.8778006920899019,-0.0,0.0
2020-08-26,1.0,-0.8654692850653436,-0.07257669997903418,-0.6791180375987141,-0.8771402613739605,-0.0,0.0
2020-08-27,1.0,-0.8624567776186651,-0.07533792043589116,-0.6784953372218923,-0.8763927211763473,-0.0,0.0
2020-08-28,1.0,-0.861389597233381,-0.07615188458448317,-0.6779264330876444,-0.8777377999790407,-0.0,0.0
2020-08-31,1.0,-0.8578542326844727,-0.08089285092453948,-0.6680711773513947,-0.8754396350593726,-0.0,0.0
2020-09-01,1.0,-0.8565120645295877,-0.08563382240456158,-0.6609415200611919,-0.8737222724428066,-0.0,0.0
2020-09-02,1.0,-0.8446474745733495,-0.09150146526460956,-0.6520255128426135,-0.8594725047405621,-0.0,0.0
2020-09-03,1.0,-0.846933498810632,-0.09339125038783742,-0.6549108835798255,-0.8522080877029683,-0.0,0.0
2020-09-04,1.0,-0.8392054615938797,-0.09036330577378296,-0.6449277848296682,-0.8561528697382413,-0.0,0.0
2020-09-08,1.0,-0.8304747530186608,-0.09615120746432491,-0.6431462678375411,-0.8605241492864985,-0.0,0.0
2020-09-09,1.0,-0.8173191794381677,-0.10946513294876609,-0.6229306754957845,-0.863603781957197,-0.0,0.0
2020-09-10,1.0,-0.8125957968595661,-0.11165230423379541,-0.6161654007289077,-0.8656970605265847,-0.0,0.0
2020-09-11,1.0,-0.7983745869022728,-0.10946246712079315,-0.6029203480137586,-0.8614689417953733,-0.0,0.0
2020-09-14,1.0,-0.7982669094342166,-0.10681772203115517,-0.6027715961966418,-0.8638815833839099,-0.0,0.0
2020-09-15,1.0,-0.7976330961933983,-0.108263933376041,-0.6007619946727806,-0.8649651033413128,-0.0,0.0
2020-09-16,1.0,-0.799628566604761,-0.10562215093702515,-0.6038831673138612,-0.8675333445888906,-0.0,0.0
2020-09-17,1.0,-0.7932408251460211,-0.11367703163509908,-0.6002903541645566,-0.8689692427158243,-0.0,0.0
2020-09-18,1.0,-0.7858707004009029,-0.11090523195094835,-0.6036114947950005,-0.868544284607351,-0.0,0.0
2020-09-21,1.0,-0.7865134461144435,-0.11006268113500034,-0.6036934690301273,-0.8696838983622026,-0.0,0.0
2020-09-22,1.0,-0.7810223900728351,-0.12230240086323171,-0.5986984084165093,-0.8699757216077691,-0.0,0.0
2020-09-23,1.0,-0.7778152393796359,-0.121341874578557,-0.6019892110586649,-0.8704315576534054,-0.0,0.0
2020-09-24,1.0,-0.775602206970798,-0.11680796662629525,-0.5973287579060692,-0.8745121787108061,-0.0,0.0
2020-09-25,1.0,-0.7749571298880333,-0.116270468376988,-0.5980969032648532,-0.8730372213442722,-0.0,0.0
2020-09-28,1.0,-0.7719852200201545,-0.1175344306348673,-0.5908968760497145,-0.8786698018139065,-0.0,0.0
2020-09-29,1.0,-0.7660756105720976,-0.108531281365005,-0.5974238875878221,-0.8735362997658079,-0.0,0.0
2020-09-30,1.0,-0.7685265911072363,-0.1071021393602039,-0.5983837435450339,-0.8792166856682986,-0.0,0.0
2020-10-01,1.0,-0.762771285475793,-0.11639398998330552,-0.5924207011686144,-0.8673121869782972,-0.0,0.0
2020-10-02,1.0,-0.7563428114803223,-0.11996404075381234,-0.5919957381634149,-0.8612572417926351,-0.0,0.0
2020-10-05,1.0,-0.7430816877018882,-0.1388657630956742,-0.577541709680642,-0.8705917612974124,-0.0,0.0
2020-10-06,1.0,-0.745753114382786,-0.1294384118313237,-0.5638864832456199,-0.8918126707081473,-0.0,0.0
2020-10-07,1.0,-0.7392228495516441,-0.13659913649950184,-0.5631351710395217,-0.8821986051145798,-0.0,0.0
2020-10-08,1.0,-0.7386717972533668,-0.133848603463146,-0.5619319312678299,-0.8827373449213827,-0.0,0.0
2020-10-09,1.0,-0.7405625953692032,-0.1325548994891528,-0.5629602600676706,-0.8811119219796989,-0.0,0.0
2020-10-12,1.0,-0.7475892797765512,-0.1306776617676398,-0.5641085322870253,-0.8827558688568198,-0.0,0.0
2020-10-13,1.0,-0.7346626808886474,-0.1628847068414974,-0.5851280657653373,-0.9142944493511789,-0.0,0.0
2020-10-14,1.0,-0.7339857953580046,-0.16430489006694532,-0.5821524450334726,-0.91779658137085,-0.0,0.0
2020-10-15,1.0,-0.7326810043148847,-0.16427139605205043,-0.5828491828899535,-0.9177453878299869,-0.0,0.0
2020-10-16,1.0,-0.7302437536020612,-0.16103332542292437,-0.5849408414415025,-0.9139573515950774,-0.0,0.0
2020-10-19,1.0,-0.7204282972490658,-0.1555271221253241,-0.5959459914475236,-0.8951816559480117,-0.0,0.0
2020-10-20,1.0,-0.719812466270912,-0.16088774959525093,-0.5956556934700485,-0.8965866162978953,-0.0,0.0
2020-10-21,1.0,-0.7166767901734494,-0.15661064992913545,-0.6080178173719377,-0.8932307484646015,-0.0,0.0
2020-10-22,1.0,-0.7143289912147833,-0.15594600962671246,-0.6080312363256924,-0.8876771348749537,-0.0,0.0
2020-10-23,1.0,-0.7196503614052783,-0.14863002185241217,-0.607093629181375,-0.886535552193646,-0.0,0.0
2020-10-26,1.0,-0.7206673842841766,-0.1494886975242196,-0.6063643702906352,-0.8873116254036599,-0.0,0.0
2020-10-27,1.0,-0.7171954038390674,-0.14294328498207765,-0.6073833372416334,-0.882449499179257,-0.0,0.0
2020-10-28,1.0,-0.7237424547283702,-0.13893360160965795,-0.6100268276324613,-0.880784708249497,-0.0,0.0
2020-10-29,1.0,-0.7159188813042614,-0.13201670090794618,-0.5934455563655643,-0.872291072967062,-0.0,0.0
2020-10-30,1.0,-0.7243397858045634,-0.13294086343377903,-0.5884387680436374,-0.8802966806359344,-0.0,0.0
2020-11-02,1.0,-0.7054853723404255,-0.13520611702127658,-0.586968085106383,-0.8968085106382978,-0.0,0.0
2020-11-03,1.0,-0.7100986940484498,-0.13135945236433724,-0.5910676901605025,-0.8905060977635996,-0.0,0.0
2020-11-04,1.0,-0.7108833383089528,-0.12382658307625966,-0.5901416393007596,-0.8922280823962583,-0.0,0.0
2020-11-05,1.0,-0.6844746747672191,-0.14798916991349137,-0.5660371128574259,-0.9033546853331572,-0.0,0.0
2020-11-06,1.0,-0.6805656272661349,-0.1408135012195926,-0.5696156635242929,-0.9052013975871843,-0.0,0.0
