Date,IWF,IWM,MTUM,NBLX,SPY,VLUE,VXX
2019-02-14,-0.0,-1.0084921397159177,-0.0,1.0,-1.6032957589849872,-1.4430571702977304,0.0
2019-02-15,-0.0,-1.0686734230827408,-0.0,1.0,-1.5647153733676196,-1.4087127514748148,0.0
2019-02-19,-0.0,-1.0368132144835576,-0.0,1.0,-1.5931913179231505,-1.406053280958856,0.0
2019-02-20,-0.0,-1.0640644234714813,-0.0,1.0,-1.6097661058678705,-1.455426754205991,0.0
2019-02-21,-0.0,-1.0793235972328978,-0.0,1.0,-1.6036382270048681,-1.4413015629003332,0.0
2019-02-22,-0.0,-1.0692161982286388,-0.0,1.0,-1.6141913684533866,-1.4361337224184711,0.0
2019-02-25,-0.0,-1.0711340206185567,-0.0,1.0,-1.6336082474226803,-1.4499484536082472,0.0
2019-02-26,-0.0,-1.0612370815980257,-0.0,1.0,-1.635045503624865,-1.4453699418993267,0.0
2019-02-27,-0.0,-1.0603395061728396,-0.0,1.0,-1.6409465020576133,-1.4427469135802469,0.0
2019-02-28,-0.0,-1.061882716049383,-0.0,1.0,-1.6411522633744857,-1.4409979423868313,0.0
2019-03-01,-0.0,-1.0610895946294863,-0.0,1.0,-1.6418796798347535,-1.4610379550735866,0.0
2019-03-04,-0.0,-1.0750856786789906,-0.0,1.0,-1.678575137605151,-1.4389863952643056,0.0
2019-03-05,-0.0,-1.0635555786519775,-0.0,1.0,-1.6996310346619552,-1.4335082887283688,0.0
2019-03-06,-0.0,-1.048451315993588,-0.0,1.0,-1.6993122705413928,-1.423134598479756,0.0
2019-03-07,-0.0,-0.985578161215555,-0.0,1.0,-1.7493690445531807,-1.4157095029616276,0.0
2019-03-08,-0.0,-0.9629359708485165,-0.0,1.0,-1.8158771473191047,-1.4268089536699635,0.0
2019-03-11,-0.0,-0.9488734382351405,-0.0,1.0,-1.7963824559569241,-1.482408907940823,0.0
2019-03-12,-0.0,-0.8641378585688766,-0.0,1.0,-1.8191131659136281,-1.5705054113691288,0.0
2019-03-13,-0.0,-0.8885240692686545,-0.0,1.0,-1.832918498120002,-1.574326113435365,0.0
2019-03-14,-0.0,-0.8924013767540377,-0.0,1.0,-1.831824199099815,-1.5709822610537465,0.0
2019-03-15,-0.0,-0.8824249520970833,-0.0,1.0,-1.848467106663828,-1.5917074728550138,0.0
2019-03-18,-0.0,-0.917376306995796,-0.0,1.0,-1.8620243613237037,-1.610272717473321,0.0
2019-03-19,-0.0,-0.9248605016523106,-0.0,1.0,-1.8601224335012732,-1.632428625602687,0.0
2019-03-20,-0.0,-0.9244903506387605,-0.0,1.0,-1.8597444957868987,-1.6520250067953248,0.0
2019-03-21,-0.0,-0.9281797947994136,-0.0,1.0,-1.8714510612887463,-1.628956082731665,0.0
2019-03-22,-0.0,-0.9286458618987551,-0.0,1.0,-1.9281522514122744,-1.6277628475840509,0.0
2019-03-25,-0.0,-0.7973147848592688,-0.0,1.0,-1.9730400086271973,-1.6216974010568317,0.0
2019-03-26,-0.0,-0.7938594099361946,-0.0,1.0,-1.9743142280634782,-1.6852811255930633,0.0
2019-03-27,-0.0,-0.7357859531772575,-0.0,1.0,-1.981173805156975,-1.6773654115870107,0.0
2019-03-28,-0.0,-0.7272187752899919,-0.0,1.0,-1.9715133531157272,-1.696520097113569,0.0
2019-03-29,-0.0,-0.7415201514741683,-0.0,1.0,-1.9739789018122804,-1.6942926697322156,0.0
2019-04-01,-0.0,-0.758878302295366,-0.0,1.0,-1.9707665656128193,-1.6839540926808143,0.0
2019-04-02,-0.0,-0.7745879564795863,-0.0,1.0,-1.9783475169664981,-1.6332543358827967,0.0
2019-04-03,-0.0,-0.7761634141110874,-0.0,1.0,-1.9631674887411539,-1.622024447780399,0.0
2019-04-04,-0.0,-0.7726735439501397,-0.0,1.0,-1.975231033741672,-1.6249731356114334,0.0
2019-04-05,-0.0,-0.7608824320688728,-0.0,1.0,-1.984934086629002,-1.6348668280871672,0.0
2019-04-08,-0.0,-0.7563574067134213,-0.0,1.0,-1.9797098345735853,-1.6175384121205632,0.0
2019-04-09,-0.0,-0.7448661434254381,-0.0,1.0,-2.012310504246855,-1.6185356413288896,0.0
2019-04-10,-0.0,-0.7290236051502146,-0.0,1.0,-2.010997854077253,-1.6247854077253219,0.0
2019-04-11,-0.0,-0.7013817947201464,-0.0,1.0,-2.0500564546480997,-1.6251949029517716,0.0
2019-04-12,-0.0,-0.7034730796070642,-0.0,1.0,-2.041172365666434,-1.6233292178860916,0.0
2019-04-15,-0.0,-0.7064362527419613,-0.0,1.0,-2.0171740409822907,-1.6265582365844526,0.0
2019-04-16,-0.0,-0.7103643854673872,-0.0,1.0,-2.0201187864519237,-1.6202579057199424,0.0
2019-04-17,-0.0,-0.7014725568942437,-0.0,1.0,-2.029986613119143,-1.62334672021419,0.0
2019-04-18,-0.0,-0.7026129792246734,-0.0,1.0,-2.018151638466481,-1.6337010066395372,0.0
2019-04-22,-0.0,-0.7066731193203205,-0.0,1.0,-2.026670968435769,-1.6439210625369682,0.0
2019-04-23,-0.0,-0.7033706655179841,-0.0,1.0,-2.040760284298945,-1.6403726039198794,0.0
2019-04-24,-0.0,-0.6641110091247773,-0.0,1.0,-2.0584201716969925,-1.6767453161276387,0.0
2019-04-25,-0.0,-0.6662880631726973,-0.0,1.0,-2.068202715127914,-1.6741305641192061,0.0
2019-04-26,-0.0,-0.6503080865914173,-0.0,1.0,-2.1442826762637,-1.6583237908282895,0.0
2019-04-29,-0.0,-0.6139807543413338,-0.0,1.0,-2.1794049330826235,-1.7369759982302844,0.0
2019-04-30,-0.0,-0.6118045154490486,-0.0,1.0,-2.200920840960781,-1.7345093470904753,0.0
2019-05-01,-0.0,-0.619826435246996,-0.0,1.0,-2.224910992434357,-1.7182354250111258,0.0
2019-05-02,-0.0,-0.6163987317127441,-0.0,1.0,-2.2128275018078654,-1.7334371697168605,0.0
2019-05-03,-0.0,-0.5975413921036603,-0.0,1.0,-2.212359488343762,-1.7275042914890084,0.0
2019-05-06,-0.0,-0.5156057033793646,-0.0,1.0,-2.2967890423262602,-1.801167620972269,0.0
2019-05-07,-0.0,-0.5115626403233049,-0.0,1.0,-2.295801526717557,-1.8055680287382128,0.0
2019-05-08,-0.0,-0.5214607804932361,-0.0,1.0,-2.252352057006068,-1.7931859934309413,0.0
2019-05-09,-0.0,-0.5189330660429892,-0.0,1.0,-2.2618888517652302,-1.7877269183650741,0.0
2019-05-10,-0.0,-0.5223308521275414,-0.0,1.0,-2.252305299411176,-1.7803021886457058,0.0
2019-05-13,-0.0,-0.5177591036414566,-0.0,1.0,-2.288963585434174,-1.7955182072829132,0.0
2019-05-14,-0.0,-0.43344334433443343,-0.0,1.0,-2.2915291529152917,-1.7755775577557755,0.0
2019-05-15,-0.0,-0.43348231528996306,-0.0,1.0,-2.323952987915908,-1.7604701208409204,0.0
2019-05-16,-0.0,-0.4371792749544777,-0.0,1.0,-2.3222976328422447,-1.7583733377476136,0.0
2019-05-17,-0.0,-0.4373999889642995,-0.0,1.0,-2.3192628152071952,-1.7611874413728412,0.0
2019-05-20,-0.0,-0.41358365543898395,-0.0,1.0,-2.336333517393705,-1.771893981225842,0.0
2019-05-21,-0.0,-0.41458828734170217,-0.0,1.0,-2.3379417132113036,-1.7775258530111155,0.0
2019-05-22,-0.0,-0.3924469964664311,-0.0,1.0,-2.3557310070671376,-1.773023409893993,0.0
2019-05-23,-0.0,-0.39872197432931195,-0.0,1.0,-2.363135569878257,-1.7469288822784115,0.0
2019-05-24,-0.0,-0.3589813651019181,-0.0,1.0,-2.363626427673643,-1.7422263511667302,0.0
2019-05-28,-0.0,-0.3535645998361104,-0.0,1.0,-2.366238732586725,-1.7431302922698715,0.0
2019-05-29,-0.0,-0.36887028378819176,-0.0,1.0,-2.3608785473523977,-1.7068065673589214,0.0
2019-05-30,-0.0,-0.3634684342062371,-0.0,1.0,-2.357709442573074,-1.7117787677931111,0.0
2019-05-31,-0.0,-0.37313108247702925,-0.0,1.0,-2.349915728809873,-1.7138585331376066,0.0
2019-06-03,-0.0,-0.38570968434614555,-0.0,1.0,-2.333476487008804,-1.6490766587932146,0.0
2019-06-04,-0.0,-0.3724048442906574,-0.0,1.0,-2.311148356401384,-1.723021193771626,0.0
2019-06-05,-0.0,-0.3630888936260925,-0.0,1.0,-2.343103815817523,-1.6232146663824345,0.0
2019-06-06,-0.0,-0.3593151850276478,-0.0,1.0,-2.317418119948958,-1.6401531263292215,0.0
2019-06-07,-0.0,-0.37210044690359656,-0.0,1.0,-2.309001915301128,-1.6392317514364758,0.0
2019-06-10,-0.0,-0.38278963333510724,-0.0,1.0,-2.2827417380660955,-1.656165185461125,0.0
2019-06-11,-0.0,-0.38915334010803876,-0.0,1.0,-2.302241001230144,-1.657057281916885,0.0
2019-06-12,-0.0,-0.3935504572437029,-0.0,1.0,-2.2980908069950265,-1.6561848227177927,0.0
2019-06-13,-0.0,-0.4249692167674929,-0.0,1.0,-2.286846190909577,-1.6417902457304994,0.0
2019-06-14,-0.0,-0.421072345890411,-0.0,1.0,-2.2945740582191783,-1.6354345034246578,0.0
2019-06-17,-0.0,-0.438523929741634,-0.0,1.0,-2.27786431755922,-1.6549927485631413,0.0
2019-06-18,-0.0,-0.44879647539222,-0.0,1.0,-2.2743391360412635,-1.6497421018697613,0.0
2019-06-19,-0.0,-0.4258902791145332,-0.0,1.0,-2.2807721099347664,-1.6403058496417495,0.0
2019-06-20,-0.0,-0.4405041657765435,-0.0,1.0,-2.2642597735526597,-1.6359218115787226,0.0
2019-06-21,-0.0,-0.4505283381364073,-0.0,1.0,-2.2476785142491194,-1.6384886327249442,0.0
2019-06-24,-0.0,-0.41919623770842235,-0.0,1.0,-2.2425716117999146,-1.682396323215049,0.0
2019-06-25,-0.0,-0.4048204360837965,-0.0,1.0,-2.2527255237280888,-1.6866182129115006,0.0
2019-06-26,-0.0,-0.4014555573393268,-0.0,1.0,-2.2281265050569914,-1.7217316851286992,0.0
2019-06-27,-0.0,-0.3946635233604801,-0.0,1.0,-2.2406236605229317,-1.722621088726961,0.0
2019-06-28,-0.0,-0.3884346106568329,-0.0,1.0,-2.23852279407835,-1.7174923841590508,0.0
2019-07-01,-0.0,-0.3843566470902296,-0.0,1.0,-2.2429257875066737,-1.7117458622530701,0.0
2019-07-02,-0.0,-0.3866048098970831,-0.0,1.0,-2.2368687676638404,-1.7089532341492026,0.0
2019-07-03,-0.0,-0.3962314508380485,-0.0,1.0,-2.2269136329667982,-1.7147966264545744,0.0
2019-07-05,-0.0,-0.3716767009430444,-0.0,1.0,-2.236240609515691,-1.7200703287335501,0.0
2019-07-08,-0.0,-0.3741210313232474,-0.0,1.0,-2.230556147453654,-1.7223524398039634,0.0
2019-07-09,-0.0,-0.3675805163694437,-0.0,1.0,-2.2308224647324995,-1.7249933457545914,0.0
2019-07-10,-0.0,-0.36313206742052484,-0.0,1.0,-2.235811819927459,-1.7349583955621932,0.0
2019-07-11,-0.0,-0.3642609853528629,-0.0,1.0,-2.2279627163781623,-1.7340079893475366,0.0
2019-07-12,-0.0,-0.35350947424606355,-0.0,1.0,-2.2367227115025354,-1.7473712303175875,0.0
2019-07-15,-0.0,-0.3843729972228157,-0.0,1.0,-2.2477568895535143,-1.7086092715231789,0.0
2019-07-16,-0.0,-0.3931016042780749,-0.0,1.0,-2.2405882352941173,-1.713903743315508,0.0
2019-07-17,-0.0,-0.398855063934514,-0.0,1.0,-2.23968755015783,-1.7116259162163607,0.0
2019-07-18,-0.0,-0.3949269545673463,-0.0,1.0,-2.244126933162091,-1.7122598597955796,0.0
2019-07-19,-0.0,-0.39777290004818244,-0.0,1.0,-2.2487285186573156,-1.7071577707586059,0.0
2019-07-22,-0.0,-0.374906125952151,-0.0,1.0,-2.2442870936594783,-1.74503808604227,0.0
2019-07-23,-0.0,-0.37979841303881623,-0.0,1.0,-2.2462470512545574,-1.7353098863392666,0.0
2019-07-24,-0.0,-0.3832950109619806,-0.0,1.0,-2.2494519009678626,-1.7145607186781453,0.0
2019-07-25,-0.0,-0.3516822827938671,-0.0,1.0,-2.2748615843270867,-1.697135860306644,0.0
2019-07-26,-0.0,-0.33790828811575696,-0.0,1.0,-2.2821576763485476,-1.6996488988190233,0.0
2019-07-29,-0.0,-0.31504660452729694,-0.0,1.0,-2.284154460719041,-1.7270306258322237,0.0
2019-07-30,-0.0,-0.319045844204249,-0.0,1.0,-2.278685905968798,-1.7267451147436237,0.0
2019-07-31,-0.0,-0.3464428457234212,-0.0,1.0,-2.2653343991473487,-1.717292832400746,0.0
2019-08-01,-0.0,-0.3753261274692508,-0.0,1.0,-2.2523827272243224,-1.6967680102230978,0.0
2019-08-02,-0.0,-0.36731322604710653,-0.0,1.0,-2.2320153469039754,-1.7295108174357883,0.0
2019-08-05,-0.0,-0.3706361105161705,-0.0,1.0,-2.2389162561576352,-1.7448597130006425,0.0
2019-08-06,-0.0,-0.37290755944130505,-0.0,1.0,-2.189039343213562,-1.769058535025056,0.0
2019-08-07,-0.0,-0.3872988902458451,-0.0,1.0,-2.1570116285243985,-1.7655179737694473,0.0
2019-08-08,-0.0,-0.38586314319475773,-0.0,1.0,-2.186701042002363,-1.7985820174025136,0.0
2019-08-09,-0.0,-0.36074736505908656,-0.0,1.0,-2.1556478228468006,-1.8067177685510487,0.0
2019-08-12,-0.0,-0.3538755777506242,-0.0,1.0,-2.176220581203846,-1.7825001328162353,0.0
2019-08-13,-0.0,-0.32332979851537647,-0.0,1.0,-2.1827147401908804,-1.7961823966065749,0.0
2019-08-14,-0.0,-0.3472670511667284,-0.0,1.0,-2.1506428911582622,-1.7934282237155408,0.0
2019-08-15,-0.0,-0.37686433294039257,-0.0,1.0,-2.083388857567526,-1.6650607349700168,0.0
2019-08-16,-0.0,-0.36884534925251283,-0.0,1.0,-2.062911373029236,-1.6705444155314046,0.0
2019-08-19,-0.0,-0.3409286982999239,-0.0,1.0,-2.0818573965998475,-1.6520172545039329,0.0
2019-08-20,-0.0,-0.34850093533545684,-0.0,1.0,-2.0759391273572985,-1.6314272713484,0.0
2019-08-21,-0.0,-0.35690473785230836,-0.0,1.0,-2.0767249217092636,-1.6173855945044955,0.0
2019-08-22,-0.0,-0.35716799919545433,-0.0,1.0,-2.0780409312616284,-1.5932015889777242,0.0
2019-08-23,-0.0,-0.36171175701498537,-0.0,1.0,-2.0798048878608064,-1.5871467363974656,0.0
2019-08-26,-0.0,-0.33409158342399364,-0.0,1.0,-2.0605281376718425,-1.5504895658194044,0.0
2019-08-27,-0.0,-0.3280047365304914,-0.0,1.0,-2.04647720544701,-1.5593546477205447,0.0
2019-08-28,-0.0,-0.3329380959438763,-0.0,1.0,-2.0436737315350033,-1.5638555407341534,0.0
2019-08-29,-0.0,-0.31401730531520394,-0.0,1.0,-2.045834363411619,-1.5844746600741657,0.0
2019-08-30,-0.0,-0.30964317310527867,-0.0,1.0,-2.034404797011698,-1.5709230315541138,0.0
2019-09-03,-0.0,-0.31112748710390564,-0.0,1.0,-2.031491034143945,-1.5701793171211005,0.0
2019-09-04,-0.0,-0.2938551321661517,-0.0,1.0,-2.032563385807464,-1.5776568093766856,0.0
2019-09-05,-0.0,-0.29464851943997267,-0.0,1.0,-2.0275135372457194,-1.55612468900922,0.0
2019-09-06,-0.0,-0.2847759451175011,-0.0,1.0,-2.061450883082762,-1.5192429329051722,0.0
2019-09-09,-0.0,-0.2900150770876903,-0.0,1.0,-2.0589951850590924,-1.5145664121394875,0.0
2019-09-10,-0.0,-0.3001198178768272,-0.0,1.0,-1.9872993050563146,-1.5052959501557635,0.0
2019-09-11,-0.0,-0.2921972235519387,-0.0,1.0,-1.9666826232647199,-1.5280516993776927,0.0
2019-09-12,-0.0,-0.27252306074654686,-0.0,1.0,-1.9748602016919181,-1.5320460736988004,0.0
2019-09-13,-0.0,-0.2757682763886238,-0.0,1.0,-1.9618247757205574,-1.534309982821149,0.0
2019-09-16,-0.0,-0.2785755313038484,-0.0,1.0,-1.9667336779628566,-1.5412119471568064,0.0
2019-09-17,-0.0,-0.4327082184225041,-0.0,1.0,-1.7732119874977017,-1.390558926273212,0.0
2019-09-18,-0.0,-0.4107454729294972,-0.0,1.0,-1.764408493427705,-1.4208107362809084,0.0
2019-09-19,-0.0,-0.39555209811009934,-0.0,1.0,-1.7757744932045945,-1.4047499199194617,0.0
2019-09-20,-0.0,-0.4143459142543056,-0.0,1.0,-1.7759252473433493,-1.3901612312202272,0.0
