Date,IWF,IWM,MTUM,REXR,SPY,VLUE,VXX
2020-08-18,-0.2847140063259048,-0.40744138880169983,-0.2932370765627641,1.0,-0.3738561460269938,-0.05521887147789556,0.0
2020-08-19,-0.2865112909068953,-0.40792174858108926,-0.2905687718874532,1.0,-0.37205651491365777,-0.058108924042989986,0.0
2020-08-20,-0.2863663808718754,-0.4071971984059896,-0.2906170752324599,1.0,-0.3726120033812342,-0.058374592440526514,0.0
2020-08-21,-0.2908356902845263,-0.40568569149321926,-0.29620228684700367,1.0,-0.3730751565257331,-0.05158701380327314,0.0
2020-08-24,-0.287199652610248,-0.4102093988227347,-0.28490784521856605,1.0,-0.3701630801891344,-0.059972980797066484,0.0
2020-08-25,-0.2869894574316663,-0.4135485271766664,-0.2849629683240453,1.0,-0.3687727678463728,-0.058261561844105095,0.0
2020-08-26,-0.2870752236934134,-0.4135735475001809,-0.2833128331283313,1.0,-0.3683525070544823,-0.05945059450594505,0.0
2020-08-27,-0.283296772171733,-0.41585709808837357,-0.2821878841935251,1.0,-0.3672829833907866,-0.062025407998457203,0.0
2020-08-28,-0.28278372384533795,-0.4132677658856427,-0.28244624433516535,1.0,-0.3680214058432167,-0.06404878989489925,0.0
2020-08-31,-0.28334498469252467,-0.4130607718824579,-0.2832726659113372,1.0,-0.3681508087650363,-0.06277270207072777,0.0
2020-09-01,-0.28303932909196067,-0.41264218237902445,-0.28296703296703296,1.0,-0.3693127048390206,-0.06193368035473299,0.0
2020-09-02,-0.27764796569749234,-0.40972707344687204,-0.28292342157878253,1.0,-0.368800134897502,-0.0697853684388023,0.0
2020-09-03,-0.27760632655029416,-0.40671713762175715,-0.2816568617995949,1.0,-0.37076863728421255,-0.074259812903848,0.0
2020-09-04,-0.2613491930262116,-0.4097220556847886,-0.2684476845967529,1.0,-0.37391783975634907,-0.08470227103767475,0.0
2020-09-08,-0.26179567751685096,-0.40936458058480657,-0.26832018038331457,1.0,-0.3730000719614287,-0.08623377869461969,0.0
2020-09-09,-0.2575039494470774,-0.4120350423667959,-0.2601608502082436,1.0,-0.37210972282062327,-0.09181866053903968,0.0
2020-09-10,-0.2547070629838478,-0.4157746344260728,-0.2531778648571155,1.0,-0.37071107712893053,-0.09502532734397401,0.0
2020-09-11,-0.25262630121287366,-0.41777289657148314,-0.2533664406455926,1.0,-0.3691146977366058,-0.09466622099130932,0.0
2020-09-14,-0.25463969235913725,-0.419542838034729,-0.2540186781952373,1.0,-0.3685480211144816,-0.09174290013614542,0.0
2020-09-15,-0.2537684240701369,-0.42039129500011946,-0.2528845464752395,1.0,-0.3681230739829435,-0.09369102505912424,0.0
2020-09-16,-0.25515229761392433,-0.41170563764165824,-0.2526658059580165,1.0,-0.36991345096351547,-0.10142016927270119,0.0
2020-09-17,-0.2536339294252654,-0.41230754518504353,-0.2517930572822033,1.0,-0.3695132447164579,-0.10351917375920436,0.0
2020-09-18,-0.25607946385830543,-0.4115844901866922,-0.2534944949736716,1.0,-0.3709909047391096,-0.10134035423647679,0.0
2020-09-21,-0.2569971508607274,-0.40998874709699046,-0.25319031771494244,1.0,-0.3725908013503484,-0.10146766586060767,0.0
2020-09-22,-0.2567463931361741,-0.41000814839668315,-0.2548530892009778,1.0,-0.37190241096678334,-0.10305325216891145,0.0
2020-09-23,-0.2575209147350001,-0.40825083299374354,-0.2553155787808328,1.0,-0.37210250017978286,-0.10391447131864708,0.0
2020-09-24,-0.25461810872894336,-0.40567572741194485,-0.25308671516079634,1.0,-0.3725114854517611,-0.10691041347626339,0.0
2020-09-25,-0.25430828147438966,-0.40660603159406417,-0.25311153662039254,1.0,-0.37197223551938724,-0.10751555768310196,0.0
2020-09-28,-0.2533014354066986,-0.4065311004784689,-0.2520813397129187,1.0,-0.37186602870813396,-0.1085645933014354,0.0
2020-09-29,-0.2545868263473054,-0.40809580838323356,-0.2499640718562874,1.0,-0.37221556886227547,-0.11034730538922156,0.0
2020-09-30,-0.25472398515147887,-0.40658603760028744,-0.2512273979164172,1.0,-0.3710932822416477,-0.1112920608310382,0.0
2020-10-01,-0.2547113335408635,-0.40906587485931856,-0.2502574172074424,1.0,-0.37046526663633533,-0.11007878163837073,0.0
2020-10-02,-0.2581371938066248,-0.412755860217631,-0.25159388332294713,1.0,-0.36891807679401756,-0.10541201284693927,0.0
2020-10-05,-0.2474592521572387,-0.4218600191754554,-0.24096356663470755,1.0,-0.37174017257909875,-0.1148849472674976,0.0
2020-10-06,-0.2475029342020168,-0.4195310067307001,-0.23945483724161057,1.0,-0.3724161057749886,-0.11636206855254017,0.0
2020-10-07,-0.24432103789166287,-0.4241089594753094,-0.23836082054719104,1.0,-0.3690786796562702,-0.11781602317064414,0.0
2020-10-08,-0.24387735578302883,-0.42251028412895825,-0.2369893810389362,1.0,-0.3706352243375108,-0.11764565196594279,0.0
2020-10-09,-0.24189997607083033,-0.4215362526920316,-0.23589375448671931,1.0,-0.3708303421871261,-0.12273271117492224,0.0
2020-10-12,-0.24103447450895957,-0.42139764109189215,-0.23608220292351495,1.0,-0.3708701165099644,-0.12301729706452308,0.0
2020-10-13,-0.24057021215527757,-0.42160778779688585,-0.23578655313449257,1.0,-0.37037479968427844,-0.12346623932646081,0.0
2020-10-14,-0.23992625757176717,-0.42148107357483183,-0.23367730504944098,1.0,-0.37419493858788044,-0.12495510809969594,0.0
2020-10-15,-0.24356697071531444,-0.42530004800768123,-0.23511761881901103,1.0,-0.37623619779164663,-0.12018722995679308,0.0
2020-10-16,-0.2409748374871069,-0.4304013049005733,-0.22862145889803068,1.0,-0.3734798148192569,-0.1252368730360527,0.0
2020-10-19,-0.24184339314845024,-0.43062086172152386,-0.2278812014202092,1.0,-0.37340466365991754,-0.12525189521159197,0.0
2020-10-20,-0.23977770857786188,-0.43102498383117344,-0.2244472656717848,1.0,-0.3712362564974729,-0.1288954894962512,0.0
2020-10-21,-0.23998179597116098,-0.43165105751035954,-0.22395746005892356,1.0,-0.3710508036120625,-0.12862583534934968,0.0
2020-10-22,-0.23972504311170723,-0.431691894999042,-0.2234623491090247,1.0,-0.3704972216899789,-0.1297183368461391,0.0
2020-10-23,-0.2418195755281943,-0.4297178172759067,-0.2250754563311455,1.0,-0.3706941982465386,-0.1281320366023092,0.0
2020-10-26,-0.2417477123556748,-0.4295501365400278,-0.22505150194030568,1.0,-0.37067024385569874,-0.12841948929238728,0.0
2020-10-27,-0.2404939098805906,-0.430089257938692,-0.22687788652516214,1.0,-0.3702888319892795,-0.12524827107612052,0.0
2020-10-28,-0.24280347443229405,-0.43054724701490754,-0.22567059893278457,1.0,-0.37029503960182814,-0.12351941805651934,0.0
2020-10-29,-0.23296388988201644,-0.43327374567989513,-0.22581337146943156,1.0,-0.36593969729472053,-0.12553926826361578,0.0
2020-10-30,-0.2321441338385644,-0.43283048545077574,-0.22673434856175975,1.0,-0.3658873716069684,-0.12559281237339434,0.0
2020-11-02,-0.23203221809169763,-0.4328233724144505,-0.22669430940806407,1.0,-0.36609951386903056,-0.12532170431798684,0.0
2020-11-03,-0.23117075030984843,-0.4334302602726666,-0.22699971398608068,1.0,-0.36609781676041564,-0.1257507865382782,0.0
2020-11-04,-0.2310975464364911,-0.4345120293759985,-0.22697250768973987,1.0,-0.36610314981282344,-0.12573022723479338,0.0
2020-11-05,-0.22758242805412615,-0.43613016962073564,-0.22369925671812463,1.0,-0.36649514008004574,-0.12840670859538783,0.0
2020-11-06,-0.22404436616365975,-0.4319274527538439,-0.22637692197838816,1.0,-0.37009092207359445,-0.12774313324130052,0.0
