Date,HLF,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.0082298863229748,-0.7442404558090887,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.013983496704879,-0.754998061693526,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.0149954433735604,-0.7465963381292977,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-1.0256296090162793,-0.7571726728815917,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-1.03175,-0.7460277777777777,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-1.032899322497003,-0.7551788552151002,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-1.0204835552614893,-0.7363879469577923,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-1.011232243145028,-0.7417685276951878,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-1.003227924280556,-0.7323011270379691,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-1.030095007963095,-0.7157724202317536,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-1.0293513676313557,-0.7086219642417106,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-1.022627537026879,-0.7201042238069117,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-1.023234761617381,-0.7199484281560323,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-1.0201786941580755,-0.7289621993127148,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-1.0229133025224122,-0.7612060805167326,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-1.0221608194479332,-0.7688743755058751,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.9713686953074114,-0.8606100082127383,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.9542758209633015,-0.8839724122271735,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.9603233546617915,-0.8961380255941499,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.9608627338951579,-0.8958720182831025,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.9584512073153307,-0.8990998714102014,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.9651462256052196,-0.8964116064785669,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.9534065556890339,-0.9068131113780676,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.9494229172036545,-0.9145115559755993,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.9528355983714664,-0.9142726073742761,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.9561813541338074,-0.9115023945398756,0.0
