Date,IWF,IWM,LASR,MTUM,SPY,VLUE,VXX
2019-12-12,-0.13268930245773547,-0.5423355590282711,1.0,-1.5721693422361132,-2.0919874982241797,-1.764171047023725,0.0
2019-12-13,-0.1287911149081589,-0.5401537804357113,1.0,-1.6082158621671652,-2.0901324220418624,-1.7522426313541222,0.0
2019-12-16,-0.12890819742183607,-0.543266149134677,1.0,-1.6169076276618475,-2.088099138238017,-1.744818745103625,0.0
2019-12-17,-0.20329830706363106,-0.5105808523058961,1.0,-1.6967308814944542,-2.139010507880911,-1.7474460011675423,0.0
2019-12-18,-0.3469664956233022,-0.5395412013281013,1.0,-1.7463779052218533,-2.139601569574404,-1.7736190763658315,0.0
2019-12-19,-0.3420018143332325,-0.5787723011793166,1.0,-1.7561233746598124,-2.1108255216208045,-1.772074387662534,0.0
2019-12-20,-0.3453040771391694,-0.6051932275453649,1.0,-1.7724546351833574,-2.1135069470807077,-1.7559790448713084,0.0
2019-12-23,-0.3582180325376312,-0.6284020069940702,1.0,-1.7580203740307132,-2.130682682073894,-1.727003192945112,0.0
2019-12-24,-0.37527245396467496,-0.6372792183389704,1.0,-1.6984592258549416,-2.1007891770011273,-1.704171364148816,0.0
2019-12-26,-0.38451137985427775,-0.6389994741981523,1.0,-1.6926312626755804,-2.1007286111319763,-1.6945842409674754,0.0
2019-12-27,-0.3930160645599215,-0.6476355682932348,1.0,-1.7096311939060258,-2.102043894713025,-1.6897956105286973,0.0
2019-12-30,-0.41585735963581183,-0.6498482549317147,1.0,-1.7395295902883157,-2.117298937784522,-1.6647192716236723,0.0
2019-12-31,-0.4026522001205545,-0.6371308016877637,1.0,-1.7434448462929475,-2.09132007233273,-1.6601868595539482,0.0
2020-01-02,-0.4014105642256902,-0.6452581032412964,1.0,-1.7284663865546217,-2.075255102040816,-1.652611044417767,0.0
2020-01-03,-0.36253867632631503,-0.6672703946871935,1.0,-1.7723945362614144,-2.074560410535054,-1.6698362387744323,0.0
2020-01-06,-0.3907093438759218,-0.6856990800577815,1.0,-1.7881091766137003,-2.0697939633543676,-1.6685166882080131,0.0
2020-01-07,-0.39165085388994303,-0.6771916508538899,1.0,-1.7856546489563567,-2.074990512333966,-1.6606451612903226,0.0
2020-01-08,-0.38503483792790066,-0.6643441381399576,1.0,-1.7948348985156015,-2.072175098455014,-1.6571493486822177,0.0
2020-01-09,-0.4079689166539693,-0.6708822184976383,1.0,-1.8027578851135153,-2.0805271979277773,-1.656254761541978,0.0
2020-01-10,-0.4211009876732256,-0.6845570783247837,1.0,-1.811499885154276,-2.074266901462369,-1.665033305259934,0.0
2020-01-13,-0.430453431372549,-0.6857383578431372,1.0,-1.8147212009803921,-2.069546568627451,-1.6590073529411762,0.0
2020-01-14,-0.5317994190490751,-0.6492890995260664,1.0,-1.839168322886409,-2.0515976150435717,-1.572236661061,0.0
2020-01-15,-0.5352878138395591,-0.6558481322718922,1.0,-1.8415492957746478,-2.0472290263319044,-1.5746325780771586,0.0
2020-01-16,-0.5402843601895736,-0.6507414768384039,1.0,-1.8268613361871275,-2.0477755694847883,-1.578504815777404,0.0
2020-01-17,-0.5726541147889462,-0.6670209535378074,1.0,-1.7686759793501368,-2.0430458548436077,-1.540464621925296,0.0
2020-01-21,-0.5684146619109053,-0.676557638309175,1.0,-1.763072019427791,-2.040373377855354,-1.5405631023753512,0.0
2020-01-22,-0.5668968657509297,-0.674812172725203,1.0,-1.7653487136677544,-2.0408287167033468,-1.5411702208393414,0.0
2020-01-23,-0.5983886904309493,-0.6613969749942996,1.0,-1.7225811355172154,-2.0573078969369916,-1.560842137265334,0.0
2020-01-24,-0.5995759503256095,-0.6665152203543844,1.0,-1.720657276995305,-2.049750113584734,-1.5357413296986215,0.0
2020-01-27,-0.5833836858006043,-0.6454682779456193,1.0,-1.7290785498489427,-2.048036253776435,-1.54690332326284,0.0
2020-01-28,-0.5360917472453339,-0.6756614946405817,1.0,-1.7517427479199459,-2.0290832771156584,-1.5031856682407616,0.0
2020-01-29,-0.5065236952609478,-0.6890371925614877,1.0,-1.7739202159568086,-2.0281193761247747,-1.5008998200359929,0.0
2020-01-30,-0.5039399624765478,-0.6871294559099437,1.0,-1.7780112570356472,-2.0283677298311447,-1.5072420262664163,0.0
2020-01-31,-0.4929545625800619,-0.7055233215281441,1.0,-1.7896918092080476,-2.0346620450606587,-1.512320096450908,0.0
2020-02-03,-0.47589378430499923,-0.6874350986500519,1.0,-1.7449933244325768,-2.0048212431390002,-1.5041536863966771,0.0
2020-02-04,-0.4558845299777942,-0.6672834937083642,1.0,-1.740858623242043,-2.012583271650629,-1.5253145817912657,0.0
2020-02-05,-0.4489434018028669,-0.6669129599527118,1.0,-1.7388798581350673,-2.0115265257869073,-1.5225358356731196,0.0
2020-02-06,-0.4747035864202077,-0.6742764562928051,1.0,-1.741954488548494,-1.9865233080491935,-1.486928345238972,0.0
2020-02-07,-0.45046728971962613,-0.6785765636232926,1.0,-1.6938173975557154,-1.9209920920201293,-1.4452911574406901,0.0
2020-02-10,-0.44751976994967646,-0.675413371675054,1.0,-1.6952552120776418,-1.924299065420561,-1.4466570812365205,0.0
2020-02-11,-0.43473624342385897,-0.6948670553106782,1.0,-1.6421157400824682,-1.9107777619792408,-1.4269159675814018,0.0
2020-02-12,-0.43306078919303237,-0.6987557767507999,1.0,-1.6262353359402772,-1.9035904728048345,-1.4482047635975828,0.0
2020-02-13,-0.43942739121145213,-0.7098497258030054,1.0,-1.6217505875649882,-1.9120433017591338,-1.4389288512214229,0.0
2020-02-14,-0.43240563699454715,-0.7214786488209051,1.0,-1.6167410240067983,-1.8624035124991147,-1.4486226187947029,0.0
2020-02-18,-0.4211840228245364,-0.733808844507846,1.0,-1.615049928673324,-1.8691155492154068,-1.493509272467903,0.0
2020-02-19,-0.39568396902781766,-0.783481502724405,1.0,-1.6260395755663895,-1.8519501003728134,-1.512259822196731,0.0
2020-02-20,-0.43090141255278874,-0.7905198776758411,1.0,-1.6502839667977283,-1.8831367409349065,-1.526430755788554,0.0
2020-02-21,-0.4192867540029112,-0.7979621542940321,1.0,-1.6518195050946143,-1.8823144104803495,-1.526637554585153,0.0
2020-02-24,-0.4639526276831976,-0.8137675795706883,1.0,-1.6814951887490748,-1.9128053293856402,-1.5299037749814952,0.0
2020-02-25,-0.3906116033152329,-0.8841811946270363,1.0,-1.6866961989139755,-1.7498571020291511,-1.4335524435553015,0.0
2020-02-26,-0.39802585847351596,-0.8288613930209927,1.0,-1.6352008897539276,-1.733977478103712,-1.3551369386903935,0.0
2020-02-27,-0.4190931780366056,-0.814683860232945,1.0,-1.6184137548530226,-1.7382834165280088,-1.3424154187465334,0.0
2020-02-28,-0.3646347803483234,-0.9614634780348323,1.0,-1.4072004159085003,-1.501234728359761,-1.264101897582532,0.0
2020-03-02,-0.520501138952164,-0.8319710572155969,1.0,-1.4259011121532894,-1.619321988476484,-1.3020233150207692,0.0
2020-03-03,-0.4553213500581922,-1.0320056899004268,1.0,-1.204642441484547,-1.5259924996767102,-1.2478339583602742,0.0
2020-03-04,-0.36360747425956524,-1.0901232998601753,1.0,-1.2328079318672938,-1.457417058599212,-1.2117071310537688,0.0
2020-03-05,-0.35518459851346407,-1.209638113805288,1.0,-1.0391129523577434,-1.3370902887778724,-1.151334226879493,0.0
2020-03-06,-0.3741819273491444,-1.3307114980486339,1.0,-0.9697388171720203,-1.2511558090663464,-1.0784148904232962,0.0
2020-03-09,-0.37029190207156315,-1.3426318267419963,1.0,-0.9316148775894539,-1.2173964218455744,-1.0231873822975517,0.0
2020-03-10,-0.7226047196089768,-0.8973038313974878,1.0,-0.8359173805644611,-1.0315341357018972,-0.7683817732695644,0.0
2020-03-11,-0.5577956989247311,-1.1577233250620347,1.0,-0.9184760132340777,-0.908085194375517,-0.627429693961952,0.0
2020-03-12,-0.6060591059848522,-1.0143062224642345,1.0,-0.8059997029850007,-0.9054997277362506,-0.618385228454037,0.0
2020-03-13,-0.6941343257132732,-0.797625376572745,1.0,-0.659799751905015,-0.804093567251462,-0.4746588693957115,0.0
2020-03-16,-0.6265146717331644,-0.8704243191893604,1.0,-0.5910069664344522,-0.7348110618534938,-0.39936668777707407,0.0
2020-03-17,-0.5983641181214239,-0.6090395914135402,1.0,-0.404362351676203,-0.7877193656157598,-0.44061287968972007,0.0
2020-03-18,-0.5928214517297936,-0.6107868940000762,1.0,-0.38818323988251896,-0.780638516992791,-0.44185070755616584,0.0
2020-03-19,-0.5988057896526964,-0.5768489475076527,1.0,-0.3713767431314009,-0.7814141566834208,-0.4507388231737274,0.0
2020-03-20,-0.5982638233628986,-0.5610492545763351,1.0,-0.37573127005095297,-0.7823362898660123,-0.45695414229099823,0.0
2020-03-23,-0.6015446659564754,-0.5442854968802312,1.0,-0.40663521534013086,-0.7885405569928473,-0.46359001674022216,0.0
2020-03-24,-0.6031317699821367,-0.5459313595074303,1.0,-0.4052297518148303,-0.7802440044088024,-0.4661548401809129,0.0
2020-03-25,-0.6041621109410307,-0.5446461112325971,1.0,-0.2960128289233909,-0.7625920256578468,-0.4372038778336613,0.0
2020-03-26,-0.5808356379400553,-0.5557590253382166,1.0,-0.36419014874056355,-0.7950519470812468,-0.4413633305927199,0.0
2020-03-27,-0.5877264025916654,-0.542225003681343,1.0,-0.32189662788985424,-0.8065822412015903,-0.42287586511559416,0.0
2020-03-30,-0.5888717156105101,-0.5437550599838081,1.0,-0.3124678001030397,-0.81250459998528,-0.4223522484728049,0.0
2020-03-31,-0.5689477557027226,-0.5734363502575424,1.0,-0.3169242089771891,-0.7984915378955114,-0.4213760117733628,0.0
2020-04-01,-0.569778987239363,-0.5780164012797411,1.0,-0.3128378626852499,-0.7975949692935682,-0.419188761813702,0.0
2020-04-02,-0.5882181606349669,-0.5287628340493701,1.0,-0.299643195223185,-0.8133692565353527,-0.4109080317483434,0.0
2020-04-03,-0.5818585682033355,-0.5466462748525236,1.0,-0.30704245867016244,-0.7863957468501931,-0.41941592018061324,0.0
2020-04-06,-0.5854377410668802,-0.5382068262862966,1.0,-0.30434466196055604,-0.7901171676006112,-0.42060257623171526,0.0
2020-04-07,-0.5671412219201603,-0.5135927886679068,1.0,-0.2880240377736443,-0.7890256116754901,-0.41926598941193305,0.0
2020-04-08,-0.5706719629261833,-0.5322373018500128,1.0,-0.2573099415204678,-0.8263636029276544,-0.49137518849534734,0.0
2020-04-09,-0.572083639031548,-0.5224504768892149,1.0,-0.2586940572267058,-0.825311812179017,-0.4898385913426266,0.0
2020-04-13,-0.5678622563236536,-0.5351885164653621,1.0,-0.2545247622893645,-0.8255075443298212,-0.48812364624251986,0.0
2020-04-14,-0.5686641697877652,-0.5423000660938532,1.0,-0.2473746052728207,-0.8258426966292134,-0.4876991995299992,0.0
2020-04-15,-0.55,-0.553145574250183,1.0,-0.23167520117044624,-0.8257132406730067,-0.49707388441843453,0.0
2020-04-16,-0.5713502849627357,-0.5302133567148911,1.0,-0.24590822738564952,-0.8306298407131375,-0.4752666958936139,0.0
2020-04-17,-0.5628515082901177,-0.5384193996055803,1.0,-0.23562924548973777,-0.8313855817690453,-0.48374844788547217,0.0
2020-04-20,-0.5581717957142336,-0.5450297521264557,1.0,-0.23513306319132624,-0.8291169276822545,-0.48315263023400135,0.0
2020-04-21,-0.5636722606120435,-0.5470732331541809,1.0,-0.231508902782348,-0.8322547621659172,-0.4816642901539249,0.0
2020-04-22,-0.5491199419343131,-0.564325893667211,1.0,-0.20936309199782252,-0.8366176737434222,-0.46967882416984214,0.0
2020-04-23,-0.5436615640719429,-0.5653747331089639,1.0,-0.20167915173886294,-0.8334599934860492,-0.47468606376433975,0.0
2020-04-24,-0.5433948606587043,-0.5640608034744843,1.0,-0.2035106768005791,-0.8339847991313789,-0.4743394860658705,0.0
2020-04-27,-0.5298356875180168,-0.5565724992793312,1.0,-0.2178221389449409,-0.8219587777457481,-0.47711876621504756,0.0
2020-04-28,-0.5326759752411113,-0.5460990355549158,1.0,-0.22059881963437453,-0.8248524542968187,-0.4744494026198359,0.0
2020-04-29,-0.5099686339546454,-0.5712225547103147,1.0,-0.20478061794714641,-0.8199156361538739,-0.4994411796517287,0.0
2020-04-30,-0.5113268608414239,-0.5676375404530744,1.0,-0.20564545127651923,-0.8234807623157137,-0.4876663070837828,0.0
2020-05-01,-0.49164780687574094,-0.5761396702230843,1.0,-0.20864317275568486,-0.815928440564716,-0.4999820382943564,0.0
2020-05-04,-0.4908223990822399,-0.5715566071556606,1.0,-0.20710547071054705,-0.8219330321933032,-0.4935828493582849,0.0
2020-05-05,-0.4934510352746977,-0.57437111996268,1.0,-0.21060752861807874,-0.8200739225607351,-0.4899702156672767,0.0
2020-05-06,-0.5140783744557329,-0.5791001451378809,1.0,-0.2303701015965167,-0.8324020319303338,-0.4725326560232221,0.0
2020-05-07,-0.5329790331974373,-0.5722917880023296,1.0,-0.2554601048340128,-0.8242210250436808,-0.4551543389633081,0.0
2020-05-08,-0.5586038600902167,-0.58577978259262,1.0,-0.24979664275678473,-0.8545071359905347,-0.44871700066553283,0.0
2020-05-11,-0.5594692489651094,-0.5782451212300413,1.0,-0.25181105854523944,-0.8581460674157303,-0.4483293908929627,0.0
2020-05-12,-0.5759354910631339,-0.5747835457619561,1.0,-0.2826353535728884,-0.859202556575378,-0.4233956374716658,0.0
2020-05-13,-0.5771314090672999,-0.5552422645989463,1.0,-0.2851524820063812,-0.8688135341693255,-0.4236476960747941,0.0
2020-05-14,-0.585079942130059,-0.5407129873502244,1.0,-0.30177690395815565,-0.878102162703565,-0.4039396075230924,0.0
2020-05-15,-0.5853803339517625,-0.5547309833024118,1.0,-0.30682745825602964,-0.8780333951762523,-0.38556586270871984,0.0
2020-05-18,-0.588539534883721,-0.5342511627906977,1.0,-0.29432558139534887,-0.8837581395348838,-0.4200186046511628,0.0
2020-05-19,-0.6136558139534884,-0.4849488372093024,1.0,-0.3552372093023256,-0.8936186046511628,-0.3734697674418605,0.0
2020-05-20,-0.6216387337057728,-0.4670763500931098,1.0,-0.3657728119180633,-0.8965363128491619,-0.37337057728119183,0.0
2020-05-21,-0.626089223206971,-0.4536009533030461,1.0,-0.3772622328144783,-0.8985253593505623,-0.3683622551575184,0.0
2020-05-22,-0.6275210240381038,-0.45493785815286153,1.0,-0.3714742874153457,-0.8965170797052915,-0.37061844161643226,0.0
2020-05-26,-0.6250557123755758,-0.45175308275144854,1.0,-0.3656217501114248,-0.8950007428316744,-0.37672708364284657,0.0
2020-05-27,-0.6769951292618958,-0.42307980517047583,1.0,-0.4308355189209441,-0.9073810415886099,-0.3083926564256275,0.0
2020-05-28,-0.6995948075335784,-0.4126960306145419,1.0,-0.44417348240414195,-0.9159975988594583,-0.27928265926315005,0.0
2020-05-29,-0.7145166748129488,-0.4005714930255292,1.0,-0.45486333045080274,-0.9320600067676806,-0.25781103131932176,0.0
2020-06-01,-0.7144790257104194,-0.40471357690572846,1.0,-0.44966922267328224,-0.9319651180273643,-0.2580439031724553,0.0
2020-06-02,-0.7143018229656078,-0.404059387333208,1.0,-0.44953956023303887,-0.9321556098477729,-0.2586355948130051,0.0
2020-06-03,-0.7135984364429075,-0.40460798316169283,1.0,-0.4555363451852965,-0.9292264902653536,-0.25558144779373076,0.0
2020-06-04,-0.713855987967663,-0.40552735476593343,1.0,-0.4526038729084414,-0.9314908817446889,-0.25662718556119574,0.0
2020-06-05,-0.6938291139240506,-0.3988095238095238,1.0,-0.44217148884870405,-0.9352772754671489,-0.29724231464737794,0.0
2020-06-08,-0.6935144082461817,-0.38074636972387327,1.0,-0.46580392746971633,-0.9333383492588969,-0.28854111804980814,0.0
2020-06-09,-0.6915041521061136,-0.37970164956975916,1.0,-0.4666516364182918,-0.9304475256453614,-0.2892571299740729,0.0
2020-06-10,-0.7002293491747189,-0.3751174944542618,1.0,-0.4740760236116856,-0.9315712298379517,-0.27882843929766515,0.0
2020-06-11,-0.6858155226356062,-0.3963587017980323,1.0,-0.4430246145727317,-0.941196426552075,-0.3030645708469976,0.0
2020-06-12,-0.681261207411835,-0.3809772863120144,1.0,-0.46155857740585776,-0.9111999402271369,-0.30073221757322177,0.0
2020-06-15,-0.6846075892354465,-0.39278609766167477,1.0,-0.4529519948954697,-0.9179521825620238,-0.3050332169800698,0.0
2020-06-16,-0.6866706649673888,-0.3807631756503486,1.0,-0.45385711072794055,-0.9206087412849538,-0.30646975035609864,0.0
2020-06-17,-0.6851525271096769,-0.37041762035195674,1.0,-0.46110840118569657,-0.9248808675096618,-0.31060748189561366,0.0
2020-06-18,-0.6965763732129422,-0.35778781038374724,1.0,-0.4737020316027088,-0.931339352896915,-0.30278404815650867,0.0
2020-06-19,-0.6939788017740359,-0.3556340675035706,1.0,-0.473840487108171,-0.9288130496880402,-0.3062842967751635,0.0
2020-06-22,-0.6994328212447882,-0.35679675468579797,1.0,-0.4636216805018217,-0.9320512338955038,-0.30421064493107464,0.0
2020-06-23,-0.7000600555513851,-0.35421514901283685,1.0,-0.4625028151039712,-0.9319495533368366,-0.30470685383980184,0.0
2020-06-24,-0.6965791149911948,-0.34579789426355423,1.0,-0.4611637753381542,-0.9308329274232829,-0.3125257596762711,0.0
2020-06-25,-0.6942782348541511,-0.3401645474943904,1.0,-0.4654824233358264,-0.9308152580403889,-0.3089753178758414,0.0
2020-06-26,-0.6941694991222499,-0.3330594255406566,1.0,-0.46460986815074884,-0.9298173533037014,-0.31348746871848504,0.0
2020-06-29,-0.6932840556986598,-0.333407996416172,1.0,-0.46194049352297756,-0.9322432523238885,-0.31227834397282267,0.0
2020-06-30,-0.7104238430432829,-0.30369177774449607,1.0,-0.48053017822375327,-0.9391942489141831,-0.31035644750636515,0.0
2020-07-01,-0.7099669520805167,-0.301599819738621,1.0,-0.49410395072855634,-0.9360823193630764,-0.31369235391317407,0.0
2020-07-02,-0.6989186753773372,-0.3123075767815574,1.0,-0.48941202973642706,-0.9297514455207628,-0.3242096568296162,0.0
2020-07-06,-0.6882368352108986,-0.3147947153710843,1.0,-0.4854597851716007,-0.9251843257606948,-0.32897937797073246,0.0
2020-07-07,-0.6825053189503939,-0.3202568026576089,1.0,-0.48493897204285025,-0.919525213691165,-0.3253704602291815,0.0
2020-07-08,-0.6828530904747686,-0.3184905942072261,1.0,-0.48465959988056134,-0.9218050164228128,-0.3246118244252016,0.0
2020-07-09,-0.6752127183161667,-0.3169129720853859,1.0,-0.48384087177190627,-0.9238319152112257,-0.3321018062397373,0.0
2020-07-10,-0.697940074906367,-0.309438202247191,1.0,-0.5021722846441947,-0.9282397003745319,-0.30752808988764047,0.0
2020-07-13,-0.7123636772476858,-0.30652475358842707,1.0,-0.5057527264550462,-0.9310047595847543,-0.2920586140988644,0.0
2020-07-14,-0.7027694610778443,-0.2936377245508982,1.0,-0.49595808383233536,-0.9421032934131737,-0.3080838323353294,0.0
2020-07-15,-0.7070223352912567,-0.2908825620112986,1.0,-0.4943319989524486,-0.9405888735081747,-0.3084290471023981,0.0
2020-07-16,-0.7083037615330021,-0.28314220611856117,1.0,-0.501251354077173,-0.9353031265175002,-0.30738485674797356,0.0
2020-07-17,-0.7233938757129991,-0.29064094866406487,1.0,-0.5068673071149805,-0.9406709696787752,-0.2910912638847193,0.0
2020-07-20,-0.7289311020654303,-0.29470073873058944,1.0,-0.5177521483491633,-0.9393562490577416,-0.28829338157696366,0.0
2020-07-21,-0.7330897860801446,-0.2880385658330823,1.0,-0.5270412774932209,-0.9383850557396807,-0.2796399517927087,0.0
2020-07-22,-0.7348359422034918,-0.28284918723660446,1.0,-0.5298389524382902,-0.9361453943407586,-0.27908639373871164,0.0
2020-07-23,-0.7395334815540566,-0.28959565889135924,1.0,-0.532388740249463,-0.937219730941704,-0.26958586125032974,0.0
2020-07-24,-0.7275772516842938,-0.2959840415521849,1.0,-0.5265158643531935,-0.9346230569460651,-0.27912228537016825,0.0
2020-07-27,-0.7265981090142013,-0.2962293291144009,1.0,-0.529023995178363,-0.9315553546540098,-0.2835348626963499,0.0
2020-07-28,-0.7274371632060895,-0.2941553302935524,1.0,-0.5278667520819987,-0.9330368918867995,-0.28582733541847233,0.0
2020-07-29,-0.7301545320587902,-0.29349756300298485,1.0,-0.531189783503986,-0.929912721502248,-0.2935353459024445,0.0
2020-07-30,-0.7293460202386346,-0.2883250264310527,1.0,-0.5322458843075064,-0.9313547802446759,-0.2945929617882495,0.0
2020-07-31,-0.7306631399962213,-0.29242395616852446,1.0,-0.5322879274513508,-0.9298696391460419,-0.29333081428301533,0.0
2020-08-03,-0.7319221319221318,-0.2915516915516916,1.0,-0.5318843318843319,-0.9303345303345303,-0.2943110943110943,0.0
2020-08-04,-0.7326073805202662,-0.2932546884452511,1.0,-0.5328947368421053,-0.9288415003024804,-0.29340592861464004,0.0
2020-08-05,-0.7364417363660447,-0.2921318548234492,1.0,-0.5337773909094349,-0.930855693903039,-0.2913370926844037,0.0
2020-08-06,-0.7361589403973511,-0.2887038789025544,1.0,-0.5351750236518449,-0.9303689687795649,-0.29385052034058656,0.0
2020-08-07,-0.7505611992542708,-0.2925845603622113,1.0,-0.5385229996575733,-0.9392763383175436,-0.2837956093292242,0.0
2020-08-10,-0.7483373237563182,-0.29494926462204996,1.0,-0.5395051875498803,-0.9372173450385741,-0.2803937217345039,0.0
2020-08-11,-0.760837297811608,-0.2890199809705043,1.0,-0.5570313986679353,-0.939790675547098,-0.25918173168411035,0.0
2020-08-12,-0.7531286850013313,-0.2898931111871885,1.0,-0.5428886606565484,-0.9454144318916657,-0.27250941458404654,0.0
2020-08-13,-0.7479857099422317,-0.2980009121313469,1.0,-0.5282760717543327,-0.9450440863484341,-0.28124049863180295,0.0
2020-08-14,-0.7486222492493634,-0.29854433506898254,1.0,-0.528638212154612,-0.9449279768917943,-0.27995895252936037,0.0
2020-08-17,-0.7540062276904381,-0.31111870585554796,1.0,-0.5244930508088402,-0.9392420445052023,-0.2685501632870054,0.0
2020-08-18,-0.7527151211361738,-0.3085744664692033,1.0,-0.5192906508695982,-0.942090073669021,-0.2747019062808536,0.0
2020-08-19,-0.7399697199091598,-0.31275548826646477,1.0,-0.5202119606358819,-0.9381529144587434,-0.2738834216502649,0.0
2020-08-20,-0.7402823511600621,-0.31357632186518297,1.0,-0.5198894818515575,-0.938306650013247,-0.2728132924567579,0.0
2020-08-21,-0.7408150138105868,-0.310076052820765,1.0,-0.5322183964584358,-0.9376820916417571,-0.2629308713912747,0.0
2020-08-24,-0.742472386140112,-0.3088969586926918,1.0,-0.5484944772280224,-0.9359207141776367,-0.2468981691632622,0.0
2020-08-25,-0.7452665858830658,-0.3127461375340806,1.0,-0.5608906392002424,-0.9323311117843079,-0.23549681914571344,0.0
2020-08-26,-0.7430313588850175,-0.312869262232995,1.0,-0.5605590062111802,-0.9330025753673686,-0.23784275109831843,0.0
2020-08-27,-0.7383223559694148,-0.3155802861685214,1.0,-0.558937088348853,-0.9314482549776667,-0.2409720645014762,0.0
2020-08-28,-0.7417888396408684,-0.3137477743682995,1.0,-0.561200136379134,-0.9314694851687692,-0.2401409251051256,0.0
2020-08-31,-0.7424328737989442,-0.31221753826288406,1.0,-0.5664805742280962,-0.93456382211082,-0.2420720823364096,0.0
2020-09-01,-0.7419011811173142,-0.31407846264858913,1.0,-0.5608598230222932,-0.9377160001519123,-0.24324940184573315,0.0
2020-09-02,-0.7373215912541755,-0.3102793805040996,1.0,-0.5605830549650774,-0.9369875493470999,-0.2507971454600668,0.0
2020-09-03,-0.7379326047358835,-0.3139420157862781,1.0,-0.5630692167577415,-0.933363691560413,-0.2465088038858531,0.0
2020-09-04,-0.7097661105043124,-0.3129448984972317,1.0,-0.5382848103649579,-0.9395126360589054,-0.26586569244096264,0.0
2020-09-08,-0.7164522578941412,-0.3163315350662089,1.0,-0.5421586750669635,-0.9375259365450637,-0.2600822424265289,0.0
2020-09-09,-0.70414912808178,-0.32118159951894165,1.0,-0.5255938063740229,-0.9353577871316897,-0.2720234515935057,0.0
2020-09-10,-0.6939495104842642,-0.3222926591395026,1.0,-0.510934393638171,-0.9366442852320043,-0.2872200757717844,0.0
2020-09-11,-0.6936251545928118,-0.3257130007870179,1.0,-0.5123486864295619,-0.9318292545815687,-0.28422591162912714,0.0
2020-09-14,-0.6945766650425397,-0.32839848581387504,1.0,-0.5129118099021776,-0.9308121884487088,-0.28124882875454443,0.0
2020-09-15,-0.694266321670979,-0.3323958450519368,1.0,-0.5185810177372783,-0.9258634267071661,-0.27888401394982565,0.0
2020-09-16,-0.6986435200841695,-0.3206703490775185,1.0,-0.526359298087401,-0.9272160222447677,-0.28467290421974223,0.0
2020-09-17,-0.6923134720865579,-0.3231647757156811,1.0,-0.5226162747013299,-0.9255766774363212,-0.29314749417687275,0.0
2020-09-18,-0.6858345548164018,-0.32006614800616384,1.0,-0.525651144435675,-0.9262600067651371,-0.3006351711955501,0.0
2020-09-21,-0.6787584284476589,-0.3316005575017893,1.0,-0.5408520736806419,-0.9182958526387163,-0.29735940030888613,0.0
2020-09-22,-0.6792097126913506,-0.33146067415730335,1.0,-0.5443782520171933,-0.9165221325691878,-0.2988839454038157,0.0
2020-09-23,-0.6763297772081275,-0.32751536170694007,1.0,-0.5468390696271723,-0.9151807592264486,-0.3038790666113771,0.0
2020-09-24,-0.6703019818735664,-0.31770147794366516,1.0,-0.5404460155691776,-0.9178669474634276,-0.31439208754841863,0.0
2020-09-25,-0.6681454190007142,-0.3209895108838678,1.0,-0.5370502650475582,-0.914169705628031,-0.31914733636602877,0.0
2020-09-28,-0.6634338138925294,-0.3141359296011983,1.0,-0.5254072271110278,-0.9104662048305561,-0.3311739374648942,0.0
2020-09-29,-0.6654559071334956,-0.3067964800599139,1.0,-0.527242089496349,-0.9137989140610372,-0.3312862759782812,0.0
2020-09-30,-0.6653188063948482,-0.30761166647946386,1.0,-0.5279868209217867,-0.9128383690890711,-0.3303006477217418,0.0
2020-10-01,-0.6653325353482457,-0.3033216129273584,1.0,-0.526370913443555,-0.9114610608214259,-0.334068975836014,0.0
2020-10-02,-0.6566674128796358,-0.2980001492425938,1.0,-0.523356465935378,-0.9101186478621,-0.34292216998731445,0.0
2020-10-05,-0.6639874387827582,-0.29343153015065987,1.0,-0.5300758906875023,-0.9134173240121125,-0.33758271337246254,0.0
2020-10-06,-0.674729376633072,-0.2766703994027622,1.0,-0.5333706606942888,-0.9176931690929451,-0.3302724897349757,0.0
2020-10-07,-0.669053479525621,-0.28507496084135153,1.0,-0.5291265756694264,-0.9133661520101439,-0.33277392406951595,0.0
2020-10-08,-0.6702341885441527,-0.28389767303102625,1.0,-0.5321076968973747,-0.9122165871121718,-0.33062350835322196,0.0
2020-10-09,-0.6745981426919778,-0.28512288815126996,1.0,-0.5347033155558871,-0.9123186514004402,-0.3228284787230075,0.0
2020-10-12,-0.6693253820350354,-0.2836377189713008,1.0,-0.5344017890421171,-0.9108087961237421,-0.328997390980246,0.0
2020-10-13,-0.6339216339216339,-0.3004773004773005,1.0,-0.5347985347985348,-0.8951048951048951,-0.3357013357013357,0.0
2020-10-14,-0.6351561343791623,-0.3017611365990824,1.0,-0.5372946573923338,-0.8915939026195057,-0.33409797247299095,0.0
2020-10-15,-0.6362391770887293,-0.30267150151705763,1.0,-0.5369274032413232,-0.891844890105824,-0.33245763339006884,0.0
2020-10-16,-0.6334552440060587,-0.30256012412723043,1.0,-0.5387712881894419,-0.8893937714729026,-0.33004543943256126,0.0
2020-10-19,-0.635235457063712,-0.30544783010156973,1.0,-0.5457802400738689,-0.887460757156048,-0.31948291782086796,0.0
2020-10-20,-0.6294636296840558,-0.30345334313005146,1.0,-0.5515429831006613,-0.8698383541513593,-0.3194709772226304,0.0
2020-10-21,-0.6295861461696507,-0.31112415614910477,1.0,-0.5514382154388023,-0.8619386557088347,-0.3148664514235397,0.0
