Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WCLD
2020-08-27,-0.5517264202978489,-0.0685273028130171,-0.4672255929398787,-0.11880860452289024,-0.0,0.0,1.0
2020-08-28,-0.5461123536376792,-0.07597684515195369,-0.46101390167960354,-0.10959084331009077,-0.0,0.0,1.0
2020-08-31,-0.5460027189404902,-0.07645923781958514,-0.4603999473753453,-0.1098320396439065,-0.0,0.0,1.0
2020-09-01,-0.5461658155997282,-0.07460167875693091,-0.46117600648710255,-0.10964518179228122,-0.0,0.0,1.0
2020-09-02,-0.5540537565764854,-0.07607810333061836,-0.46199396834481693,-0.10920818015717525,-0.0,0.0,1.0
2020-09-03,-0.5553500660501982,-0.07734478203434611,-0.4642888595332453,-0.10468956406869222,-0.0,0.0,1.0
2020-09-04,-0.5727931561800492,-0.07018904722856319,-0.4766738325834977,-0.09660690144278716,-0.0,0.0,1.0
2020-09-08,-0.5742207432057682,-0.06600110926234054,-0.4798890737659457,-0.09843594009983361,-0.0,0.0,1.0
2020-09-09,-0.5687789114893429,-0.07084836546335849,-0.47232243642238997,-0.1013700449303911,-0.0,0.0,1.0
2020-09-10,-0.5669909352199868,-0.07265089542339156,-0.4689365465399072,-0.10236568649126686,-0.0,0.0,1.0
2020-09-11,-0.5607235711452871,-0.07365707486890231,-0.46540783501520294,-0.10353412946723659,-0.0,0.0,1.0
2020-09-14,-0.5617464900487095,-0.07628220669590709,-0.4657600670031518,-0.10028432258491106,-0.0,0.0,1.0
2020-09-15,-0.5611003350379121,-0.07597866337506612,-0.4640715923117616,-0.10304619996473284,-0.0,0.0,1.0
2020-09-16,-0.5595660706017243,-0.07657707318148743,-0.46217449782814807,-0.10658611337728485,-0.0,0.0,1.0
2020-09-17,-0.5564509026860415,-0.07930427124614708,-0.4603478643769265,-0.1055702333773668,-0.0,0.0,1.0
2020-09-18,-0.556292119984143,-0.07913051138616041,-0.46062194423644454,-0.10630753644892744,-0.0,0.0,1.0
2020-09-21,-0.5533001629166483,-0.08095196160450882,-0.46470873145171937,-0.10261547267843775,-0.0,0.0,1.0
2020-09-22,-0.5609960334949317,-0.06527104451300132,-0.47322609078889377,-0.10409872190392243,-0.0,0.0,1.0
2020-09-23,-0.5621321341181139,-0.06456804003262571,-0.47305072415845517,-0.10468884333046756,-0.0,0.0,1.0
2020-09-24,-0.5628124105432365,-0.0630876621231806,-0.4717591878977386,-0.10437539911479092,-0.0,0.0,1.0
2020-09-25,-0.5620251491994979,-0.06289502081085248,-0.47285780351912615,-0.10442863749476976,-0.0,0.0,1.0
2020-09-28,-0.5626335852632043,-0.06282088006522266,-0.47423043871053033,-0.10378335500077122,-0.0,0.0,1.0
2020-09-29,-0.5629378331938141,-0.06192448341190465,-0.4738511697581178,-0.10422082213508392,-0.0,0.0,1.0
2020-09-30,-0.5611332117189388,-0.06408932064440977,-0.46987845886722784,-0.10277148948328535,-0.0,0.0,1.0
2020-10-01,-0.5609000417499835,-0.06682194730712607,-0.46856665714474066,-0.10110088114438903,-0.0,0.0,1.0
2020-10-02,-0.5568520793121601,-0.0683453237410072,-0.46856904720126336,-0.09960080715915073,-0.0,0.0,1.0
2020-10-05,-0.5549782980402473,-0.07093691086851682,-0.4663290806260687,-0.09989477837695647,-0.0,0.0,1.0
2020-10-06,-0.5532720507769754,-0.07117531188443861,-0.46200481505799956,-0.1022105493543445,-0.0,0.0,1.0
2020-10-07,-0.5507512630404828,-0.0761761039301883,-0.4605122148590425,-0.09964350545677231,-0.0,0.0,1.0
2020-10-08,-0.5478283632556009,-0.0795794158068105,-0.4526297419340765,-0.10143757771427325,-0.0,0.0,1.0
2020-10-09,-0.54888316900794,-0.07889800191955326,-0.4531672628915452,-0.10034028444289328,-0.0,0.0,1.0
2020-10-12,-0.5517105866427963,-0.07776783180141039,-0.45357291007139267,-0.10023360915223893,-0.0,0.0,1.0
2020-10-13,-0.548745363299149,-0.07992581278638447,-0.45376391010255296,-0.09954178485708053,-0.0,0.0,1.0
2020-10-14,-0.549233419841668,-0.08112882472248271,-0.454452271389004,-0.09608967788367175,-0.0,0.0,1.0
2020-10-15,-0.5497557997557997,-0.08091313448456305,-0.453383917669632,-0.09630647130647131,-0.0,0.0,1.0
2020-10-16,-0.5501428291066094,-0.08033319522885365,-0.4536296037855165,-0.0964914193506182,-0.0,0.0,1.0
2020-10-19,-0.5499204151494669,-0.08058783769051306,-0.4523472079890108,-0.09757320716045614,-0.0,0.0,1.0
2020-10-20,-0.5501994028809903,-0.08058927365048925,-0.4528515701614837,-0.09562621221696778,-0.0,0.0,1.0
2020-10-21,-0.5494615686445481,-0.08013253694903431,-0.4560099402711776,-0.09430178314513668,-0.0,0.0,1.0
2020-10-22,-0.5490114782001484,-0.08218042159472788,-0.4577095971719111,-0.09328765329725484,-0.0,0.0,1.0
2020-10-23,-0.5507189456917807,-0.08007680391001724,-0.4578123977220659,-0.09334293382208549,-0.0,0.0,1.0
2020-10-26,-0.5508792599380372,-0.08028974124012742,-0.4569533534057686,-0.09364227429419208,-0.0,0.0,1.0
2020-10-27,-0.5534974036741284,-0.07991883754418118,-0.45677881049002916,-0.09161321289872147,-0.0,0.0,1.0
2020-10-28,-0.555584642233857,-0.07986474694589878,-0.45506108202443285,-0.09101221640488656,-0.0,0.0,1.0
2020-10-29,-0.5578610463977008,-0.07947048705610835,-0.45574691371464654,-0.08419517080711535,-0.0,0.0,1.0
2020-10-30,-0.5550816104461371,-0.07908596300326441,-0.4592818280739935,-0.08280739934711642,-0.0,0.0,1.0
2020-11-02,-0.5600331096976562,-0.0787008800209114,-0.45994162237518516,-0.07957218785396881,-0.0,0.0,1.0
2020-11-03,-0.5654059000392174,-0.07449126323587084,-0.4593882086365419,-0.07945879994771014,-0.0,0.0,1.0
2020-11-04,-0.5659070111987451,-0.0746219878861824,-0.45925748398623034,-0.07895768878818249,-0.0,0.0,1.0
2020-11-05,-0.5740020962529478,-0.06780068128220806,-0.46558651410603547,-0.07622936501004454,-0.0,0.0,1.0
2020-11-06,-0.5751933918972073,-0.0688999606660548,-0.465167606310913,-0.07595821860932651,-0.0,0.0,1.0
