Date,IWF,IWM,MTUM,PRTA,SPY,VLUE,VXX
2019-08-21,-0.0,-1.1548971734435158,-0.16086017466428773,1.0,-1.2513851065827777,-1.128181049863837,0.0
2019-08-22,-0.0,-1.1516804176572042,-0.1793688528410945,1.0,-1.2494289842912414,-1.0808744697711277,0.0
2019-08-23,-0.0,-1.1608894702419883,-0.1813977389516958,1.0,-1.2588526581332335,-1.0704475380734375,0.0
2019-08-26,-0.0,-1.1469595375722543,-0.183121387283237,1.0,-1.2469364161849712,-1.0472601156069365,0.0
2019-08-27,-0.0,-1.145331916662817,-0.18067168660784405,1.0,-1.2445604471751281,-1.0490137201459786,0.0
2019-08-28,-0.0,-0.9629505072585617,-0.6143713917381313,1.0,-1.7199148029818956,-1.307830278571829,0.0
2019-08-29,-0.0,-0.9408138101109742,-0.6294697903822442,1.0,-1.7323170048200875,-1.3021522250868738,0.0
2019-08-30,-0.0,-0.9285953550692274,-0.6397945511389013,1.0,-1.7289526574363556,-1.2855627512282268,0.0
2019-09-03,-0.0,-0.9395213272798609,-0.6448629561123255,1.0,-1.756123535676251,-1.2645591614819796,0.0
2019-09-04,-0.0,-0.9495515695067264,-0.6350336322869955,1.0,-1.7614910313901344,-1.259304932735426,0.0
2019-09-05,-0.0,-0.9623379526151096,-0.6348345999105945,1.0,-1.7569848010728653,-1.2336835046937862,0.0
2019-09-06,-0.0,-0.9605182330932036,-0.6342212542581114,1.0,-1.76243926955939,-1.2272295750265259,0.0
2019-09-09,-0.0,-0.9474566797093349,-0.6331470095025153,1.0,-1.7679709334823925,-1.2411961989938514,0.0
2019-09-10,-0.0,-0.9146388781109694,-0.6862147331079208,1.0,-1.7753450473920516,-1.1667313341832495,0.0
2019-09-11,-0.0,-0.9451396098573849,-0.6808917545489317,1.0,-1.719414239659035,-1.11873668105568,0.0
2019-09-12,-0.0,-0.9487978142076503,-0.6782513661202185,1.0,-1.7204918032786887,-1.1168852459016394,0.0
2019-09-13,-0.0,-0.9544904248294079,-0.6521021351529827,1.0,-1.7354171252476336,-1.160906889720449,0.0
2019-09-16,-0.0,-0.9505267221885169,-0.6670343610391043,1.0,-1.7360322100270256,-1.161822293309801,0.0
2019-09-17,-0.0,-0.967917105336067,-0.6649858702277387,1.0,-1.7526458691195215,-1.1555383166177204,0.0
2019-09-18,-0.0,-1.008936451897617,-0.6619593998234775,1.0,-1.7217012356575463,-1.1237312444836718,0.0
2019-09-19,-0.0,-1.0047947092863048,-0.6607880958941857,1.0,-1.724993111049876,-1.1205841829705154,0.0
2019-09-20,-0.0,-1.0052341597796144,-0.6649586776859505,1.0,-1.7174655647382921,-1.122038567493113,0.0
2019-09-23,-0.0,-1.0101332745897125,-0.6747439145280317,1.0,-1.702390131071704,-1.1199471307412712,0.0
2019-09-24,-0.0,-1.0044909359767784,-0.6393559340599156,1.0,-1.705350785913796,-1.127553535242894,0.0
2019-09-25,-0.0,-0.9933271344965269,-0.6408138708089482,1.0,-1.7120822622107972,-1.123338620576492,0.0
2019-09-26,-0.0,-0.9462252097105717,-0.8188989500583301,1.0,-1.725570801622132,-1.064551969335037,0.0
2019-09-27,-0.0,-0.9294689227676327,-0.8016976601329089,1.0,-1.755179538727872,-1.0980622103088178,0.0
2019-09-30,-0.0,-0.8782202722465969,-0.8297896276296547,1.0,-1.7839464506693665,-1.1329733378332771,0.0
2019-10-01,-0.0,-0.8614925709140028,-0.8441017559657812,1.0,-1.7841062584421432,-1.1383385862224222,0.0
2019-10-02,-0.0,-0.8753682302288691,-0.8978019487876728,1.0,-1.7890890550645817,-1.102821210061183,0.0
2019-10-03,-0.0,-0.9476295168837026,-0.8812785388127854,1.0,-1.7666159309994927,-1.041828738936806,0.0
2019-10-04,-0.0,-0.9574528195276302,-0.8923607187252797,1.0,-1.756413154028704,-1.044072776584925,0.0
2019-10-07,-0.0,-1.020987998883617,-0.9151548981300587,1.0,-1.6514652525816356,-0.9943064471113592,0.0
2019-10-08,-0.0,-1.0243059426914929,-0.9191102687033113,1.0,-1.640205151075928,-0.9910803880031218,0.0
2019-10-09,-0.0,-1.0362849533954726,-0.9126719928983578,1.0,-1.6350421660008878,-0.9641588992454504,0.0
2019-10-10,-0.0,-1.0776759447838877,-0.9663385381307987,1.0,-1.6177302557139623,-0.995643810816927,0.0
2019-10-11,-0.0,-1.087895273716423,-0.9831123200725377,1.0,-1.611696701802108,-0.9842457214099513,0.0
2019-10-14,-0.0,-1.0594459298026053,-1.023323283463223,1.0,-1.6364980943170828,-0.9693384151544456,0.0
2019-10-15,-0.0,-1.053679850195767,-1.0055041706860353,1.0,-1.6332633490325141,-0.9818986551665437,0.0
2019-10-16,-0.0,-1.0644885391720833,-1.0092370851864523,1.0,-1.6381571444862584,-0.9900216672368571,0.0
2019-10-17,-0.0,-1.0343487454992286,-1.0511516259930274,1.0,-1.6321655140881295,-0.997599588500886,0.0
2019-10-18,-0.0,-1.0219363730331918,-1.0695417480188354,1.0,-1.629608361088779,-1.0213621224302285,0.0
2019-10-21,-0.0,-0.9734848484848484,-1.0761019283746556,1.0,-1.6285009182736454,-1.0611225895316805,0.0
2019-10-22,-0.0,-0.9534521543519641,-1.0779835034896466,1.0,-1.6449212666551307,-1.0916536886427872,0.0
2019-10-23,-0.0,-0.9679365830572645,-1.0169190724088972,1.0,-1.7075840037860863,-1.2233199242782773,0.0
2019-10-24,-0.0,-0.9533582089552238,-1.1217501203659124,1.0,-1.7107005296100144,-1.232486759749639,0.0
2019-10-25,-0.0,-0.9568986274981941,-1.1061882976161812,1.0,-1.716409824223453,-1.2402480134842282,0.0
2019-10-28,-0.0,-0.9803886072894038,-1.1220130340333092,1.0,-1.7165097755249819,-1.2153029205889452,0.0
2019-10-29,-0.0,-0.9842098870399612,-1.1495809546945222,1.0,-1.7134094497752945,-1.2259808089396331,0.0
2019-10-30,-0.0,-0.9836035707779194,-1.1488431408271087,1.0,-1.7132446711605025,-1.2270601809679964,0.0
2019-10-31,-0.0,-0.9891086096744753,-1.1456038941283846,1.0,-1.707027684818984,-1.242835412229997,0.0
2019-11-01,-0.0,-0.9964942493388277,-1.169567624085122,1.0,-1.747278430407774,-1.2370994526108616,0.0
2019-11-04,-0.0,-0.971879413028796,-1.2134217474059066,1.0,-1.7426782096150306,-1.211825382206668,0.0
2019-11-05,-0.008305647840531562,-1.0015380829334317,-1.35505106435339,1.0,-1.655592469545958,-1.1318444690537715,0.0
2019-11-06,-0.0,-0.995903165735568,-1.3566728739913099,1.0,-1.6632526381129735,-1.1915580384854128,0.0
2019-11-07,-0.0,-1.0114577495485397,-1.351578554081823,1.0,-1.6693442929198579,-1.1942835793013262,0.0
2019-11-08,-0.001744439598778892,-0.9947043797894212,-1.3577970219923992,1.0,-1.6746620148277362,-1.2012958694162357,0.0
2019-11-11,-0.011603838675280689,-0.9838800727592047,-1.3863764661606977,1.0,-1.6773505613748982,-1.2131342909113718,0.0
2019-11-12,-0.020248931822403865,-0.9165892624930337,-1.3685057898321877,1.0,-1.6701962969843336,-1.216793609511425,0.0
2019-11-13,-0.059583858764186634,-0.9211853720050442,-1.4721311475409837,1.0,-1.648297604035309,-1.2040983606557378,0.0
2019-11-14,-0.04998387616897775,-0.9121573685907772,-1.5867139632376652,1.0,-1.6995162850693326,-1.201160915833602,0.0
2019-11-15,-0.059670514982487995,-0.908678168374627,-1.5956025424828122,1.0,-1.7147489946815409,-1.2072253210533141,0.0
2019-11-18,-0.06997978216917759,-0.9101936998630404,-1.6174916846018392,1.0,-1.7252331572425488,-1.198982586577969,0.0
2019-11-19,-0.10253998118532455,-1.0030909823948393,-1.628006988308023,1.0,-1.7482193253594946,-1.2376696680553687,0.0
2019-11-20,-0.0918918918918919,-1.0332432432432432,-1.6598648648648648,1.0,-1.759527027027027,-1.2121621621621623,0.0
2019-11-21,-0.1619839252593254,-0.9956721852029952,-1.7259737583293258,1.0,-1.7338050422477158,-1.2521810812667444,0.0
2019-11-22,-0.1536657700531071,-0.9853783019518587,-1.7114283743706462,1.0,-1.7576384578246775,-1.2889854472722255,0.0
2019-11-25,-0.16253290841069698,-0.9860052653457115,-1.7244007205209921,1.0,-1.7678398226409866,-1.2873077456006652,0.0
2019-11-26,-0.15334863342374297,-1.0037554767369081,-1.734404339662007,1.0,-1.7732804784755545,-1.2898671673968982,0.0
2019-11-27,-0.14859858810372545,-1.011183336828126,-1.7650101348990006,1.0,-1.7854197246103305,-1.279373733137625,0.0
2019-11-29,-0.18942111556587185,-1.0040796229865654,-1.811282267707674,1.0,-1.804178096644862,-1.2249419708799325,0.0
2019-12-02,-0.21639273666834133,-1.0129189693533338,-1.8843034522356992,1.0,-1.8299002368477715,-1.233618029139453,0.0
2019-12-03,-0.23331205220969,-0.9988650067390223,-1.8520252536000565,1.0,-1.792863729871604,-1.2166418386890827,0.0
2019-12-04,-0.22906544727064873,-1.0285081451843383,-1.8887539296941982,1.0,-1.797227779365533,-1.201414689911403,0.0
2019-12-05,-0.24622498374394913,-1.0109096163571996,-1.9329528213279386,1.0,-1.7847698865688895,-1.2501264359511595,0.0
2019-12-06,-0.3076020819588006,-1.0552745399897367,-1.9485374972509344,1.0,-1.8006011289494905,-1.2188255992962391,0.0
2019-12-09,-0.2886513157894737,-0.9953648325358853,-2.0329694976076556,1.0,-1.883971291866029,-1.2751196172248804,0.0
2019-12-10,-0.30701827589084535,-1.0053408996077775,-2.476925644663273,1.0,-2.216306434114996,-1.3395643828757404,0.0
2019-12-11,-0.31384048257372654,-0.9941353887399464,-2.4947218498659516,1.0,-2.225201072386059,-1.3500335120643432,0.0
2019-12-12,-0.313421581769437,-0.9957272117962467,-2.4948056300268098,1.0,-2.225033512064343,-1.3490281501340482,0.0
2019-12-13,-0.3089321692411014,-0.9927803895231699,-2.535006715916723,1.0,-2.223640026863667,-1.3344526527871052,0.0
2019-12-16,-0.31286181726654916,-0.9913583354308247,-2.543837570265962,1.0,-2.2213272925581005,-1.3204966859635876,0.0
2019-12-17,-0.47035063595737364,-0.9232554142316947,-2.64377793056033,1.0,-2.270625644551392,-1.2860089377793056,0.0
2019-12-18,-0.6203619909502263,-0.9736651583710407,-2.7656108597285067,1.0,-2.34262443438914,-1.3475113122171947,0.0
2019-12-19,-0.6238748977179743,-0.996817892535685,-2.780434584962269,1.0,-2.3373943085735065,-1.353213928538958,0.0
2019-12-20,-0.6307159774093641,-1.035981053015121,-2.7940426307159774,1.0,-2.3269265804335943,-1.3214611040262343,0.0
2019-12-23,-0.903129810159056,-1.1007696254489483,-3.127552591072345,1.0,-2.516162134427912,-1.6140584915341203,0.0
2019-12-24,-0.932993445010925,-1.1177817084590573,-3.14639475600874,1.0,-2.574966184580169,-1.6326084694620746,0.0
2019-12-26,-0.9593411175979983,-1.1172852376980817,-3.141367806505421,1.0,-2.586113427856547,-1.6212468723936615,0.0
2019-12-27,-0.9642371640698525,-1.1332217923245842,-3.162083028338387,1.0,-2.583498902018195,-1.614033253163233,0.0
2019-12-30,-1.0031729243786358,-1.1455314648334216,-3.219249074563723,1.0,-2.6171337916446324,-1.5913273400317294,0.0
2019-12-31,-0.9857609956755616,-1.158211159160426,-3.2108427381077944,1.0,-2.6101677038287097,-1.582428013922582,0.0
2020-01-02,-0.9861799767908006,-1.1660512712311426,-3.211309209832261,1.0,-2.607237050321764,-1.5788585293807362,0.0
2020-01-03,-0.952618189527242,-1.1788212847148614,-3.242421030315879,1.0,-2.611299554801781,-1.614797540809837,0.0
2020-01-06,-1.0,-1.1971303137380875,-3.250776314380555,1.0,-2.6253346182674804,-1.634436235142949,0.0
2020-01-07,-0.9976460517868607,-1.1915257864326985,-3.251979456451958,1.0,-2.627327198801626,-1.631393109351594,0.0
2020-01-08,-0.9983917658411063,-1.1862335155998713,-3.2583896215288943,1.0,-2.6259247346413637,-1.6526214216789963,0.0
2020-01-09,-1.006784406633642,-1.2076243807882836,-3.2595304759853545,1.0,-2.626319190178764,-1.668533275899203,0.0
2020-01-10,-1.0253971684858965,-1.210850534961634,-3.270939154868691,1.0,-2.6296336323354588,-1.6705933210850534,0.0
2020-01-13,-1.035123743650708,-1.2113909002485679,-3.274721711877229,1.0,-2.623797687236572,-1.6622716956662704,0.0
2020-01-14,-1.1348940914158305,-1.2005574136008919,-3.4142697881828314,1.0,-2.716053511705686,-1.682608695652174,0.0
2020-01-15,-1.138414565192808,-1.230577858192921,-3.474838855591994,1.0,-2.74906705869049,-1.7154811715481173,0.0
2020-01-16,-1.1387001811594204,-1.2171648550724639,-3.4611639492753628,1.0,-2.7580389492753623,-1.7473958333333333,0.0
2020-01-17,-1.1556459816887081,-1.2111450209110433,-3.4389058437888553,1.0,-2.7624053351418563,-1.7350514298632307,0.0
2020-01-21,-1.1727387656591197,-1.2530743592690494,-3.487530168946098,1.0,-2.8171474543155957,-1.7624410987242842,0.0
2020-01-22,-1.181859983906196,-1.2680767904356824,-3.4675250028738938,1.0,-2.826301873778595,-1.7516955971950798,0.0
2020-01-23,-1.2071552221581072,-1.2511252163877669,-3.446162723600692,1.0,-2.8387766878245815,-1.797461050201962,0.0
2020-01-24,-1.209471977767485,-1.2564844835572022,-3.4568087077350627,1.0,-2.8499305233904586,-1.806623436776285,0.0
2020-01-27,-1.1815246223042326,-1.2346903471341253,-3.469957329027794,1.0,-2.833352554491985,-1.8132856648598779,0.0
2020-01-28,-1.136612658818044,-1.3160041962932743,-3.601468702645996,1.0,-2.8512647161673854,-1.751136496095116,0.0
2020-01-29,-1.103468275142095,-1.3192205080617099,-3.594130611297994,1.0,-2.8363298921238838,-1.7464331284073775,0.0
2020-01-30,-1.1214368482039399,-1.3106604866743916,-3.5822711471610655,1.0,-2.8444959443800695,-1.7286210892236384,0.0
2020-01-31,-1.1404654476371408,-1.376513892187129,-3.6534077416290667,1.0,-2.9181904535739727,-1.7850866777487533,0.0
2020-02-03,-1.1148577449947312,-1.3318112633181127,-3.618194590797331,1.0,-2.8813956211216487,-1.7619716660812552,0.0
2020-02-04,-1.0901992774734879,-1.314532105815173,-3.6031931010371756,1.0,-2.8774035660179464,-1.7683253700034962,0.0
2020-02-05,-1.0189595375722544,-1.3221965317919075,-3.6127167630057806,1.0,-2.8728323699421967,-1.7338728323699424,0.0
2020-02-06,-1.0840579710144929,-1.3168695652173914,-3.6878840579710146,1.0,-2.8507826086956523,-1.6547246376811597,0.0
2020-02-07,-1.0814789058878072,-1.31884561891516,-3.6884561891516,1.0,-2.8488641631896154,-1.6526425591098748,0.0
2020-02-10,-1.0796255633884202,-1.3068300011556686,-3.681960013868023,1.0,-2.8435224777533805,-1.6447474864208946,0.0
2020-02-11,-1.0559843336021195,-1.3000806358714434,-3.663287639672849,1.0,-2.833429328418385,-1.6666282686326461,0.0
2020-02-12,-1.0634938926019821,-1.2952293155104864,-3.662595067988016,1.0,-2.8386725051855266,-1.6632864715372206,0.0
2020-02-13,-1.0625288417166592,-1.303184125519151,-3.6702814951545917,1.0,-2.845408398707891,-1.6552838024919243,0.0
2020-02-14,-1.0609756097560976,-1.306028531983433,-3.6509433962264155,1.0,-2.8107455131155086,-1.6762540266912103,0.0
2020-02-18,-1.0621546961325967,-1.3072053406998159,-3.6523941068139965,1.0,-2.8113489871086554,-1.677025782688766,0.0
2020-02-19,-1.0587894248608536,-1.3474025974025974,-3.6753246753246755,1.0,-2.81667439703154,-1.6973562152133583,0.0
2020-02-20,-1.0801732209737827,-1.354634831460674,-3.711727528089888,1.0,-2.8460908239700373,-1.7116104868913857,0.0
2020-02-21,-1.061417875526439,-1.3710809546092653,-3.713383247543285,1.0,-2.8416003743565748,-1.7111605053813759,0.0
2020-02-24,-1.0283462714655374,-1.413667372382969,-3.742295930369325,1.0,-2.862032462949894,-1.7155963302752293,0.0
2020-02-25,-0.8814035087719297,-1.5338011695906433,-3.9029239766081867,1.0,-2.758830409356725,-1.6189473684210525,0.0
2020-02-26,-0.8788364635822263,-1.4435409986257444,-3.8879981676591853,1.0,-2.7479386165826845,-1.4937013284470912,0.0
2020-02-27,-0.9125714285714287,-1.4229714285714286,-3.8644571428571433,1.0,-2.7547428571428574,-1.4739428571428572,0.0
2020-02-28,-0.7524742373227221,-1.504642383430262,-3.322620140801959,1.0,-2.3094582185491275,-1.313845525966738,0.0
2020-03-02,-0.7956814015074353,-1.452230596862905,-3.2958851089834993,1.0,-2.3259319617029943,-1.3155428804237115,0.0
2020-03-03,-0.6726911430734293,-1.583459500378501,-2.8829485238455717,1.0,-2.1010598031794094,-1.2224640423921271,0.0
2020-03-04,-0.5451347097490974,-1.662901583186742,-2.92648828812147,1.0,-2.005369873159893,-1.1184149615776318,0.0
2020-03-05,-0.4871107266435986,-1.7732698961937718,-2.582612456747405,1.0,-1.7843425605536334,-1.0231833910034602,0.0
2020-03-06,-0.47739555631809216,-1.8759543621858112,-2.5543450287380978,1.0,-1.7124474564639274,-0.9583940979668869,0.0
2020-03-09,-0.4546456425907087,-1.8646998982706002,-2.5444218379111567,1.0,-1.6898948796202102,-0.9237877246524245,0.0
2020-03-10,-0.8424006908462867,-1.2171848013816926,-2.1097438111686815,1.0,-1.4091824985607369,-0.6178036845135291,0.0
2020-03-11,-0.6834843492586491,-1.3719796814936847,-2.0570428336079076,1.0,-1.254324546952224,-0.4974601867105986,0.0
2020-03-12,-0.7472607260726073,-1.1621122112211222,-1.954983498349835,1.0,-1.2714851485148515,-0.4648184818481848,0.0
2020-03-13,-0.9567508631655461,-0.8552910533648314,-1.8317887213035315,1.0,-1.2445938578956934,-0.16893815494578718,0.0
2020-03-16,-0.7385380018986989,-1.1142011503881164,-1.6601329089183,1.0,-1.0715362707321159,-0.0,0.0
2020-03-17,-0.7242079418291704,-0.7834647528211908,-1.0537324708437603,1.0,-0.9528778507011662,-0.2073752301808395,0.0
2020-03-18,-0.7061769616026711,-0.8406603598590243,-0.9215822667408644,1.0,-0.9563624559450936,-0.2125765164162493,0.0
2020-03-19,-0.7238660564592868,-0.7187004395305633,-0.8873079885812678,1.0,-0.9547781956590693,-0.24659023970275049,0.0
2020-03-20,-0.7446857777983605,-0.8576853609966193,-0.8688000740980872,1.0,-0.972120594637151,-0.18783865141481035,0.0
2020-03-23,-0.754147465437788,-0.972626728110599,-0.7517511520737327,1.0,-0.9672811059907834,-0.16248847926267282,0.0
2020-03-24,-0.7757009345794392,-0.9853399303646692,-0.7019424592266813,1.0,-0.9474528129008613,-0.17088143668682426,0.0
2020-03-25,-0.7839067510182857,-0.9872605945055897,-0.5139960135193691,1.0,-0.9352196897478117,-0.11274807175665136,0.0
2020-03-26,-0.7900380491179522,-0.9863369076444136,-0.5017295053614667,1.0,-0.9317710134901418,-0.11388792805257696,0.0
2020-03-27,-0.7829571820291077,-0.9695844758489769,-0.45036912043872596,1.0,-0.9260071714828095,-0.0896013499261759,0.0
2020-03-30,-0.7720276787586496,-0.9657370517928288,-0.46127070664709585,1.0,-0.9267771021178444,-0.067938771230866,0.0
2020-03-31,-0.7764982768765235,-0.9660418592922585,-0.4628057493485752,1.0,-0.9324619652013113,-0.06493233588299571,0.0
2020-04-01,-0.7819189121128179,-0.9835893561655334,-0.43754721732561064,1.0,-0.935154872828003,-0.058927222362125414,0.0
2020-04-02,-0.8378988749947723,-0.8885450211199867,-0.4339843586633767,1.0,-0.9853205637572666,-0.03646857095060851,0.0
2020-04-03,-0.8364388368983957,-0.8910427807486632,-0.4326955213903743,1.0,-0.9823696524064172,-0.035218917112299464,0.0
2020-04-06,-0.8392293778656459,-0.907121524418458,-0.441929920498044,1.0,-0.9833845118411643,-0.03482942834307828,0.0
2020-04-07,-0.8095785755360223,-0.8843341822065226,-0.42138338946849585,1.0,-0.9651277417234864,-0.027027027027027025,0.0
2020-04-08,-0.8243852035544534,-0.8855961975614796,-0.4482331060136392,1.0,-0.9748708410828684,-0.0,0.0
2020-04-09,-0.8352626158599382,-0.8453553038105047,-0.4682183316168898,1.0,-0.9706694129763132,-0.0,0.0
2020-04-13,-0.8409324507667639,-0.8292151461579575,-0.4699666981869013,1.0,-0.971220655346791,-0.0,0.0
2020-04-14,-0.8359497000082189,-0.8283471685707241,-0.4740281088189364,1.0,-0.9711925700665736,-0.0,0.0
2020-04-15,-0.8174055158324821,-0.8419203268641471,-0.45585291113381005,1.0,-0.9706230847803882,-0.0,0.0
2020-04-16,-0.8257680710618531,-0.820593268682259,-0.4569717219460517,1.0,-0.9712737348219379,-0.0,0.0
2020-04-17,-0.8260355512067842,-0.826320939334638,-0.45478636660143507,1.0,-0.9698303979125897,-0.0,0.0
2020-04-20,-0.8392828102130427,-0.7976500243942104,-0.4660513904699951,1.0,-0.9626362010082941,-0.0,0.0
2020-04-21,-0.8482022334028715,-0.8095880885180187,-0.48316766883462187,1.0,-0.9495234589111139,-0.0,0.0
2020-04-22,-0.831934136350732,-0.8219572535182705,-0.4595044003731192,1.0,-0.9422476375877032,-0.0,0.0
2020-04-23,-0.8144655360828914,-0.8435261261990529,-0.4489415954992512,1.0,-0.9405026915449062,-0.0,0.0
2020-04-24,-0.8143227478937136,-0.8359931950745302,-0.45661860012961764,1.0,-0.9436568373298769,-0.0,0.0
2020-04-27,-0.8142521471398476,-0.8355209852536056,-0.46078431372549017,1.0,-0.9406903257170637,-0.0,0.0
2020-04-28,-0.8231270490144493,-0.8169344720119803,-0.46177196745861493,1.0,-0.9456429352005503,-0.0,0.0
2020-04-29,-0.8612428454619786,-0.7799672935404742,-0.4863041700735895,1.0,-0.9607931316434996,-0.0,0.0
2020-04-30,-0.8663997385193659,-0.7225036770714168,-0.5096420983820886,1.0,-0.9870893936917797,-0.0,0.0
2020-05-01,-0.8892386949055524,-0.6930247771690246,-0.5098536266252351,1.0,-0.9965246545097719,-0.0,0.0
2020-05-04,-0.893125408229915,-0.6648024167210973,-0.5180845852384063,1.0,-1.0063683866753754,-0.0,0.0
2020-05-05,-0.8981849469414512,-0.6653009382554185,-0.5304625722128897,1.0,-1.0032367763346581,-0.0,0.0
2020-05-06,-0.8941253477335952,-0.663966617574865,-0.5291687121584029,1.0,-1.0037227949599083,-0.0,0.0
2020-05-07,-0.8933835571568949,-0.6672125777923353,-0.5287422207664592,1.0,-1.005036030134294,-0.0,0.0
2020-05-08,-0.8937925938090155,-0.6531734953608671,-0.5499630511536251,1.0,-1.0084982346662288,-0.0,0.0
2020-05-11,-0.9034151547491996,-0.6230605040637058,-0.5619407273622855,1.0,-1.016295870618176,-0.0,0.0
2020-05-12,-0.9158990458094097,-0.6132017018464208,-0.5872196290635714,1.0,-1.0143335123301251,-0.0,0.0
2020-05-13,-0.9215807730426165,-0.5842005285761481,-0.5967129170796168,1.0,-1.0270069375619426,-0.0,0.0
2020-05-14,-0.9252997106242249,-0.5843737081438611,-0.5913187267465895,1.0,-1.032947498966515,-0.0,0.0
2020-05-15,-0.9379812867433965,-0.5847892688581601,-0.5961331456487539,1.0,-1.0211559162043553,-0.0,0.0
2020-05-18,-0.9443614637789395,-0.5879595054352336,-0.5921085387104804,1.0,-1.024603767322214,-0.0,0.0
2020-05-19,-0.9565271292202157,-0.5026653993966692,-0.6614322905905202,1.0,-1.0117773461713293,-0.0,0.0
2020-05-20,-0.9544666446499339,-0.49636723910171726,-0.6597176354029062,1.0,-1.0175858652575958,-0.0,0.0
2020-05-21,-0.9578856009257728,-0.49710695982807074,-0.6581666391139032,1.0,-1.0197553314597454,-0.0,0.0
2020-05-22,-0.963873975111333,-0.5164606484371749,-0.6561784658925375,1.0,-1.0255545844258542,-0.0,0.0
2020-05-26,-0.9621927380110634,-0.5155762592022626,-0.6572807054028199,1.0,-1.0241650376408933,-0.0,0.0
2020-05-27,-0.9775730543165618,-0.4892659135437076,-0.6843970152986786,1.0,-1.017341281420651,-0.0,0.0
2020-05-28,-0.9868733591698963,-0.4718923198733175,-0.6922115264408052,1.0,-1.016168687752636,-0.0,0.0
2020-05-29,-0.9800848162314983,-0.4770081490104773,-0.6858057541992351,1.0,-1.0148012639281556,-0.0,0.0
2020-06-01,-0.9790235984517417,-0.48861697257252257,-0.6711199900112373,1.0,-1.0232654929870562,-0.0,0.0
2020-06-02,-0.979434661337996,-0.48928021314682985,-0.6710794721285542,1.0,-1.0232713042754256,-0.0,0.0
2020-06-03,-0.9829270328936384,-0.49144264484888966,-0.6688094840540992,1.0,-1.03114042411087,-0.0,0.0
2020-06-04,-0.9899933009546139,-0.46893317702227433,-0.6991291240998158,1.0,-1.0288477641936025,-0.0,0.0
2020-06-05,-0.9896618114850159,-0.46856688431274063,-0.6979323622970033,1.0,-1.0293403649757242,-0.0,0.0
2020-06-08,-0.9912515696944327,-0.4388865634156551,-0.7320636249476768,1.0,-1.0236500627877774,-0.0,0.0
2020-06-09,-1.0044730571464404,-0.42502403745662803,-0.7334141549266335,1.0,-1.0175577944065883,-0.0,0.0
2020-06-10,-1.0093215733812648,-0.41888559127199765,-0.7357772854575095,1.0,-1.0160932993353675,-0.0,0.0
2020-06-11,-1.0070163715335785,-0.4192699632475777,-0.7302455730036753,1.0,-1.0198797193451388,-0.0,0.0
2020-06-12,-0.9927336918592717,-0.37509749989736857,-0.7494560532041545,1.0,-0.987971591608851,-0.0,0.0
2020-06-15,-1.0023829087921117,-0.3521364009860312,-0.7645439605587511,1.0,-0.9894412489728841,-0.0,0.0
2020-06-16,-1.0098155981765164,-0.3341410324859337,-0.762782865826112,1.0,-1.0002053472421866,-0.0,0.0
2020-06-17,-1.0062254259501966,-0.3302342726081258,-0.76064875491481,1.0,-0.9985255570117956,-0.0,0.0
2020-06-18,-1.0084752702260071,-0.32451686865378315,-0.7633475270226007,1.0,-0.9980347199475925,-0.0,0.0
2020-06-19,-1.0105336502992048,-0.3243298631035331,-0.76444790556603,1.0,-0.9993851955078284,-0.0,0.0
2020-06-22,-1.012795800352705,-0.32526760447853015,-0.7556084156994627,1.0,-1.0075462412336464,-0.0,0.0
2020-06-23,-1.0231782626595307,-0.32482503087690406,-0.7597776862906546,1.0,-1.009098394400988,-0.0,0.0
2020-06-24,-1.020996294771511,-0.32256072457801566,-0.7628242074927954,1.0,-1.0105393165911898,-0.0,0.0
2020-06-25,-1.0217230313502839,-0.320784991360158,-0.7603472393647659,1.0,-1.011355220933103,-0.0,0.0
2020-06-26,-1.0221637402853736,-0.3182696656934907,-0.7593239853612401,1.0,-1.0122949134421646,-0.0,0.0
2020-06-29,-1.0201621199028927,-0.3102086162202197,-0.7715508373451838,1.0,-1.0127967740608155,-0.0,0.0
2020-06-30,-1.0233179799309098,-0.300666227998026,-0.774469485112683,1.0,-1.0140648132916599,-0.0,0.0
2020-07-01,-1.0216775464958738,-0.3004064539967976,-0.7663505357802685,1.0,-1.0172024469351726,-0.0,0.0
2020-07-02,-1.016785684970861,-0.30776491832881886,-0.763769186571452,1.0,-1.0157596651071166,-0.0,0.0
2020-07-06,-1.017713299358869,-0.30646884760808807,-0.767590004931777,1.0,-1.0180420844977807,-0.0,0.0
2020-07-07,-1.0069098836013655,-0.32217332291366757,-0.7595525027762925,1.0,-1.024390243902439,-0.0,0.0
2020-07-08,-1.00781410651861,-0.3181986428130783,-0.7634793337446021,1.0,-1.0231955582973473,-0.0,0.0
2020-07-09,-1.004397139804389,-0.3181556669680283,-0.7632941563244842,1.0,-1.0236294896030247,-0.0,0.0
2020-07-10,-1.045054807652232,-0.28254074104947274,-0.8067769766181803,1.0,-1.033551452506981,-0.0,0.0
2020-07-13,-1.0699622957687476,-0.26841223292836197,-0.815668202764977,1.0,-1.0353162966066192,-0.0,0.0
2020-07-14,-1.0578543579423971,-0.2657108120571836,-0.8040917285037522,1.0,-1.0646878799312456,-0.0,0.0
2020-07-15,-1.0574731973933151,-0.27038049190666386,-0.8078620979608997,1.0,-1.0686146731133066,-0.0,0.0
