Date,IWF,IWM,MTUM,PAE,SPY,VLUE,VXX
2020-06-24,-0.8241933342185632,-0.9503828619483911,-0.698136590979507,1.0,-0.9534369052361351,-0.0,0.0
2020-06-25,-0.8198110708925577,-0.9415997174891851,-0.7038933521673877,1.0,-0.9489273417498014,-0.0,0.0
2020-06-26,-0.8360896892970178,-0.9360317389560023,-0.71662283243436,1.0,-0.9689742789640262,-0.0,0.0
2020-06-29,-0.8363425616334537,-0.9358477107574339,-0.7158396861486335,1.0,-0.9700860416388033,-0.0,0.0
2020-06-30,-0.8426520420902442,-0.9207240948813982,-0.7230693775637596,1.0,-0.9722222222222222,-0.0,0.0
2020-07-01,-0.839164886039886,-0.9209846866096866,-0.7183938746438746,1.0,-0.97306801994302,-0.0,0.0
2020-07-02,-0.8357365376056966,-0.9267467734757454,-0.7163773920783266,1.0,-0.9714730752113929,-0.0,0.0
2020-07-06,-0.8362268518518517,-0.9263265669515669,-0.7171474358974358,1.0,-0.9718660968660968,-0.0,0.0
2020-07-07,-0.8283111111111111,-0.9348444444444444,-0.709288888888889,1.0,-0.972,-0.0,0.0
2020-07-08,-0.8268034825870647,-0.9389658848614073,-0.7068674484719261,1.0,-0.9694385216773277,-0.0,0.0
2020-07-09,-0.8259556897393775,-0.9415264396394796,-0.7044798650268614,1.0,-0.9679438795897527,-0.0,0.0
2020-07-10,-0.8250499666888742,-0.947812569398179,-0.7007328447701532,1.0,-0.9679324894514769,-0.0,0.0
2020-07-13,-0.824499044741636,-0.9496601057448795,-0.7005376105211713,1.0,-0.9684098280534944,-0.0,0.0
2020-07-14,-0.819726683822877,-0.9510604312716302,-0.6954033188392937,1.0,-0.9707604933889432,-0.0,0.0
2020-07-15,-0.8256909268639473,-0.9444592553096951,-0.7002577090553629,1.0,-0.972851683995379,-0.0,0.0
2020-07-16,-0.8354171301446052,-0.9266740823136819,-0.7071857619577308,1.0,-0.9800667408231367,-0.0,0.0
2020-07-17,-0.8391465098668092,-0.9276137021693617,-0.7093857187402557,1.0,-0.9783954741859325,-0.0,0.0
2020-07-20,-0.857841597487099,-0.9259142921247476,-0.7178819833969038,1.0,-0.9857303118689702,-0.0,0.0
2020-07-21,-0.8564823128030166,-0.9248069671395223,-0.7205063745735321,1.0,-0.9873406356616986,-0.0,0.0
2020-07-22,-0.8551550787737331,-0.926477849095561,-0.7192872211499619,1.0,-0.9876565375465687,-0.0,0.0
2020-07-23,-0.8587933824851646,-0.9287897860097105,-0.7213181082539112,1.0,-0.9866480848768208,-0.0,0.0
2020-07-24,-0.8515842383987076,-0.9374382909972175,-0.7140741405618886,1.0,-0.98487568440894,-0.0,0.0
2020-07-27,-0.852720492429348,-0.9381767533809588,-0.7166734061194232,1.0,-0.9853529226760122,-0.0,0.0
2020-07-28,-0.8543492919757248,-0.9354012137559001,-0.7137334232411777,1.0,-0.9918633400764216,-0.0,0.0
2020-07-29,-0.861829339831235,-0.9330355128378683,-0.7172961508957176,1.0,-1.0002707459049682,-0.0,0.0
2020-07-30,-0.8643937683449989,-0.9245427861819824,-0.7211108602393317,1.0,-1.0056446150372544,-0.0,0.0
2020-07-31,-0.8618554837543495,-0.9310859053730399,-0.7202765601699128,1.0,-1.00578426499164,-0.0,0.0
2020-08-03,-0.8550370772291553,-0.9389582202930006,-0.7228251039971062,1.0,-1.0048381262434438,-0.0,0.0
2020-08-04,-0.854423798544238,-0.9378814593788146,-0.7220489172204891,1.0,-1.0066458700664587,-0.0,0.0
2020-08-05,-0.8557718424626528,-0.9393390674513353,-0.7239022181982797,1.0,-1.0079221367134448,-0.0,0.0
2020-08-06,-0.8561209706628033,-0.9399674031148135,-0.723650851140891,1.0,-1.0076059398768562,-0.0,0.0
2020-08-07,-0.8599972753280959,-0.9470051314654194,-0.728213977566868,1.0,-1.0059034557921984,-0.0,0.0
2020-08-10,-0.8646842177056336,-0.9430727958896014,-0.7327331423634793,1.0,-1.0064565998272177,-0.0,0.0
2020-08-11,-0.8645994362098754,-0.9458943348185869,-0.7310175502409748,1.0,-1.0052741656815496,-0.0,0.0
2020-08-12,-0.8595105117377287,-0.9509603596240294,-0.7220632974617445,1.0,-1.008127866321573,-0.0,0.0
2020-08-13,-0.8546171630626954,-0.9616029738428759,-0.7095063239494084,1.0,-1.007570606101818,-0.0,0.0
2020-08-14,-0.8548825822830719,-0.9616465681385439,-0.709538489436939,1.0,-1.0073896092120773,-0.0,0.0
2020-08-17,-0.8578770238311806,-0.9662997998908496,-0.7125250136438057,1.0,-1.0112334000363834,-0.0,0.0
2020-08-18,-0.8581376297105406,-0.965137447660659,-0.7154105224831604,1.0,-1.0125614418350628,-0.0,0.0
2020-08-19,-0.8598615916955017,-0.9697231833910035,-0.7117100710253141,1.0,-1.0116554361682755,-0.0,0.0
2020-08-20,-0.8591914777383229,-0.9714558863698444,-0.7109623964308477,1.0,-1.010880451607029,-0.0,0.0
2020-08-21,-0.8580598169982245,-0.9718213684162608,-0.711157645559248,1.0,-1.0112441389356763,-0.0,0.0
2020-08-24,-0.8590619307832423,-0.9697632058287797,-0.7129326047358835,1.0,-1.0120218579234972,-0.0,0.0
2020-08-25,-0.8587506265093179,-0.9738460837472092,-0.7177746389028113,1.0,-1.00610561807992,-0.0,0.0
2020-08-26,-0.8585388127853881,-0.9763470319634704,-0.7203196347031964,1.0,-1.0110502283105023,-0.0,0.0
2020-08-27,-0.8529264175904384,-0.981570183841978,-0.7177592263126683,1.0,-1.0095798549336255,-0.0,0.0
2020-08-28,-0.8528270889426368,-0.9811071053712408,-0.7182038059599325,1.0,-1.011363117783964,-0.0,0.0
2020-08-31,-0.8530807850296668,-0.9805568233683251,-0.7191236878137838,1.0,-1.0113646736649933,-0.0,0.0
2020-09-01,-0.853479016183597,-0.9883880405961416,-0.7097010149035384,1.0,-1.0200694888909208,-0.0,0.0
2020-09-02,-0.8496961944355612,-0.9883503129425739,-0.7094430992736078,1.0,-1.021060806797935,-0.0,0.0
2020-09-03,-0.8515625,-0.9873903508771931,-0.7097953216374269,1.0,-1.019965277777778,-0.0,0.0
2020-09-04,-0.8119719900609894,-1.0068669527896996,-0.6698893155635871,1.0,-1.0290038400722838,-0.0,0.0
2020-09-08,-0.8094270621698496,-1.0116032326515871,-0.6664409228407603,1.0,-1.0274053004650323,-0.0,0.0
2020-09-09,-0.7901988062648655,-1.0319974868734012,-0.6352376250953642,1.0,-1.0303370282277968,-0.0,0.0
2020-09-10,-0.7809366045845272,-1.042397922636103,-0.6190007163323782,1.0,-1.0347421203438394,-0.0,0.0
2020-09-11,-0.7767984967788117,-1.047199355762348,-0.6196313528990695,1.0,-1.0302881173944165,-0.0,0.0
2020-09-14,-0.7765986029016658,-1.0450922443130932,-0.6204549525344797,1.0,-1.035778255418234,-0.0,0.0
2020-09-15,-0.7763459207040546,-1.053657222396839,-0.6248484576354901,1.0,-1.0352925328903058,-0.0,0.0
2020-09-16,-0.7804110266672662,-1.0485227323829653,-0.6254440796870081,1.0,-1.0426316499527812,-0.0,0.0
2020-09-17,-0.7798165137614679,-1.0495143011332972,-0.6250674581759309,1.0,-1.0428134556574924,-0.0,0.0
2020-09-18,-0.7789871368174867,-1.047494827741297,-0.6277772780426374,1.0,-1.0433120446163533,-0.0,0.0
2020-09-21,-0.7767837072337365,-1.04873443330486,-0.6298610798903026,1.0,-1.0404621678730388,-0.0,0.0
2020-09-22,-0.7750849377123443,-1.0723442808607022,-0.6301245753114383,1.0,-1.0524122310305775,-0.0,0.0
2020-09-23,-0.7701483060456257,-1.072928477481972,-0.637171753821035,1.0,-1.0551045398884304,-0.0,0.0
2020-09-24,-0.762416471013184,-1.0684034675817229,-0.6279122268376377,1.0,-1.0563482029980134,-0.0,0.0
2020-09-25,-0.7638468146674504,-1.0719808292263868,-0.6270741963195732,1.0,-1.0584618167020843,-0.0,0.0
2020-09-28,-0.7598736176935229,-1.073301737756714,-0.6196795305800045,1.0,-1.0607537801850597,-0.0,0.0
2020-09-29,-0.7608783875186004,-1.0679532849348423,-0.6190647968616134,1.0,-1.061279704198043,-0.0,0.0
2020-09-30,-0.7610136628038058,-1.067412183794021,-0.6204175497136672,1.0,-1.0603327772016053,-0.0,0.0
2020-10-01,-0.760108181203516,-1.0706333107955828,-0.6184358800991661,1.0,-1.0584178498985801,-0.0,0.0
2020-10-02,-0.76190261496844,-1.0702434625789,-0.6186203787195672,1.0,-1.0578449053201082,-0.0,0.0
2020-10-05,-0.7477607889260834,-1.0913326698633854,-0.6025513435266444,1.0,-1.0669049126933865,-0.015154256762869809,0.0
2020-10-06,-0.7492544057840037,-1.088974243108902,-0.6032083145051965,1.0,-1.0669227293267058,-0.010393131495707185,0.0
2020-10-07,-0.7569762693407142,-1.0860746857842913,-0.6090112981532738,1.0,-1.0769544897681382,-0.008439584373156677,0.0
2020-10-08,-0.7568302297131984,-1.082914231344298,-0.6092610212496036,1.0,-1.0766616827511215,-0.00507453219156359,0.0
2020-10-09,-0.7605729568015955,-1.0823172113684782,-0.6118489642355287,1.0,-1.0765151171751055,-0.001631838991886134,0.0
2020-10-12,-0.7580645161290323,-1.0822761870242843,-0.609006886553099,1.0,-1.0743022834360276,-0.007022471910112359,0.0
2020-10-13,-0.7541517715733744,-1.0841214534594326,-0.6070410425811122,1.0,-1.0718132042173854,-0.007918910357934749,0.0
2020-10-14,-0.7544907470250215,-1.0839781005384372,-0.6077553051898104,1.0,-1.0720329396859871,-0.006515542283154608,0.0
2020-10-15,-0.7532796525830091,-1.0831448475527006,-0.6080249705962182,1.0,-1.07065954944359,-0.008549715009499683,0.0
2020-10-16,-0.7514819675098421,-1.086836508439296,-0.604416489433911,1.0,-1.0695054074845016,-0.01285126023801982,0.0
2020-10-19,-0.7503619909502263,-1.0863800904977374,-0.6032579185520361,1.0,-1.0701357466063348,-0.014751131221719456,0.0
2020-10-20,-0.7475596529284165,-1.0872198120028922,-0.6013195950831526,1.0,-1.0667480115690529,-0.016268980477223426,0.0
2020-10-21,-0.747616250169461,-1.0878485245605314,-0.6010664738578336,1.0,-1.0663834786931177,-0.015997107867504183,0.0
2020-10-22,-0.7477408277607085,-1.0865714802096513,-0.6001265136454004,1.0,-1.0668263148382433,-0.01712452557382975,0.0
2020-10-23,-0.7470287857562475,-1.0873514392878125,-0.6003434407338787,1.0,-1.0667901848253425,-0.017397984545166976,0.0
2020-10-26,-0.7465285630286309,-1.0840381744990728,-0.6016554344384639,1.0,-1.0670315256230494,-0.023791216246777328,0.0
2020-10-27,-0.7443456277368967,-1.0855943298270958,-0.6046228161256828,1.0,-1.0671301521376009,-0.012730802221118685,0.0
2020-10-28,-0.7446731672083785,-1.085590465872156,-0.6045503791982666,1.0,-1.0670819790538102,-0.012369086312748283,0.0
2020-10-29,-0.728979079872777,-1.0934014245397123,-0.5938269945795817,1.0,-1.0624916005913183,-0.0010751243112484881,0.0
2020-10-30,-0.729091726618705,-1.091501798561151,-0.6059352517985611,1.0,-1.0681205035971224,-0.0017985611510791368,0.0
2020-11-02,-0.723602066022906,-1.090366045362677,-0.6033685156074556,1.0,-1.068403323602066,-0.005614192679092747,0.0
2020-11-03,-0.7228487980229162,-1.0920691979330488,-0.6041339024938216,1.0,-1.069197933048753,-0.005077510671759155,0.0
2020-11-04,-0.7222446507872426,-1.0882788319203338,-0.6018481137576819,1.0,-1.0694388373031893,-0.003902570313551339,0.0
2020-11-05,-0.677548092013811,-1.122595399309448,-0.5640554235236088,1.0,-1.0763194475584053,-0.043585489439935426,0.0
2020-11-06,-0.6734520400858983,-1.1175733715103793,-0.5651843235504653,1.0,-1.0769506084466713,-0.04071224051539012,0.0
