Date,IWF,IWM,KOD,MTUM,SPY,VLUE,VXX
2020-05-05,-1.5824306159563533,-1.315964260298885,1.0,-1.4374950581165493,-1.7353522574523603,-0.8358503993041828,0.0
2020-05-06,-1.562788875832354,-1.30951821386604,1.0,-1.407755581668625,-1.7127301214257733,-0.8411280846063454,0.0
2020-05-07,-1.5664653752646849,-1.315190965414477,1.0,-1.4063994980785819,-1.713042114343973,-0.8414242020233706,0.0
2020-05-08,-1.5582323034806416,-1.315447790379351,1.0,-1.4045365662886196,-1.7060617911615177,-0.837465780211185,0.0
2020-05-11,-1.5668202764976957,-1.2902444739514176,1.0,-1.4156838241037255,-1.712333046942123,-0.8255096461766773,0.0
2020-05-12,-1.5658315773043003,-1.2903301334582067,1.0,-1.4142667603215486,-1.7106064153594007,-0.8234605478810584,0.0
2020-05-13,-1.5623350411426797,-1.2676603011954666,1.0,-1.4150752988666357,-1.7080422294674742,-0.8096568855767738,0.0
2020-05-14,-1.563558994197292,-1.2516827852998067,1.0,-1.412998065764023,-1.7077756286266925,-0.8010058027079303,0.0
2020-05-15,-1.5697719366061076,-1.2536528797835331,1.0,-1.4156938538848087,-1.7062234248163899,-0.7856204097410128,0.0
2020-05-18,-1.5733984042141143,-1.2558679990704158,1.0,-1.4093268262452552,-1.7061739871407544,-0.8017662096211944,0.0
2020-05-19,-1.5954328035796945,-1.1932572133929948,1.0,-1.465977472612251,-1.7099984570282363,-0.7502700200586329,0.0
2020-05-20,-1.5981337240687898,-1.1847767409578158,1.0,-1.4700393306084676,-1.710650111822318,-0.7482069869669159,0.0
2020-05-21,-1.6013544712944434,-1.171309835308604,1.0,-1.4759119593658612,-1.709866092042481,-0.7374942281052793,0.0
2020-05-22,-1.5860038240917782,-1.1674952198852773,1.0,-1.466003824091778,-1.69414913957935,-0.7345315487571702,0.0
2020-05-26,-1.5838300473788782,-1.1651383157572979,1.0,-1.462631820265933,-1.6929543023078097,-0.7372764786795047,0.0
2020-05-27,-1.5980586976459796,-1.1493427086517884,1.0,-1.4831091409354935,-1.6935188015897278,-0.7188933047997554,0.0
2020-05-28,-1.601846905288865,-1.143173319087232,1.0,-1.4852323895291155,-1.6935816225291918,-0.7080821185987941,0.0
2020-05-29,-1.6029153628939936,-1.142944363886133,1.0,-1.4857666183316796,-1.6942684881324888,-0.7060215217889032,0.0
2020-06-01,-1.6025484510911032,-1.144895467724706,1.0,-1.4833663970700441,-1.6940332672058598,-0.705173203113078,0.0
2020-06-02,-1.6002286585365852,-1.141920731707317,1.0,-1.4773628048780487,-1.6924542682926829,-0.7099085365853658,0.0
2020-06-03,-1.6000609663161103,-1.1414418533760098,1.0,-1.479728699893309,-1.69128181679622,-0.7081999695168419,0.0
2020-06-04,-1.60524310318549,-1.131611034903216,1.0,-1.4938271604938271,-1.6924249352232892,-0.6976832799878068,0.0
2020-06-05,-1.6014934471197806,-1.1324291374580921,1.0,-1.4914660164583968,-1.6912526668698566,-0.7029106979579397,0.0
2020-06-08,-1.6270457164809837,-1.1074913561275452,1.0,-1.5489051094890511,-1.7095658855167117,-0.6903572800614676,0.0
2020-06-09,-1.6354903166308021,-1.1028281586228095,1.0,-1.554411312634491,-1.7115739317553025,-0.6809099292960343,0.0
2020-06-10,-1.643747115828334,-1.097754191662821,1.0,-1.564990001538225,-1.7139670819873865,-0.6706660513767113,0.0
2020-06-11,-1.6415456710455558,-1.1017899669662747,1.0,-1.564723054467235,-1.707766766536068,-0.6663593762003533,0.0
2020-06-12,-1.6209538114908,-1.036274877957191,1.0,-1.5695080736012017,-1.6806609087495308,-0.6030041306796846,0.0
2020-06-15,-1.624361286444244,-1.0272016831980761,1.0,-1.5805530507965133,-1.6819206492335437,-0.6002404568680493,0.0
2020-06-16,-1.6263430761139077,-1.0244947028326694,1.0,-1.5817867608385303,-1.6844992110601846,-0.5966639116387406,0.0
2020-06-17,-1.6210360596746383,-1.0173926081415399,1.0,-1.579053902091611,-1.6804857935377464,-0.5988454906664668,0.0
2020-06-18,-1.619961037014836,-1.0170837704181028,1.0,-1.5778510415105649,-1.6793795893900794,-0.5985313951745842,0.0
2020-06-19,-1.620007493443237,-1.0176095916073435,1.0,-1.5777444735856123,-1.6790558261521167,-0.5991007868115398,0.0
2020-06-22,-1.6195114641090964,-1.017458414506219,1.0,-1.5782256855986814,-1.6785553723962237,-0.5991308257155703,0.0
2020-06-23,-1.6265269190167397,-1.0153822952797467,1.0,-1.5892022319408838,-1.6934851455285782,-0.6157442316392702,0.0
2020-06-24,-1.627799984915906,-1.0147824119466022,1.0,-1.5896372275435553,-1.6949242024285391,-0.6149030846971868,0.0
2020-06-25,-1.620966531592376,-1.0044274350892992,1.0,-1.5877982890589826,-1.6879033468407625,-0.6031067086897794,0.0
2020-06-26,-1.6214735894357741,-1.0004501800720287,1.0,-1.5872599039615845,-1.6887004801920766,-0.6051170468187275,0.0
2020-06-29,-1.6156836360917992,-0.9923749719668088,1.0,-1.5844359721910741,-1.6831875607385811,-0.5997607834342528,0.0
2020-06-30,-1.6221508108512068,-0.9766833569987294,1.0,-1.5927808086092219,-1.6847021896719228,-0.5968911142664972,0.0
2020-07-01,-1.6189516129032258,-0.9775238948626045,1.0,-1.586096176821983,-1.688769414575866,-0.5958034647550776,0.0
2020-07-02,-1.6134881978269013,-0.9947545897339827,1.0,-1.5834394904458597,-1.6903709254402397,-0.6113150992881228,0.0
2020-07-06,-1.6171968787515005,-0.9972238895558223,1.0,-1.584033613445378,-1.6929021608643455,-0.6116446578631451,0.0
2020-07-07,-1.602867597640206,-1.0002987080875216,1.0,-1.566425210962587,-1.6858337689492944,-0.6123515794190127,0.0
2020-07-08,-1.603553830073167,-1.0,1.0,-1.569060773480663,-1.6847095714499027,-0.6087053904733463,0.0
2020-07-09,-1.5709865173506228,-0.9840860531938408,1.0,-1.5440212185957418,-1.6572607382303104,-0.6112871141236279,0.0
2020-07-10,-1.5787610619469026,-0.9787610619469027,1.0,-1.553023598820059,-1.6587758112094395,-0.60523598820059,0.0
2020-07-13,-1.5894899992619382,-0.9775629197726771,1.0,-1.558196176839619,-1.661155804856447,-0.5942135950992693,0.0
2020-07-14,-1.5905401416765053,-0.9757969303423849,1.0,-1.5586629279811097,-1.6648465171192444,-0.5892119244391972,0.0
2020-07-15,-1.594255334859337,-0.9721627408993576,1.0,-1.5609539983755447,-1.6655836963745108,-0.5909325850993133,0.0
2020-07-16,-1.5909057410273417,-0.9697103692239664,1.0,-1.553172673004643,-1.6636450733289114,-0.5923059915984965,0.0
2020-07-17,-1.5981826241134751,-0.9731826241134752,1.0,-1.5586583924349882,-1.6674793144208035,-0.5902039007092198,0.0
2020-07-20,-1.6118425946589305,-0.9812541843338541,1.0,-1.5698132857249125,-1.6747005876664436,-0.6012050881499665,0.0
2020-07-21,-1.6050732723350443,-0.9846760395744997,1.0,-1.5665402067990777,-1.676113962657145,-0.6065610354831511,0.0
2020-07-22,-1.618958830548926,-0.9780727923627686,1.0,-1.5792810262529833,-1.6801163484486872,-0.6017303102625299,0.0
2020-07-23,-1.6233203941475067,-0.9846969244550612,1.0,-1.582039414750672,-1.6807255897282771,-0.5941325768886234,0.0
2020-07-24,-1.6185290168581232,-0.9879158585707891,1.0,-1.5766820826495598,-1.6787259436073398,-0.5974936595554229,0.0
2020-07-27,-1.623451261382296,-0.9894014031945069,1.0,-1.5770264218540082,-1.6836094939543216,-0.590311986863711,0.0
2020-07-28,-1.6251773314417979,-0.9859628163966252,1.0,-1.5751511983872173,-1.686478010901217,-0.5938176659448966,0.0
2020-07-29,-1.6294378143060875,-0.9904676123996098,1.0,-1.5794490730315998,-1.6900097575621107,-0.6164527508819335,0.0
2020-07-30,-1.6301410987691385,-0.9801861302912038,1.0,-1.5820324226958873,-1.6920594416091266,-0.6208345842089463,0.0
2020-07-31,-1.6324966180670373,-0.983992183977153,1.0,-1.5836464752743122,-1.6913422516158123,-0.6239290545618518,0.0
2020-08-03,-1.6252257676098736,-0.9932269717037928,1.0,-1.585565924142083,-1.6890427453341361,-0.6326008428657435,0.0
2020-08-04,-1.6228558531447488,-0.9884140836593439,1.0,-1.5830574781823652,-1.6914685525127895,-0.6375263316280468,0.0
2020-08-05,-1.6249058876675202,-0.9886312302364103,1.0,-1.5843246499021233,-1.6922150278572503,-0.638834512874567,0.0
2020-08-06,-1.6244636808430561,-0.9823108769288672,1.0,-1.5863003387278887,-1.691983439969891,-0.6422280767783214,0.0
2020-08-07,-1.6311090936601607,-0.9931154486306553,1.0,-1.5925253442275684,-1.6952640338931761,-0.653427144802542,0.0
2020-08-10,-1.6307587563355777,-0.9939481050003783,1.0,-1.5934639534004085,-1.6949088433315682,-0.6517890914592632,0.0
2020-08-11,-1.6287226001511717,-0.9920634920634921,1.0,-1.592517006802721,-1.692819349962207,-0.6524565381708238,0.0
2020-08-12,-1.6228851963746225,-0.9941087613293051,1.0,-1.5829305135951661,-1.6933534743202419,-0.6595921450151059,0.0
2020-08-13,-1.616349350256875,-1.0064974312481112,1.0,-1.5674675128437592,-1.6935630099728014,-0.6712753097612572,0.0
2020-08-14,-1.6144723921746356,-1.005816149255986,1.0,-1.5659037691668554,-1.6931037087393306,-0.6740690384470126,0.0
2020-08-17,-1.6160066505441355,-1.0095223700120919,1.0,-1.5658252720677148,-1.6927146311970982,-0.6733675937122129,0.0
2020-08-18,-1.6139369662157055,-1.0071045272466177,1.0,-1.5612576524828055,-1.69473206862671,-0.6809764945960244,0.0
2020-08-19,-1.611691655308193,-1.0155989701650763,1.0,-1.560427078600636,-1.6948356807511735,-0.6897622292897168,0.0
2020-08-20,-1.6097025656550366,-1.0146825096495875,1.0,-1.5589192461969272,-1.6940134715810187,-0.6909861500037842,0.0
2020-08-21,-1.6117709357742642,-1.0106664649368333,1.0,-1.5648687495271956,-1.6930932748316818,-0.6843936757697253,0.0
2020-08-24,-1.601965049126228,-0.9903247581189528,1.0,-1.569864246606165,-1.6743418585464636,-0.6637665941648541,0.0
2020-08-25,-1.6028230347623695,-0.9948194308882049,1.0,-1.5680606652151063,-1.676852616562805,-0.6655154290862677,0.0
2020-08-26,-1.602522711915309,-0.9946692694646744,1.0,-1.568961633756288,-1.6770778586981006,-0.6649147833921465,0.0
2020-08-27,-1.5889022375732091,-1.0070581168343595,1.0,-1.5625469289683136,-1.6731491214897132,-0.676903438954798,0.0
2020-08-28,-1.557696566998893,-0.9809523809523809,1.0,-1.5331118493909195,-1.6355112587670728,-0.6755998523440384,0.0
2020-08-31,-1.5585239852398522,-0.9787453874538744,1.0,-1.5356457564575643,-1.6349077490774906,-0.6721771217712176,0.0
2020-09-01,-1.5596221959858323,-0.9757969303423849,1.0,-1.5392561983471076,-1.634961629279811,-0.6693476977567886,0.0
2020-09-02,-1.556927399083247,-0.9727192074523141,1.0,-1.5417714032234218,-1.6390655034747894,-0.6826851988762385,0.0
2020-09-03,-1.5621577623205563,-0.9780967885156133,1.0,-1.5479502737901434,-1.6377090424744707,-0.6737457451531744,0.0
2020-09-04,-1.518111964873765,-0.9776070252469813,1.0,-1.5039882912550313,-1.6298572996706917,-0.6884010245151848,0.0
2020-09-08,-1.5122201082979658,-0.9799502414751939,1.0,-1.4991950826869604,-1.6272501097614518,-0.6988145763207961,0.0
2020-09-09,-1.4811642592727008,-0.9925963562459171,1.0,-1.453944980765043,-1.613776584162009,-0.7169920882630472,0.0
2020-09-10,-1.4714130827611132,-0.9871340802312975,1.0,-1.443657390675822,-1.6093964582580411,-0.7163715215034333,0.0
2020-09-11,-1.4673160173160174,-0.9883838383838384,1.0,-1.4412698412698413,-1.6045454545454545,-0.7134920634920635,0.0
2020-09-14,-1.4672775813550762,-0.9882386896601487,1.0,-1.4412295259398227,-1.6040839887437768,-0.7146980301609063,0.0
2020-09-15,-1.4596907587198849,-0.9869830996044587,1.0,-1.4310679611650485,-1.5990650845019776,-0.7148507731032002,0.0
2020-09-16,-1.4619373424558877,-0.9806265754411235,1.0,-1.4311127115592366,-1.6027367662945624,-0.7256031688872885,0.0
2020-09-17,-1.4571387408154444,-0.9844402823800605,1.0,-1.4269557700619506,-1.6025068433943235,-0.7325313355424291,0.0
2020-09-18,-1.4498277347114557,-0.9776772896927935,1.0,-1.4239161642262417,-1.5960378983634798,-0.7301894918173988,0.0
2020-09-21,-1.446414471322949,-0.9816237168903885,1.0,-1.4295456176871726,-1.5919890890819037,-0.7285909123537435,0.0
2020-09-22,-1.447590231251351,-0.9914271306101866,1.0,-1.4328218428067143,-1.5980837115481594,-0.7341690079965421,0.0
2020-09-23,-1.4432922877511343,-0.991214805213509,1.0,-1.4327788579246779,-1.5953049614747605,-0.7383884208252323,0.0
2020-09-24,-1.4295537568942052,-0.9799441300766419,1.0,-1.4203137311080867,-1.5873504763269106,-0.7456485925077,0.0
2020-09-25,-1.428141783029001,-0.9808807733619763,1.0,-1.419405656999642,-1.5843179377013965,-0.7480128893662729,0.0
2020-09-28,-1.428366967224846,-0.9782453127236295,1.0,-1.4186346071275224,-1.5865893802776585,-0.744310863031344,0.0
2020-09-29,-1.4300128810648347,-0.9714469729497639,1.0,-1.4239301560040074,-1.5877343638185202,-0.7430943180191785,0.0
2020-09-30,-1.427540889936433,-0.9671452039140062,1.0,-1.4247553746160988,-1.580958502964074,-0.7419470037854439,0.0
2020-10-01,-1.42711234911792,-0.9707878008713664,1.0,-1.4231840582815514,-1.5802442682665525,-0.7410184986786658,0.0
2020-10-02,-1.426918957515173,-0.9690824705462335,1.0,-1.4225633702249196,-1.5810067832916814,-0.7408068546947518,0.0
2020-10-05,-1.4195734360510734,-0.9745345602396746,1.0,-1.4141522219844496,-1.579427919252443,-0.7454169341607817,0.0
2020-10-06,-1.4210601209533973,-0.9625755958733546,1.0,-1.4129491284240483,-1.5782995375311275,-0.7400213447171825,0.0
2020-10-07,-1.415878210144412,-0.9709753147897845,1.0,-1.4084086220388419,-1.5756562566692751,-0.7430461691683858,0.0
2020-10-08,-1.414436794662503,-0.9651501171126411,1.0,-1.4081198097806802,-1.572929235573852,-0.7370998651430194,0.0
2020-10-09,-1.4138077686419053,-0.9647008789339381,1.0,-1.4074992911823079,-1.5702438332860786,-0.7319251488517153,0.0
2020-10-12,-1.411877258876054,-0.964637516830841,1.0,-1.4054283891999149,-1.569130465594217,-0.7356672099780313,0.0
2020-10-13,-1.4040339702760085,-0.9683651804670913,1.0,-1.4016985138004245,-1.5654635527246992,-0.7375796178343949,0.0
2020-10-14,-1.4061792986425339,-0.9634473981900452,1.0,-1.407310520361991,-1.5629242081447963,-0.7303450226244343,0.0
2020-10-15,-1.4046222347869106,-0.9628949042335148,1.0,-1.406883878719344,-1.5614531062265884,-0.7317831648879779,0.0
2020-10-16,-1.402826855123675,-0.9652296819787988,1.0,-1.4051590106007068,-1.559505300353357,-0.7344169611307421,0.0
2020-10-19,-1.4010313647923143,-0.9646086465103137,1.0,-1.4013139304888387,-1.559268154846002,-0.7378496750494491,0.0
2020-10-20,-1.3975435872097128,-0.9650596456553965,1.0,-1.3979671066563142,-1.5558692736641493,-0.7422178301687019,0.0
2020-10-21,-1.3972477064220183,-0.9660550458715598,1.0,-1.397106563161609,-1.5549752999294284,-0.7418489767113621,0.0
2020-10-22,-1.3976005645730416,-0.9646436132674666,1.0,-1.396118560338744,-1.555892731122089,-0.7428369795342273,0.0
2020-10-23,-1.397130539260725,-0.9687610431832638,1.0,-1.397130539260725,-1.5594034914128208,-0.7452116757368012,0.0
2020-10-26,-1.4123968118417307,-0.9800740108169655,1.0,-1.408198121263877,-1.5784230002846569,-0.737403928266439,0.0
2020-10-27,-1.4069165898944085,-0.9727871873006874,1.0,-1.40911345758628,-1.5713981999858264,-0.7265962724115937,0.0
2020-10-28,-1.405629021992787,-0.9727034863163849,1.0,-1.401456756947882,-1.5662965843999717,-0.7255498196732904,0.0
