Date,IWF,IWM,MTUM,RL,SPY,VLUE,VXX
2019-03-06,-0.0,-0.8530208411707171,-0.0,1.0,-1.0394627943721315,-0.8694605372056279,0.0
2019-03-07,-0.0,-0.8303182705299504,-0.0,1.0,-1.0668067857679027,-0.8561026872841915,0.0
2019-03-08,-0.0,-0.8198757763975155,-0.0,1.0,-1.106461142251174,-0.860930162096652,0.0
2019-03-11,-0.0,-0.8141623356771628,-0.0,1.0,-1.1047080403546314,-0.9026291653928461,0.0
2019-03-12,-0.0,-0.7776834632301874,-0.0,1.0,-1.12975538235975,-0.9508835558299251,0.0
2019-03-13,-0.0,-0.796003879728419,-0.0,1.0,-1.1343549951503396,-0.9493695441319109,0.0
2019-03-14,-0.0,-0.7993481044584998,-0.0,1.0,-1.134337045516278,-0.9466454541926973,0.0
2019-03-15,-0.0,-0.7920526192885499,-0.0,1.0,-1.1406554059313458,-0.9592122674554371,0.0
2019-03-18,-0.0,-0.8108278002593016,-0.0,1.0,-1.1508663025969437,-0.9671158606058226,0.0
2019-03-19,-0.0,-0.8184728479962058,-0.0,1.0,-1.1486838985060468,-0.9850999920954864,0.0
2019-03-20,-0.0,-0.8159572361908534,-0.0,1.0,-1.1512175806770937,-0.9924371411601662,0.0
2019-03-21,-0.0,-0.8165907741041378,-0.0,1.0,-1.1592555929518906,-0.9837655909720847,0.0
2019-03-22,-0.0,-0.8123081828689864,-0.0,1.0,-1.1936705329028658,-0.9797919406911396,0.0
2019-03-25,-0.0,-0.7453727455700698,-0.0,1.0,-1.2208848020837444,-0.9802675717273768,0.0
2019-03-26,-0.0,-0.7690503637158643,-0.0,1.0,-1.2254640855427912,-0.9805223198314584,0.0
2019-03-27,-0.0,-0.7584754183061087,-0.0,1.0,-1.2373117125710424,-0.9786177019991257,0.0
2019-03-28,-0.0,-0.7577972125713829,-0.0,1.0,-1.2341360169322309,-1.0015175112814982,0.0
2019-03-29,-0.0,-0.7702470074862884,-0.0,1.0,-1.2386004243564595,-0.9945153929300612,0.0
2019-04-01,-0.0,-0.7794512317244142,-0.0,1.0,-1.2372521530142198,-0.9889044662527537,0.0
2019-04-02,-0.0,-0.7999839859075987,-0.0,1.0,-1.2655937224757787,-0.9379854271759148,0.0
2019-04-03,-0.0,-0.8033173461231016,-0.0,1.0,-1.249920063948841,-0.9436051159072743,0.0
2019-04-04,-0.0,-0.8010881741078573,-0.0,1.0,-1.2560009601536246,-0.9435509681549048,0.0
2019-04-05,-0.0,-0.8049062624650978,-0.0,1.0,-1.2503390506581573,-0.9335859593139212,0.0
2019-04-08,-0.0,-0.7981250496544052,-0.0,1.0,-1.253674425995074,-0.9205529514578533,0.0
2019-04-09,-0.0,-0.7894778764586403,-0.0,1.0,-1.2785853677964076,-0.9145724640567129,0.0
2019-04-10,-0.0,-0.781128172487867,-0.0,1.0,-1.2871350147187526,-0.9098178057124672,0.0
2019-04-11,-0.0,-0.7641930089975316,-0.0,1.0,-1.3102954056851661,-0.9067202802770921,0.0
2019-04-12,-0.0,-0.7654689427400423,-0.0,1.0,-1.307150531216426,-0.9065297839321954,0.0
2019-04-15,-0.0,-0.7663957287433262,-0.0,1.0,-1.3078731373017771,-0.9101522033628178,0.0
2019-04-16,-0.0,-0.7791167842701975,-0.0,1.0,-1.2927535082851027,-0.8922936652659955,0.0
2019-04-17,-0.0,-0.7705412811246576,-0.0,1.0,-1.2945474762717923,-0.9061594059012749,0.0
2019-04-18,-0.0,-0.7527365362416909,-0.0,1.0,-1.2882219480157624,-0.9394578672929188,0.0
2019-04-22,-0.0,-0.7560703321239185,-0.0,1.0,-1.2885052430126391,-0.9425062796539213,0.0
2019-04-23,-0.0,-0.7677475898334793,-0.0,1.0,-1.2870289219982471,-0.9289299657397816,0.0
2019-04-24,-0.0,-0.7534213876511776,-0.0,1.0,-1.286242838956079,-0.9386537237428391,0.0
2019-04-25,-0.0,-0.7584207181442644,-0.0,1.0,-1.280902446774706,-0.9327534159517001,0.0
2019-04-26,-0.0,-0.7454885126003656,-0.0,1.0,-1.283130614516257,-0.94629938786867,0.0
2019-04-29,-0.0,-0.7422791048928813,-0.0,1.0,-1.2831988552804168,-0.9492428156921977,0.0
2019-04-30,-0.0,-0.7482234308626782,-0.0,1.0,-1.2823057683909644,-0.9394576997895906,0.0
2019-05-01,-0.0,-0.7410171914082663,-0.0,1.0,-1.2966212728788662,-0.9326636757057213,0.0
2019-05-02,-0.0,-0.7446504426535392,-0.0,1.0,-1.284290761840486,-0.941045694549208,0.0
2019-05-03,-0.0,-0.7514099610771308,-0.0,1.0,-1.2818333465724046,-0.9384780363809675,0.0
2019-05-06,-0.0,-0.69782487893943,-0.0,1.0,-1.3008652853854092,-0.9705485433039612,0.0
2019-05-07,-0.0,-0.6881099382593109,-0.0,1.0,-1.3140410276837284,-0.9811192989444334,0.0
2019-05-08,-0.0,-0.6927101914615292,-0.0,1.0,-1.2921473024933603,-0.9791493241368375,0.0
2019-05-09,-0.0,-0.6652163146910043,-0.0,1.0,-1.01163819024373,-0.8605539637058262,0.0
2019-05-10,-0.0,-0.6640133022005236,-0.0,1.0,-1.0206962428359159,-0.8530743649614377,0.0
2019-05-13,-0.0,-0.6622982090501254,-0.0,1.0,-1.0109505810872867,-0.8591967218905648,0.0
2019-05-14,-0.0,-0.6442691903259726,-0.0,1.0,-1.0085173501577287,-0.8523308797756747,0.0
2019-05-15,-0.0,-0.6363474988461676,-0.017289736216139457,1.0,-1.0599992899492314,-0.8366173181382469,0.0
2019-05-16,-0.0,-0.6363280972350557,-0.018373729476153244,1.0,-1.0625133271732177,-0.8367332433008743,0.0
2019-05-17,-0.0,-0.6380082456639181,-0.011124537958487347,1.0,-1.0506823997725334,-0.8543147568950811,0.0
2019-05-20,-0.0,-0.6354396190205416,-0.013753642760679507,1.0,-1.0498613973985358,-0.8548937380055441,0.0
2019-05-21,-0.0,-0.6334102609621871,-0.01725545890289366,1.0,-1.0458725368364992,-0.8539676903958814,0.0
2019-05-22,-0.0,-0.6268900404628381,-0.024064740540924254,1.0,-1.0447930716263223,-0.8536239085681834,0.0
2019-05-23,-0.0,-0.6201517407643764,-0.0241083457420407,1.0,-1.0501311777635967,-0.8509536977947956,0.0
2019-05-24,-0.0,-0.6120780776548517,-0.02290183919385526,1.0,-1.039849200197308,-0.848565992530477,0.0
2019-05-28,-0.0,-0.6047290154344916,-0.02378603143280006,1.0,-1.0427443794488689,-0.852597082246811,0.0
2019-05-29,-0.0,-0.6087063539505609,-0.02398115264249798,1.0,-1.0432856288899048,-0.8403249059390274,0.0
2019-05-30,-0.0,-0.6076135726303983,-0.029760235558048232,1.0,-1.0336160964666294,-0.8343381940549637,0.0
2019-05-31,-0.0,-0.612749395140082,-0.02503594095164627,1.0,-1.0321189382516918,-0.836530032609839,0.0
2019-06-03,-0.0,-0.6186103351955308,-0.053980446927374304,1.0,-1.0298533519553073,-0.789141061452514,0.0
2019-06-04,-0.0,-0.6149513747988525,-0.04260826978241097,1.0,-1.022913314209753,-0.8177429510949416,0.0
2019-06-05,-0.0,-0.6122201006769659,-0.053636521437250485,1.0,-1.0176358271133485,-0.7881270612740844,0.0
2019-06-06,-0.0,-0.629808192570497,-0.040893482709583436,1.0,-0.9992716173563179,-0.7985154868024001,0.0
2019-06-07,-0.0,-0.6482065499913361,-0.03701264945416739,1.0,-0.987419857910241,-0.7929994801594178,0.0
2019-06-10,-0.0,-0.6415243734508399,-0.005990085375929496,1.0,-1.0061622142660422,-0.7889011291655191,0.0
2019-06-11,-0.0,-0.642874442099436,-0.015811507455973428,1.0,-1.0040826211811924,-0.7970798879009099,0.0
2019-06-12,-0.0,-0.6427335640138409,-0.015328719723183391,1.0,-1.0039100346020762,-0.7982352941176472,0.0
2019-06-13,-0.0,-0.6484753984753985,-0.022314622314622314,1.0,-0.9964656964656964,-0.7977477477477477,0.0
2019-06-14,-0.0,-0.6387637724343428,-0.0313561083777978,1.0,-1.0052317926685608,-0.7894116831820387,0.0
2019-06-17,-0.0,-0.6350728953838695,-0.0327250060601863,1.0,-1.0115662984382032,-0.78359940437026,0.0
2019-06-18,-0.0,-0.6372671237620334,-0.03435140937738071,1.0,-1.0082415679756216,-0.7829835861209226,0.0
2019-06-19,-0.0,-0.6409973064438153,-0.03967815456868568,1.0,-1.0066993576904482,-0.7658678085503142,0.0
2019-06-20,-0.0,-0.6452460830768166,-0.031127866357693768,1.0,-1.0130045308338809,-0.769307923771314,0.0
2019-06-21,-0.0,-0.6456406526031383,-0.03356541619037722,1.0,-1.016072603831099,-0.7686792060687935,0.0
2019-06-24,-0.0,-0.614646570371921,-0.02794640988067825,1.0,-1.038831902867909,-0.8075500662898611,0.0
2019-06-25,-0.0,-0.6208492864601461,-0.02937695788374521,1.0,-1.0293769578837453,-0.8010790114862513,0.0
2019-06-26,-0.0,-0.6193717277486911,-0.03256544502617801,1.0,-1.0425479930191974,-0.7959162303664923,0.0
2019-06-27,-0.0,-0.6099370188943317,-0.03299510146955913,1.0,-1.0412526242127362,-0.8147655703289014,0.0
2019-06-28,-0.0,-0.5618525931388041,-0.045542329435724574,1.0,-1.0811475122019734,-0.8227816987956038,0.0
2019-07-01,-0.0,-0.5608834132511987,-0.04553568303524553,1.0,-1.0876063140947114,-0.806027090406356,0.0
2019-07-02,-0.0,-0.564604978732306,-0.038456174604281426,1.0,-1.0760407224042954,-0.8074053413290565,0.0
2019-07-03,-0.0,-0.5829483410331794,-0.02281954360912782,1.0,-1.0744085118297635,-0.8197536049279015,0.0
2019-07-05,-0.0,-0.566313507465296,-0.027658309731109477,1.0,-1.0760516101961606,-0.8266023287527535,0.0
2019-07-08,-0.0,-0.5711790393013101,-0.02120524017467249,1.0,-1.0714410480349343,-0.8296244541484716,0.0
2019-07-09,-0.0,-0.5624345275508066,-0.022452685243382915,1.0,-1.0706054892101402,-0.8363712549759061,0.0
2019-07-10,-0.0,-0.5436255675864478,-0.01631156129933636,1.0,-1.0895564093608103,-0.8433112120153684,0.0
2019-07-11,-0.0,-0.5523510971786834,-0.0060257749912922326,1.0,-1.079136189481017,-0.8455938697318007,0.0
2019-07-12,-0.0,-0.5463486084955012,-0.005370719118365069,1.0,-1.0789216712003906,-0.856838948176048,0.0
2019-07-15,-0.0,-0.5674789945263745,-0.021232088693651292,1.0,-1.0617090262524842,-0.8359655545096399,0.0
2019-07-16,-0.0,-0.5670351128003068,-0.03371805153596708,1.0,-1.0585097109383172,-0.8276439206387949,0.0
2019-07-17,-0.0,-0.5900653686160731,-0.02286153738595449,1.0,-1.059391058132625,-0.8233299542070123,0.0
2019-07-18,-0.0,-0.590733858924044,-0.029486333483832873,1.0,-1.030945021359358,-0.8218664258673982,0.0
2019-07-19,-0.0,-0.593357676925752,-0.02535211267605634,1.0,-1.042775169535733,-0.816171100678143,0.0
2019-07-22,-0.0,-0.5816884247171453,-0.01545691906005222,1.0,-1.0440034812880765,-0.8401392515230635,0.0
2019-07-23,-0.0,-0.5875716082157328,-0.0076149224535419875,1.0,-1.0490079642308232,-0.8489241302221602,0.0
2019-07-24,-0.0,-0.5880875117764053,-0.009176872884608674,1.0,-1.0465124393733207,-0.8455284552845529,0.0
2019-07-25,-0.0,-0.5738087768831259,-0.014465474572135662,1.0,-1.0623235386385026,-0.8349890201819514,0.0
2019-07-26,-0.0,-0.5493070548088307,-0.01713211226408524,1.0,-1.0734730830837802,-0.8422243888850198,0.0
2019-07-29,-0.0,-0.5292600467045415,-0.019378899306402703,1.0,-1.0735770799205326,-0.8631626642501133,0.0
2019-07-30,-0.0,-0.5219181907022198,-0.02453580901856764,1.0,-1.0710596118944575,-0.8726092419377357,0.0
2019-07-31,-0.0,-0.4704326668782397,-0.031630170316301706,1.0,-1.111216897633908,-0.912902429563807,0.0
2019-08-01,-0.0,-0.46295325011364025,-0.016888702402181894,1.0,-1.1097590824854016,-0.9069897548865344,0.0
2019-08-02,-0.0,-0.46794011722335993,-0.0,1.0,-1.122060588941459,-0.9408586964197442,0.0
2019-08-05,-0.0,-0.46327544298446466,-0.0,1.0,-1.129425441223095,-0.9300383978581745,0.0
2019-08-06,-0.0,-0.46543427839512574,-0.0,1.0,-1.083151590680929,-0.9132135562709869,0.0
2019-08-07,-0.0,-0.47692732799115783,-0.0,1.0,-1.0583379386570877,-0.918727549046698,0.0
2019-08-08,-0.0,-0.48176139697001064,-0.0,1.0,-1.0563895503330225,-0.91286192497498,0.0
2019-08-09,-0.0,-0.4698005013219792,-0.0,1.0,-1.0382858908766266,-0.925625794045943,0.0
2019-08-12,-0.0,-0.4712173314993123,-0.0,1.0,-1.0395116918844567,-0.928060522696011,0.0
2019-08-13,-0.0,-0.4543768036278686,-0.0,1.0,-1.042496908066511,-0.9386079428335853,0.0
2019-08-14,-0.0,-0.46005273791993423,-0.0,1.0,-1.030067463443033,-0.9343858087051813,0.0
2019-08-15,-0.0,-0.4703584168506879,-0.0,1.0,-1.0201460845931714,-0.9068116188211313,0.0
2019-08-16,-0.0,-0.4864027773050611,-0.0,1.0,-0.9991150743677886,-0.9180422722167387,0.0
2019-08-19,-0.0,-0.47220620654570117,-0.0,1.0,-1.0054943191453283,-0.9138545022892998,0.0
2019-08-20,-0.0,-0.4762242965367965,-0.0,1.0,-1.0032467532467533,-0.9025974025974026,0.0
2019-08-21,-0.0,-0.48207830816526465,-0.0,1.0,-1.0057768318637883,-0.8904091078004123,0.0
2019-08-22,-0.0,-0.4845426932163348,-0.0,1.0,-1.0004724940938237,-0.8899088761390483,0.0
2019-08-23,-0.0,-0.48198426366798364,-0.0,1.0,-1.0001013068584743,-0.8948097119508324,0.0
2019-08-26,-0.0,-0.4732426379650366,-0.0,1.0,-0.9829528361800983,-0.8863856670120668,0.0
2019-08-27,-0.0,-0.4679281804832465,-0.0,1.0,-0.9772059805099452,-0.8922039781070619,0.0
2019-08-28,-0.0,-0.442032378913567,-0.0039135670323789135,1.0,-1.023180358576398,-0.8758027829810008,0.0
2019-08-29,-0.0,-0.43276733983053683,-0.002310861046920526,1.0,-1.0259553233530927,-0.8880739475535014,0.0
2019-08-30,-0.0,-0.4259432387312187,-0.008781302170283807,1.0,-1.0253756260434057,-0.8787979966611018,0.0
2019-09-03,-0.0,-0.43224018167245526,-0.019235907026449374,1.0,-1.0149946566924926,-0.8731298423724286,0.0
2019-09-04,-0.0,-0.4281658148779102,-0.020309316230751245,1.0,-1.0164011089955571,-0.8755052276447205,0.0
2019-09-05,-0.0,-0.43110532117446637,-0.026555767110932958,1.0,-1.0106891138056584,-0.8720312656578815,0.0
