Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YI
2020-04-02,-2.2480376766091053,-1.9712940121103388,-2.041376990356582,-2.7226956716752637,-1.229872168647679,0.0,1.0
2020-04-03,-2.2364388770831,-1.9826641315289117,-2.038250754949111,-2.6960071580360134,-1.2311821943854153,0.0,1.0
2020-04-06,-2.2308977500556915,-1.9516596123858319,-2.0281799955446647,-2.687346847850301,-1.2402539541100468,0.0,1.0
2020-04-07,-2.082108357832843,-1.7922091558168836,-1.892797144057119,-2.5822133557328852,-1.1504619907601847,0.0,1.0
2020-04-08,-2.0825446898002102,-1.7975814931650893,-1.886750788643533,-2.587066246056782,-1.1614090431125133,0.0,1.0
2020-04-09,-2.094785244017139,-1.739784721496499,-1.9128435573205143,-2.579893405789529,-1.123105862681576,0.0,1.0
2020-04-13,-2.1027746025148084,-1.675776784786449,-1.918008936921958,-2.5730021822716407,-1.1222072118881847,0.0,1.0
2020-04-14,-2.0967474621918374,-1.6497824735860782,-1.9305987155583177,-2.5625647400041434,-1.118603687590636,0.0,1.0
2020-04-15,-2.041221217105263,-1.6741365131578947,-1.877158717105263,-2.5498560855263155,-1.137129934210526,0.0,1.0
2020-04-16,-2.076938880328711,-1.6260914227015921,-1.9099126861838727,-2.5619928094504365,-1.0972778633795581,0.0,1.0
2020-04-17,-2.059467758444217,-1.6497441146366427,-1.8799385875127943,-2.546878198567042,-1.0993858751279428,0.0,1.0
2020-04-20,-2.083562340966921,-1.5864631043256998,-1.9050381679389312,-2.533944020356234,-1.0690076335877863,0.0,1.0
2020-04-21,-2.058380981041228,-1.5823051459524524,-1.8708997893469757,-2.4808907613602167,-1.03861972113552,0.0,1.0
2020-04-22,-1.9829945269741986,-1.5738858483189992,-1.7891907740422206,-2.4168295543393277,-1.0103596559812353,0.0,1.0
2020-04-23,-1.9514581920356555,-1.577754093595582,-1.7600038755934504,-2.395794981106482,-1.0039724832865033,0.0,1.0
2020-04-24,-1.9617667088238153,-1.5707753672536238,-1.7812043973149139,-2.4113240587605795,-1.0035022862146123,0.0,1.0
2020-04-27,-1.9908975237349518,-1.5911715767837917,-1.7611823431535676,-2.4220416952138595,-1.0223157482626994,0.0,1.0
2020-04-28,-1.9967707212055974,-1.5872394559154517,-1.7561405225560232,-2.4329190723162735,-1.0125256874449555,0.0,1.0
2020-04-29,-2.006762054096433,-1.583986671893375,-1.7621520972167777,-2.437671501372011,-1.0095060760486083,0.0,1.0
2020-04-30,-1.9952496364517691,-1.5140087251575376,-1.7675230247212796,-2.439747939893359,-0.9780901599612214,0.0,1.0
2020-05-01,-2.0191027496382055,-1.4785335262904002,-1.7587071876507476,-2.4400385914134106,-0.9515677761698021,0.0,1.0
2020-05-04,-2.013365155131265,-1.4409546539379474,-1.7488305489260143,-2.433126491646778,-0.9103579952267303,0.0,1.0
2020-05-05,-2.008382549056963,-1.444084587540484,-1.7363307296627928,-2.4270337207087063,-0.9097923413983615,0.0,1.0
2020-05-06,-2.0060074377801085,-1.4480785734719175,-1.7266139029274339,-2.4325355201678267,-0.9223800896347859,0.0,1.0
2020-05-07,-2.0155638308030173,-1.4604220376205481,-1.7230020051561157,-2.4312040485056814,-0.9181705337534612,0.0,1.0
2020-05-08,-2.009533797311469,-1.458098960816093,-1.724568595671656,-2.427114119553818,-0.9144818381161217,0.0,1.0
2020-05-11,-2.0361986628462274,-1.417287488061127,-1.7542502387774594,-2.449474689589303,-0.8938872970391596,0.0,1.0
2020-05-12,-2.035557254826993,-1.4217166889696042,-1.7496654559357674,-2.452207990823934,-0.8993500286752054,0.0,1.0
2020-05-13,-2.02875854214123,-1.3816438876233865,-1.7498101746393318,-2.4496013667425967,-0.8814540622627183,0.0,1.0
2020-05-14,-2.075889858965749,-1.3585340113211168,-1.8022642233522017,-2.498992612491605,-0.8583900988199175,0.0,1.0
2020-05-15,-2.080310880829016,-1.3690270581462292,-1.8074265975820383,-2.4997121473805413,-0.8385146804835925,0.0,1.0
2020-05-18,-2.0806142034548945,-1.3651631477927062,-1.787236084452975,-2.492034548944338,-0.8719769673704414,0.0,1.0
2020-05-19,-2.1202827935416066,-1.2590044903028568,-1.890321964268654,-2.501003152765836,-0.7832234642208846,0.0,1.0
2020-05-20,-2.1274013189333845,-1.2461053235209787,-1.8993596482844308,-2.5041575074070535,-0.7804644939309949,0.0,1.0
2020-05-21,-2.151837988290623,-1.2148958633266147,-1.9401094154909297,-2.5230828294462038,-0.7679239850273538,0.0,1.0
2020-05-22,-2.153314121037464,-1.2248799231508167,-1.9378482228626321,-2.524207492795389,-0.7658981748318924,0.0,1.0
2020-05-26,-2.1547264160015387,-1.221559765362054,-1.9364361957880565,-2.5288008462352147,-0.7747860371189538,0.0,1.0
2020-05-27,-2.1578997888270304,-1.2108850067191401,-1.9404876175849493,-2.524764830101747,-0.7648301017469764,0.0,1.0
2020-05-28,-2.157347328244275,-1.1954198473282442,-1.935209923664122,-2.512309160305344,-0.7416984732824426,0.0,1.0
2020-05-29,-2.162817331551823,-1.1903989310937202,-1.9398740217598778,-2.516987974804352,-0.7337278106508877,0.0,1.0
2020-06-01,-2.1619247660874548,-1.2012602635096428,-1.9286805422952071,-2.5184265801031125,-0.737158678632805,0.0,1.0
2020-06-02,-2.1610347460862926,-1.1974035891561663,-1.9228713249331806,-2.5190912562046583,-0.7452271859488354,0.0,1.0
2020-06-03,-2.160209923664122,-1.1965648854961832,-1.926240458015267,-2.517270992366412,-0.7416984732824426,0.0,1.0
2020-06-04,-2.1751147666411628,-1.1817138485080336,-1.957918898240245,-2.525535577658761,-0.7236036725325172,0.0,1.0
2020-06-05,-2.1697572165933856,-1.1819919709424584,-1.954119671190977,-2.5225578283311028,-0.7299751481552283,0.0,1.0
2020-06-08,-2.1836187924600514,-1.146014735432016,-2.004210123433164,-2.5281791216151563,-0.7063438905367907,0.0,1.0
2020-06-09,-2.1923629055412004,-1.1409704277921333,-2.011005837879223,-2.529237247583501,-0.6967173892238492,0.0,1.0
2020-06-10,-2.19151376146789,-1.1381880733944953,-2.0163417431192663,-2.526471712538226,-0.6841551987767585,0.0,1.0
2020-06-11,-2.1949330783938814,-1.1394837476099426,-2.023804971319312,-2.5235181644359463,-0.6783938814531548,0.0,1.0
2020-06-12,-2.090487027765134,-1.0311333636777422,-1.9734182976786527,-2.411925352753755,-0.5964497041420118,0.0,1.0
2020-06-15,-2.098717132199072,-1.0143753980529526,-1.985169684287144,-2.414975889364025,-0.5851150941679557,0.0,1.0
2020-06-16,-2.0982296867907397,-0.9989105764866092,-1.9793917385383568,-2.4160689968225144,-0.5860190649114844,0.0,1.0
2020-06-17,-2.085071796261176,-0.9855504380023481,-1.9722749029170055,-2.4050392847466813,-0.5831301363677414,0.0,1.0
2020-06-18,-2.0886098816728387,-0.9800379369523982,-1.977147502483967,-2.4063770210459756,-0.5805256977689458,0.0,1.0
2020-06-19,-2.089774884730133,-0.9816472290028027,-1.979115812313534,-2.40737727149444,-0.5827682849651931,0.0,1.0
2020-06-22,-2.091443560057887,-0.9810057887120115,-1.986704052098408,-2.4062952243125904,-0.5795043415340086,0.0,1.0
2020-06-23,-2.09817289337333,-0.9754567766566676,-1.997727479320062,-2.4229615489500955,-0.5957640214525952,0.0,1.0
2020-06-24,-2.097982185057262,-0.9739138338483911,-1.9979094710052716,-2.423650245409925,-0.5958007634975458,0.0,1.0
2020-06-25,-2.084507042253521,-0.955308775731311,-1.997110870350307,-2.41025641025641,-0.5813470566991694,0.0,1.0
2020-06-26,-2.08780487804878,-0.947244805781391,-1.9985546522131885,-2.4143631436314363,-0.5856368563685637,0.0,1.0
2020-06-29,-2.119241688799341,-0.9412949903837348,-2.049729828738896,-2.453979302133895,-0.5940104405165308,0.0,1.0
2020-06-30,-2.15268301678038,-0.9107505070993915,-2.0872210953346855,-2.477872026553568,-0.5914622902452517,0.0,1.0
2020-07-01,-2.1461212456237333,-0.9120140040538051,-2.077482955592408,-2.4873779251888704,-0.5901971623364659,0.0,1.0
2020-07-02,-2.1380390711389605,-0.9217655731662365,-2.071691854036122,-2.4836896424622186,-0.5997051234795429,0.0,1.0
2020-07-06,-2.1168854850474106,-0.9095550692924873,-2.0456783369803064,-2.452407002188184,-0.5929978118161926,0.0,1.0
2020-07-07,-2.0989469862018884,-0.9160312273057372,-2.026325344952796,-2.44344589687727,-0.5929557007988381,0.0,1.0
2020-07-08,-2.1001905799074327,-0.9163263454033942,-2.030946546873582,-2.441691623559307,-0.5861693438606044,0.0,1.0
2020-07-09,-2.093440987027125,-0.9168103057243945,-2.027306540869092,-2.441440624149506,-0.5929420303002813,0.0,1.0
2020-07-10,-2.0953458891705905,-0.919051068453459,-2.024447663889895,-2.4350778703368348,-0.5807678377399493,0.0,1.0
2020-07-13,-2.098168365965894,-0.9189750067671208,-2.017955427230894,-2.423531534783001,-0.5642876477488045,0.0,1.0
2020-07-14,-2.067705534658786,-0.9196668457818378,-1.9901486655919758,-2.4116066630843633,-0.5666308436324557,0.0,1.0
2020-07-15,-2.0570054333303647,-0.9041596152133251,-1.9845016478133073,-2.3942281998753008,-0.5671149906475461,0.0,1.0
2020-07-16,-2.0770602925437034,-0.8666607206564396,-2.0091865858009275,-2.4015340706386015,-0.5645736710667142,0.0,1.0
2020-07-17,-2.078441883319932,-0.8659876708657197,-2.0138479406772087,-2.403377110694184,-0.5724113285088895,0.0,1.0
2020-07-20,-2.0995958688819036,-0.8753480017961383,-2.0251459362370903,-2.404669959586888,-0.5759317467444993,0.0,1.0
2020-07-21,-2.071896010757508,-0.8855221873599284,-2.009054235768714,-2.4051098162259077,-0.5929179740026894,0.0,1.0
2020-07-22,-2.0663379650380995,-0.8917077543702376,-2.0038547736441057,-2.4064545047064096,-0.5963245181532945,0.0,1.0
2020-07-23,-2.0615178571428574,-0.9004464285714285,-1.9953571428571428,-2.392232142857143,-0.5791071428571428,0.0,1.0
2020-07-24,-2.0489934081596295,-0.9049527881703189,-1.9836094779975058,-2.385088188134687,-0.5852485301977551,0.0,1.0
2020-07-27,-2.0521816562778272,-0.907212822796082,-1.9815672306322352,-2.3865538735529834,-0.5772039180765807,0.0,1.0
2020-07-28,-2.038468340997524,-0.8914043155288291,-1.9572868765475768,-2.3730102582242663,-0.5830385567739653,0.0,1.0
2020-07-29,-2.0551785714285713,-0.8933035714285714,-1.9701785714285713,-2.389464285714286,-0.6204464285714285,0.0,1.0
2020-07-30,-2.047047314123088,-0.8714870152970473,-1.9668267520455356,-2.383760227676983,-0.6245997865528282,0.0,1.0
2020-07-31,-2.0514581289574605,-0.8799607598323375,-1.9713725140461964,-2.3859805582805675,-0.6294479621867476,0.0,1.0
2020-08-03,-2.037610029341158,-0.8810349426513737,-1.960878456477283,-2.3750333422245933,-0.6367920334311372,0.0,1.0
2020-08-04,-2.0370469320509397,-0.8714934544483035,-1.9603704693205093,-2.3864992430314365,-0.6501024133938907,0.0,1.0
2020-08-05,-2.03757457038554,-0.8703588282432554,-1.9598432908912833,-2.3847386697533617,-0.6515003116374322,0.0,1.0
2020-08-06,-2.037119458785829,-0.8623820544774791,-1.962257432793306,-2.384368880185152,-0.6554210432615275,0.0,1.0
2020-08-07,-2.0521825040416743,-0.8836895994251842,-1.979701814262619,-2.3909646128974313,-0.6749595832584875,0.0,1.0
2020-08-10,-2.0517520215633422,-0.8864330637915544,-1.981581311769991,-2.390835579514825,-0.6740341419586703,0.0,1.0
2020-08-11,-2.0494238386748287,-0.893770255671588,-1.9760532949225784,-2.3962009362621535,-0.6870723802664747,0.0,1.0
2020-08-12,-2.0303030303030303,-0.8954635108481263,-1.9515868746637979,-2.3895463510848125,-0.6984938138784292,0.0,1.0
2020-08-13,-2.0255349757237906,-0.9184499190793023,-1.930318288077684,-2.3973206257867288,-0.7195648264700594,0.0,1.0
2020-08-14,-2.0265263915115543,-0.9183526661271468,-1.9313910619548602,-2.397446272817193,-0.7182807301501664,0.0,1.0
2020-08-17,-2.0185633575464084,-0.9153439153439153,-1.9256568917585868,-2.3873195229127435,-0.7209218904134159,0.0,1.0
2020-08-18,-2.014612281488122,-0.9110712684894666,-1.919408337068579,-2.388256387270282,-0.7313312415956971,0.0,1.0
2020-08-19,-2.0151569506726457,-0.916591928251121,-1.9121973094170404,-2.3843946188340803,-0.7402690582959641,0.0,1.0
2020-08-20,-2.0070668217192953,-0.9118883621075231,-1.9053582610251363,-2.378209142141515,-0.7429108149208337,0.0,1.0
2020-08-21,-1.8506961506961508,-0.7937755937755938,-1.7901719901719901,-2.1515151515151514,-0.6039312039312039,0.0,1.0
2020-08-24,-1.3173027554338526,-0.22499857379200183,-1.3165040789548748,-1.846083632837013,-0.0,0.0,1.0
2020-08-25,-1.3018589888914076,-0.24370890954432098,-1.3125708456132394,-1.8095669916118793,-0.0,0.0,1.0
2020-08-26,-1.2080851063829787,-0.23627659574468085,-1.1822340425531916,-1.6925531914893617,-0.0,0.0,1.0
2020-08-27,-1.149870934434693,-0.24981930820856996,-1.1209602478058853,-1.6419204956117706,-0.0,0.0,1.0
2020-08-28,-1.153444622461109,-0.24853997622616156,-1.1235722776370873,-1.6427205540338004,-0.0,0.0,1.0
2020-08-31,-1.144124737139047,-0.23608760322100836,-1.1262245473662615,-1.6225573165102325,-0.0,0.0,1.0
2020-09-01,-1.134709480122324,-0.2417940876656473,-1.1122324159021406,-1.6081039755351683,-0.0,0.0,1.0
2020-09-02,-1.1266561754403777,-0.23696634346921164,-1.1082288441037615,-1.604599218234428,-0.0,0.0,1.0
2020-09-03,-1.1310903111560842,-0.23592208449279028,-1.104679989881103,-1.5877561345813307,-0.0,0.0,1.0
2020-09-04,-1.0659931319364953,-0.25516348977255765,-1.0429502811924551,-1.6127507092022098,-0.0,0.0,1.0
2020-09-08,-1.0659767141009058,-0.26241417056423527,-1.040501542442034,-1.6067270375161709,-0.0,0.0,1.0
2020-09-09,-1.048356090106965,-0.277123280918815,-1.011534480209001,-1.5922511953467737,-0.0,0.0,1.0
2020-09-10,-1.0363734273265774,-0.2869241689920204,-0.9899642629852646,-1.5822196112987712,-0.0,0.0,1.0
2020-09-11,-1.0252793909521252,-0.29261627055780587,-0.9861402566980625,-1.5761553852911032,-0.0,0.0,1.0
2020-09-14,-1.0279867148578685,-0.2942756666992283,-0.9875940216860407,-1.574387027449448,-0.0,0.0,1.0
2020-09-15,-1.027372529885338,-0.29509636496706515,-0.9809709685289095,-1.5757501829714566,-0.0,0.0,1.0
2020-09-16,-1.032692495364497,-0.28344881428710844,-0.9836537523177514,-1.5796330633356104,-0.0,0.0,1.0
2020-09-17,-1.0283418553688823,-0.28546384222059895,-0.9798392987582176,-1.57608960311663,-0.0,0.0,1.0
2020-09-18,-1.0235483399151675,-0.28760177465750086,-0.9840085807615427,-1.580225244990493,-0.0,0.0,1.0
2020-09-21,-1.0195390537445794,-0.29030843443940946,-0.98806217414608,-1.5746723188617648,-0.0,0.0,1.0
2020-09-22,-1.0777910329058555,-0.23496371408688738,-1.056516552341187,-1.6014514365245056,-0.0,0.0,1.0
2020-09-23,-1.072981288142432,-0.2384627023755485,-1.091743581984163,-1.6309073485650878,-0.009532455742169769,0.0,1.0
2020-09-24,-1.0566651649396805,-0.21835110376933473,-1.0737347950142664,-1.6284727436552036,-0.028582870300845973,0.0,1.0
2020-09-25,-1.0589710159462442,-0.21893491124260356,-1.0741149333065891,-1.6301775147928994,-0.032393942433055864,0.0,1.0
2020-09-28,-1.051542268659701,-0.2132680097985302,-1.0614907763835424,-1.627855821626756,-0.04509323601459781,0.0,1.0
2020-09-29,-1.0522901905997406,-0.20586767787645943,-1.0574293982636465,-1.6263346971360146,-0.047550144696138115,0.0,1.0
2020-09-30,-1.0503385779725154,-0.20145389364668395,-1.0598486357299344,-1.6181537542322246,-0.04929296952798248,0.0,1.0
2020-10-01,-1.0471552795031056,-0.2111801242236025,-1.055055900621118,-1.6123229813664595,-0.043229813664596266,0.0,1.0
2020-10-02,-1.043782576321668,-0.20694961528915365,-1.0527177959791512,-1.6129064283941426,-0.04765450483991065,0.0,1.0
2020-10-05,-1.0289252105002478,-0.2173848439821694,-1.0372461614660724,-1.6118375433382863,-0.057553244180287275,0.0,1.0
2020-10-06,-1.035924879837471,-0.2188196818789951,-1.0486100787869779,-1.6097814776274715,-0.04201972152024181,0.0,1.0
2020-10-07,-1.0282519420117757,-0.22794517836821532,-1.0440354262530305,-1.6030379496313887,-0.04457968433031517,0.0,1.0
2020-10-08,-1.03217343958818,-0.2206602979755482,-1.0502400633569273,-1.6072860466267387,-0.03940008909567886,0.0,1.0
2020-10-09,-1.0311604938271604,-0.2159506172839506,-1.0475555555555556,-1.5981728395061725,-0.0454320987654321,0.0,1.0
2020-10-12,-1.024682825689885,-0.21385200177716343,-1.0439354297279952,-1.5940662487041515,-0.06002863207780027,0.0,1.0
2020-10-13,-1.012467967671989,-0.2205302582298443,-1.041592745909718,-1.587965700768776,-0.06549379065641632,0.0,1.0
2020-10-14,-1.0122077282795965,-0.21693330051685947,-1.0431700713758307,-1.588235294117647,-0.06197391090327345,0.0,1.0
2020-10-15,-1.0038252170075033,-0.21494777107547447,-1.0410965622088175,-1.5762346133097933,-0.06797116374871266,0.0,1.0
2020-10-16,-0.9972093023255815,-0.22447980416156674,-1.0279559363525093,-1.5692533659730725,-0.077062423500612,0.0,1.0
2020-10-19,-0.9938734499828457,-0.22369259422633928,-1.0344067048963388,-1.5734940940057836,-0.07577317061216488,0.0,1.0
2020-10-20,-0.9705571565802114,-0.21628242074927956,-1.0238712776176753,-1.528866474543708,-0.06344860710854947,0.0,1.0
2020-10-21,-0.9537811134334029,-0.203591107733232,-1.0193330799923996,-1.5081227436823104,-0.06531445943378301,0.0,1.0
2020-10-22,-0.9569063926940639,-0.199486301369863,-1.0179794520547945,-1.5147450532724505,-0.06730403348554033,0.0,1.0
2020-10-23,-0.9459929494712104,-0.19727379553466512,-0.9974148061104583,-1.495464159811986,-0.06420681551116333,0.0,1.0
2020-10-26,-0.9450425461896479,-0.1944901509096892,-0.9979784683371726,-1.4947581213859245,-0.06896713835738799,0.0,1.0
2020-10-27,-0.935821383530291,-0.19122798822924936,-0.9953290672147228,-1.4890933719463775,-0.05946097435657901,0.0,1.0
2020-10-28,-0.9288405190456257,-0.18803776568531697,-1.00153481233431,-1.481186921538533,-0.05139295846704805,0.0,1.0
