Date,IWF,IWM,MTUM,NAN,SPY,VLUE,VXX
2020-09-09,-0.059987641744184104,-0.20369411646821087,-0.1889477112176222,1.0,-0.21742180063127306,-0.0,0.0
2020-09-10,-0.05843603555525908,-0.20672748194720078,-0.18484732251555125,1.0,-0.21768423861381186,-0.0,0.0
2020-09-11,-0.057365710571490466,-0.20774653755770736,-0.18499691671805468,1.0,-0.21651305811569804,-0.0,0.0
2020-09-14,-0.056856243022112604,-0.20784522837479794,-0.18484944426855077,1.0,-0.21681025145390012,-0.0,0.0
2020-09-15,-0.05752050136675778,-0.20763050870058003,-0.1838122541502767,1.0,-0.2178145209680645,-0.0,0.0
2020-09-16,-0.05937223622073523,-0.2056335207836201,-0.18322292122081865,1.0,-0.22048492332337677,-0.0,0.0
2020-09-17,-0.06224842583468341,-0.2026790038915705,-0.18480784326825114,1.0,-0.22044995239924506,-0.0,0.0
2020-09-18,-0.06163227800517918,-0.202222036588422,-0.1857321861164481,1.0,-0.22111770111101828,-0.0,0.0
2020-09-21,-0.0607877856474676,-0.20285981558198588,-0.18685687558465858,1.0,-0.2199318455165041,-0.0,0.0
2020-09-22,-0.06306954035480795,-0.2002273981306536,-0.18915845971207382,1.0,-0.21957295968699314,-0.0,0.0
2020-09-23,-0.06064253000367733,-0.20083241400060176,-0.19055260254738743,1.0,-0.21948651088155652,-0.0,0.0
2020-09-24,-0.05767274304107808,-0.1991193982554746,-0.1886122183492053,1.0,-0.22238529661935655,-0.0,0.0
2020-09-25,-0.05748698785533164,-0.20085413052182036,-0.18797544374749767,1.0,-0.22192379554250635,-0.0,0.0
2020-09-28,-0.05727151434289526,-0.20085056704469645,-0.18755837224816543,1.0,-0.22209806537691795,-0.0,0.0
2020-09-29,-0.05769871965857562,-0.19870298746332354,-0.18788343558282206,1.0,-0.22282608695652173,-0.0,0.0
2020-09-30,-0.057643901381920014,-0.19880311390421576,-0.18810115187784426,1.0,-0.2224241110870326,-0.0,0.0
2020-10-01,-0.05757050470031335,-0.19956330422028135,-0.18771251416761114,1.0,-0.22193146209747314,-0.0,0.0
2020-10-02,-0.05689525872843929,-0.19818348470960753,-0.18705107907674362,1.0,-0.22438130155820352,-0.0,0.0
2020-10-05,-0.05761824577782965,-0.19726246644770845,-0.1880262082992948,1.0,-0.2242710191560661,-0.0,0.0
2020-10-06,-0.05927727704379988,-0.19334255202172498,-0.1867784016127151,1.0,-0.22662979191309998,-0.0,0.0
2020-10-07,-0.05792347907162598,-0.19526489294395788,-0.18630748226832272,1.0,-0.22543371849089272,-0.0,0.0
2020-10-08,-0.05783790079701825,-0.19432935656167324,-0.1867085974808233,1.0,-0.22504534185260985,-0.0,0.0
2020-10-09,-0.05712811808363703,-0.19494783086216366,-0.1861947314995091,1.0,-0.225816650857837,-0.0,0.0
2020-10-12,-0.0568338740537393,-0.19579069960901757,-0.1854920555694202,1.0,-0.22565510356875468,-0.0,0.0
2020-10-13,-0.05465307683354672,-0.19754584905974093,-0.1854746188251334,1.0,-0.2250303443459754,-0.0,0.0
2020-10-14,-0.05489700576900697,-0.19745964188930823,-0.18653676702854577,1.0,-0.22364461587058806,-0.0,0.0
2020-10-15,-0.054088196672262764,-0.19753661009624177,-0.1871145758880338,1.0,-0.22345040807167435,-0.0,0.0
2020-10-16,-0.0561868791907226,-0.19576393857211788,-0.1875946292198393,1.0,-0.22426501172986374,-0.0,0.0
2020-10-19,-0.05530597983428172,-0.19596685634421482,-0.18661608598715515,1.0,-0.2259658580413297,-0.0,0.0
2020-10-20,-0.054172694168703545,-0.19720323905488768,-0.18676111138823764,1.0,-0.22460551038393112,-0.0,0.0
2020-10-21,-0.05498104675134668,-0.1982443306510607,-0.18431203032519783,1.0,-0.22502826361641284,-0.0,0.0
2020-10-22,-0.05486537278185235,-0.19908862612050757,-0.18463636514826456,1.0,-0.22450065692095328,-0.0,0.0
2020-10-23,-0.055533379902205374,-0.19800086485048066,-0.18552705984100054,1.0,-0.22411269667032566,-0.0,0.0
2020-10-26,-0.05512387481073526,-0.19735112560523116,-0.18655263639540107,1.0,-0.2248381890484351,-0.0,0.0
2020-10-27,-0.05307763892581761,-0.19705530444030844,-0.18774926881148632,1.0,-0.22390986439776656,-0.0,0.0
2020-10-28,-0.053809721645201494,-0.19607810552555047,-0.18869962609056917,1.0,-0.2232156211051101,-0.0,0.0
2020-10-29,-0.0480205400033129,-0.19721716084147756,-0.18934901441113133,1.0,-0.22184860029816134,-0.0,0.0
2020-10-30,-0.04670420669095727,-0.19675389201722426,-0.1909572706194104,1.0,-0.22177873468035775,-0.0,0.0
2020-11-02,-0.04246727239627294,-0.1969117720073482,-0.19078827598762058,1.0,-0.22483160385945747,-0.0,0.0
2020-11-03,-0.04407895825404967,-0.19570792726310043,-0.19181958072041963,1.0,-0.22299253768386917,-0.0,0.0
2020-11-04,-0.0448496470549338,-0.1925410391628507,-0.19135077945479495,1.0,-0.22441354912301006,-0.0,0.0
2020-11-05,-0.04398909361315377,-0.19294389820705612,-0.19059737255225978,1.0,-0.22495249111790466,-0.0,0.0
2020-11-06,-0.043000099078569304,-0.19165097922652663,-0.19125466494930482,1.0,-0.2253872320750355,-0.0,0.0
