Date,CLDX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-21,1.0,-0.0,-1.9641858607375848,-1.598056184263081,-4.863000931966449,-3.8885634402875784,0.0
2019-08-22,1.0,-0.0,-1.9643046709129512,-1.5939490445859874,-4.849920382165605,-3.861464968152866,0.0
2019-08-23,1.0,-0.0,-1.9556264115849606,-1.5951906470041184,-4.856649395509499,-3.8780390593862095,0.0
2019-08-26,1.0,-0.0,-1.871076523994812,-1.5853437094682232,-4.7604409857328145,-3.7533073929961094,0.0
2019-08-27,1.0,-0.0,-1.8562556604994176,-1.572260318281796,-4.747056540302756,-3.762582481562945,0.0
2019-08-28,1.0,-0.0,-1.8609417563886366,-1.5544169152938123,-4.77364119859904,-3.782851212868076,0.0
2019-08-29,1.0,-0.0,-1.8128715430343756,-1.5634530886533988,-4.7759110881364695,-3.7710002584647193,0.0
2019-08-30,1.0,-0.0,-1.7701815372730783,-1.583751770310287,-4.783056521179348,-3.7381228273464657,0.0
2019-09-03,1.0,-0.0,-1.7955160417471976,-1.6178327535111456,-4.770905811106816,-3.700682901687927,0.0
2019-09-04,1.0,-0.0,-1.7462917580291502,-1.6492970463046563,-4.776086676125371,-3.726428479298336,0.0
2019-09-05,1.0,-0.0,-1.7787064420727787,-1.6408640864086408,-4.772791564870772,-3.6660666066606655,0.0
2019-09-06,1.0,-0.0,-1.7474656743231105,-1.688053381239574,-4.798408828435775,-3.5981008597459256,0.0
2019-09-09,1.0,-0.0,-1.7518604054400821,-1.689376443418014,-4.795996920708237,-3.59314857582756,0.0
2019-09-10,1.0,-0.0,-1.7118622448979592,-1.7579081632653062,-4.784821428571429,-3.500637755102041,0.0
2019-09-11,1.0,-0.0,-1.7102446483180431,-1.7099898063200818,-4.783639143730887,-3.53822629969419,0.0
2019-09-12,1.0,-0.0,-1.6577240940877305,-1.726509853782581,-4.790972663699936,-3.539351557533376,0.0
2019-09-13,1.0,-0.0,-1.6503567787971458,-1.7404434250764527,-4.813200815494394,-3.5379714576962287,0.0
2019-09-16,1.0,-0.0,-1.651076844654008,-1.7428316554097107,-4.812157512425131,-3.5376577035809866,0.0
2019-09-17,1.0,-0.0,-1.649866020160776,-1.7446727063927523,-4.826974607630471,-3.538598953681256,0.0
2019-09-18,1.0,-0.0,-1.6515634971282704,-1.7481812380344608,-4.82769623484365,-3.5359285258455646,0.0
2019-09-19,1.0,-0.0,-1.6519795657726692,-1.7555555555555558,-4.828097062579821,-3.5357598978288634,0.0
2019-09-20,1.0,-0.0,-1.683961661341853,-1.8043450479233227,-4.793865814696486,-3.497380191693291,0.0
2019-09-23,1.0,-0.0,-1.6931803696622052,-1.8192479286169536,-4.747227533460802,-3.4873167622689607,0.0
2019-09-24,1.0,-0.0,-1.692552514322088,-1.8057288351368554,-4.743220878421388,-3.4893698281349463,0.0
2019-09-25,1.0,-0.0,-1.6640020301992133,-1.7997716025885038,-4.743687349321152,-3.4812841010024105,0.0
2019-09-26,1.0,-0.0,-1.5644485197799316,-2.196096410793817,-4.900969347655226,-3.437909352894944,0.0
2019-09-27,1.0,-0.0,-1.526119898976472,-2.222650538349063,-5.010766981257477,-3.5330320350923836,0.0
2019-09-30,1.0,-0.0,-1.4377849289353717,-2.3161705551086085,-5.063287744703675,-3.5911772593188527,0.0
2019-10-01,1.0,-0.0,-1.404109589041096,-2.3529411764705883,-5.07023905452592,-3.6027397260273974,0.0
2019-10-02,1.0,-0.04020237932449063,-1.4553534801039245,-2.5146998495829345,-5.1193764528921095,-3.5445097771092575,0.0
2019-10-03,1.0,-0.018208995787471125,-1.6026634053539883,-2.4824025003397203,-5.062916157086561,-3.4227476559315124,0.0
2019-10-04,1.0,-0.03147235905856595,-1.6440886699507389,-2.5332512315270934,-5.0524083196496985,-3.422550629447181,0.0
2019-10-07,1.0,-0.0039709708339038755,-1.7050527180610708,-2.535122552375736,-5.022045734629604,-3.4266739696015334,0.0
2019-10-08,1.0,-0.04522068778770648,-1.7074194421879232,-2.5197671269970217,-4.897373409152451,-3.369347414026537,0.0
2019-10-09,1.0,-0.062153012863913344,-1.7310765064319569,-2.500473933649289,-4.911712931618145,-3.335680433310765,0.0
2019-10-10,1.0,-0.13933982683982685,-1.8308982683982682,-2.587121212121212,-4.649350649350649,-3.321428571428571,0.0
2019-10-11,1.0,-0.17851841856699502,-1.8409121576035623,-2.721225205775199,-4.473755228714074,-3.279044663338281,0.0
2019-10-14,1.0,-0.2594301221166893,-1.7424694708276798,-2.8206241519674355,-4.531207598371778,-3.2149253731343284,0.0
2019-10-15,1.0,-0.27479564032697545,-1.736103542234332,-2.8272479564032698,-4.548773841961853,-3.2370572207084467,0.0
2019-10-16,1.0,-0.2178324989852523,-1.8039507509132728,-2.851440941685834,-4.484102286564741,-3.1726424029224733,0.0
2019-10-17,1.0,-0.27904451682953313,-1.7301845819761132,-2.9222312703583064,-4.467290988056461,-3.173452768729642,0.0
2019-10-18,1.0,-0.3009164273013268,-1.750102585145671,-2.964710709889208,-4.454930926001915,-3.20735877444946,0.0
2019-10-21,1.0,-0.3085135505064331,-1.68382151656173,-2.9670134136326305,-4.454284150013687,-3.2736107309061047,0.0
2019-10-22,1.0,-0.28183060109289615,-1.640710382513661,-2.9863387978142075,-4.46051912568306,-3.2918032786885245,0.0
2019-10-23,1.0,-0.28147138964577656,-1.6397820163487735,-2.9400544959128063,-4.458991825613079,-3.3038147138964575,0.0
2019-10-24,1.0,-0.3608575380359612,-1.5998616874135545,-3.1060857538035958,-4.475933609958506,-3.2885200553250344,0.0
2019-10-25,1.0,-0.3995932203389831,-1.5879322033898307,-3.0055593220338985,-4.345084745762712,-3.2211525423728813,0.0
2019-10-28,1.0,-0.4168714168714169,-1.6538356538356538,-3.054054054054054,-4.34984984984985,-3.175402675402675,0.0
2019-10-29,1.0,-0.4753437977496875,-1.651201555771635,-3.2101680788998475,-4.360466731490485,-3.193638005278511,0.0
2019-10-30,1.0,-0.4558987200890373,-1.6641624930439622,-3.222732331663884,-4.370617696160267,-3.198525319977741,0.0
2019-10-31,1.0,-0.44939893765725464,-1.6702544031311153,-3.2383282079955267,-4.36818563041655,-3.2518870561923396,0.0
2019-11-01,1.0,-0.45135476625017545,-1.6997051804015162,-3.2775515934297346,-4.37708830548926,-3.233328653657167,0.0
2019-11-04,1.0,-0.4370722167900544,-1.6696465986869673,-3.276155887693812,-4.38343344042464,-3.202123201564464,0.0
2019-11-05,1.0,-0.5596290392696711,-1.7088827706129546,-3.538907404723953,-4.43645848427764,-3.246920736125199,0.0
2019-11-06,1.0,-0.5198776758409787,-1.6937527304499782,-3.53473132372215,-4.442260084461919,-3.3717780690257757,0.0
2019-11-07,1.0,-0.5130143958121274,-1.7578886142213175,-3.5102515631816202,-4.410353351752218,-3.3495710338810527,0.0
2019-11-08,1.0,-0.5182322053675613,-1.7438739789964994,-3.534714119019837,-4.427800466744458,-3.361289381563594,0.0
2019-11-11,1.0,-0.5222750222750223,-1.7083457083457085,-3.6735966735966734,-4.515147015147015,-3.430650430650431,0.0
2019-11-12,1.0,-0.5240641711229946,-1.7012774806892454,-3.6800356506238856,-4.516488413547236,-3.432560903149138,0.0
2019-11-13,1.0,-0.6369995535049858,-1.6989135287989285,-3.8912040482214616,-4.345735972614973,-3.3103140348266114,0.0
2019-11-14,1.0,-0.634484794803661,-1.6801003838204902,-3.8711248892825516,-4.281665190434013,-3.29495128432241,0.0
2019-11-15,1.0,-0.629345904537419,-1.6676487919858574,-3.902180318208604,-4.248232174425457,-3.2844725987035948,0.0
2019-11-18,1.0,-0.66436849053836,-1.635176763972422,-3.88660701188206,-4.232800352061024,-3.2502567111632685,0.0
2019-11-19,1.0,-0.7140695915279878,-1.8844175491679274,-3.8919818456883504,-4.2903177004538575,-3.3476550680786685,0.0
2019-11-20,1.0,-0.7218022376776534,-1.8858482007862107,-3.8920471726640455,-4.281372845479286,-3.338221953432113,0.0
2019-11-21,1.0,-0.861660694812276,-1.825673780962767,-4.121981617074311,-4.319520174482007,-3.450070104377629,0.0
2019-11-22,1.0,-0.8442382057231245,-1.8272235112142305,-4.044702242846094,-4.282753286929621,-3.468677494199536,0.0
2019-11-25,1.0,-0.8622229064039408,-1.8232758620689655,-4.022013546798029,-4.251693349753694,-3.434883004926108,0.0
2019-11-26,1.0,-0.8638180141407931,-1.7609898555179833,-4.032431601598525,-4.262065785428835,-3.451122041192745,0.0
2019-11-27,1.0,-0.8640627402737198,-1.7699523296939872,-4.017684145778871,-4.260495156081808,-3.4653236967553434,0.0
2019-11-29,1.0,-0.9372757060383836,-1.7603370260571074,-4.154470276174131,-4.340926821657045,-3.4100483694804185,0.0
2019-12-02,1.0,-1.0004786215698789,-1.803446075303127,-4.348755583918315,-4.387683471601787,-3.4138481174218254,0.0
2019-12-03,1.0,-0.9878325762491889,-1.8046722907203117,-4.408176508760546,-4.494646333549643,-3.5279039584685266,0.0
2019-12-04,1.0,-1.031234983181163,-1.8801858081050777,-4.283037001441615,-4.369694057344225,-3.453628063431043,0.0
2019-12-05,1.0,-1.0671556642216788,-1.8588427057864712,-4.411735941320294,-4.387938060309699,-3.574246128769356,0.0
2019-12-06,1.0,-1.2142135399124283,-1.9865274503199728,-4.552037723139104,-4.511788480970023,-3.576119905692152,0.0
2019-12-09,1.0,-1.1754927163667523,-1.8322193658954586,-4.772407883461868,-4.671808054841474,-3.686032562125107,0.0
2019-12-10,1.0,-1.542133815551537,-1.7976491862567812,-5.34249547920434,-4.927848101265822,-3.472875226039783,0.0
2019-12-11,1.0,-1.558413330918312,-1.7708748415142184,-5.365694620539757,-4.930447382720522,-3.487230574171346,0.0
2019-12-12,1.0,-1.5604575163398693,-1.7777777777777777,-5.381445170660857,-4.9444444444444455,-3.4912854030501093,0.0
2019-12-13,1.0,-1.591754834002189,-1.7843852608537032,-5.512221816855162,-4.937066763954761,-3.416089018606348,0.0
2019-12-16,1.0,-1.45602049530316,-1.6380871050384287,-5.280614859094791,-4.646968403074295,-3.0578992314261315,0.0
2019-12-17,1.0,-1.7473759117594734,-1.556662515566625,-5.581213307240704,-4.8373954812310975,-3.0674257249599712,0.0
2019-12-18,1.0,-2.0441669772642563,-1.6785314945956018,-5.781960491986582,-4.955460305628028,-3.17554975773388,0.0
2019-12-19,1.0,-2.071938392186326,-1.7381667918858,-5.817054845980465,-4.955296769346356,-3.2002253944402703,0.0
2019-12-20,1.0,-2.0834586466165415,-1.8073308270676693,-5.834962406015038,-4.931203007518797,-3.1398496240601506,0.0
2019-12-23,1.0,-2.098249576510446,-1.8452851496329759,-5.823828345567476,-4.937699981178243,-3.116694899303595,0.0
2019-12-24,1.0,-2.1082145536384096,-1.8525881470367593,-5.776256564141035,-4.917854463615904,-3.0997749437359343,0.0
2019-12-26,1.0,-2.104670793472144,-1.8538735696867379,-5.780153817295067,-4.918214218720689,-3.101481898330519,0.0
2019-12-27,1.0,-2.090840699642656,-1.9053977807034042,-5.824148956178296,-4.898062817378221,-3.0891480157983824,0.0
2019-12-30,1.0,-2.16405512554276,-1.8952237115348307,-5.901453653011138,-4.922786482914857,-2.9950915612610913,0.0
2019-12-31,1.0,-2.143394806172375,-1.9027098231087693,-5.89179525780956,-4.898946179902145,-2.981369966127211,0.0
2020-01-02,1.0,-2.1659108087679515,-1.9210128495842782,-5.907218442932728,-4.909297052154194,-2.993008314436886,0.0
2020-01-03,1.0,-2.14011771406873,-1.9764571862540345,-5.952914372508069,-4.899183595974938,-3.017657110309474,0.0
2020-01-06,1.0,-2.2175431787308364,-2.0640403648360177,-6.117213273821076,-4.965068891907627,-3.0423054531340967,0.0
2020-01-07,1.0,-2.248186630072535,-2.059596157616154,-6.198784552048617,-5.053518917859243,-3.0439129582434816,0.0
2020-01-08,1.0,-2.2489228358793576,-2.0562083822953388,-6.175675675675675,-5.030552291421856,-3.073443008225617,0.0
2020-01-09,1.0,-2.264792608610183,-2.0906231570670335,-6.171417338313348,-5.024965598584628,-3.1059563593473563,0.0
2020-01-10,1.0,-2.310001988466892,-2.1280572678464904,-6.2330483197454765,-5.0638297872340425,-3.1497315569695767,0.0
2020-01-13,1.0,-2.3213861386138612,-2.1209900990099007,-6.216435643564356,-5.028118811881187,-3.115049504950495,0.0
2020-01-14,1.0,-2.400203045685279,-2.127918781725888,-6.420304568527918,-5.177868020304569,-3.178477157360406,0.0
2020-01-15,1.0,-2.1751984126984127,-2.0444444444444447,-6.372619047619048,-5.125992063492064,-3.123015873015873,0.0
2020-01-16,1.0,-2.1602700096432015,-2.0015429122468658,-6.101253616200579,-4.972999035679846,-3.0503375120540017,0.0
2020-01-17,1.0,-2.014142165984369,-1.8582061778935615,-5.928917007815407,-4.797357647934499,-3.0093040565686637,0.0
2020-01-21,1.0,-2.0056767784282417,-1.8043285435515344,-5.531133581692389,-4.551711903494766,-2.8469043817633493,0.0
2020-01-22,1.0,-1.95306796454024,-1.7872414392490874,-5.388319137841126,-4.425169476794715,-2.8284373370415437,0.0
2020-01-23,1.0,-1.895507651801876,-1.6769787724206024,-4.9382919203554385,-4.174757281553398,-2.7697877242060227,0.0
2020-01-24,1.0,-0.7669930466865332,-1.2132822477650065,-4.8153824322406695,-4.136937703987512,-2.2578402156946216,0.0
2020-01-27,1.0,-0.47431192660550453,-1.2474442988204455,-4.481127129750982,-3.8233289646133675,-2.0799475753604195,0.0
2020-01-28,1.0,-0.3877363445378151,-1.3556985294117645,-4.604779411764706,-3.805540966386554,-1.9766281512605042,0.0
2020-01-29,1.0,-0.3373217922606924,-1.3664714867617107,-4.473650712830957,-3.6680244399185336,-1.8836558044806517,0.0
2020-01-30,1.0,-0.41124936515997973,-1.3814118842051804,-4.422295581513459,-3.68257998984256,-1.799263585576435,0.0
2020-01-31,1.0,-0.4133638211382114,-1.3810975609756098,-4.40599593495935,-3.698170731707317,-1.8044969512195124,0.0
2020-02-03,1.0,-0.41342264914054605,-1.3337967644084934,-4.401415571284126,-3.6801061678463096,-1.8102881698685542,0.0
2020-02-04,1.0,-0.35113535456044653,-1.296587593555753,-4.421413167575796,-3.7381707471774708,-1.878092096917417,0.0
2020-02-05,1.0,-0.29027504911591356,-1.2958005893909628,-4.241773084479371,-3.639120825147348,-1.8120088408644401,0.0
2020-02-06,1.0,-0.38772749631087067,-1.2993113625184456,-4.331160846040334,-3.583128381701918,-1.6956468273487457,0.0
2020-02-07,1.0,-0.38691060903732816,-1.305500982318271,-4.31581532416503,-3.575024557956778,-1.6958497053045187,0.0
2020-02-10,1.0,-0.3858941449700526,-1.2956851240679623,-4.297396406307298,-3.5625229189585625,-1.6819459723750154,0.0
2020-02-11,1.0,-0.35811633000730103,-1.3106595278656608,-4.25054757848625,-3.5551229009491356,-1.6939644682404478,0.0
2020-02-12,1.0,-0.3618365115996599,-1.3086359771650675,-4.248026235879995,-3.5493744686019673,-1.6784890076521317,0.0
2020-02-13,1.0,-0.3458866544789762,-1.3349177330895796,-4.2907982937233395,-3.56709323583181,-1.6488726386349786,0.0
2020-02-14,1.0,-0.34191176470588236,-1.3563725490196077,-4.343259803921568,-3.555392156862745,-1.6579656862745096,0.0
2020-02-18,1.0,-0.3377467206080667,-1.3632462915287482,-4.3324751746965795,-3.549098933431408,-1.6768419762167464,0.0
2020-02-19,1.0,-0.3531951640759931,-1.411176905995559,-4.359240069084629,-3.5429311621021466,-1.6699975326918333,0.0
2020-02-20,1.0,-0.3771471247199403,-1.4134926562111028,-4.397933781428927,-3.574931540950959,-1.683594722429674,0.0
2020-02-21,1.0,-0.31776260630015574,-1.4108276440292251,-4.212480536591209,-3.423883099772428,-1.6125284465205414,0.0
2020-02-24,1.0,-2.0131875201029272,-2.2098745577356063,-4.64940495336121,-3.7299774847217755,-2.4798970730138308,0.0
2020-02-25,1.0,-1.7298549857975778,-2.15966512184183,-4.428016145911197,-3.3999103004933473,-2.2323217222305276,0.0
2020-02-26,1.0,-1.6345285149632975,-1.9963297571993224,-4.217108977978543,-3.238565782044043,-2.0299265951439867,0.0
2020-02-27,1.0,-1.649226441631505,-1.977215189873418,-4.192827004219409,-3.2340365682137837,-2.011392405063291,0.0
2020-02-28,1.0,-1.5031280411511192,-2.2138189906853887,-4.113304601696094,-3.0856388155150847,-1.9866536910885584,0.0
2020-03-02,1.0,-1.5347097131772205,-2.1641956491617016,-4.082028543716225,-3.092420673410004,-1.982818345572953,0.0
2020-03-03,1.0,-1.3778575225943646,-2.3643009037745877,-3.7194311536416795,-2.9144072301967037,-1.9148059542796385,0.0
2020-03-04,1.0,-1.1866102347056562,-2.4186225471335128,-3.6907785045530335,-2.7461844299089395,-1.7833782223932284,0.0
2020-03-05,1.0,-1.046199880311191,-2.520885697187313,-3.2768402154398566,-2.4833034111310592,-1.6417713943746257,0.0
2020-03-06,1.0,-1.0114969497888315,-2.6556780854059125,-3.157320506804317,-2.3650868137024874,-1.5419990614734866,0.0
2020-03-09,1.0,-0.9947515745276418,-2.6268952647539074,-3.1738978306508048,-2.3539771401912764,-1.513762537905295,0.0
2020-03-10,1.0,-1.1950968466360998,-1.7333208571161223,-2.5579676242163374,-1.8766725928698416,-0.99410498736783,0.0
2020-03-11,1.0,-0.9835313174946004,-1.961033117350612,-2.533477321814255,-1.6938444924406049,-0.8274838012958964,0.0
2020-03-12,1.0,-0.9749392339284219,-1.7138546643198391,-2.3215153801022548,-1.6225798340457633,-0.7487218171150785,0.0
2020-03-13,1.0,-0.968198123620309,-1.2845612582781456,-1.8221578366445914,-1.3318846578366446,-0.49165286975717437,0.0
2020-03-16,1.0,-0.7696734642812461,-1.4631552608532465,-1.6277367696734641,-1.1610784436381834,-0.23376704616539473,0.0
2020-03-17,1.0,-0.7257421588167419,-1.0308926885555438,-1.0650896884506451,-1.063883352564775,-0.3593307458302738,0.0
2020-03-18,1.0,-0.6930043245993386,-1.0566268125158993,-0.940269651488171,-1.036428389722717,-0.3614347494276266,0.0
2020-03-19,1.0,-0.7043162966274277,-0.933392936969155,-0.8982267918343019,-1.0325833209159092,-0.3984503054686336,0.0
2020-03-20,1.0,-0.7064837905236907,-0.9916209476309226,-0.8830423940149627,-1.0334164588528678,-0.3730174563591022,0.0
2020-03-23,1.0,-0.6634776369289642,-1.0100454436737623,-0.7851710117196843,-0.9697679980865821,-0.3551303515905286,0.0
2020-03-24,1.0,-0.6847955727303087,-1.0282906349887888,-0.7385143838557321,-0.9541052430704643,-0.3650112112971709,0.0
2020-03-25,1.0,-0.6679367071585459,-1.0220090546416245,-0.5652875521090143,-0.9141602044018109,-0.3131471603388767,0.0
2020-03-26,1.0,-0.6650696279048941,-1.0204182151972419,-0.5632919894326781,-0.9127748175345901,-0.31607934446782787,0.0
2020-03-27,1.0,-0.6689091148924944,-1.004528866024711,-0.5099151387240031,-0.9252956953787979,-0.28830849052455704,0.0
2020-03-30,1.0,-0.6481188466947961,-0.9912974683544303,-0.564521800281294,-0.9352584388185654,-0.2559774964838256,0.0
2020-03-31,1.0,-0.628390556996527,-1.0221567679254406,-0.5578318019958676,-0.923110739877786,-0.2646502835538752,0.0
2020-04-01,1.0,-0.628498503784545,-1.0171624713958811,-0.5638091885231474,-0.9224168280232353,-0.2687026931878191,0.0
2020-04-02,1.0,-0.6549763444593949,-0.9390598550284299,-0.5504145145188594,-0.9443552237510309,-0.2516602283085203,0.0
2020-04-03,1.0,-0.6529465173591594,-0.9411993601106835,-0.5469324224998919,-0.9336331013013965,-0.24886506117860696,0.0
2020-04-06,1.0,-0.6560451879958608,-0.8966022766471198,-0.5469989651604001,-0.9477837185236289,-0.2644446360814074,0.0
2020-04-07,1.0,-0.6216739642977434,-0.8571488716739643,-0.5310710676995621,-0.9592034355001684,-0.24107443583698213,0.0
2020-04-08,1.0,-0.6238319723882482,-0.8541122990150685,-0.5382187052782221,-0.9598451048068019,-0.23305833824395994,0.0
2020-04-09,1.0,-0.627055525335788,-0.8326708230469895,-0.5447089836394827,-0.9557722080421776,-0.22406795263400142,0.0
2020-04-13,1.0,-0.6499351654327183,-0.774793993391057,-0.5644790228803279,-0.9618940059396829,-0.23173129209018278,0.0
2020-04-14,1.0,-0.6540569946018329,-0.7455329120810145,-0.5941331547893041,-0.9608737498430765,-0.23007072017408045,0.0
2020-04-15,1.0,-0.6236952634424253,-0.763920655383208,-0.5690938578616875,-0.9587474529047283,-0.24306566307647526,0.0
2020-04-16,1.0,-0.6596941539230801,-0.7252385516063169,-0.597899912496354,-0.973332222175924,-0.21067544481020042,0.0
2020-04-17,1.0,-0.6549266422140714,-0.7382044014671557,-0.5874874958319439,-0.972490830276759,-0.21498832944314772,0.0
2020-04-20,1.0,-0.66067723462528,-0.7198937671176031,-0.5857747530915429,-0.9705369740227405,-0.21279774255124906,0.0
2020-04-21,1.0,-0.6726235107889694,-0.7351912021994502,-0.6000999750062485,-0.9632175289510956,-0.19449304340581522,0.0
2020-04-22,1.0,-0.6728714382632293,-0.7962601763907735,-0.587432157394844,-1.0108972184531886,-0.17274423337856173,0.0
2020-04-23,1.0,-0.6936670945656825,-0.7893025246041935,-0.6050492083868207,-1.0275566966195977,-0.16337184424475823,0.0
2020-04-24,1.0,-0.6860860947128021,-0.8145818072133408,-0.610031456026199,-1.0349894428405222,-0.1633558840005171,0.0
2020-04-27,1.0,-0.6903559870550161,-0.8139805825242719,-0.6085436893203883,-1.0289536138079827,-0.1731175836030205,0.0
2020-04-28,1.0,-0.799049284721288,-0.7181487959101306,-0.6853222117583749,-1.12830171756581,-0.1536391766446926,0.0
2020-04-29,1.0,-0.8330395480225988,-0.6974915254237288,-0.7123163841807909,-1.1484745762711863,-0.12845197740112996,0.0
2020-04-30,1.0,-0.8338589062077664,-0.6838453914767095,-0.7170015316695197,-1.1555545544643662,-0.11460491936210469,0.0
2020-05-01,1.0,-0.8409285168023753,-0.670745422646093,-0.7192406316073597,-1.159611318547843,-0.1080570426020064,0.0
2020-05-04,1.0,-0.8456463195691203,-0.6658886894075403,-0.7164721723518851,-1.167414721723519,-0.09290843806104129,0.0
2020-05-05,1.0,-0.8478573353696882,-0.6659329799658611,-0.7238792561315245,-1.1653041056508848,-0.08898571556913125,0.0
2020-05-06,1.0,-0.844124377439763,-0.666935881904249,-0.7131511643559025,-1.1645802485754027,-0.09817382330506573,0.0
2020-05-07,1.0,-0.8459675248945905,-0.6654256750695254,-0.7162913788463263,-1.1587422624921504,-0.09908495559343321,0.0
2020-05-08,1.0,-0.8437023756163157,-0.6605558045719409,-0.7216943074854325,-1.157328552218736,-0.0990587180636486,0.0
2020-05-11,1.0,-0.859947996054873,-0.6327893840222362,-0.7381422038913297,-1.169550793508473,-0.08262350936967632,0.0
2020-05-12,1.0,-0.8590835724533716,-0.6337428263988523,-0.7358769727403157,-1.1695659971305594,-0.08523134863701579,0.0
2020-05-13,1.0,-0.8609582606361562,-0.6123562832729388,-0.7401243680937681,-1.180557419585738,-0.07967610611551022,0.0
2020-05-14,1.0,-0.8705982370575864,-0.5965367577967694,-0.755649022327621,-1.1917311736543024,-0.05995793995257059,0.0
2020-05-15,1.0,-0.8321700084470726,-0.6238829858178101,-0.751433779398035,-1.1796114346685636,-0.058729382474547634,0.0
2020-05-18,1.0,-0.8341634794983545,-0.6190073823712533,-0.735880103175309,-1.1730410032909366,-0.08511962999199502,0.0
2020-05-19,1.0,-0.8505981391227293,-0.574479397430217,-0.788701816570669,-1.1780682321665927,-0.03876827647319451,0.0
2020-05-20,1.0,-0.8557641225429432,-0.5551177616433505,-0.7978129980520631,-1.180494067646538,-0.03789622808570923,0.0
2020-05-21,1.0,-0.8602556137392384,-0.5610632821514155,-0.7960415372326263,-1.1867844146622881,-0.033593680660335495,0.0
2020-05-22,1.0,-0.8601231341630864,-0.5693404792487929,-0.7846480931921868,-1.1812906940691854,-0.033884041280949635,0.0
2020-05-26,1.0,-0.8612514402197997,-0.5714792165204289,-0.7869360985553487,-1.18129043694053,-0.030488345298236283,0.0
2020-05-27,1.0,-0.880541981341626,-0.5543314082629942,-0.8283873833851622,-1.1792536650377612,-0.0,0.0
2020-05-28,1.0,-0.8824416644485849,-0.5448496140537663,-0.8313370597107621,-1.1774909058646081,-0.0,0.0
2020-05-29,1.0,-0.8836497515968772,-0.5401437189496097,-0.8323722498225692,-1.1796043293115686,-0.0,0.0
2020-06-01,1.0,-0.8745916835878874,-0.5350489979694535,-0.8276684029310497,-1.1769223978105414,-0.0,0.0
2020-06-02,1.0,-0.875419537184243,-0.53347465112171,-0.827503974562798,-1.1797827239003709,-0.0,0.0
2020-06-03,1.0,-0.8771046002916612,-0.5344027575235317,-0.8234124353705422,-1.1841884307746697,-0.0,0.0
2020-06-04,1.0,-0.8840160284951024,-0.5535173642030277,-0.7990204808548531,-1.2110418521816564,-0.004808548530721282,0.0
2020-06-05,1.0,-0.880156646344177,-0.5518223488051266,-0.7958257309421032,-1.2096479907436253,-0.012683013662053315,0.0
2020-06-08,1.0,-0.8858388574987766,-0.5327223383903545,-0.8270676691729324,-1.2034079281042844,-0.0,0.0
2020-06-09,1.0,-0.8919051221574473,-0.5264563214810201,-0.8301366205331316,-1.2016821681278091,-0.0,0.0
2020-06-10,1.0,-0.8907237603489718,-0.5306685658328141,-0.8231549897623075,-1.206578830232351,-0.0,0.0
2020-06-11,1.0,-1.396176379895159,-0.5935245143385754,-1.454517422139994,-1.4688868331791551,-0.2540857230958989,0.0
2020-06-12,1.0,-2.191970802919708,-1.437747653806048,-2.294681960375391,-2.193639207507821,-1.3093847758081334,0.0
2020-06-15,1.0,-2.2310210115088163,-1.4413472706155632,-2.341146658219829,-2.2295428149086685,-1.3154893886601204,0.0
2020-06-16,1.0,-2.369500166241826,-1.5054859802726364,-2.4958439543389117,-2.3707192729690787,-1.3412390557464258,0.0
2020-06-17,1.0,-2.378405426442789,-1.5046147003224732,-2.5086178138552206,-2.381185366396086,-1.346825308573335,0.0
2020-06-18,1.0,-2.3865686602071503,-1.4999443145116382,-2.5186546386011806,-2.387014144114044,-1.344915914912574,0.0
2020-06-19,1.0,-2.390295593976576,-1.5034021193530398,-2.5224762967094256,-2.390853318460681,-1.347573898494144,0.0
2020-06-22,1.0,-2.5170408281958823,-1.549028730952658,-2.675700825869489,-2.5155286727928345,-1.374781900663022,0.0
2020-06-23,1.0,-2.520335625218506,-1.5478382472905257,-2.6805733597482813,-2.5219671366973544,-1.3828225148584081,0.0
2020-06-24,1.0,-2.5245212517515183,-1.549626342830453,-2.6878794955628216,-2.5274404483886035,-1.3873190098085009,0.0
2020-06-25,1.0,-2.5172774869109946,-1.5337987201861547,-2.6895869691681207,-2.51913903432228,-1.3747527632344387,0.0
2020-06-26,1.0,-2.5136453373591916,-1.527000348391592,-2.6857507838810823,-2.515503425850656,-1.3711531761700149,0.0
2020-06-29,1.0,-2.498267498267498,-1.5121275121275122,-2.676022176022176,-2.5003465003465,-1.363247863247863,0.0
2020-06-30,1.0,-2.5062969381860194,-1.4971692663200462,-2.6861929520508374,-2.503408434430965,-1.3608318890814557,0.0
2020-07-01,1.0,-2.49286700414174,-1.4902208927749656,-2.6725724804417856,-2.4955131155085137,-1.3537735849056605,0.0
2020-07-02,1.0,-2.4914864242982055,-1.492751955821445,-2.671537045559135,-2.4945927289461576,-1.3544638748274276,0.0
2020-07-06,1.0,-2.4987901832008297,-1.4942965779467678,-2.6755386565272494,-2.4990206244959094,-1.3544187118331605,0.0
2020-07-07,1.0,-2.4787343803737247,-1.4950131835377736,-2.652871718445489,-2.485956666284535,-1.351369941533876,0.0
2020-07-08,1.0,-2.4755036630036633,-1.491414835164835,-2.651442307692308,-2.4811126373626373,-1.3475274725274726,0.0
2020-07-09,1.0,-2.479393869819768,-1.4977614510389161,-2.656641028584548,-2.4894960394902994,-1.356331075651475,0.0
