Date,INS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-03,1.0,-0.9662464234620887,-0.6008136623748213,-0.8082081545064378,-1.0953594420600858,-0.0,0.0
2020-04-06,1.0,-0.9694588319342741,-0.5903286301125201,-0.8055009823182712,-1.099794606179675,-0.0,0.0
2020-04-07,1.0,-0.9237483173390074,-0.5409700812019628,-0.7804073125189978,-1.0972686612532025,-0.0,0.0
2020-04-08,1.0,-0.9214208360407191,-0.5306909248429716,-0.7865280485163526,-1.093134069742257,-0.0,0.0
2020-04-09,1.0,-0.9331118111595392,-0.48664393906701764,-0.8067578647563975,-1.0888965606524836,-0.0,0.0
2020-04-13,1.0,-0.9492438278254126,-0.44909302425783104,-0.8170968158903874,-1.0932396914989875,-0.0,0.0
2020-04-14,1.0,-0.9443894886241452,-0.42780955657821174,-0.8393617478818115,-1.0893294912046794,-0.0,0.0
2020-04-15,1.0,-0.9049698214973673,-0.46693206626428657,-0.8082273875262189,-1.1004665896151704,-0.0,0.0
2020-04-16,1.0,-0.9168264519152924,-0.4302271081000469,-0.8132430014061102,-1.1006434019344666,-0.0,0.0
2020-04-17,1.0,-0.884117500622355,-0.39602522612231345,-0.7975686665007053,-1.0713633723342462,-0.0,0.0
2020-04-20,1.0,-0.8903763677902923,-0.3117159004368913,-0.7738185899234439,-1.032265822277446,-0.0,0.0
2020-04-21,1.0,-0.8936921041023379,-0.31719934234270364,-0.773589445402414,-1.0256245739262941,-0.0,0.0
2020-04-22,1.0,-0.8409308745159683,-0.3113138826055285,-0.7186673312119005,-0.9629643829314113,-0.0,0.0
2020-04-23,1.0,-0.8342926847863378,-0.3079708763770823,-0.7157397171501544,-0.9539892501810695,-0.0,0.0
2020-04-24,1.0,-0.8372030856182694,-0.2980218437332926,-0.7244329030779807,-0.9591766592835868,-0.0,0.0
2020-04-27,1.0,-0.8439664740326839,-0.30758926862872665,-0.718052738336714,-0.9575950093765546,-0.0,0.0
2020-04-28,1.0,-0.8513059416526654,-0.28161753474873985,-0.7238811669466931,-0.9617763861310523,-0.0,0.0
2020-04-29,1.0,-0.8434181373672549,-0.30040492016196807,-0.7138436855374742,-0.9623347849339139,-0.0,0.0
2020-04-30,1.0,-0.8434358818154127,-0.2631358513554676,-0.7256701187937863,-0.9752893694791349,-0.0,0.0
2020-05-01,1.0,-0.8356284569902728,-0.28418844173183294,-0.7218767880984169,-0.9729544154110242,-0.0,0.0
2020-05-04,1.0,-0.8251612903225807,-0.2729032258064516,-0.7250094876660341,-0.9719924098671727,-0.0,0.0
2020-05-05,1.0,-0.8199472096530921,-0.2857843137254902,-0.6897435897435897,-0.9753016591251885,-0.0,0.0
2020-05-06,1.0,-0.8206558612891067,-0.28797587636637767,-0.6846588767433095,-0.9760271390878252,-0.0,0.0
2020-05-07,1.0,-0.8265429304360947,-0.2926286404104422,-0.6821714199486948,-0.9711030632261959,-0.0,0.0
2020-05-08,1.0,-0.797895284843076,-0.30540681243492485,-0.6736204075561506,-0.9416926967127771,-0.0,0.0
2020-05-11,1.0,-0.7966520408539508,-0.2970391947199587,-0.6679694701522805,-0.9254820987426717,-0.0,0.0
2020-05-12,1.0,-0.7900378078772529,-0.3042249385163161,-0.6518371691810739,-0.924567778878978,-0.0,0.0
2020-05-13,1.0,-0.7401427482502946,-0.24076640565449378,-0.6399417919756081,-0.8439124107823436,-0.0,0.0
2020-05-14,1.0,-0.7453377322451815,-0.2468831394339295,-0.6276089598888696,-0.8529953116860567,-0.0,0.0
2020-05-15,1.0,-0.724217965150518,-0.25426958118266535,-0.6243114975577649,-0.8613641874805141,-0.0,0.0
2020-05-18,1.0,-0.7023613963039014,-0.25249828884325803,-0.6298083504449007,-0.8376796714579055,-0.0,0.0
2020-05-19,1.0,-0.696373091989734,-0.18583682290963124,-0.6833716061056329,-0.8113940294475214,-0.0,0.0
2020-05-20,1.0,-0.6992471048988824,-0.17586684222964988,-0.6881056078868294,-0.8129578986461393,-0.0,0.0
2020-05-21,1.0,-0.681367956096908,-0.16968946593494846,-0.6874581715968412,-0.80779012180431,-0.0,0.0
2020-05-22,1.0,-0.6791965851560173,-0.17153634889646271,-0.6667218159557924,-0.7915025975315179,-0.0,0.0
2020-05-26,1.0,-0.6791940979918617,-0.1711714692162636,-0.6655638998246601,-0.7923379759817382,-0.0,0.0
2020-05-27,1.0,-0.6849057846883648,-0.16154961127948347,-0.659507181446831,-0.7883120305705628,-0.0,0.0
2020-05-28,1.0,-0.6961649973642593,-0.1467778070637849,-0.665656299420137,-0.7860767000527148,-0.0,0.0
2020-05-29,1.0,-0.6983096642393489,-0.14161916372862368,-0.6672378002570102,-0.7878348545256846,-0.0,0.0
2020-06-01,1.0,-0.6985390892340089,-0.1500394840747565,-0.657442748091603,-0.7843182416425375,-0.0,0.0
2020-06-02,1.0,-0.6957921361232468,-0.14778438393062446,-0.6584436487862563,-0.7828072134809316,-0.0,0.0
2020-06-03,1.0,-0.6961231658077011,-0.14745757148015626,-0.655516528247382,-0.7836063421199487,-0.0,0.0
2020-06-04,1.0,-0.6962652064137456,-0.1406039938354592,-0.6591795914352231,-0.7829622585828113,-0.0,0.0
2020-06-05,1.0,-0.6919975084417925,-0.14319902960364553,-0.6556732124709045,-0.7874963118381798,-0.0,0.0
2020-06-08,1.0,-0.6886039513280127,-0.1286471280910637,-0.6684875049064504,-0.7852283134894675,-0.0,0.0
2020-06-09,1.0,-0.6883052853010782,-0.1376216145148567,-0.6688140941362082,-0.7921377859584537,-0.0,0.0
2020-06-10,1.0,-0.6858953312758552,-0.13159104340403177,-0.6792304156543437,-0.7864928754350253,-0.0,0.0
2020-06-11,1.0,-0.6776276965444888,-0.15431774965576028,-0.6662186086158285,-0.7803422726378598,-0.0,0.0
2020-06-12,1.0,-0.6795330689110316,-0.14259456321950276,-0.6543484569991294,-0.7481861275031441,-0.0,0.0
2020-06-15,1.0,-0.6759074205402618,-0.15047385726258783,-0.6490555089936174,-0.7480820063180968,-0.0,0.0
2020-06-16,1.0,-0.6789135326261653,-0.13413693346190936,-0.6493410478945677,-0.7519768563162971,-0.0,0.0
2020-06-17,1.0,-0.6771779968530234,-0.13181978741851577,-0.6510067114093959,-0.7511961722488038,-0.0,0.0
2020-06-18,1.0,-0.6778950735764555,-0.11986564299424186,-0.6553422904670505,-0.745873320537428,-0.0,0.0
2020-06-19,1.0,-0.6773122125702605,-0.12317961165048544,-0.6519225855901891,-0.741217424629535,-0.0,0.0
2020-06-22,1.0,-0.681982529677151,-0.12411608485585385,-0.6378907624868013,-0.7556714555402682,-0.0,0.0
2020-06-23,1.0,-0.6372382743840389,-0.1338308304295538,-0.6043972987141139,-0.708193283789201,-0.0,0.0
2020-06-24,1.0,-0.6304772366654461,-0.14643598193579885,-0.5889783961918711,-0.6854937141462223,-0.0,0.0
2020-06-25,1.0,-0.6193612714143276,-0.14551167779557062,-0.5850379188446083,-0.6715412273015682,-0.0,0.0
2020-06-26,1.0,-0.6194735728747999,-0.14553806170862169,-0.5852950953431446,-0.6716629899368409,-0.0,0.0
2020-06-29,1.0,-0.6262555972407117,-0.1408084230908871,-0.583111460728549,-0.6753600387268547,-0.0,0.0
2020-06-30,1.0,-0.6302691260961597,-0.131297248261264,-0.5878137284547928,-0.6745388569700634,-0.0,0.0
2020-07-01,1.0,-0.6315010570824524,-0.1307762005436424,-0.5832980972515857,-0.6746602234974328,-0.0,0.0
2020-07-02,1.0,-0.6295446309940814,-0.13434593549945645,-0.5827394612875951,-0.6730583403792728,-0.0,0.0
2020-07-06,1.0,-0.6192004318747564,-0.14041927840926133,-0.5730738085955073,-0.6664367333473292,-0.0,0.0
2020-07-07,1.0,-0.6118008714857041,-0.1438249865695696,-0.5727929326090849,-0.6561212917089476,-0.0,0.0
2020-07-08,1.0,-0.6117422548230314,-0.13823538181709752,-0.573605271789367,-0.6581984077287771,-0.0,0.0
2020-07-09,1.0,-0.607272835749657,-0.1411610285782471,-0.5722808901616848,-0.6623709802517749,-0.0,0.0
2020-07-10,1.0,-0.5993968708945421,-0.15143914964767707,-0.5652991759226084,-0.6696225964409411,-0.0,0.0
2020-07-13,1.0,-0.5962502985431097,-0.1520778600429902,-0.5656496298065441,-0.6714831621686173,-0.0,0.0
2020-07-14,1.0,-0.6046954503526052,-0.13285922575653883,-0.5643169577766537,-0.6737286874758236,-0.0,0.0
2020-07-15,1.0,-0.6085920986037094,-0.12810741611837206,-0.5668820149453689,-0.6736133853344844,-0.0,0.0
2020-07-16,1.0,-0.5800115874855156,-0.13148899188876015,-0.5627462340672074,-0.6226245654692932,-0.0,0.0
2020-07-17,1.0,-0.582746325767458,-0.13224338348262168,-0.5635852392961707,-0.620198857871699,-0.0,0.0
2020-07-20,1.0,-0.591221129792309,-0.1331665600093083,-0.5656524521496306,-0.618796904997382,-0.0,0.0
2020-07-21,1.0,-0.5859431795050744,-0.13690424263572654,-0.5634069033702638,-0.6216522725290065,-0.0,0.0
2020-07-22,1.0,-0.5653861636666858,-0.14322272701132902,-0.5509805049169015,-0.6157915923859911,-0.0,0.0
2020-07-23,1.0,-0.5637973664539129,-0.14573630038525673,-0.5517221551377148,-0.6137944914035995,-0.0,0.0
2020-07-24,1.0,-0.5541417738970588,-0.15636488970588236,-0.5465016084558822,-0.6152630974264706,-0.0,0.0
2020-07-27,1.0,-0.5522624956712455,-0.1631363269075378,-0.5566489668705992,-0.6137885259148101,-0.0,0.0
2020-07-28,1.0,-0.5559217182667013,-0.1639059925418437,-0.5612118058566762,-0.6097187292226751,-0.0,0.0
2020-07-29,1.0,-0.555574822264609,-0.16802496965493324,-0.5616727356800185,-0.6047338304144269,-0.0,0.0
2020-07-30,1.0,-0.5532962760289162,-0.17338210305002735,-0.5559171682843236,-0.5975058322052936,-0.0,0.0
2020-07-31,1.0,-0.5522934193845799,-0.1745418923591103,-0.5560101417540625,-0.5983634896853751,-0.0,0.0
2020-08-03,1.0,-0.5438328530259366,-0.18216138328530262,-0.5593371757925073,-0.5965129682997119,-0.0,0.0
2020-08-04,1.0,-0.5416486836426413,-0.1816141562365127,-0.556466695439505,-0.5971227161559487,-0.0004603654150481945,0.0
2020-08-05,1.0,-0.5412735849056604,-0.18177634606534748,-0.5561148182236539,-0.5969857340082835,-0.0,0.0
2020-08-06,1.0,-0.5505158822165546,-0.21020751217250172,-0.5448643635520519,-0.5926269418038488,-0.0,0.0
2020-08-07,1.0,-0.5506139867042122,-0.21493889163062094,-0.5466368624263361,-0.590820681046245,-0.0,0.0
2020-08-10,1.0,-0.5427009199791702,-0.22102644216860495,-0.5403286466469941,-0.5889602499566048,-0.0,0.0
2020-08-11,1.0,-0.539678408236451,-0.22167273989241715,-0.5388975649256753,-0.5917635490774481,-0.0,0.0
2020-08-12,1.0,-0.5338493530499075,-0.2274145101663586,-0.5296615064695009,-0.597244685767098,-0.0,0.0
2020-08-13,1.0,-0.5296155178385867,-0.23669322249162913,-0.5147500288650271,-0.6015471654543355,-0.003896778662971943,0.0
2020-08-14,1.0,-0.529315021062958,-0.2357320099255583,-0.5154654048127416,-0.5998037971031219,-0.005020485890703445,0.0
2020-08-17,1.0,-0.5296562472941381,-0.23857765463099256,-0.514503420209542,-0.5978006753831501,-0.005714780500476232,0.0
2020-08-18,1.0,-0.5279902993908248,-0.2354129976614603,-0.5177411438634986,-0.5963853682478275,-0.009556254871957734,0.0
2020-08-19,1.0,-0.530092392712201,-0.23702616354373543,-0.5063466021932476,-0.5857870650202919,-0.019025415191549377,0.0
2020-08-20,1.0,-0.5244301544468049,-0.23152666934604124,-0.5039903542515933,-0.5837687316989149,-0.027042544640293965,0.0
2020-08-21,1.0,-0.5135328655305742,-0.23577259057711586,-0.4874409279679221,-0.5822425891450665,-0.04513819275383073,0.0
2020-08-24,1.0,-0.49778949158306407,-0.25021254888624384,-0.4487048687864875,-0.565550076517599,-0.0716998242929207,0.0
2020-08-25,1.0,-0.49858292710577035,-0.2505101462419227,-0.4534349846956127,-0.5639099875297586,-0.06773608434417867,0.0
2020-08-26,1.0,-0.5028527633483778,-0.2505890033778989,-0.4551931647222459,-0.5655283998978115,-0.06440716455193164,0.0
2020-08-27,1.0,-0.5113196814562002,-0.24604664391353812,-0.45912969283276445,-0.5686291240045506,-0.059015927189988625,0.0
2020-08-28,1.0,-0.5097069440891391,-0.2397885222136949,-0.45928199880617376,-0.5696824990762058,-0.06398340013075239,0.0
2020-08-31,1.0,-0.5084231423709586,-0.24166193987521267,-0.45309132161089055,-0.5676403857061826,-0.06525808281338627,0.0
2020-09-01,1.0,-0.5076107599421752,-0.24464979166076137,-0.44768842654270247,-0.5676748207148729,-0.0669236656367811,0.0
2020-09-02,1.0,-0.509400788361739,-0.24776678104528826,-0.44780648271559426,-0.5680741854068003,-0.06275699741939143,0.0
2020-09-03,1.0,-0.5170179657660207,-0.2493987834205687,-0.44555099731220826,-0.5633045692460037,-0.054010468241618335,0.0
2020-09-04,1.0,-0.4991004160575734,-0.24966265602159002,-0.43120994040256383,-0.5664005397503654,-0.06485437984931969,0.0
2020-09-08,1.0,-0.4923416624741461,-0.24372519425345185,-0.4330873721281235,-0.5620493040415898,-0.06383811280675275,0.0
2020-09-09,1.0,-0.4789532293986637,-0.2514198218262806,-0.4108017817371937,-0.5628897550111358,-0.07992761692650334,0.0
2020-09-10,1.0,-0.46777454646170896,-0.24306882703226704,-0.4045146101647972,-0.5611134191940175,-0.09322808475280434,0.0
2020-09-11,1.0,-0.46156838770633024,-0.2521536152948369,-0.4086589229144667,-0.5641638414939143,-0.09231367754126604,0.0
2020-09-14,1.0,-0.4626865671641791,-0.2531198754829206,-0.4090441646516023,-0.5636621362461436,-0.09088635037104978,0.0
2020-09-15,1.0,-0.4619642310794648,-0.2555836786916252,-0.4103412788918866,-0.5620115150335159,-0.0914805440436125,0.0
2020-09-16,1.0,-0.4623179932626187,-0.24789108828196774,-0.4071104429410618,-0.5646036916395223,-0.1021186558645842,0.0
2020-09-17,1.0,-0.4581525970414859,-0.25047269491713936,-0.4046546546546546,-0.5626737848960072,-0.10463241018796574,0.0
2020-09-18,1.0,-0.4527428032614122,-0.2510677242220866,-0.40149204060125354,-0.5580453713461645,-0.10996172832658493,0.0
2020-09-21,1.0,-0.4522092348503689,-0.24468761225786842,-0.3986846831910249,-0.5573793141562353,-0.11030976263505485,0.0
2020-09-22,1.0,-0.45014111006585134,-0.24807702949477062,-0.3992584804382713,-0.5565823695423606,-0.1128050467600022,0.0
2020-09-23,1.0,-0.45245801864608404,-0.25022823470827454,-0.39729438127645444,-0.5570586770686364,-0.10946966553240933,0.0
2020-09-24,1.0,-0.4453674826815335,-0.2398642121822648,-0.3929566969337345,-0.5605111362570033,-0.12124306571357601,0.0
2020-09-25,1.0,-0.4454354669464848,-0.24037664991439775,-0.39178218368586737,-0.5600872590710775,-0.1236538355332192,0.0
2020-09-28,1.0,-0.44703442554956446,-0.24214019079220236,-0.395078114198811,-0.561205585510853,-0.11961841559518871,0.0
2020-09-29,1.0,-0.4473524209595402,-0.23819920406809642,-0.3966117621047977,-0.5624309086889233,-0.11908578377183286,0.0
2020-09-30,1.0,-0.44564587758254487,-0.241414503627286,-0.3934846771301685,-0.5611121838192701,-0.11676275066891015,0.0
2020-10-01,1.0,-0.44596160211850383,-0.24409687741365993,-0.39208871234690496,-0.56054838353746,-0.11577292287322079,0.0
2020-10-02,1.0,-0.4728495915425277,-0.27362410605760806,-0.4169940922068011,-0.572829804675354,-0.09036944907708398,0.0
2020-10-05,1.0,-0.47821658934027383,-0.2694636188751839,-0.42220210478669234,-0.5734412130813624,-0.0857191354532081,0.0
2020-10-06,1.0,-0.47401517074133603,-0.25866395961988553,-0.40927163522544624,-0.5767419564052675,-0.10111947663762232,0.0
2020-10-07,1.0,-0.4724088494082591,-0.25896044753043035,-0.40314283304753606,-0.5763922075731595,-0.10021645630112727,0.0
2020-10-08,1.0,-0.4721285682175769,-0.2584007642166779,-0.4025061811643066,-0.5766745336030568,-0.09993818835693413,0.0
2020-10-09,1.0,-0.4777021707344506,-0.25964458441120236,-0.40577550331796197,-0.5774097401867057,-0.0913001912045889,0.0
2020-10-12,1.0,-0.47908991197232614,-0.25989256686447115,-0.40509604297325424,-0.5770453075343814,-0.0912337936271339,0.0
2020-10-13,1.0,-0.47577426788825805,-0.26131189927491427,-0.40641335506716875,-0.5766398740936428,-0.09024225732111742,0.0
2020-10-14,1.0,-0.47504211117349804,-0.26313868613138686,-0.4051094890510949,-0.5732172936552499,-0.09087591240875913,0.0
2020-10-15,1.0,-0.4793185977755877,-0.26811206532451076,-0.40729269322821343,-0.5757004082781922,-0.08528790651837252,0.0
2020-10-16,1.0,-0.4815919837874353,-0.26770434586804776,-0.4024712902499437,-0.5738572393605045,-0.08905651880207162,0.0
2020-10-19,1.0,-0.4846285826793801,-0.2663910218546958,-0.39242820577729026,-0.5726380333586476,-0.09664444631957922,0.0
2020-10-20,1.0,-0.48253397731101877,-0.26642704706278786,-0.38815567786139504,-0.5705380208918343,-0.10038750982814781,0.0
2020-10-21,1.0,-0.48290286355979783,-0.26976417742841097,-0.3888826501965188,-0.5675743964065131,-0.09828747894441324,0.0
2020-10-22,1.0,-0.4830292328820875,-0.26390874183693486,-0.38193335014994817,-0.5697188822556686,-0.10417892878163626,0.0
2020-10-23,1.0,-0.4806501331091495,-0.2667507356031946,-0.3785063752276867,-0.57029564242679,-0.10612302087711924,0.0
2020-10-26,1.0,-0.4846052373066884,-0.27415869095399814,-0.37932583008223636,-0.5745881164220158,-0.09405259760307615,0.0
2020-10-27,1.0,-0.48648268884892093,-0.2745053956834533,-0.3764613309352518,-0.5794177158273381,-0.09338466726618706,0.0
2020-10-28,1.0,-0.488857158855479,-0.27621927319558764,-0.36348619743546673,-0.5738843160311328,-0.09723388767568172,0.0
