Date,IWF,IWM,MTUM,PBF,SPY,VLUE,VXX
2019-03-11,-0.0,-0.6611770404456285,-0.0,1.0,-1.1760313231613788,-1.199241139904739,0.0
2019-03-12,-0.0,-0.6282863801774542,-0.0,1.0,-1.2032955799975467,-1.257226969783702,0.0
2019-03-13,-0.0,-0.6493089832181639,-0.0,1.0,-1.2088680487002303,-1.255018098058572,0.0
2019-03-14,-0.0,-0.6461227686853279,-0.0,1.0,-1.2178340272910912,-1.2585645380714845,0.0
2019-03-15,-0.0,-0.6308251210957074,-0.0,1.0,-1.2637380992149658,-1.2811508267913814,0.0
2019-03-18,-0.0,-0.6543448972718087,-0.0,1.0,-1.2661249578982823,-1.2897440215560794,0.0
2019-03-19,-0.0,-0.6629969936909853,-0.0,1.0,-1.2620569928441376,-1.3091840623279842,0.0
2019-03-20,-0.0,-0.6748917013505479,-0.0,1.0,-1.2587275970440839,-1.3134290325320648,0.0
2019-03-21,-0.0,-0.6725352112676056,-0.0,1.0,-1.2870354658068894,-1.282708297980655,0.0
2019-03-22,-0.0,-0.665428778759551,-0.0,1.0,-1.3343577922909462,-1.2687924190037136,0.0
2019-03-25,-0.0,-0.6111698751851068,-0.0,1.0,-1.3554897397926802,-1.264353712714195,0.0
2019-03-26,-0.0,-0.6340353116358222,-0.0,1.0,-1.3483514145926399,-1.2720272282493086,0.0
2019-03-27,-0.0,-0.6130211210743275,-0.0,1.0,-1.3607581488249543,-1.2759338744634738,0.0
2019-03-28,-0.0,-0.6110496296926874,-0.0,1.0,-1.355069379416021,-1.2903294458159529,0.0
2019-03-29,-0.0,-0.5885940965705511,-0.0,1.0,-1.3597935505886367,-1.3170960586930558,0.0
2019-04-01,-0.0,-0.6051755060210096,-0.0,1.0,-1.3654880860876248,-1.2995558971731147,0.0
2019-04-02,-0.0,-0.6289957748282191,-0.0,1.0,-1.3993854295591313,-1.239511757927532,0.0
2019-04-03,-0.0,-0.6281213983864772,-0.0,1.0,-1.3960387586972296,-1.2444615187604047,0.0
2019-04-04,-0.0,-0.6234264988265416,-0.0,1.0,-1.3870279496479625,-1.2566673778536377,0.0
2019-04-05,-0.0,-0.615068844607885,-0.0,1.0,-1.3891216967416402,-1.2718720602069613,0.0
2019-04-08,-0.0,-0.6179265473846417,-0.0,1.0,-1.3877236537967639,-1.2748052392774591,0.0
2019-04-09,-0.0,-0.6076335222393955,-0.0,1.0,-1.4219474497681608,-1.263695689507127,0.0
2019-04-10,-0.0,-0.5900407812835372,-0.0,1.0,-1.4479502039064176,-1.2547757029405453,0.0
2019-04-11,-0.0,-0.625016230253192,-0.0,1.0,-1.4371780999783597,-1.2658299069465484,0.0
2019-04-12,-0.0,-0.6175291937777394,-0.0,1.0,-1.4327573576937993,-1.2587150428749945,0.0
2019-04-15,-0.0,-0.6209570320867069,-0.0,1.0,-1.4033329049393821,-1.259649573748019,0.0
2019-04-16,-0.0,-0.628968424675213,-0.0,1.0,-1.4045427170265852,-1.2683042243826894,0.0
2019-04-17,-0.0,-0.5999311709541426,-0.0,1.0,-1.4246752129398605,-1.2772089821904844,0.0
2019-04-18,-0.0,-0.5858668504004823,-0.0,1.0,-1.4152958401515803,-1.30509861338386,0.0
2019-04-22,-0.0,-0.5892186082674615,-0.0,1.0,-1.4201978316271437,-1.310008206988899,0.0
2019-04-23,-0.0,-0.6005754642950563,-0.0,1.0,-1.4729270206643996,-1.2860319121109076,0.0
2019-04-24,-0.0,-0.5580361036016396,-0.0,1.0,-1.487355018749455,-1.3149036365221942,0.0
2019-04-25,-0.0,-0.5507012805993553,-0.0,1.0,-1.4807474518686294,-1.3243749455527485,0.0
2019-04-26,-0.0,-0.531170872260543,-0.0,1.0,-1.5211298349777351,-1.313367676591286,0.0
2019-04-29,-0.0,-0.5092738407699038,-0.0,1.0,-1.5233158355205598,-1.3418635170603677,0.0
2019-04-30,-0.0,-0.5266491917868065,-0.0,1.0,-1.5154652686762777,-1.3266055045871559,0.0
2019-05-01,-0.0,-0.5213096122743367,-0.0,1.0,-1.5255496787166147,-1.324386938846877,0.0
2019-05-02,-0.0,-0.5207832510162158,-0.0,1.0,-1.5071025831548583,-1.3428908606145376,0.0
2019-05-03,-0.0,-0.4814462827767938,-0.0,1.0,-1.507322130545596,-1.3310726165277118,0.0
2019-05-06,-0.0,-0.4646403592090493,-0.0,1.0,-1.501036179949918,-1.3517399188325705,0.0
2019-05-07,-0.0,-0.46045808124459814,-0.0,1.0,-1.5054451166810718,-1.35561797752809,0.0
2019-05-08,-0.0,-0.4625815310676279,-0.016177480260899418,1.0,-1.4637830415379334,-1.3485238585650532,0.0
2019-05-09,-0.0,-0.4753137348560511,-0.0,1.0,-1.4786573450866298,-1.387989057275609,0.0
2019-05-10,-0.0,-0.4720521172638436,-0.0,1.0,-1.482301845819761,-1.3887079261672095,0.0
2019-05-13,-0.0,-0.4727461948744634,-0.0,1.0,-1.4791205932093143,-1.3844586097740774,0.0
2019-05-14,-0.0,-0.3909413930390856,-0.06425788775204419,1.0,-1.4433408964424848,-1.3824650027826535,0.0
2019-05-15,-0.0,-0.3927193208129663,-0.05599862790498242,1.0,-1.4446016636652086,-1.3944344395849413,0.0
2019-05-16,-0.0,-0.3921475875118259,-0.05783951148189559,1.0,-1.4548034746710243,-1.3955018491442333,0.0
2019-05-17,-0.0,-0.3913850403556476,-0.06331736371876213,1.0,-1.4729595580301265,-1.3884069230437224,0.0
2019-05-20,-0.0,-0.38502834564507815,-0.0607713451297028,1.0,-1.467746091736815,-1.3812059783542348,0.0
2019-05-21,-0.0,-0.3858571980593362,-0.07238847623545576,1.0,-1.454038040444807,-1.3812202138164955,0.0
2019-05-22,-0.0,-0.36572911790987617,-0.0932726266967363,1.0,-1.4282796476745672,-1.3678566869494917,0.0
2019-05-23,-0.0,-0.3717257482487794,-0.11394608363404797,1.0,-1.4153682869879007,-1.3443430269581829,0.0
2019-05-24,-0.0,-0.382903432104029,-0.09656789597100832,1.0,-1.4373481134086548,-1.3466638243444893,0.0
2019-05-28,-0.0,-0.37322593018795547,-0.09555470314963985,1.0,-1.43992669309125,-1.3533222520564292,0.0
2019-05-29,-0.0,-0.4002124946876328,-0.10327241818954525,1.0,-1.4399915002124948,-1.3064173395665108,0.0
2019-05-30,-0.0,-0.39478719333304985,-0.10081210935839108,1.0,-1.4398996555976018,-1.3163824992559205,0.0
2019-05-31,-0.0,-0.4146686682393309,-0.06746729573236114,1.0,-1.4522410465365645,-1.3547072699978555,0.0
2019-06-03,-0.0,-0.4158640469157998,-0.06806215487350713,1.0,-1.4514361542742176,-1.3452335088395186,0.0
2019-06-04,-0.0,-0.39553101322717343,-0.07807884936432515,1.0,-1.4844826848165744,-1.3225461238816831,0.0
2019-06-05,-0.0,-0.3821647955941538,-0.10324083880533784,1.0,-1.483880533785215,-1.267104427028172,0.0
2019-06-06,-0.0,-0.4355408106843605,-0.05091233890519331,1.0,-1.4455361320233082,-1.3212964144443025,0.0
2019-06-07,-0.0,-0.485937767139682,-0.03607454265686442,1.0,-1.4377243973328775,-1.314498204821337,0.0
2019-06-10,-0.0,-0.48973669611232024,-0.03550548371954081,1.0,-1.4236760124610592,-1.318567831690351,0.0
2019-06-11,-0.0,-0.4878863111035014,-0.03146134748737266,1.0,-1.4322831949319408,-1.32882458693605,0.0
2019-06-12,-0.0,-0.4783766373201632,-0.02095769808889843,1.0,-1.4462100064419154,-1.3491088683701953,0.0
2019-06-13,-0.0,-0.45658055507069295,-0.0025309827194972944,1.0,-1.488436027229883,-1.4161721068249258,0.0
2019-06-14,-0.0,-0.4457337288431339,-0.018844878729715582,1.0,-1.496597452451579,-1.40110800907346,0.0
2019-06-17,-0.0,-0.45024647733717227,-0.017798717445360556,1.0,-1.486454652532391,-1.407974523404441,0.0
2019-06-18,-0.0,-0.4744244965710042,-0.014589612545319531,1.0,-1.4839033765779934,-1.395229982964225,0.0
2019-06-19,-0.0,-0.4577467857921116,-0.03656570058836348,1.0,-1.4807147526694269,-1.3832207452604053,0.0
2019-06-20,-0.0,-0.46730643402399125,-0.028135223555070882,1.0,-1.4819629225736095,-1.3846892039258452,0.0
2019-06-21,-0.0,-0.46409469530907493,-0.03393248575186322,1.0,-1.5014028934677772,-1.3845681718544498,0.0
2019-06-24,-0.0,-0.39994450353789945,-0.009989363178097396,1.0,-1.69745178744855,-1.5172732738287933,0.0
2019-06-25,-0.0,-0.40937108958613344,-0.0046345645826574595,1.0,-1.6994021411688374,-1.5212031329656581,0.0
2019-06-26,-0.0,-0.41166102323855464,-0.0,1.0,-1.670114569321397,-1.5567048564404657,0.0
2019-06-27,-0.0,-0.3731901201854831,-0.0,1.0,-1.6871865240844137,-1.6713826062269328,0.0
2019-06-28,-0.0,-0.34418318588257557,-0.0,1.0,-1.7132989544400814,-1.6735582154515778,0.0
2019-07-01,-0.0,-0.35076397456581565,-0.0,1.0,-1.7077441396982063,-1.686675524342792,0.0
2019-07-02,-0.0,-0.36942038640906066,-0.0,1.0,-1.6928238317312267,-1.6965356429047302,0.0
2019-07-03,-0.0,-0.3936495791889824,-0.0,1.0,-1.6768362662586076,-1.7114097169089517,0.0
2019-07-05,-0.0,-0.3848764399407294,-0.0,1.0,-1.6764017016395008,-1.7186558959896754,0.0
2019-07-08,-0.0,-0.3898450946643718,-0.0,1.0,-1.6693440428380188,-1.721839739912029,0.0
2019-07-09,-0.0,-0.38642447418738046,-0.0,1.0,-1.668833652007648,-1.7248565965583174,0.0
2019-07-10,-0.0,-0.4019504732766039,-0.0,1.0,-1.6613921024954585,-1.7171813748924372,0.0
2019-07-11,-0.0,-0.3972333907715872,-0.0,1.0,-1.673607122343481,-1.7156806433084433,0.0
2019-07-12,-0.0,-0.35864320181663356,-0.0,1.0,-1.6969912006812373,-1.675182136436749,0.0
2019-07-15,-0.0,-0.37917140690178236,-0.0,1.0,-1.7253033750474023,-1.6357603337125521,0.0
2019-07-16,-0.0,-0.3999146393512591,-0.022952529994783515,1.0,-1.721344904443496,-1.5980461895954854,0.0
2019-07-17,-0.0,-0.41012141908556254,-0.01868715613735534,1.0,-1.7204989565547335,-1.5935780686776704,0.0
2019-07-18,-0.0,-0.407169685731945,-0.013930490182094803,1.0,-1.729520277658917,-1.6038606000095088,0.0
2019-07-19,-0.0,-0.4061147829394703,-0.013408777518900671,1.0,-1.7294470067994865,-1.60586752888593,0.0
2019-07-22,-0.0,-0.41765068525631904,-0.014511310285958172,1.0,-1.7156067719448,-1.5945369184805804,0.0
2019-07-23,-0.0,-0.4231955582973473,-0.011151710719878518,1.0,-1.7147534760119585,-1.5963080719403977,0.0
2019-07-24,-0.0,-0.426213271706834,-0.020138659623638165,1.0,-1.694147054662076,-1.5758147431967173,0.0
2019-07-25,-0.0,-0.4238423087805338,-0.02008865415448458,1.0,-1.6960294256342543,-1.5756861265679525,0.0
2019-07-26,-0.0,-0.4076099768966005,-0.02465934273185912,1.0,-1.7040878872176908,-1.578622282993069,0.0
2019-07-29,-0.0,-0.402485524643412,-0.03144565268559055,1.0,-1.6903450548415948,-1.5831568045944546,0.0
2019-07-30,-0.0,-0.40560888386975347,-0.03585544889892716,1.0,-1.6839356295878036,-1.5799924712968194,0.0
2019-07-31,-0.0,-0.4410684002261165,-0.03306953080836631,1.0,-1.6710947804786132,-1.5655266628980593,0.0
2019-08-01,-0.0,-0.45459246028015415,-0.024725016452007142,1.0,-1.667810472877691,-1.553445520353483,0.0
2019-08-02,-0.0,-0.47079153266452267,-0.0,1.0,-1.6951471223539578,-1.6340901454423273,0.0
2019-08-05,-0.0,-0.4664556658514362,-0.0,1.0,-1.6888697069965952,-1.6401477005706613,0.0
2019-08-06,-0.0,-0.47020585048754066,-0.0,1.0,-1.6181638324932874,-1.6221677893447641,0.0
2019-08-07,-0.0,-0.48082623629605237,-0.0,1.0,-1.5870700606973134,-1.6373217898649604,0.0
2019-08-08,-0.0,-0.47191806683028126,-0.0,1.0,-1.5917500471965262,-1.655937323013026,0.0
2019-08-09,-0.0,-0.45330466485930637,-0.0,1.0,-1.5483780499205386,-1.672478264934094,0.0
2019-08-12,-0.0,-0.44472455648926235,-0.0,1.0,-1.5736227824463118,-1.650233426704015,0.0
2019-08-13,-0.0,-0.4246281531216487,-0.0,1.0,-1.5762111250990816,-1.6618175036135592,0.0
2019-08-14,-0.0,-0.4374274436963083,-0.0,1.0,-1.553889017877873,-1.6522869746923612,0.0
2019-08-15,-0.0,-0.4819370415926381,-0.0,1.0,-1.515420709762653,-1.5582433602113799,0.0
2019-08-16,-0.0,-0.47766088263423967,-0.0,1.0,-1.5145511681923762,-1.5621441909186138,0.0
2019-08-19,-0.0,-0.4507010299922864,-0.0,1.0,-1.5353691183810518,-1.551340804936703,0.0
2019-08-20,-0.0,-0.46177080515733476,-0.0,1.0,-1.5163195383644397,-1.5300694256604455,0.0
2019-08-21,-0.0,-0.47227352583449705,-0.0,1.0,-1.5150231992432093,-1.5174106941754133,0.0
2019-08-22,-0.0,-0.4742050105698736,-0.0,1.0,-1.5166644177573876,-1.5069041514865291,0.0
2019-08-23,-0.0,-0.4747592909205435,-0.0,1.0,-1.5188517951948168,-1.5056240439125348,0.0
2019-08-26,-0.0,-0.451067615658363,-0.0,1.0,-1.5129448398576513,-1.4843861209964413,0.0
2019-08-27,-0.0,-0.45196487181761735,-0.0,1.0,-1.5007096602501553,-1.4827463851681006,0.0
2019-08-28,-0.0,-0.4469046142945709,-0.0,1.0,-1.5076609689132938,-1.4737401470197502,0.0
2019-08-29,-0.0,-0.4396188787945934,-0.0,1.0,-1.5113671615333482,-1.4806558830046535,0.0
2019-08-30,-0.0,-0.44825444705673606,-0.0,1.0,-1.5021070842390098,-1.485649647340638,0.0
2019-09-03,-0.0,-0.4650863408354419,-0.0,1.0,-1.510676077595774,-1.4633550850091002,0.0
2019-09-04,-0.0,-0.4475211554649772,-0.0,1.0,-1.5097691728323956,-1.4731735412697708,0.0
2019-09-05,-0.0,-0.42773811596726447,-0.0,1.0,-1.4669162458645306,-1.4585147135643393,0.0
2019-09-06,-0.0,-0.42839737174187376,-0.0,1.0,-1.4682998999173231,-1.4547234672120448,0.0
2019-09-09,-0.0,-0.4368205930950517,-0.0,1.0,-1.464301243586399,-1.447125837029307,0.0
2019-09-10,-0.0,-0.42166529123050867,-0.0,1.0,-1.5272987881683535,-1.394475090127264,0.0
