Date,IWF,IWM,MPX,MTUM,SPY,VLUE,VXX
2019-09-18,-0.0,-0.9516266394140691,1.0,-0.162550388917277,-2.1505706012604326,-1.4129336285698064,0.0
2019-09-19,-0.0,-0.936284486657621,1.0,-0.1584690185436454,-2.162426503844414,-1.3964269561284486,0.0
2019-09-20,-0.0,-0.9553657294789839,1.0,-0.20020365446625557,-2.128245743055948,-1.3733099507835038,0.0
2019-09-23,-0.0,-0.9579227545588402,1.0,-0.20506286102616378,-2.125042473666327,-1.3751274209989808,0.0
2019-09-24,-0.0,-0.9583734496233789,1.0,-0.20756640425893413,-2.1228974344452625,-1.3746955881520078,0.0
2019-09-25,-0.0,-0.9557087170216371,1.0,-0.20490367775831872,-2.1253036551607254,-1.363482289136207,0.0
2019-09-26,-0.0,-0.9118546293625612,1.0,-0.37363715027401206,-2.167060859532737,-1.3160657629074128,0.0
2019-09-27,-0.0,-0.8772257574873022,1.0,-0.3853114600969117,-2.212329966723101,-1.363185241403468,0.0
2019-09-30,-0.0,-0.7759607522485691,1.0,-0.46630066581006885,-2.2084452750846864,-1.3897325078845928,0.0
2019-10-01,-0.0,-0.7384938458846175,1.0,-0.4960625328122266,-2.199673336055533,-1.3991133407221608,0.0
2019-10-02,-0.0,-0.7387711739361389,1.0,-0.5537980286844124,-2.237974384701647,-1.3715988903972143,0.0
2019-10-03,-0.0,-0.7955142807079025,1.0,-0.5275392792477075,-2.207230886046376,-1.310437474446586,0.0
2019-10-04,-0.0,-0.8280321565886053,1.0,-0.5667016194803681,-2.143656064313177,-1.2870791098683443,0.0
2019-10-07,-0.0,-0.8396702850177047,1.0,-0.5446682533232716,-2.131827944505718,-1.2886167063330818,0.0
2019-10-08,-0.0,-0.8342339201673349,1.0,-0.5310557201789553,-2.152693045145546,-1.2922549532275869,0.0
2019-10-09,-0.0,-0.8447716206816601,1.0,-0.5111291444470206,-2.1722119174588452,-1.268258752608393,0.0
2019-10-10,-0.0,-0.8864816472694718,1.0,-0.5855565502834975,-2.1773202029245002,-1.3190092509698597,0.0
2019-10-11,-0.0,-0.9169144868604722,1.0,-0.6927838805607817,-2.142380287673727,-1.3170480063118286,0.0
2019-10-14,-0.0,-0.9092635706408527,1.0,-0.7242984928317608,-2.1642568312706776,-1.32881999754932,0.0
2019-10-15,-0.0,-0.9156198296464244,1.0,-0.7545192720142165,-2.1566885225810406,-1.300937557448373,0.0
2019-10-16,-0.0,-0.939337666357165,1.0,-0.8050758279170536,-2.1649025069637884,-1.2807180439492418,0.0
2019-10-17,-0.0,-0.8830109387553303,1.0,-0.8754094308139175,-2.134293306964959,-1.287374080711946,0.0
2019-10-18,-0.0,-0.9150416097379208,1.0,-0.9113774686374363,-2.086200471991057,-1.2977269904359707,0.0
2019-10-21,-0.0,-0.8387116716122652,1.0,-0.9104846686449061,-2.068558358061326,-1.3642433234421365,0.0
2019-10-22,-0.0,-0.8168326015707131,1.0,-0.918867107785542,-2.073959557232082,-1.3743120400717335,0.0
2019-10-23,-0.0,-0.8169623539593249,1.0,-0.8932434938492921,-2.0813500649069665,-1.3899981455152377,0.0
2019-10-24,-0.0,-0.7983800075348487,1.0,-1.0045209092050735,-2.085143790028883,-1.3909958558332287,0.0
2019-10-25,-0.0,-0.8003985800585415,1.0,-0.9816279504266053,-2.06165535280563,-1.3840692532851717,0.0
2019-10-28,-0.0,-0.8413531457477079,1.0,-1.0314258615238696,-2.131267783749605,-1.3191274106860573,0.0
2019-10-29,-0.0,-0.8278085274618332,1.0,-1.093303327048233,-1.918922206678426,-1.2423210267015388,0.0
2019-10-30,-0.0,-0.8310013383623311,1.0,-1.0937461978342864,-1.9168998661637668,-1.2417569047329358,0.0
2019-10-31,-0.0,-0.8098208279826331,1.0,-1.1290283128477954,-1.9120650645141564,-1.2642328624717176,0.0
2019-11-01,-0.0,-0.8279708279708279,1.0,-1.1467794324937182,-1.9113807685236255,-1.2424465281608137,0.0
2019-11-04,-0.0,-0.8086733133524986,1.0,-1.1628234142761025,-1.9261116887883052,-1.2189736375313476,0.0
2019-11-05,-0.0,-0.8331575355214991,1.0,-1.2776571322206365,-1.9048209964633616,-1.189055035056152,0.0
2019-11-06,-0.0,-0.8251183338592615,1.0,-1.2826759230041023,-1.9260965604291576,-1.2772483433259703,0.0
2019-11-07,-0.0,-0.8176753608508484,1.0,-1.2986832109394784,-1.9313750316535834,-1.2829830336794126,0.0
2019-11-08,-0.0,-0.7992647524877987,1.0,-1.3071559865627178,-1.9392153134309438,-1.2927045699435888,0.0
2019-11-11,-0.0,-0.7798270893371757,1.0,-1.3695805315401857,-1.940313800832533,-1.3143772014089017,0.0
2019-11-12,-0.0,-0.771336966976595,1.0,-1.3703109971144598,-1.9501763385700546,-1.3204873356845142,0.0
2019-11-13,-0.0,-0.7884615384615384,1.0,-1.5364338042909471,-1.9118916797488228,-1.3043563579277866,0.0
2019-11-14,-0.0,-0.7820840710866287,1.0,-1.562791002688701,-1.908977637877894,-1.3039543576627977,0.0
2019-11-15,-0.0,-0.7776245814457357,1.0,-1.582955813800801,-1.8998095988444619,-1.3052327489987525,0.0
2019-11-18,-0.0,-0.7722595963593193,1.0,-1.597150771666007,-1.9159081915314604,-1.310117398760058,0.0
2019-11-19,-0.0,-0.8903706743263576,1.0,-1.628846942962659,-1.959718232799891,-1.3601422514019972,0.0
2019-11-20,-0.0,-0.8752992680757918,1.0,-1.6048293316916344,-1.9699705862234083,-1.3902455708324784,0.0
2019-11-21,-0.0,-0.8324993049763691,1.0,-1.7251181540172364,-1.9392549346677785,-1.4534334167361689,0.0
2019-11-22,-0.0,-0.6960176221668309,1.0,-1.4026433250246362,-1.6623384151643386,-1.0357660425482582,0.0
2019-11-25,-0.0,-0.696694452428859,1.0,-1.3789594711123887,-1.6419085944236849,-1.0312733544121875,0.0
2019-11-26,-0.0,-0.6670688268413192,1.0,-1.3834310008043202,-1.6519016431115707,-1.0427438814202,0.0
2019-11-27,-0.0,-0.628321618378193,1.0,-1.3780787473569918,-1.6598662780730327,-1.0483456197496999,0.0
2019-11-29,-0.0,-0.6226827864133564,1.0,-1.4447898675877953,-1.696833621185953,-0.9928036845135291,0.0
2019-12-02,-0.0,-0.6433750438545199,1.0,-1.531926090515729,-1.687638872646474,-0.9843293182083966,0.0
2019-12-03,-0.0,-0.6336467038068709,1.0,-1.4914113277623027,-1.6905756731662025,-0.9875232126276694,0.0
2019-12-04,-0.0,-0.677561061324899,1.0,-1.5227552275522755,-1.6883383119545483,-0.9685468283254262,0.0
2019-12-05,-0.0,-0.6542755344418052,1.0,-1.5854513064133018,-1.6661520190023753,-1.0323040380047506,0.0
2019-12-06,-0.0,-0.7347883597883598,1.0,-1.6134559884559883,-1.7010582010582012,-0.9632034632034633,0.0
2019-12-09,-0.0,-0.6707119741100325,1.0,-1.7061862086133932,-1.812671147622604,-1.033980582524272,0.0
2019-12-10,-0.0,-0.6668222429657288,1.0,-2.061674889985331,-2.025270036004801,-0.9137218295772769,0.0
2019-12-11,-0.0,-0.6554975922953452,1.0,-2.0789192081326915,-2.0274879614767256,-0.9261637239165329,0.0
2019-12-12,-0.0,-0.6225365023243632,1.0,-2.012571204085641,-1.992142997446474,-0.9203168991029921,0.0
2019-12-13,-0.0,-0.6151159725882973,1.0,-2.0465867158671585,-1.9987480231945176,-0.9289008961518187,0.0
2019-12-16,-0.0,-0.6167842309974291,1.0,-2.05629903091832,-1.998022282286242,-0.9212868349924189,0.0
2019-12-17,-0.0,-0.5673162393162393,1.0,-2.23548717948718,-2.126358974358974,-0.9084444444444445,0.0
2019-12-18,-0.0,-0.6049741836957313,1.0,-2.427096211184641,-2.264053523380118,-0.9760744673114683,0.0
2019-12-19,-0.0,-0.6340394448502557,1.0,-2.4443389335281225,-2.2459459459459463,-0.9802775748721696,0.0
2019-12-20,-0.0,-0.6725928139239561,1.0,-2.5175916934339284,-2.3025323074624637,-0.9771420034361695,0.0
2019-12-23,-0.0,-0.6794075847108982,1.0,-2.5260677687186774,-2.29164485002618,-0.9828708205550152,0.0
2019-12-24,-0.0,-0.6822975095355621,1.0,-2.520305137985192,-2.295639817515519,-0.9806297210380673,0.0
2019-12-26,-0.0,-0.6718703092164515,1.0,-2.5285199639747824,-2.3082407685379764,-0.9965475833083159,0.0
2019-12-27,-0.0,-0.6858433734939758,1.0,-2.5466114457831326,-2.300903614457831,-0.996762048192771,0.0
2019-12-30,-0.0,-0.6833105335157319,1.0,-2.618255053959568,-2.3458732330141356,-0.95250037999696,0.0
2019-12-31,-0.0,-0.6764166793951428,1.0,-2.6357110126775622,-2.3663510004582253,-0.9586069955704902,0.0
2020-01-02,-0.0,-0.6891431169027957,1.0,-2.6073187362678993,-2.3360860671262977,-0.94378361997121,0.0
2020-01-03,-0.0,-0.6975445574848924,1.0,-2.650807006807925,-2.3263979193758124,-0.974527652413371,0.0
2020-01-06,-0.0,-0.7196917148362235,1.0,-2.6665125240847782,-2.335028901734104,-0.9858959537572255,0.0
2020-01-07,-0.0,-0.6545454545454545,1.0,-2.4009904492394765,-2.1640608418818537,-0.8550406791651928,0.0
2020-01-08,-0.0,-0.6519376014682008,1.0,-2.3854026964071435,-2.1396908308039815,-0.8815557281005153,0.0
2020-01-09,-0.0,-0.6936862420733388,1.0,-2.2823959194926937,-2.0592087124345193,-0.8574579542321479,0.0
2020-01-10,-0.0,-0.700859993120055,1.0,-2.2830409356725148,-2.041623667010664,-0.8544203646370828,0.0
2020-01-13,-0.0,-0.7013893689085505,1.0,-2.2903850141701803,-2.058063178267782,-0.862445565770374,0.0
2020-01-14,-0.0,-0.6891626995239429,1.0,-2.374614953794455,-2.107042845141417,-0.8299495939512742,0.0
2020-01-15,-0.0,-0.7076999222230078,1.0,-2.4048645973272995,-2.1095241462207452,-0.8485469843738952,0.0
2020-01-16,-0.0,-0.7012430648219679,1.0,-2.386052391319615,-2.077322845705457,-0.8584170236673925,0.0
2020-01-17,-0.0,-0.6442390369733448,1.0,-2.467612496417312,-2.140226425910003,-0.9132989395242189,0.0
2020-01-21,-0.0,-0.6321806433288362,1.0,-2.4281048072143716,-2.147979833842221,-0.8924944969111694,0.0
2020-01-22,-0.0,-0.6617345132743363,1.0,-2.3806725663716817,-2.1747964601769914,-0.8625132743362832,0.0
2020-01-23,-0.0,-0.6509675583380763,1.0,-2.377418895845191,-2.192373363688105,-0.8935685828116107,0.0
2020-01-24,-0.0,-0.6452542128762782,1.0,-2.4238801670747514,-2.2259830044649282,-0.906380527149647,0.0
2020-01-27,-0.0,-0.6315978456014362,1.0,-2.439784560143626,-2.192100538599641,-0.9178456014362657,0.0
2020-01-28,-0.0,-0.6830405163140911,1.0,-2.482681964861958,-2.1596271064897814,-0.8456794550017928,0.0
2020-01-29,-0.0,-0.6783086922362689,1.0,-2.461395614598957,-2.150703521177059,-0.8520105706735233,0.0
2020-01-30,-0.0,-0.6574783418056849,1.0,-2.472256032075607,-2.142621894465526,-0.8873773895611083,0.0
2020-01-31,-0.0,-0.6922634454989933,1.0,-2.469010641357492,-2.137618636755824,-0.8912136899626114,0.0
2020-02-03,-0.0,-0.6656532805429863,1.0,-2.4256928733031673,-2.098557692307692,-0.8802319004524887,0.0
2020-02-04,-0.0,-0.6365090403337968,1.0,-2.3831710709318497,-2.054242002781641,-0.8801808066759387,0.0
2020-02-05,-0.0,-0.6440537172919839,1.0,-2.383358715215284,-2.0469334071715353,-0.8479856015506022,0.0
2020-02-06,-0.0,-0.659575937564749,1.0,-2.4287588921886867,-2.0239657434905722,-0.7942537468057187,0.0
2020-02-07,-0.0,-0.6560082872928177,1.0,-2.425828729281768,-2.026174033149171,-0.7980662983425414,0.0
2020-02-10,-0.0,-0.6584861436646905,1.0,-2.4205156486970907,-2.022266648283469,-0.7924307183234524,0.0
2020-02-11,-0.0,-0.6635565312843029,1.0,-2.3904363336992316,-2.0124176728869374,-0.7941822173435785,0.0
2020-02-12,-0.0,-0.6634199876534742,1.0,-2.391041909595994,-2.01255230125523,-0.7922354070923932,0.0
2020-02-13,-0.0,-0.6663694354894025,1.0,-2.398929967761849,-2.009945812469991,-0.7838672062555732,0.0
2020-02-14,-0.0,-0.6623581986937092,1.0,-2.3986937091784117,-2.016844276383637,-0.797318666208319,0.0
2020-02-18,-0.0,-0.665429298137073,1.0,-2.393070736234275,-2.0109300886780783,-0.8047707431085447,0.0
2020-02-19,-0.0,-0.7307295606133535,1.0,-2.3876779206491094,-1.9627312108918382,-0.7949528983015884,0.0
2020-02-20,-0.0,-0.733360921442858,1.0,-2.392992620180702,-1.9704807228084695,-0.8001931167666735,0.0
2020-02-21,-0.0,-0.7363648852864405,1.0,-2.3835004808352798,-1.956862206347026,-0.7923478499793928,0.0
2020-02-24,-0.0,-0.763544758092346,1.0,-2.3947132307267585,-1.9611429360204296,-0.7823866381392781,0.0
2020-02-25,-0.0,-0.8297148835992676,1.0,-2.301857180224954,-1.7025241956578605,-0.705270729793356,0.0
2020-02-26,-0.0,-0.782103355620821,1.0,-2.191276635630819,-1.6538773979878774,-0.621570955445854,0.0
2020-02-27,-0.0,-0.7841384913442909,1.0,-2.1904880944940937,-1.6517717642647332,-0.623148553215424,0.0
2020-02-28,-0.0,-0.9381828805141689,1.0,-1.9609114811568802,-1.3727139935728894,-0.5710195734735612,0.0
2020-03-02,-0.0,-0.9137328048496154,1.0,-1.946549312193985,-1.3940312427139194,-0.5744928887852646,0.0
2020-03-03,-0.0,-1.0515868687970336,1.0,-1.6535609117679138,-1.2411931508343332,-0.5068709782964337,0.0
2020-03-04,-0.0,-1.1117345302981725,1.0,-1.6628192796836594,-1.1501549641979265,-0.4188842577749279,0.0
2020-03-05,-0.0,-1.20866480871548,1.0,-1.462731188244236,-1.0214846719027109,-0.3742082594375475,0.0
2020-03-06,-0.0,-1.289809395167342,1.0,-1.4289859422682474,-0.9556756215918755,-0.32828055430486763,0.0
2020-03-09,-0.0,-1.2561434799841458,1.0,-1.4104240982956797,-0.9450059453032105,-0.34284581847007534,0.0
2020-03-10,-0.20772438007461047,-0.8043010752688172,1.0,-1.2545534342769367,-0.8764538073293834,-0.24581961816984857,0.0
2020-03-11,-0.08640033999150021,-0.9775180620484487,1.0,-1.2737781555461112,-0.7654483637909052,-0.146748831279218,0.0
2020-03-12,-0.13203761755485893,-0.9310344827586208,1.0,-1.2053918495297806,-0.7437826541274817,-0.16748171368861026,0.0
2020-03-13,-0.30040671838517735,-0.727724636589591,1.0,-0.9446787677939295,-0.6332379302553287,-0.15986292084055134,0.0
2020-03-16,-0.21312697454829435,-0.8898157679883568,1.0,-0.8776046288736644,-0.5692378687302545,-0.0,0.0
2020-03-17,-0.35085338129008176,-0.6574938074717518,1.0,-0.6436157578636624,-0.5233958806962776,-0.21777340436361167,0.0
2020-03-18,-0.46475025013468796,-0.6505041176017856,1.0,-0.8449934580158548,-0.6283768182867698,-0.25956284153005466,0.0
2020-03-19,-0.4595131644311972,-0.6341472734915358,1.0,-0.8462302724597808,-0.6264664297451183,-0.25491994344453367,0.0
2020-03-20,-0.4627915017864689,-0.6954934880325789,1.0,-0.8305735909946597,-0.6261861769564716,-0.22682392715816974,0.0
2020-03-23,-0.4596519288624853,-0.7191439125633117,1.0,-0.7921093720248296,-0.6163981872881679,-0.22087665181461597,0.0
2020-03-24,-0.46218039096139923,-0.712189917311283,1.0,-0.7920588347368822,-0.6165834698776818,-0.22756544602370157,0.0
2020-03-25,-0.454034184892483,-0.6925197573975372,1.0,-0.7218158426759786,-0.5984561661459291,-0.20896893953317403,0.0
2020-03-26,-0.4663925700231269,-0.6932931977533865,1.0,-0.7051136155060387,-0.5968209683932308,-0.20931683858889175,0.0
2020-03-27,-0.46059372842556595,-0.6891464699683877,1.0,-0.6921986846408197,-0.5940191126775916,-0.197667235928927,0.0
2020-03-30,-0.4643442772291658,-0.6968625879094851,1.0,-0.6898662682651313,-0.5983675254163174,-0.19447582261414567,0.0
2020-03-31,-0.4584892635250518,-0.7004323656578135,1.0,-0.6912763870217637,-0.5929586164298951,-0.1902045561893689,0.0
2020-04-01,-0.4586799574889141,-0.6837321801590501,1.0,-0.72613332356067,-0.5964012166965954,-0.19976545607798588,0.0
2020-04-02,-0.4752241623407268,-0.637056666787672,1.0,-0.7222928086543,-0.609285947653102,-0.18633608015391875,0.0
2020-04-03,-0.47226250906453954,-0.6408992023205221,1.0,-0.7231689630166788,-0.6022480058013053,-0.18723712835387962,0.0
2020-04-06,-0.476245696684182,-0.6319985504620402,1.0,-0.7200942199673854,-0.6066678746149665,-0.18883855770973004,0.0
2020-04-07,-0.4498156924697209,-0.5771107600491487,1.0,-0.6880463401790416,-0.6049499736703529,-0.19066175179919256,0.0
2020-04-08,-0.4501999018026233,-0.5729115522199622,1.0,-0.692046012485095,-0.6052465455565688,-0.18664515676509785,0.0
2020-04-09,-0.4503030515362786,-0.5704375853974705,1.0,-0.6934800126125494,-0.6048418176085204,-0.18442350138387695,0.0
2020-04-13,-0.457739824309663,-0.5490498022608756,1.0,-0.700381479018654,-0.6059216743079131,-0.18671473068981206,0.0
2020-04-14,-0.44699827264074454,-0.5819438079458527,1.0,-0.682377410371206,-0.6169492720414567,-0.19695420735361513,0.0
2020-04-15,-0.43262236902210194,-0.5906743033838153,1.0,-0.6718788432481816,-0.6160441336659757,-0.20260725956639375,0.0
2020-04-16,-0.4239433144146368,-0.605175027320478,1.0,-0.6679945006521663,-0.6199457115662566,-0.20812916416963376,0.0
2020-04-17,-0.43769470404984423,-0.596750212404418,1.0,-0.6840484282073067,-0.6230529595015576,-0.19849192863211554,0.0
2020-04-20,-0.45351754354969787,-0.5732659623334865,1.0,-0.6991979082011237,-0.6198014204445074,-0.18766121338468605,0.0
2020-04-21,-0.45884431878423754,-0.578830182010956,1.0,-0.6983919420392296,-0.6175295988690581,-0.18052659480473585,0.0
2020-04-22,-0.4464292005778106,-0.599654722897509,1.0,-0.6837895923616248,-0.6222386639890074,-0.1711235598773914,0.0
2020-04-23,-0.4356296374441748,-0.6101557829588212,1.0,-0.6760206772866335,-0.6198614481133734,-0.17487780004923165,0.0
2020-04-24,-0.43083142907365096,-0.612339602742134,1.0,-0.6785375285638953,-0.6195464932325541,-0.17430128317806293,0.0
2020-04-27,-0.4485694101024372,-0.622571529494878,1.0,-0.6616036736135641,-0.6220416813846698,-0.17756976333451077,0.0
2020-04-28,-0.43822702856533025,-0.6578563551634591,1.0,-0.6594571520045532,-0.6205044288712603,-0.18128134893813808,0.0
2020-04-29,-0.43606697237922576,-0.6631829654118233,1.0,-0.6513099427677651,-0.6178237531548826,-0.1864135651061107,0.0
2020-04-30,-0.4464653025874201,-0.7041247158168236,1.0,-0.6500667604922232,-0.6202951896358846,-0.1877232867814225,0.0
2020-05-01,-0.41045158457147035,-0.7596794261875137,1.0,-0.6566273878357608,-0.6147624972553611,-0.21803410671155676,0.0
2020-05-04,-0.4154160733194581,-0.7585350713842334,1.0,-0.6533391755212327,-0.6156205498959361,-0.20842005330996458,0.0
2020-05-05,-0.4192415987128387,-0.758803525066735,1.0,-0.6639119464657915,-0.6134493728745384,-0.2013017881303251,0.0
2020-05-06,-0.41574676511440894,-0.7598508662913956,1.0,-0.6539586227063383,-0.6143723956429564,-0.21130930623583596,0.0
2020-05-07,-0.4152573394831247,-0.764367816091954,1.0,-0.647448568709276,-0.6181638480122996,-0.21535251482538986,0.0
2020-05-08,-0.40973237788827144,-0.7685361216730039,1.0,-0.6497879496928927,-0.6145802866335186,-0.21340304182509506,0.0
2020-05-11,-0.4018602607294566,-0.777501098579171,1.0,-0.64622088765197,-0.6141423758605536,-0.22220594697524534,0.0
2020-05-12,-0.40057119841821975,-0.7777452308593606,1.0,-0.6423052982314817,-0.6146607594009739,-0.22628245029475302,0.0
2020-05-13,-0.4005338013235348,-0.763409016123725,1.0,-0.6491901575810757,-0.6201235786625718,-0.22295345691199592,0.0
2020-05-14,-0.40393818726482306,-0.7549410002557265,1.0,-0.6606510064662259,-0.624082124721441,-0.20962262083074565,0.0
2020-05-15,-0.41038476997844114,-0.762706909781854,1.0,-0.6648152884861328,-0.6237804655241714,-0.1923484488617678,0.0
2020-05-18,-0.4135382363702891,-0.7628979143798024,1.0,-0.6583241858763264,-0.6211489206000732,-0.2030735455543359,0.0
2020-05-19,-0.4138952914059927,-0.7611312333077233,1.0,-0.6643983463212966,-0.6226539348040829,-0.19646581055866533,0.0
2020-05-20,-0.4134552102376599,-0.7548080438756856,1.0,-0.6673126142595978,-0.6240950639853747,-0.196636197440585,0.0
2020-05-21,-0.416060262551651,-0.7529162248144221,1.0,-0.6706768566936044,-0.6245291988152265,-0.19252568837532455,0.0
2020-05-22,-0.41659050195590974,-0.7580521332212189,1.0,-0.6664351259459658,-0.6229298431616277,-0.19186195298504735,0.0
2020-05-26,-0.41540653079114614,-0.7590035795164,1.0,-0.6680546424136168,-0.6204616845642486,-0.18964131784644603,0.0
2020-05-27,-0.4052679714651546,-0.7671483446131334,1.0,-0.644411926102067,-0.6239253704042437,-0.21755990488384858,0.0
2020-05-28,-0.41388969732246794,-0.7488358556461001,1.0,-0.6555951688009313,-0.6244906868451688,-0.19517607683352736,0.0
2020-05-29,-0.41615243044278444,-0.7451192667171881,1.0,-0.6555158601277471,-0.6133665331456822,-0.1785211648803724,0.0
2020-06-01,-0.4151856668111545,-0.7535760728218466,1.0,-0.6415980349660454,-0.6174324519578096,-0.1844386649328132,0.0
2020-06-02,-0.4131093164118835,-0.7514061147966542,1.0,-0.6335448514565907,-0.6144361119123161,-0.1929622151716181,0.0
2020-06-03,-0.4118579924310687,-0.7520273923229411,1.0,-0.6392503153721392,-0.6111371418273563,-0.19001621913858355,0.0
2020-06-04,-0.4117540621720407,-0.7623493648898055,1.0,-0.6238193464336119,-0.6200919190822567,-0.2008830022075055,0.0
2020-06-05,-0.40301413325641766,-0.7717046437842515,1.0,-0.6274516873377559,-0.6084871646957024,-0.19476492644937987,0.0
2020-06-08,-0.396946290641279,-0.7558469552721394,1.0,-0.6400934075803845,-0.6076163104005748,-0.19206035566732532,0.0
2020-06-09,-0.39813715970798724,-0.7565001618297551,1.0,-0.6395152299780631,-0.6084439169993168,-0.19362031143237315,0.0
2020-06-10,-0.39784136546184734,-0.751362593230063,1.0,-0.6294463568559954,-0.6024096385542169,-0.2047117039586919,0.0
2020-06-11,-0.4426038942167974,-0.7140002906131938,1.0,-0.6971447253705317,-0.6175530369078756,-0.1613629758791049,0.0
2020-06-12,-0.43257696198872664,-0.7072192513368983,1.0,-0.6960904755022401,-0.6070602688249747,-0.17025581731464084,0.0
2020-06-15,-0.4379992048863349,-0.6984712132711699,1.0,-0.7041092919874228,-0.6093100581878637,-0.16422711337598034,0.0
2020-06-16,-0.4373802032476222,-0.7027232288163178,1.0,-0.706556724892409,-0.6085132544935083,-0.16133232071172832,0.0
2020-06-17,-0.4355036855036855,-0.6995591848533025,1.0,-0.7074360456713398,-0.608035843329961,-0.16270414799826563,0.0
2020-06-18,-0.4340113443404748,-0.7020846128834135,1.0,-0.7054445608584126,-0.6075725279092453,-0.16373423895371944,0.0
2020-06-19,-0.4338872832369942,-0.701300578034682,1.0,-0.7052384393063584,-0.6072615606936416,-0.16499277456647402,0.0
2020-06-22,-0.4357584300119267,-0.7017962340525498,1.0,-0.7004951389641837,-0.610828002457624,-0.16527521775271967,0.0
2020-06-23,-0.44310401043364855,-0.7071695105604464,1.0,-0.704017679237764,-0.6134478136434446,-0.1550556098974749,0.0
2020-06-24,-0.4429068250978119,-0.7076148384292131,1.0,-0.7041008549485582,-0.6132444573250254,-0.15479640631792493,0.0
2020-06-25,-0.4390005785363032,-0.7049464853919584,1.0,-0.7093939832224473,-0.6103919583453862,-0.1520827306913509,0.0
2020-06-26,-0.43866493281317737,-0.7018133217743101,1.0,-0.7115662476520734,-0.6082213552954776,-0.15192891200693542,0.0
2020-06-29,-0.4342793263856334,-0.6979192960946233,1.0,-0.7153726876059284,-0.6044859543471206,-0.15401536186938805,0.0
2020-06-30,-0.43682011382465247,-0.6910525178301276,1.0,-0.7186802103594843,-0.6027303508392767,-0.1527627692529357,0.0
2020-07-01,-0.42935232135793144,-0.6915165246161039,1.0,-0.71507174452476,-0.6059265652533535,-0.15438558636314598,0.0
2020-07-02,-0.4224435495469582,-0.6975406299439092,1.0,-0.7109521070041709,-0.6023658852293975,-0.16226808571839496,0.0
2020-07-06,-0.4242315297501348,-0.6970699262987596,1.0,-0.7106237641560309,-0.6020492539996405,-0.1612079813050512,0.0
2020-07-07,-0.4192401608733123,-0.7006966388968687,1.0,-0.7043952887101408,-0.6027721918988797,-0.16381786842861246,0.0
2020-07-08,-0.4193745068502977,-0.6951796858188078,1.0,-0.7071587404059967,-0.6049422566530377,-0.1598522344164694,0.0
2020-07-09,-0.41753870412844035,-0.6988603784403669,1.0,-0.702766628440367,-0.6024942660550459,-0.16205561926605505,0.0
2020-07-10,-0.415332258642307,-0.6979043524986566,1.0,-0.7020240014329213,-0.6023284972237148,-0.1647143113021673,0.0
2020-07-13,-0.4193421803652968,-0.7049800228310502,1.0,-0.6967037671232876,-0.5939283675799086,-0.15243293378995432,0.0
2020-07-14,-0.40924303923663036,-0.6900947091077405,1.0,-0.6879584134444208,-0.6031474756106245,-0.17004913480025635,0.0
2020-07-15,-0.40873440285204987,-0.688663101604278,1.0,-0.6927272727272727,-0.6037076648841354,-0.17122994652406417,0.0
2020-07-16,-0.4080165171579097,-0.6872063220845792,1.0,-0.6945749679624091,-0.5989961554891072,-0.1709739427595045,0.0
2020-07-17,-0.4123197436353926,-0.6896564002136372,1.0,-0.6958874844222895,-0.5949083140466441,-0.16784760548335412,0.0
2020-07-20,-0.4241709548313322,-0.6861778158947971,1.0,-0.6943967981703831,-0.5984133790737565,-0.17031160663236136,0.0
2020-07-21,-0.4239239239239239,-0.6855426855426855,1.0,-0.6956956956956957,-0.5995638495638496,-0.17027742027742027,0.0
2020-07-22,-0.4171105788137714,-0.692073933717064,1.0,-0.6900718601408601,-0.6020163741017482,-0.17389439061885525,0.0
2020-07-23,-0.4227077363896848,-0.6936962750716332,1.0,-0.6914398280802292,-0.6043696275071633,-0.16941260744985673,0.0
2020-07-24,-0.38706252745643577,-0.7327939669058426,1.0,-0.688168106604188,-0.6384902621174403,-0.21434324205593788,0.0
2020-07-27,-0.38888278589476,-0.7320297337873961,1.0,-0.6875022886227984,-0.6389834852978871,-0.21436156578417373,0.0
2020-07-28,-0.3879613356766257,-0.7297524897480961,1.0,-0.6849004100761571,-0.6405609256004687,-0.21818248388986528,0.0
2020-07-29,-0.3938771015343954,-0.7223037956097202,1.0,-0.6824755891637913,-0.6426473827178621,-0.22953527641142354,0.0
2020-07-30,-0.41859070464767617,-0.6829085457271364,1.0,-0.7100824587706148,-0.6816716641679161,-0.254872563718141,0.0
2020-07-31,-0.41229622378675496,-0.6852528142765709,1.0,-0.7128873159896087,-0.6912390346748993,-0.2632431007868679,0.0
2020-08-03,-0.3853120618439501,-0.7097275379893138,1.0,-0.7305316609193224,-0.6871423699268634,-0.2767440979195877,0.0
2020-08-04,-0.4093792043052085,-0.7301556794157218,1.0,-0.7512204497405343,-0.6943301941187777,-0.25888910244089947,0.0
2020-08-05,-0.413210740940217,-0.7285527429406786,1.0,-0.7518658151881203,-0.6957374778795107,-0.2577133184581057,0.0
2020-08-06,-0.4150363224045816,-0.7234116154821847,1.0,-0.7533151401007033,-0.693508090863666,-0.25840796402352306,0.0
2020-08-07,-0.4198358571263438,-0.7258505760413054,1.0,-0.7530535968866798,-0.6909798481871074,-0.26339922166994184,0.0
2020-08-10,-0.4133266533066132,-0.7321180823184832,1.0,-0.7514259287806382,-0.6913827655310621,-0.2656081393556343,0.0
