Date,IWF,IWM,MTUM,SPY,TUP,VLUE,VXX
2019-07-11,-0.0,-0.9471923843828391,-0.0,-2.235479513732553,1.0,-2.24943719045475,0.0
2019-07-12,-0.0,-0.9384398796953991,-0.0,-2.2364497344339926,1.0,-2.2243552825238373,0.0
2019-07-15,-0.0,-0.967168,-0.021824,-2.223104,1.0,-2.18784,0.0
2019-07-16,-0.0,-0.9612841703750795,-0.07450731087094724,-2.1947870311506676,1.0,-2.1267005721551175,0.0
2019-07-17,-0.0,-0.9801130948599022,-0.06607789567316856,-2.1888302941737083,1.0,-2.1185589935828197,0.0
2019-07-18,-0.0,-0.9789473684210526,-0.0705136334812936,-2.182561826252378,1.0,-2.1090678503487634,0.0
2019-07-19,-0.0,-0.9804543723822821,-0.07405762152557431,-2.1820662520624445,1.0,-2.1094047467952786,0.0
2019-07-22,-0.0,-0.9746843474398833,-0.06750840682697798,-2.182348835733773,1.0,-2.1202334877228606,0.0
2019-07-23,-0.0,-0.9804776345716452,-0.06753853929744756,-2.166350770785949,1.0,-2.1036138488754106,0.0
2019-07-24,-0.0,-0.9797724399494311,-0.08603034134007585,-2.1643489254108723,1.0,-2.090897597977244,0.0
2019-07-25,-0.0,-0.9750164847241557,-0.3851564217158766,-2.6392409700344346,1.0,-2.3271301926881094,0.0
2019-07-26,-0.0,-0.953681274315496,-0.3958746237979887,-2.655729281362402,1.0,-2.3353152756367908,0.0
2019-07-29,-0.0,-0.9467155963302751,-0.40300917431192657,-2.64851376146789,1.0,-2.3412844036697247,0.0
2019-07-30,-0.0,-0.9545988833382311,-0.41081398765794885,-2.642668233911255,1.0,-2.3383779018513082,0.0
2019-07-31,-0.0,-1.0353064118832573,-0.42046726879152047,-2.6620885272822274,1.0,-2.346420840486676,0.0
2019-08-01,-0.0,-1.064732642255202,-0.41434857185472446,-2.650756954284436,1.0,-2.3278395107763443,0.0
2019-08-02,-0.0,-1.044174612634088,-0.425357568533969,-2.6491358760429082,1.0,-2.330676400476758,0.0
2019-08-05,-0.0,-1.038190058696783,-0.41110037892859796,-2.6498996953711274,1.0,-2.3307823761052084,0.0
2019-08-06,-0.0,-1.0245598461310845,-0.38045568871134783,-2.631084479952656,1.0,-2.3614440005918036,0.0
2019-08-07,-0.0,-1.0241389461289374,-0.3547983514866058,-2.6208419193405947,1.0,-2.3595819841036207,0.0
2019-08-08,-0.0,-1.0237797246558196,-0.3522049620849591,-2.623131855996466,1.0,-2.3631009349922696,0.0
2019-08-09,-0.0,-0.9870699101468331,-0.32478632478632474,-2.6032580904375773,1.0,-2.3900211848929795,0.0
2019-08-12,-0.0,-0.9773158278628739,-0.3303428154631656,-2.608315098468271,1.0,-2.378045222465354,0.0
2019-08-13,-0.0,-0.9482746095168908,-0.3142026879767526,-2.615328732292045,1.0,-2.38692335633854,0.0
2019-08-14,-0.0,-0.9622491123831607,-0.30041301354974276,-2.601840446344468,1.0,-2.3813491775958266,0.0
2019-08-15,-0.0,-0.9678646934460887,-0.28879492600422835,-2.5419309372797745,1.0,-2.2486257928118394,0.0
2019-08-16,-0.0,-0.980595540502399,-0.2850691504374823,-2.5344340953993787,1.0,-2.2560683036974316,0.0
2019-08-19,-0.0,-0.9439703413542249,-0.28672355903749297,-2.5327364297705652,1.0,-2.2315332960268606,0.0
2019-08-20,-0.0,-0.9348323964189048,-0.2896106600041641,-2.5101672565757513,1.0,-2.205496564647096,0.0
2019-08-21,-0.0,-0.9310011061946903,-0.3297842920353982,-2.4838219026548676,1.0,-2.1691786504424777,0.0
2019-08-22,-0.0,-0.9352587576867271,-0.3193532785186209,-2.4882194431009466,1.0,-2.1665860567954125,0.0
2019-08-23,-0.0,-0.9325454419794041,-0.3216531895777178,-2.4897366784159236,1.0,-2.167392356071601,0.0
2019-08-26,-0.0,-0.8855523314663609,-0.2909103178352116,-2.45583372697213,1.0,-2.1157972872663473,0.0
2019-08-27,-0.0,-0.8789800323799244,-0.28217754991905014,-2.455207771181867,1.0,-2.1294522396114406,0.0
2019-08-28,-0.0,-0.8748823450315987,-0.2784052709425844,-2.451593384429205,1.0,-2.118260051095872,0.0
2019-08-29,-0.0,-0.8609413818572483,-0.28731618881353654,-2.45504599476264,1.0,-2.111260323641979,0.0
2019-08-30,-0.0,-0.8472055488862212,-0.28578097905829,-2.4439108976924104,1.0,-2.092436974789916,0.0
2019-09-03,-0.0,-0.8559882439382805,-0.30352013893527485,-2.429897802418008,1.0,-2.0902411328568564,0.0
2019-09-04,-0.0,-0.8350370815794749,-0.307142379902452,-2.43722856951961,1.0,-2.101824012828222,0.0
2019-09-05,-0.0,-0.8496814441199894,-0.3019644279267321,-2.42341385718078,1.0,-2.0615874701353865,0.0
2019-09-06,-0.0,-0.8339819273135017,-0.3123804498384012,-2.421542114636238,1.0,-2.02790053426555,0.0
2019-09-09,-0.0,-0.8336082338193572,-0.3116711750346374,-2.4223131226496006,1.0,-2.0299531569571814,0.0
2019-09-10,-0.0,-0.8930038381253786,-0.2395124907413642,-2.4467039256615717,1.0,-2.154333041546024,0.0
2019-09-11,-0.0,-0.8727824620573357,-0.28634064080944355,-2.4593591905564924,1.0,-2.1268128161888704,0.0
2019-09-12,-0.0,-0.8585044972479529,-0.2852731910323534,-2.4513357497650694,1.0,-2.117196939186468,0.0
2019-09-13,-0.0,-0.8580064481461579,-0.27545674368619016,-2.453788285867813,1.0,-2.129567436861902,0.0
2019-09-16,-0.0,-0.8678277305251789,-0.2647495612258674,-2.47347104090725,1.0,-2.144322937761577,0.0
2019-09-17,-0.0,-0.8581746996084785,-0.2668421763196976,-2.4790063453489943,1.0,-2.146348049142703,0.0
2019-09-18,-0.0,-0.8786509274873524,-0.2594940978077572,-2.469409780775717,1.0,-2.137807757166948,0.0
