Date,IWF,IWM,MTUM,PACK,SPY,VLUE,VXX
2019-12-03,-0.0,-0.0,-2.022862618933534,1.0,-2.347046341296461,-1.4751865288520776,0.0
2019-12-04,-0.0,-0.0,-2.07749410295546,1.0,-2.3737338698487584,-1.4865408630498127,0.0
2019-12-05,-0.0,-0.0,-2.168329441732116,1.0,-2.3479091488006794,-1.5593999858487226,0.0
2019-12-06,-0.0,-0.024451636102121536,-2.2229413879899313,1.0,-2.4219345559151386,-1.5223300970873785,0.0
2019-12-09,-0.0,-0.0,-2.3257168128547208,1.0,-2.490602196506228,-1.5544335520011792,0.0
2019-12-10,-0.0,-0.0,-2.862428219852338,1.0,-2.845693191140279,-1.495406070549631,0.0
2019-12-11,-0.0,-0.0,-2.881385210166982,1.0,-2.842888870609525,-1.5014394998766143,0.0
2019-12-12,-0.0,-0.0,-3.1616782469267775,1.0,-3.0811508996971315,-1.665063246035988,0.0
2019-12-13,-0.0,-0.0,-3.22548931180662,1.0,-3.106160367998557,-1.6879227924596374,0.0
2019-12-16,-0.0,-0.0,-3.2410182343383283,1.0,-3.11130167900343,-1.6745802491424444,0.0
2019-12-17,-0.0,-0.0,-3.452050972002605,1.0,-3.2316993768021582,-1.6178029950702262,0.0
2019-12-18,-0.11743981209630064,-0.0,-3.6186142102172636,1.0,-3.329614405950284,-1.7208847132511254,0.0
2019-12-19,-0.15135847526358476,-0.0,-3.7636861313868613,1.0,-3.4064274128142737,-1.8165044606650447,0.0
2019-12-20,-0.17023445463812434,-0.0,-3.7984709480122323,1.0,-3.419673802242609,-1.8054026503567786,0.0
2019-12-23,-0.1754885993485342,-0.030944625407166127,-3.780232084690554,1.0,-3.413578990228013,-1.7790105863192185,0.0
2019-12-24,-0.2090202177293935,-0.0449974079834111,-3.815033696215656,1.0,-3.4964230171073094,-1.8025920165889062,0.0
2019-12-26,-0.20225786030808185,-0.0652036294576915,-3.9044102131251317,1.0,-3.5488499683477523,-1.8300274319476681,0.0
2019-12-27,-0.1944973544973545,-0.1017989417989418,-3.938201058201058,1.0,-3.528888888888889,-1.8187301587301588,0.0
2019-12-30,-0.2548143419512714,-0.0986275135652729,-3.9953186509203107,1.0,-3.5500585168634964,-1.7406107032663047,0.0
2019-12-31,-0.22600191346869353,-0.11300095673434676,-4.006803444243648,1.0,-3.550760072286595,-1.7338152439672583,0.0
2020-01-02,-0.22678323915129545,-0.12357394178483846,-4.021324234993069,1.0,-3.5584817144684933,-1.7319543661371148,0.0
2020-01-03,-0.18987477255699453,-0.11880552285133256,-4.047843305148239,1.0,-3.567483677619608,-1.7790859466980629,0.0
2020-01-06,-0.25901215969008934,-0.1590444420531583,-4.040137738082428,1.0,-3.5314753039922526,-1.7711180458409554,0.0
2020-01-07,-0.24954246958768433,-0.15706749919259338,-4.0495209387447515,1.0,-3.5310582409301325,-1.7783399720099042,0.0
2020-01-08,-0.24962341295459436,-0.15579944049924682,-4.0484183344092965,1.0,-3.528728211749516,-1.7771680654185498,0.0
2020-01-09,-0.2734316151942322,-0.18261056709351123,-4.020768320241041,1.0,-3.504896158398795,-1.7791886366081997,0.0
2020-01-10,-0.30765888104291145,-0.19999999999999998,-4.052580119500271,1.0,-3.5091797935904396,-1.794350896252037,0.0
2020-01-13,-0.3232664631487135,-0.20170082860880942,-4.084823375490624,1.0,-3.5074138682948104,-1.7856519843000438,0.0
2020-01-14,-0.45434470575245667,-0.16120128077729934,-4.172352876228332,1.0,-3.5340620514519157,-1.7192227006735121,0.0
2020-01-15,-0.4852143094473364,-0.16956473585114631,-4.177649795104663,1.0,-3.5325063683685904,-1.7103776719459522,0.0
2020-01-16,-0.48401725472845925,-0.16535781440106181,-4.166906315673045,1.0,-3.527485897577701,-1.7169560889282158,0.0
2020-01-17,-0.5076243093922652,-0.15281767955801107,-4.14353591160221,1.0,-3.5386740331491713,-1.707182320441989,0.0
2020-01-21,-0.5176678445229682,-0.16155035335689047,-4.124006183745583,1.0,-3.5385379858657244,-1.700530035335689,0.0
2020-01-22,-0.5200709691727655,-0.17642492792193393,-4.124417831004657,1.0,-3.5632069194943448,-1.7048125970281658,0.0
2020-01-23,-0.5636949755446865,-0.1496220542463317,-4.076033792796799,1.0,-3.5648065807025344,-1.761894175188973,0.0
2020-01-24,-0.564105415323029,-0.14978316468364283,-4.079283887468031,1.0,-3.566440564883799,-1.7600355832314023,0.0
2020-01-27,-0.5197244138237582,-0.10256695188354262,-4.132459162129125,1.0,-3.565285031670186,-1.7923102566951883,0.0
2020-01-28,-0.4155786678468688,-0.1712768311573357,-4.220070812126577,1.0,-3.5589732241646383,-1.6984952423102457,0.0
2020-01-29,-0.3642611683848797,-0.18479104312160516,-4.260614122602816,1.0,-3.5708901452167168,-1.7046890588626538,0.0
2020-01-30,-0.4111838455564185,-0.17308332408742927,-4.242094752024853,1.0,-3.6023521579940088,-1.6663707977366025,0.0
2020-01-31,-0.3584653134062012,-0.23053758643765335,-4.268458621458844,1.0,-3.616997546285969,-1.6788980593352665,0.0
2020-02-03,-0.32104306935983756,-0.1751629795874746,-4.090947953403869,1.0,-3.480175269851448,-1.6198567917067437,0.0
2020-02-04,-0.3027055702917772,-0.16169761273209549,-4.056339522546419,1.0,-3.464297082228117,-1.6249336870026525,0.0
2020-02-05,-0.2082062072593372,-0.17864281956864808,-4.076380852183062,1.0,-3.4713308784850083,-1.5862177801157284,0.0
2020-02-06,-0.2672341319882304,-0.18053804119377892,-4.119693148381673,1.0,-3.4296973518284997,-1.5114543926019337,0.0
2020-02-07,-0.2637489504617968,-0.18986146095717882,-4.113245172124265,1.0,-3.42075986565911,-1.5077665827036104,0.0
2020-02-10,-0.27148703956343795,-0.16171686430895163,-4.123097911638157,1.0,-3.431419876167489,-1.5065589253856648,0.0
2020-02-11,-0.24044402555241387,-0.15436171326840506,-4.108807204942925,1.0,-3.4254895800607392,-1.5431982406534714,0.0
2020-02-12,-0.2544825416797735,-0.14606270315612876,-4.108629548075915,1.0,-3.4381881094683866,-1.5382195659012268,0.0
2020-02-13,-0.2527242246437552,-0.16355825649622802,-4.107502095557418,1.0,-3.439124056999162,-1.5149832355406538,0.0
2020-02-14,-0.24119755429053344,-0.19502424625764284,-4.170777988614801,1.0,-3.4138730761121656,-1.5209782837866328,0.0
2020-02-18,-0.23243528790279977,-0.20612783940834653,-4.163021658742736,1.0,-3.411727416798732,-1.5519281563655574,0.0
2020-02-19,-0.2250663834306957,-0.29453000531067447,-4.178969729155603,1.0,-3.3783324482209243,-1.5443441317047266,0.0
2020-02-20,-0.2651063829787234,-0.29819148936170214,-4.157021276595745,1.0,-3.3740425531914893,-1.5440425531914892,0.0
2020-02-21,-0.2292065517974899,-0.31801744309721336,-4.17070835992342,1.0,-3.375132950436077,-1.543075941289087,0.0
2020-02-24,-0.1882862881911407,-0.3583888360291786,-4.144201289776932,1.0,-3.3615604186489056,-1.5193995136906648,0.0
2020-02-25,-0.08618795565764507,-0.48916408668730654,-4.0403475481873565,1.0,-3.0176770198741636,-1.3535403974832718,0.0
2020-02-26,-0.08448659634181747,-0.38739959353527537,-3.9813219781283262,1.0,-3.0080325171779734,-1.216490854543695,0.0
2020-02-27,-0.14722141402385802,-0.35874308990398607,-3.962176316555136,1.0,-3.0399573271263702,-1.1901852390650762,0.0
2020-02-28,-0.0410709407157818,-0.6270831436116929,-3.664875694381204,1.0,-2.6707950095619704,-1.102813951370549,0.0
2020-03-02,-0.10029953707905964,-0.5573205046745938,-3.6188617590995733,1.0,-2.6943814105473356,-1.1060179722247436,0.0
2020-03-03,-0.021498980285520053,-0.8096532970768184,-3.1787899388171312,1.0,-2.477396329027872,-1.0102821210061181,0.0
2020-03-04,-0.0,-0.8944114737883284,-3.1758984503791625,1.0,-2.2874216946917243,-0.884932410154962,0.0
2020-03-05,-0.0,-1.2489949954877348,-2.988021987037493,1.0,-2.169825252276643,-0.7971941914841251,0.0
2020-03-06,-0.0,-1.4595751554801712,-2.888458121314918,1.0,-2.040061384379291,-0.6887973507794201,0.0
2020-03-09,-0.0,-1.4310956914636115,-2.9281103759883815,1.0,-2.0427626270776185,-0.6664515087945782,0.0
2020-03-10,-0.6013912586953669,-0.7004856280351753,-2.3106050662816644,1.0,-1.6025725160782256,-0.34742092138075864,0.0
2020-03-11,-0.37982005141388175,-1.0460154241645245,-2.4075192802056558,1.0,-1.432840616966581,-0.16053984575835475,0.0
2020-03-12,-0.4485359624636218,-0.7782859179188691,-2.170042169032488,1.0,-1.402328205737364,-0.14010809526637763,0.0
2020-03-13,-0.6042727787209959,-0.4806640256555367,-1.5224485946047914,1.0,-1.0536219581211093,-0.055083946425202784,0.0
2020-03-16,-0.4335027530707327,-0.6218551461245235,-1.3150360016941973,1.0,-0.8650571791613723,-0.0,0.0
2020-03-17,-0.48876099467911827,-0.40996126977232417,-0.8173887863322111,1.0,-0.8151084084410178,-0.08846418358851847,0.0
2020-03-18,-0.47202229748800445,-0.45505221563646625,-0.696937623482924,1.0,-0.8092012418854078,-0.0949054473609935,0.0
2020-03-19,-0.4746903143438804,-0.38739173941547905,-0.6719574893896001,1.0,-0.8049411683516786,-0.11159035229978262,0.0
2020-03-20,-0.47422395635509823,-0.3586547425848555,-0.6847139256241153,1.0,-0.8095714926970754,-0.12575532612824145,0.0
2020-03-23,-0.48911470892180503,-0.4688598002066828,-0.578815018945918,1.0,-0.8096107475025834,-0.0982776438167413,0.0
2020-03-24,-0.4953168422136069,-0.4769272995505541,-0.5561121213160874,1.0,-0.7944556901224825,-0.10810718084193914,0.0
2020-03-25,-0.48268530747672583,-0.4662242695615759,-0.43243243243243246,1.0,-0.752053603066714,-0.08794253132751345,0.0
2020-03-26,-0.4940165991121405,-0.46664093160908443,-0.4199318020974071,1.0,-0.7495978897252782,-0.08669497523000708,0.0
2020-03-27,-0.49565244786087836,-0.452271438472686,-0.3784890681116502,1.0,-0.7560960241950728,-0.06789112217251592,0.0
2020-03-30,-0.48059561128526646,-0.4441692789968652,-0.3996238244514107,1.0,-0.761191222570533,-0.049184952978056425,0.0
2020-03-31,-0.46607660423224356,-0.45616604855548976,-0.39433415401876154,1.0,-0.7487767631751177,-0.05123570293265185,0.0
2020-04-01,-0.46484277514349887,-0.4562016471175443,-0.401297728974295,1.0,-0.7462877464437234,-0.0509421013226853,0.0
2020-04-02,-0.47899418300452434,-0.4100520144039888,-0.38958480810070484,1.0,-0.7588255209134838,-0.04028807977593795,0.0
2020-04-03,-0.48143694110391616,-0.4083256244218317,-0.3897008942337342,1.0,-0.7664199814986125,-0.03771199506629664,0.0
2020-04-06,-0.4919132881838142,-0.3906979620867737,-0.3878838482233974,1.0,-0.7807155889538301,-0.04119120512106875,0.0
2020-04-07,-0.4677618688771666,-0.3640693293142427,-0.3697965335342879,1.0,-0.7738960060286361,-0.03885455915599096,0.0
2020-04-08,-0.4700187006092779,-0.3646015563732883,-0.37422332146950593,1.0,-0.7744465222899197,-0.032907039874524945,0.0
2020-04-09,-0.48003003003003,-0.3412012012012012,-0.3893093093093093,1.0,-0.7738438438438437,-0.018618618618618618,0.0
2020-04-13,-0.48439843984398445,-0.32826282628262826,-0.3923492349234924,1.0,-0.7738073807380738,-0.021452145214521455,0.0
2020-04-14,-0.5023675242030341,-0.2996049099737612,-0.42316856169134726,1.0,-0.7770606508429593,-0.013722592514401184,0.0
2020-04-15,-0.4860006602046634,-0.3078954475887525,-0.4101071332112955,1.0,-0.7761005911832668,-0.020826456201422438,0.0
2020-04-16,-0.48081264108352145,-0.31720090293453723,-0.4054477050413845,1.0,-0.7830248306997742,-0.023295711060948084,0.0
2020-04-17,-0.49050107221601374,-0.31613760608897884,-0.4147210728200791,1.0,-0.7836841946298589,-0.015313056872753632,0.0
2020-04-20,-0.5038715314392456,-0.2956223072519659,-0.42502485613569946,1.0,-0.7800307312223194,-0.008285378566478865,0.0
2020-04-21,-0.5085779871934276,-0.29708831702307603,-0.42261689017760057,1.0,-0.7818956143530265,-0.010239217107647698,0.0
2020-04-22,-0.49634817107991946,-0.31465841122899824,-0.4053379820263894,1.0,-0.7892759460190556,-0.0,0.0
2020-04-23,-0.483096859345472,-0.32864384917659056,-0.396646368899421,1.0,-0.788193298737139,-0.003089660137384888,0.0
2020-04-24,-0.48174481744817443,-0.3281132811328113,-0.3987639876398764,1.0,-0.7881678816788168,-0.003210032100321003,0.0
2020-04-27,-0.4969638670113629,-0.33586845427764084,-0.3797871700835688,1.0,-0.7831720074550591,-0.010280767149642277,0.0
2020-04-28,-0.49813567476545584,-0.33750300697618474,-0.37662376713976425,1.0,-0.7841893192205918,-0.010494346884772672,0.0
2020-04-29,-0.47317590069633675,-0.37023917650620647,-0.35976385104450503,1.0,-0.7829851650015138,-0.041386618225855286,0.0
2020-04-30,-0.4743972722609457,-0.3468513321867174,-0.3689991249509671,1.0,-0.795902356597568,-0.03126037234845056,0.0
2020-05-01,-0.48928786964393484,-0.3363910681955341,-0.36741098370549186,1.0,-0.8034701267350635,-0.020941460470730238,0.0
2020-05-04,-0.4946000421166632,-0.3289913059173912,-0.3661442194879817,1.0,-0.8120092656658946,-0.006588249450979213,0.0
2020-05-05,-0.49389290012033704,-0.330294825511432,-0.3598375451263538,1.0,-0.8132370637785801,-0.011161251504211794,0.0
2020-05-06,-0.49531866213083664,-0.3304633169762471,-0.3616822711262305,1.0,-0.81413131830087,-0.008880994671403197,0.0
2020-05-07,-0.5034958712555,-0.3369296606593936,-0.3594418660719667,1.0,-0.8103188475679586,-0.00349587125549997,0.0
2020-05-08,-0.5011642323626357,-0.33529892043908194,-0.3731591520759624,1.0,-0.8126946687229731,-0.001663189089479573,0.0
2020-05-11,-0.5050312754963285,-0.3212159671229565,-0.3784183966397728,1.0,-0.8170912277520925,-0.0,0.0
2020-05-12,-0.5033703110358795,-0.3246682586222531,-0.3717317051053411,1.0,-0.8201795484085482,-0.0027506574373545325,0.0
2020-05-13,-0.5064338790551561,-0.30009665921585205,-0.3808373104573189,1.0,-0.8332024406452001,-0.0,0.0
2020-05-14,-0.5090207751184547,-0.3099866358887134,-0.3704288664803791,1.0,-0.8430931843032439,-0.004768557890900255,0.0
2020-05-15,-0.5124923826934795,-0.3195307739183425,-0.37672151127361364,1.0,-0.8381779402803169,-0.0,0.0
2020-05-18,-0.5245449531163816,-0.30777716492002205,-0.3633940062511491,1.0,-0.8533737819452105,-0.015198872341729484,0.0
2020-05-19,-0.5379977351329843,-0.2571848315122578,-0.41287913567777673,1.0,-0.8525387934992196,-0.0,0.0
2020-05-20,-0.5447560154288863,-0.2373415783995592,-0.4231923100471438,1.0,-0.8559970611645135,-0.0,0.0
2020-05-21,-0.5504485682684036,-0.24287206587194296,-0.4194113309573553,1.0,-0.8596534349268772,-0.0,0.0
2020-05-22,-0.5463278396709941,-0.24896418377681612,-0.4171807384218764,1.0,-0.8566123438602953,-0.0,0.0
2020-05-26,-0.5462298300509234,-0.24851217866126757,-0.41557764280017184,1.0,-0.857353211853488,-0.0,0.0
2020-05-27,-0.5469099831314216,-0.2502070234626591,-0.41039717834687933,1.0,-0.8595307468179727,-0.0,0.0
2020-05-28,-0.5545744419916606,-0.23647902869757176,-0.41648270787343633,1.0,-0.8584437086092715,-0.0,0.0
2020-05-29,-0.5618553536345776,-0.22369228880157171,-0.42172151277013753,1.0,-0.8624447445972494,-0.0,0.0
2020-06-01,-0.562224129475233,-0.23749386954389407,-0.40513119176066703,1.0,-0.8603788621873468,-0.0,0.0
2020-06-02,-0.5633319021039073,-0.23845304545175733,-0.4042200821934613,1.0,-0.8609151689873029,-0.0,0.0
2020-06-03,-0.5569713080942341,-0.23903810309530354,-0.4082561799126104,1.0,-0.8513154276285636,-0.0,0.0
2020-06-04,-0.5632691894546236,-0.21986925697449589,-0.4384188073535279,1.0,-0.8475278519473345,-0.0,0.0
2020-06-05,-0.5596220511089978,-0.22161548608767678,-0.4345491916434028,1.0,-0.8519802435806977,-0.0,0.0
2020-06-08,-0.5531628944072818,-0.19936467210360728,-0.4532820183878555,1.0,-0.8486514554506857,-0.0,0.0
2020-06-09,-0.5531914893617021,-0.1986934888122348,-0.45398211178607406,1.0,-0.8467291431362375,-0.0,0.0
2020-06-10,-0.5625668449197861,-0.18774637127578306,-0.46111535523300234,1.0,-0.8443391902215432,-0.0,0.0
2020-06-11,-0.5655336838244284,-0.18043159310429147,-0.4673859885071524,1.0,-0.8432571218975425,-0.0,0.0
2020-06-12,-0.5585485038610039,-0.15977919884169886,-0.48512910231660233,1.0,-0.8129524613899615,-0.0,0.0
2020-06-15,-0.5504498811350848,-0.17245945051307515,-0.47551984592699587,1.0,-0.8107790918118625,-0.0,0.0
2020-06-16,-0.5537423128843558,-0.15587220638968052,-0.47451627418629067,1.0,-0.815719214039298,-0.0,0.0
2020-06-17,-0.5505254648342764,-0.15102248570316476,-0.47740950327854126,1.0,-0.8151441659929938,-0.0,0.0
2020-06-18,-0.5528268022734072,-0.1428058629973078,-0.481812743045169,1.0,-0.8138797487286868,-0.0,0.0
2020-06-19,-0.5531622090588165,-0.14342128881708852,-0.4819302339496201,1.0,-0.8131693890983067,-0.0,0.0
2020-06-22,-0.5556353409328905,-0.143464081620441,-0.4776950004487927,1.0,-0.8151871465757112,-0.0,0.0
2020-06-23,-0.5527448869752422,-0.1430151895706255,-0.4771857433321373,1.0,-0.817097237172587,-0.0,0.0
2020-06-24,-0.5562204535934414,-0.14002752677876848,-0.47537550116689603,1.0,-0.8204176889473999,-0.0,0.0
2020-06-25,-0.5549245254819908,-0.13761769541174712,-0.4745777910626214,1.0,-0.8219698101927962,-0.0,0.0
2020-06-26,-0.5552170146667862,-0.13525704214834064,-0.4743853989306091,1.0,-0.8222959046509545,-0.0,0.0
2020-06-29,-0.5577165118369793,-0.140005993407252,-0.46934372190590357,1.0,-0.8296074318249924,-0.0,0.0
2020-06-30,-0.5544536548605878,-0.15804069329314244,-0.4646269781461944,1.0,-0.8371665410700828,-0.0,0.0
2020-07-01,-0.5472810394610202,-0.15868623676612129,-0.4611104427333975,1.0,-0.8406219923002888,-0.0,0.0
2020-07-02,-0.5400270554637006,-0.16933714113933562,-0.45714715166090486,1.0,-0.8396512851345258,-0.0,0.0
2020-07-06,-0.5421932694905586,-0.16706193149410103,-0.4560055237008796,1.0,-0.8367506229173545,-0.0,0.0
2020-07-07,-0.5366197183098592,-0.1725501947857357,-0.4495654779742283,1.0,-0.8379682349415642,-0.0,0.0
2020-07-08,-0.5255504777731617,-0.18953647100718143,-0.4355154608582112,1.0,-0.8169624310048074,-0.0,0.0
2020-07-09,-0.515195411813398,-0.18698634186720275,-0.4350499615680246,1.0,-0.8190740850233548,-0.0,0.0
2020-07-10,-0.5114024749558044,-0.18143783146729525,-0.4358279316440778,1.0,-0.8177077195050089,-0.0,0.0
2020-07-13,-0.5080732919620011,-0.1799652951383783,-0.4353401370547926,1.0,-0.8177112437869475,-0.0,0.0
2020-07-14,-0.48538728796239533,-0.19488482088114217,-0.42194388485007744,1.0,-0.8174067910425973,-0.0,0.0
2020-07-15,-0.4854351895180159,-0.19507487131492746,-0.42632779597566683,1.0,-0.8178521291530182,-0.0,0.0
2020-07-16,-0.48186573925241843,-0.20653476342169097,-0.41795014174240874,1.0,-0.8161440219773798,-0.0,0.0
2020-07-17,-0.4810670250686612,-0.20665575877987494,-0.41786945596914626,1.0,-0.8161631508210132,-0.0,0.0
2020-07-20,-0.4922652420230722,-0.2081780021721901,-0.4225496815099657,1.0,-0.8123697419790413,-0.0,0.0
2020-07-21,-0.4787667418891592,-0.21385656926819258,-0.41991735294979626,1.0,-0.8181764895518887,-0.0,0.0
2020-07-22,-0.4107520548311959,-0.21892318813418649,-0.339749939760649,1.0,-0.7015876415624749,-0.006291665551123129,0.0
2020-07-23,-0.41221885639224726,-0.2233064364796397,-0.34190279602176765,1.0,-0.701793421440635,-0.0015280272364153018,0.0
2020-07-24,-0.39778163838032876,-0.2281170653481224,-0.3391955098222638,1.0,-0.6995590004009087,-0.008071629025791796,0.0
2020-07-27,-0.3993795630198166,-0.2287059075227984,-0.3397962185435777,1.0,-0.6991682935308748,-0.007247345759901587,0.0
2020-07-28,-0.4017137365864076,-0.22166462014841706,-0.3335913725908921,1.0,-0.6999893225134803,-0.012385884362820992,0.0
2020-07-29,-0.39638560630256575,-0.22106888108165654,-0.33351964228680936,1.0,-0.6902746726285532,-0.02025444479931864,0.0
2020-07-30,-0.39253177966101693,-0.22878707627118644,-0.3255561440677966,1.0,-0.6791578389830509,-0.022298728813559324,0.0
2020-07-31,-0.3888609071388807,-0.22760650001325453,-0.32619356891021395,1.0,-0.6822363014606473,-0.026031863849640804,0.0
2020-08-03,-0.376043460977872,-0.23606731151450908,-0.3319199681992845,1.0,-0.6755531999469987,-0.030475685702928315,0.0
2020-08-04,-0.3772213675667073,-0.23746750835499442,-0.33292663519176696,1.0,-0.6745795978993157,-0.030184075115378493,0.0
2020-08-05,-0.3775756450714684,-0.2373438701636214,-0.3327852767243894,1.0,-0.674586968628179,-0.029595056882972235,0.0
2020-08-06,-0.3781225139220366,-0.23428798727128083,-0.33410236011667993,1.0,-0.6739591620259878,-0.0313179527976664,0.0
2020-08-07,-0.38323847013138995,-0.2387361029842013,-0.3357891377200915,1.0,-0.668732379381882,-0.03321985211979361,0.0
2020-08-10,-0.3671735121990326,-0.2539483177894765,-0.3325405520964165,1.0,-0.6755565057053528,-0.04307741642393308,0.0
2020-08-11,-0.3550371155885472,-0.2654029692470838,-0.3119300106044539,1.0,-0.6610021208907741,-0.0577677624602333,0.0
2020-08-12,-0.34924037901646293,-0.2666878407707374,-0.3051188396590969,1.0,-0.6620083637711079,-0.06370758562278334,0.0
2020-08-13,-0.34590163934426227,-0.27128503437334744,-0.2958223162347964,1.0,-0.6619777895293496,-0.06911686938127976,0.0
2020-08-14,-0.34247119586809693,-0.26907694345119854,-0.29336511720301944,1.0,-0.6665342338763077,-0.07718183022116276,0.0
2020-08-17,-0.3459939080916435,-0.27553966362071247,-0.2918818699509999,1.0,-0.6634882796980532,-0.07175208581644815,0.0
2020-08-18,-0.3460926730993532,-0.2747852825787297,-0.2951701834375994,1.0,-0.6624430071042308,-0.07231470681794083,0.0
2020-08-19,-0.3451036530406659,-0.27877631090610255,-0.2900959652192355,1.0,-0.6584751603838609,-0.07854832723609564,0.0
2020-08-20,-0.3381313723956296,-0.29129833893973767,-0.27789512112441,1.0,-0.6346188948864377,-0.06571227411405774,0.0
2020-08-21,-0.3351251206847063,-0.2914698744879054,-0.2789969470031052,1.0,-0.6361193017248128,-0.06766171750645826,0.0
2020-08-24,-0.33511730014808655,-0.28515756930191477,-0.29812163882466036,1.0,-0.6309786703385207,-0.048608765685484924,0.0
2020-08-25,-0.3349712710916985,-0.2843251956425656,-0.29371083898811845,1.0,-0.6338559134752879,-0.05303798455658685,0.0
2020-08-26,-0.33406124889512817,-0.2843030208495814,-0.2961836426974471,1.0,-0.6340664482919981,-0.051084074247387305,0.0
2020-08-27,-0.32363164721141374,-0.2906355382619974,-0.28949416342412454,1.0,-0.6317769130998703,-0.05849546044098573,0.0
2020-08-28,-0.3232969709532817,-0.28489622470396186,-0.2899230430388931,1.0,-0.6309693467727309,-0.06205788614515585,0.0
2020-08-31,-0.3230099953389611,-0.28556631622559425,-0.2879227303330053,1.0,-0.6305090890258429,-0.06243202651613237,0.0
2020-09-01,-0.3227443365695793,-0.2849708737864078,-0.2878705501618123,1.0,-0.6319741100323625,-0.06146278317152104,0.0
2020-09-02,-0.32213305720942276,-0.2855034946932436,-0.28775563033911467,1.0,-0.6317111053585297,-0.06155837432047632,0.0
2020-09-03,-0.310938424722744,-0.2880631963564316,-0.2876000308776986,1.0,-0.6214908782132106,-0.06507474976198441,0.0
2020-09-04,-0.2811367926935048,-0.28965763559365276,-0.26310015817133525,1.0,-0.6310526047247309,-0.08620337772335324,0.0
2020-09-08,-0.2668974358974359,-0.28420512820512817,-0.2623589743589743,1.0,-0.6376666666666666,-0.11294871794871794,0.0
2020-09-09,-0.25501830576947354,-0.2927913142280015,-0.23322812776164623,1.0,-0.618381517485166,-0.1255144552455498,0.0
2020-09-10,-0.26298289253261586,-0.2948373013858572,-0.2412305193157013,1.0,-0.6225189095893193,-0.11663028580130971,0.0
2020-09-11,-0.25942553951329017,-0.3043467170042345,-0.2471302484567114,1.0,-0.6258609254629867,-0.11415233916636906,0.0
2020-09-14,-0.2551436111609316,-0.29221860667708627,-0.24809756847472392,1.0,-0.6353224525352943,-0.13141510159112454,0.0
2020-09-15,-0.2604923377056755,-0.2804630746720743,-0.23918679569782064,1.0,-0.6480991862823112,-0.13869137767281875,0.0
2020-09-16,-0.26081042933764464,-0.28131495881130186,-0.23917673929222164,1.0,-0.6449559884004413,-0.1400415736392332,0.0
2020-09-17,-0.25282034227827377,-0.2821365531708066,-0.23389015374382852,1.0,-0.6392008390678162,-0.15003453480340745,0.0
2020-09-18,-0.25168884339815767,-0.2809365404298874,-0.2354401228249744,1.0,-0.6390992835209827,-0.15168884339815764,0.0
2020-09-21,-0.2483755436172934,-0.28398567408544384,-0.24026605269889997,1.0,-0.6349449987209005,-0.15060117677155282,0.0
2020-09-22,-0.2311360083376759,-0.32863470557582075,-0.23022407503908285,1.0,-0.6514590932777488,-0.16406982803543513,0.0
2020-09-23,-0.21777465667915105,-0.32940595089471497,-0.23468060757386602,1.0,-0.6461194340407824,-0.17293487307532251,0.0
2020-09-24,-0.21496662250967558,-0.32634613886074965,-0.23146055741707575,1.0,-0.648484376217564,-0.17618639445180395,0.0
2020-09-25,-0.20393467918220393,-0.3334190561913334,-0.21926192619261928,1.0,-0.6292143500064292,-0.18583001157258586,0.0
2020-09-28,-0.20148334445413948,-0.33693476364009645,-0.2211671713801776,1.0,-0.6259302982086947,-0.18084997177026127,0.0
2020-09-29,-0.20338416437369813,-0.328978836114897,-0.22879111271118882,1.0,-0.632627870496567,-0.1777714917581711,0.0
2020-09-30,-0.2034046492491257,-0.328944661592265,-0.22901666323801687,1.0,-0.6323544538160872,-0.17774120551326889,0.0
2020-10-01,-0.19824655573447844,-0.3423050379572119,-0.22375584694425274,1.0,-0.6230094829128645,-0.16874984024742476,0.0
2020-10-02,-0.19980050640681346,-0.3443310570602829,-0.22468605335174813,1.0,-0.6221386736233663,-0.16665387861582137,0.0
2020-10-05,-0.1935879109658975,-0.34868286706146623,-0.2185266489687564,1.0,-0.6212987543393915,-0.1704870328772718,0.0
2020-10-06,-0.1963149250667214,-0.3557534387189489,-0.22595462943954012,1.0,-0.6235885855060562,-0.1645709299938411,0.0
2020-10-07,-0.1941794871794872,-0.358,-0.22517948717948716,1.0,-0.6215384615384615,-0.1652051282051282,0.0
2020-10-08,-0.19785572536790288,-0.3600164944202469,-0.23092188345661194,1.0,-0.6244426690033762,-0.16404216386175613,0.0
2020-10-09,-0.20263646682488906,-0.3602053451656176,-0.23354143019296256,1.0,-0.6244969559384996,-0.15883293777731916,0.0
2020-10-12,-0.19961854686976468,-0.35957112296708676,-0.23382045929018788,1.0,-0.6241397974174592,-0.1602618624191345,0.0
2020-10-13,-0.2010420965744944,-0.35898163433759794,-0.23454911267024348,1.0,-0.6255674783326455,-0.15930664465538588,0.0
2020-10-14,-0.20057824358511023,-0.3584852083225773,-0.23325933192214363,1.0,-0.6290980432650111,-0.1600495637358666,0.0
2020-10-15,-0.20101682667492515,-0.3583926912356767,-0.23276040053680191,1.0,-0.6289356870032001,-0.15967275730360278,0.0
2020-10-16,-0.20731517912611305,-0.35354110581901016,-0.23591840960861463,1.0,-0.6329985504245186,-0.15872851522054254,0.0
2020-10-19,-0.20733379913567787,-0.35478611909013275,-0.23929301555262272,1.0,-0.6322749268949098,-0.154102942318143,0.0
