Date,IWF,IWM,KALA,MTUM,SPY,VLUE,VXX
2019-04-25,-0.0,-1.4486534477656112,1.0,-0.0,-2.888798461083161,-2.0611127552530335,0.0
2019-04-26,-0.0,-1.4308514586890357,1.0,-0.0,-2.9520451339915375,-2.040457278598471,0.0
2019-04-29,-0.0,-1.4161412358133667,1.0,-0.0,-2.949410281136414,-2.052370002225354,0.0
2019-04-30,-0.0,-1.4412985472872812,1.0,-0.0,-2.9372220575155645,-2.0333530981322263,0.0
2019-05-01,-0.0,-1.4468842729970326,1.0,-0.0,-2.9453264094955487,-2.026186943620178,0.0
2019-05-02,-0.0,-1.4587598279187066,1.0,-0.0,-2.918558077436582,-2.039905058596647,0.0
2019-05-03,-0.0,-1.4499405822935234,1.0,-0.0,-2.9298871063576946,-2.0474598930481283,0.0
2019-05-06,-0.0,-1.4065046673581272,1.0,-0.0,-2.942584086531338,-2.0594162098088606,0.0
2019-05-07,-0.0,-1.4009337613072657,1.0,-0.0,-2.871826670557339,-2.022322731251824,0.0
2019-05-08,-0.0,-1.3830295138888888,1.0,-0.0,-2.8117042824074074,-2.0390625,0.0
2019-05-09,-0.0,-1.3832032379300374,1.0,-0.0,-2.7982075744434804,-2.046111592945938,0.0
2019-05-10,-0.0,-1.3820086705202312,1.0,-0.0,-2.79992774566474,-2.04349710982659,0.0
2019-05-13,-0.0,-1.3938907924473283,1.0,-0.0,-2.8073193847051106,-2.0890136327185247,0.0
2019-05-14,-0.0,-1.3629677235075695,1.0,-0.0,-2.746215367037989,-2.031633818908883,0.0
2019-05-15,-0.0,-1.3622763063707948,1.0,-0.0,-2.783679312813171,-2.0123120973514674,0.0
2019-05-16,-0.0,-1.3698963174830174,1.0,-0.0,-2.774472649267072,-2.006220951018949,0.0
2019-05-17,-0.0,-1.3631272883911265,1.0,-0.0,-2.79582166702563,-2.020317323569531,0.0
2019-05-20,-0.0,-1.3570918440222823,1.0,-0.0,-2.7763890872732464,-2.0083559491501215,0.0
2019-05-21,-0.0,-1.350755847119224,1.0,-0.0,-2.774814603536794,-2.0049914432401597,0.0
2019-05-22,-0.0,-1.3261286882332028,1.0,-0.0,-2.787486669036616,-1.9962317810167083,0.0
2019-05-23,-0.0,-1.2768603752371586,1.0,-0.0,-2.7879980324643387,-1.96205466938374,0.0
2019-05-24,-0.0,-1.2194163860830527,1.0,-0.0021745230078563413,-2.8101150392817065,-1.9828843995510663,0.0
2019-05-28,-0.0,-1.2149957994959397,1.0,-0.0,-2.8011761411369362,-1.9846681601792218,0.0
2019-05-29,-0.0,-1.2169548243167874,1.0,-0.0,-2.7964305633017283,-1.958100948131623,0.0
2019-05-30,-0.0,-1.2220817530552042,1.0,-0.0,-2.832630987498244,-1.9687456103385306,0.0
2019-05-31,-0.0,-1.2200281096275472,1.0,-0.0,-2.842726633872101,-1.9646521433591002,0.0
2019-06-03,-0.0,-1.2457251424952502,1.0,-0.06565336710998523,-2.864471184293857,-1.8609527830553796,0.0
2019-06-04,-0.0,-1.2271604938271605,1.0,-0.03393298059964727,-2.85594356261023,-1.9377072310405647,0.0
2019-06-05,-0.0,-1.2086567372910986,1.0,-0.09544787077826726,-2.895322005454164,-1.7930913922103349,0.0
2019-06-06,-0.0,-1.2460351175304447,1.0,-0.0,-2.908453695836873,-1.9256584536958368,0.0
2019-06-07,-0.0,-1.251257349295176,1.0,-0.010271304101437983,-2.8972161224056103,-1.9249132251894878,0.0
2019-06-10,-0.0,-1.2528189490107087,1.0,-0.0,-2.8889440465215235,-1.949932628891568,0.0
2019-06-11,-0.0,-1.254904748365084,1.0,-0.030707989764003414,-2.8837077054307647,-1.9390105203298267,0.0
2019-06-12,-0.0,-1.2675050014289797,1.0,-0.04494141183195198,-2.9009002572163474,-1.9315518719634184,0.0
2019-06-13,-0.0,-1.2842581293518056,1.0,-0.05785657885291795,-2.892757160290001,-1.9434355035532267,0.0
2019-06-14,-0.0,-1.273854756613377,1.0,-0.06294358018495949,-2.8967667933185175,-1.935407556097211,0.0
2019-06-17,-0.0,-1.251096254762418,1.0,-0.06663791244339012,-2.9373876788153255,-1.933433973114801,0.0
2019-06-18,-0.0,-1.3436654726222677,1.0,-0.053366474157467654,-2.9884494480590686,-1.925067621902186,0.0
2019-06-19,-0.0,-1.3377696526508225,1.0,-0.08694698354661791,-3.002266910420475,-1.88563071297989,0.0
2019-06-20,-0.0,-1.3607111372318543,1.0,-0.08698207464002351,-3.0077872465471645,-1.8909050837496328,0.0
2019-06-21,-0.0,-1.384814049586777,1.0,-0.07873376623376624,-2.999631050767414,-1.9158057851239672,0.0
2019-06-24,-0.0,-1.3411139016102822,1.0,-0.08538927463436254,-2.986999556803073,-1.97311271975181,0.0
2019-06-25,-0.0,-1.3105461532776586,1.0,-0.09378464267238193,-3.0049515926391246,-1.9812282905919736,0.0
2019-06-26,-0.0,-1.311292719167905,1.0,-0.06270430906389302,-2.9688707280832096,-2.0864784546805346,0.0
2019-06-27,-0.0,-1.290986040986041,1.0,-0.10706860706860707,-2.9630234630234633,-2.063929313929314,0.0
2019-06-28,-0.0,-1.283361768414806,1.0,-0.10926489132853645,-2.9645426897114455,-2.060752169720347,0.0
2019-07-01,-0.0,-1.2987012987012987,1.0,-0.0955366472607852,-2.977981788326616,-2.091655470965816,0.0
2019-07-02,-0.0,-1.3148010135638695,1.0,-0.08764346400357728,-2.961916828141303,-2.088239678044418,0.0
2019-07-03,-0.0,-1.2931330792796831,1.0,-0.10685197638795486,-2.9824404094747066,-2.08974071583352,0.0
2019-07-05,-0.0,-1.2722646310432573,1.0,-0.10432569974554708,-2.99416255051639,-2.11323155216285,0.0
2019-07-08,-0.0,-1.2697865967802322,1.0,-0.10595282665668289,-2.996705353800075,-2.1153874953201046,0.0
2019-07-09,-0.0,-1.2654205607476636,1.0,-0.10205607476635514,-2.997682242990654,-2.111401869158878,0.0
2019-07-10,-0.0,-1.2798984089041607,1.0,-0.10480316725181148,-2.98042877418391,-2.104803167251812,0.0
2019-07-11,-0.0,-1.2783512866546978,1.0,-0.1156493117893477,-2.9827947336924,-2.103755236385398,0.0
2019-07-12,-0.0,-1.3017279904662598,1.0,-0.10479666319082377,-2.9330403694324447,-2.1086697452703707,0.0
2019-07-15,-0.0,-1.342265892511538,1.0,-0.13718922137859163,-2.903751674854846,-2.0606669644186395,0.0
2019-07-16,-0.0,-1.3574940405244338,1.0,-0.16433253873659118,-2.897497020262217,-2.030020858164481,0.0
2019-07-17,-0.0,-1.3617274758004467,1.0,-0.16381236038719285,-2.8904690990320177,-2.030007446016381,0.0
2019-07-18,-0.0,-1.3630885962954697,1.0,-0.1707952094026631,-2.8896823625678794,-2.0153239604255004,0.0
2019-07-19,-0.0,-1.3733593339833494,1.0,-0.16755418885472134,-2.9421735543388583,-2.017175429385735,0.0
2019-07-22,-0.0,-1.3441344134413442,1.0,-0.15271527152715272,-2.955145514551455,-2.048754875487549,0.0
2019-07-23,-0.0,-1.3517060367454068,1.0,-0.1537307836520435,-2.9508061492313464,-2.0428196475440568,0.0
2019-07-24,-0.0,-1.3516286035192813,1.0,-0.17304380381879444,-2.9397229502059155,-2.0234369150131037,0.0
2019-07-25,-0.0,-1.309056886227545,1.0,-0.19535928143712578,-2.9789670658682637,-2.0016467065868264,0.0
2019-07-26,-0.0,-1.285351839414969,1.0,-0.1872994552645325,-2.9847026341317813,-2.0047757630027614,0.0
2019-07-29,-0.0,-1.2772129186602872,1.0,-0.18720095693779906,-2.994841507177034,-2.0167464114832536,0.0
2019-07-30,-0.0,-1.264754343918514,1.0,-0.19652486518873577,-2.9940832834032354,-2.0341521869382864,0.0
2019-07-31,-0.0,-1.32918560464943,1.0,-0.1844124878921094,-2.941360554355115,-1.996050964905745,0.0
2019-08-01,-0.0,-1.3723855601042054,1.0,-0.17499069594343133,-2.928172683289915,-1.9676963155935987,0.0
2019-08-02,-0.0,-1.3404081024724457,1.0,-0.24947870122132856,-2.926347929699136,-1.930890676198987,0.0
2019-08-05,-0.0,-1.3342975819611333,1.0,-0.22110962765168374,-2.922340898976413,-1.939474855362706,0.0
2019-08-06,-0.0,-1.3485221674876848,1.0,-0.25869313242538394,-2.749565343378731,-1.8875688206317012,0.0
2019-08-07,-0.0,-1.3709725760527498,1.0,-0.21729357110744793,-2.8467705679604376,-2.0579199760227787,0.0
2019-08-08,-0.0,-1.401404560877456,1.0,-0.3245482521896946,-2.999447644598753,-2.165390988716168,0.0
2019-08-09,-0.0,-1.3312530393905009,1.0,-0.3471389204084941,-3.0669476414329715,-2.3596206840654887,0.0
2019-08-12,-0.0,-1.3018066772125552,1.0,-0.44609108317375745,-3.2259595370909997,-2.351844142869037,0.0
2019-08-13,-0.0,-1.272591362126246,1.0,-0.43646179401993357,-3.2353820598006644,-2.361212624584718,0.0
2019-08-14,-0.0,-1.3198729203243877,1.0,-0.4436083939469945,-3.2233090878689072,-2.373714572360171,0.0
2019-08-15,-0.0,-1.3703522504892367,1.0,-0.47496738421395956,-3.1200260926288323,-2.188600782778865,0.0
2019-08-16,-0.0,-1.377542650918635,1.0,-0.46686351706036744,-3.123031496062992,-2.2345800524934383,0.0
2019-08-19,-0.0,-1.313983952841002,1.0,-0.4933682659243491,-3.1613721958408383,-2.218683477976093,0.0
2019-08-20,-0.0,-1.322235822113423,1.0,-0.5087719298245614,-3.142472460220318,-2.186454508363933,0.0
2019-08-21,-0.0,-1.334770933355033,1.0,-0.49564651314183417,-3.1381723492554316,-2.1687688176417934,0.0
2019-08-22,-0.0,-1.3271575232595445,1.0,-0.5172441450112288,-3.086300930381777,-2.089829964709657,0.0
2019-08-23,-0.0,-1.3193452619754473,1.0,-0.5187354569525796,-3.0856134157105033,-2.1000561662521062,0.0
2019-08-26,-0.0,-1.2741108745367082,1.0,-0.5171516441920984,-3.0538601056698997,-2.040690797255737,0.0
2019-08-27,-0.0,-1.2620809066582717,1.0,-0.5101526837714465,-3.0448606957342985,-2.053203211081379,0.0
2019-08-28,-0.0,-1.2655634357762016,1.0,-0.49905437352245857,-3.0544523246650903,-2.06107171000788,0.0
2019-08-29,-0.0,-1.2642873987894034,1.0,-0.5031837119723293,-3.047873594843173,-2.0457511201949536,0.0
2019-08-30,-0.0,-1.2486904854976155,1.0,-0.5080916269251818,-3.0397154249081386,-2.0214213118599016,0.0
2019-09-03,-0.0,-1.2345425867507889,1.0,-0.5120662460567824,-3.052365930599369,-2.0873817034700317,0.0
2019-09-04,-0.0,-1.207350737439861,1.0,-0.524804795330862,-3.0549727896521808,-2.0999290164839497,0.0
2019-09-05,-0.0,-1.2649307214524605,1.0,-0.5312151616499443,-3.1184902054467276,-2.048415352763179,0.0
2019-09-06,-0.0,-1.2551570929863534,1.0,-0.5382418279911139,-3.12464297048556,-2.0159473183116465,0.0
2019-09-09,-0.0,-1.2554339203553864,1.0,-0.5391876884023481,-3.122957321910201,-2.015072187847057,0.0
2019-09-10,-0.0,-1.2213043132893795,1.0,-0.6260227182460879,-3.1541027881483834,-1.9420923028040353,0.0
2019-09-11,-0.0,-1.221958174904943,1.0,-0.6615177439797212,-3.137119771863118,-1.9009030418250952,0.0
