Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XBIT
2019-03-26,-0.0,-3.882860665844636,-0.0,-8.154747225647348,-7.512946979038224,0.0,1.0
2019-03-27,-0.0,-3.797063022639201,-0.0,-8.131960024474813,-7.466653069549256,0.0,1.0
2019-03-28,-0.0,-3.788021259198692,-0.0,-8.128781684382666,-7.524938675388389,0.0,1.0
2019-03-29,-0.0,-3.782841823056301,-0.0,-8.2171581769437,-7.622808826562179,0.0,1.0
2019-04-01,-0.0,-3.716148445336008,-0.0,-7.950651955867603,-7.393380140421264,0.0,1.0
2019-04-02,-0.0,-3.7855711422845695,-0.0,-8.0,-7.254509018036072,0.0,1.0
2019-04-03,-0.0,-3.7821821821821824,-0.0,-7.987787787787788,-7.25005005005005,0.0,1.0
2019-04-04,-0.0,-3.7659999999999996,-0.0,-7.972799999999999,-7.2612,0.0,1.0
2019-04-05,-0.0,-3.787242714489505,-0.0,-8.180150804972488,-7.4118606072957,0.0,1.0
2019-04-08,-0.0,-3.773789991796555,-0.0,-8.262920426579162,-7.471903199343725,0.0,1.0
2019-04-09,-0.0,-3.7225647348951907,-0.0,-8.380189066995477,-7.448006576243321,0.0,1.0
2019-04-10,-0.0,-3.6218966218966218,-0.03479853479853479,-8.326210826210826,-7.367114367114366,0.0,1.0
2019-04-11,-0.0,-3.540408163265306,-0.1273469387755102,-8.392857142857142,-7.347551020408163,0.0,1.0
2019-04-12,-0.0,-3.534651447207501,-0.13167549938850387,-8.38116591928251,-7.3359152058703625,0.0,1.0
2019-04-15,-0.0,-3.595740281224152,-0.1360628618693135,-8.480355665839536,-7.465880893300247,0.0,1.0
2019-04-16,-0.0,-3.594298698615988,-0.1510018591200165,-8.464366866349927,-7.447221648419748,0.0,1.0
2019-04-17,-0.0,-3.588467943380516,-0.208992506244796,-8.550582847626979,-7.467943380516237,0.0,1.0
2019-04-18,-0.0,-3.5848428065792213,-0.21195086404330624,-8.540287320424733,-7.483239641890485,0.0,1.0
2019-04-22,-0.0,-3.6015006252605253,-0.1842434347644852,-8.556273447269696,-7.500208420175073,0.0,1.0
2019-04-23,-0.0,-3.6317114093959733,-0.19358221476510068,-8.631711409395972,-7.51614932885906,0.0,1.0
2019-04-24,-0.0,-3.534232365145228,-0.21286307053941908,-8.529045643153527,-7.470746887966805,0.0,1.0
2019-04-25,-0.0,-3.5203336809176227,-0.26173096976016685,-8.577685088633993,-7.495307612095933,0.0,1.0
2019-04-26,-0.0,-3.484266103484688,-0.33262935586061243,-8.745300950369588,-7.556916578669482,0.0,1.0
2019-04-29,-0.0,-3.4577167019027484,-0.31416490486257925,-8.765539112050739,-7.604228329809725,0.0,1.0
2019-04-30,-0.0,-3.444961896697714,-0.329805249788315,-8.782176121930569,-7.6113463166807795,0.0,1.0
2019-05-01,-0.0,-3.4675767918088742,-0.3154863481228669,-8.897397610921502,-7.650810580204778,0.0,1.0
2019-05-02,-0.0,-3.466468590831919,-0.2807724957555178,-8.810059422750424,-7.665110356536502,0.0,1.0
2019-05-03,-0.0,-3.514376996805112,-0.2617678381256656,-8.835569755058573,-7.687539936102236,0.0,1.0
2019-05-06,-0.0,-3.350170502983802,-0.33098891730605284,-8.881074168797953,-7.750852514919011,0.0,1.0
2019-05-07,-0.0,-3.35866780529462,-0.3590947907771136,-8.871690862510674,-7.759820666097353,0.0,1.0
2019-05-08,-0.0,-3.2788299663299663,-0.4783249158249158,-8.644570707070708,-7.642255892255892,0.0,1.0
2019-05-09,-0.0,-3.2829309614570095,-0.4955527318932656,-8.72575180008471,-7.673019906819144,0.0,1.0
2019-05-10,-0.0,-3.274455947601944,-0.5011620536657512,-8.708218888654132,-7.644411578280161,0.0,1.0
2019-05-13,-0.0,-3.258853288364249,-0.47660202360876897,-8.701728499156829,-7.642284991568296,0.0,1.0
2019-05-14,-0.0,-2.7613522704540907,-0.8389677935587118,-8.201840368073615,-7.201640328065613,0.0,1.0
2019-05-15,-0.0,-2.795551061678463,-0.926592517694641,-8.314661274014156,-7.185642062689585,0.0,1.0
2019-05-16,-0.0,-2.8037628970260973,-0.9516487962775642,-8.294557960752579,-7.180659518511025,0.0,1.0
2019-05-17,-0.0,-2.7500506790999393,-1.0010135819987838,-8.244070545307116,-7.276302452868437,0.0,1.0
2019-05-20,-0.0,-2.675,-1.0461693548387097,-8.196975806451613,-7.2431451612903235,0.0,1.0
2019-05-21,-0.0,-2.666733627963038,-1.0642828445158699,-8.145239051828044,-7.212133386902371,0.0,1.0
2019-05-22,-0.0,-2.5785600636435957,-1.1109785202863962,-8.072394590294353,-7.126491646778044,0.0,1.0
2019-05-23,-0.0,-2.552803645730137,-1.1717852189419458,-8.0519120269467,-7.037051713889439,0.0,1.0
2019-05-24,-0.0,-2.3946285042148596,-1.2389727504410901,-7.9754950009802,-6.994706920211724,0.0,1.0
2019-05-28,-0.0,-2.368173810921902,-1.2378156194950087,-7.9710315130162455,-6.99647680563711,0.0,1.0
2019-05-29,-0.0,-2.4015210608424336,-1.24707488299532,-7.952028081123244,-6.899960998439937,0.0,1.0
2019-05-30,-0.0,-2.3777605579232857,-1.2191011235955056,-7.90468810538551,-6.87098024021697,0.0,1.0
2019-05-31,-0.0,-2.3808229813664594,-1.2300077639751552,-7.925659937888199,-6.873447204968944,0.0,1.0
2019-06-03,-0.0,-2.381965361445783,-1.3153237951807228,-7.555534638554216,-6.572289156626506,0.0,1.0
2019-06-04,-0.0,-2.3709981167608287,-1.3080979284369114,-7.569679849340866,-6.583615819209039,0.0,1.0
2019-06-05,-0.0,-2.3655642023346304,-1.5371595330739298,-7.979377431906615,-6.573151750972762,0.0,1.0
2019-06-06,-0.0,-2.41365227537923,-1.4772462077012836,-7.943990665110852,-6.612991054064566,0.0,1.0
2019-06-07,-0.0,-2.4404924760601916,-1.492671487199531,-7.971076802814149,-6.638264608168848,0.0,1.0
2019-06-10,-0.0,-2.4375849349640846,-1.4403028538147933,-7.911473500291206,-6.6245389244806825,0.0,1.0
2019-06-11,-0.0,-2.5133482779702465,-1.6555940493173018,-8.311595679641329,-6.898716119828816,0.0,1.0
2019-06-12,-0.0,-2.500807428340735,-1.6602745256358498,-8.19963665724667,-6.824989907145741,0.0,1.0
2019-06-13,-0.0,-2.6039967373572597,-1.7451060358890702,-8.224510603588907,-6.817903752039151,0.0,1.0
2019-06-14,-0.0,-2.551132884262094,-1.8344560114309045,-8.264747907736274,-6.76219636660543,0.0,1.0
2019-06-17,-0.0,-2.5225885225885225,-1.84025234025234,-8.244810744810744,-6.742368742368742,0.0,1.0
2019-06-18,-0.0,-2.5419039869812856,-1.8397070789259562,-8.23026851098454,-6.729861676159479,0.0,1.0
2019-06-19,-0.0,-2.436225509796081,-1.868452618952419,-8.101159536185525,-6.5861655337864855,0.0,1.0
2019-06-20,-0.0,-2.4853742182771836,-1.844462376437361,-8.185999596530158,-6.657454105305629,0.0,1.0
2019-06-21,-0.0,-2.5322123176661266,-1.8413695299837924,-8.191653160453809,-6.694084278768233,0.0,1.0
2019-06-24,-0.0,-2.436679458695213,-1.8440719046657243,-8.14643506362351,-6.770955362553019,0.0,1.0
2019-06-25,-0.0,-2.3645833333333335,-1.84375,-8.096153846153847,-6.727363782051283,0.0,1.0
2019-06-26,-0.0,-2.383403997577226,-1.7924490207954775,-8.100141328487785,-6.9137896224510405,0.0,1.0
2019-06-27,-0.0,-2.3629900467194798,-1.8762949421084703,-8.15295551492992,-6.920576884013812,0.0,1.0
2019-06-28,-0.0,-2.261379728909569,-1.8988468541371635,-8.170746510216468,-6.899453773012341,0.0,1.0
2019-07-01,-0.0,-2.214069744003225,-1.920378955855674,-8.181616609554524,-6.840959483975005,0.0,1.0
2019-07-02,-0.0,-2.251866801210898,-1.900100908173562,-8.171947527749749,-6.857719475277498,0.0,1.0
2019-07-03,-0.0,-2.2666666666666666,-1.889090909090909,-8.173939393939394,-6.8723232323232315,0.0,1.0
2019-07-05,-0.0,-2.194104672147584,-1.8644475636655304,-8.148185281732506,-6.845398034890716,0.0,1.0
2019-07-08,-0.0,-2.193003618817853,-1.8673100120627262,-8.17611580217129,-6.8679131483715326,0.0,1.0
2019-07-09,-0.0,-2.1608503810669877,-1.8658243080625752,-8.160649819494584,-6.869033293221019,0.0,1.0
2019-07-10,-0.0,-2.158074222668004,-1.8657973921765296,-8.164894684052157,-6.871414242728185,0.0,1.0
2019-07-11,-0.0,-2.138436809322885,-1.9148081173397629,-8.18123367490456,-6.858147478400643,0.0,1.0
2019-07-12,-0.0,-2.155515370705244,-1.9117942535664054,-8.17560779586096,-6.849507735583685,0.0,1.0
2019-07-15,-0.0,-2.275463917525773,-2.0571134020618556,-8.397525773195875,-6.888247422680412,0.0,1.0
2019-07-16,-0.0,-2.281539411401523,-2.139329080057625,-8.361597036427248,-6.797900802634286,0.0,1.0
2019-07-17,-0.0,-2.326002055498458,-2.1138746145940392,-8.341829393627956,-6.77327852004111,0.0,1.0
2019-07-18,-0.0,-2.3278084714548806,-2.1436464088397793,-8.27828933906282,-6.712502557806426,0.0,1.0
2019-07-19,-0.0,-2.3308224755700326,-2.1583876221498373,-8.210504885993485,-6.658591205211727,0.0,1.0
2019-07-22,-0.0,-2.278059671199513,-2.1162979500710373,-8.193829916785061,-6.708341790135985,0.0,1.0
2019-07-23,-0.0,-2.2906104238491176,-2.1151896167106066,-8.180490772662747,-6.693571283715271,0.0,1.0
2019-07-24,-0.0,-2.2963340122199596,-2.1832993890020367,-8.206924643584522,-6.680040733197556,0.0,1.0
2019-07-25,-0.0,-2.205513268874717,-2.278954947541658,-8.384694507303024,-6.702736062538572,0.0,1.0
2019-07-26,-0.0,-2.1570713391739673,-2.3387567793074675,-8.550896954526491,-6.812682519816437,0.0,1.0
2019-07-29,-0.0,-2.0461059190031152,-2.3287642782969886,-8.521495327102803,-6.8720664589823475,0.0,1.0
2019-07-30,-0.0,-2.0385885266198924,-2.318819645068097,-8.447791993396615,-6.830375567478333,0.0,1.0
2019-07-31,-0.0,-2.0970149253731343,-2.325663349917081,-8.460406301824213,-6.846600331674959,0.0,1.0
2019-08-01,-0.0,-2.206335973322217,-2.317840766986244,-8.485410587744893,-6.83243017924135,0.0,1.0
2019-08-02,-0.0,-2.1498528793610765,-2.438419503993275,-8.544136191677175,-6.884825556956705,0.0,1.0
2019-08-05,-0.0,-2.119250780437045,-2.3675338189386057,-8.481373569198752,-6.843496357960458,0.0,1.0
2019-08-06,-0.0,-1.9891198756557218,-2.168447639401593,-7.818535068972216,-6.452690887895862,0.0,1.0
2019-08-07,-0.0,-2.020785219399538,-2.0867975365665896,-7.705542725173211,-6.432448036951501,0.0,1.0
2019-08-08,-0.0,-2.0257593233371782,-2.0940023068050753,-7.68877354863514,-6.414648212226067,0.0,1.0
2019-08-09,-0.0,-1.9156149934074214,-2.02599359578075,-7.50894707101149,-6.385194951968356,0.0,1.0
2019-08-12,-0.0,-1.8624417520969243,-2.0872320596458525,-7.445107176141659,-6.244547996272134,0.0,1.0
2019-08-13,-0.0,-1.795458775358273,-2.0826353992183138,-7.460078168620883,-6.27359017308766,0.0,1.0
2019-08-14,-0.0,-1.805866177818515,-2.0326306141154906,-7.318606782768102,-6.174702108157653,0.0,1.0
2019-08-15,-0.0,-1.9372700515084622,-2.1637233259749817,-7.344738778513613,-5.950147167034585,0.0,1.0
2019-08-16,-0.0,-1.9228366709535183,-2.1695756016902443,-7.33345581480801,-5.946353114091494,0.0,1.0
2019-08-19,-0.0,-1.7874977546254716,-2.150529908388719,-7.225794862583079,-5.7991737021735235,0.0,1.0
2019-08-20,-0.0,-1.7656222340237209,-2.125154894671623,-7.123561692334927,-5.68790936448929,0.0,1.0
2019-08-21,-0.0,-1.750967969024991,-2.134635691657867,-7.082013375571981,-5.631643787398803,0.0,1.0
2019-08-22,-0.0,-1.7589833479404031,-2.1298860648553903,-7.053286590709904,-5.586327782646801,0.0,1.0
2019-08-23,-0.0,-1.75259363460524,-2.1346931598382275,-7.079303675048356,-5.617372955864252,0.0,1.0
2019-08-26,-0.0,-1.3381672323356988,-1.7567108917000924,-6.404041962357296,-4.928417155199012,0.0,1.0
2019-08-27,-0.0,-1.2048069919883466,-1.6135469774217042,-6.0707938820101965,-4.677348871085215,0.0,1.0
2019-08-28,-0.0,-0.7656654583117555,-1.0973588814085966,-5.856292076644226,-4.227343345416882,0.0,1.0
2019-08-29,-0.0,-0.7002450664258996,-1.1297562233973946,-5.86353669547272,-4.204694956790919,0.0,1.0
2019-08-30,-0.0,-0.6574239713774598,-1.1422182468694098,-5.833248147201636,-4.1449016100178895,0.0,1.0
2019-09-03,-0.0,-0.6886326194398682,-1.1821061969332152,-5.733874033709289,-4.068178938030669,0.0,1.0
2019-09-04,-0.0,-0.6175056918795852,-1.2192006071338224,-5.721350872754869,-4.0905641285099925,0.0,1.0
2019-09-05,-0.0,-0.6447236180904522,-1.1812814070351758,-5.720603015075376,-4.016331658291457,0.0,1.0
2019-09-06,-0.0,-0.6079503105590062,-1.2132919254658385,-5.7045962732919255,-3.8966459627329195,0.0,1.0
2019-09-09,-0.0,-0.6156133828996283,-1.2083023543990088,-5.685130111524163,-3.8825278810408923,0.0,1.0
2019-09-10,-0.0,-0.5889714993804214,-1.2985130111524164,-5.692193308550186,-3.8118959107806694,0.0,1.0
2019-09-11,-0.0,-0.5421348314606742,-1.2940889106008795,-5.612725940400586,-3.764044943820225,0.0,1.0
2019-09-12,-0.0,-0.48438069770268627,-1.3111705360398687,-5.605445484380698,-3.7541023459341196,0.0,1.0
