Date,COOP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-05,1.0,-0.0,-0.5192995494449347,-0.030052487342654092,-1.619582888197315,-1.4759626550234566,0.0
2019-09-06,1.0,-0.0,-0.5152567486224939,-0.03532898087697365,-1.6247163957957123,-1.4549705977682086,0.0
2019-09-09,1.0,-0.0,-0.49856308519514236,-0.034485955316584785,-1.6297395012515066,-1.4724668582553075,0.0
2019-09-10,1.0,-0.0,-0.5048709543376887,-0.0,-1.6192344983609586,-1.4928667066808257,0.0
2019-09-11,1.0,-0.0,-0.5157010993088733,-0.0,-1.5861589127510551,-1.536620436940489,0.0
2019-09-12,1.0,-0.0,-0.5307588892494552,-0.0,-1.575912104213991,-1.5291826989940196,0.0
2019-09-13,1.0,-0.0,-0.530093023255814,-0.0,-1.602046511627907,-1.5190232558139534,0.0
2019-09-16,1.0,-0.0,-0.5326623800205014,-0.0,-1.603392041748206,-1.523343584008946,0.0
2019-09-17,1.0,-0.0,-0.5543167658218954,-0.0,-1.6185412470136318,-1.5116409799971893,0.0
2019-09-18,1.0,-0.0,-0.5607472237907021,-0.0,-1.612365894974591,-1.5322793148880105,0.0
2019-09-19,1.0,-0.0,-0.5379310344827586,-0.0,-1.6633915918752953,-1.5223429381199811,0.0
2019-09-20,1.0,-0.0,-0.5481688274817829,-0.0,-1.6684962619475725,-1.5150468439481404,0.0
2019-09-23,1.0,-0.0,-0.5559246429079865,-0.0,-1.6620794381435962,-1.5274047359179992,0.0
2019-09-24,1.0,-0.0,-0.5508434420015164,-0.0,-1.6550416982562546,-1.5325530705079604,0.0
2019-09-25,1.0,-0.0,-0.5358258400378609,-0.0,-1.6640795078088026,-1.5327023189777567,0.0
2019-09-26,1.0,-0.0,-0.5020262446931687,-0.04110382091856426,-1.7643284446159784,-1.516933616364338,0.0
2019-09-27,1.0,-0.0,-0.47574554608830366,-0.021979085979860574,-1.79434546862897,-1.5491382649109218,0.0
2019-09-30,1.0,-0.0,-0.4023703128035749,-0.08208665241888477,-1.7964833883815816,-1.576258014377307,0.0
2019-10-01,1.0,-0.0,-0.40158706976291314,-0.08782435129740519,-1.8014702302711647,-1.5774305048439703,0.0
2019-10-02,1.0,-0.0,-0.4633720930232558,-0.1627906976744186,-1.7391472868217055,-1.4796511627906976,0.0
2019-10-03,1.0,-0.0,-0.5406677876531347,-0.14234926735527265,-1.7168868604371847,-1.4043718472255586,0.0
2019-10-04,1.0,-0.0,-0.568000772461739,-0.15859605078935932,-1.6966639308646745,-1.404673393520977,0.0
2019-10-07,1.0,-0.0,-0.5989725862979499,-0.16961928081040856,-1.64655048250036,-1.3858562581016853,0.0
2019-10-08,1.0,-0.0,-0.5979252713476131,-0.16549803092882528,-1.6524349245989818,-1.3867543943905485,0.0
2019-10-09,1.0,-0.0,-0.6134795937919141,-0.1536213834067829,-1.664351408315769,-1.3586894041004023,0.0
2019-10-10,1.0,-0.0,-0.6448052585107427,-0.24330422839203372,-1.6111056607475718,-1.4061120376729128,0.0
2019-10-11,1.0,-0.0,-0.6657097604434766,-0.3234013066719461,-1.5566224509998021,-1.4037814294199167,0.0
2019-10-14,1.0,-0.0,-0.6354674897938862,-0.36886388529323905,-1.5972816887384247,-1.3769789903415313,0.0
2019-10-15,1.0,-0.0,-0.6349261771747805,-0.3880686352753392,-1.5986133280127695,-1.3664704708699125,0.0
2019-10-16,1.0,-0.0,-0.6525351619200161,-0.40082086190500027,-1.5924720957004856,-1.3593773462135241,0.0
2019-10-17,1.0,-0.0,-0.6393113486924661,-0.4226773076343924,-1.591928926366511,-1.3653566229985443,0.0
2019-10-18,1.0,-0.0,-0.692330812002204,-0.46115313329659874,-1.4940640184341032,-1.3617191804838953,0.0
2019-10-21,1.0,-0.0,-0.6530127784231526,-0.4673973433001667,-1.5038133239052478,-1.4265366937724129,0.0
2019-10-22,1.0,-0.0,-0.640604467805519,-0.4690184979278277,-1.5072778732437075,-1.4372283432730213,0.0
2019-10-23,1.0,-0.0,-0.6406503241491085,-0.43360008103727715,-1.5178788492706645,-1.4727512155591571,0.0
2019-10-24,1.0,-0.0,-0.6233679791101325,-0.522656290000512,-1.509651323536941,-1.4643899441912855,0.0
2019-10-25,1.0,-0.0,-0.6273101647247891,-0.49593210124548015,-1.4544997991161108,-1.4444053836882282,0.0
2019-10-28,1.0,-0.0,-0.6562798892524542,-0.5133652152026177,-1.4301031965768942,-1.4342310596526555,0.0
2019-10-29,1.0,-0.0,-0.6552461436644097,-0.5784248841826605,-1.424069643129868,-1.4331313954080334,0.0
2019-10-30,1.0,-0.0,-0.6531880220004075,-0.5781727439397026,-1.4259014055815848,-1.435373803218578,0.0
2019-10-31,1.0,-0.0,-0.645996940336563,-0.58883222845487,-1.4055073941866394,-1.4591534931157573,0.0
2019-11-01,1.0,-0.0,-0.6485604805302402,-0.611692212096106,-1.4661350455675226,-1.4517398508699253,0.0
2019-11-04,1.0,-0.0,-0.6260166813448687,-0.639382479407346,-1.4863492721338651,-1.4287934517950576,0.0
2019-11-05,1.0,-0.0,-0.6579292955822871,-0.7784314755476177,-1.4514366759468402,-1.3651310605662657,0.0
2019-11-06,1.0,-0.0,-0.6428268476301559,-0.7856006786130845,-1.4498992683702683,-1.4232849114621988,0.0
2019-11-07,1.0,-0.0,-0.6521531607976241,-0.7878128977513787,-1.4434662706830717,-1.419919389053882,0.0
2019-11-08,1.0,-0.0,-0.6423943063522414,-0.7931272572763968,-1.4493307839388145,-1.4263862332695985,0.0
2019-11-11,1.0,-0.0,-0.6355165211803138,-0.8113854228029775,-1.470036951748514,-1.4383869758474803,0.0
2019-11-12,1.0,-0.0,-0.6275444611099207,-0.8151917720162846,-1.4723055496035995,-1.441772016284551,0.0
2019-11-13,1.0,-0.0,-0.6422848422085354,-0.9556330735270072,-1.4256826729165533,-1.426881779037445,0.0
2019-11-14,1.0,-0.0,-0.6423588402005669,-0.9646282973621103,-1.4259319816873772,-1.4173206889034227,0.0
2019-11-15,1.0,-0.0,-0.6453966352697773,-0.9607448140687103,-1.422061305602439,-1.4163445309522513,0.0
2019-11-18,1.0,-0.0,-0.6378634433191768,-0.9721224000871176,-1.4313949689643908,-1.4034084721768485,0.0
2019-11-19,1.0,-0.0,-0.7086814179272973,-1.0065477534432152,-1.4828403702867463,-1.4465454955972001,0.0
2019-11-20,1.0,-0.0,-0.7198825787512702,-1.008637236084453,-1.481935192503105,-1.4347973354408943,0.0
2019-11-21,1.0,-0.0,-0.697963670021983,-1.1092213351845424,-1.4925951637163022,-1.485306027999537,0.0
2019-11-22,1.0,-0.0,-0.7002358083625697,-1.0749410479093577,-1.475412664634497,-1.5008339564042101,0.0
2019-11-25,1.0,-0.0,-0.6991155558124748,-1.078559454303717,-1.483611769466443,-1.5193941846349501,0.0
2019-11-26,1.0,-0.0,-0.6811853734619605,-1.080873433077234,-1.4872624342903356,-1.5273525504014789,0.0
2019-11-27,1.0,-0.0,-0.6710359163875735,-1.0749509181198753,-1.4915117219078413,-1.5368402817877354,0.0
2019-11-29,1.0,-0.0,-0.6703322414599906,-1.129854936827328,-1.529597566682265,-1.5195367337388863,0.0
2019-12-02,1.0,-0.0,-0.6753655926762573,-1.1887409344905482,-1.554155272856973,-1.526334561883248,0.0
2019-12-03,1.0,-0.0,-0.6622190594793335,-1.1667556188104133,-1.5588566684457095,-1.5423708711379944,0.0
2019-12-04,1.0,-0.0,-0.6843175970801173,-1.1792018189433375,-1.570274636510501,-1.5495721893137078,0.0
2019-12-05,1.0,-0.0,-0.6662418836094424,-1.238303295102858,-1.5582256204866802,-1.60555858972025,0.0
2019-12-06,1.0,-0.0,-0.7377069434148752,-1.281999011613541,-1.6040894489745492,-1.553619965406474,0.0
2019-12-09,1.0,-0.0,-0.6409242167388711,-1.3557481007094871,-1.6757079173730145,-1.6062660890312048,0.0
2019-12-10,1.0,-0.0,-0.6379368620293382,-1.7115527614412223,-1.8894071520313662,-1.5209896572703305,0.0
2019-12-11,1.0,-0.0,-0.6170284709542165,-1.7264489078244405,-1.88557516737675,-1.5336444173936565,0.0
2019-12-12,1.0,-0.0,-0.6078088185796029,-1.7106024907438575,-1.8810501514641538,-1.5322113766408618,0.0
2019-12-13,1.0,-0.0,-0.6132622773880194,-1.7707096600107932,-1.8658256880733943,-1.4960199676200754,0.0
2019-12-16,1.0,-0.0,-0.6128489741002354,-1.78627648839556,-1.8605449041372348,-1.4675412041708713,0.0
2019-12-17,1.0,-0.0,-0.5635786276404805,-1.9317962170371392,-1.9587877951125225,-1.448985227115836,0.0
2019-12-18,1.0,-0.0,-0.6010900788097517,-2.1324298445901158,-2.1067982617662224,-1.5250055240480225,0.0
2019-12-19,1.0,-0.0,-0.6145532607891036,-2.1511584869346367,-2.1077059737952477,-1.5290547042712266,0.0
2019-12-20,1.0,-0.0,-0.6469100914702164,-2.1735703130809845,-2.108946233360601,-1.5072506878857737,0.0
2019-12-23,1.0,-0.0,-0.6670631086003121,-2.1651676206050694,-2.110904630937337,-1.4901508957109937,0.0
2019-12-24,1.0,-0.0,-0.662374395236323,-2.17945664309639,-2.107480461481206,-1.4938593226646817,0.0
2019-12-26,1.0,-0.0,-0.6569771764181103,-2.1760463906029295,-2.0958293063712734,-1.5054642777488665,0.0
2019-12-27,1.0,-0.0,-0.6776070416231538,-2.198269431597792,-2.0842906161420256,-1.4991794718782632,0.0
2019-12-30,1.0,-0.0,-0.6703230198956047,-2.2807322792949543,-2.1386640441788334,-1.4751494061578032,0.0
2019-12-31,1.0,-0.0,-0.6640259544288517,-2.2787083144711033,-2.1294703485740154,-1.472687490568885,0.0
2020-01-02,1.0,-0.0,-0.6716564602706585,-2.2857790882286233,-2.1319271187722086,-1.4709306721100779,0.0
2020-01-03,1.0,-0.0,-0.6841018582243634,-2.3363156687313604,-2.1225051617343427,-1.5041676225433969,0.0
2020-01-06,1.0,-0.0,-0.7171158719189127,-2.3485372034093523,-2.1123397066728096,-1.5007294786147585,0.0
2020-01-07,1.0,-0.0,-0.7149442950441798,-2.350441797925471,-2.121398386477142,-1.4965808682289667,0.0
2020-01-08,1.0,-0.0,-0.7064741571307888,-2.3546578603793873,-2.117502495968052,-1.5013439827970203,0.0
2020-01-09,1.0,-0.0,-0.7186753946861764,-2.3569503273007317,-2.1156719291490185,-1.5098960338852523,0.0
2020-01-10,1.0,-0.0,-0.7031643576826198,-2.4681202770780857,-2.196788413098237,-1.5034634760705292,0.0
2020-01-13,1.0,-0.0,-0.7049231981094919,-2.48168570303269,-2.193068137061835,-1.497439936983064,0.0
2020-01-14,1.0,-0.005601344322637433,-0.6950468112346964,-2.5844602704649113,-2.251900456109466,-1.464991597983516,0.0
2020-01-15,1.0,-0.05445383615084526,-0.6839239271781535,-2.632639791937581,-2.3020156046814044,-1.4544050715214565,0.0
2020-01-16,1.0,-0.05454545454545454,-0.6609865470852019,-2.6189156135344476,-2.31944557684468,-1.499388503872809,0.0
2020-01-17,1.0,-0.0943747470659652,-0.6894374747065966,-2.5502225819506275,-2.308215297450425,-1.4516390125455283,0.0
2020-01-21,1.0,-0.0953113612438254,-0.6877479957891327,-2.5524333954166325,-2.310308527006235,-1.4520204065106486,0.0
2020-01-22,1.0,-0.10262433176737405,-0.6805443058480479,-2.5621253847399967,-2.3142718289324478,-1.4401425562935364,0.0
2020-01-23,1.0,-0.1416891505191726,-0.675333169814406,-2.5467255334805,-2.356471261548524,-1.4557272504292373,0.0
2020-01-24,1.0,-0.1402848256670486,-0.6785071206416763,-2.5509084956621377,-2.3606154853494843,-1.454329677524963,0.0
2020-01-27,1.0,-0.0946645109135004,-0.6898949070331447,-2.534680679062247,-2.317784963621665,-1.4469684721099434,0.0
2020-01-28,1.0,-0.01239870340356564,-0.7604538087520261,-2.6299837925445706,-2.3222042139384116,-1.3786871961102107,0.0
2020-01-29,1.0,-0.0,-0.7660691214470283,-2.6233850129198966,-2.304344315245478,-1.3811369509043927,0.0
2020-01-30,1.0,-0.0,-0.7622811970638058,-2.6160361377752683,-2.3208034201823025,-1.3673469387755102,0.0
2020-01-31,1.0,-0.0,-0.791896719714193,-2.633566092887301,-2.323238064306593,-1.3708996427411495,0.0
2020-02-03,1.0,-0.0,-0.760948905109489,-2.5602189781021893,-2.262139003490955,-1.3507616629641384,0.0
2020-02-04,1.0,-0.0,-0.7510062347091785,-2.5309762449688264,-2.253097624496883,-1.3567989898192725,0.0
2020-02-05,1.0,-0.0,-0.7555938037865749,-2.510561727429198,-2.2350179940541386,-1.3223282741355031,0.0
2020-02-06,1.0,-0.0,-0.7699384111639511,-2.55281827395338,-2.2092461214625403,-1.2641303500428782,0.0
2020-02-07,1.0,-0.0,-0.7681970014759574,-2.5308009011108523,-2.202361531888448,-1.266837567000699,0.0
2020-02-10,1.0,-0.0,-0.7216984868890121,-2.6256832765586626,-2.2821040956983283,-1.2924819773429452,0.0
2020-02-11,1.0,-0.0,-0.7169811320754716,-2.607089287124023,-2.268256098523723,-1.3022025736164837,0.0
2020-02-12,1.0,-0.0,-0.7140827281338807,-2.6108304389011683,-2.274865803599621,-1.2942058730659933,0.0
2020-02-13,1.0,-0.0,-0.7358832807570979,-2.614747634069401,-2.273659305993691,-1.2621451104100945,0.0
2020-02-14,1.0,-0.0,-0.7441658096669568,-2.6330986472589193,-2.261213511589273,-1.2722885847638636,0.0
2020-02-18,1.0,-0.0,-0.7497230574457985,-2.621142585852192,-2.2528089887640452,-1.2890489001424277,0.0
2020-02-19,1.0,-0.0,-0.8486002062019192,-2.6212229359980967,-2.1947815052740105,-1.2662384011420413,0.0
2020-02-20,1.0,-0.0,-0.8524472741742936,-2.6276163947473137,-2.207719856744926,-1.2708316752884996,0.0
2020-02-21,1.0,-0.0,-0.8621018349352609,-2.6189530542537134,-2.195567558980062,-1.2668202398919692,0.0
2020-02-24,1.0,-0.0,-0.8995789306427265,-2.6103916739493123,-2.185667752442997,-1.2490664971796297,0.0
2020-02-25,1.0,-0.0,-0.9566443949517447,-2.4342984409799557,-1.8975501113585747,-1.135412026726058,0.0
2020-02-26,1.0,-0.0,-0.8913527090060998,-2.368066020810908,-1.87908144958737,-1.0376749192680301,0.0
2020-02-27,1.0,-0.0,-0.8743891922966369,-2.3669157803966656,-1.923110089106065,-1.0215579189422248,0.0
2020-02-28,1.0,-0.0,-0.9944298820445608,-2.0266055045871556,-1.5925950196592398,-0.9394495412844035,0.0
2020-03-02,1.0,-0.01854157111970124,-0.9365786542619406,-1.9994758566467932,-1.6436480377383214,-0.9536133132411716,0.0
2020-03-03,1.0,-0.0,-1.0578164981113682,-1.6809430973559156,-1.470147435116364,-0.8834531497502132,0.0
2020-03-04,1.0,-0.0,-1.087006826333449,-1.6009487446488486,-1.3703575147518223,-0.7267152609047784,0.0
2020-03-05,1.0,-0.0,-1.2368217482594763,-1.3893800419935904,-1.234666814012598,-0.66460382362692,0.0
2020-03-06,1.0,-0.0,-1.2504188962758769,-1.3451705313226312,-1.17101778282255,-0.6385060267012593,0.0
2020-03-09,1.0,-0.0,-1.269789552398248,-1.3234163016771712,-1.1507317594274116,-0.5973720756329451,0.0
2020-03-10,1.0,-0.4088775273065303,-0.866651173599814,-0.9911224726934696,-0.87748082732977,-0.5037880548454566,0.0
2020-03-11,1.0,-0.3087468536497663,-0.9925836030204962,-0.9864706939949658,-0.7833962603380079,-0.4235886371808702,0.0
2020-03-12,1.0,-0.3300142863327417,-0.9063595826659162,-0.905883371574527,-0.7705095458677865,-0.4163816615437898,0.0
2020-03-13,1.0,-0.4349740831676995,-0.7167075879808256,-0.7390779063876224,-0.6768385361861335,-0.3297088740792704,0.0
2020-03-16,1.0,-0.3319868065078012,-0.9420746395878885,-0.6952896268020605,-0.624281955305192,-0.112404106289145,0.0
2020-03-17,1.0,-0.4314622115003781,-0.7109422820725165,-0.5768552190976848,-0.5641810391387319,-0.3171785547114104,0.0
2020-03-18,1.0,-0.42703379224030036,-0.7124262470945825,-0.5585910960128732,-0.5589129268728767,-0.3189343822635437,0.0
2020-03-19,1.0,-0.42422740627986827,-0.6908917129809905,-0.5456122340613826,-0.5555948883146306,-0.32362207511770325,0.0
2020-03-20,1.0,-0.44995051863797964,-0.8615987977861672,-0.5225598357951838,-0.5756331781695561,-0.255543745189312,0.0
2020-03-23,1.0,-0.44825823413422916,-0.8685459723946541,-0.509384356970715,-0.5712042649528957,-0.25410793836266704,0.0
2020-03-24,1.0,-0.4474617601418754,-0.8490356905342495,-0.5487696741299046,-0.5876006798196999,-0.2618044779428065,0.0
2020-03-25,1.0,-0.4402268297005139,-0.849973418394471,-0.4530923267765373,-0.5679248626617047,-0.23303207513733828,0.0
2020-03-26,1.0,-0.4287108668932109,-0.8534813101004989,-0.4983370689031885,-0.5919311691128625,-0.24260718675439233,0.0
2020-03-27,1.0,-0.4264631594140146,-0.8566789348343797,-0.4951288157609873,-0.5927329147723173,-0.23728079670924443,0.0
2020-03-30,1.0,-0.450306118708069,-0.8819884884701396,-0.4769219488946732,-0.6109909447519888,-0.24584815045642847,0.0
2020-03-31,1.0,-0.44837812111005343,-0.8832832979424471,-0.48001025115325474,-0.6091381709013692,-0.24031632130043204,0.0
2020-04-01,1.0,-0.4546782024604826,-0.8936954696455298,-0.4485087431095535,-0.6130398276932063,-0.24068192603949914,0.0
2020-04-02,1.0,-0.4677052083709834,-0.853435500777099,-0.4400910832399609,-0.6234864640185057,-0.22969602775870165,0.0
2020-04-03,1.0,-0.4655689163326472,-0.8634673022063337,-0.4427111544433611,-0.6068681616292926,-0.23236919077023074,0.0
2020-04-06,1.0,-0.4898891551827441,-0.9206485919712403,-0.47869233073696826,-0.62975584182145,-0.22580886758538046,0.0
2020-04-07,1.0,-0.4684353641508048,-0.897075034908503,-0.46384214007496144,-0.6303005805835231,-0.21488939516425368,0.0
2020-04-08,1.0,-0.46755059316120023,-0.8935615381790135,-0.46384104014397476,-0.6308811106622103,-0.2170272156315422,0.0
2020-04-09,1.0,-0.47432285209812547,-0.930162665765055,-0.4630902738645329,-0.655058416920245,-0.2340809196438634,0.0
2020-04-13,1.0,-0.45704598270410296,-1.0147053221075089,-0.45289344355975464,-0.6646729399215208,-0.220313154786849,0.0
2020-04-14,1.0,-0.4659134285059928,-0.9817161615390487,-0.48683105580578667,-0.6656615008779296,-0.21696312695625622,0.0
2020-04-15,1.0,-0.425447619047619,-1.0152380952380953,-0.45504761904761903,-0.6723428571428571,-0.24148571428571428,0.0
2020-04-16,1.0,-0.4311636930802298,-1.0087876136493326,-0.4597709894624719,-0.6743637539468179,-0.23007570281888387,0.0
2020-04-17,1.0,-0.42293784020402725,-1.0303756994404476,-0.4421224924822047,-0.6743557534924441,-0.23668684100338777,0.0
2020-04-20,1.0,-0.41758828464648007,-1.041873236213866,-0.43844863092060105,-0.6769506521241705,-0.238768972618412,0.0
2020-04-21,1.0,-0.42227227609376194,-1.0453920745208827,-0.43124379628922654,-0.6812247079483851,-0.2375353134305566,0.0
2020-04-22,1.0,-0.4130853357979051,-1.0930760936537276,-0.4114679605668515,-0.7085258780036967,-0.2247381392483056,0.0
2020-04-23,1.0,-0.40037666231070795,-1.1059266661542009,-0.4017218848489507,-0.7057806134214774,-0.22968713967253437,0.0
2020-04-24,1.0,-0.40271580243114324,-1.0995537775042312,-0.4070626250192337,-0.708955223880597,-0.22845822434220647,0.0
2020-04-27,1.0,-0.40560625312848947,-1.0858650032728812,-0.41180547533787687,-0.7097531862461977,-0.2374186592738054,0.0
2020-04-28,1.0,-0.41211771494518173,-1.0722061934987497,-0.414579726870552,-0.7144835545297172,-0.23350644354683592,0.0
2020-04-29,1.0,-0.42276892276892275,-1.065257565257565,-0.41853391853391847,-0.7178717178717178,-0.22557172557172556,0.0
2020-04-30,1.0,-0.42406113705662124,-1.077579219576209,-0.4173453240186808,-0.7194411208460382,-0.2212744606121425,0.0
2020-05-01,1.0,-0.4639953542392567,-1.0430120015485869,-0.42485481997677127,-0.7426248548199768,-0.1969802555168409,0.0
2020-05-04,1.0,-0.4637967045718264,-1.0471880560068074,-0.42248781619865394,-0.7462288233928985,-0.1881720430107527,0.0
2020-05-05,1.0,-0.46443352802382704,-1.0507484624608363,-0.4189842571461726,-0.7449038796271227,-0.18891424592890577,0.0
2020-05-06,1.0,-0.46105100463678517,-1.0522024729520867,-0.40788253477588876,-0.7438948995363216,-0.1989953632148377,0.0
2020-05-07,1.0,-0.4649275362318841,-1.0597101449275363,-0.3998454106280193,-0.7431497584541062,-0.19710144927536233,0.0
2020-05-08,1.0,-0.4636303936338703,-1.058098659558852,-0.4019391972804883,-0.7424189747749836,-0.19685556456908873,0.0
2020-05-11,1.0,-0.4641000962463908,-1.059403272377286,-0.3991915303176131,-0.7371318575553417,-0.18999037536092397,0.0
2020-05-12,1.0,-0.461375539125077,-1.0604590264941467,-0.3917513863216266,-0.739024953789279,-0.19828250154035734,0.0
2020-05-13,1.0,-0.4601090378561007,-1.0541349919373417,-0.39664439837211085,-0.7408431237042156,-0.18762957843814787,0.0
2020-05-14,1.0,-0.4548033427892356,-1.0627539676454802,-0.3954611669094534,-0.7389404278156866,-0.18151498888292572,0.0
2020-05-15,1.0,-0.42848963700904613,-1.0688957593801292,-0.38898431237833503,-0.732890568342303,-0.19764113134089087,0.0
2020-05-18,1.0,-0.4383119378891536,-1.091321392881851,-0.4066031209162887,-0.7357598585594587,-0.1714966561611192,0.0
2020-05-19,1.0,-0.451604267849631,-1.0504416994913763,-0.46028528815633485,-0.7380779379708593,-0.12382882710619908,0.0
2020-05-20,1.0,-0.45208723217354774,-1.0401787419317876,-0.4640415536798686,-0.7392201046480541,-0.12374441431463162,0.0
2020-05-21,1.0,-0.45824419315403425,-1.041908618581907,-0.46458588019559904,-0.7391503667481664,-0.11644254278728607,0.0
2020-05-22,1.0,-0.45206262141469544,-1.0434616996152821,-0.465432521997486,-0.7359539862110996,-0.11217765588694627,0.0
2020-05-26,1.0,-0.4521258341277407,-1.040610104861773,-0.4658531935176359,-0.7382268827454719,-0.11637750238322211,0.0
2020-05-27,1.0,-0.43397381918395467,-1.0605527061165123,-0.43872004899334,-0.7443160070427927,-0.15004210365153486,0.0
2020-05-28,1.0,-0.4252379490328523,-1.0697727970525022,-0.4331056186674854,-0.7448956094565551,-0.16487565244089653,0.0
2020-05-29,1.0,-0.41714022423590846,-1.0790201197972662,-0.4269697435109814,-0.7408232222392873,-0.17570265704192906,0.0
2020-06-01,1.0,-0.41726756673826326,-1.0886391531144524,-0.4168073028536361,-0.7385701135317583,-0.17420988033139,0.0
2020-06-02,1.0,-0.4168807761629022,-1.087241630555662,-0.4169574721018522,-0.7390420677225141,-0.17471334892817428,0.0
2020-06-03,1.0,-0.4175558455515468,-1.0880095186919476,-0.41421662700545026,-0.7419590082137101,-0.17644123742995316,0.0
2020-06-04,1.0,-0.421879199784971,-1.0806358714433821,-0.4285220596705449,-0.7429251622316938,-0.1658795069692432,0.0
2020-06-05,1.0,-0.4168138195777351,-1.0801919385796543,-0.4265259117082533,-0.741535508637236,-0.17370441458733205,0.0
2020-06-08,1.0,-0.4174366445577579,-1.0654449258137484,-0.4472645017827704,-0.7395238277805467,-0.16420657132998503,0.0
2020-06-09,1.0,-0.42483986038126653,-1.0635572091596028,-0.44881285719765257,-0.7407080664339688,-0.15776149744927315,0.0
2020-06-10,1.0,-0.4161220043572985,-1.070978098841876,-0.45587279746206477,-0.7386385353361619,-0.14058020869166382,0.0
2020-06-11,1.0,-0.41091020298941094,-1.0805458924270808,-0.4464237929584464,-0.7382162926717383,-0.1466799189571467,0.0
2020-06-12,1.0,-0.41507575757575754,-1.0367424242424241,-0.47863636363636364,-0.7308333333333333,-0.1265530303030303,0.0
2020-06-15,1.0,-0.417455867868778,-1.0334116220925829,-0.48196833093416175,-0.7322145617092204,-0.12315326918705961,0.0
2020-06-16,1.0,-0.4212254246993701,-1.0529872112998664,-0.5016987974804352,-0.7348348921549913,-0.10677610230960105,0.0
2020-06-17,1.0,-0.4187988560533842,-1.0492659675881795,-0.5034509056244043,-0.7340705433746425,-0.10756911344137274,0.0
2020-06-18,1.0,-0.42123718412928307,-1.043450089568167,-0.5075275374471167,-0.7341540572473988,-0.10504249723672676,0.0
2020-06-19,1.0,-0.42009602194787377,-1.0407712238987958,-0.5078875171467764,-0.7331199512269471,-0.10852004267642126,0.0
2020-06-22,1.0,-0.42068361086765993,-1.0412300422969936,-0.506535076020272,-0.7340243112449034,-0.10810501848111877,0.0
2020-06-23,1.0,-0.41896525449558064,-1.0384410240780249,-0.5060195062480951,-0.734570252971655,-0.11181804327948797,0.0
2020-06-24,1.0,-0.41649845755417597,-1.0406367825722662,-0.5072552081349735,-0.7323761282705563,-0.11174163080321438,0.0
2020-06-25,1.0,-0.41460721221583335,-1.045009710216671,-0.5065686759833975,-0.7343970145843647,-0.107307414036023,0.0
2020-06-26,1.0,-0.414560815953722,-1.0423961029075963,-0.5074212208859796,-0.7335591414218299,-0.10781701933323186,0.0
2020-06-29,1.0,-0.4120688999581733,-1.0441841895129094,-0.5074717669873379,-0.7337161108787406,-0.10502300467698392,0.0
2020-06-30,1.0,-0.41744844088267685,-1.0310304227277904,-0.5139959740210414,-0.7320824945877169,-0.10353602491549241,0.0
2020-07-01,1.0,-0.4127646657053958,-1.0319875540714882,-0.5094103361918495,-0.7366623662442134,-0.10362753282234197,0.0
2020-07-02,1.0,-0.4016474339508047,-1.0420209535378073,-0.5033783783783784,-0.7316276951108411,-0.1172563012450653,0.0
2020-07-06,1.0,-0.40592070350996895,-1.0400651959669474,-0.5012508528542188,-0.7287544537942536,-0.11443408384504587,0.0
2020-07-07,1.0,-0.3994017870664849,-1.0464561562925943,-0.4947372406481902,-0.7297819173103135,-0.1158185673178858,0.0
2020-07-08,1.0,-0.39949282767495553,-1.0454184171681618,-0.49638545096703374,-0.7310094243215625,-0.11256197721509405,0.0
2020-07-09,1.0,-0.4032881278884764,-1.0456852791878173,-0.4977649821956209,-0.7308129403742708,-0.11061444048791576,0.0
2020-07-10,1.0,-0.40233192004845547,-1.0421714112658993,-0.499015748031496,-0.7303528164748637,-0.11167474258025438,0.0
2020-07-13,1.0,-0.4080481526347668,-1.0412250151423381,-0.5001892792247122,-0.7308827983040581,-0.10523924894003633,0.0
2020-07-14,1.0,-0.39786775547238284,-1.044572984008166,-0.49381875921515256,-0.734754829685078,-0.10956107519564476,0.0
2020-07-15,1.0,-0.39981850493439713,-1.0398532914886376,-0.4961999470639393,-0.7339206715317428,-0.11135478504178169,0.0
2020-07-16,1.0,-0.37056724407107283,-1.0572448145119322,-0.4509330161326296,-0.7113597502044459,-0.12712809456545984,0.0
2020-07-17,1.0,-0.37083811710677383,-1.0601829561868081,-0.44902040665160553,-0.6971593644679827,-0.12636569015962373,0.0
2020-07-20,1.0,-0.38433196873836994,-1.0557499069594343,-0.4566430963900261,-0.7000372162262747,-0.12486043915147006,0.0
2020-07-21,1.0,-0.36855420790237364,-1.0606815983332092,-0.4496242279931542,-0.7049259617531066,-0.13669171813378972,0.0
2020-07-22,1.0,-0.3715731131198155,-1.059182382918573,-0.4508053416657367,-0.703083733214299,-0.13517836550980172,0.0
2020-07-23,1.0,-0.37529337257385537,-1.058600007450732,-0.45225943448943856,-0.7048019967961852,-0.13441120590097977,0.0
2020-07-24,1.0,-0.3687462775461584,-1.0622766527695058,-0.4478856462179869,-0.7028737343656939,-0.14067153067301966,0.0
2020-07-27,1.0,-0.36996323392877034,-1.063245070004085,-0.4440524380733093,-0.7036431834218442,-0.13287778066624578,0.0
2020-07-28,1.0,-0.3727245709190876,-1.05880823240954,-0.441563266215915,-0.7063303365777547,-0.13555984842856084,0.0
2020-07-29,1.0,-0.376292315156944,-1.0435188295450304,-0.4428022244616131,-0.7134326129959317,-0.15623483745754488,0.0
