Date,EXC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-17,1.0,-0.0,-0.0,-0.02015208370560089,-0.8954474159668038,-0.06982746639664861,0.0
2019-06-18,1.0,-0.0,-0.0,-0.02030315672368238,-0.8943322009654927,-0.07197488924647873,0.0
2019-06-19,1.0,-0.0,-0.0,-0.029646544876886415,-0.8984710087370928,-0.057585385226370134,0.0
2019-06-20,1.0,-0.0,-0.0,-0.028447607498558736,-0.8995487346679125,-0.05995666262449556,0.0
2019-06-21,1.0,-0.0,-0.0,-0.029203610194425668,-0.8959484712337482,-0.06284044371993161,0.0
2019-06-24,1.0,-0.0,-0.0,-0.03675720229217364,-0.8466127639532145,-0.07912709003846456,0.0
2019-06-25,1.0,-0.0,-0.0,-0.03673757751785855,-0.8447091608446502,-0.0810306931470288,0.0
2019-06-26,1.0,-0.0,-0.0,-0.035883936347082576,-0.8603435990816246,-0.08302984720133005,0.0
2019-06-27,1.0,-0.0,-0.0,-0.05633126625325065,-0.8846569313862773,-0.059411882376475295,0.0
2019-06-28,1.0,-0.0,-0.0,-0.056983419005140305,-0.8898733924035442,-0.05326319579174751,0.0
2019-07-01,1.0,-0.0,-0.0,-0.057418851622967546,-0.887362252754945,-0.05517889642207156,0.0
2019-07-02,1.0,-0.0,-0.0,-0.05712061013835925,-0.8852596482121109,-0.05412582107133587,0.0
2019-07-03,1.0,-0.0,-0.0,-0.06356042547224615,-0.891328298711965,-0.0482762765168967,0.0
2019-07-05,1.0,-0.0,-0.0,-0.06730134602692053,-0.8868977379547591,-0.045860917218344364,0.0
2019-07-08,1.0,-0.0,-0.0,-0.06697722774256754,-0.8867385089069717,-0.04562448767419078,0.0
2019-07-09,1.0,-0.0,-0.0,-0.06582126809785323,-0.8862306540189715,-0.04493260109835247,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0635875102383283,-0.8916635036058894,-0.042471582396068484,0.0
2019-07-11,1.0,-0.0,-0.0,-0.06547738090476381,-0.8940842366305348,-0.040338386464541416,0.0
2019-07-12,1.0,-0.0,-0.0,-0.06733206906876935,-0.8990318395049406,-0.02984329773430482,0.0
2019-07-15,1.0,-0.0,-0.0,-0.07683082826990727,-0.9042412855772306,-0.017648704828909498,0.0
2019-07-16,1.0,-0.0,-0.0,-0.07072766153046746,-0.9043507804224874,-0.023462637648140376,0.0
2019-07-17,1.0,-0.0,-0.0,-0.07381493441773312,-0.8984969899932225,-0.02107004744249093,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0809522864007307,-0.8896014931596608,-0.015030875841391497,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08033427953232625,-0.8902673839252039,-0.014431188836175238,0.0
2019-07-22,1.0,-0.0,-0.0,-0.08633122345965867,-0.9109246054002083,-0.0057887989744411505,0.0
2019-07-23,1.0,-0.0,-0.0,-0.08406360920047326,-0.912046042472978,-0.0092245372691359,0.0
2019-07-24,1.0,-0.0,-0.0,-0.10017730496453901,-0.9140473887814314,-0.000584300451321728,0.0
2019-07-25,1.0,-0.0,-0.0,-0.10420086327436318,-0.9222445133442763,-0.0,0.0
2019-07-26,1.0,-0.0,-0.0,-0.10346715328467153,-0.9241078669910786,-0.0,0.0
2019-07-29,1.0,-0.0,-0.0,-0.1055578093306288,-0.922839756592292,-0.0,0.0
2019-07-30,1.0,-0.0,-0.0,-0.1087913648629456,-0.9201615030332542,-0.0,0.0
2019-07-31,1.0,-0.0,-0.0,-0.10893939701141502,-0.9185945134932383,-0.0,0.0
2019-08-01,1.0,-0.0,-0.0,-0.123889115368936,-0.9144313086017123,-0.0,0.0
2019-08-02,1.0,-0.0,-0.0,-0.11668941909981866,-0.9208215326310641,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.11134428099914429,-0.9260625076402754,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.1190213355277683,-0.8880838167111574,-0.0,0.0
2019-08-07,1.0,-0.0,-0.0,-0.12004099843241287,-0.889706177901041,-0.0,0.0
2019-08-08,1.0,-0.0,-0.0,-0.12047272581099007,-0.8894360252442015,-0.0,0.0
2019-08-09,1.0,-0.0,-0.0,-0.1181259877172978,-0.8823141091040029,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.1191228842383258,-0.8815773678524269,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.11563634912399728,-0.8798140240252225,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.11596738914297076,-0.8725193875521973,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.12186767977008328,-0.8466171925749493,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.12370788950363268,-0.8452223906751463,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.12463642795377723,-0.8405982234101094,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.12185030491989725,-0.8390493558444614,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.13817142185755968,-0.820040339162277,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.13577468096766615,-0.8214789008063884,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.13495432405469374,-0.8211693824455703,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.1324950518104552,-0.8079714363332945,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.13678502711212173,-0.8067362447281985,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.1448618139353834,-0.8014207862981705,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.14568299846342364,-0.7993503588586545,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.1473275778446018,-0.7927442040935105,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.15866112685900674,-0.7828602492913448,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.16593419415059116,-0.7786831051649035,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.15010126338123253,-0.7787250458096249,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.15268895908775715,-0.7734994991910009,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.15311152187307453,-0.7723159272951324,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.1590559655596556,-0.7628382533825339,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.15217391304347827,-0.7648569894946706,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.15320094218579444,-0.761810835136636,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.1383215601965602,-0.7812116093366094,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.14220095693779905,-0.7716746411483254,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.1429445857801412,-0.7698693548078579,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.14527452401846694,-0.7624670914571331,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.1534238769113876,-0.7460917466046159,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.16546885694729638,-0.7358164118944407,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.17606129161042566,-0.7250432501283246,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.18236591021401144,-0.7182689018132056,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.18306431681210672,-0.7181125116447081,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.20318541173754975,-0.7203724007925058,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.207339131773399,-0.7169219519704433,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.22763819095477386,-0.705102435253189,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.23410058027079303,-0.7001547388781432,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.24656070262707913,-0.6965451577801959,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.24325159894112416,-0.6890035360268969,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.25527340345168226,-0.6816975613535553,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.29168105598403743,-0.6268754076973254,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.30317269306438976,-0.6069375202949209,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.3067489350321878,-0.6035072303195859,-0.0,0.0
