Date,IWF,IWM,MTUM,PTGX,SPY,VLUE,VXX
2020-07-21,-1.9600227358848048,-1.3193444486547936,-2.0049261083743843,1.0,-2.023209549071618,-1.1656877605153468,0.0
2020-07-22,-1.9575516391889332,-1.3227212431305666,-2.0026530225506916,1.0,-2.024161455372371,-1.1678984271366306,0.0
2020-07-23,-1.9610352673492606,-1.3285930982176715,-2.0050246492226016,1.0,-2.024649222601441,-1.1612627986348123,0.0
2020-07-24,-1.9522727272727274,-1.3331439393939393,-1.997064393939394,1.0,-2.0210227272727272,-1.1660984848484848,0.0
2020-07-27,-1.953431140558448,-1.3326076668244202,-1.996119261713204,1.0,-2.0219592995740654,-1.1611926171320397,0.0
2020-07-28,-1.9544378137728524,-1.3312494079757506,-1.9944112910864829,1.0,-2.025480723690442,-1.1668087524865018,0.0
2020-07-29,-1.9577558382380862,-1.3287450161382193,-1.9937345737611545,1.0,-2.030377824188342,-1.1824568065312322,0.0
2020-07-30,-1.962529719448407,-1.3222063718497383,-1.999809795530195,1.0,-2.0360437470280552,-1.1896338563956255,0.0
2020-07-31,-1.9671240708976556,-1.3288545835715646,-2.00314465408805,1.0,-2.0384981894415857,-1.1916333142748237,0.0
2020-08-03,-1.9617512399847385,-1.337657382678367,-2.0034338038916446,1.0,-2.035959557420832,-1.1995421594811142,0.0
2020-08-04,-1.9521003611480707,-1.3300703288348223,-1.9931571944497244,1.0,-2.0291769625546476,-1.1993917506177534,0.0
2020-08-05,-1.954917253186228,-1.330226364846871,-1.994959102149515,1.0,-2.0307209435038995,-1.2003994673768308,0.0
2020-08-06,-1.9518655653659926,-1.3264027342637426,-1.9916453052311782,1.0,-2.025823602012722,-1.1980442419063895,0.0
2020-08-07,-1.9541476407914762,-1.335521308980213,-1.993245814307458,1.0,-2.025589802130898,-1.2044330289193301,0.0
2020-08-10,-1.9568249116439007,-1.3480752698443021,-1.9986627185022448,1.0,-2.036106600439392,-1.2123411978221414,0.0
2020-08-11,-1.956160458452722,-1.35090735434575,-1.996466093600764,1.0,-2.034861509073543,-1.2127029608404967,0.0
2020-08-12,-1.9477846593616006,-1.349880895664602,-1.9872320152453549,1.0,-2.030395426393521,-1.2130538351595999,0.0
2020-08-13,-1.935860889395667,-1.3568034967692892,-1.968167996959331,1.0,-2.02309007981756,-1.218167996959331,0.0
2020-08-14,-1.9339721089080733,-1.3562280618537141,-1.965563039559814,1.0,-2.0184991936248933,-1.2125035575372356,0.0
2020-08-17,-1.9353615771016963,-1.363283101127855,-1.9615202350488106,1.0,-2.014216661927779,-1.2032034878210596,0.0
2020-08-18,-1.9361722306525038,-1.3627655538694994,-1.9625379362670712,1.0,-2.0163125948406675,-1.2063732928679818,0.0
2020-08-19,-1.9541336893296462,-1.364832649947554,-1.9758748927243253,1.0,-2.030418613521503,-1.2103556784590443,0.0
2020-08-20,-1.9590822179732312,-1.3708413001912045,-1.9808795411089866,1.0,-2.03604206500956,-1.2132887189292543,0.0
2020-08-21,-1.9583890055354074,-1.3646688299293759,-1.9843481580454285,1.0,-2.0313991219698417,-1.2050963924413056,0.0
2020-08-24,-1.924158098292614,-1.360720686727667,-1.938968021884728,1.0,-2.0,-1.2092255447599283,0.0
2020-08-25,-1.9245140592564633,-1.3639365918097754,-1.9404604642385355,1.0,-1.999150783166635,-1.2076806944706546,0.0
2020-08-26,-1.924978767575729,-1.363876568840238,-1.941021043691611,1.0,-1.999528168349533,-1.2072284608851562,0.0
2020-08-27,-1.9178224360788754,-1.3703179545240118,-1.9364090951976602,1.0,-1.9974525898669686,-1.2129446174167375,0.0
2020-08-28,-1.9180111331257665,-1.3703179545240118,-1.9365034437211057,1.0,-1.9972638928200772,-1.2128502688932918,0.0
2020-08-31,-1.9184039241580984,-1.3693047825676825,-1.937364399584945,1.0,-1.9969814168474673,-1.2111121592302614,0.0
2020-09-01,-1.916870876531574,-1.366918001885014,-1.9362865221489163,1.0,-1.9956644674835062,-1.2092365692742695,0.0
2020-09-02,-1.919228222831741,-1.3679182824174785,-1.9431570982691762,1.0,-2.0042561240896624,-1.223588385510262,0.0
2020-09-03,-1.9200453643322937,-1.3679236367073055,-1.9433890936584444,1.0,-2.0017956714866267,-1.2178433040355354,0.0
2020-09-04,-1.8745791245791246,-1.36457164234942,-1.897119341563786,1.0,-1.9869996258885148,-1.2295173961840629,0.0
2020-09-08,-1.8704188481675392,-1.3676140613313388,-1.8918287210172027,1.0,-1.9837322363500374,-1.2356020942408377,0.0
2020-09-09,-1.8442645827518838,-1.3764071076379198,-1.858498464973486,1.0,-1.9738580333054236,-1.250162805842404,0.0
2020-09-10,-1.8316345441067459,-1.3720348406226834,-1.8439584877687176,1.0,-1.9673832468495183,-1.2512045959970348,0.0
2020-09-11,-1.8216001478196602,-1.3721359940872138,-1.8360125646711012,1.0,-1.9592572062084257,-1.2497228381374723,0.0
2020-09-14,-1.818500092131933,-1.3682513359130275,-1.8313064308089184,1.0,-1.951262207481113,-1.2437810945273633,0.0
2020-09-15,-1.8159565657495167,-1.3652341952700837,-1.8261709763504186,1.0,-1.9515965767921228,-1.2433054200791387,0.0
2020-09-16,-1.8135624368280805,-1.3533033171000644,-1.8215565560966647,1.0,-1.9501056693926309,-1.2501148580354682,0.0
2020-09-17,-1.812740958325684,-1.3499173857169084,-1.8204516247475675,1.0,-1.9478612080044062,-1.2483936111621077,0.0
2020-09-18,-1.8107785530664706,-1.34906353286816,-1.8216121924348145,1.0,-1.9480352552331988,-1.2515607785530665,0.0
2020-09-21,-1.8105698529411764,-1.354044117647059,-1.8269301470588237,1.0,-1.947794117647059,-1.2518382352941175,0.0
2020-09-22,-1.816784761203644,-1.3487623079046656,-1.8357412349314437,1.0,-1.9494800772982424,-1.2514953529032853,0.0
2020-09-23,-1.8137823166804676,-1.3463060079124114,-1.8369675223111603,1.0,-1.9482933112521852,-1.2551292667218696,0.0
2020-09-24,-1.8015938444627644,-1.3335165338462946,-1.8239443070440595,1.0,-1.9422002381606667,-1.258679124301548,0.0
2020-09-25,-1.7931286549707603,-1.3357090643274854,-1.8146929824561404,1.0,-1.9342105263157896,-1.25968567251462,0.0
2020-09-28,-1.783476042995081,-1.3324831481144106,-1.8036072144288577,1.0,-1.9277646201493897,-1.2617963199125524,0.0
2020-09-29,-1.785063752276867,-1.3272313296903462,-1.8053734061930784,1.0,-1.9287795992714025,-1.2610200364298725,0.0
2020-09-30,-1.7851028956474229,-1.3259879803314514,-1.80677472227281,1.0,-1.927426698233473,-1.260517209979967,0.0
2020-10-01,-1.787381473377097,-1.3308716265499634,-1.8077133479212255,1.0,-1.9296134208606857,-1.261852662290299,0.0
2020-10-02,-1.7875831889871456,-1.3295651381165101,-1.8079132099553286,1.0,-1.9308049958975295,-1.2608259640805908,0.0
2020-10-05,-1.7805100182149365,-1.334153005464481,-1.7998178506375229,1.0,-1.9282331511839708,-1.2647540983606558,0.0
2020-10-06,-1.7800199981819835,-1.3236978456503954,-1.7965639487319336,1.0,-1.927642941550768,-1.2620670848104718,0.0
2020-10-07,-1.7749523204068658,-1.3277631459449641,-1.792116973935156,1.0,-1.9238034692580146,-1.263191354100445,0.0
2020-10-08,-1.773576351106275,-1.3221799056945955,-1.7913492927094667,1.0,-1.92183532825535,-1.2587957925281101,0.0
2020-10-09,-1.7767395445885876,-1.3215095708972149,-1.7938855121110406,1.0,-1.9220720312074755,-1.2577338292660802,0.0
2020-10-12,-1.77408818726184,-1.32226456178552,-1.7915078933043005,1.0,-1.920885501723825,-1.263835964434767,0.0
2020-10-13,-1.7673365924316495,-1.3216548977005251,-1.7855332246967226,1.0,-1.9154445047981168,-1.2629911280101394,0.0
2020-10-14,-1.767420814479638,-1.3199095022624434,-1.7863348416289593,1.0,-1.9149321266968327,-1.2610859728506787,0.0
2020-10-15,-1.7575948796538359,-1.3159650229874695,-1.7783286757414585,1.0,-1.9038132155413323,-1.2589921572162626,0.0
2020-10-16,-1.7573489630297567,-1.3183047790802525,-1.775834084761046,1.0,-1.9036068530207393,-1.2620378719567178,0.0
2020-10-19,-1.7530619596541788,-1.3168227665706052,-1.7686419308357348,1.0,-1.9012968299711817,-1.265850144092219,0.0
2020-10-20,-1.747393961179008,-1.3147915168943205,-1.762491013659238,1.0,-1.8958483105679367,-1.2659058231488136,0.0
2020-10-21,-1.7442569992821249,-1.31137832017229,-1.7610373295046664,1.0,-1.8924982053122756,-1.2643575017946878,0.0
2020-10-22,-1.721911359801048,-1.2992272848387956,-1.7362998490096813,1.0,-1.8678390620836665,-1.2565059063860025,0.0
2020-10-23,-1.7225330846433964,-1.2982502886579625,-1.737099209521272,1.0,-1.86810551558753,-1.2557953637090327,0.0
2020-10-26,-1.7207279183311142,-1.297114957833999,-1.73537505548158,1.0,-1.8664003550821127,-1.2573457612072791,0.0
2020-10-27,-1.7157522123893805,-1.2900884955752212,-1.7346017699115044,1.0,-1.8605309734513276,-1.2485840707964602,0.0
2020-10-28,-1.722360028348689,-1.2903968816442242,-1.7382175761871015,1.0,-1.8634833451452872,-1.2444188518781008,0.0
