Date,FOX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-28,1.0,-0.10294788938807871,-0.3980251303365928,-0.11803570141508302,-0.4400932176921414,-0.34341589986305654,0.0
2020-09-29,1.0,-0.10384985563041385,-0.4002406159769008,-0.11739653512993262,-0.4406881616939365,-0.34400866217516846,0.0
2020-09-30,1.0,-0.10396766199080869,-0.399557277255119,-0.11869300546185126,-0.43959481244435894,-0.3442650561824788,0.0
2020-10-01,1.0,-0.10376019438496885,-0.40214593307190805,-0.11821877932013378,-0.43905020809776985,-0.3426035075901557,0.0
2020-10-02,1.0,-0.10458066689120918,-0.401481980464803,-0.11786075157580715,-0.4395659914353078,-0.34234711061925616,0.0
2020-10-05,1.0,-0.10257951294564512,-0.4024328677548861,-0.11609010265163353,-0.43935860759189366,-0.34353438949924275,0.0
2020-10-06,1.0,-0.1057285659361784,-0.40162437524029226,-0.11995386389850059,-0.4383169934640523,-0.33729815455594003,0.0
2020-10-07,1.0,-0.1077674340285295,-0.3992687209833778,-0.12025209881888815,-0.4420148661326405,-0.3362199610305261,0.0
2020-10-08,1.0,-0.10925177918830545,-0.39861030967493744,-0.1262502404308521,-0.43703115983843044,-0.33316503173687245,0.0
2020-10-09,1.0,-0.10830047128979511,-0.3978311051264788,-0.12568529383476001,-0.43668846782725784,-0.3360584784072328,0.0
2020-10-12,1.0,-0.10287472358427073,-0.3959715411979617,-0.12570906643591961,-0.43531871935390826,-0.343716950293241,0.0
2020-10-13,1.0,-0.09721421709894333,-0.39911143131604226,-0.126104707012488,-0.4333333333333333,-0.3457732949087416,0.0
2020-10-14,1.0,-0.09728321189017035,-0.3968054818317811,-0.1234135984172176,-0.44694301018192345,-0.34833277035178306,0.0
2020-10-15,1.0,-0.09756509568281088,-0.3971620936798668,-0.12374815994594464,-0.4466323994304882,-0.3480778976326649,0.0
2020-10-16,1.0,-0.09772694368032431,-0.396747261232566,-0.1243183244051928,-0.4466000675643067,-0.34761835818734615,0.0
2020-10-19,1.0,-0.09779225479551212,-0.39628423211485103,-0.1225720834841356,-0.4467607672819399,-0.3494028230184582,0.0
2020-10-20,1.0,-0.09879942991037997,-0.39642969297292074,-0.12426021209266372,-0.45012923641809793,-0.34599125540498105,0.0
2020-10-21,1.0,-0.09905318583643302,-0.3977827158108304,-0.12410028501038597,-0.4491570455533549,-0.34524902178638717,0.0
2020-10-22,1.0,-0.09709507676782239,-0.3962613229534588,-0.12237199356063337,-0.4453975347797881,-0.3416228165020784,0.0
2020-10-23,1.0,-0.09484209008316109,-0.39857232129981257,-0.12087198961688218,-0.44570494640196123,-0.34348411286833636,0.0
2020-10-26,1.0,-0.0936019811978553,-0.3949171695799572,-0.12202159120963671,-0.4442788103195403,-0.34954677694693564,0.0
2020-10-27,1.0,-0.09176538433813106,-0.39476656174159597,-0.1212965855299517,-0.4457313117235745,-0.34930437081000554,0.0
2020-10-28,1.0,-0.09277681660899655,-0.3948241061130335,-0.1221885813148789,-0.44588619761630144,-0.3472222222222222,0.0
