Date,ENTG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-11,1.0,-0.0,-0.5128273650454303,-0.002519660991066656,-1.1156753454989692,-1.1866457967473467,0.0
2019-07-12,1.0,-0.0,-0.5431393324755922,-0.0,-1.0516536744115643,-1.1893589646560208,0.0
2019-07-15,1.0,-0.0,-0.5379962192816635,-0.0,-1.0525519848771265,-1.190170132325142,0.0
2019-07-16,1.0,-0.0,-0.5344768957569803,-0.0,-1.0456039596478632,-1.19820909056561,0.0
2019-07-17,1.0,-0.0,-0.5349856430406528,-0.0,-1.0451866404715127,-1.1979749131026143,0.0
2019-07-18,1.0,-0.0,-0.5391993327773144,-0.0,-1.062021381454242,-1.1898172719690652,0.0
2019-07-19,1.0,-0.0,-0.5385228177990212,-0.0,-1.0619475740677515,-1.1930124046887447,0.0
2019-07-22,1.0,-0.0,-0.526751157319572,-0.0,-1.0577900887910754,-1.2099491538286409,0.0
2019-07-23,1.0,-0.0,-0.5223336371923427,-0.0,-1.0651017927681554,-1.2108021877848678,0.0
2019-07-24,1.0,-0.0,-0.5210422364023093,-0.0,-1.0652157398966877,-1.2119416590701912,0.0
2019-07-25,1.0,-0.0,-0.5479745769201316,-0.0,-1.0439160732062178,-1.236924726242438,0.0
2019-07-26,1.0,-0.0,-0.5260206629027921,-0.0,-1.0703230018819372,-1.2443445865499099,0.0
2019-07-29,1.0,-0.0,-0.5408549887098626,-0.0,-1.059053159324888,-1.2272570706877415,0.0
2019-07-30,1.0,-0.0,-0.5306482546988877,-0.0,-1.0645569620253166,-1.2406214039125432,0.0
2019-07-31,1.0,-0.0,-0.52078690540229,-0.0,-1.0704295704295705,-1.2510950587873666,0.0
2019-08-01,1.0,-0.0,-0.5211353812019434,-0.0,-1.0619716154699517,-1.2423013656707853,0.0
2019-08-02,1.0,-0.0,-0.5134897584836441,-0.0,-1.0446346682971568,-1.2632986854173034,0.0
2019-08-05,1.0,-0.0,-0.5092943854324735,-0.0,-1.0084977238239758,-1.2758725341426405,0.0
2019-08-06,1.0,-0.0,-0.5106653693585809,-0.0,-0.9574133672629295,-1.2741561260384702,0.0
2019-08-07,1.0,-0.0,-0.5196832748188542,-0.0,-0.9320983043250916,-1.2831851796519012,0.0
2019-08-08,1.0,-0.0,-0.5131461009859576,-0.0,-0.9328876605915746,-1.2886913654018524,0.0
2019-08-09,1.0,-0.0,-0.5014688929381578,-0.0,-0.914841396749842,-1.3024060094455394,0.0
2019-08-12,1.0,-0.0,-0.497547926883638,-0.0,-0.9282211324119483,-1.2894932382226185,0.0
2019-08-13,1.0,-0.0,-0.4913022514001706,-0.0,-0.9251140536330255,-1.292682022180186,0.0
2019-08-14,1.0,-0.0,-0.4949857528771786,-0.0,-0.9145172630721976,-1.2910113606927431,0.0
2019-08-15,1.0,-0.0,-0.5265635262351309,-0.0,-0.90323286871488,-1.2190396263591914,0.0
2019-08-16,1.0,-0.0,-0.5264732713008574,-0.0,-0.9063674511950374,-1.2160919540229884,0.0
2019-08-19,1.0,-0.0,-0.5103458307574821,-0.0,-0.9163969598894505,-1.209753081930252,0.0
2019-08-20,1.0,-0.0,-0.5108809791070716,-0.0,-0.9096933048484629,-1.2003838215591844,0.0
2019-08-21,1.0,-0.0,-0.5144696860078136,-0.0,-0.9095644624511647,-1.1934235277094485,0.0
2019-08-22,1.0,-0.0,-0.5092403188262679,-0.017140438738802284,-0.8729985187275163,-1.1274247019820836,0.0
2019-08-23,1.0,-0.0,-0.5002282383510658,-0.02243758558938165,-0.8582464271919661,-1.1304821096246358,0.0
2019-08-26,1.0,-0.0,-0.4906817152610862,-0.023095412268784615,-0.8498972376075522,-1.1197617305883583,0.0
2019-08-27,1.0,-0.0,-0.4858902536622708,-0.02021643063432966,-0.8463064128884095,-1.127179094610112,0.0
2019-08-28,1.0,-0.0,-0.46244557951390075,-0.034829111103493196,-0.8120393541530972,-1.1187480717150593,0.0
2019-08-29,1.0,-0.0,-0.45578813936756996,-0.04104285861112063,-0.8169858508342184,-1.112097022851074,0.0
2019-08-30,1.0,-0.0,-0.4484067286652078,-0.04089168490153173,-0.821765590809628,-1.10800738512035,0.0
2019-09-03,1.0,-0.0,-0.4468419255718675,-0.03485831341754865,-0.8288152953226358,-1.103618982587914,0.0
2019-09-04,1.0,-0.0,-0.43300937766410913,-0.05002557544757033,-0.8157203751065644,-1.111304347826087,0.0
2019-09-05,1.0,-0.0,-0.43587126624481193,-0.04011022657685242,-0.8225488194869701,-1.1035245288154045,0.0
2019-09-06,1.0,-0.0,-0.4311668024993208,-0.047745177940776956,-0.8305487639228469,-1.0863216517250747,0.0
2019-09-09,1.0,-0.0,-0.437661191801276,-0.04771277317768427,-0.8274399348445771,-1.0807316411022125,0.0
