Date,ED,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.9667613015942347,-0.2171216422799738,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.9679372685689392,-0.2102156392942714,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.9768788653598199,-0.20850543062566926,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.9765713786170119,-0.20893434740799022,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.9890241773588199,-0.19306973902417734,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-1.0284185964603327,-0.17286695430131196,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-1.026892695482382,-0.1919765687405698,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-1.0328133767253955,-0.21158119178543375,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-1.0365398452959165,-0.21206601906817774,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-1.0356877991774727,-0.21167719172079016,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-1.036047009993007,-0.2197108118472401,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-1.0438188940511979,-0.23367040174911174,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-1.0449705223710068,-0.24011699648096524,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-1.0501376778338687,-0.24449288664525012,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-1.0595221717797036,-0.23331957628284494,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-1.0781737863404028,-0.23466012905613248,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.0835166850018336,-0.20837917125045838,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-1.077504943210558,-0.22166275808157446,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0796653412094606,-0.2188383478520698,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.0632905591200732,-0.22818515123739688,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.0627641006797723,-0.2337405842366342,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.0618195154376877,-0.2303390102459486,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-1.0803393784160815,-0.20657717199899375,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-1.0814950280032003,-0.20445765230312038,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.0826294948385178,-0.20627617935864864,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.087359273611079,-0.20553504688968885,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-1.0883243838634173,-0.20641149203726653,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.117890954322438,-0.18556653536958975,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.1239125431530494,-0.17760644418872268,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.1251725089704665,-0.17494709724905697,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.1199761150153875,-0.17665702080749623,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.1180121368150056,-0.18062706877528503,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.1177173588288019,-0.1805520443106341,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.1354375302161752,-0.16677026498146744,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.128996590804386,-0.17451395927393346,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.1323155216284986,-0.18089289845015036,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.136353152820702,-0.1700262927256792,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.1074106047526011,-0.16438729610613836,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.1128424968245327,-0.1553483941208492,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.1161326842522359,-0.14810370202649156,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.1165176044379033,-0.14774142420468697,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.1187676973609695,-0.14649450673915507,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.1115516062884483,-0.16687172476646162,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.1074905940029645,-0.17275111161783147,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.1040300546448087,-0.1728369763205829,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.102150415291842,-0.17342132210717942,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.104872157148717,-0.1739665466478283,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.0696967635118277,-0.19833979723753145,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.0611813386686066,-0.2123499454347035,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.0621753430872178,-0.20616989905863672,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.069317069840475,-0.2063582368067724,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.05965979497578,-0.19335361045398217,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.0742462538364326,-0.18247878678461815,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.075085786527,-0.18245439768827884,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.061138123536827,-0.18989735278227984,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.0606905232871786,-0.1871066354972127,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.0518032640085966,-0.18690814658935728,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0423249939060872,-0.1736432734283245,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.0586528451502868,-0.15635590404678051,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.0609578137436986,-0.1500619085522243,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.048078190204261,-0.14829782560948826,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.0430499177180472,-0.15113549094898518,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0483846136928456,-0.15091600870923047,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.0392467092974709,-0.15819544245940187,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.0629281852605774,-0.12587825858559326,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.0451788696492925,-0.15221499516568515,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.0492094433614902,-0.11669915529564652,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.0689707673568818,-0.10605533321733078,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.0626019620211862,-0.11258782328758184,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.0540941412555076,-0.12714304410417485,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.0651096033402923,-0.10958159359777313,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.0678969359331476,-0.10826514623955433,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.077107697678478,-0.10479577587711643,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.083496924486324,-0.09771844871962658,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.0900836007246852,-0.09270294457904962,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.089160151984976,-0.09453203476437962,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.09281045751634,-0.08586056644880175,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.0945447401165709,-0.08843240411272893,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.087859808393165,-0.09445038517774916,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.0342334999249265,-0.11072263572209948,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.0323195137090388,-0.10804563258491898,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.0087387560626455,-0.1278764181783219,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.0384044726373507,-0.1119019460273089,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.041004040230379,-0.1080546720536405,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.041749887249533,-0.10585658140583726,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.0375949530063089,-0.10823569803871079,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.0436594903527996,-0.10493747582828414,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.0445666888712206,-0.1042611255560092,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.0461343690320366,-0.09965023710919899,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.0430945853324194,-0.09878341329677862,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.0449743952347281,-0.09768378650553877,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.0518882078100218,-0.09136696815122809,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.0593213095136336,-0.07761347123685786,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.0674944965697066,-0.0697386137767424,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.0672141314343149,-0.07134150253416308,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.0678600453398348,-0.0708114119508961,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.0623137822422746,-0.06588916319060185,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.0622563119207415,-0.06834984553105358,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.07092183472166,-0.05950275889984874,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.0703261564698359,-0.06139415902792581,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.073694069564477,-0.054961897058197456,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.0787520469577423,-0.047957295676399905,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.0792645339568498,-0.04635986821128707,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.073925988940876,-0.05280731603572948,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.0692795438103748,-0.058470573215881526,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.0741445273259667,-0.06317994314660055,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.0658787015582152,-0.05992644714185498,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.082362181324163,-0.040374450741896446,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.083923197558598,-0.03532827533590472,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.0383397232872145,-0.045340890148358064,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.0327766570305514,-0.04693966682611318,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.0345386197013438,-0.04234771230970529,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.0196369943628818,-0.04524148753845836,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.024711730852534,-0.038037088223766995,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.0240480549669828,-0.03309950422743824,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.015418006101681,-0.03212596490509634,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0004235664293350007,-1.0012908691179734,-0.015268561286028359,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0042025295995474195,-1.0044651876995192,-0.011779205560269932,0.0
2019-08-19,1.0,-0.0,-0.0,-0.006917214614626692,-1.003358066397217,-0.0005429209145201183,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0007831325301204819,-1.0072289156626506,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.028954477238619308,-0.9720660330165082,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.024722200015988488,-0.9738388360380525,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.022973860763273672,-0.967828631721447,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.02163894218406947,-0.9563265225389165,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.022969874278485018,-0.9537835059697952,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.025712478754100956,-0.9506502233289853,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.028911665383020323,-0.9459288662440509,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.030292287087370993,-0.9392972504530057,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.03518460082044809,-0.9370463868728305,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.04026952041220769,-0.9414982164090367,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.023228872133207668,-0.9403275212064091,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.026430854296974574,-0.9343346208897866,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.02623278412319025,-0.932899712007523,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.053495773052968626,-0.8989047033327475,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.07894942241648455,-0.8723462379019669,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.08196116504854369,-0.8597864077669903,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.08083530461085042,-0.858126187613914,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.08130285846993478,-0.8540186952062085,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.08215998762184742,-0.8519263499922636,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.09530788961101574,-0.8332208358243495,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.10028471393944059,-0.8234581201185026,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.11614120183239018,-0.8086384109019518,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.12560015363933166,-0.7948914922220087,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.13182804369947967,-0.788184244379164,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.1321864488226814,-0.789966362325805,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.15841969921296659,-0.7896828489051664,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.16547658423643402,-0.7801622662801331,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.19956826977304995,-0.745162482254332,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.20421425375021887,-0.741405140377843,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.21645436073773056,-0.737281181619256,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.21431221321878355,-0.7382602753099677,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.2277710348067812,-0.7298657061195724,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.24726528224627084,-0.7026225992005459,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.2524827666783503,-0.6947852163414729,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.24769858224898034,-0.6944261021557584,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.3030155357595369,-0.6462642053761136,-0.0,0.0
2019-10-11,1.0,-0.0,-0.0,-0.36047461583349544,-0.5846527912857421,-0.0,0.0
2019-10-14,1.0,-0.0,-0.0,-0.3754861151824276,-0.5787457739735398,-0.0,0.0
2019-10-15,1.0,-0.0,-0.0,-0.40036334511925925,-0.5530855033111289,-0.0,0.0
2019-10-16,1.0,-0.0,-0.0,-0.4123164284315645,-0.5457803015468963,-0.0,0.0
