Date,IWF,IWM,MTUM,QNST,SPY,VLUE,VXX
2019-03-27,-0.0,-1.2723783413296779,-0.16271418779986294,1.0,-2.3788211103495542,-2.040095956134339,0.0
2019-03-28,-0.0,-1.2533541748078676,-0.0802396769571447,1.0,-2.300442881333854,-1.8789891884850851,0.0
2019-03-29,-0.0,-1.2276365499135558,-0.04808862137414356,1.0,-2.2804635973618494,-1.847089709931485,0.0
2019-04-01,-0.0,-1.2396106806685023,-0.04034065441506051,1.0,-2.27815841710956,-1.8451687263879109,0.0
2019-04-02,-0.0,-1.2433190892276291,-0.1144843421136552,1.0,-2.24880413291664,-1.7713502136615853,0.0
2019-04-03,-0.0,-1.239589965618235,-0.11396918375143257,1.0,-2.2485037565261683,-1.7649305997707883,0.0
2019-04-04,-0.0,-1.241216603966078,-0.10240387680928395,1.0,-2.250908627175923,-1.7818019511573042,0.0
2019-04-05,-0.0,-1.2160714285714285,-0.11549744897959184,1.0,-2.2595025510204083,-1.7865433673469389,0.0
2019-04-08,-0.0,-1.2109454638124364,-0.11920234454638126,1.0,-2.2586009174311927,-1.7823012232415902,0.0
2019-04-09,-0.0,-1.1868447967271798,-0.1519432370237791,1.0,-2.291485553566863,-1.7619534645870623,0.0
2019-04-10,-0.0,-1.1686324513866753,-0.17360535543512912,1.0,-2.298565508447562,-1.7347146955690151,0.0
2019-04-11,-0.0,-1.069767441860465,-0.2835111961014126,1.0,-2.233175004626488,-1.5821355869471345,0.0
2019-04-12,-0.0,-1.0695249845774213,-0.28488587291795187,1.0,-2.233374460209747,-1.5811844540407156,0.0
2019-04-15,-0.0,-1.0710999325194774,-0.2858106864609533,1.0,-2.199926384884363,-1.5777559658916631,0.0
2019-04-16,-0.0,-1.0671861578107742,-0.292673947723647,1.0,-2.2000859001104427,-1.5758375260768192,0.0
2019-04-17,-0.0,-0.9935511346352742,-0.33594938249072215,1.0,-2.192796739064306,-1.5615379935511349,0.0
2019-04-18,-0.0,-1.0013978363923666,-0.31755196304849886,1.0,-2.185547587212836,-1.5729913698796645,0.0
2019-04-22,-0.0,-1.0088436203952185,-0.3083069041229568,1.0,-2.197609172969017,-1.584349841424738,0.0
2019-04-23,-0.0,-1.0026876794331439,-0.30743387697758234,1.0,-2.2147700201575957,-1.5834096878626842,0.0
2019-04-24,-0.0,-0.9839093070031084,-0.3099286889742183,1.0,-2.2125921862619613,-1.588529286280246,0.0
2019-04-25,-0.0,-0.9693883773400818,-0.3281907433380084,1.0,-2.2151350692115375,-1.585218610890908,0.0
2019-04-26,-0.0,-0.9580257458361296,-0.3450674150448417,1.0,-2.223293270697334,-1.5745226038679763,0.0
2019-04-29,-0.0,-0.9695968679268367,-0.3447727411757509,1.0,-2.234599620725515,-1.5683611671866398,0.0
2019-04-30,-0.0,-0.9739417665769514,-0.3434670907756301,1.0,-2.2344017616833867,-1.5651455835576218,0.0
2019-05-01,-0.0,-1.0075601790250392,-0.33530906011854367,1.0,-2.1649328656102576,-1.5404015967098104,0.0
2019-05-02,-0.0,-1.0128158626526416,-0.32595816708983194,1.0,-2.1472010639584087,-1.559243138677306,0.0
2019-05-03,-0.0,-1.0095944967414916,-0.3355660149650012,1.0,-2.1374607772145784,-1.5515930485155685,0.0
2019-05-06,-0.0,-0.9631635969664137,-0.3616227278199109,1.0,-2.142590586252558,-1.551643192488263,0.0
2019-05-07,-0.0,-0.967350129276652,-0.3628164271541098,1.0,-2.1367326077806506,-1.5459683723167579,0.0
2019-05-08,-0.0,-0.9418729817007535,-0.40509508432005736,1.0,-2.082466212175577,-1.5507116373639516,0.0
2019-05-09,-0.0,-0.9401290630975143,-0.4053537284894837,1.0,-2.0798876673040154,-1.5497729445506692,0.0
2019-05-10,-0.0,-0.9411729574773053,-0.4104156712852365,1.0,-2.077460582895365,-1.5432990922121355,0.0
2019-05-13,-0.0,-0.9351461917940078,-0.4192034652869691,1.0,-2.1053423174106602,-1.5564312357117074,0.0
2019-05-14,-0.0,-0.8008301215535133,-0.5624073525051883,1.0,-2.0460717462199822,-1.5201897420693744,0.0
2019-05-15,-0.0,-0.7981945599239814,-0.5842142772300748,1.0,-2.056420002375579,-1.5001187789523696,0.0
2019-05-16,-0.0,-0.7984335133210705,-0.5975790660416542,1.0,-2.0483593425502877,-1.489230404082359,0.0
2019-05-17,-0.0,-0.7776986106163165,-0.6160788504928156,1.0,-2.020425127657048,-1.5233345208407554,0.0
2019-05-20,-0.0,-0.7505931198102016,-0.6413404507710557,1.0,-2.014056939501779,-1.5252075919335706,0.0
2019-05-21,-0.0,-0.751127730294397,-0.6556861348528016,1.0,-2.002552231718899,-1.525997150997151,0.0
2019-05-22,-0.0,-0.7300319488817891,-0.6755413560525382,1.0,-1.9949118447521001,-1.5159744408945688,0.0
2019-05-23,-0.0,-0.7253383769726343,-0.6784679945623263,1.0,-1.9960399550800874,-1.5106684792245404,0.0
2019-05-24,-0.0,-0.6708689248895434,-0.7113991163475699,1.0,-1.9873343151693665,-1.5214138438880704,0.0
2019-05-28,-0.0,-0.6600872024510959,-0.7132924817346217,1.0,-1.991751119490926,-1.5268677822295544,0.0
2019-05-29,-0.0,-0.6593115622241836,-0.7115622241835834,1.0,-1.9932333039129158,-1.5199764636657842,0.0
2019-05-30,-0.0,-0.6577832686198377,-0.7110248264501706,1.0,-1.9942934462877988,-1.5199435227673843,0.0
2019-05-31,-0.0,-0.6549001119688844,-0.7267369909835583,1.0,-2.003417997524898,-1.5080440803818729,0.0
2019-06-03,-0.0,-0.6637023168733911,-0.7594196115141587,1.0,-1.9873040018722212,-1.4402059443014277,0.0
2019-06-04,-0.0,-0.6584752208764847,-0.7672459189046866,1.0,-1.9990638347668364,-1.426247732724826,0.0
2019-06-05,-0.0,-0.6294714978075237,-0.8064851142395568,1.0,-1.9977498269097622,-1.3360258481421647,0.0
2019-06-06,-0.0,-0.6586294416243655,-0.7779764651592063,1.0,-1.9740424550069222,-1.357637286571297,0.0
2019-06-07,-0.0,-0.7011235955056179,-0.778046672428695,1.0,-1.9407087294727743,-1.3420916162489194,0.0
2019-06-10,-0.0,-0.7036076532964499,-0.794663439372983,1.0,-1.927558782849239,-1.3371369294605808,0.0
2019-06-11,-0.0,-0.7016612828795571,-0.797185048454084,1.0,-1.9326257498846333,-1.3368135671435166,0.0
2019-06-12,-0.0,-0.7014589700709302,-0.8001268669626896,1.0,-1.9312611729427367,-1.3337754454760393,0.0
2019-06-13,-0.0,-0.73081804545979,-0.8212184146763587,1.0,-1.9058497750086536,-1.311064959040037,0.0
2019-06-14,-0.0,-0.7271364317841079,-0.835659093530158,1.0,-1.9056625533387153,-1.297831853304117,0.0
2019-06-17,-0.0,-0.72515965709683,-0.8378114032564294,1.0,-1.9064495713710374,-1.2839882630458548,0.0
2019-06-18,-0.0,-0.7095720914246434,-0.8343357965286131,1.0,-1.9030761299192303,-1.2813770980122587,0.0
2019-06-19,-0.0,-0.6651864503273556,-0.8746370623398804,1.0,-1.8862510674637063,-1.2670651864503273,0.0
2019-06-20,-0.0,-0.6638794084186574,-0.8719567690557452,1.0,-1.8850398179749714,-1.26740614334471,0.0
2019-06-21,-0.0,-0.6812164783749857,-0.8655711514321579,1.0,-1.8751569097341092,-1.2839210316101792,0.0
2019-06-24,-0.0,-0.6578932311037363,-0.8686273387881215,1.0,-1.87709561137495,-1.3181896206442754,0.0
2019-06-25,-0.0,-0.6078944374928904,-0.8756682971220567,1.0,-1.8839153679899898,-1.320213855079058,0.0
2019-06-26,-0.0,-0.6036200125220559,-0.8612897717570721,1.0,-1.8702259661904488,-1.3567078376686208,0.0
2019-06-27,-0.0,-0.6079662177585026,-0.8803926044282127,1.0,-1.8801072814425928,-1.337993608765122,0.0
2019-06-28,-0.0,-0.5884834663625998,-0.8842645381984036,1.0,-1.8904218928164196,-1.3380273660205246,0.0
2019-07-01,-0.0,-0.567159090909091,-0.8970454545454546,1.0,-1.8965340909090909,-1.3210795454545454,0.0
2019-07-02,-0.0,-0.5930099530946116,-0.8841093696373412,1.0,-1.9001258437249742,-1.3429241505548564,0.0
2019-07-03,-0.0,-0.592391304347826,-0.8847826086956521,1.0,-1.8997139588100684,-1.343878718535469,0.0
2019-07-05,-0.0,-0.6020670359161766,-0.8743219322788786,1.0,-1.8899674527493862,-1.3437446468337806,0.0
2019-07-08,-0.0,-0.6153978346794982,-0.8630348857191956,1.0,-1.8956865440797388,-1.3541845677951538,0.0
2019-07-09,-0.0,-0.6164454108491646,-0.8604371709773404,1.0,-1.8971732661936371,-1.3480773632410161,0.0
2019-07-10,-0.0,-0.5989350738577808,-0.8552043971143937,1.0,-1.9140043513111185,-1.3572082903927631,0.0
2019-07-11,-0.0,-0.5935476476992723,-0.865509139877371,1.0,-1.9178270586212824,-1.3533894905736061,0.0
2019-07-12,-0.0,-0.5983155723616362,-0.8650166151025553,1.0,-1.9162369657385125,-1.3497192620602727,0.0
2019-07-15,-0.0,-0.6081700469806348,-0.8735533402085481,1.0,-1.9089034032313508,-1.3387189182995303,0.0
2019-07-16,-0.0,-0.6043004587155963,-0.9002293577981652,1.0,-1.9059633027522935,-1.3234518348623852,0.0
2019-07-17,-0.0,-0.6372565815772943,-0.8841870824053453,1.0,-1.8885843184284166,-1.300725258409,0.0
2019-07-18,-0.0,-0.6331194416300798,-0.8712709670156479,1.0,-1.8656985252729932,-1.258640099065631,0.0
2019-07-19,-0.0,-0.6411201179071481,-0.8687716115866447,1.0,-1.8992687489371352,-1.259509098123689,0.0
2019-07-22,-0.0,-0.6220342831195369,-0.8532750595981382,1.0,-1.9039050970598252,-1.2968554887047337,0.0
2019-07-23,-0.0,-0.6207445296959363,-0.8581983518044899,1.0,-1.907928388746803,-1.2965046888320546,0.0
2019-07-24,-0.0,-0.5990322405262871,-0.8573370303919969,1.0,-1.7808405371608764,-1.1996955363453488,0.0
2019-07-25,-0.0,-0.5780757954175263,-0.8671408404821369,1.0,-1.7981865566293842,-1.186013682267347,0.0
2019-07-26,-0.0,-0.5767348270611269,-0.8613769849902111,1.0,-1.807755057646291,-1.192462475527518,0.0
2019-07-29,-0.0,-0.5432078648633969,-0.8592145999674108,1.0,-1.8083754277334203,-1.2207376025202326,0.0
2019-07-30,-0.0,-0.5380037868542061,-0.8619421152285638,1.0,-1.7885853394644309,-1.2212604814714634,0.0
2019-07-31,-0.0,-0.5291854100048778,-0.8649395696710206,1.0,-1.7944826838653731,-1.2312069806514552,0.0
2019-08-01,-0.0,-0.5540335679480238,-0.8473741201949108,1.0,-1.7961559285327557,-1.2166215484569571,0.0
2019-08-02,-0.0,-0.5305989935609544,-0.8771170391212596,1.0,-1.7846977977382177,-1.2185487798279315,0.0
2019-08-05,-0.0,-0.5251269858424295,-0.8614503404301308,1.0,-1.7923916567599696,-1.2246298497784502,0.0
2019-08-06,-0.0,-0.5226755569667143,-0.8450018521458432,1.0,-1.7269937027041329,-1.1971741546277186,0.0
2019-08-07,-0.0,-0.5183328936955949,-0.8343972566605117,1.0,-1.7246636771300448,-1.1982062780269058,0.0
2019-08-08,-0.0,-0.5123121539678355,-0.8262588979699446,1.0,-1.7278143949380438,-1.2065383601370945,0.0
2019-08-09,-0.0,-0.48827642945290006,-0.7893870835047305,1.0,-1.6581139448786508,-1.2061394487865078,0.0
2019-08-12,-0.007310480402997911,-0.7535938075930704,-0.9028136134660277,1.0,-1.8532374984641846,-1.6262440103206781,0.0
2019-08-13,-0.0,-0.7285882134685548,-0.9068084843237895,1.0,-1.8872054913116074,-1.6613072784614433,0.0
2019-08-14,-0.0,-0.7413612565445026,-0.9008315368032029,1.0,-1.864243917462273,-1.6531567600862336,0.0
2019-08-15,-0.0,-0.7499698468218551,-0.9133397660113376,1.0,-1.819261850199011,-1.5480641659630925,0.0
2019-08-16,-0.0,-0.7442211358561168,-0.9194882008570222,1.0,-1.8247932886716156,-1.5469249803850562,0.0
2019-08-19,-0.0,-0.7466545564638208,-0.9165001513775356,1.0,-1.8354223433242507,-1.5565243717832276,0.0
2019-08-20,-0.0,-0.7621169576364303,-0.9445122695641559,1.0,-1.8500183127823222,-1.547613234037358,0.0
2019-08-21,-0.0,-0.7699379033239986,-0.9304760745160113,1.0,-1.848411055643492,-1.5391452575185682,0.0
2019-08-22,-0.0,-0.7744351744717131,-0.9254612995554473,1.0,-1.8551854332866453,-1.5346812009012851,0.0
2019-08-23,-0.0,-0.7715086522057033,-0.9257860102364124,1.0,-1.855532537167926,-1.540275408237875,0.0
2019-08-26,-0.0,-0.7312243419463897,-0.925682202366578,1.0,-1.8602994445786043,-1.5199227239797148,0.0
2019-08-27,-0.0,-0.7269332690917851,-0.9167068176343051,1.0,-1.8535894965068658,-1.5254155625150567,0.0
