Date,IWF,IWM,LMNX,MTUM,SPY,VLUE,VXX
2019-06-17,-0.0,-0.9266384088686013,1.0,-0.6615585262471471,-1.7363873492011739,-1.109661993261602,0.0
2019-06-18,-0.0,-0.9247159863021145,1.0,-0.6627167472957548,-1.736859270533239,-1.1113768549219982,0.0
2019-06-19,-0.0,-0.9172357723577236,1.0,-0.675609756097561,-1.733170731707317,-1.0940379403794038,0.0
2019-06-20,-0.0,-0.9243715728324013,1.0,-0.6700146587762636,-1.7360334437265867,-1.0987567186057876,0.0
2019-06-21,-0.0,-0.9364224723989775,1.0,-0.6673736879316908,-1.7280687442214608,-1.1068145972698102,0.0
2019-06-24,-0.0,-0.9269316756638857,1.0,-0.6725012268935057,-1.7277386989475982,-1.1257429521784175,0.0
2019-06-25,-0.0,-0.9325922293063047,1.0,-0.6710805950629393,-1.7230123698980984,-1.1226091221186856,0.0
2019-06-26,-0.0,-0.9306191410507958,1.0,-0.6551122738173097,-1.7087420972313059,-1.1557117942010027,0.0
2019-06-27,-0.0,-0.9277680716313605,1.0,-0.663682026643372,-1.7109630923782486,-1.1573487661061368,0.0
2019-06-28,-0.0,-0.9049359149168258,1.0,-0.6717207526588492,-1.7208617398418327,-1.1565857649304607,0.0
2019-07-01,-0.0,-0.9000762361141363,1.0,-0.6738727945981268,-1.7238619037246787,-1.147625789588325,0.0
2019-07-02,-0.0,-0.8987334950148208,1.0,-0.6566424144435462,-1.6981406628940985,-1.1358663433036917,0.0
2019-07-03,-0.0,-0.9009591550813665,1.0,-0.6543269748895355,-1.6959801702769697,-1.1371915077055719,0.0
2019-07-05,-0.0,-0.8797934706610014,1.0,-0.6585811864680255,-1.6971978701661916,-1.1427956757919646,0.0
2019-07-08,-0.0,-0.88056331971619,1.0,-0.6584605461191141,-1.695173081057837,-1.14104493657278,0.0
2019-07-09,-0.0,-0.8765776894570063,1.0,-0.6571781513507707,-1.6963854127504163,-1.1407701809979054,0.0
2019-07-10,-0.0,-0.8732273313278901,1.0,-0.6560485603781694,-1.6995058014611089,-1.142995272883541,0.0
2019-07-11,-0.0,-0.8742811072292395,1.0,-0.6566514377855416,-1.7004568664337543,-1.1435098091910776,0.0
2019-07-12,-0.0,-0.8850284609601548,1.0,-0.6518096874664375,-1.6906884330361938,-1.1424659005477393,0.0
2019-07-15,-0.0,-0.9069954867827207,1.0,-0.673758865248227,-1.680528691166989,-1.1115946701053083,0.0
2019-07-16,-0.0,-0.909921530689025,1.0,-0.6770934107277222,-1.6783833172095024,-1.109212082124046,0.0
2019-07-17,-0.0,-0.905295315682281,1.0,-0.6754743273662772,-1.6699539071711869,-1.1088541108371743,0.0
2019-07-18,-0.0,-0.9040517425700235,1.0,-0.6744173615565534,-1.6697134915544152,-1.097070771862305,0.0
2019-07-19,-0.0,-0.9061062987915731,1.0,-0.6799807507218479,-1.665490321890707,-1.0953908672869213,0.0
2019-07-22,-0.0,-0.8969684007913169,1.0,-0.6729936373843769,-1.66748649949206,-1.1092872801154894,0.0
2019-07-23,-0.0,-0.9012570205937416,1.0,-0.6719978603904787,-1.6664883658732281,-1.109334046536507,0.0
2019-07-24,-0.0,-0.7914243102162566,1.0,-0.4097315436241611,-1.149627143922446,-0.3778150633855332,0.0
2019-07-25,-0.0,-0.807466349371607,1.0,-0.39614783966684014,-1.1388785602736669,-0.3758459135866736,0.0
2019-07-26,-0.0,-0.780708531067211,1.0,-0.3934076444836846,-1.1314792333443695,-0.37321119817533016,0.0
2019-07-29,-0.0,-0.7690665488810365,1.0,-0.39171083627797415,-1.135343050647821,-0.3846436984687868,0.0
2019-07-30,-0.0,-0.7525488608340388,1.0,-0.3955243107953918,-1.1346755493393206,-0.3979167433471972,0.0
2019-07-31,-0.0,-0.7737972634986023,1.0,-0.39326173311755186,-1.1250551713991466,-0.3859423274974253,0.0
2019-08-01,-0.0,-0.7935907789442772,1.0,-0.3939872256075178,-1.1121063064385874,-0.3711548344468101,0.0
2019-08-02,-0.0,-0.7835561252517853,1.0,-0.4051272660684856,-1.098150521882439,-0.3754989928584508,0.0
2019-08-05,-0.0,-0.7785753524995421,1.0,-0.3972532503204541,-1.1125801135323201,-0.3738875663797839,0.0
2019-08-06,-0.0,-0.7778826262113019,1.0,-0.3989039306064675,-1.0812978623017457,-0.3713207273255181,0.0
2019-08-07,-0.0,-0.7832335329341318,1.0,-0.3965886409000181,-1.0805298493921247,-0.36871711123208123,0.0
2019-08-08,-0.0,-0.783791637909114,1.0,-0.4005594100766465,-1.08165934105852,-0.36655890152203136,0.0
2019-08-09,-0.0,-0.7617238384715589,1.0,-0.38880445795339413,-1.067339701838182,-0.4006006657982342,0.0
2019-08-12,-0.0,-0.7572833080315188,1.0,-0.40139521434251424,-1.074098171040266,-0.3817320899298778,0.0
2019-08-13,-0.0,-0.7452176423879304,1.0,-0.3996607233090306,-1.079513462787844,-0.3849346711903559,0.0
2019-08-14,-0.0,-0.7570103537532356,1.0,-0.3987633016968651,-1.0632729364394593,-0.3760066148979005,0.0
2019-08-15,-0.0,-0.7824180487287388,1.0,-0.4128858870539977,-1.0306234308143853,-0.3103009300187418,0.0
2019-08-16,-0.0,-0.7808786078098471,1.0,-0.4139784946236559,-1.0292869269949065,-0.3129598189020939,0.0
2019-08-19,-0.0,-0.7599788620750396,1.0,-0.4205390170864894,-1.0393165404262814,-0.303153073806588,0.0
2019-08-20,-0.0,-0.7738654695938837,1.0,-0.414077295363681,-1.0367188047976432,-0.282387599074139,0.0
2019-08-21,-0.0,-0.7772098722212498,1.0,-0.3981095746542972,-1.0432697356905303,-0.28219849466129876,0.0
2019-08-22,-0.0,-0.780295876613157,1.0,-0.39135452733186443,-1.0435421256951,-0.2821319903472878,0.0
2019-08-23,-0.0,-0.775956093127316,1.0,-0.3931692651891212,-1.0409005103824374,-0.28577920715933725,0.0
2019-08-26,-0.0,-0.7638682473300384,1.0,-0.39349531676632227,-1.0321432274565376,-0.2667542252790931,0.0
2019-08-27,-0.0,-0.7609902423887184,1.0,-0.38540840602696275,-1.0263765817329242,-0.27514395062579733,0.0
2019-08-28,-0.0,-0.7504477200716352,1.0,-0.39568122330899574,-1.034267805482849,-0.26356936217109794,0.0
