Date,ACMR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-02,1.0,-0.0,-1.0992543070197995,-0.0,-3.458215479557727,-3.0137138938887458,0.0
2019-05-03,1.0,-0.0,-1.135269425169194,-0.0,-3.430994602929838,-3.0005996744624346,0.0
2019-05-06,1.0,-0.0,-1.0691452991452992,-0.0,-3.4526495726495723,-3.025299145299145,0.0
2019-05-07,1.0,-0.0,-1.0720020498804237,-0.0,-3.4426887598223432,-3.026563033823027,0.0
2019-05-08,1.0,-0.0,-1.0862584336834913,-0.0,-3.4117345631565463,-3.0424459817234606,0.0
2019-05-09,1.0,-0.0,-1.0864523829823514,-0.0,-3.414698610282206,-3.024725040497911,0.0
2019-05-10,1.0,-0.0,-1.0729316318769542,-0.0,-3.3954195892842054,-2.982675568325868,0.0
2019-05-13,1.0,-0.0,-1.0721692943259422,-0.0,-3.386308068459658,-2.972514965011382,0.0
2019-05-14,1.0,-0.0,-0.8971428571428571,-0.0,-3.427577639751553,-2.956935817805383,0.0
2019-05-15,1.0,-0.0,-0.8960953011250827,-0.0,-3.4312541363335542,-2.9453176704169426,0.0
2019-05-16,1.0,-0.0,-0.8966952468159494,-0.0,-3.470240572712894,-2.9573795055356693,0.0
2019-05-17,1.0,-0.0,-0.9408035637796625,-0.0,-3.504840229589651,-3.121134241411805,0.0
2019-05-20,1.0,-0.0,-0.9030855779065804,-0.0,-3.5003409478349816,-3.12018411183089,0.0
2019-05-21,1.0,-0.0,-0.9266350389698407,-0.0,-3.4489156218231107,-3.0961538461538463,0.0
2019-05-22,1.0,-0.0,-0.9028059499661935,-0.0,-3.459685598377282,-3.089249492900609,0.0
2019-05-23,1.0,-0.0,-0.8844339622641508,-0.0,-3.4497978436657677,-3.0890330188679243,0.0
2019-05-24,1.0,-0.0,-0.8097121696684061,-0.0,-3.4831678168658478,-3.1231274196263255,0.0
2019-05-28,1.0,-0.0,-0.8098986684532284,-0.0,-3.4646177037099073,-3.0999916254920024,0.0
2019-05-29,1.0,-0.0,-0.8270840308001339,-0.0,-3.484516237027117,-3.058001339136257,0.0
2019-05-30,1.0,-0.0,-0.817122253899044,-0.0,-3.48876404494382,-3.0792386382693273,0.0
2019-05-31,1.0,-0.0,-0.8234800838574423,-0.0,-3.4856184486373163,-3.0766457023060796,0.0
2019-06-03,1.0,-0.0,-0.8470018373141807,-0.0,-3.5324870552864542,-2.9718556873225324,0.0
2019-06-04,1.0,-0.0,-0.8559080228264518,-0.0,-3.6273917421953676,-2.9087781134608925,0.0
2019-06-05,1.0,-0.0,-0.8639360474699193,-0.0,-3.6598813252019116,-2.7174056370529094,0.0
2019-06-06,1.0,-0.0,-0.883305785123967,-0.0,-3.6128925619834713,-2.7682644628099173,0.0
2019-06-07,1.0,-0.0,-0.8962008697792729,-0.0,-3.565766800689259,-2.7434151144662344,0.0
2019-06-10,1.0,-0.0,-0.9137354117359014,-0.0,-3.5036317636497185,-2.743899453195136,0.0
2019-06-11,1.0,-0.0,-0.9191786447638604,-0.0,-3.539466119096509,-2.7549075975359343,0.0
2019-06-12,1.0,-0.0,-0.9359459904495308,-0.0,-3.5514572698830893,-2.7456775893298206,0.0
2019-06-13,1.0,-0.0,-0.9488505747126437,-0.0,-3.531444991789819,-2.7298850574712645,0.0
2019-06-14,1.0,-0.0,-0.9142620917734601,-0.027201322860686234,-3.6177759404712693,-2.7086399338569658,0.0
2019-06-17,1.0,-0.0,-0.9084448851429515,-0.02751611303916708,-3.6246075028920837,-2.70252850768468,0.0
2019-06-18,1.0,-0.0,-0.9194482983759079,-0.04382600179547866,-3.5352974781686117,-2.6626948502407575,0.0
2019-06-19,1.0,-0.0,-0.8067874741694485,-0.10149419806072167,-3.4144810046097605,-2.625099348275314,0.0
2019-06-20,1.0,-0.0,-0.8314890926335757,-0.06773632627252608,-3.39147960796712,-2.6132627252608285,0.0
2019-06-21,1.0,-0.0,-0.8596547060227544,-0.060943591375606655,-3.390961890365184,-2.6444426764261277,0.0
2019-06-24,1.0,-0.0,-0.86144481819638,-0.07680602274547493,-3.3957232099951944,-2.674995995514977,0.0
2019-06-25,1.0,-0.0,-0.8354034778427758,-0.08622485776103855,-3.410449555252825,-2.681384726340252,0.0
2019-06-26,1.0,-0.0,-0.8329177057356608,-0.08398358941356286,-3.4243423698817472,-2.7031614512106827,0.0
2019-06-27,1.0,-0.0,-0.8439599937490232,-0.0164869510861072,-3.3321612751992498,-2.62111267385529,0.0
2019-06-28,1.0,-0.0,-0.7757419152767991,-0.041578576462297394,-3.3814893117218703,-2.6315088873228407,0.0
2019-07-01,1.0,-0.0,-0.7523050476636974,-0.05555555555555555,-3.3961556493202063,-2.609704641350211,0.0
2019-07-02,1.0,-0.0,-0.7444462330972311,-0.1043947198969736,-3.5224565357372826,-2.6776400515132,0.0
2019-07-03,1.0,-0.0,-0.7602899718082965,-0.0936770036246476,-3.514297221103504,-2.686508256141764,0.0
2019-07-05,1.0,-0.0,-0.7410182052521347,-0.09384565812792009,-3.518285806347672,-2.7023521830191717,0.0
2019-07-08,1.0,-0.0,-0.7299789678045624,-0.09893221161624333,-3.5416599255783856,-2.7187348325513674,0.0
2019-07-09,1.0,-0.0,-0.7097242380261248,-0.10449927431059505,-3.5312852765682954,-2.7177068214804065,0.0
2019-07-10,1.0,-0.0,-0.7094589146036611,-0.10354003709378277,-3.531570034674623,-2.7192161922425613,0.0
2019-07-11,1.0,-0.0,-0.695978076892077,-0.12976545498508907,-3.5311517691625696,-2.7031514467639237,0.0
2019-07-12,1.0,-0.0,-0.712568570506615,-0.13117134559535334,-3.5351726363343015,-2.688205872862214,0.0
2019-07-15,1.0,-0.0,-0.7348735762177881,-0.16406817998222797,-3.5355036755796108,-2.6437515146619277,0.0
2019-07-16,1.0,-0.0,-0.7339301556577142,-0.1530768610371804,-3.525122993789822,-2.653036535204452,0.0
2019-07-17,1.0,-0.0,-0.7566847079731804,-0.14314564989094433,-3.526617658938525,-2.6517489296389045,0.0
2019-07-18,1.0,-0.0,-0.7569149362623266,-0.14110478633849116,-3.5094203479515755,-2.6097971618696385,0.0
2019-07-19,1.0,-0.0,-0.7565585791103144,-0.16221280756069742,-3.557438487860518,-2.67109336809516,0.0
2019-07-22,1.0,-0.0,-0.7554884518077205,-0.16355178323675834,-3.5714518893332245,-2.6706928915367665,0.0
2019-07-23,1.0,-0.0,-0.7635013868494046,-0.16438244411812694,-3.5661608745309183,-2.6638929678577257,0.0
2019-07-24,1.0,-0.0,-0.7576833104783416,-0.1989997580059692,-3.505767524401065,-2.604017100911511,0.0
2019-07-25,1.0,-0.0,-0.7182298335467349,-0.21446862996158772,-3.516005121638924,-2.5537772087067863,0.0
2019-07-26,1.0,-0.0,-0.7027027027027026,-0.2101391332160563,-3.5263073724612184,-2.5569326723172874,0.0
2019-07-29,1.0,-0.0,-0.6615778115258573,-0.21149388538086486,-3.525697386300056,-2.5941971065462393,0.0
2019-07-30,1.0,-0.0,-0.6546653950087427,-0.2221427436019711,-3.488872993164839,-2.582180893339692,0.0
2019-07-31,1.0,-0.0,-0.6468675654242665,-0.21792228390166538,-3.478667724028549,-2.5867565424266457,0.0
2019-08-01,1.0,-0.0,-0.6844564098503444,-0.20017420223295587,-3.4712962229788578,-2.562356481114894,0.0
2019-08-02,1.0,-0.0,-0.6780887263475911,-0.17721418349499127,-3.4900620130386386,-2.605024646207664,0.0
2019-08-05,1.0,-0.0,-0.6685424427359911,-0.14773717999524452,-3.496076721883173,-2.6135372909566454,0.0
2019-08-06,1.0,-0.0,-0.6648799813563271,-0.13306921463528312,-3.370387633030373,-2.5997824904839586,0.0
2019-08-07,1.0,-0.0,-0.6642989499691168,-0.09573810994441014,-3.350370599135269,-2.610407659048796,0.0
2019-08-08,1.0,-0.0,-0.671113510178902,-0.10641579272054288,-3.3401449722393584,-2.5936150524367676,0.0
2019-08-09,1.0,-0.0,-0.6621880998080614,-0.09435700575815739,-3.3269865642994243,-2.594011516314779,0.0
2019-08-12,1.0,-0.0,-0.6504214559386973,-0.102911877394636,-3.33639846743295,-2.573103448275862,0.0
2019-08-13,1.0,-0.0,-0.6295953042940994,-0.104881062712388,-3.3808310163731847,-2.607893110905159,0.0
2019-08-14,1.0,-0.0,-0.6448024549290372,-0.09344073647871116,-3.3478327579593405,-2.585577291906406,0.0
2019-08-15,1.0,-0.0,-0.7921919168767667,-0.3289785315914126,-3.0307892123156845,-2.488043395217358,0.0
2019-08-16,1.0,-0.0,-0.79643239932629,-0.32705558107487365,-3.0268718419843816,-2.505435614760373,0.0
2019-08-19,1.0,-0.0,-0.7431844215349369,-0.34860633829705995,-3.054524627720504,-2.4901870943108055,0.0
2019-08-20,1.0,-0.0,-0.7450353800502169,-0.3660503690177281,-3.0356083086053416,-2.461994978315453,0.0
2019-08-21,1.0,-0.0,-0.7547399680194928,-0.39176121221350796,-3.030457625828067,-2.4374476509556082,0.0
2019-08-22,1.0,-0.0,-0.7604808643384311,-0.39032184432777906,-3.032869207943392,-2.4249410332496386,0.0
2019-08-23,1.0,-0.0,-0.7499047473900784,-0.39205974243694275,-3.0354339708908022,-2.4428103330031243,0.0
2019-08-26,1.0,-0.0,-0.6990847533298609,-0.3808319071359476,-2.991740456879232,-2.369447131482997,0.0
2019-08-27,1.0,-0.0,-0.6884478144513827,-0.3739220933690157,-2.987659827534939,-2.383883437407077,0.0
2019-08-28,1.0,-0.0,-0.639032941348331,-0.38901468117741583,-2.9344094660726023,-2.3415382367978963,0.0
2019-08-29,1.0,-0.0,-0.6389453805926787,-0.4050697269029634,-2.9188698431144684,-2.3004067402672863,0.0
2019-08-30,1.0,-0.0,-0.6264591439688717,-0.4086323677763367,-2.8970312725176544,-2.2735264447326706,0.0
2019-09-03,1.0,-0.0,-0.6481494789795186,-0.43758533956162415,-2.864606539705354,-2.2361480416816386,0.0
