Date,INN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-12,1.0,-0.0,-0.6061626713680499,-0.0,-0.4224403336578691,-0.6027945162224035,0.0
2019-03-13,1.0,-0.0,-0.6254250797024442,-0.0,-0.42863974495217855,-0.602683315621679,0.0
2019-03-14,1.0,-0.0,-0.6094811652305209,-0.0,-0.42181032462968265,-0.5719938562465832,0.0
2019-03-15,1.0,-0.0,-0.6007936093562366,-0.0,-0.42614733984232234,-0.5836161436850624,0.0
2019-03-18,1.0,-0.0,-0.6173412845005014,-0.0,-0.4361971608000423,-0.5851232255000264,0.0
2019-03-19,1.0,-0.0,-0.6195531611472033,-0.0,-0.43521892991073785,-0.5861458828500502,0.0
2019-03-20,1.0,-0.0,-0.6313390917280484,-0.0,-0.43036934979598324,-0.5878596788723439,0.0
2019-03-21,1.0,-0.0,-0.6343109746413257,-0.0,-0.4397268251363227,-0.5730054529091005,0.0
2019-03-22,1.0,-0.0,-0.6288491840931549,-0.0,-0.4645728173490372,-0.5773041690035521,0.0
2019-03-25,1.0,-0.0,-0.5986309729113051,-0.0,-0.4790268233795866,-0.5755220079063967,0.0
2019-03-26,1.0,-0.0,-0.6079214245787751,-0.0,-0.4654369293832681,-0.5884106577231227,0.0
2019-03-27,1.0,-0.0,-0.5885775003320494,-0.0,-0.4739274804090849,-0.5938902908752822,0.0
2019-03-28,1.0,-0.0,-0.6025030894223438,-0.0,-0.46267714879183863,-0.5641153734914416,0.0
2019-03-29,1.0,-0.0,-0.6087824351297405,-0.0,-0.4570858283433134,-0.5604842945687573,0.0
2019-04-01,1.0,-0.0,-0.6198985625312065,-0.0,-0.4632486269150921,-0.544766509867816,0.0
2019-04-02,1.0,-0.0,-0.6231971627479311,-0.0,-0.4691186128989886,-0.5347957441218968,0.0
2019-04-03,1.0,-0.0,-0.6233970990119824,-0.0,-0.4738280428841707,-0.5304813958377128,0.0
2019-04-04,1.0,-0.0,-0.6215221164466418,-0.0,-0.4730447588492085,-0.5352127491716194,0.0
2019-04-05,1.0,-0.0,-0.6169926714820477,-0.0,-0.47400748668740444,-0.5451310170295777,0.0
2019-04-08,1.0,-0.0,-0.6181233187404399,-0.0,-0.471543857798407,-0.5475763489635529,0.0
2019-04-09,1.0,-0.0,-0.6103404458092868,-0.0,-0.5013236617779425,-0.5356859215333298,0.0
2019-04-10,1.0,-0.0,-0.6100029139844765,-0.0,-0.4995893930965059,-0.5394844896553551,0.0
2019-04-11,1.0,-0.0,-0.6141571303401215,-0.0,-0.5114834187398773,-0.5294851711228526,0.0
2019-04-12,1.0,-0.0,-0.6170517928286853,-0.0,-0.5114741035856574,-0.5274900398406375,0.0
2019-04-15,1.0,-0.0,-0.6178714806051099,-0.0,-0.5107542604950416,-0.5300295110732991,0.0
2019-04-16,1.0,-0.0,-0.6165297604806337,-0.0,-0.5112316239997874,-0.530611159847941,0.0
2019-04-17,1.0,-0.0,-0.6127367525005321,-0.0,-0.5244200893807194,-0.5230102149393488,0.0
2019-04-18,1.0,-0.0,-0.6057853215395649,-0.0,-0.5269742608972826,-0.5234945679602624,0.0
2019-04-22,1.0,-0.0,-0.6017541053529537,-0.0,-0.5339891234804862,-0.5300703774792066,0.0
2019-04-23,1.0,-0.0,-0.5992600734564757,-0.0,-0.5269295729337015,-0.5547036272485992,0.0
2019-04-24,1.0,-0.0,-0.5922912205567452,-0.0,-0.5302997858672377,-0.55406852248394,0.0
2019-04-25,1.0,-0.0,-0.5928992497320472,-0.0,-0.5362808145766346,-0.5503751339764201,0.0
2019-04-26,1.0,-0.0,-0.5898136978957245,-0.0,-0.5433856051467632,-0.5474065138721351,0.0
2019-04-29,1.0,-0.0,-0.5954540575354229,-0.0,-0.5463449978531558,-0.5417561185057964,0.0
2019-04-30,1.0,-0.0,-0.5911850021486893,-0.0,-0.5531532015470563,-0.5414965620971208,0.0
2019-05-01,1.0,-0.0,-0.5920568898430163,-0.0,-0.545793640144908,-0.5456326311552395,0.0
2019-05-02,1.0,-0.0,-0.5906126720875936,-0.0,-0.5349810804283068,-0.5580334379947938,0.0
2019-05-03,1.0,-0.0,-0.6308719278404545,-0.0,-0.5545196259619893,-0.5730008551016468,0.0
2019-05-06,1.0,-0.0,-0.6080697988054936,-0.0,-0.5551702309195498,-0.5891063220763494,0.0
2019-05-07,1.0,-0.0,-0.6176211210935347,-0.0,-0.5515350272832498,-0.5867001047235848,0.0
2019-05-08,1.0,-0.0,-0.6121631264064987,-0.0,-0.5462703770788737,-0.5859542236127121,0.0
2019-05-09,1.0,-0.0,-0.612183964719095,-0.0,-0.5331306324814419,-0.5938587120278302,0.0
2019-05-10,1.0,-0.0,-0.6108097742713128,-0.0,-0.5420227920227921,-0.5865932500547886,0.0
2019-05-13,1.0,-0.0,-0.6092240317503763,-0.0,-0.5389352675516628,-0.5889421103051868,0.0
2019-05-14,1.0,-0.0,-0.5790700826894402,-0.0,-0.5493561068184899,-0.5827029957977498,0.0
2019-05-15,1.0,-0.0,-0.5838511001980627,-0.0,-0.5610603141872643,-0.5682773964240171,0.0
2019-05-16,1.0,-0.0,-0.5834059470645899,-0.0,-0.5707711578259449,-0.5688378172312384,0.0
2019-05-17,1.0,-0.0,-0.5789775051124744,-0.0,-0.5598636673483299,-0.5877845944103612,0.0
2019-05-20,1.0,-0.0,-0.5753842799520331,-0.0,-0.5612395072495366,-0.5887659435299247,0.0
2019-05-21,1.0,-0.0,-0.592412188125778,-0.0,-0.533934080207826,-0.579720733885371,0.0
2019-05-22,1.0,-0.0,-0.5883259435492593,-0.0,-0.5348491402617065,-0.5803774197036877,0.0
2019-05-23,1.0,-0.0,-0.5770869283865402,-0.0,-0.5355910267471959,-0.5836119499568594,0.0
2019-05-24,1.0,-0.0,-0.5587982371278083,-0.0,-0.5396377512630334,-0.5888691819843062,0.0
2019-05-28,1.0,-0.0,-0.5548940734781442,-0.0,-0.5348350764279968,-0.5919549477071601,0.0
2019-05-29,1.0,-0.0,-0.5631052378149912,-0.0,-0.5314589909582152,-0.5805467872237976,0.0
2019-05-30,1.0,-0.0,-0.5624983289216866,-0.0,-0.53014625277399,-0.5810807197668512,0.0
2019-05-31,1.0,-0.0,-0.5614808874632451,-0.0,-0.5220796578454959,-0.5895215183106122,0.0
2019-06-03,1.0,-0.0,-0.5664056256992169,-0.0,-0.52282776623515,-0.5744499493900165,0.0
2019-06-04,1.0,-0.0,-0.562519978689398,-0.0,-0.526931273308471,-0.57437400106553,0.0
2019-06-05,1.0,-0.0,-0.5592683506215852,-0.0,-0.5533824266898937,-0.5267506004698181,0.0
2019-06-06,1.0,-0.0,-0.5477443806916882,-0.0,-0.5552982049797336,-0.5289519397799652,0.0
2019-06-07,1.0,-0.0,-0.5634960356136237,-0.0,-0.5457155651555461,-0.5249321707978821,0.0
2019-06-10,1.0,-0.0,-0.5639917803888509,-0.0,-0.5457611043785237,-0.5247378681700827,0.0
2019-06-11,1.0,-0.0,-0.5693413300219292,-0.0,-0.5468308277629528,-0.5258791513646331,0.0
2019-06-12,1.0,-0.0,-0.571843711198584,-0.0,-0.545003038068317,-0.52495178717671,0.0
2019-06-13,1.0,-0.0,-0.57994708994709,-0.0,-0.5438359788359788,-0.5217195767195767,0.0
2019-06-14,1.0,-0.0,-0.5756069180726715,-0.0,-0.5517533188766066,-0.51716295551912,0.0
2019-06-17,1.0,-0.0,-0.5734722479308247,-0.0,-0.5549884972366925,-0.5158526588571277,0.0
2019-06-18,1.0,-0.0,-0.5882959593822721,-0.0,-0.5490268669346309,-0.507060503490586,0.0
2019-06-19,1.0,-0.0,-0.5671861836562763,-0.0,-0.557945450716091,-0.5075558129738837,0.0
2019-06-20,1.0,-0.0,-0.566068127805651,-0.0,-0.56234486400845,-0.512199630314233,0.0
2019-06-21,1.0,-0.0,-0.5691320874247703,-0.0,-0.5563826417484954,-0.5141220568049836,0.0
2019-06-24,1.0,-0.0,-0.5604314459769508,-0.0,-0.5359582267464859,-0.5408106753870091,0.0
2019-06-25,1.0,-0.0,-0.5594883291573256,-0.0,-0.5367005143083212,-0.5413161018066729,0.0
2019-06-26,1.0,-0.0,-0.5572228680122582,-0.0,-0.5367219697770264,-0.5478970728098911,0.0
2019-06-27,1.0,-0.0,-0.555279305966991,-0.0,-0.5439853999153618,-0.5456781633516715,0.0
2019-06-28,1.0,-0.0,-0.5712392664051734,-0.0,-0.5326778331389802,-0.5463797307325348,0.0
2019-07-01,1.0,-0.0,-0.5630045258449567,-0.0,-0.544610009792764,-0.5390784215123203,0.0
2019-07-02,1.0,-0.0,-0.572163995881623,-0.0,-0.532432218379577,-0.5353890018215898,0.0
2019-07-03,1.0,-0.0,-0.5635647021479209,-0.0,-0.5479314358268966,-0.5337265897788595,0.0
2019-07-05,1.0,-0.0,-0.5462647097712549,-0.0,-0.5598836440565913,-0.538304905460796,0.0
2019-07-08,1.0,-0.0,-0.5455170589791061,-0.0,-0.5608569161597461,-0.5384289870404655,0.0
2019-07-09,1.0,-0.0,-0.544676127804646,-0.0,-0.5602685060387431,-0.5378313380374745,0.0
2019-07-10,1.0,-0.0,-0.5250739801310506,-0.0,-0.5748256182625238,-0.542274360600296,0.0
2019-07-11,1.0,-0.0,-0.5187277286525009,-0.0,-0.588069156658308,-0.5327702256829879,0.0
2019-07-12,1.0,-0.0,-0.5286223748514067,-0.0,-0.5892748646149781,-0.5237617223616431,0.0
2019-07-15,1.0,-0.0,-0.5284892010350108,-0.0,-0.593203780957913,-0.5186407561915826,0.0
2019-07-16,1.0,-0.0,-0.5372264698128131,-0.0,-0.6038491958871605,-0.4953598734510941,0.0
2019-07-17,1.0,-0.0,-0.5310857683413917,-0.0,-0.5981185621189825,-0.49852848433886904,0.0
2019-07-18,1.0,-0.0,-0.5322885493778547,-0.0,-0.5983881976164226,-0.49443481913162174,0.0
2019-07-19,1.0,-0.0,-0.5343358923125461,-0.0,-0.605373856346619,-0.4893784835419077,0.0
2019-07-22,1.0,-0.0,-0.49926870037609694,-0.0,-0.5961397826995404,-0.5163758880066862,0.0
2019-07-23,1.0,-0.0,-0.5009665621734587,-0.0,-0.5969435736677117,-0.5144200626959249,0.0
2019-07-24,1.0,-0.0,-0.5001175702155455,-0.0,-0.5969693011103854,-0.5155845852384062,0.0
2019-07-25,1.0,-0.0,-0.49148520015647407,-0.0,-0.6055026730994915,-0.5109140696309818,0.0
2019-07-26,1.0,-0.0,-0.4867844854551142,-0.0,-0.6086174538629966,-0.5112084245646961,0.0
2019-07-29,1.0,-0.0,-0.46548617096293976,-0.0,-0.6117161586878738,-0.5345138290370602,0.0
2019-07-30,1.0,-0.0,-0.4569650700690232,-0.0,-0.6153524367287179,-0.5421982848776407,0.0
2019-07-31,1.0,-0.0,-0.46418869501619475,-0.0,-0.6110646745376659,-0.5368038867411974,0.0
2019-08-01,1.0,-0.0,-0.46850497289901594,-0.0,-0.6162448034520865,-0.5463874125138136,0.0
2019-08-02,1.0,-0.0,-0.4507244450352253,-0.0,-0.6632194603216802,-0.5445699853781736,0.0
2019-08-05,1.0,-0.0,-0.4466174204177074,-0.0,-0.6681723973003135,-0.5423818887176489,0.0
2019-08-06,1.0,-0.0,-0.4475529986602569,-0.0,-0.6365093125279113,-0.542884913442089,0.0
2019-08-07,1.0,-0.0,-0.4504710173449841,-0.0,-0.6304285077015928,-0.543178776666929,0.0
2019-08-08,1.0,-0.0,-0.44470415211282405,-0.0,-0.6295926674895607,-0.5519342385166899,0.0
2019-08-09,1.0,-0.0,-0.4438614900314795,-0.0,-0.6287513116474293,-0.5506820566631689,0.0
2019-08-12,1.0,-0.0,-0.44269768904260337,-0.0,-0.640701147618299,-0.536734266100718,0.0
2019-08-13,1.0,-0.0,-0.43562619465319047,-0.0,-0.6427168704668639,-0.5400748867534235,0.0
2019-08-14,1.0,-0.0,-0.44489072035887545,-0.0,-0.6303009754316415,-0.5328882165771217,0.0
2019-08-15,1.0,-0.0,-0.4666187714886848,-0.0,-0.6084056037358239,-0.49078873094883774,0.0
2019-08-16,1.0,-0.0,-0.47091590512372933,-0.0,-0.6005750077009959,-0.4955334223226203,0.0
2019-08-19,1.0,-0.0,-0.47112951460777547,-0.0,-0.5991104976612223,-0.48580119111520076,0.0
2019-08-20,1.0,-0.0,-0.46979269747024943,-0.0,-0.5896069625231534,-0.47798837887899315,0.0
2019-08-21,1.0,-0.0,-0.47282209676194337,-0.0,-0.5923441099774678,-0.4665434567963746,0.0
2019-08-22,1.0,-0.0,-0.4748956620715822,-0.0,-0.5879600354116605,-0.46652333375490074,0.0
2019-08-23,1.0,-0.0,-0.47167948977525814,-0.0,-0.5876189512046973,-0.4715782547074306,0.0
2019-08-26,1.0,-0.0,-0.46992254300372194,-0.0,-0.5833417161251383,-0.4615984307413741,0.0
2019-08-27,1.0,-0.0,-0.465875967433913,-0.0,-0.5783244547190672,-0.46858980802090666,0.0
2019-08-28,1.0,-0.0,-0.46461677594392947,-0.0,-0.5805260381339965,-0.46697816966865124,0.0
2019-08-29,1.0,-0.0,-0.46923154650634064,-0.0,-0.5768706108220079,-0.48006871116051125,0.0
2019-08-30,1.0,-0.0,-0.46418403083977927,-0.0,-0.5826047519463831,-0.4728262238907505,0.0
2019-09-03,1.0,-0.0,-0.4639594164857907,-0.0,-0.5779364999242844,-0.48195446973903383,0.0
2019-09-04,1.0,-0.0,-0.4638054146796861,-0.0,-0.5772210026997704,-0.4821234829561224,0.0
2019-09-05,1.0,-0.0,-0.46191207187256206,-0.0,-0.5750056622291567,-0.47962855776732016,0.0
2019-09-06,1.0,-0.0,-0.46010591571919784,-0.0,-0.5777426398614562,-0.47200261024521245,0.0
2019-09-09,1.0,-0.0,-0.4581126201892903,-0.0,-0.5777370521929054,-0.47463158687520396,0.0
2019-09-10,1.0,-0.0,-0.46053524312099503,-0.0,-0.564191481341877,-0.48815177786154035,0.0
2019-09-11,1.0,-0.0,-0.4505889148396494,-0.0,-0.5738968833973731,-0.48687812350887766,0.0
2019-09-12,1.0,-0.0,-0.4806962505692456,-0.0,-0.5663613823812175,-0.482922633203461,0.0
2019-09-13,1.0,-0.0,-0.48079647808926224,-0.0,-0.560570792429916,-0.4887410181155754,0.0
2019-09-16,1.0,-0.0,-0.4767821443935521,-0.0,-0.5652250929979502,-0.48852392641141784,0.0
2019-09-17,1.0,-0.0,-0.47723994838187295,-0.0,-0.5658510665215961,-0.4871840287442119,0.0
2019-09-18,1.0,-0.0,-0.4768604033298752,-0.0,-0.5641051592824068,-0.48933478403886543,0.0
2019-09-19,1.0,-0.0,-0.47990789007540874,-0.0,-0.5589098638595071,-0.49167467989270713,0.0
2019-09-20,1.0,-0.0,-0.4682137727719405,-0.0,-0.5525234963590092,-0.4989795147025475,0.0
2019-09-23,1.0,-0.0,-0.4662955312610207,-0.0,-0.555317648244244,-0.4974054108519321,0.0
