Date,IWF,IWM,MTUM,NG,SPY,VLUE,VXX
2019-09-24,-0.0,-0.0,-0.6314470493128537,1.0,-4.683993532740501,-1.7686337914308812,0.0
2019-09-25,-0.0,-0.0,-0.6241329246652686,1.0,-4.6999516050975965,-1.7417325375060493,0.0
2019-09-26,-0.0,-0.0,-0.9133739945195793,1.0,-5.238044727304871,-1.6879695925041986,0.0
2019-09-27,-0.0,-0.0,-0.7877994930084226,1.0,-4.833755826314499,-1.5557281870962467,0.0
2019-09-30,-0.0,-0.0,-0.898287025653635,1.0,-4.769363166953529,-1.5283173510368002,0.0
2019-10-01,-0.0,-0.0,-0.9530555098006919,1.0,-4.754982704661506,-1.5278372591006424,0.0
2019-10-02,-0.0,-0.0,-1.108328621051781,1.0,-4.6043299135632925,-1.3656191937959448,0.0
2019-10-03,-0.0,-0.0,-1.1024867509172442,1.0,-4.727843456991439,-1.3229514879739095,0.0
2019-10-04,-0.0,-0.0,-1.1772193751033226,1.0,-4.712018515457101,-1.376591172094561,0.0
2019-10-07,-0.0,-0.0,-1.1671128417295367,1.0,-4.587004137259674,-1.3580757686379492,0.0
2019-10-08,-0.0,-0.0,-1.1599870455833536,1.0,-4.579629179823496,-1.3569751437130597,0.0
2019-10-09,-0.0,-0.0,-1.168956274082761,1.0,-4.8354833305411296,-1.3721728932819568,0.0
2019-10-10,-0.0,-0.0,-1.4451450189155108,1.0,-4.919473968654296,-1.6427670689965772,0.0
2019-10-11,-0.0,-0.0,-1.619939526289266,1.0,-4.257601209474214,-1.5215857550814715,0.0
2019-10-14,-0.0,-0.0,-1.8272557891935053,1.0,-4.57687871528702,-1.468192706947032,0.0
2019-10-15,-0.0,-0.0,-1.8823427331887201,1.0,-4.4387852494577,-1.3557483731019522,0.0
2019-10-16,-0.0,-0.0,-1.9977682556686307,1.0,-4.5499910730226745,-1.3792179967862883,0.0
2019-10-17,-0.0,-0.0,-2.0919460165433175,1.0,-4.313974749673488,-1.3010013060513714,0.0
2019-10-18,-0.0,-0.0,-2.185023205997858,1.0,-4.368439842913245,-1.3719207425919315,0.0
2019-10-21,-0.0,-0.0,-2.2083937635968094,1.0,-4.402828136330674,-1.4533176214648296,0.0
2019-10-22,-0.0,-0.0,-2.2576845205227314,1.0,-4.4641082274986195,-1.4811338118903,0.0
2019-10-23,-0.0,-0.0,-2.2134376438104004,1.0,-4.482742751955821,-1.5076852277956743,0.0
2019-10-24,-0.0,-0.0,-2.4230627306273065,1.0,-4.368542435424355,-1.4334870848708487,0.0
2019-10-25,-0.0,-0.0,-2.4980810633717123,1.0,-4.407657025180193,-1.4550219975662266,0.0
2019-10-28,-0.0,-0.0,-2.5674445076835517,1.0,-4.447353443369379,-1.4710681085183077,0.0
2019-10-29,-0.0,-0.0,-2.870594159113797,1.0,-4.61963746223565,-1.5802618328298088,0.0
2019-10-30,-0.0,-0.0,-2.8931940359062787,1.0,-4.652094532914089,-1.5976265341312508,0.0
2019-10-31,-0.0,-0.0,-2.8984390634380626,1.0,-4.485191114668801,-1.622273364018411,0.0
2019-11-01,-0.0,-0.0,-2.9628692836908135,1.0,-4.5529138000809395,-1.6016794819910969,0.0
2019-11-04,-0.0,-0.0,-3.0224197131892545,1.0,-4.551807715613008,-1.52464148656837,0.0
2019-11-05,-0.0,-0.0,-3.565811606391926,1.0,-4.497371740958789,-1.4498528174936922,0.0
2019-11-06,-0.0,-0.0,-3.6964560862865947,1.0,-4.643517499449703,-1.6659696235967423,0.0
2019-11-07,-0.0,-0.0,-3.702413755097542,1.0,-4.650501487931224,-1.6689077482640802,0.0
2019-11-08,-0.0,-0.0,-3.886659748645221,1.0,-4.878127522195319,-1.7652484722702642,0.0
2019-11-11,-0.0,-0.0,-3.978472460780946,1.0,-4.728615596015115,-1.743730676743387,0.0
2019-11-12,-0.0,-0.0,-3.963870526555733,1.0,-4.707203100068384,-1.7262366081604743,0.0
2019-11-13,-0.0,-0.0,-4.5977715195298146,1.0,-4.814130035508755,-1.8324966327904981,0.0
2019-11-14,-0.0,-0.0,-4.614552605703048,1.0,-4.818338249754179,-1.8581612586037366,0.0
2019-11-15,-0.0,-0.0,-4.657546012269938,1.0,-4.762208588957055,-1.8503067484662574,0.0
2019-11-18,-0.0,-0.0,-4.840005083238022,1.0,-4.963909010039395,-1.9041809632736053,0.0
2019-11-19,-0.0,-0.0,-5.231869688385269,1.0,-5.575920679886686,-2.356515580736544,0.0
2019-11-20,-0.0,-0.0,-5.231652026069709,1.0,-5.576650609237745,-2.3600170019835645,0.0
2019-11-21,-0.0,-0.0,-5.263777928232905,1.0,-4.973324306025728,-2.3039945836154367,0.0
2019-11-22,-0.0,-0.0,-5.231151059833647,1.0,-4.933592701905018,-2.25087201502549,0.0
2019-11-25,-0.0,-0.0,-5.246941793251781,1.0,-4.9487834386342255,-2.2469417932517812,0.0
2019-11-26,-0.0,-0.0,-5.316297403833085,1.0,-5.013456571972272,-2.262607040913416,0.0
2019-11-27,-0.0,-0.0,-5.2972753151687675,1.0,-5.000542225837061,-2.2578283855225703,0.0
2019-11-29,-0.0,-0.0,-5.724489795918367,1.0,-5.385311871227364,-2.2620005748778382,0.0
2019-12-02,-0.0,-0.0,-6.168743431917129,1.0,-5.50878246509533,-2.335234949707251,0.0
2019-12-03,-0.0,-0.0,-5.975549048316251,1.0,-5.385358711566617,-2.280380673499268,0.0
2019-12-04,-0.0,-0.0,-6.665310109067231,1.0,-6.028650496500082,-2.584893374572684,0.0
2019-12-05,-0.0,-0.0,-6.419414200276031,1.0,-5.372795583499463,-2.5428615243060877,0.0
2019-12-06,-0.0,-0.0,-6.925551318189354,1.0,-5.984911291659758,-2.670701376222848,0.0
2019-12-09,-0.0,-0.0,-7.11783439490446,1.0,-6.001173315454241,-2.642641635936976,0.0
2019-12-10,-0.0,-0.0,-10.132643884892087,1.0,-8.389838129496404,-2.9595323741007196,0.0
2019-12-11,-0.0,-0.0,-10.206997742663658,1.0,-8.37923250564334,-2.987133182844244,0.0
2019-12-12,-0.0,-0.0,-10.3405083581406,1.0,-8.50332035722464,-3.0551866269750403,0.0
2019-12-13,-0.0,-0.0,-10.455722070844686,1.0,-8.342643051771116,-2.9084922797456856,0.0
2019-12-16,-0.0,-0.0,-10.531847133757962,1.0,-8.365559599636033,-2.850545950864422,0.0
2019-12-17,-0.0,-0.0,-9.82095081292447,1.0,-7.573574809631611,-2.185840707964602,0.0
2019-12-18,-0.0,-0.0,-10.721182043762688,1.0,-8.243627340401533,-2.5932776900518837,0.0
2019-12-19,-0.0,-0.0,-10.545072912063633,1.0,-7.946531153336278,-2.6031816173221385,0.0
2019-12-20,-0.0,-0.0,-10.612389380530974,1.0,-7.955973451327433,-2.5555309734513276,0.0
2019-12-23,-0.0,-0.0,-10.821784420289855,1.0,-8.227807971014492,-2.5955615942028984,0.0
2019-12-24,-0.0,-0.0,-11.3277471869763,1.0,-8.816614795307636,-2.796265262149868,0.0
2019-12-26,-0.0,-0.0,-11.47164323800291,1.0,-8.903780901599612,-2.861124575860398,0.0
2019-12-27,-0.0,-0.0,-11.76112759643917,1.0,-9.027448071216618,-2.9394164193867462,0.0
2019-12-30,-0.0,-0.0,-11.384216725559481,1.0,-8.663839811542992,-2.50906949352179,0.0
2019-12-31,-0.0,-0.0,-11.918925579103007,1.0,-9.074667323804832,-2.6493346476096598,0.0
2020-01-02,-0.0,-0.0,-11.870493009565857,1.0,-9.027961736571008,-2.629384351238656,0.0
2020-01-03,-0.0,-0.0,-10.939530685920579,1.0,-8.172608303249097,-2.4512635379061374,0.0
2020-01-06,-0.0,-0.0,-10.542321116928447,1.0,-7.858856893542758,-2.4138307155322862,0.0
2020-01-07,-0.0,-0.0,-10.472510822510822,1.0,-7.790692640692642,-2.381818181818182,0.0
2020-01-08,-0.0,-0.0,-10.815783590431478,1.0,-8.014978761457634,-2.525598032640286,0.0
2020-01-09,-0.0,-0.0,-11.946597118728267,1.0,-8.916542473919524,-2.9754098360655736,0.0
2020-01-10,-0.0,-0.0,-12.338122113904566,1.0,-9.184710107747563,-3.1316059517701382,0.0
2020-01-13,-0.0,-0.0,-12.786507936507936,1.0,-9.448148148148148,-3.2203703703703703,0.0
2020-01-14,-0.0,-0.0,-14.74291742013261,1.0,-10.902652200120555,-3.4927667269439424,0.0
2020-01-15,-0.0,-0.0,-15.138656762612195,1.0,-11.205199628597956,-3.606313834726091,0.0
2020-01-16,-0.0,-0.0,-14.796481649984836,1.0,-10.959053685168334,-3.5750682438580528,0.0
2020-01-17,-0.0,-0.0,-14.526268656716418,1.0,-10.851940298507461,-3.4725373134328357,0.0
2020-01-21,-0.0,-0.0,-14.610910186859554,1.0,-11.006630500301387,-3.520795660036166,0.0
2020-01-22,-0.0,-0.0,-14.609520940042183,1.0,-11.004218137993373,-3.5158180174751434,0.0
2020-01-23,-0.0,-0.0,-15.271656050955416,1.0,-11.711146496815287,-3.864331210191083,0.0
2020-01-24,-0.0,-0.0,-15.349648112603964,1.0,-11.770953294945617,-3.8694817658349323,0.0
2020-01-27,-0.0,-0.0,-15.21471235460547,1.0,-11.421879911977365,-3.80006287331028,0.0
2020-01-28,-0.0,-0.0,-13.634854771784232,1.0,-9.93997233748271,-3.087690179806362,0.0
2020-01-29,-0.0,-0.0,-13.959356477561387,1.0,-10.106971493084956,-3.1580581428168215,0.0
2020-01-30,-0.0,-0.0,-14.031303357996586,1.0,-10.36397268070575,-3.062037564029596,0.0
2020-01-31,-0.0,-0.0,-14.703870387038705,1.0,-10.940294029402942,-3.357635763576358,0.0
2020-02-03,-0.0,-0.0,-13.704722222222223,1.0,-10.070833333333333,-3.002222222222222,0.0
2020-02-04,-0.0,-0.0,-13.679933203451156,1.0,-10.088227108266075,-3.0637350403562484,0.0
2020-02-05,-0.0,-0.0,-13.409583107742286,1.0,-9.812127774769897,-2.849214943151056,0.0
2020-02-06,-0.0,-0.0,-14.081752232142858,1.0,-10.075334821428571,-2.744698660714286,0.0
2020-02-07,-0.0,-0.0,-13.966491276654663,1.0,-9.99169205206314,-2.7346995292162837,0.0
2020-02-10,-0.0,-0.0,-13.476660442784743,1.0,-9.611629767938116,-2.5854894638570283,0.0
2020-02-11,-0.0,-0.0,-13.08073727933541,1.0,-9.296469366562825,-2.5833333333333335,0.0
2020-02-12,-0.0,-0.0,-13.096749024707412,1.0,-9.334720416124838,-2.576332899869961,0.0
2020-02-13,-0.0,-0.0,-13.075628075628076,1.0,-9.323750323750323,-2.5003885003885005,0.0
2020-02-14,-0.0,-0.0,-13.160394497793927,1.0,-9.223202699195433,-2.570205035037633,0.0
2020-02-18,-0.0,-0.0,-13.290416008425488,1.0,-9.330963665086887,-2.7082675092153763,0.0
2020-02-19,-0.0,-0.145287228109314,-14.052704963747907,1.0,-9.783602900167317,-2.9049079754601226,0.0
2020-02-20,-0.0,-0.1630877955966295,-13.645827670562651,1.0,-9.550149497145963,-2.8222343027996737,0.0
2020-02-21,-0.0,-0.17402464065708417,-12.918377823408623,1.0,-8.965092402464064,-2.609599589322382,0.0
2020-02-24,-0.0,-0.2953178132356788,-13.141773476327492,1.0,-9.11561600837039,-2.6047606591681927,0.0
2020-02-25,-0.0,-0.7219832465474304,-11.718360878424269,1.0,-7.229793977812996,-1.9696626669685304,0.0
2020-02-26,-0.0,-0.40516314091072064,-9.481893151667265,1.0,-5.811760487629975,-1.2287558264610972,0.0
2020-02-27,-0.0,-0.3622927180966114,-9.512797404470078,1.0,-5.9556596971881754,-1.1937635183850035,0.0
2020-02-28,-0.0,-0.6640191628845185,-6.556732223903177,1.0,-3.7099092284417545,-0.6765002521432173,0.0
2020-03-02,-0.0,-0.6706766917293233,-6.492105263157895,1.0,-3.6911027568922306,-0.6774436090225564,0.0
2020-03-03,-0.0,-0.825959891161947,-5.037690214652827,1.0,-2.8221304041116597,-0.39181699082938626,0.0
2020-03-04,-0.0,-0.9578618806086617,-5.048283261802575,1.0,-2.537846273897776,-0.21020288724151384,0.0
2020-03-05,-0.0,-1.3008152677413378,-4.621271076523995,1.0,-2.273948489901797,-0.06837131739855476,0.0
2020-03-06,-0.0,-1.5652981608768344,-4.576351476871633,1.0,-2.146851198216608,-0.0,0.0
2020-03-09,-0.0,-1.470135049397263,-4.520982507024382,1.0,-2.0725097434967825,-0.0,0.0
2020-03-10,-0.41016501650165016,-0.5783498349834983,-3.1466666666666665,1.0,-1.4654785478547856,-0.0,0.0
2020-03-11,-0.18180689226948152,-0.7490220428438373,-3.0821484011176654,1.0,-1.196274448928904,-0.0,0.0
2020-03-12,-0.2321198182532114,-0.541033264149885,-2.748920177259213,1.0,-1.087451618331744,-0.0,0.0
2020-03-13,-0.44347946597680976,-0.2926964475446944,-2.041345221046796,1.0,-0.8420566360234675,-0.0,0.0
2020-03-16,-0.2795174909529554,-0.6603618817852835,-2.1267068757539205,1.0,-0.7585042219541617,-0.0,0.0
2020-03-17,-0.759007930171909,-0.5779445420192666,-1.6801319921230509,1.0,-1.3052317845547927,-0.0,0.0
2020-03-18,-0.8144523899134363,-0.6312167320823701,-1.6386364858325717,1.0,-1.2923275444916393,-0.0,0.0
2020-03-19,-0.798941798941799,-0.5003338983921508,-1.5838598654132634,1.0,-1.2538141470180304,-0.0,0.0
2020-03-20,-0.815194328002898,-0.44108057755006985,-1.6333385085131706,1.0,-1.2855664234332143,-0.0,0.0
2020-03-23,-0.7902640596653899,-0.47424914331787943,-1.5376940133037695,1.0,-1.2370993751259827,-0.0,0.0
2020-03-24,-0.8542327771522161,-0.5429931415702733,-1.4755348551540588,1.0,-1.2454703654417034,-0.0,0.0
2020-03-25,-0.7711447362369498,-0.4876971899001977,-1.23083291174171,1.0,-1.1095065078416042,-0.0,0.0
2020-03-26,-0.7801431455312902,-0.48701596623233623,-1.2154064966048816,1.0,-1.1054780693705268,-0.0,0.0
2020-03-27,-0.7580408381155745,-0.4472174029093821,-1.1569909693491702,1.0,-1.086391743404956,-0.0,0.0
2020-03-30,-0.7548461675262315,-0.44104570513960517,-1.1610350346789968,1.0,-1.0890983460786057,-0.0,0.0
2020-03-31,-0.7331006450472739,-0.4639480427675179,-1.1473888839798532,1.0,-1.0736944419899266,-0.0,0.0
2020-04-01,-0.7328069169350213,-0.4705545017424677,-1.1375446645198288,1.0,-1.070360404076051,-0.0,0.0
2020-04-02,-0.7754475254475255,-0.3647332397332397,-1.1371533871533872,1.0,-1.110170235170235,-0.0,0.0
2020-04-03,-0.7760775200596308,-0.3613802779848292,-1.1364054895426843,1.0,-1.110799315999474,-0.0,0.0
2020-04-06,-0.7953562284806216,-0.34634060210117423,-1.1381654453959567,1.0,-1.1343692063211794,-0.0,0.0
2020-04-07,-0.7479529170931424,-0.2858239508700102,-1.1057659501876493,1.0,-1.1252132378027977,-0.0,0.0
2020-04-08,-0.7477500533162721,-0.2882064406056729,-1.1026658136063128,1.0,-1.126679462571977,-0.0,0.0
2020-04-09,-0.7457275803722504,-0.26349407783417933,-1.1064720812182742,1.0,-1.1144670050761423,-0.0,0.0
2020-04-13,-0.7365725652854784,-0.28767934989630506,-1.0956956024886781,1.0,-1.112498412832776,-0.0,0.0
2020-04-14,-0.7596449300102424,-0.2536701946056675,-1.1342608398770913,1.0,-1.1201348583134174,-0.0,0.0
2020-04-15,-0.7441248833460592,-0.2590141681513532,-1.1222957495545942,1.0,-1.116526681937728,-0.0,0.0
2020-04-16,-0.7606964331102263,-0.21875794289587394,-1.1407692959417097,1.0,-1.115987460815047,-0.0,0.0
2020-04-17,-0.7558607825681462,-0.23917927847725634,-1.1271355292721184,1.0,-1.1170884734410107,-0.0,0.0
2020-04-20,-0.7980642135334499,-0.18142668315354113,-1.1663753037990876,1.0,-1.1180232806037607,-0.0,0.0
2020-04-21,-0.8049176129087339,-0.19371638350550668,-1.1657559976094938,1.0,-1.104328523862375,-0.0,0.0
2020-04-22,-0.7831590533847,-0.20278565683078614,-1.1452097709665128,1.0,-1.1023665382498624,-0.0,0.0
2020-04-23,-0.7761502743773745,-0.20514985225833685,-1.140818910932883,1.0,-1.099113550021106,-0.0,0.0
2020-04-24,-0.7745271867612292,-0.2025920297196893,-1.1448412698412698,1.0,-1.0995862884160754,-0.0,0.0
2020-04-27,-0.7953931825852177,-0.22072224097198784,-1.107703341208235,1.0,-1.0949206884913938,-0.0,0.0
2020-04-28,-0.8115147938969905,-0.18958105032453848,-1.1097951614262833,1.0,-1.10393660962657,-0.0,0.0
2020-04-29,-0.8115807661511231,-0.19339205191959205,-1.1059463104218468,1.0,-1.10333347380842,-0.0,0.0
2020-04-30,-0.806373369019739,-0.15410672465707595,-1.1145031783205086,1.0,-1.1070173971227835,-0.0,0.0
2020-05-01,-0.7968703867729554,-0.19043401240035432,-1.1187734615546838,1.0,-1.1117297228900418,-0.0,0.0
2020-05-04,-0.7977201985362161,-0.15899722385799614,-1.129258854210482,1.0,-1.120341549591991,-0.0,0.0
2020-05-05,-0.7981068573832562,-0.16335717290702567,-1.1220445940260833,1.0,-1.123474968447623,-0.0,0.0
2020-05-06,-0.7948491723384589,-0.1624653390471389,-1.1199058902613226,1.0,-1.1241072178808504,-0.0,0.0
2020-05-07,-0.7978305828725784,-0.17684548178786982,-1.1118895876419195,1.0,-1.1340902376229265,-0.0,0.0
2020-05-08,-0.797626087691138,-0.18163385993072567,-1.1095294415814818,1.0,-1.1352538649995776,-0.0,0.0
2020-05-11,-0.8137831774118444,-0.14325022224103628,-1.1280531685222028,1.0,-1.1480760276002202,-0.0,0.0
2020-05-12,-0.8172437318778781,-0.16258741258741258,-1.1119733924611974,1.0,-1.1722241173460686,-0.0,0.0
2020-05-13,-0.8154225471858527,-0.13683897296378167,-1.1191123958510456,1.0,-1.1796463186532904,-0.0,0.0
2020-05-14,-0.8200542464824546,-0.11006102729276149,-1.1231140871334124,1.0,-1.1847770808611628,-0.0,0.0
2020-05-15,-0.8335589778304282,-0.09840920629548147,-1.1223557285496701,1.0,-1.1765104078524284,-0.0,0.0
2020-05-18,-0.8414959928762243,-0.1058389517873044,-1.1154645295339864,1.0,-1.1775431454861551,-0.0,0.0
2020-05-19,-0.8584082047804713,-0.025512798779454147,-1.1812171554500763,1.0,-1.1728682827597898,-0.0,0.0
2020-05-20,-0.8697852434616202,-0.0065064852221985965,-1.1965128641292793,1.0,-1.1797576015309377,-0.0,0.0
2020-05-21,-0.8711546655304645,-0.0,-1.214401363442693,1.0,-1.1752023860247125,-0.0,0.0
2020-05-22,-0.8716454727172203,-0.0,-1.2089482413983754,1.0,-1.1723727299791604,-0.0,0.0
2020-05-26,-0.8709718561346823,-0.0,-1.210653855964629,1.0,-1.1697559731315363,-0.0,0.0
2020-05-27,-0.9001210130521221,-0.0,-1.2664015904572565,1.0,-1.1553721151352754,-0.0,0.0
2020-05-28,-0.8961564977593933,-0.0,-1.2662013098931404,1.0,-1.1465012064805238,-0.0,0.0
2020-05-29,-0.9119972048740009,-0.0,-1.2762807354675285,1.0,-1.179106433157182,-0.0,0.0
2020-06-01,-0.909772796650822,-0.0,-1.2650996467663862,1.0,-1.1860799790676375,-0.0,0.0
2020-06-02,-0.9171130037755729,-0.0,-1.2717095442971287,1.0,-1.2013785231363596,-0.0,0.0
2020-06-03,-0.9173804190275398,-0.0,-1.276716299907761,1.0,-1.1982255018228136,-0.0,0.0
2020-06-04,-0.9141502808988764,-0.0,-1.2879213483146068,1.0,-1.18701720505618,-0.0,0.0
2020-06-05,-0.914369164048325,-0.0,-1.2894189494180643,1.0,-1.2215780855865823,-0.0,0.0
2020-06-08,-0.9049859303552585,-0.0,-1.3028930706999646,1.0,-1.1888849806542383,-0.0,0.0
2020-06-09,-0.9503983436107485,-0.0,-1.3371292253679614,1.0,-1.21357519016969,-0.0,0.0
2020-06-10,-0.9509238395673728,-0.0,-1.3527264533573682,1.0,-1.2028841820639928,-0.0,0.0
2020-06-11,-0.9612002538301151,-0.0,-1.3802465778261264,1.0,-1.1912791224730306,-0.0,0.0
2020-06-12,-0.9326261595135591,-0.0,-1.3688251742044295,1.0,-1.13687807909103,-0.0,0.0
2020-06-15,-0.9278218694885362,-0.0,-1.3621252204585537,1.0,-1.119268077601411,-0.0,0.0
2020-06-16,-0.926563118757425,-0.0,-1.3541162493949928,1.0,-1.11937343248119,-0.0,0.0
2020-06-17,-0.9300708591674048,-0.0,-1.3692205491585474,1.0,-1.129406554472985,-0.0,0.0
2020-06-18,-0.930428236127718,-0.0,-1.3706656038262255,1.0,-1.1274522828926972,-0.0,0.0
2020-06-19,-0.9320478723404256,-0.0,-1.3714095744680852,1.0,-1.1291666666666669,-0.0,0.0
2020-06-22,-0.9288091962185433,-0.0,-1.3851138431494385,1.0,-1.1244063734410368,-0.0,0.0
2020-06-23,-0.9320858704831326,-0.0,-1.3871727632339215,1.0,-1.1253833503711275,-0.0,0.0
2020-06-24,-0.9306666666666666,-0.0,-1.3884888888888889,1.0,-1.125288888888889,-0.0,0.0
2020-06-25,-0.9171602864468217,-0.0,-1.3938201750508354,1.0,-1.1095393864379808,-0.0,0.0
2020-06-26,-0.917679826694372,-0.0,-1.3933418807197488,1.0,-1.1100402316636457,-0.0,0.0
2020-06-29,-0.908361616784943,-0.0,-1.3989068629611672,1.0,-1.1005862388151806,-0.0,0.0
2020-06-30,-0.9057865786578657,-0.0,-1.3966556655665567,1.0,-1.097997799779978,-0.0,0.0
2020-07-01,-0.9033886401545079,-0.0,-1.3897814063734528,1.0,-1.0962163111228163,-0.0,0.0
2020-07-02,-0.898768570051273,-0.0,-1.3851614882334897,1.0,-1.0983829265086111,-0.0,0.0
2020-07-06,-0.9016264083117793,-0.0,-1.383937573977467,1.0,-1.0982859146902808,-0.0,0.0
2020-07-07,-0.8949349910256972,-0.0,-1.3748194195158254,1.0,-1.107954296721096,-0.0,0.0
2020-07-08,-0.8986718268977043,-0.0,-1.392250857595215,1.0,-1.1069575160524232,-0.0,0.0
2020-07-09,-0.8984859217283513,-0.0,-1.398884363378785,1.0,-1.1297591641579598,-0.0,0.0
2020-07-10,-0.9020437241195066,-0.0,-1.394897368538225,1.0,-1.1556169019101472,-0.0,0.0
2020-07-13,-0.902726504470044,-0.0,-1.3926967041764888,1.0,-1.152337321531824,-0.0,0.0
2020-07-14,-0.9070928625562837,-0.0,-1.399803842895992,1.0,-1.151219294726049,-0.0,0.0
2020-07-15,-0.907996790585718,-0.0,-1.3993492021039493,1.0,-1.150129268075243,-0.0,0.0
2020-07-16,-0.9018722613198779,-0.0,-1.3800292125879698,1.0,-1.1442924799716725,-0.0,0.0
2020-07-17,-0.9037601310952655,-0.0,-1.3808848930422075,1.0,-1.1442490810044732,-0.0,0.0
2020-07-20,-0.9211040113596023,-0.0,-1.3768193113241036,1.0,-1.1394213702520413,-0.0,0.0
2020-07-21,-0.9074049425440348,-0.0,-1.370424597364568,1.0,-1.158924530813257,-0.0,0.0
2020-07-22,-0.9022382414452899,-0.0,-1.3655497708361144,1.0,-1.1819961731856004,-0.0,0.0
2020-07-23,-0.9085553621636097,-0.0,-1.3692596063730087,1.0,-1.1850760922925871,-0.0,0.0
2020-07-24,-0.8995368721054506,-0.0,-1.3616405415033843,1.0,-1.191930887068044,-0.0,0.0
2020-07-27,-0.9084821428571428,-0.0,-1.357142857142857,1.0,-1.1986607142857144,-0.0,0.0
2020-07-28,-0.9157320941870336,-0.0,-1.3560609445511818,1.0,-1.1962825611009338,-0.0,0.0
2020-07-29,-0.9246514122273866,-0.0,-1.3456381837683231,1.0,-1.198739721129782,-0.0,0.0
2020-07-30,-0.9226751194249743,-0.0,-1.3448368230724586,1.0,-1.196928434305103,-0.0,0.0
2020-07-31,-0.9210078768349446,-0.0,-1.3468940207662012,1.0,-1.2075725026852846,-0.0,0.0
2020-08-03,-0.9244058541825181,-0.0,-1.342523385400349,1.0,-1.2087902251264377,-0.0,0.0
2020-08-04,-0.9173328569514537,-0.0,-1.334822026707159,1.0,-1.2139252378187664,-0.0,0.0
2020-08-05,-0.9234499169397925,-0.0,-1.342432541642347,1.0,-1.2238584833655097,-0.0,0.0
2020-08-06,-0.9230492951423185,-0.0,-1.343584448235611,1.0,-1.2229056298823742,-0.0,0.0
2020-08-07,-0.922750044730721,-0.0,-1.3382089819287886,1.0,-1.2121130792628376,-0.0,0.0
2020-08-10,-0.9229943174191239,-0.0,-1.3397020000894895,1.0,-1.2117768132802362,-0.0,0.0
2020-08-11,-0.9205655412336649,-0.0,-1.329289505374426,1.0,-1.2102939208777486,-0.0,0.0
2020-08-12,-0.9282605769662166,-0.0,-1.344026201265198,1.0,-1.214231235138409,-0.0,0.0
2020-08-13,-0.9200196052221182,-0.0,-1.3258922603929957,1.0,-1.209820433988326,-0.0,0.0
2020-08-14,-0.9236396074933094,-0.0,-1.3290365744870651,1.0,-1.2076271186440677,-0.0,0.0
2020-08-17,-0.9278925527642675,-0.0,-1.3274731158805944,1.0,-1.2067288385167998,-0.0,0.0
2020-08-18,-0.9368676649129907,-0.0,-1.3510949233328837,1.0,-1.2086424749314266,-0.0,0.0
2020-08-19,-0.9347447407208896,-0.0,-1.3333333333333333,1.0,-1.1984010004913126,-0.0,0.0
2020-08-20,-0.9272743457361581,-0.0,-1.3294908314046643,1.0,-1.1940092576108243,-0.0,0.0
2020-08-21,-0.9263874671769994,-0.0,-1.3300547420891005,1.0,-1.194134140371178,-0.0,0.0
2020-08-24,-0.9275685313126811,-0.0,-1.333942500557165,1.0,-1.1958546913305104,-0.0,0.0
2020-08-25,-0.9277849596576473,-0.0,-1.3351758569963892,1.0,-1.1947577229973698,-0.0,0.0
2020-08-26,-0.9253977449975489,-0.0,-1.3374927581443024,1.0,-1.1935915147733855,-0.0,0.0
2020-08-27,-0.9233612397577485,-0.0,-1.335589597434984,1.0,-1.194201995012469,-0.0,0.0
2020-08-28,-0.9221910986616869,-0.0,-1.3335111822506782,1.0,-1.1905206527055268,-0.0,0.0
2020-08-31,-0.921613935300391,-0.0,-1.330385709207252,1.0,-1.1916992534660504,-0.0,0.0
2020-09-01,-0.9276392240994011,-0.0,-1.3568874586573703,1.0,-1.1849468132653975,-0.0,0.0
2020-09-02,-0.9221353584989949,-0.0,-1.3572928300201028,1.0,-1.1878490060308244,-0.0,0.0
2020-09-03,-0.9267672259907176,-0.0,-1.3567029632274188,1.0,-1.1792217065333808,-0.0,0.0
2020-09-04,-0.8806971100816238,-0.0,-1.3212000882417825,1.0,-1.2101919258769027,-0.0,0.0
2020-09-08,-0.8783330390252516,-0.0,-1.3165724880805227,1.0,-1.2197156983930777,-0.0,0.0
2020-09-09,-0.8599465545187717,-0.011652867218644588,-1.275901344898585,1.0,-1.233276383230385,-0.0,0.0
2020-09-10,-0.8505210831552784,-0.009898399686041948,-1.2681288972223435,1.0,-1.2319365107050975,-0.0,0.0
2020-09-11,-0.8460163877266388,-0.016997907949790794,-1.2701359832635983,1.0,-1.2252876569037656,-0.0,0.0
2020-09-14,-0.8590747953958597,-0.02039476563525756,-1.275723226399405,1.0,-1.2213663617663792,-0.0,0.0
2020-09-15,-0.8583907642333524,-0.03283437952679864,-1.2798384618761247,1.0,-1.2186032219832317,-0.0,0.0
2020-09-16,-0.861612620508326,-0.02252410166520596,-1.2752410166520596,1.0,-1.2227870289219984,-0.0,0.0
2020-09-17,-0.8549936400719329,-0.033861134260274574,-1.2708452125093206,1.0,-1.226457300758805,-0.0,0.0
2020-09-18,-0.8521720052654673,-0.03549802544975867,-1.2722685388328214,1.0,-1.227906976744186,-0.0,0.0
2020-09-21,-0.8498245614035087,-0.03723684210526315,-1.274298245614035,1.0,-1.2246052631578948,-0.0,0.0
2020-09-22,-0.8403199720243039,-0.04707785111684224,-1.2706211478777811,1.0,-1.213183546793723,-0.0,0.0
2020-09-23,-0.8357772540804749,-0.043903290564720254,-1.2732390678188008,1.0,-1.2112682203019989,-0.0,0.0
