Date,ETRN,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-06-01,1.0,-0.919405227982758,-0.5885237473800767,-0.2973464626092459,-1.1493257404990707,-0.0,0.0
2020-06-02,1.0,-0.9203560830860534,-0.5871018793273987,-0.2966567754698319,-1.1523639960435215,-0.0,0.0
2020-06-03,1.0,-0.9203525831060516,-0.5867820862484683,-0.29262026167042177,-1.152970473141231,-0.0,0.0
2020-06-04,1.0,-0.9217711301044634,-0.5893083254194366,-0.2881054131054131,-1.1578031022475468,-0.0,0.0
2020-06-05,1.0,-0.9085764040052242,-0.6002295484228439,-0.28523370404084375,-1.1636917718763604,-0.0,0.0
2020-06-08,1.0,-0.908350788444058,-0.5947911314863851,-0.28763387740584123,-1.16132474410149,-0.0,0.0
2020-06-09,1.0,-0.9080200798450532,-0.5953990276295505,-0.2892999723309222,-1.159966797106605,-0.0,0.0
2020-06-10,1.0,-0.9049318109736758,-0.607477006026007,-0.2789803361877577,-1.1731287662543608,-0.0,0.0
2020-06-11,1.0,-0.9029880320202901,-0.6142506142506142,-0.2781960846476975,-1.1674724577950384,-0.0,0.0
2020-06-12,1.0,-0.8835319398319984,-0.5832389138503613,-0.3058409845672983,-1.1343621801133033,-0.0,0.0
2020-06-15,1.0,-0.8906311097208102,-0.5662782513490263,-0.3171189489325096,-1.136153906311097,-0.0,0.0
2020-06-16,1.0,-0.8922877052084562,-0.5759615763158931,-0.3332939648045352,-1.1353490020077948,-0.0,0.0
2020-06-17,1.0,-0.8903484622040432,-0.570321717926532,-0.33524738456697867,-1.1370644222449462,-0.0,0.0
2020-06-18,1.0,-0.8990261404407995,-0.5567559042699995,-0.34621298742262346,-1.1407562196900995,-0.0,0.0
2020-06-19,1.0,-0.9079917545389679,-0.5574803773884088,-0.35138349322127965,-1.1473083326726394,-0.0,0.0
2020-06-22,1.0,-0.9203490457026735,-0.5590708052755309,-0.3378491453161732,-1.1672311431645215,-0.0,0.0
2020-06-23,1.0,-0.9178267980374166,-0.5567832781522997,-0.3397423112210299,-1.1746778890262874,-0.0,0.0
2020-06-24,1.0,-0.9154923955131531,-0.555826114725959,-0.344377469961279,-1.1761606323100875,-0.0,0.0
2020-06-25,1.0,-0.9126728018804031,-0.5449982072427393,-0.3514202621409505,-1.1748535914903788,-0.0,0.0
2020-06-26,1.0,-0.9133861401902639,-0.5406997571946025,-0.35055526808104126,-1.1757751860844643,-0.0,0.0
2020-06-29,1.0,-0.9094741866199985,-0.5348818709728741,-0.35768833028398694,-1.1753639328613477,-0.0,0.0
2020-06-30,1.0,-0.927131163904971,-0.5043322020363346,-0.37811938510680776,-1.1831902575364344,-0.0,0.0
2020-07-01,1.0,-0.9188909250258943,-0.5052187076726953,-0.3724404429925902,-1.187156401880328,-0.0,0.0
2020-07-02,1.0,-0.9159265601975388,-0.5101358078776536,-0.37169939065673663,-1.1849137759369153,-0.0,0.0
2020-07-06,1.0,-0.9153665057260285,-0.5101552212601252,-0.37620206695662584,-1.1885399624915207,-0.0,0.0
2020-07-07,1.0,-0.9100290871418895,-0.5152408654420847,-0.3704028369924692,-1.1888671952823047,-0.0,0.0
2020-07-08,1.0,-0.9397109708935477,-0.490860981070629,-0.42401791166293507,-1.2162426216161204,-0.0,0.0
2020-07-09,1.0,-0.9366377731656697,-0.4946079029829487,-0.4219671997721076,-1.2162943067594514,-0.0,0.0
2020-07-10,1.0,-0.932769005371968,-0.5089532801562755,-0.4111997395409409,-1.2167914699658147,-0.0,0.0
2020-07-13,1.0,-0.9456300399120307,-0.502891585892319,-0.41243789199315795,-1.2116966685672395,-0.0,0.0
2020-07-14,1.0,-0.9275803310613437,-0.5137130801687764,-0.3978821811100292,-1.217948717948718,-0.0,0.0
2020-07-15,1.0,-0.9323430334023297,-0.5100044644669021,-0.3991639271074313,-1.2170542635658916,-0.0,0.0
2020-07-16,1.0,-0.9279736756581085,-0.5225463113422164,-0.398846278843029,-1.2130321741956451,-0.0,0.0
2020-07-17,1.0,-0.9296043545373304,-0.5238037208546592,-0.40027622065155577,-1.2083841091883987,-0.0,0.0
2020-07-20,1.0,-0.9360052240633417,-0.5268549506162763,-0.41421108480940333,-1.2042282262672435,-0.0,0.0
2020-07-21,1.0,-0.9103394873048866,-0.5420793087989566,-0.40559155560989524,-1.217467498064148,-0.0,0.0
2020-07-22,1.0,-0.8989387755102041,-0.5584897959183673,-0.397265306122449,-1.2268979591836735,-0.0,0.0
2020-07-23,1.0,-0.9037207203511507,-0.5647946835131477,-0.405874389793658,-1.227878738154818,-0.0,0.0
2020-07-24,1.0,-0.8846012043750768,-0.5823604112899923,-0.39961492769653023,-1.2299373233378394,-0.0,0.0
2020-07-27,1.0,-0.8857961522717971,-0.5805566925910767,-0.3987310683585755,-1.2282030290626278,-0.0,0.0
2020-07-28,1.0,-0.8854004426592343,-0.578613001065661,-0.39474547094024104,-1.23993769981146,-0.0,0.0
2020-07-29,1.0,-0.889405663483701,-0.5802189660849523,-0.4047579848534738,-1.241521238063879,-0.0,0.0
2020-07-30,1.0,-0.8877429428442289,-0.5828984673542343,-0.40070674281957513,-1.2376217282327322,-0.0,0.0
2020-07-31,1.0,-0.8878470080197408,-0.586428130783467,-0.4013571869216533,-1.2370964425251902,-0.0,0.0
2020-08-03,1.0,-0.8844872269529804,-0.5901106586038093,-0.4031017318688551,-1.2360031264140854,-0.0,0.0
2020-08-04,1.0,-0.8838242553891723,-0.5894767154846141,-0.4029537600789863,-1.2376172453513248,-0.0,0.0
2020-08-05,1.0,-0.8867581418416267,-0.593073235245495,-0.409199867746735,-1.2438832864936353,-0.0,0.0
2020-08-06,1.0,-0.8871114417989417,-0.5854828042328042,-0.41455853174603174,-1.2464451058201058,-0.0,0.0
2020-08-07,1.0,-0.8897971038546119,-0.5940832330608689,-0.4252520642297,-1.2400730260155182,-0.0,0.0
2020-08-10,1.0,-0.884222757075276,-0.6003402772014275,-0.42459955183002734,-1.240559382521371,-0.0,0.0
2020-08-11,1.0,-0.8800614005974112,-0.6025970793229339,-0.42254397610355127,-1.2434865582475938,-0.0,0.0
2020-08-12,1.0,-0.876935817805383,-0.6038923395445135,-0.4123809523809524,-1.2475776397515528,-0.0,0.0
2020-08-13,1.0,-0.8736659220650285,-0.6126003143873583,-0.40208488458674607,-1.2483246463142217,-0.0,0.0
2020-08-14,1.0,-0.8736245553073549,-0.6128485149333995,-0.4017539505253578,-1.248490113344916,-0.0,0.0
2020-08-17,1.0,-0.8686998262021021,-0.6093685343043945,-0.4066043201191757,-1.2512207233302988,-0.002110403045601258,0.0
2020-08-18,1.0,-0.868501655629139,-0.6088990066225165,-0.4080711920529801,-1.2501241721854306,-0.003435430463576159,0.0
2020-08-19,1.0,-0.8641135222604871,-0.6198497987635367,-0.40276337081448904,-1.2484544209783826,-0.013982822289531556,0.0
2020-08-20,1.0,-0.8595198675496689,-0.612955298013245,-0.39929635761589405,-1.2481788079470197,-0.01912251655629139,0.0
2020-08-21,1.0,-0.8629468898532755,-0.6071089067989254,-0.4145484604257078,-1.2453399462698906,-0.0030998140111593306,0.0
2020-08-24,1.0,-0.863253161418299,-0.6022398545334325,-0.42503512686998923,-1.2420447970906685,-0.0,0.0
2020-08-25,1.0,-0.8621430637629655,-0.6073391462457126,-0.42365386999462784,-1.2393074093970824,-0.0,0.0
2020-08-26,1.0,-0.8595280406661984,-0.6073893457866677,-0.425713931479109,-1.240112410629417,-0.0,0.0
2020-08-27,1.0,-0.8471832149347431,-0.6210143730381629,-0.4215678176111019,-1.2403766727242689,-0.0,0.0
2020-08-28,1.0,-0.8471224506646851,-0.6161753777557593,-0.4219717612088184,-1.2408141359095037,-0.002394517380893403,0.0
2020-08-31,1.0,-0.849235852953325,-0.6142916150351094,-0.4258570838496489,-1.2411813300289136,-0.0,0.0
2020-09-01,1.0,-0.8489529552682665,-0.6161249019040932,-0.4210482838379249,-1.2441865267853456,-0.0,0.0
2020-09-02,1.0,-0.8404976440439779,-0.6088286351988096,-0.4222534512689097,-1.2465073985285609,-0.015127717615937836,0.0
2020-09-03,1.0,-0.8456325923477398,-0.6125940004958268,-0.4252954301297413,-1.2417568795967275,-0.0066110238823237745,0.0
2020-09-04,1.0,-0.807728480883255,-0.6167245961970967,-0.3838478838683296,-1.252831731752198,-0.028010631772643634,0.0
2020-09-08,1.0,-0.7977096114519427,-0.6177914110429448,-0.37791411042944784,-1.2477709611451944,-0.04879345603271983,0.0
2020-09-09,1.0,-0.7766260162601626,-0.6258130081300813,-0.35040650406504065,-1.2432926829268294,-0.06890243902439025,0.0
2020-09-10,1.0,-0.7655832049931103,-0.6301775147928994,-0.33209045959309397,-1.2421982653805625,-0.08279970819486099,0.0
2020-09-11,1.0,-0.7660728744939271,-0.6329554655870445,-0.3331983805668016,-1.237085020242915,-0.07923076923076923,0.0
2020-09-14,1.0,-0.7627400145831646,-0.6268330227659402,-0.33269869561694887,-1.2400956007453618,-0.08851170704042778,0.0
2020-09-15,1.0,-0.7625409935624925,-0.6216446009959918,-0.3268148508036763,-1.2423579902020325,-0.09538847726628609,0.0
2020-09-16,1.0,-0.7637792070341122,-0.6184156964910853,-0.31909956850932186,-1.252503460066759,-0.11682813644875031,0.0
2020-09-17,1.0,-0.7534631681877445,-0.625611147327249,-0.3135593220338983,-1.251914928292047,-0.1297669491525424,0.0
2020-09-18,1.0,-0.7522722641124924,-0.6242103117994702,-0.31599755451395967,-1.2512329325453433,-0.13209700427960058,0.0
2020-09-21,1.0,-0.7489406779661018,-0.6276483050847458,-0.31983376792698825,-1.2466998044328552,-0.1311929595827901,0.0
2020-09-22,1.0,-0.7579591836734694,-0.6139591836734694,-0.33493877551020407,-1.2437142857142856,-0.1310204081632653,0.0
2020-09-23,1.0,-0.7467991982656359,-0.6083364011944206,-0.34535934879535324,-1.2437517895856343,-0.14623471182558187,0.0
2020-09-24,1.0,-0.7426146564387139,-0.6031499918393994,-0.3375224416517056,-1.2475926228170393,-0.1494205973559654,0.0
2020-09-25,1.0,-0.7425015302999388,-0.6032238318710468,-0.3382574984697001,-1.2459906141603754,-0.15082636196694552,0.0
2020-09-28,1.0,-0.7375045826713919,-0.6010428123345145,-0.3309707116379486,-1.2454682471791112,-0.1585400627316795,0.0
2020-09-29,1.0,-0.7381659815214294,-0.5977858276690138,-0.3292360291424153,-1.2451463226016526,-0.15983556514306646,0.0
2020-09-30,1.0,-0.738302546993246,-0.5956546505004475,-0.33298071446008626,-1.2415574904386035,-0.16018390430466273,0.0
2020-10-01,1.0,-0.7402533914531307,-0.5995844706074063,-0.33148653603291645,-1.2427995274371615,-0.15969364891840143,0.0
2020-10-02,1.0,-0.7410433432738266,-0.586666121982107,-0.330323951141795,-1.2569957923117774,-0.17010498794885412,0.0
2020-10-05,1.0,-0.7269720725134738,-0.5990527519189939,-0.31549077249714197,-1.2592683325167402,-0.1822227666176711,0.0
2020-10-06,1.0,-0.7277508255534265,-0.5924823678095315,-0.3123241876961963,-1.2605079701577724,-0.1837824615760936,0.0
2020-10-07,1.0,-0.7261284014991037,-0.5941828254847645,-0.3096382597360273,-1.2602248655694965,-0.18347726902395306,0.0
2020-10-08,1.0,-0.7264292980671415,-0.5904374364191252,-0.3100712105798576,-1.2610783316378433,-0.18115971515768056,0.0
2020-10-09,1.0,-0.7242965918807769,-0.5890712162547335,-0.3082780243495256,-1.2621849423836475,-0.1880369721894214,0.0
2020-10-12,1.0,-0.7174550191321338,-0.5867866156476431,-0.3037124480989986,-1.2558007001546854,-0.2069119921843198,0.0
2020-10-13,1.0,-0.7112656014961174,-0.5899499939016953,-0.30247591169654836,-1.2525104687563524,-0.20933447168353866,0.0
2020-10-14,1.0,-0.7115431546408526,-0.5887496949483445,-0.3019604653054584,-1.2564467583177419,-0.20865533230293662,0.0
2020-10-15,1.0,-0.7091892771427409,-0.5846316560224545,-0.3028108855713298,-1.25635601838669,-0.21490460887605256,0.0
2020-10-16,1.0,-0.7085605012612906,-0.5864594352673121,-0.3011229554886484,-1.2554316868744406,-0.21710472780535436,0.0
2020-10-19,1.0,-0.7114304323048116,-0.5885370023609867,-0.30546283481234227,-1.255434340144916,-0.20980216559472442,0.0
2020-10-20,1.0,-0.6910549538708384,-0.5878459687123948,-0.27737665463297234,-1.2279181708784597,-0.22703569995988768,0.0
2020-10-21,1.0,-0.69117529081428,-0.5880064179703169,-0.2769755314881669,-1.2280786201363818,-0.22703569995988768,0.0
2020-10-22,1.0,-0.6882851884452268,-0.5863807313755302,-0.27170520925022007,-1.2236536768824517,-0.23093542450188045,0.0
2020-10-23,1.0,-0.6835838845460012,-0.592864301463219,-0.2699538985768691,-1.2262176788935657,-0.23619963920625375,0.0
2020-10-26,1.0,-0.680196949681758,-0.5877667026940474,-0.27080581241743723,-1.220367479284256,-0.2439053680797406,0.0
2020-10-27,1.0,-0.6796496980845362,-0.5870356300235934,-0.26708521613948094,-1.2267365137761426,-0.23837325548846322,0.0
2020-10-28,1.0,-0.6778217584262923,-0.5863420095158131,-0.26968134021030743,-1.2265003398504657,-0.2379353084642757,0.0
2020-10-29,1.0,-0.6666004213204023,-0.5860328311936086,-0.25577328192694465,-1.2308915298700267,-0.23546245876227198,0.0
2020-10-30,1.0,-0.663431707899133,-0.5845994749821017,-0.2627078195847586,-1.232042001431867,-0.23462731684034685,0.0
2020-11-02,1.0,-0.6457278481012657,-0.5734177215189873,-0.25593354430379744,-1.2280854430379746,-0.2525316455696202,0.0
2020-11-03,1.0,-0.648206667720019,-0.5767103807868541,-0.26030968557434037,-1.2246405435297834,-0.24020382366882606,0.0
2020-11-04,1.0,-0.6520639936796366,-0.5626308512739483,-0.2609915070116532,-1.2307327671341104,-0.24380801896109028,0.0
2020-11-05,1.0,-0.6190625983013527,-0.5833988675684177,-0.23564800251651463,-1.2296712802768166,-0.26435199748348537,0.0
2020-11-06,1.0,-0.6145444544847366,-0.5758456763446352,-0.24107177935803245,-1.2359643264055318,-0.26138372686913136,0.0
