Date,IWF,IWM,MTUM,SPY,SURF,VLUE,VXX
2019-11-01,-1.5191752577319588,-2.2989690721649487,-2.8094845360824743,-3.287147766323024,1.0,-2.8309278350515465,0.0
2019-11-04,-1.5184628008752734,-2.266958424507658,-2.821526258205689,-3.272975929978118,1.0,-2.796362144420131,0.0
2019-11-05,-1.6053063457330414,-2.258342450765864,-2.9372264770240695,-3.1939277899343543,1.0,-2.6814824945295404,0.0
2019-11-06,-1.6016820625947883,-2.2699572590652144,-2.946091272576865,-3.2142561698607475,1.0,-2.7554115538397905,0.0
2019-11-07,-1.6036720044174488,-2.283406957482054,-2.9483710657095523,-3.213141910546659,1.0,-2.756073992269464,0.0
2019-11-08,-1.6081006358860934,-2.2732927840752004,-2.9586674039259053,-3.2209012994194084,1.0,-2.7626486038153164,0.0
2019-11-11,-1.618388258100249,-2.2471614511215727,-3.003461644973691,-3.21420659097203,1.0,-2.763361949598449,0.0
2019-11-12,-1.6164421608109985,-2.2480211081794192,-3.0152756561588663,-3.2320511040133315,1.0,-2.775308984863213,0.0
2019-11-13,-1.6876051598429613,-2.2497195737521034,-3.147644419517667,-3.2026079641054404,1.0,-2.7335950644980374,0.0
2019-11-14,-1.6964815599830436,-2.251377702416278,-3.205030380104564,-3.2314540059347183,1.0,-2.7459375441571288,0.0
2019-11-15,-1.7056571671629095,-2.2530837941301574,-3.2258613356018717,-3.2403232666950235,1.0,-2.753438253225578,0.0
2019-11-18,-1.7327709465255934,-2.2656562768086927,-3.26365456105233,-3.269230769230769,1.0,-2.7665141549899914,0.0
2019-11-19,-1.8075836431226764,-2.465873605947955,-3.332193308550186,-3.3717472118959106,1.0,-2.892342007434944,0.0
2019-11-20,-1.8168801808590804,-2.4721929163526752,-3.373323285606631,-3.438733986435569,1.0,-2.970308967596081,0.0
2019-11-21,-2.4462599854756717,-2.8963326071169213,-4.173384168482208,-4.086056644880174,1.0,-3.553376906318083,0.0
2019-11-22,-2.4584705451884377,-2.9061470911086715,-4.19465788510794,-4.131357482619832,1.0,-3.6042810098792533,0.0
2019-11-25,-2.4593248478140564,-2.9239992621287585,-4.237594539752813,-4.177458033573141,1.0,-3.6484043534403248,0.0
2019-11-26,-2.6487025948103797,-2.983233532934132,-4.704790419161677,-4.620159680638723,1.0,-4.0033932135728545,0.0
2019-11-27,-2.6583988707400685,-3.0256100020165357,-4.7749546279491835,-4.673926194797338,1.0,-4.032466223028837,0.0
2019-11-29,-2.7498462169366413,-3.040393684642198,-4.919417674800082,-4.767069920032807,1.0,-4.027680951404552,0.0
2019-12-02,-2.877702416278084,-3.1371343789741415,-5.157481983891479,-4.90631623569309,1.0,-4.116574819838915,0.0
2019-12-03,-2.8322513089005237,-3.0946596858638746,-5.085026178010471,-4.850680628272251,1.0,-4.07979057591623,0.0
2019-12-04,-1.698860103626943,-2.5432124352331607,-5.865492227979274,-5.5148186528497405,1.0,-4.103212435233161,0.0
2019-12-05,-1.695598771750256,-2.460388945752303,-5.82517911975435,-5.359058341862847,1.0,-4.130399181166838,0.0
2019-12-06,-1.9210695187165776,-2.6622459893048127,-6.063957219251337,-5.573475935828878,1.0,-4.169625668449198,0.0
2019-12-09,-1.8757668711656443,-2.525635407537248,-6.340271691498685,-5.835232252410167,1.0,-4.333479404031552,0.0
2019-12-10,-2.3400046544100537,-2.52757737956714,-7.067488945776123,-6.190132650686525,1.0,-4.146846637188736,0.0
2019-12-11,-2.382739212007505,-2.5349437148217637,-7.122185741088181,-6.227251407129456,1.0,-4.185272045028143,0.0
2019-12-12,-2.4089828897338403,-2.5584600760456278,-7.233365019011407,-6.325095057034221,1.0,-4.238355513307985,0.0
2019-12-13,-2.468892625510449,-2.581071342781648,-7.413163583953879,-6.364160461205861,1.0,-4.193850588517895,0.0
2019-12-16,-2.473355736917907,-2.5804128660585692,-7.416226596255401,-6.3564570331253,1.0,-4.177628420547287,0.0
2019-12-17,-2.772218251131761,-2.367167024064808,-7.444603288062902,-6.284965451512986,1.0,-3.9573504884441264,0.0
2019-12-18,-3.4616438356164383,-2.7410958904109592,-8.518904109589041,-7.128493150684931,1.0,-4.5471232876712335,0.0
2019-12-19,-3.544765646926747,-2.8638787538591073,-8.735616053887174,-7.264664608476004,1.0,-4.657311254560764,0.0
2019-12-20,-3.5204109969452926,-2.9336295473479588,-8.649819494584836,-7.144959733407387,1.0,-4.521244098861428,0.0
2019-12-23,-3.5223424923674713,-2.971690258118235,-8.630030530113794,-7.1365528726061624,1.0,-4.494032750485706,0.0
2019-12-24,-3.5268400664084116,-2.9762036524626456,-8.576369673491977,-7.116491422246818,1.0,-4.474543442169342,0.0
2019-12-26,-3.6622845457201287,-3.1075080338884025,-9.158924919661118,-7.554192229038855,1.0,-4.731229915278996,0.0
2019-12-27,-3.6634275618374565,-3.12809187279152,-9.301531213191991,-7.623085983510013,1.0,-4.729976442873969,0.0
2019-12-30,-3.8299278846153846,-3.1634615384615388,-9.557391826923078,-7.783653846153847,1.0,-4.7136418269230775,0.0
2019-12-31,-3.754015466983938,-3.1549672813801313,-9.469066032123738,-7.712076145151697,1.0,-4.654074955383701,0.0
2020-01-02,-3.7954409118176367,-3.1976604679064184,-9.547090581883623,-7.769046190761847,1.0,-4.684763047390522,0.0
2020-01-03,-3.643567251461988,-3.1330409356725144,-9.279824561403508,-7.5453216374269,1.0,-4.6383040935672515,0.0
2020-01-06,-3.7935076645626684,-3.2663059813645927,-9.558461076044484,-7.709648331830478,1.0,-4.729185452359483,0.0
2020-01-07,-3.782857142857143,-3.2724812030075188,-9.56781954887218,-7.7046616541353385,1.0,-4.7470676691729325,0.0
2020-01-08,-4.051813471502591,-3.429080310880829,-10.39119170984456,-8.321891191709843,1.0,-5.189443005181347,0.0
2020-01-09,-4.14229118520964,-3.5457246616044897,-10.553317926708484,-8.454935622317596,1.0,-5.317596566523605,0.0
2020-01-10,-4.0308176100628925,-3.3996855345911947,-10.00062893081761,-7.991509433962264,1.0,-5.023899371069183,0.0
2020-01-13,-4.087814190264079,-3.426662424435253,-10.15685650652243,-8.081132675787464,1.0,-5.063951638561884,0.0
2020-01-14,-4.4968045745038685,-3.4833501513622602,-10.866128489741003,-8.56744029599731,1.0,-5.22233434241507,0.0
2020-01-15,-4.568912969861159,-3.4988147646461223,-10.946156451066713,-8.625126989502201,1.0,-5.224856078564172,0.0
2020-01-16,-4.636426833507126,-3.5582203684393465,-11.359054570733402,-8.894334376086201,1.0,-5.310392770246785,0.0
2020-01-17,-4.73695126166609,-3.659177324576564,-11.138264777048047,-8.797787763567232,1.0,-5.23401313515382,0.0
2020-01-21,-4.74015203870076,-3.6243953006219765,-11.153766413268833,-8.824464409122323,1.0,-5.211126468555633,0.0
2020-01-22,-4.7432107253351665,-3.6198006187693363,-11.073908559642488,-8.776211756617394,1.0,-5.163286352698521,0.0
2020-01-23,-4.903282739145782,-3.665019414048712,-11.320861277797388,-9.022237910342392,1.0,-5.386869043416873,0.0
2020-01-24,-4.896842105263158,-3.6691228070175437,-11.19578947368421,-8.940350877192984,1.0,-5.3852631578947365,0.0
2020-01-27,-4.789692148045659,-3.578692493946731,-11.09166378415773,-8.792113455551712,1.0,-5.337945347630578,0.0
2020-01-28,-4.559758955473719,-3.6180113826581852,-10.826247070639438,-8.45831938399732,1.0,-5.016404419149648,0.0
2020-01-29,-4.6284925836495345,-3.7457744049672304,-11.219730941704036,-8.721973094170405,1.0,-5.178337357709555,0.0
2020-01-30,-4.691298342541437,-3.726519337016575,-11.218922651933703,-8.768301104972375,1.0,-5.1253453038674035,0.0
2020-01-31,-4.590610976872627,-3.8419054193993785,-11.187435277873663,-8.753192958232656,1.0,-5.145322747670003,0.0
2020-02-03,-4.734794908062234,-3.851838755304102,-11.505304101838755,-8.975954738330977,1.0,-5.293140028288543,0.0
2020-02-04,-4.549080818591744,-3.7377731529656604,-11.338536246964967,-8.858480749219563,1.0,-5.201873048907387,0.0
2020-02-05,-4.417765440666204,-3.7921582234559335,-11.453851492019432,-8.890700902151284,1.0,-5.144344205412908,0.0
2020-02-06,-4.461249573233186,-3.7265278251963125,-11.387162854216456,-8.685558210993513,1.0,-4.880505291908501,0.0
2020-02-07,-4.477146814404432,-3.807825484764543,-11.560249307479225,-8.823060941828254,1.0,-4.957756232686981,0.0
2020-02-10,-4.534542916957432,-3.769364968597348,-11.686671318911374,-8.914863921842288,1.0,-4.986043265875785,0.0
2020-02-11,-4.514948997537812,-3.800211044671122,-11.759409074920859,-8.996834329933169,1.0,-5.1027084066127335,0.0
2020-02-12,-4.507027406886858,-3.7856640899508083,-11.740337315530569,-8.996837666900914,1.0,-5.106816584680253,0.0
2020-02-13,-4.5249557522123895,-3.8492035398230087,-11.868318584070797,-9.069026548672566,1.0,-5.0867256637168135,0.0
2020-02-14,-4.528308690948431,-3.932564010097367,-12.233681932924629,-9.213126577713666,1.0,-5.154345474215651,0.0
2020-02-18,-4.5068394528437725,-3.9503239740820737,-12.17818574514039,-9.180345572354211,1.0,-5.181785457163427,0.0
2020-02-19,-4.447169130905157,-4.134511359538406,-12.16913090515687,-9.11503786512802,1.0,-5.196538045438154,0.0
2020-02-20,-4.4901889534883725,-4.1351744186046515,-12.271438953488373,-9.215843023255815,1.0,-5.224563953488372,0.0
2020-02-21,-4.4492330168005845,-4.212929145361577,-12.35317750182615,-9.254565376186997,1.0,-5.253469685902118,0.0
2020-02-24,-4.499430307633878,-4.46524876566654,-12.895556399544247,-9.654006836308394,1.0,-5.464868970755791,0.0
2020-02-25,-4.090772693173293,-4.724681170292572,-13.178544636159039,-9.335708927231808,1.0,-5.1796699174793694,0.0
2020-02-26,-3.584225900681597,-4.02823758519961,-11.465433300876338,-8.117818889970788,1.0,-4.261603375527426,0.0
2020-02-27,-3.5408886027044426,-3.9971023824855116,-11.382807469414036,-8.0592401802962,1.0,-4.215711526078557,0.0
2020-02-28,-2.919308357348703,-4.2066282420749275,-10.019884726224783,-6.905763688760807,1.0,-3.7671469740634005,0.0
2020-03-02,-3.3823620104841194,-4.1643539932161575,-10.699969164353993,-7.530373111316682,1.0,-4.058279370952822,0.0
2020-03-03,-2.89068710959682,-4.504826802952867,-9.436967632027256,-6.823395797842135,1.0,-3.737649063032368,0.0
2020-03-04,-2.6002211777716338,-4.704451202654133,-9.442908487696986,-6.489908764169201,1.0,-3.4094553497373514,0.0
2020-03-05,-2.3245884773662553,-5.051440329218107,-8.402520576131687,-5.833076131687243,1.0,-3.108539094650206,0.0
2020-03-06,-2.2485074626865673,-5.353233830845771,-7.971393034825871,-5.464427860696517,1.0,-2.8383084577114426,0.0
2020-03-09,-2.207729468599034,-5.146618357487923,-7.7528985507246375,-5.294685990338165,1.0,-2.752415458937198,0.0
2020-03-10,-2.5841729254442205,-3.0934237039750867,-6.0263784575929655,-4.0410331562557245,1.0,-1.5735482689137206,0.0
2020-03-11,-2.084785919783381,-3.400406160094771,-5.705533931291251,-3.5263157894736845,1.0,-1.2059570147233036,0.0
2020-03-12,-2.1113024420788977,-2.832654978083907,-5.234971822166561,-3.3816530995616776,1.0,-1.093769567939887,0.0
2020-03-13,-2.305171946926618,-2.064446249661522,-4.655293799079339,-3.069997292174384,1.0,-0.4440834010289738,0.0
2020-03-16,-1.8326489983824812,-2.6030857285056617,-4.308821699639169,-2.6978972253328357,1.0,-0.0,0.0
2020-03-17,-1.607136078952363,-1.7034541658758777,-2.5615866388308977,-2.206395900550389,1.0,-0.4108939077623837,0.0
2020-03-18,-1.5568623819225782,-1.7951472494906464,-2.3013521022411556,-2.1862381922578256,1.0,-0.4213743285793665,0.0
2020-03-19,-1.5578656197019718,-1.548139555634871,-2.2071027036673505,-2.1392879450343534,1.0,-0.47050950298920313,0.0
2020-03-20,-1.5536446266262698,-1.5406344680092674,-2.2065585457137766,-2.1362502227766886,1.0,-0.47406879344145425,0.0
2020-03-23,-1.6068778280542986,-1.798552036199095,-2.0306787330316745,-2.1814479638009048,1.0,-0.4323076923076923,0.0
2020-03-24,-1.6182095716979437,-1.8140432791595582,-1.9516027655562538,-2.138996138996139,1.0,-0.45631678189817726,0.0
2020-03-25,-1.6004359490274982,-1.795103957075788,-1.5731891348088531,-2.078638497652582,1.0,-0.3361837692823608,0.0
2020-03-26,-1.6250837240455458,-1.7960482250502343,-1.542866711319491,-2.0733422638981915,1.0,-0.33506363027461483,0.0
2020-03-27,-1.5891053099490826,-1.7429079447183382,-1.4305342277539803,-2.036935262264608,1.0,-0.28263153640992483,0.0
2020-03-30,-1.5576411826311125,-1.7209377265769756,-1.4952871989043743,-2.043502779344236,1.0,-0.23854024007089342,0.0
2020-03-31,-1.5197667917897932,-1.743311237121636,-1.47184729654181,-2.00966376487501,1.0,-0.24191358517690284,0.0
2020-04-01,-1.526546556122449,-1.7746332908163267,-1.4290497448979593,-2.0109215561224487,1.0,-0.23078762755102042,0.0
2020-04-02,-1.5651288478107621,-1.6360930524007207,-1.4022871465496984,-2.0360303908514137,1.0,-0.19315422573823138,0.0
2020-04-03,-1.57929777284616,-1.6872473646667197,-1.4355235000396291,-2.0164064357612745,1.0,-0.20733930411349766,0.0
2020-04-06,-1.6111022364217251,-1.6584664536741212,-1.4440894568690095,-2.0587859424920127,1.0,-0.2146964856230032,0.0
2020-04-07,-1.5405572755417956,-1.5652476780185758,-1.3954334365325076,-2.058049535603715,1.0,-0.18072755417956654,0.0
2020-04-08,-1.5379433173300294,-1.5668266997057456,-1.387563884156729,-2.0589282948737804,1.0,-0.19234938826080222,0.0
2020-04-09,-1.5302995655156642,-1.4924155804558275,-1.3863861574815153,-2.0272886652946105,1.0,-0.18606601112889704,0.0
2020-04-13,-1.5355407047387606,-1.4591433778857839,-1.3926944106925883,-2.023390036452005,1.0,-0.18339914945321995,0.0
2020-04-14,-1.5556909949718118,-1.4193966174005792,-1.4374523845802225,-2.0300167606277615,1.0,-0.17583422215450253,0.0
2020-04-15,-1.5722919216646265,-1.423577111383109,-1.452111383108935,-2.0518665850673194,1.0,-0.15009179926560587,0.0
2020-04-16,-1.6053575517057161,-1.3766313058078303,-1.4779821414943142,-2.060291536289399,1.0,-0.111577501335572,0.0
2020-04-17,-1.6006562881562882,-1.3979700854700856,-1.4631410256410258,-2.0568528693528694,1.0,-0.11256105006105006,0.0
2020-04-20,-1.6379887418226076,-1.3352350524874486,-1.4960444241594404,-2.0498250418378214,1.0,-0.0878594249201278,0.0
2020-04-21,-1.6463646745336886,-1.3469356680624287,-1.5007993909402362,-2.043623905595737,1.0,-0.07552341073467835,0.0
2020-04-22,-1.6221867396593674,-1.4013838199513382,-1.464035888077859,-2.0610553527980535,1.0,-0.05474452554744526,0.0
2020-04-23,-1.5912419781049452,-1.417289543223858,-1.44160060400151,-2.041827104567761,1.0,-0.05813514533786334,0.0
2020-04-24,-1.5836854814367642,-1.4197856927256265,-1.4453667370962873,-2.0419559311801994,1.0,-0.05538786598249321,0.0
2020-04-27,-1.6080702551290784,-1.4299341358164885,-1.4160799454917101,-2.0451964569611625,1.0,-0.07131501249148307,0.0
2020-04-28,-1.6391370174110522,-1.3789553368660106,-1.4247539742619229,-2.0642694928084784,1.0,-0.06283118849356549,0.0
2020-04-29,-1.633865717962304,-1.3863447127393838,-1.4174551510105216,-2.0616910150632046,1.0,-0.07016879872833245,0.0
2020-04-30,-1.6731297709923665,-1.2887786259541985,-1.4908396946564886,-2.146335877862595,1.0,-0.03442748091603053,0.0
2020-05-01,-1.6772321087604063,-1.2938975024822426,-1.4881234247307724,-2.151989612770183,1.0,-0.026426334682654855,0.0
2020-05-04,-1.6970229007633588,-1.254351145038168,-1.5063358778625955,-2.17587786259542,1.0,-0.0,0.0
2020-05-05,-1.6979071188512067,-1.2609990834097158,-1.4942713107241061,-2.185074854873205,1.0,-0.0,0.0
2020-05-06,-1.6965648854961832,-1.2621374045801526,-1.4881679389312978,-2.1867175572519084,1.0,-0.0,0.0
2020-05-07,-1.7149529132531964,-1.2706530893499732,-1.4884771457009416,-2.1823750095704773,1.0,-0.0,0.0
2020-05-08,-1.7285337879727218,-1.2755734655920645,-1.5341754494730317,-2.2113298202107874,1.0,-0.0,0.0
2020-05-11,-1.727103672710367,-1.267240043390671,-1.5347900201456686,-2.219200371920037,1.0,-0.0,0.0
2020-05-12,-1.7260125454967863,-1.2673274994191899,-1.5352745295438706,-2.2155192441725395,1.0,-0.0,0.0
2020-05-13,-1.7217679728478863,-1.2368867633446465,-1.5356371490280778,-2.2193767355754392,1.0,-0.0,0.0
2020-05-14,-1.73072772124576,-1.2053654024051803,-1.5463305581251927,-2.2264878199198272,1.0,-0.0,0.0
2020-05-15,-1.7440499114226296,-1.1981822383116383,-1.5469460063159515,-2.2132018793807284,1.0,-0.0,0.0
2020-05-18,-1.7584447708123983,-1.2046842390044057,-1.543402643580428,-2.2232356806060136,1.0,-0.0,0.0
2020-05-19,-1.7835797905113986,-1.0494454713493528,-1.666358595194085,-2.2024029574861363,1.0,-0.0,0.0
2020-05-20,-1.788594736032015,-1.0277820532553485,-1.6756195167000154,-2.2038633215330155,1.0,-0.0,0.0
2020-05-21,-1.9813576325029258,-1.2135094465808394,-1.79953185086106,-2.3654071225547564,1.0,-0.0,0.0
2020-05-22,-2.2511481056257177,-1.4342709529276692,-2.072617680826636,-2.6061997703788746,1.0,-0.203310371220819,0.0
2020-05-26,-2.260668973471742,-1.4257016532103037,-2.0731449442522107,-2.626970396001538,1.0,-0.2251057285659362,0.0
2020-05-27,-2.3118591603791834,-1.4005610369510544,-2.1461597988005416,-2.6483846005029985,1.0,-0.16608628361385183,0.0
2020-05-28,-2.3430452037556866,-1.3806988674862064,-2.1694898848126996,-2.658697125157294,1.0,-0.12767399090117124,0.0
2020-05-29,-2.3607018224117873,-1.364967041488949,-2.1856339666537417,-2.6758433501357115,1.0,-0.10643660333462582,0.0
2020-06-01,-2.3597714507069534,-1.3708115436761572,-2.1786751888436955,-2.673251985279876,1.0,-0.10178190974239783,0.0
2020-06-02,-2.362420011634671,-1.3668799689742097,-2.1771378708551485,-2.6787861159588906,1.0,-0.11033546635640877,0.0
2020-06-03,-2.3591979075850045,-1.3661726242371401,-2.188995447059963,-2.6701540249927347,1.0,-0.1026833284897801,0.0
2020-06-04,-2.3841961852861036,-1.3457571039314908,-2.2420202413390427,-2.6843129622421174,1.0,-0.07512650836901517,0.0
2020-06-05,-2.3736990565120126,-1.3455889504911973,-2.235191129267581,-2.6813539538955355,1.0,-0.09094446065557826,0.0
2020-06-08,-2.376188627983699,-1.3054531340966427,-2.279448864738987,-2.6737822627595578,1.0,-0.06830972249175238,0.0
2020-06-09,-2.3950845152516025,-1.2979405478919759,-2.291140470176802,-2.679522051680591,1.0,-0.05070915096172527,0.0
2020-06-10,-2.3954391072295005,-1.2934497816593886,-2.286754002911208,-2.6760795730228044,1.0,-0.05220766618146531,0.0
2020-06-11,-2.3879117675638906,-1.314449518997182,-2.270333300942571,-2.6787484209503454,1.0,-0.06568846564959674,0.0
2020-06-12,-2.3281043281043283,-1.21999621999622,-2.280759780759781,-2.5944055944055946,1.0,-0.02683802683802684,0.0
2020-06-15,-2.337175247992442,-1.2110533774208785,-2.2853094000944734,-2.6002834199338687,1.0,-0.013604156825696741,0.0
2020-06-16,-2.3317050258337244,-1.1757632691404414,-2.2744011272898073,-2.593424142790042,1.0,-0.018882104274307185,0.0
2020-06-17,-2.3244890305644104,-1.1635102193887117,-2.273954622163885,-2.5891618226139133,1.0,-0.02437652353272079,0.0
2020-06-18,-2.32598912432027,-1.160791299456216,-2.2762047627976747,-2.5895368460528783,1.0,-0.023157697356084753,0.0
2020-06-19,-2.3269555430500843,-1.162915025323579,-2.276402175951979,-2.5894766460326393,1.0,-0.023353967360720315,0.0
2020-06-22,-2.333114014475045,-1.1627972553811448,-2.299182253971238,-2.5899050662656267,1.0,-0.014381050850643857,0.0
2020-06-23,-2.3283820626116385,-1.153332706590204,-2.298298392403873,-2.5928363260317755,1.0,-0.02829745228917928,0.0
2020-06-24,-2.3435172088637435,-1.1544554455445544,-2.3047619047619046,-2.609523809523809,1.0,-0.017161716171617162,0.0
2020-06-25,-2.4227602905569006,-1.134818401937046,-2.4271186440677965,-2.700629539951574,1.0,-0.0,0.0
2020-06-26,-2.4208030962747946,-1.1309143686502177,-2.423996129656507,-2.7001451378809866,1.0,-0.0,0.0
2020-06-29,-2.4062199114192184,-1.1164067013287118,-2.418351627190449,-2.6872713267860586,1.0,-0.0,0.0
2020-06-30,-2.433539412673879,-1.0744783616692426,-2.4493817619783615,-2.702666151468315,1.0,-0.0,0.0
2020-07-01,-2.4440139480821386,-1.06489732661759,-2.4607710189848895,-2.716485858194498,1.0,-0.0,0.0
2020-07-02,-2.4329167877554974,-1.0866027317640221,-2.452969098130388,-2.7146178436501014,1.0,-0.0,0.0
2020-07-06,-2.4381837544776843,-1.0830670926517572,-2.4493174557072317,-2.7110078419982573,1.0,-0.0,0.0
2020-07-07,-2.416392808815001,-1.1096075778078485,-2.4243185772279143,-2.7152522714092404,1.0,-0.0,0.0
2020-07-08,-2.4194640611395952,-1.1088323498113573,-2.43523265937893,-2.71045757956854,1.0,-0.0,0.0
2020-07-09,-2.4162544855009216,-1.116574532053147,-2.439433614586364,-2.726117738337698,1.0,-0.0,0.0
2020-07-10,-2.4109309775749925,-1.1424133579264149,-2.4235511115425687,-2.730899912629842,1.0,-0.0,0.0
2020-07-13,-2.4172166149068324,-1.137907608695652,-2.423136645962733,-2.726708074534161,1.0,-0.0,0.0
2020-07-14,-2.4175397749320915,-1.1266977105161038,-2.4220023282887078,-2.735060147458285,1.0,-0.0,0.0
2020-07-15,-2.421644685802948,-1.1145267649340573,-2.4287238169123353,-2.7326415826221875,1.0,-0.0,0.0
2020-07-16,-2.404468412942989,-1.111517719568567,-2.397342064714946,-2.7168721109399074,1.0,-0.0,0.0
2020-07-17,-2.3990185701914752,-1.1136341768498028,-2.3949773886269603,-2.7143269508322914,1.0,-0.0,0.0
2020-07-20,-2.4354243542435428,-1.1224509613517188,-2.418333657020781,-2.734317343173432,1.0,-0.0,0.0
2020-07-21,-2.420879014262152,-1.1266129814689048,-2.41399049189871,-2.7406616862326576,1.0,-0.0,0.0
2020-07-22,-2.435750388802488,-1.114793934681182,-2.426710730948678,-2.7429043545878695,1.0,-0.0,0.0
2020-07-23,-2.4440116845180135,-1.1198636806231743,-2.4307692307692306,-2.7423563777994158,1.0,-0.0,0.0
2020-07-24,-2.4097660421318317,-1.1598873895738278,-2.4009319483545286,-2.7372099796136293,1.0,-0.0,0.0
2020-07-27,-2.4103659128409203,-1.1587887023197128,-2.399689410851208,-2.737066873726099,1.0,-0.0,0.0
2020-07-28,-2.3984382531572352,-1.1390147498312928,-2.369709823580449,-2.7279475561554034,1.0,-0.005302226935312832,0.0
2020-07-29,-2.4143882101997285,-1.1302113631956563,-2.3746364165212333,-2.7412255187124295,1.0,-0.03500096955594338,0.0
2020-07-30,-2.4171761280931587,-1.1087821445900048,-2.380883066472586,-2.7475012130033964,1.0,-0.04978165938864629,0.0
2020-07-31,-2.41570528356762,-1.1225399903053805,-2.374697043141057,-2.738342220067862,1.0,-0.04323800290838585,0.0
2020-08-03,-2.3985823866394798,-1.1385571414700457,-2.380716574424701,-2.7343431401106906,1.0,-0.057481308864938345,0.0
2020-08-04,-2.3945987954148045,-1.1250242859918398,-2.376821449387993,-2.745482805517777,1.0,-0.07246939965028171,0.0
2020-08-05,-2.400058416901957,-1.1265699542400935,-2.38331223834096,-2.753383312238341,1.0,-0.07282640443968455,0.0
2020-08-06,-2.398909763457607,-1.1267399980531492,-2.382556215321717,-2.7542100652195076,1.0,-0.07183880073980337,0.0
2020-08-07,-2.407893448242092,-1.1436685926941532,-2.3955538145137596,-2.7555577318578,1.0,-0.09078444814415826,0.0
2020-08-10,-2.4010386047423085,-1.1528512639623751,-2.3945718204977466,-2.7567117381932196,1.0,-0.09298451891044485,0.0
2020-08-11,-2.4000979911807936,-1.1568838804507593,-2.3914747672709455,-2.75453209211171,1.0,-0.09622733953944146,0.0
2020-08-12,-2.3870241706624915,-1.1592132302573637,-2.3684313533613857,-2.7559448086896956,1.0,-0.11507975340052842,0.0
2020-08-13,-2.3712358232303483,-1.1833202972233086,-2.3306609307782558,-2.7536175205318734,1.0,-0.13844348846304264,0.0
2020-08-14,-2.3680453700987583,-1.1821648577295394,-2.3281509729148335,-2.754571233010658,1.0,-0.14510609171800137,0.0
2020-08-17,-2.370413853830349,-1.1876528715389885,-2.3279522551609433,-2.7528617552098624,1.0,-0.14489775951472458,0.0
2020-08-18,-2.35818128597912,-1.1749438969655577,-2.316811396233779,-2.7488535466874815,1.0,-0.15835691286954826,0.0
2020-08-19,-2.35849609375,-1.18330078125,-2.308203125,-2.7453125,1.0,-0.1703125,0.0
2020-08-20,-2.3773510585918265,-1.1952732644017725,-2.3276218611521418,-2.776366322008863,1.0,-0.1708517971442639,0.0
2020-08-21,-2.368145440173896,-1.2077857919177948,-2.3170635312716135,-2.790534532160854,1.0,-0.19701610512795178,0.0
2020-08-24,-2.3466197733489644,-1.1821023837436497,-2.333919499804611,-2.742575224697147,1.0,-0.164126611957796,0.0
2020-08-25,-2.3649842890809114,-1.1977611940298507,-2.369893951296151,-2.7500981932443045,1.0,-0.13658680282796545,0.0
2020-08-26,-2.3568134994604137,-1.1967036201314627,-2.3743745707838713,-2.74825860884921,1.0,-0.13450407142156381,0.0
2020-08-27,-2.3307480856076968,-1.2208914195955232,-2.3624582760651873,-2.7466129982328686,1.0,-0.15678382093068918,0.0
2020-08-28,-2.3266425144423772,-1.205620287868403,-2.359541760501322,-2.7355331440321162,1.0,-0.16400665818075003,0.0
2020-08-31,-2.3378218989581288,-1.2020837428739926,-2.3793001769215647,-2.755651661096914,1.0,-0.15402005111067427,0.0
2020-09-01,-2.3356883524678635,-1.1932096948287705,-2.3846531253066434,-2.7509567265234027,1.0,-0.14807182808360317,0.0
2020-09-02,-2.3292515673981193,-1.195239028213166,-2.379898119122257,-2.746865203761755,1.0,-0.14508228840125392,0.0
2020-09-03,-2.33660162761055,-1.209138150799098,-2.3925875085792723,-2.740366702617904,1.0,-0.12618884204333758,0.0
2020-09-04,-2.2313699026318328,-1.213824351682252,-2.295575050612166,-2.721295671454738,1.0,-0.17844403740480091,0.0
2020-09-08,-2.224544841537424,-1.2184760620364126,-2.285906945380985,-2.7103361911183894,1.0,-0.19381562469896926,0.0
2020-09-09,-2.1762724910997786,-1.2622919272587318,-2.2015779851823347,-2.7232752814394305,1.0,-0.2584431829115751,0.0
2020-09-10,-2.1255226149752944,-1.2438236412010641,-2.1546940326871913,-2.683770429494489,1.0,-0.2942797415431395,0.0
2020-09-11,-2.1109951617493596,-1.2536761218100747,-2.1501755051702873,-2.6743193245422634,1.0,-0.2976947158713594,0.0
2020-09-14,-2.1116698292220115,-1.251518026565465,-2.1503795066413662,-2.67314990512334,1.0,-0.30085388994307405,0.0
2020-09-15,-2.095036661026509,-1.2270163564579808,-2.1212633953750704,-2.6443880428652,1.0,-0.3125587516450461,0.0
2020-09-16,-2.0692572278516317,-1.1755136190387656,-2.0833875615878035,-2.614297666635679,1.0,-0.3540020451798829,0.0
2020-09-17,-2.068709377901578,-1.1702878365831013,-2.081987000928505,-2.6106778087279476,1.0,-0.35338904363974,0.0
2020-09-18,-2.05765481385201,-1.1632160430786371,-2.0866214836134063,-2.612570791941324,1.0,-0.36412589360319375,0.0
2020-09-21,-2.051463074779378,-1.1735253135160242,-2.0974454249883885,-2.605202043660009,1.0,-0.3617278216442174,0.0
2020-09-22,-2.0560260586319217,-1.1709632387156816,-2.1087947882736158,-2.607538389948813,1.0,-0.36333178222429036,0.0
2020-09-23,-2.0454545454545454,-1.163617696471906,-2.1259100242673137,-2.6134030240806423,1.0,-0.3851036027627403,0.0
