Date,IWF,IWM,MTUM,MYC,SPY,VLUE,VXX
2019-03-26,-0.0,-0.10140045103989755,-0.0,1.0,-0.09652810646768939,-0.19418381267923268,0.0
2019-03-27,-0.0,-0.09965234320678627,-0.0,1.0,-0.09777499652343206,-0.1931859268530107,0.0
2019-03-28,-0.0,-0.09913181400784705,-0.0,1.0,-0.09718396082032445,-0.19502184378217433,0.0
2019-03-29,-0.0,-0.09702816589044136,-0.0,1.0,-0.09579452206697717,-0.19329396762031492,0.0
2019-04-01,-0.0,-0.10021620422984173,-0.0,1.0,-0.09673753360867035,-0.18897081242897137,0.0
2019-04-02,-0.0,-0.10596603883253297,-0.0,1.0,-0.10613210811110034,-0.17179866867795016,0.0
2019-04-03,-0.0,-0.10630466068858631,-0.0,1.0,-0.1072733311192295,-0.17023690911103734,0.0
2019-04-04,-0.0,-0.10658493725007265,-0.0,1.0,-0.10687551023232003,-0.1702342571709261,0.0
2019-04-05,-0.0,-0.1068133084319015,-0.0,1.0,-0.10809988240990524,-0.16848585460330634,0.0
2019-04-08,-0.0,-0.10520347912662306,-0.0,1.0,-0.1087296209743214,-0.16888145249388112,0.0
2019-04-09,-0.0,-0.10419349032963685,-0.0,1.0,-0.11284628483615068,-0.16739350140521383,0.0
2019-04-10,-0.0,-0.10051614153071249,-0.0,1.0,-0.11425685305879585,-0.16898446040378043,0.0
2019-04-11,-0.0,-0.09717933450572581,-0.0,1.0,-0.12098259412603682,-0.1665674287217691,0.0
2019-04-12,-0.0,-0.09750425646775467,-0.0,1.0,-0.11883504284152097,-0.16787785667815566,0.0
2019-04-15,-0.0,-0.0978346702132081,-0.0,1.0,-0.11833811285205657,-0.16919496280287602,0.0
2019-04-16,-0.0,-0.09671833658867693,-0.0,1.0,-0.11818975190125917,-0.17034451232182188,0.0
2019-04-17,-0.0,-0.09052748627423725,-0.0,1.0,-0.13878657307665576,-0.16065049690735977,0.0
2019-04-18,-0.0,-0.08529288994016974,-0.0,1.0,-0.13964101850563518,-0.16646723250313064,0.0
2019-04-22,-0.0,-0.08683902602106201,-0.0,1.0,-0.13991196300217307,-0.16623948292193683,0.0
2019-04-23,-0.0,-0.08874461889967818,-0.0,1.0,-0.13944189804817564,-0.1649786149152259,0.0
2019-04-24,-0.0,-0.08896831798837307,-0.0,1.0,-0.1356707741092042,-0.1661428054852438,0.0
2019-04-25,-0.0,-0.09076233683097219,-0.0,1.0,-0.137632553090818,-0.1632525258148014,0.0
2019-04-26,-0.0,-0.0887936313533374,-0.0,1.0,-0.14451928965094918,-0.15845070422535212,0.0
2019-04-29,-0.0,-0.08875434933890047,-0.0,1.0,-0.14462073764787753,-0.1584133611691023,0.0
2019-04-30,-0.0,-0.08815177751176193,-0.0,1.0,-0.1437042398596921,-0.1601013334818073,0.0
2019-05-01,-0.0,-0.08509362669232164,-0.0,1.0,-0.14634486412626704,-0.16286722159479092,0.0
2019-05-02,-0.0,-0.08587273056612185,-0.0,1.0,-0.1408407529713386,-0.1666457662779194,0.0
2019-05-03,-0.0,-0.08972842049583096,-0.0,1.0,-0.13693119336293658,-0.1653419451829786,0.0
2019-05-06,-0.0,-0.08699282017031225,-0.0,1.0,-0.13700116880948407,-0.16744587298936942,0.0
2019-05-07,-0.0,-0.08751338497267379,-0.0,1.0,-0.13613038701692418,-0.16700273957362777,0.0
2019-05-08,-0.0,-0.08885588589682518,-0.0,1.0,-0.1428391290946283,-0.1693754028077451,0.0
2019-05-09,-0.0,-0.08820853107107358,-0.0,1.0,-0.14188120336539134,-0.16983747007685523,0.0
2019-05-10,-0.0,-0.08832092268070098,-0.0,1.0,-0.143091092324058,-0.16828565029953532,0.0
2019-05-13,-0.0,-0.08796820999314386,-0.0,1.0,-0.14173977528718745,-0.16950006296436215,0.0
2019-05-14,-0.0,-0.06305042366995416,-0.0,1.0,-0.15314627031532158,-0.17287123211557162,0.0
2019-05-15,-0.0,-0.06430358632193495,-0.0,1.0,-0.15682513205448984,-0.16891854323046984,0.0
2019-05-16,-0.0,-0.0655858511422255,-0.0,1.0,-0.15564299717745858,-0.16918563423756622,0.0
2019-05-17,-0.0,-0.061371740583909075,-0.0,1.0,-0.15643804323601515,-0.17510307555159346,0.0
2019-05-20,-0.0,-0.05892752735473453,-0.0,1.0,-0.15719575688392684,-0.17597516496366622,0.0
2019-05-21,-0.0,-0.05693895720883646,-0.0,1.0,-0.1584775471593122,-0.1757136497690724,0.0
2019-05-22,-0.0,-0.05447844228094576,-0.0,1.0,-0.16079276773296247,-0.17554937413073715,0.0
2019-05-23,-0.0,-0.05455152088083189,-0.0,1.0,-0.16465550797975867,-0.1709809264305177,0.0
2019-05-24,-0.0,-0.04810610785414327,-0.0,1.0,-0.16512133937604812,-0.1727024517345086,0.0
2019-05-28,-0.0,-0.048737912498960964,-0.0,1.0,-0.1650411459920756,-0.17160788008090658,0.0
2019-05-29,-0.0,-0.05326719266004339,-0.0,1.0,-0.1649003053709359,-0.163601442566774,0.0
2019-05-30,-0.0,-0.05214677328030272,-0.0,1.0,-0.1636353592686194,-0.1652373258206626,0.0
2019-05-31,-0.0,-0.05174081237911025,-0.0,1.0,-0.16635810997513126,-0.16348438795247305,0.0
2019-06-03,-0.0,-0.0535952935341205,-0.0,1.0,-0.16494674914922638,-0.1592289993248922,0.0
2019-06-04,-0.0,-0.053922986843011646,-0.0,1.0,-0.1705173245160846,-0.15325480471171732,0.0
2019-06-05,-0.0,-0.05064087657141294,-0.0,1.0,-0.1771336333666197,-0.1401720859609045,0.0
2019-06-06,-0.0,-0.05143796220213641,-0.0,1.0,-0.18234730210901123,-0.13568885236921394,0.0
2019-06-07,-0.0,-0.0528264118348712,-0.0,1.0,-0.18228059832458152,-0.13595294569285823,0.0
2019-06-10,-0.0,-0.05196089201362188,-0.0,1.0,-0.18598264308469736,-0.13523014390860155,0.0
2019-06-11,-0.0,-0.0534045393858478,-0.0,1.0,-0.18632403341912926,-0.13667708146945068,0.0
2019-06-12,-0.0,-0.05287413417225487,-0.0,1.0,-0.18551480530949027,-0.14141623202803763,0.0
2019-06-13,-0.0,-0.05955835613409612,-0.0,1.0,-0.18628914130945473,-0.13601691402039634,0.0
2019-06-14,-0.0,-0.057301166196871714,-0.0,1.0,-0.19220140385784557,-0.13223346045431933,0.0
2019-06-17,-0.0,-0.05457585892368501,-0.0,1.0,-0.1956936344288123,-0.1317338787694519,0.0
2019-06-18,-0.0,-0.0490758532977591,-0.0,1.0,-0.19792084272225832,-0.13542170673376006,0.0
2019-06-19,-0.0,-0.052404336910640885,-0.0,1.0,-0.1971611443705686,-0.12987281706072226,0.0
2019-06-20,-0.0,-0.053854757860723315,-0.0,1.0,-0.19692889791071155,-0.13010757142659873,0.0
2019-06-21,-0.0,-0.056572769953051646,-0.0,1.0,-0.19171499585749793,-0.13254625793979566,0.0
2019-06-24,-0.0,-0.046026090693579914,-0.0,1.0,-0.19655358851011323,-0.14374835373546088,0.0
2019-06-25,-0.0,-0.049902328867707575,-0.0,1.0,-0.19329186350978791,-0.14219808536872586,0.0
2019-06-26,-0.0,-0.0488724409885373,-0.0,1.0,-0.18592595672723747,-0.15126062067722845,0.0
2019-06-27,-0.0,-0.046818194432880975,-0.0,1.0,-0.19006188771403992,-0.15073682457747067,0.0
2019-06-28,-0.0,-0.046476512391427825,-0.0,1.0,-0.18925845373820768,-0.14955601424079126,0.0
2019-07-01,-0.0,-0.0431978297277471,-0.0,1.0,-0.19486774903458873,-0.14603662334426776,0.0
2019-07-02,-0.0,-0.04831848351739714,-0.0,1.0,-0.18836864494852218,-0.1489877644906952,0.0
2019-07-03,-0.0,-0.047892162974661624,-0.0,1.0,-0.18901957524624913,-0.14845600764722997,0.0
2019-07-05,-0.0,-0.04572038361328233,-0.0,1.0,-0.19079494428737734,-0.14937080769443983,0.0
2019-07-08,-0.0,-0.04583102493074793,-0.0,1.0,-0.19085872576177287,-0.14835180055401662,0.0
2019-07-09,-0.0,-0.04499653979238754,-0.0,1.0,-0.18997923875432524,-0.149121107266436,0.0
2019-07-10,-0.0,-0.04708405396056727,-0.0,1.0,-0.18830854375648565,-0.14821169145624352,0.0
2019-07-11,-0.0,-0.04326028386523345,-0.0,1.0,-0.19852512290642443,-0.14698775102074826,0.0
2019-07-12,-0.0,-0.04573902665797034,-0.0,1.0,-0.19267009894395026,-0.14930406183649964,0.0
2019-07-15,-0.0,-0.05028677767439277,-0.0,1.0,-0.1993972808199203,-0.1390698126571028,0.0
2019-07-16,-0.0,-0.04805784149100043,-0.0,1.0,-0.19550645998417965,-0.1442012795070706,0.0
2019-07-17,-0.0,-0.051908396946564885,-0.0,1.0,-0.19458709229701593,-0.1414295628036086,0.0
2019-07-18,-0.0,-0.052707421160560874,-0.0,1.0,-0.19283101479798256,-0.1400543146926786,0.0
2019-07-19,-0.0,-0.05212168184460376,-0.0,1.0,-0.19263985384892188,-0.1392448860962715,0.0
2019-07-22,-0.0,-0.05095673589108569,-0.0,1.0,-0.18963155637339676,-0.1429777107516914,0.0
2019-07-23,-0.0,-0.052767998225819866,-0.0,1.0,-0.18820170210406678,-0.145108529925429,0.0
2019-07-24,-0.0,-0.05304121426988699,-0.0,1.0,-0.18833093286062486,-0.14351595391092398,0.0
2019-07-25,-0.0,-0.05610547329895192,-0.0,1.0,-0.18467531747352078,-0.14556646148727334,0.0
2019-07-26,-0.0,-0.05414467212546933,-0.0,1.0,-0.18569627443645484,-0.14564196350638015,0.0
2019-07-29,-0.0,-0.04519687876813904,-0.0,1.0,-0.18665021967817497,-0.1541350778228992,0.0
2019-07-30,-0.0,-0.0463203162932649,-0.0,1.0,-0.1867101338697371,-0.15423458417146424,0.0
2019-07-31,-0.0,-0.0489297060333227,-0.0,1.0,-0.18543900781044076,-0.15292093836272075,0.0
2019-08-01,-0.0,-0.05440744639592221,-0.0,1.0,-0.1830018283561416,-0.14770901434982547,0.0
2019-08-02,-0.0,-0.05202296147728058,-0.0,1.0,-0.1851165364133066,-0.14608202503630957,0.0
2019-08-05,-0.0,-0.05064725142643991,-0.0,1.0,-0.186590774076786,-0.14428802343091612,0.0
2019-08-06,-0.0,-0.05126137699182771,-0.0,1.0,-0.16944543143739582,-0.14588515046327932,0.0
2019-08-07,-0.0,-0.0465329465849387,-0.0,1.0,-0.17593859457092823,-0.145742119089317,0.0
2019-08-08,-0.0,-0.048617757239342654,-0.0,1.0,-0.1752891635448853,-0.14329660113204454,0.0
2019-08-09,-0.0,-0.04675876726886292,-0.0,1.0,-0.17195291424834463,-0.1437232622142293,0.0
2019-08-12,-0.0,-0.045867689879445936,-0.0,1.0,-0.1763545323427763,-0.13843306936620675,0.0
2019-08-13,-0.0,-0.044199345295499924,-0.0,1.0,-0.17552057157604486,-0.1385881745697559,0.0
2019-08-14,-0.0,-0.04739663715376492,-0.0,1.0,-0.1703490103701297,-0.13605718463163027,0.0
2019-08-15,-0.0,-0.0567298038953216,-0.0,1.0,-0.16732481092296367,-0.11454387256542399,0.0
2019-08-16,-0.0,-0.05612846199175015,-0.0,1.0,-0.16731397653613328,-0.11581936036856484,0.0
2019-08-19,-0.0,-0.0445633750183512,-0.0,1.0,-0.17653182430899408,-0.11352382986106477,0.0
2019-08-20,-0.0,-0.04537035803275193,-0.0,1.0,-0.1756452451065304,-0.11144718783727965,0.0
2019-08-21,-0.0,-0.04638455709328759,-0.0,1.0,-0.17231018758558342,-0.1107565907549954,0.0
2019-08-22,-0.0,-0.04690012625423617,-0.0,1.0,-0.17108113495913352,-0.11101069838527476,0.0
2019-08-23,-0.0,-0.04980243443209845,-0.0,1.0,-0.1694290487681986,-0.10669866610093082,0.0
2019-08-26,-0.0,-0.045938625785584684,-0.0,1.0,-0.16662284046385653,-0.1022246180546425,0.0
2019-08-27,-0.0,-0.04410123057930473,-0.0,1.0,-0.16338993735471416,-0.10584032675360833,0.0
2019-08-28,-0.0,-0.04087526088497434,-0.0,1.0,-0.16766207684129006,-0.10409146397490253,0.0
2019-08-29,-0.0,-0.03461578836867521,-0.0,1.0,-0.17381377283224858,-0.10375551123241655,0.0
2019-08-30,-0.0,-0.038822989710990234,-0.0,1.0,-0.16753391441116716,-0.10434497673504162,0.0
2019-09-03,-0.0,-0.03183366615764125,-0.0,1.0,-0.1623530025973348,-0.11100669564195935,0.0
2019-09-04,-0.0,-0.023314273805957512,-0.0,1.0,-0.1626007788790914,-0.11654531956184797,0.0
2019-09-05,-0.0,-0.024657356284507957,-0.0,1.0,-0.1624163689509581,-0.11204936667749267,0.0
2019-09-06,-0.0,-0.02390867224492443,-0.0,1.0,-0.16647856262567295,-0.10688201336187325,0.0
2019-09-09,-0.0,-0.019032935140317692,-0.0,1.0,-0.1658288201912363,-0.11079008058873832,0.0
2019-09-10,-0.0,-0.01798212137285088,-0.0,1.0,-0.17605661134037956,-0.09963906389474639,0.0
2019-09-11,-0.0,-0.021899322688009117,-0.0,1.0,-0.16658248831215922,-0.10656979680640273,0.0
2019-09-12,-0.0,-0.011605165334749439,-0.0,1.0,-0.1747380418873936,-0.10887613817399976,0.0
2019-09-13,-0.0,-0.010336956239786256,-0.0,1.0,-0.170760810355114,-0.11589842027444164,0.0
2019-09-16,-0.0,-0.0036135839103198153,-0.0,1.0,-0.19480382459610948,-0.12040883613583911,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.19722284493558215,-0.12146427017261614,0.0
2019-09-18,-0.0,-0.0016087346379028429,-0.0,1.0,-0.19550081755366844,-0.12152539690911968,0.0
