Date,IWF,IWM,MD,MTUM,SPY,VLUE,VXX
2019-04-15,-0.0,-0.40880299325339536,1.0,-0.0,-0.854167280440739,-0.6831452729576054,0.0
2019-04-16,-0.0,-0.4193642974431152,1.0,-0.0,-0.8442704668074127,-0.6685726014543748,0.0
2019-04-17,-0.0,-0.37556813183590887,1.0,-0.0,-0.9134680233410551,-0.6432571914494326,0.0
2019-04-18,-0.0,-0.4034475621655184,1.0,-0.0,-0.9227403092753024,-0.630584548061855,0.0
2019-04-22,-0.0,-0.39672034273895707,1.0,-0.0,-0.9225587235928498,-0.6353671147880042,0.0
2019-04-23,-0.0,-0.39416964787274933,1.0,-0.0,-0.9171273985158028,-0.6453005351388109,0.0
2019-04-24,-0.0,-0.41239011641720125,1.0,-0.0,-0.9179733903540033,-0.6394630553575671,0.0
2019-04-25,-0.0,-0.44627479221051997,1.0,-0.0,-0.9355777597743572,-0.6187175563357038,0.0
2019-04-26,-0.0,-0.4436361450129261,1.0,-0.0,-0.9353694462814885,-0.6270666746828594,0.0
2019-04-29,-0.0,-0.46780268513456047,1.0,-0.0,-0.9585079885790656,-0.6111414859364558,0.0
2019-04-30,-0.0,-0.47575849514563107,1.0,-0.0,-0.9560376213592233,-0.6021541262135922,0.0
2019-05-01,-0.0,-0.46661408245608715,1.0,-0.0,-0.9706640779055306,-0.5964566331947943,0.0
2019-05-02,-0.0,-0.4571610864677645,1.0,-0.0,-0.9689190010329952,-0.6121103481801058,0.0
2019-05-03,-0.0,-0.46543022195196104,1.0,-0.0,-0.9653086044390391,-0.6097294010337488,0.0
2019-05-06,-0.0,-0.4724090701567493,1.0,-0.0,-0.9650585907776594,-0.606209100593517,0.0
2019-05-07,-0.0,-0.48112488955242066,1.0,-0.0,-0.960269339751988,-0.605435544316139,0.0
2019-05-08,-0.0,-0.48452078032230705,1.0,-0.0,-0.9366593965830606,-0.6079910335635526,0.0
2019-05-09,-0.0,-0.4831293918100315,1.0,-0.0,-0.9406045553670946,-0.605070268960504,0.0
2019-05-10,-0.0,-0.48470766894457107,1.0,-0.0,-0.952619589977221,-0.5998785117691724,0.0
2019-05-13,-0.0,-0.48500592471060067,1.0,-0.0,-0.9490778719654848,-0.6042293318749431,0.0
2019-05-14,-0.0,-0.4556547350704775,1.0,-0.0,-0.9520932888528236,-0.5976918221981786,0.0
2019-05-15,-0.0,-0.4583031837916064,1.0,-0.0,-0.9797395079594792,-0.5768813314037627,0.0
2019-05-16,-0.0,-0.4605548854041013,1.0,-0.0,-0.9772617611580218,-0.5778950542822677,0.0
2019-05-17,-0.0,-0.44619583550553527,1.0,-0.0,-0.9623723511913889,-0.6581005243951057,0.0
2019-05-20,-0.0,-0.4454046765345837,1.0,-0.0,-0.9622444914345255,-0.6569213324752536,0.0
2019-05-21,-0.0,-0.44011645724793136,1.0,-0.0,-0.9677290836653387,-0.6568188783328226,0.0
2019-05-22,-0.0,-0.44144698391214743,1.0,-0.0,-0.9701928696668616,-0.6644313882309515,0.0
2019-05-23,-0.0,-0.4419306184012067,1.0,-0.0,-0.9668482777726475,-0.6694062240280728,0.0
2019-05-24,-0.0,-0.42994442226793994,1.0,-0.0,-0.9692019528971043,-0.6714772622593422,0.0
2019-05-28,-0.0,-0.4317533364012885,1.0,-0.0,-0.9683693818070255,-0.6678324896456512,0.0
2019-05-29,-0.0,-0.42890629819258524,1.0,-0.0,-0.9746468447350565,-0.6807723150946887,0.0
2019-05-30,-0.0,-0.42333940647870794,1.0,-0.0,-0.9738134206219313,-0.690887193898033,0.0
2019-05-31,-0.0,-0.44571358763705216,1.0,-0.0,-0.9515927068381029,-0.6567510612955442,0.0
2019-06-03,-0.0,-0.45381904356808656,1.0,-0.0,-0.9549128030625267,-0.6294889712584312,0.0
2019-06-04,-0.0,-0.43907428327176135,1.0,-0.0,-0.9260831068909718,-0.6880285775348823,0.0
2019-06-05,-0.0,-0.4314559635007244,1.0,-0.0,-0.929066863960048,-0.7221862572829002,0.0
2019-06-06,-0.0,-0.4326164653684989,1.0,-0.0,-0.9071358146413606,-0.7413421247227014,0.0
2019-06-07,-0.0,-0.44976120782622087,1.0,-0.0,-0.8949314435372053,-0.7364966877214605,0.0
2019-06-10,-0.0,-0.4504693029696877,1.0,-0.0,-0.8853054316048622,-0.7416217879673795,0.0
2019-06-11,-0.0,-0.45187289627273564,1.0,-0.0,-0.8913009912608467,-0.7448352530648797,0.0
2019-06-12,-0.0,-0.4571525696096913,1.0,-0.0,-0.8935381192249452,-0.7396396674804537,0.0
2019-06-13,-0.0,-0.4491548991131848,1.0,-0.0,-0.8913883138151594,-0.7493742854494331,0.0
2019-06-14,-0.0,-0.4515331355093966,1.0,-0.0,-0.8854784866468843,-0.7539873887240357,0.0
2019-06-17,-0.0,-0.45963618333384987,1.0,-0.0,-0.8785831603086554,-0.7607301124918653,0.0
2019-06-18,-0.0,-0.4667534238086385,1.0,-0.0,-0.8747598686248993,-0.7569560637045298,0.0
2019-06-19,-0.0,-0.46099554234769685,1.0,-0.0,-0.8777860326894502,-0.756841258048539,0.0
2019-06-20,-0.0,-0.4572534815462437,1.0,-0.0,-0.8953350402797727,-0.7699057016174359,0.0
2019-06-21,-0.0,-0.47797873365671883,1.0,-0.0,-0.9131677856660991,-0.8212920427896816,0.0
2019-06-24,-0.0,-0.444133532895165,1.0,-0.0,-0.9505759094162817,-0.8590160734040477,0.0
2019-06-25,-0.0,-0.4324033985481298,1.0,-0.0,-0.9613268661089228,-0.8615840359386698,0.0
2019-06-26,-0.0,-0.42762749010500156,1.0,-0.0,-0.9204801936475745,-0.9229662098066796,0.0
2019-06-27,-0.0,-0.42381373415856183,1.0,-0.0,-0.9324753577627142,-0.9184268264728035,0.0
2019-06-28,-0.0,-0.38204682010703617,1.0,-0.0,-0.9770496109268806,-0.9242538661063137,0.0
2019-07-01,-0.0,-0.38437253354380424,1.0,-0.0,-0.9728032096816627,-0.9313996316758748,0.0
2019-07-02,-0.0,-0.3930133877175093,1.0,-0.0,-0.9601986776750765,-0.9361534160060525,0.0
2019-07-03,-0.0,-0.3934366992970238,1.0,-0.0,-0.9548321398068457,-0.9366664476709808,0.0
2019-07-05,-0.0,-0.37863918337873764,1.0,-0.0,-0.961991663110907,-0.9416089539501757,0.0
2019-07-08,-0.0,-0.38272294301198884,1.0,-0.0,-0.9584496633273115,-0.943406142223682,0.0
2019-07-09,-0.0,-0.3820427740727357,1.0,-0.0,-0.9586057360622885,-0.944577679950064,0.0
2019-07-10,-0.0,-0.3739685044547457,1.0,-0.0,-0.9640990235723444,-0.9495676759706743,0.0
2019-07-11,-0.0,-0.37354072807392547,1.0,-0.0,-0.9658982538064388,-0.9490611332171397,0.0
2019-07-12,-0.0,-0.38409202958093674,1.0,-0.0,-0.9560230073952342,-0.9466557107641741,0.0
2019-07-15,-0.0,-0.40322686645636174,1.0,-0.0,-0.956230283911672,-0.926557570977918,0.0
2019-07-16,-0.0,-0.4192399049881235,1.0,-0.0,-0.9633478490366851,-0.9164357350224333,0.0
2019-07-17,-0.0,-0.4255922919553884,1.0,-0.0,-0.9612947931102751,-0.9127895466244308,0.0
2019-07-18,-0.0,-0.42680956306677653,1.0,-0.0,-0.9654410552349545,-0.905358615004122,0.0
2019-07-19,-0.0,-0.4206022495218955,1.0,-0.0,-0.9379922855012804,-0.8828238954977148,0.0
2019-07-22,-0.0,-0.46287388908355365,1.0,-0.0,-0.9012837256713281,-0.8212658872997165,0.0
2019-07-23,-0.0,-0.4645925831283738,1.0,-0.0,-0.8984252723033188,-0.8311559715079694,0.0
2019-07-24,-0.0,-0.46399259093667167,1.0,-0.0,-0.8964966627279405,-0.8331044614058059,0.0
2019-07-25,-0.0,-0.44894584539065724,1.0,-0.0,-0.9071135561420803,-0.823925970680828,0.0
2019-07-26,-0.0,-0.4367651731808071,1.0,-0.0,-0.9132189386717509,-0.8276453765490945,0.0
2019-07-29,-0.0,-0.43719906890724153,1.0,-0.0,-0.923121073945346,-0.828353687701285,0.0
2019-07-30,-0.0,-0.4283385539858083,1.0,-0.0,-0.9267723582433036,-0.8412069296170811,0.0
2019-07-31,-0.0,-0.4613758647194465,1.0,-0.0,-0.9147130412503202,-0.8265757109915449,0.0
2019-08-01,-0.0,-0.4720048548340733,1.0,-0.0,-0.9079497907949792,-0.814015139416781,0.0
2019-08-02,-0.0,-0.48600765049325545,1.0,-0.0,-0.9600026843835985,-0.9095027179383934,0.0
2019-08-05,-0.0,-0.4782813024504867,1.0,-0.0,-0.9642161799261497,-0.9143672373279624,0.0
2019-08-06,-0.0,-0.4822240663900415,1.0,-0.0,-0.9300580912863069,-0.9072199170124481,0.0
2019-08-07,-0.0,-0.48788400423728817,1.0,-0.0,-0.9099907309322034,-0.9125066207627118,0.0
2019-08-08,-0.0,-0.4828226555246054,1.0,-0.0,-0.9159702878365832,-0.9172967237034089,0.0
2019-08-09,-0.0,-0.4700006593261687,1.0,-0.0,-0.8977055449330784,-0.9289246390189226,0.0
2019-08-12,-0.0,-0.4674131401284374,1.0,-0.0,-0.9076239091058785,-0.9181952906306604,0.0
2019-08-13,-0.0,-0.46547533013599623,1.0,-0.0,-0.9043098350962485,-0.9151501215426056,0.0
2019-08-14,-0.0,-0.4677197352035132,1.0,-0.0,-0.8949662450022939,-0.914465491249918,0.0
2019-08-15,-0.0,-0.4910984970650841,1.0,-0.0,-0.8740566341998321,-0.8600270915306715,0.0
2019-08-16,-0.0,-0.48356518925913944,1.0,-0.0,-0.8961177612423165,-0.8555160142348756,0.0
2019-08-19,-0.0,-0.46209560598744576,1.0,-0.0,-0.9065185900531145,-0.8504426203122485,0.0
2019-08-20,-0.0,-0.4683239775461106,1.0,-0.0,-0.897674418604651,-0.8416680032076984,0.0
2019-08-21,-0.0,-0.4705675008812126,1.0,-0.0,-0.8968500656903899,-0.8370237446726696,0.0
2019-08-22,-0.0,-0.47280816875260073,1.0,-0.0,-0.8904964629813386,-0.8376172337633239,0.0
2019-08-23,-0.0,-0.47203815743141586,1.0,-0.0,-0.8903293959473735,-0.8387912545215915,0.0
2019-08-26,-0.0,-0.45663531870428425,1.0,-0.0,-0.8866090370792566,-0.8232164909280897,0.0
2019-08-27,-0.0,-0.4566821882226234,1.0,-0.0,-0.8880230605974214,-0.82292755551332,0.0
2019-08-28,-0.0,-0.48720007708861984,1.0,-0.0,-0.874313429479973,-0.8505444383772846,0.0
2019-08-29,-0.0,-0.4813031616112984,1.0,-0.0,-0.8869523350987001,-0.8415021665864227,0.0
2019-08-30,-0.0,-0.48198169365678806,1.0,-0.0,-0.8816488510529348,-0.8367471036292645,0.0
2019-09-03,-0.0,-0.4854462198597458,1.0,-0.0,-0.8794389829965736,-0.8372666431842197,0.0
2019-09-04,-0.0,-0.48287791908255123,1.0,-0.0,-0.8811544991511034,-0.8393503539737962,0.0
2019-09-05,-0.0,-0.4758800102774922,1.0,-0.0,-0.8850847893114079,-0.8507515416238438,0.0
2019-09-06,-0.0,-0.4739812113245054,1.0,-0.0,-0.89275064926737,-0.8395267562281574,0.0
2019-09-09,-0.0,-0.4889088632788674,1.0,-0.0,-0.9016403967769895,-0.8196205579275143,0.0
2019-09-10,-0.0,-0.504386107940649,1.0,-0.0,-0.8149682047937388,-0.9416924832871353,0.0
2019-09-11,-0.0,-0.5120287253141831,1.0,-0.0,-0.7981720254610739,-0.9540394973070017,0.0
2019-09-12,-0.0,-0.5242575713025581,1.0,-0.0,-0.7926426867914667,-0.9501127119474666,0.0
2019-09-13,-0.0,-0.5227889044989709,1.0,-0.0,-0.7909955238997615,-0.9534420230666188,0.0
2019-09-16,-0.0,-0.5194635690279635,1.0,-0.0,-0.7905830913303096,-0.9529154566515483,0.0
2019-09-17,-0.0,-0.5444713109397464,1.0,-0.0,-0.7875441118808,-0.9354986276303752,0.0
2019-09-18,-0.0,-0.5523225298517255,1.0,-0.0,-0.7783755412675502,-0.9497113239732319,0.0
2019-09-19,-0.0,-0.5568565712224081,1.0,-0.0,-0.7707697858243957,-0.9522450719931778,0.0
2019-09-20,-0.0,-0.5691302492037955,1.0,-0.0,-0.7750599205437173,-0.939127294218078,0.0
