Date,FTAC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-28,1.0,-0.043722829831748536,-0.029916939151351147,-0.0824720311697423,-0.09667881885719297,-0.0,0.0
2020-08-31,1.0,-0.04374898207193776,-0.02976734862626693,-0.08269960786278957,-0.09661859958155326,-0.0,0.0
2020-09-01,1.0,-0.043432521791403673,-0.03063320308586314,-0.0809287646528404,-0.09739755535517484,-0.0,0.0
2020-09-02,1.0,-0.043139071852538256,-0.030616844899696963,-0.08094367502316613,-0.097523103508728,-0.0,0.0
2020-09-03,1.0,-0.04358723713562423,-0.030340627114820662,-0.08064516129032259,-0.09866656640850188,-0.0,0.0
2020-09-04,1.0,-0.03954922124600639,-0.03131240015974441,-0.07791283945686901,-0.09924121405750798,-0.0,0.0
2020-09-08,1.0,-0.03614969521335065,-0.03247726591386029,-0.07692115519136604,-0.10184121115219347,-0.0017362846007794542,0.0
2020-09-09,1.0,-0.033288466811236574,-0.032478376828933925,-0.07497694359281139,-0.10169745008599418,-0.0038385802238340935,0.0
2020-09-10,1.0,-0.029774421122046507,-0.03305918801557776,-0.06949023901656069,-0.10246233094026452,-0.009431262520063207,0.0
2020-09-11,1.0,-0.027166753659930903,-0.034474187855740315,-0.06928392115924738,-0.10203067133944772,-0.009817811249471828,0.0
2020-09-14,1.0,-0.028777515234423578,-0.036463126476806364,-0.06975500559631886,-0.10174107698047505,-0.006889690337022758,0.0
2020-09-15,1.0,-0.028576413554168067,-0.03926920153038971,-0.07200807567203799,-0.1004474022008699,-0.005944591916850488,0.0
2020-09-16,1.0,-0.0290836951639467,-0.03794230673254479,-0.07109347706742528,-0.1014872485901083,-0.00807256575335629,0.0
2020-09-17,1.0,-0.029337992138266673,-0.03774879890185312,-0.0712173207711986,-0.1015536282523242,-0.008048917451800088,0.0
2020-09-18,1.0,-0.02837313227896294,-0.03708604311517769,-0.07188775573891226,-0.10177129233188952,-0.00916228732633471,0.0
2020-09-21,1.0,-0.02855323611666001,-0.03661855773072313,-0.07197612864562525,-0.1021898721534159,-0.009164003196164602,0.0
2020-09-22,1.0,-0.029486762830929228,-0.035874103147421316,-0.07308567285817855,-0.10225994350141246,-0.009262268443288918,0.0
2020-09-23,1.0,-0.027358396240563913,-0.035094735789631556,-0.07437634354846773,-0.10155976603509473,-0.011423286507023947,0.0
2020-09-24,1.0,-0.025768631119426257,-0.03363891487371375,-0.07343935141877145,-0.101303398815092,-0.01313376987839102,0.0
2020-09-25,1.0,-0.025379633904395894,-0.03475038368915564,-0.07309434386034963,-0.10055775301648304,-0.013987497348489576,0.0
2020-09-28,1.0,-0.024573302247877418,-0.03408595045443778,-0.07178745527309903,-0.10053734618309666,-0.015758830056477453,0.0
2020-09-29,1.0,-0.024729212628849917,-0.03341684428323923,-0.07173216667289883,-0.10066185543880642,-0.015879544803001407,0.0
2020-09-30,1.0,-0.024753832730898664,-0.03340396360463667,-0.07203041256387885,-0.10039885329677177,-0.015829490215630064,0.0
2020-10-01,1.0,-0.02469351358766821,-0.033934873975780405,-0.07254654976740706,-0.10081937567813626,-0.015152837883341853,0.0
2020-10-02,1.0,-0.0247814320100772,-0.0335989823025405,-0.0724111697284893,-0.10108379790723487,-0.015302877240243947,0.0
2020-10-05,1.0,-0.025221089920295366,-0.033253919746541766,-0.07289418867171421,-0.10112135310773222,-0.01484327250502052,0.0
2020-10-06,1.0,-0.02578803704303823,-0.030973065274021265,-0.0719671947252309,-0.10195560319577221,-0.015704652814996698,0.0
2020-10-07,1.0,-0.025138586110246032,-0.03165369043911554,-0.0718156337589536,-0.10115228900654001,-0.015957645593273125,0.0
2020-10-08,1.0,-0.025091524917191743,-0.03140487634796902,-0.07192488730605434,-0.10101362289243643,-0.015789604761786168,0.0
2020-10-09,1.0,-0.025350183651870757,-0.031127435721845235,-0.07199153333748366,-0.10051671543298263,-0.016111560729627092,0.0
2020-10-12,1.0,-0.023984964277712777,-0.03063155012322322,-0.07190510567324687,-0.09998506385203255,-0.018172313360384357,0.0
2020-10-13,1.0,-0.02351945643922896,-0.030873953135305315,-0.07188989410022524,-0.0997399171219154,-0.01839246381861397,0.0
2020-10-14,1.0,-0.023319189179099836,-0.030847529335639536,-0.07157522740564688,-0.10004604108856066,-0.01857820141109715,0.0
2020-10-15,1.0,-0.022069623510802563,-0.02491934167744203,-0.07493377857564307,-0.10669495461792435,-0.02675220005774759,0.0
2020-10-16,1.0,-0.018635506209725407,-0.03382749496765373,-0.07203534669384344,-0.11096481788603478,-0.030523237412804313,0.0
