Date,BCEI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-20,1.0,-0.0,-0.9413677571935357,-0.0,-1.3670181316515568,-1.61864406779661,0.0
2019-02-21,1.0,-0.0,-0.9548301198283939,-0.0,-1.3696434735440604,-1.6067360323487352,0.0
2019-02-22,1.0,-0.0,-0.9532051282051283,-0.0,-1.371499013806706,-1.6063116370808677,0.0
2019-02-25,1.0,-0.0,-0.950766027071248,-0.0,-1.3907481778967723,-1.616639397094551,0.0
2019-02-26,1.0,-0.0,-0.9614331923364022,-0.0,-1.4033341627270464,-1.611644687733267,0.0
2019-02-27,1.0,-0.0,-0.9715880769614197,-0.0,-1.4061908084936698,-1.6067690160502444,0.0
2019-02-28,1.0,-0.0,-0.9784727055782042,-0.0,-1.4072287958635776,-1.5859600278413044,0.0
2019-03-01,1.0,-0.0,-0.9726000198550581,-0.0,-1.4160627419835201,-1.5750521195274496,0.0
2019-03-04,1.0,-0.0,-0.9489795918367347,-0.0,-1.422537284144427,-1.5342425431711146,0.0
2019-03-05,1.0,-0.0,-0.9310769533944231,-0.0,-1.4616218346635137,-1.5338949650211844,0.0
2019-03-06,1.0,-0.0,-0.9347493208199555,-0.0,-1.4589775253148927,-1.5457643862682144,0.0
2019-03-07,1.0,-0.0,-0.8718462742030119,-0.0,-1.4753080383336592,-1.5423430471347546,0.0
2019-03-08,1.0,-0.0,-0.8525393525393525,-0.0,-1.5339075339075339,-1.5636075636075635,0.0
2019-03-11,1.0,-0.0,-0.8461887706199869,-0.0,-1.563587751601675,-1.634868586994905,0.0
2019-03-12,1.0,-0.0,-0.7726091608498497,-0.0,-1.5964742446629643,-1.7259387578335965,0.0
2019-03-13,1.0,-0.0,-0.7931459060127231,-0.0,-1.611840755181613,-1.725323209521855,0.0
2019-03-14,1.0,-0.0,-0.7936792501152488,-0.0,-1.6117399989755674,-1.7167443528146291,0.0
2019-03-15,1.0,-0.0,-0.7843076764872231,-0.0,-1.6207517095994652,-1.7366445575608,0.0
2019-03-18,1.0,-0.0,-0.826057405761489,-0.0,-1.6516965546086684,-1.7504574685000263,0.0
2019-03-19,1.0,-0.0,-0.8374921036007581,-0.0,-1.6509791535060014,-1.775794904190356,0.0
2019-03-20,1.0,-0.0,-0.8447866673698644,-0.0,-1.6424766626232792,-1.7867201096988556,0.0
2019-03-21,1.0,-0.0,-0.8505759442807393,-0.0,-1.7863916421109027,-1.7207072060005357,0.0
2019-03-22,1.0,-0.0,-0.8455306508236564,-0.0,-1.8428841479881177,-1.7125573859033214,0.0
2019-03-25,1.0,-0.0,-0.7531554561431538,-0.0,-1.8699472759226714,-1.7025616445651595,0.0
2019-03-26,1.0,-0.0,-0.7659015338410383,-0.0,-1.8745575458543389,-1.7226214737745362,0.0
2019-03-27,1.0,-0.0,-0.738190981716798,-0.0,-1.8976998552356439,-1.7257519704037316,0.0
2019-03-28,1.0,-0.0,-0.7415808665808665,-0.0,-1.8933933933933933,-1.7275311025311024,0.0
2019-03-29,1.0,-0.0,-0.7323400150069675,-0.0,-1.8950584199807055,-1.7322864186943938,0.0
2019-04-01,1.0,-0.0,-0.7240118681784465,-0.0,-1.8426936526438487,-1.7316414114655083,0.0
2019-04-02,1.0,-0.0,-0.7500132156261564,-0.0,-1.8728656763757465,-1.663424433049638,0.0
2019-04-03,1.0,-0.0,-0.7310645362108321,-0.0,-1.833523552604275,-1.6232102095870513,0.0
2019-04-04,1.0,-0.0,-0.7257425742574258,-0.0,-1.863418447107869,-1.6218863991662327,0.0
2019-04-05,1.0,-0.0,-0.7102515920242196,-0.0,-1.8640254723875143,-1.6455266729303684,0.0
2019-04-08,1.0,-0.0,-0.7160790877706873,-0.0,-1.8654670990689404,-1.6491264776650278,0.0
2019-04-09,1.0,-0.0,-0.6891025641025641,-0.0,-1.9255464480874318,-1.639606977721732,0.0
2019-04-10,1.0,-0.0,-0.6893550078657577,-0.0,-1.9294703723125326,-1.6250655479811222,0.0
2019-04-11,1.0,-0.0,-0.6797614688497149,-0.0,-1.924412826280274,-1.6268242925145158,0.0
2019-04-12,1.0,-0.0,-0.6690393308048007,-0.0,-1.9133890995999376,-1.6131864706187977,0.0
2019-04-15,1.0,-0.0,-0.667421513124035,-0.0,-1.8788471435923828,-1.6004632012352034,0.0
2019-04-16,1.0,-0.0,-0.6693282505666598,-0.0,-1.877549969091284,-1.6045744900061818,0.0
2019-04-17,1.0,-0.0,-0.6129429260037947,-0.0,-1.9023639813342905,-1.6126352494743859,0.0
2019-04-18,1.0,-0.0,-0.6197154263486538,-0.0,-1.901320503633944,-1.5971440270242605,0.0
2019-04-22,1.0,-0.0,-0.6295420671223725,-0.0,-1.907128539857121,-1.6028164670812564,0.0
2019-04-23,1.0,-0.0,-0.6330227473843111,-0.0,-1.9760553849357139,-1.5962209151007234,0.0
2019-04-24,1.0,-0.0,-0.5957988873290698,-0.0,-1.9845057973275102,-1.6190921853065046,0.0
2019-04-25,1.0,-0.0,-0.600434198283883,-0.0,-1.960508632275406,-1.6080843585237259,0.0
2019-04-26,1.0,-0.0,-0.5883967883967883,-0.0,-1.9644133644133646,-1.6271432271432271,0.0
2019-04-29,1.0,-0.0,-0.6086730178562132,-0.0,-1.983549377895778,-1.6136706752043313,0.0
2019-04-30,1.0,-0.0,-0.6158454005625585,-0.0,-1.9813522241900197,-1.6116782998228982,0.0
2019-05-01,1.0,-0.0,-0.6184937936789403,-0.0,-1.9998435381245439,-1.5970063627829352,0.0
2019-05-02,1.0,-0.0,-0.6199562089458868,-0.0,-1.9733083098738402,-1.619956208945887,0.0
2019-05-03,1.0,-0.0,-0.5435742147402998,-0.0,-1.9819852186409361,-1.6068569082323958,0.0
2019-05-06,1.0,-0.0,-0.5131383496388875,-0.0,-1.9833529682938074,-1.6256722839727502,0.0
2019-05-07,1.0,-0.0,-0.5212624244287325,-0.0,-1.979813505482119,-1.6224510708064352,0.0
2019-05-08,1.0,-0.0,-0.515821983697028,-0.0,-1.9261303225153157,-1.6210318464887854,0.0
2019-05-09,1.0,-0.0,-0.5087639541344648,-0.0,-1.9240288932666565,-1.6184270343991514,0.0
2019-05-10,1.0,-0.0,-0.5213696828688483,-0.0,-1.9286834252187548,-1.6078094178342015,0.0
2019-05-13,1.0,-0.0,-0.5179292929292929,-0.0,-1.9204545454545452,-1.612121212121212,0.0
2019-05-14,1.0,-0.0,-0.43214196450887277,-0.0,-1.9577105723569106,-1.608897775556111,0.0
2019-05-15,1.0,-0.0,-0.43284627702161727,-0.0,-1.9796337069655727,-1.59152321857486,0.0
2019-05-16,1.0,-0.0,-0.4367712555672321,-0.0,-1.979432517639994,-1.5879997998298554,0.0
2019-05-17,1.0,-0.0,-0.4197666850247835,-0.0,-1.9727131627697394,-1.6143293446152307,0.0
2019-05-20,1.0,-0.0,-0.4177133814657304,-0.0,-1.9346751063198497,-1.5927207991296606,0.0
2019-05-21,1.0,-0.0,-0.4189229249011858,-0.0,-1.9296442687747037,-1.5921442687747034,0.0
2019-05-22,1.0,-0.0,-0.39957622942741694,-0.0,-1.9413619789100225,-1.5866265891396472,0.0
2019-05-23,1.0,-0.0,-0.4166254084562828,-0.0,-1.9258837508664226,-1.6084760867412615,0.0
2019-05-24,1.0,-0.0,-0.43191066997518607,-0.0,-1.9327543424317617,-1.5981141439205953,0.0
2019-05-28,1.0,-0.0,-0.4293583444990323,-0.0,-1.933799811423751,-1.599325095528758,0.0
2019-05-29,1.0,-0.0,-0.4377722772277227,-0.0,-1.9395544554455446,-1.573168316831683,0.0
2019-05-30,1.0,-0.0,-0.4365436989353801,-0.0,-1.941025006189651,-1.5742015350334244,0.0
2019-05-31,1.0,-0.0,-0.45666286733733086,-0.0,-1.9249715050299818,-1.5739630308736805,0.0
2019-06-03,1.0,-0.0,-0.4760672071896063,-0.0,-1.9028523981635244,-1.5053726677737618,0.0
2019-06-04,1.0,-0.0,-0.44784619128741787,-0.0,-1.8968605500121685,-1.5226575809199319,0.0
2019-06-05,1.0,-0.0,-0.45386127223047795,-0.0,-1.908153971525814,-1.4315708738794881,0.0
2019-06-06,1.0,-0.0,-0.4806352608759195,-0.0,-1.856871437618746,-1.5341257855507382,0.0
2019-06-07,1.0,-0.0,-0.5010453639325133,-0.0,-1.836582875480138,-1.5245295862303692,0.0
2019-06-10,1.0,-0.0,-0.5100329585110508,-0.0,-1.8086952307095774,-1.528160139588988,0.0
2019-06-11,1.0,-0.0,-0.5128542214431785,-0.0,-1.8326516700749829,-1.5234686921803486,0.0
2019-06-12,1.0,-0.0,-0.4862938334210401,-0.0,-1.791178299765584,-1.5065780031574414,0.0
2019-06-13,1.0,-0.0,-0.5231503579952268,-0.0,-1.7594272076372315,-1.4906921241050122,0.0
2019-06-14,1.0,-0.0,-0.5194322728138693,-0.0,-1.7518574966660314,-1.4914745665841111,0.0
2019-06-17,1.0,-0.0,-0.5265581240803152,-0.0,-1.7174253571937155,-1.5027293871932406,0.0
2019-06-18,1.0,-0.0,-0.5560242677030998,-0.0,-1.6997819698549625,-1.4839795241255094,0.0
2019-06-19,1.0,-0.0,-0.5352292622912034,-0.0,-1.7048691619741636,-1.4918374106847112,0.0
2019-06-20,1.0,-0.0,-0.5366795366795366,-0.0,-1.722484389151056,-1.5075075075075075,0.0
2019-06-21,1.0,-0.0,-0.5368375700129255,-0.0,-1.744123701469673,-1.5062951792809613,0.0
2019-06-24,1.0,-0.0,-0.49980807983878706,-0.0,-1.743114864216486,-1.5550810862681126,0.0
2019-06-25,1.0,-0.0,-0.46809224720717263,-0.0,-1.7629572805293188,-1.5635038596154769,0.0
2019-06-26,1.0,-0.0,-0.46956104581434394,-0.0,-1.730678819860878,-1.5970256656272486,0.0
2019-06-27,1.0,-0.0,-0.4548128858024692,-0.0,-1.7220775462962965,-1.6456404320987654,0.0
2019-06-28,1.0,-0.0,-0.4364696809023426,-0.0,-1.7371541501976284,-1.646630675792924,0.0
2019-07-01,1.0,-0.0,-0.43470715835141,-0.0,-1.7317425885755604,-1.6539407086044833,0.0
2019-07-02,1.0,-0.0,-0.4438984438984439,-0.0,-1.717300187888423,-1.656453244688539,0.0
2019-07-03,1.0,-0.0,-0.4638557129732605,-0.0,-1.7022871234466417,-1.6692616411198686,0.0
2019-07-05,1.0,-0.0,-0.46645737744506155,-0.0,-1.6924414392658778,-1.6709007486114464,0.0
2019-07-08,1.0,-0.0,-0.4792010084359546,-0.0,-1.6872394065742267,-1.6818578493163967,0.0
2019-07-09,1.0,-0.0,-0.4772572980312288,-0.0,-1.6886334982057996,-1.6832993890020367,0.0
2019-07-10,1.0,-0.0,-0.48092973602484473,-0.0,-1.6912849378881987,-1.680269798136646,0.0
2019-07-11,1.0,-0.0,-0.4640992810006895,-0.0,-1.7622377622377623,-1.6982665222101843,0.0
2019-07-12,1.0,-0.0,-0.4269457035393962,-0.0,-1.7695534767094223,-1.625566592728325,0.0
2019-07-15,1.0,-0.0,-0.46417550626808096,-0.0,-1.7798457087753135,-1.5776277724204435,0.0
2019-07-16,1.0,-0.0,-0.46911317934127406,-0.0,-1.782948353185128,-1.5702367748468922,0.0
2019-07-17,1.0,-0.0,-0.4903517636302392,-0.0,-1.769164140320485,-1.5525720610172753,0.0
2019-07-18,1.0,-0.0,-0.4846116739025566,-0.0,-1.778774722624216,-1.5605402797877472,0.0
2019-07-19,1.0,-0.0,-0.4855887606816975,-0.0,-1.7788345483512769,-1.5635108386037755,0.0
2019-07-22,1.0,-0.0,-0.4581572684443149,-0.0,-1.7749769294283355,-1.6238282578075673,0.0
2019-07-23,1.0,-0.0,-0.4494295107329337,-0.0,-1.7630535679752466,-1.6222200734867531,0.0
2019-07-24,1.0,-0.0,-0.44721295855169124,-0.0,-1.7259647451167222,-1.5909957122439258,0.0
2019-07-25,1.0,-0.0,-0.47907043879907624,-0.0,-1.7045804464973056,-1.6276943802925328,0.0
2019-07-26,1.0,-0.0,-0.5173309406875708,-0.0,-1.6291084246316585,-1.5758877975066112,0.0
2019-07-29,1.0,-0.0,-0.5018403171007928,-0.0,-1.6221687429218574,-1.594705549263873,0.0
2019-07-30,1.0,-0.0,-0.510295645603098,-0.0,-1.6211863606309624,-1.5912912061962785,0.0
2019-07-31,1.0,-0.0,-0.5270270270270271,-0.0,-1.6121716121716123,-1.585758835758836,0.0
2019-08-01,1.0,-0.0,-0.5567419446281773,-0.0,-1.6027591420202212,-1.565009921572333,0.0
2019-08-02,1.0,-0.0,-0.5508117574667487,-0.0,-1.5833767217304868,-1.5990438775027216,0.0
2019-08-05,1.0,-0.0,-0.5391374560653558,-0.0,-1.607675501092429,-1.6028783129096609,0.0
2019-08-06,1.0,-0.0,-0.5416199551569507,-0.0,-1.5350803437967115,-1.594497384155456,0.0
2019-08-07,1.0,-0.0,-0.5691970530635083,-0.0,-1.4887158444465167,-1.6049146694022194,0.0
2019-08-08,1.0,-0.0,-0.5568234746157429,-0.0,-1.4868188169538892,-1.6140195621797857,0.0
2019-08-09,1.0,-0.0,-0.5579074972025364,-0.0,-1.4877844088026855,-1.6167474822827304,0.0
2019-08-12,1.0,-0.0,-0.5555194503760097,-0.0,-1.5007891560672175,-1.5857859066010584,0.0
2019-08-13,1.0,-0.0,-0.5317371417903481,-0.0,-1.5248296462242135,-1.6106132735928311,0.0
2019-08-14,1.0,-0.0,-0.5413687436159347,-0.0,-1.5040393722722631,-1.5975485188968335,0.0
2019-08-15,1.0,-0.0,-0.5844132140901624,-0.0,-1.4759536411753968,-1.5024639532761455,0.0
2019-08-16,1.0,-0.0,-0.6057824690224873,-0.0,-1.4573198715006883,-1.526158788435062,0.0
2019-08-19,1.0,-0.0,-0.6376018037086458,-0.0,-1.4418165922790227,-1.521879169925919,0.0
2019-08-20,1.0,-0.0,-0.6354501238873085,-0.0,-1.436496283380747,-1.5164724236028266,0.0
2019-08-21,1.0,-0.0,-0.6437935460212688,-0.0,-1.4366061606160618,-1.5033920058672534,0.0
2019-08-22,1.0,-0.0,-0.6524051803885291,-0.0,-1.4675300647548566,-1.5054116558741903,0.0
2019-08-23,1.0,-0.0,-0.6504418636931477,-0.0,-1.466894924351085,-1.5094618979318002,0.0
2019-08-26,1.0,-0.0,-0.6358318098720293,-0.0,-1.4511882998171848,-1.4833638025594151,0.0
2019-08-27,1.0,-0.0,-0.6315309148984714,-0.0,-1.4430755190508782,-1.4885238421172713,0.0
2019-08-28,1.0,-0.0,-0.6228402097105084,-0.0,-1.4474583998176431,-1.4885798951447458,0.0
2019-08-29,1.0,-0.0,-0.6075082206795762,-0.0,-1.449351479722324,-1.5101845085860433,0.0
2019-08-30,1.0,-0.0,-0.6010824578159821,-0.0,-1.4487651794242051,-1.4982944467185155,0.0
2019-09-03,1.0,-0.0,-0.6189242031555495,-0.0,-1.4494611921975176,-1.4785158914199974,0.0
2019-09-04,1.0,-0.0,-0.6388685797843172,-0.0,-1.4585998903308353,-1.4720800584902212,0.0
2019-09-05,1.0,-0.0,-0.6358058608058609,-0.0,-1.463095238095238,-1.4798534798534797,0.0
2019-09-06,1.0,-0.0,-0.6306005937428636,-0.0,-1.4808860470427037,-1.4558118291847453,0.0
2019-09-09,1.0,-0.0,-0.6500433453483597,-0.0,-1.475475658164895,-1.437149244878405,0.0
2019-09-10,1.0,-0.0,-0.6582944459694391,-0.0,-1.4420807027175404,-1.474608838869064,0.0
2019-09-11,1.0,-0.0,-0.6477667948013912,-0.0,-1.4796814936847886,-1.448746110195863,0.0
2019-09-12,1.0,-0.0,-0.6294909837936545,-0.0,-1.4878794795708743,-1.4477516548733167,0.0
2019-09-13,1.0,-0.0,-0.6244967057101025,-0.0,-1.4784040995607615,-1.4725018301610542,0.0
2019-09-16,1.0,-0.0,-0.6228038067349926,-0.0,-1.4802800146412882,-1.472364568081991,0.0
2019-09-17,1.0,-0.0,-0.7084298614722708,-0.0,-1.5684837596331143,-1.4509952248120657,0.0
2019-09-18,1.0,-0.0,-0.7121642073401437,-0.0,-1.5614831630722665,-1.4558267120696178,0.0
2019-09-19,1.0,-0.0,-0.7071050642479214,-0.0,-1.5657596371882085,-1.4512471655328796,0.0
