Date,IWF,IWM,MTUM,NIU,SPY,VLUE,VXX
2020-05-18,-0.5863749314228548,-0.369057992061187,-0.510698034659696,1.0,-0.7610610901345727,-0.0,0.0
2020-05-19,-0.5912780211285751,-0.33448209224426695,-0.5390041226488019,1.0,-0.7560229322339603,-0.0,0.0
2020-05-20,-0.6396593432084038,-0.2876694171057428,-0.5927030519932399,1.0,-0.7937833449315704,-0.0,0.0
2020-05-21,-0.6527977524331917,-0.2515803204120539,-0.6307903274357002,1.0,-0.8094250643834242,-0.0,0.0
2020-05-22,-0.6539579643799913,-0.25766030674641627,-0.6234503959635113,1.0,-0.8063621478932069,-0.0,0.0
2020-05-26,-0.6532083152591011,-0.2566652207280857,-0.6196069271580633,1.0,-0.8073008775734926,-0.0,0.0
2020-05-27,-0.641082017456193,-0.2715037644080219,-0.6113665134252781,1.0,-0.8074155506695982,-0.0,0.0
2020-05-28,-0.6481549262968754,-0.26226998968489,-0.6135161215186503,1.0,-0.8035137923002694,-0.0,0.0
2020-05-29,-0.6528332003192339,-0.2445464219207236,-0.6178837456770419,1.0,-0.8100891194466614,-0.0,0.0
2020-06-01,-0.641522514195167,-0.2417800079228839,-0.6089396540340684,1.0,-0.8089594612438927,-0.0,0.0
2020-06-02,-0.6426921045682598,-0.24088988645365725,-0.6050963823607077,1.0,-0.8120543966200158,-0.0,0.0
2020-06-03,-0.6413629785554533,-0.23973819234311275,-0.5973227206946454,1.0,-0.8106170240757796,-0.0,0.0
2020-06-04,-0.6379976427448926,-0.23461236249345208,-0.5927514405447878,1.0,-0.8085712414876899,-0.0,0.0
2020-06-05,-0.6292019925444529,-0.24537327219344834,-0.5874047438392769,1.0,-0.836967637647214,-0.0,0.0
2020-06-08,-0.6280885550504052,-0.22606575739605986,-0.6087830269486724,1.0,-0.8315213810370957,-0.0,0.0
2020-06-09,-0.6401861447572528,-0.21515561569688768,-0.6141786857652068,1.0,-0.8308855077725337,-0.0,0.0
2020-06-10,-0.6391031981536432,-0.2070557204088361,-0.626178700956149,1.0,-0.8247279920870424,-0.0,0.0
2020-06-11,-0.6297088336897516,-0.23125514064813293,-0.6120414541865439,1.0,-0.8170093765421944,-0.0,0.0
2020-06-12,-0.6128162655493845,-0.1956867712494722,-0.6477962908831075,1.0,-0.7916463672090682,-0.0,0.0
2020-06-15,-0.5494314837190569,-0.20389131579762676,-0.6109923474920221,1.0,-0.7338662205285498,-0.0,0.0
2020-06-16,-0.5458796025715956,-0.18976283490725646,-0.6127533913685441,1.0,-0.7276446522501462,-0.0,0.0
2020-06-17,-0.5487274409995373,-0.19126947400894648,-0.615147308344902,1.0,-0.7298472929199445,-0.0,0.0
2020-06-18,-0.5397808771019623,-0.19055757316812647,-0.6052430799279763,1.0,-0.7162694174016541,-0.0,0.0
2020-06-19,-0.5611180124223603,-0.18968944099378882,-0.6181055900621119,1.0,-0.7367080745341614,-0.0,0.0
2020-06-22,-0.571609753004217,-0.1856748787215828,-0.676527473921177,1.0,-0.7368654681505438,-0.0,0.0
2020-06-23,-0.5703204476093591,-0.18095116988809765,-0.6792026958290946,1.0,-0.7486012207527976,-0.0,0.0
2020-06-24,-0.5745805342417778,-0.18122194275526124,-0.6775128147983063,1.0,-0.7504855296252667,-0.0,0.0
2020-06-25,-0.5789339046461803,-0.18402455792536693,-0.6761423592236114,1.0,-0.7585457103571771,-0.0,0.0
2020-06-26,-0.5827740132952246,-0.1842384148495456,-0.6825203121487523,1.0,-0.761906291146151,-0.0,0.0
2020-06-29,-0.5833306557851107,-0.18256594801272372,-0.6828390579314333,1.0,-0.7643222054429201,-0.0,0.0
2020-06-30,-0.5835367420349434,-0.18155832476875639,-0.6832926515930112,1.0,-0.7633286228160328,-0.0,0.0
2020-07-01,-0.5766900663525338,-0.1821008430297785,-0.6834631535083501,1.0,-0.7631823572779434,-0.0,0.0
2020-07-02,-0.5703484862924489,-0.18224848311572792,-0.6789288096826456,1.0,-0.7451952095047492,-0.0,0.0
2020-07-06,-0.5767165324127349,-0.17270809359416955,-0.6962984273110855,1.0,-0.7508310957678046,-0.0,0.0
2020-07-07,-0.661095510369794,-0.13996684372568258,-0.7684812396386643,1.0,-0.8137835368948134,-0.0,0.0
2020-07-08,-0.6607028105658336,-0.14046064869618155,-0.7715020123786654,1.0,-0.8094835458450299,-0.0,0.0
2020-07-09,-0.6595135426492387,-0.1482953779814041,-0.7621614337690338,1.0,-0.7988478641692495,-0.0,0.0
2020-07-10,-0.645466121573621,-0.15102875142416727,-0.754741639300315,1.0,-0.7997453253803364,-0.0,0.0
2020-07-13,-0.6519396191049972,-0.1493791210630251,-0.7526860126518727,1.0,-0.7930515111959033,-0.0,0.0
2020-07-14,-0.6618886166034443,-0.14357648796535635,-0.7603142099432677,1.0,-0.7911645238175166,-0.0,0.0
2020-07-15,-0.6645626993453081,-0.14084270606009736,-0.7612892395501091,1.0,-0.7906664428403558,-0.0,0.0
2020-07-16,-0.7135575245458587,-0.07471519961684513,-0.7951831959221375,1.0,-0.8375697033970784,-0.0,0.0
2020-07-17,-0.7213518505849355,-0.07723883149757133,-0.7962646233837313,1.0,-0.8258192515564069,-0.0,0.0
2020-07-20,-0.7405455995008492,-0.07913619189573294,-0.8133730805227217,1.0,-0.8332697840479738,-0.0,0.0
2020-07-21,-0.709758881931712,-0.1069637112118172,-0.792230255647421,1.0,-0.8504168540491922,-0.0,0.0
2020-07-22,-0.6891046684405128,-0.1253325961505235,-0.7795708213829089,1.0,-0.8615017796053769,-0.0,0.0
2020-07-23,-0.691887027550879,-0.128063131662744,-0.7811504914855323,1.0,-0.8600650699155475,-0.0,0.0
2020-07-24,-0.6900594908688434,-0.12759407858328722,-0.7817515218594355,1.0,-0.859366353071389,-0.0,0.0
2020-07-27,-0.6897674902110259,-0.13188260161474755,-0.7857860632731557,1.0,-0.8576873765549741,-0.0,0.0
2020-07-28,-0.6898887276245766,-0.12277973598728315,-0.7695417789757412,1.0,-0.8734535904347224,-0.0,0.0
2020-07-29,-0.6912661033384125,-0.1271644272059842,-0.7693240060950269,1.0,-0.8752943621000138,-0.0,0.0
2020-07-30,-0.702570937532882,-0.14026165339693453,-0.7782960962435551,1.0,-0.886289502297359,-0.0,0.0
2020-07-31,-0.6994693002495344,-0.1431834955892173,-0.7797771763961621,1.0,-0.8921379116437634,-0.0,0.0
2020-08-03,-0.7141196773852709,-0.13323706547388442,-0.7770929454442996,1.0,-0.8975803895326313,-0.0,0.0
2020-08-04,-0.7087582798864474,-0.13507167139803036,-0.7706164791644763,1.0,-0.8903024568044019,-0.0,0.0
2020-08-05,-0.7043882328278948,-0.1354552442177346,-0.767451610649151,1.0,-0.8865208580811964,-0.0,0.0
2020-08-06,-0.7087691069991956,-0.12473328902724824,-0.7747385358004827,1.0,-0.8896428696351745,-0.0,0.0
2020-08-07,-0.712777524464242,-0.13177370137841535,-0.775805829329031,1.0,-0.8870611342990427,-0.0,0.0
2020-08-10,-0.7126456896853453,-0.12873193097896468,-0.7773616604249063,1.0,-0.8813132196982955,-0.0,0.0
2020-08-11,-0.7087915912571349,-0.11614228038424054,-0.7816371989419462,1.0,-0.8739036614228037,-0.0,0.0
2020-08-12,-0.708680349862355,-0.11610969787782696,-0.7865979022197441,1.0,-0.8733317071470885,-0.0,0.0
2020-08-13,-0.706277402742014,-0.11876261396060964,-0.7813348180109958,1.0,-0.8733036397800822,-0.0,0.0
2020-08-14,-0.7038145621606571,-0.11969232911039954,-0.7795837393846582,1.0,-0.8773144925518586,-0.0,0.0
2020-08-17,-0.701397094599291,-0.11774518662681588,-0.779627441440189,1.0,-0.8765552234656288,-0.0,0.0
2020-08-18,-0.7031548923440815,-0.11979547114682249,-0.7660788201328741,1.0,-0.8893526731364569,-0.0,0.0
2020-08-19,-0.6971730588685281,-0.12545637887270072,-0.7656385827045447,1.0,-0.8889043429882818,-0.0,0.0
2020-08-20,-0.6983712674879933,-0.12114568107468505,-0.7672791814575068,1.0,-0.8934363471845201,-0.0,0.0
2020-08-21,-0.7005044355540094,-0.11205427030787965,-0.7781179335536615,1.0,-0.8882240389632979,-0.0,0.0
2020-08-24,-0.701372719374457,-0.09688966116420503,-0.7934665508253692,1.0,-0.8834752389226759,-0.0,0.0
2020-08-25,-0.7003962736373749,-0.10400444938820912,-0.7875417130144605,1.0,-0.8841421023359289,-0.0,0.0
2020-08-26,-0.7064917849792445,-0.10116161439983257,-0.794048906408065,1.0,-0.8866292252415671,-0.0,0.0
2020-08-27,-0.6956855091656793,-0.11187007736809089,-0.7918031644246185,1.0,-0.8856206872516904,-0.0,0.0
2020-08-28,-0.7051717497111244,-0.10917749220911095,-0.7989075247732763,1.0,-0.8882663958822088,-0.0,0.0
2020-08-31,-0.7070880487719421,-0.10549735468273712,-0.8036508881959287,1.0,-0.8874951823692233,-0.0,0.0
2020-09-01,-0.7066054917343795,-0.10289997198094704,-0.8041818436536845,1.0,-0.88869431213225,-0.0,0.0
2020-09-02,-0.7074434563405924,-0.10149849450318606,-0.8039703102023669,1.0,-0.8882431202296758,-0.0,0.0
2020-09-03,-0.7136347704171048,-0.10396074307746232,-0.8095338240448651,1.0,-0.8779530318962495,-0.0,0.0
2020-09-04,-0.6869079426767063,-0.10742912661785628,-0.7901731496582116,1.0,-0.8854228113397412,-0.0,0.0
2020-09-08,-0.687441440816185,-0.11194780858521011,-0.788111184370337,1.0,-0.8826734219384391,-0.0,0.0
2020-09-09,-0.6805824571112341,-0.11818622025456559,-0.7779814609850582,1.0,-0.8820213060320975,-0.0,0.0
2020-09-10,-0.6724203403873373,-0.1251424034245866,-0.7650429799426934,1.0,-0.8895985086477716,-0.0,0.0
2020-09-11,-0.6706198717506723,-0.12780114459077432,-0.7659794525270633,1.0,-0.8831621043921948,-0.0,0.0
2020-09-14,-0.6677357059107524,-0.12635354162356024,-0.765639009586868,1.0,-0.8888199186150769,-0.0,0.0
2020-09-15,-0.6676781957998551,-0.1279354460498638,-0.7629573433566674,1.0,-0.8897893030794164,-0.0,0.0
2020-09-16,-0.6767141322800817,-0.11689706544711222,-0.7767730312164363,1.0,-0.8942244395939438,-0.0,0.0
2020-09-17,-0.6758816600845284,-0.11792420148271322,-0.7761380170442734,1.0,-0.8943393611861705,-0.0,0.0
2020-09-18,-0.6781465681684182,-0.11570075954635314,-0.77910727291645,1.0,-0.8952589047272225,-0.0,0.0
2020-09-21,-0.6712844607199614,-0.11517999032681546,-0.7823878947004768,1.0,-0.8858564223035997,-0.0,0.0
2020-09-22,-0.6786134366567496,-0.10492631287621948,-0.7927419912820868,1.0,-0.883173043658756,-0.0,0.0
2020-09-23,-0.6709483086936953,-0.10494062251151197,-0.8007132223107019,1.0,-0.8856420731918431,-0.0,0.0
2020-09-24,-0.6659761781460383,-0.09911962713619885,-0.7959606421543242,1.0,-0.8913861557051612,-0.0,0.0
2020-09-25,-0.6663208493273853,-0.10153197081301657,-0.7983884911989487,1.0,-0.8919320814745652,-0.0,0.0
2020-09-28,-0.6624111517493617,-0.09723276516458491,-0.7895245324684286,1.0,-0.8921744531088261,-0.009074598026361189,0.0
2020-09-29,-0.6662400553441715,-0.08775510204081632,-0.7972673815288827,1.0,-0.9006572120373573,-0.007056381874783812,0.0
2020-09-30,-0.6689786717530778,-0.08881567539448587,-0.8047164903762788,1.0,-0.9006069013351828,-0.004855210681463499,0.0
2020-10-01,-0.6674507090971982,-0.0796264268419232,-0.8034244206157038,1.0,-0.8977516430300932,-0.01075752334832238,0.0
2020-10-02,-0.6811655109616866,-0.09949569237234714,-0.8196399803880366,1.0,-0.901835119422848,-0.0,0.0
2020-10-05,-0.669675974525859,-0.11022464833088391,-0.8078591923857513,1.0,-0.9045069633984184,-0.006928406466512702,0.0
2020-10-06,-0.6744992295839755,-0.10992435915394314,-0.8181818181818182,1.0,-0.8993206331418966,-0.0,0.0
2020-10-07,-0.6687688318968538,-0.12262630509424709,-0.81595543409712,1.0,-0.8962581458902669,-0.0,0.0
2020-10-08,-0.6737937825291883,-0.11576874384582922,-0.8206147137431425,1.0,-0.9065269376846251,-0.0,0.0
2020-10-09,-0.6726422721361032,-0.11610249920911102,-0.8193258111005658,1.0,-0.9063235966114802,-0.000667861787760554,0.0
2020-10-12,-0.7251053932257595,-0.1108445995057421,-0.8480883849396714,1.0,-0.9502471289431602,-0.0,0.0
2020-10-13,-0.7163285304685515,-0.1173737886981454,-0.8479294450695024,1.0,-0.9477733822088338,-0.0,0.0
2020-10-14,-0.7163545296167247,-0.11654326364692219,-0.8483231707317074,1.0,-0.9482796167247387,-0.0,0.0
2020-10-15,-0.7174555673150615,-0.11426590270428087,-0.8545673515565126,1.0,-0.9632130214225759,-0.0,0.0
2020-10-16,-0.7142023701002734,-0.1245943482224248,-0.8457611668185961,1.0,-0.9617137648131266,-0.0,0.0
2020-10-19,-0.7131725962952072,-0.12602910908556308,-0.8530579241399588,1.0,-0.9830932078800353,-0.0,0.0
2020-10-20,-0.7136395395873938,-0.1240760489831942,-0.854484610009929,1.0,-0.9851800095612843,-0.0,0.0
2020-10-21,-0.7174489720728022,-0.12629872522290178,-0.8483899491562892,1.0,-0.9921892270282219,-0.0,0.0
2020-10-22,-0.715090587715422,-0.12951097363381942,-0.8530711444984533,1.0,-0.9847547503314183,-0.0,0.0
2020-10-23,-0.7440056680463885,-0.10590297199537607,-0.8794421449080806,1.0,-0.9996271022112837,-0.0,0.0
2020-10-26,-0.7432321575061527,-0.10485494816914014,-0.8811619061824149,1.0,-0.9995898277276456,-0.0,0.0
2020-10-27,-0.7416061114216509,-0.10039128004471773,-0.882727780883175,1.0,-1.0017514440096889,-0.0,0.0
2020-10-28,-0.7522315592903829,-0.09449112978524743,-0.8874323062558357,1.0,-1.0007096171802055,-0.0,0.0
