Date,AVRO,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-13,1.0,-0.80474294616583,-1.2972130863770124,-6.515838670590271,-5.065604985286481,-2.626622814609659,0.0
2020-01-14,1.0,-1.0009015506671475,-1.2380093761269382,-6.864947710061306,-5.2902993148214925,-2.6368553912729897,0.0
2020-01-15,1.0,-1.020218285918769,-1.2492395777419931,-6.80014313830739,-5.22580067990696,-2.5968867418142776,0.0
2020-01-16,1.0,-1.0355745286374956,-1.2566702241195304,-6.750266808964781,-5.196193525435788,-2.5485592315901813,0.0
2020-01-17,1.0,-1.0417403608065088,-1.229218252564556,-6.702157764414574,-5.174036080650867,-2.5394411036434383,0.0
2020-01-21,1.0,-0.9987680394227385,-1.2189369940161914,-6.703801478352693,-5.133403731080605,-2.544526575149595,0.0
2020-01-22,1.0,-0.9889221030420257,-1.2208545806224724,-6.695445753472833,-5.125549498857043,-2.553015649727449,0.0
2020-01-23,1.0,-1.0426287744227354,-1.2044404973357015,-6.710834813499111,-5.178152753108348,-2.625932504440497,0.0
2020-01-24,1.0,-1.0396182243832162,-1.227264541689177,-6.830181883666486,-5.272285251215559,-2.638933909598415,0.0
2020-01-27,1.0,-0.9892742223811227,-1.1878798712906686,-6.828208795137647,-5.225956381837683,-2.6451555237754736,0.0
2020-01-28,1.0,-0.9020488856937454,-1.3405823148813802,-7.003235082674335,-5.212796549245147,-2.514018691588785,0.0
2020-01-29,1.0,-0.901036084315827,-1.3297606287959987,-6.933369060378706,-5.176670239371203,-2.5228653090389423,0.0
2020-01-30,1.0,-0.9159456118665018,-1.2823591735829067,-6.828712696450644,-5.128553770086527,-2.503090234857849,0.0
2020-01-31,1.0,-0.8897849462365591,-1.3759856630824372,-6.8999999999999995,-5.199283154121863,-2.5559139784946234,0.0
2020-02-03,1.0,-0.9546949214468397,-1.3321154548776033,-7.06065034709536,-5.298319327731093,-2.6223967848008773,0.0
2020-02-04,1.0,-0.8762809763368735,-1.2826532513508477,-7.216321967579653,-5.481088131171976,-2.77603875535681,0.0
2020-02-05,1.0,-0.7458643882930376,-1.2764951826940556,-7.103799309216506,-5.37284130158153,-2.679512815851663,0.0
2020-02-06,1.0,-0.8128371089536137,-1.2784969435454874,-7.090255303847536,-5.258899676375404,-2.538655160014383,0.0
2020-02-07,1.0,-0.44770365403955753,-1.1835400603419377,-6.828193094200469,-4.994468655715723,-2.3077438819979887,0.0
2020-02-10,1.0,-0.4516613791951912,-1.1589580898313574,-6.8104858907998,-4.982300884955752,-2.294039071631324,0.0
2020-02-11,1.0,-0.4098633788737088,-1.1464511829390203,-6.816394535154949,-4.987837387537488,-2.3003998667110963,0.0
2020-02-12,1.0,-0.4029676558852951,-1.1457152384128044,-6.818106035345115,-4.993831277092364,-2.3117705901967325,0.0
2020-02-13,1.0,-0.39943153318843005,-1.1646881792342416,-6.859722454439057,-4.9993312155158,-2.296438722621635,0.0
2020-02-14,1.0,-0.5371468433903035,-1.1266131845134286,-7.025113358911755,-5.2703174049529125,-2.48046738751308,0.0
2020-02-18,1.0,-0.54768962510898,-1.1192676547515257,-7.035745422842198,-5.275152571926766,-2.4591107236268526,0.0
2020-02-19,1.0,-0.5327234342012668,-1.1947572132301196,-7.093596059113301,-5.284130893736805,-2.488036593947924,0.0
2020-02-20,1.0,-0.5715299964501243,-1.2041178558750443,-7.1409300674476395,-5.325168619098331,-2.5076322328718494,0.0
2020-02-21,1.0,-0.5273887608580039,-1.2373692607693672,-7.14642793830881,-5.312533238787449,-2.5034568338947,0.0
2020-02-24,1.0,-0.4399571122230164,-1.3216583273766975,-7.228020014295925,-5.371336669049321,-2.5089349535382413,0.0
2020-02-25,1.0,-0.3087214225232853,-1.5200677392040645,-7.0308213378492805,-4.826756985605419,-2.248433530906012,0.0
2020-02-26,1.0,-0.4207184886961908,-1.3629606689377516,-6.346856611954166,-4.388355528027253,-1.9659337256116443,0.0
2020-02-27,1.0,-0.4785878741366078,-1.340598618572525,-6.246354566385264,-4.354105909439754,-1.9293937068303915,0.0
2020-02-28,1.0,-0.353264009243212,-1.7254477180820338,-5.752310803004044,-3.8148469093009822,-1.7966493356441364,0.0
2020-03-02,1.0,-0.5386508396062536,-1.5182397220613781,-5.70845396641575,-3.892298784018529,-1.8183265778807178,0.0
2020-03-03,1.0,-0.39001437720559406,-1.7815971768396288,-4.857142857142858,-3.4279179192262452,-1.6135145732583978,0.0
2020-03-04,1.0,-0.16321044546851,-1.9553251408090118,-4.965309779825909,-3.2479518689196114,-1.4690220174091142,0.0
2020-03-05,1.0,-0.11697108987540826,-2.2522075722753114,-4.4660699165356235,-2.9402443449860898,-1.320551590661667,0.0
2020-03-06,1.0,-0.16115604186489058,-2.477045670789724,-4.305661274976213,-2.7620123691722167,-1.1874405328258801,0.0
2020-03-09,1.0,-0.16007555188289457,-2.44315901310353,-4.315547160901901,-2.7386377051115574,-1.1475622712784797,0.0
2020-03-10,1.0,-1.1062639821029083,-1.4214968476713443,-3.665344722391702,-2.316961561928005,-0.6588366890380314,0.0
2020-03-11,1.0,-0.7937193326790971,-1.8756624141315013,-3.711874386653582,-2.0361138370951912,-0.39617271835132484,0.0
2020-03-12,1.0,-0.9192540792540792,-1.4927738927738927,-3.485687645687646,-2.0521212121212122,-0.37407925407925413,0.0
2020-03-13,1.0,-1.1381648335091155,-1.0338255235799307,-2.4763447340665965,-1.5914569835769172,-0.29380744312189244,0.0
2020-03-16,1.0,-0.894509174631968,-1.3738924161027,-2.301262820065583,-1.4072420288843925,-0.0,0.0
2020-03-17,1.0,-0.9127883091730735,-0.9759375550208345,-1.4033100534068899,-1.1585773813017195,-0.4182757204061271,0.0
2020-03-18,1.0,-0.8689713799943326,-0.9839614621705866,-1.2841031453669596,-1.1237177670728253,-0.4065174270331539,0.0
2020-03-19,1.0,-0.8898766529614401,-0.8435381709078787,-1.2578619846649628,-1.1225691743527058,-0.44232692521391265,0.0
2020-03-20,1.0,-0.9752534287418009,-1.1413834227787716,-1.272093023255814,-1.2035778175313059,-0.3706618962432916,0.0
2020-03-23,1.0,-0.9692271414254554,-1.2310322466544834,-1.1618227907799328,-1.184578199610918,-0.34846430466309025,0.0
2020-03-24,1.0,-1.000470449867686,-1.252984416348133,-1.1007350779182594,-1.1680094089973536,-0.35842399294325195,0.0
2020-03-25,1.0,-0.9970493263556397,-1.26839995546153,-0.8758490145863489,-1.143525219908696,-0.2824852466317782,0.0
2020-03-26,1.0,-1.001834556370914,-1.2669001556593285,-0.8668000889481876,-1.1400933955970647,-0.28357794084945515,0.0
2020-03-27,1.0,-1.017289796817356,-1.2518583778426298,-0.8182368812290073,-1.1643631958592588,-0.2545564671548924,0.0
2020-03-30,1.0,-0.9976387897424634,-1.2373839986821153,-0.8639833067925979,-1.1687990774806436,-0.22332656086980396,0.0
2020-03-31,1.0,-0.9916242404335687,-1.2416379263152133,-0.8584332402693382,-1.1643948103136803,-0.21826244046641485,0.0
2020-04-01,1.0,-0.9913033965979327,-1.240496636219439,-0.853415741399114,-1.1628288574085217,-0.22157195208663785,0.0
2020-04-02,1.0,-0.9927476961666394,-1.2403620699056657,-0.8482469055019358,-1.1677845029718086,-0.20377337913735755,0.0
2020-04-03,1.0,-0.9982529890265874,-1.2399956324725665,-0.8480646394060163,-1.1771578315226292,-0.19582901130097724,0.0
2020-04-06,1.0,-1.0071026607659945,-1.2219308310113095,-0.8460908047861007,-1.1884936895590887,-0.1999125826367262,0.0
2020-04-07,1.0,-0.9647782728622958,-1.1753129641417357,-0.811903246339911,-1.1765329938468068,-0.17594950137916401,0.0
2020-04-08,1.0,-0.9868364726027398,-1.1813998287671235,-0.8468535958904111,-1.1938677226027399,-0.1420697773972603,0.0
2020-04-09,1.0,-0.9989348671246737,-1.1480534696703415,-0.8674442136656548,-1.1920967140650798,-0.11908185546146884,0.0
2020-04-13,1.0,-1.0172817186004466,-1.095341912155695,-0.8807295543975326,-1.1957354035945973,-0.12831011379347015,0.0
2020-04-14,1.0,-1.0110585358073263,-1.0964963581264289,-0.881492902333989,-1.1953851879419426,-0.13211760327502792,0.0
2020-04-15,1.0,-0.9910076699285902,-1.107008727849775,-0.8628405183813805,-1.1915895265802698,-0.13715948161861943,0.0
2020-04-16,1.0,-1.0014254038644281,-1.0941822405237038,-0.8695491500369549,-1.1956498785767078,-0.11846689895470384,0.0
2020-04-17,1.0,-0.9908305506969841,-1.1247681136375682,-0.8475115280648751,-1.2036359781629298,-0.133513542163566,0.0
2020-04-20,1.0,-1.0036978341257263,-1.0994717379820391,-0.8557844690966719,-1.2008452192287375,-0.12282091917591126,0.0
2020-04-21,1.0,-1.0193973534569802,-1.1179252803316149,-0.8768135196896423,-1.1955146941595365,-0.10469256523356539,0.0
2020-04-22,1.0,-0.9777118158621049,-1.1349789095453835,-0.8300786335468415,-1.164974222777691,-0.09982815185127324,0.0
2020-04-23,1.0,-0.9600455439395508,-1.1442397267363627,-0.8178759962736777,-1.154021322844426,-0.09926508642997618,0.0
2020-04-24,1.0,-0.9600828371731814,-1.14020191560963,-0.8228837690913798,-1.1561998446803003,-0.09795495728708258,0.0
2020-04-27,1.0,-0.9753150443395736,-1.1458797904890317,-0.8006534252968937,-1.1558367473940776,-0.108230047191827,0.0
2020-04-28,1.0,-0.9867816388702432,-1.123405793359839,-0.791191201528373,-1.157329477978004,-0.10471420457479216,0.0
2020-04-29,1.0,-1.0131715411740303,-1.1069280232316947,-0.8098423563576022,-1.171437461107654,-0.08437046255963493,0.0
2020-04-30,1.0,-1.0101041344468502,-1.0709866996597586,-0.8173523043612743,-1.1798639034952056,-0.07681204247860604,0.0
2020-05-01,1.0,-0.98896338318721,-1.087416193914389,-0.8194430118617845,-1.1731304796286746,-0.08839608045384219,0.0
2020-05-04,1.0,-1.0086682833703111,-1.0659924668489758,-0.8358701821371446,-1.195707135854703,-0.053454414116918626,0.0
2020-05-05,1.0,-0.9961182900045968,-1.0741610909648092,-0.8094897594361306,-1.1735532968997395,-0.054190714541089945,0.0
2020-05-06,1.0,-1.0230741373066379,-1.0813285736458171,-0.8414817114180765,-1.1959749599048062,-0.031714004863158986,0.0
2020-05-07,1.0,-1.0253171110535853,-1.0907067046337044,-0.8320476313745794,-1.1968418327724566,-0.032410044007248257,0.0
2020-05-08,1.0,-1.0225208863058481,-1.0909656997561104,-0.8461418712054383,-1.1981734212028436,-0.031342431633023714,0.0
2020-05-11,1.0,-1.043760719297334,-1.0528039083207734,-0.8700691232264436,-1.2164128683540356,-0.014240424094381789,0.0
2020-05-12,1.0,-1.087643906838559,-1.0418589845615152,-0.9382991140113534,-1.237519231789485,-0.0,0.0
2020-05-13,1.0,-1.0928173866949378,-1.0068910681155578,-0.9536708189769413,-1.2474423535648025,-0.0,0.0
2020-05-14,1.0,-1.0971074380165289,-0.986649713922441,-0.9644522144522143,-1.249576181394363,-0.0,0.0
2020-05-15,1.0,-1.11093957945169,-0.994250731966995,-0.9751397391535801,-1.2430662762842695,-0.0,0.0
2020-05-18,1.0,-1.1240521200469935,-0.9923101570009613,-0.9664103385666987,-1.2574495354053188,-0.0,0.0
2020-05-19,1.0,-1.1488645471546888,-0.889286668447769,-1.052471279722148,-1.2526315789473683,-0.0,0.0
2020-05-20,1.0,-1.1585705114487481,-0.8691418788786647,-1.0659105499679007,-1.2562593622940295,-0.0,0.0
2020-05-21,1.0,-1.1648893414072128,-0.8691924334172875,-1.066234392583463,-1.258507046782059,-0.0,0.0
2020-05-22,1.0,-1.1653096207413756,-0.8769016498821512,-1.0589243625455325,-1.2556245982429826,-0.0,0.0
2020-05-26,1.0,-1.1646057491568973,-0.876291419088914,-1.0564744928001712,-1.2557143621861786,-0.0,0.0
2020-05-27,1.0,-1.1625791781711872,-0.9273455687293595,-1.0282063775648314,-1.2956526446862648,-0.0,0.0
2020-05-28,1.0,-1.1709864184838483,-0.9102862399220821,-1.0354959147232292,-1.2941940371192036,-0.0,0.0
2020-05-29,1.0,-1.1671185337815855,-0.9289122654809673,-1.0310161587680295,-1.2953584209955535,-0.0,0.0
2020-06-01,1.0,-1.1699782844733986,-0.9249185667752442,-1.0383821932681867,-1.2956026058631922,-0.0,0.0
2020-06-02,1.0,-1.1705636629957141,-0.9276297943904953,-1.0322248141919383,-1.2946346226875711,-0.0,0.0
2020-06-03,1.0,-1.1625087558596907,-0.9239721967778436,-1.0174578371679508,-1.2842286761140147,-0.0,0.0
2020-06-04,1.0,-1.1640986962611786,-0.9140717595086735,-1.0262902704449952,-1.282889774808749,-0.0,0.0
2020-06-05,1.0,-1.154757417478865,-0.9218674277098703,-1.023477464864574,-1.2846373377847182,-0.0,0.0
2020-06-08,1.0,-1.1533419299376746,-0.9041478615946701,-1.0394369224156457,-1.2759509993552547,-0.0,0.0
2020-06-09,1.0,-1.1682939914163089,-0.8858369098712445,-1.0415236051502146,-1.2691523605150214,-0.0,0.0
2020-06-10,1.0,-1.173483025928896,-0.8760759155306067,-1.0353916065223203,-1.2611601176156109,-0.0,0.0
2020-06-11,1.0,-1.1713370696557246,-0.871363757672805,-1.0310648518815053,-1.2638377368561515,-0.0,0.0
2020-06-12,1.0,-1.1626683501683501,-0.7964015151515151,-1.0661300505050504,-1.2357954545454546,-0.0,0.0
2020-06-15,1.0,-1.168060596496765,-0.7829151543843038,-1.0733259691757404,-1.235810846352112,-0.0,0.0
2020-06-16,1.0,-1.1889381465062276,-0.7485750474984166,-1.076261346843994,-1.2638273168672154,-0.0,0.0
2020-06-17,1.0,-1.185725572820648,-0.7447985251514354,-1.0747432183302608,-1.262048986041612,-0.0,0.0
2020-06-18,1.0,-1.1825355076275645,-0.7478695423461336,-1.070489216201999,-1.2594423987375065,-0.0,0.0
2020-06-19,1.0,-1.185097419694576,-0.7485518694049499,-1.071458662453923,-1.2607688256977356,-0.0,0.0
2020-06-22,1.0,-1.1851247499736812,-0.7477629224128854,-1.0738498789346247,-1.257027055479524,-0.0,0.0
2020-06-23,1.0,-1.1834350663018312,-0.7444222268996002,-1.0736687013260366,-1.260576720690381,-0.0,0.0
2020-06-24,1.0,-1.1843176650980807,-0.7444086078358801,-1.0889335377782479,-1.2697086659969334,-0.0,0.0
2020-06-25,1.0,-1.1808398396286137,-0.7402405570795526,-1.0875712175564465,-1.2667229373285502,-0.0,0.0
2020-06-26,1.0,-1.1495254395518903,-0.7496499144235257,-1.0547689435195269,-1.2325605518385976,-0.0,0.0
2020-06-29,1.0,-1.1196169824703617,-0.7308744553652853,-1.0265984395582126,-1.1893302259600769,-0.0,0.0
2020-06-30,1.0,-1.0914516845064866,-0.6929906772554629,-0.9961525181275588,-1.1520741873427711,-0.0,0.0
2020-07-01,1.0,-1.089116719242902,-0.693759858044164,-0.9860508675078864,-1.1600946372239749,-0.0,0.0
2020-07-02,1.0,-1.083566966701097,-0.6968668535733609,-0.980915842801633,-1.157247552997885,-0.0,0.0
2020-07-06,1.0,-1.080958931027707,-0.6993024169777953,-0.9767636077814895,-1.155531538612694,-0.0,0.0
2020-07-07,1.0,-1.0718630432649858,-0.7093593642695967,-0.9672324144020406,-1.1568723633866378,-0.0,0.0
2020-07-08,1.0,-1.072248381400824,-0.7071806945261919,-0.9706690209927408,-1.1547969393761035,-0.0,0.0
2020-07-09,1.0,-1.0681617430562371,-0.712582196486407,-0.968004710962803,-1.1585042693100405,-0.0,0.0
2020-07-10,1.0,-1.0721255209610199,-0.7120862956607011,-0.9671978426084825,-1.1518019122333907,-0.0,0.0
2020-07-13,1.0,-1.0797371518242447,-0.7076304433111025,-0.9678795606120048,-1.1485876814437035,-0.0,0.0
2020-07-14,1.0,-1.0804941418696994,-0.7024363939408794,-0.9661748124908083,-1.1530467179763715,-0.0,0.0
2020-07-15,1.0,-1.078928064942051,-0.7030172624578219,-0.9598513374737151,-1.1484180155508825,-0.0,0.0
2020-07-16,1.0,-1.0746867658574784,-0.7161315583398591,-0.9575176194205168,-1.1458985904463588,-0.0,0.0
2020-07-17,1.0,-1.0702054794520548,-0.7159491193737769,-0.9573385518590998,-1.1488747553816048,-0.0,0.0
2020-07-20,1.0,-1.0827189619581246,-0.717094269143812,-0.9636783642976506,-1.1514302565614862,-0.0,0.0
2020-07-21,1.0,-1.0755993528460066,-0.7128499289111143,-0.9650929058194831,-1.1491395793499042,-0.0,0.0
2020-07-22,1.0,-1.0770777151262565,-0.7115959794067174,-0.9660210835989214,-1.1484677617063006,-0.0,0.0
2020-07-23,1.0,-1.069189453125,-0.711767578125,-0.96083984375,-1.141064453125,-0.0,0.0
2020-07-24,1.0,-1.0557071839360561,-0.7222926211131689,-0.9552587971537188,-1.1404620333365825,-0.0,0.0
2020-07-27,1.0,-1.0558397895044584,-0.7224090045315013,-0.9545388101154801,-1.139745651220582,-0.0,0.0
2020-07-28,1.0,-1.0637384089799902,-0.7184480234260615,-0.9568081991215227,-1.1414348462664714,-0.0,0.0
2020-07-29,1.0,-1.07141458639256,-0.7179148311306901,-0.9572687224669603,-1.1481644640234947,-0.0,0.0
2020-07-30,1.0,-1.0798565040051107,-0.6999852572607991,-0.9694825298540469,-1.164922109194555,-0.0,0.0
2020-07-31,1.0,-1.0820051160960253,-0.7033648170011807,-0.970188902007084,-1.1637642660369933,-0.0,0.0
2020-08-03,1.0,-1.0609257159757481,-0.7270665943707793,-0.9823039384827723,-1.159018090402721,-0.0,0.0
2020-08-04,1.0,-1.0596294106051647,-0.724916223142125,-0.9807806031933768,-1.1627242262960773,-0.0,0.0
2020-08-05,1.0,-1.0725614591593973,-0.7212034099920698,-0.9885507533703409,-1.1741177636796194,-0.0,0.0
2020-08-06,1.0,-1.0688375315484733,-0.718958776661553,-0.9879744642945515,-1.1730588409956946,-0.0,0.0
2020-08-07,1.0,-1.0760097371950916,-0.7248745590938448,-0.9917531919121666,-1.1753191912166527,-0.0,0.0
2020-08-10,1.0,-1.079994034006165,-0.7214875211295615,-0.994680322163667,-1.1755493685989857,-0.0,0.0
2020-08-11,1.0,-1.075625218389657,-0.7361852942644636,-0.9879698497479159,-1.1919832276743374,-0.0,0.0
2020-08-12,1.0,-1.0693054592291686,-0.7279302486872089,-0.977608243336966,-1.1790349747349647,-0.0,0.0
2020-08-13,1.0,-1.0630960027669352,-0.7395128217797322,-0.9632392904787788,-1.1751568753396908,-0.0,0.0
2020-08-14,1.0,-1.0622652698161692,-0.7402154576003163,-0.9622455030638466,-1.1769618501680172,-0.0,0.0
2020-08-17,1.0,-1.0635258058137236,-0.7407059521455408,-0.9629721178564367,-1.1763891635356931,-0.0,0.0
2020-08-18,1.0,-1.0635783853265437,-0.7409897661541505,-0.9641568200919562,-1.1751619122954466,-0.0,0.0
2020-08-19,1.0,-1.0600711954909523,-0.7462177395431623,-0.9630178977553644,-1.1747750420251162,-0.0,0.0
2020-08-20,1.0,-1.0593061184145498,-0.7490856973411091,-0.96169813185727,-1.1720865869328854,-0.0,0.0
2020-08-21,1.0,-1.0603559070687099,-0.7463667820069204,-0.965002471576866,-1.1713791398912505,-0.0,0.0
2020-08-24,1.0,-1.0581401097542888,-0.7554753547238839,-0.9597567607653137,-1.1705146586246107,-0.0,0.0
2020-08-25,1.0,-1.0587362066406059,-0.7575337720817458,-0.9681824929486863,-1.1638378940076204,-0.0,0.0
2020-08-26,1.0,-1.0569407341446524,-0.7560106856634017,-0.9712575442762442,-1.1628574255466508,-0.0,0.0
2020-08-27,1.0,-1.0454141134611583,-0.7691737497529156,-0.9642221782961058,-1.1628780391381695,-0.0,0.0
2020-08-28,1.0,-1.0395741954561135,-0.774481297126805,-0.9581095066778375,-1.1561283327583658,-0.0,0.0
2020-08-31,1.0,-1.039674716609167,-0.7742730409068507,-0.9584524396254313,-1.156136027599803,-0.0,0.0
2020-09-01,1.0,-1.0392272816873647,-0.7762172284644195,-0.9554997043169723,-1.1571062487679875,-0.0,0.0
2020-09-02,1.0,-1.0326119181737325,-0.7691471489277596,-0.9606186382053562,-1.167111374641763,-0.011710643344203972,0.0
2020-09-03,1.0,-1.0394417776018212,-0.7770079675360024,-0.969861929034493,-1.1624684515266988,-0.0,0.0
2020-09-04,1.0,-0.9880987508606275,-0.7891216681420281,-0.9242647782039933,-1.178666273236943,-0.037769253467099445,0.0
2020-09-08,1.0,-0.9734382685686177,-0.7851451057550418,-0.9194786030496803,-1.1782095425479586,-0.06256763403836695,0.0
2020-09-09,1.0,-0.9487919397437151,-0.7995206886432554,-0.8801232514917343,-1.1745084613127261,-0.08798787048811503,0.0
2020-09-10,1.0,-0.9359617915103075,-0.7960914274574784,-0.8670013158535991,-1.1722306155270723,-0.10224669818217261,0.0
2020-09-11,1.0,-0.9273946639451814,-0.7974437478738398,-0.862370607960344,-1.1676629246245809,-0.10487437430140446,0.0
2020-09-14,1.0,-0.9347794438782937,-0.8000194108797981,-0.863347406221187,-1.1598485951375745,-0.09472509341485902,0.0
2020-09-15,1.0,-0.9352336629823541,-0.7925150281171224,-0.8576207097149506,-1.1616734535582705,-0.10073686251696723,0.0
2020-09-16,1.0,-0.9407421799106275,-0.7772003108606956,-0.8653098892558772,-1.164561880707208,-0.10933553526326015,0.0
2020-09-17,1.0,-0.9360442546583849,-0.779697204968944,-0.8619468167701864,-1.1618788819875776,-0.11291731366459626,0.0
2020-09-18,1.0,-0.9288692785104732,-0.7749709076803724,-0.8646237393328161,-1.161122963537626,-0.11918153607447635,0.0
2020-09-21,1.0,-0.9283878787878789,-0.7752242424242425,-0.8653575757575758,-1.1606303030303031,-0.1188848484848485,0.0
2020-09-22,1.0,-0.9236033587341649,-0.782264718730282,-0.865602096782022,-1.1592971897296511,-0.12279765082754938,0.0
2020-09-23,1.0,-0.916096139839767,-0.7779558145180869,-0.8709881039087158,-1.1578052925467346,-0.13275066763777615,0.0
2020-09-24,1.0,-0.9138257116531691,-0.7755201008680471,-0.8671257455991465,-1.1615343581785558,-0.1314679210513554,0.0
2020-09-25,1.0,-0.9138182171295396,-0.7784521266265294,-0.8685181588657992,-1.1615847737424743,-0.13293843464750438,0.0
2020-09-28,1.0,-0.9101837041345548,-0.7759682031893753,-0.8620522514662402,-1.1605351170568563,-0.138335514516989,0.0
2020-09-29,1.0,-0.9177322895901201,-0.7644284533475957,-0.8699858997423057,-1.1715369280886858,-0.13847425487431322,0.0
2020-09-30,1.0,-0.9188926190823724,-0.7651924293290517,-0.8738383690945362,-1.1706320245219677,-0.13691431907750692,0.0
2020-10-01,1.0,-0.9199123661148978,-0.7695228821811101,-0.8720545277507303,-1.1709347614410905,-0.1360759493670886,0.0
2020-10-02,1.0,-0.9201148865738488,-0.768376983740629,-0.8716288579495667,-1.1713075649888034,-0.13664686982767016,0.0
2020-10-05,1.0,-0.9207477363450493,-0.768133579982475,-0.872066984714244,-1.172427222276312,-0.13465095901080715,0.0
2020-10-06,1.0,-0.9260434464242129,-0.7731022699536246,-0.880888454967049,-1.1763241396143518,-0.12526238711252136,0.0
2020-10-07,1.0,-0.9186710250280528,-0.7836756598526613,-0.8782748694930965,-1.1690491291408498,-0.12909206225301262,0.0
2020-10-08,1.0,-0.9213247488049946,-0.7777290020485806,-0.8828894741976392,-1.1705199492732417,-0.12510974539069358,0.0
2020-10-09,1.0,-0.91983928658925,-0.7792640501739428,-0.8836787691704641,-1.1815375569601647,-0.13547944534274095,0.0
2020-10-12,1.0,-0.9120647376164787,-0.7773418342324669,-0.8802354095144679,-1.1782246199117214,-0.15649828347229033,0.0
2020-10-13,1.0,-0.9016120339066099,-0.7839188593267676,-0.8785339801068156,-1.1741388603067275,-0.16159537458964185,0.0
2020-10-14,1.0,-0.907792016497275,-0.7835223646094173,-0.888987086954387,-1.1734668827024108,-0.15608582510924535,0.0
2020-10-15,1.0,-0.9064847086544597,-0.7827794413627215,-0.8893034215306072,-1.172205586372785,-0.1581660203230082,0.0
2020-10-16,1.0,-0.9039575763527448,-0.7870961406265344,-0.8863301581066483,-1.1712658352155554,-0.16144554649906706,0.0
2020-10-19,1.0,-0.9025168032183682,-0.7856547122602169,-0.8785752833243388,-1.1705342687533729,-0.16876809105627238,0.0
2020-10-20,1.0,-0.9001963672066765,-0.7863524791359843,-0.8783014236622485,-1.166813942071674,-0.17746686303387335,0.0
2020-10-21,1.0,-0.90078136517765,-0.7869674185463659,-0.8839746424885744,-1.166298098186643,-0.1762248759152784,0.0
2020-10-22,1.0,-0.9010368040882513,-0.7857599135177632,-0.8831507051250553,-1.1669696820795048,-0.17684634661687387,0.0
2020-10-23,1.0,-0.8953082780643576,-0.7928273151559813,-0.8752149349054286,-1.1678211741586833,-0.18162613608450012,0.0
2020-10-26,1.0,-0.8891713517477389,-0.7907602053287704,-0.8717184062576386,-1.1555609875336104,-0.18156929846003422,0.0
2020-10-27,1.0,-0.8855318941572048,-0.7888017153160178,-0.8734467131231421,-1.1526728716924126,-0.17255494371619315,0.0
2020-10-28,1.0,-0.8855430492618039,-0.7881888612775909,-0.8757491594796083,-1.1526092676509283,-0.17049164352190227,0.0
2020-10-29,1.0,-0.8766737822627596,-0.7899281971666989,-0.8695905297884728,-1.1536483601785368,-0.16170192121094507,0.0
2020-10-30,1.0,-0.8754850601474583,-0.7893868839736127,-0.871022506790842,-1.1536670547147845,-0.16103996895615055,0.0
2020-11-02,1.0,-0.8707769860888954,-0.7872618874509234,-0.8695167466434007,-1.1548155688042265,-0.16475207212447288,0.0
2020-11-03,1.0,-0.8840889234054946,-0.7818658382681293,-0.8729249587418697,-1.1593534608290457,-0.15571303756916802,0.0
2020-11-04,1.0,-0.878513716193333,-0.7863950844259519,-0.865934491267115,-1.1509990807489476,-0.15632106052542452,0.0
2020-11-05,1.0,-0.8521681057100605,-0.8009826837761771,-0.8522635119019224,-1.1212135667604828,-0.14368172494394885,0.0
2020-11-06,1.0,-0.8584887428737076,-0.7851000096627694,-0.8825007247077011,-1.1629626050826167,-0.14233259252101652,0.0
