Date,IWF,IWM,MTUM,NS,SPY,VLUE,VXX
2019-04-24,-0.0,-0.3710511832691249,-0.0,1.0,-1.25389836727206,-1.0440653091175929,0.0
2019-04-25,-0.0,-0.3585717437670074,-0.0,1.0,-1.2664558358461424,-1.0522541737147901,0.0
2019-04-26,-0.0,-0.33751656116590606,-0.0,1.0,-1.297254526718681,-1.0454511997644633,0.0
2019-04-29,-0.0,-0.3312849573152782,-0.0,1.0,-1.2962908448631145,-1.0521783926994408,0.0
2019-04-30,-0.0,-0.33593032229613023,-0.0,1.0,-1.3001359744221086,-1.0389180845981405,0.0
2019-05-01,-0.0,-0.3376351202294286,-0.0,1.0,-1.304507684388558,-1.034598132215604,0.0
2019-05-02,-0.0,-0.3302556556924775,-0.0,1.0,-1.298068787934523,-1.0501379437189629,0.0
2019-05-03,-0.0,-0.3078284597514658,-0.0,1.0,-1.3194808068144106,-1.060142335631845,0.0
2019-05-06,-0.0,-0.27379155468836286,-0.0,1.0,-1.3284615101424733,-1.0791886021426207,0.0
2019-05-07,-0.0,-0.2807275399595811,-0.0,1.0,-1.3222120154326658,-1.0714679404740033,0.0
2019-05-08,-0.0,-0.2993878889455659,-0.0,1.0,-1.2880565474021717,-1.056037309626175,0.0
2019-05-09,-0.0,-0.2982992825667358,-0.0,1.0,-1.2982264467023563,-1.045303907644124,0.0
2019-05-10,-0.0,-0.30448799217589745,-0.0,1.0,-1.2808345709421525,-1.0369833737820118,0.0
2019-05-13,-0.0,-0.3020813870931579,-0.0,1.0,-1.3660550801539553,-1.0686446694817084,0.0
2019-05-14,-0.0,-0.23188352377441945,-0.0,1.0,-1.3851087357169187,-1.0689273866568374,0.0
2019-05-15,-0.0,-0.22593450215018193,-0.0,1.0,-1.3910023155805493,-1.058587863417503,0.0
2019-05-16,-0.0,-0.23629171092633972,-0.0,1.0,-1.3733196586205634,-1.053221493718179,0.0
2019-05-17,-0.0,-0.24152526911147598,-0.0,1.0,-1.3493523079729977,-1.0580915891260718,0.0
2019-05-20,-0.0,-0.2278610230048489,-0.0,1.0,-1.3564840132706262,-1.0614677895657882,0.0
2019-05-21,-0.0,-0.23161537060644688,-0.0,1.0,-1.3496995082862866,-1.0610089236933162,0.0
2019-05-22,-0.0,-0.22279152585486392,-0.0,1.0,-1.3518296449725644,-1.0592318034812314,0.0
2019-05-23,-0.0,-0.2340410115209043,-0.0,1.0,-1.3561336135062676,-1.032751249909427,0.0
2019-05-24,-0.0,-0.22438092491799733,-0.0,1.0,-1.3551166059907003,-1.025015319179613,0.0
2019-05-28,-0.0,-0.21767629474897354,-0.0,1.0,-1.3541381545775408,-1.029712598141612,0.0
2019-05-29,-0.0,-0.23073888091822095,-0.0,1.0,-1.3504662840746056,-1.0055954088952654,0.0
2019-05-30,-0.0,-0.22786300392436673,-0.0,1.0,-1.33863717445594,-1.0011059579022477,0.0
2019-05-31,-0.0,-0.22360381605745522,-0.0,1.0,-1.3525922749848143,-0.9968556829956766,0.0
2019-06-03,-0.0,-0.23801600226580755,-0.0,1.0,-1.3508815407491328,-0.9514267506903632,0.0
2019-06-04,-0.0,-0.20889060960157682,-0.0,1.0,-1.3425313247923414,-0.968217654512178,0.0
2019-06-05,-0.0,-0.20860904088597898,-0.0,1.0,-1.3745907919481786,-0.8994218847948735,0.0
2019-06-06,-0.0,-0.2155899365809464,-0.0,1.0,-1.3440309429228516,-0.9249425047041605,0.0
2019-06-07,-0.0,-0.23775907636667132,-0.0,1.0,-1.3232368896925861,-0.9165391570454863,0.0
2019-06-10,-0.0,-0.24511674704229264,-0.0,1.0,-1.3009055268362073,-0.9233945113277591,0.0
2019-06-11,-0.0,-0.24315760150428306,-0.0,1.0,-1.3220628177449685,-0.9169510411588552,0.0
2019-06-12,-0.0,-0.24462861719538953,-0.0,1.0,-1.321656161855347,-0.9159731169690428,0.0
2019-06-13,-0.0,-0.21268938095564544,-0.0,1.0,-1.2925550147391511,-0.9224994858435592,0.0
2019-06-14,-0.0,-0.20460699962293902,-0.0,1.0,-1.3144688581907928,-0.9087169643163199,0.0
2019-06-17,-0.0,-0.2051887599685115,-0.0,1.0,-1.3177602080980253,-0.899715918814389,0.0
2019-06-18,-0.0,-0.1917284245756634,-0.0,1.0,-1.319422150882825,-0.9040333321949386,0.0
2019-06-19,-0.0,-0.1656637769845317,-0.0,1.0,-1.3327214006459287,-0.9012408635050144,0.0
2019-06-20,-0.0,-0.16565251385253427,-0.0,1.0,-1.3320528945847638,-0.901655505320053,0.0
2019-06-21,-0.0,-0.1733781900975295,-0.0,1.0,-1.3218133007102322,-0.9030482210215108,0.0
2019-06-24,-0.0,-0.16195075499931982,-0.0,1.0,-1.3075772003809003,-0.9313698816487551,0.0
2019-06-25,-0.0,-0.12284475400320939,-0.0,1.0,-1.3457612072791834,-0.9456451227423265,0.0
2019-06-26,-0.0,-0.11885765161113583,-0.0,1.0,-1.3494161558743962,-0.9559976714721089,0.0
2019-06-27,-0.0,-0.11121023916549429,-0.0,1.0,-1.338468929073877,-0.9816422468517311,0.0
2019-06-28,-0.0,-0.0939071533645787,-0.0,1.0,-1.3489788238513907,-0.9781396462659505,0.0
2019-07-01,-0.0,-0.09447201779907581,-0.0,1.0,-1.347081978435735,-0.9813109703919219,0.0
2019-07-02,-0.0,-0.0958473010877745,-0.0,1.0,-1.347266881028939,-0.9775261681603613,0.0
2019-07-03,-0.0,-0.10794890235966983,-0.0,1.0,-1.334052536045755,-0.9827733826500906,0.0
2019-07-05,-0.0,-0.05628307775817614,-0.009668883159180349,1.0,-1.3410571312254036,-0.9855814900257835,0.0
2019-07-08,-0.0,-0.058902953586497886,-0.011679324894514767,1.0,-1.3311054852320676,-0.9738059071729959,0.0
2019-07-09,-0.0,-0.059478425154347016,-0.009210215579771261,1.0,-1.3306231233764043,-0.9743935764650316,0.0
2019-07-10,-0.0,-0.027967073746710747,-0.003272383779771945,1.0,-1.3655961136225625,-0.9767559543890425,0.0
2019-07-11,-0.0,-0.02699510713683145,-0.0039817783026826386,1.0,-1.3669647376413026,-0.9764805129070356,0.0
2019-07-12,-0.0,-0.021897563938187464,-0.0059045819555975446,1.0,-1.3725285106957286,-0.9737161751805117,0.0
2019-07-15,-0.0,-0.015907788749957873,-0.009504229719254492,1.0,-1.384719085976206,-0.9601294192983049,0.0
2019-07-16,-0.0,-0.02540865303930454,-0.05158929949988253,1.0,-1.3632396871748398,-0.9162219313261505,0.0
2019-07-17,-0.0,-0.021272319185286926,-0.052460554085290274,1.0,-1.35750896117383,-0.9187296907976282,0.0
2019-07-18,-0.0,-0.020086227064603456,-0.04805989104642225,1.0,-1.3624878847632098,-0.9115337054242839,0.0
2019-07-19,-0.0,-0.01901669758812616,-0.03047972435727538,1.0,-1.3686390140471774,-0.8948780811025709,0.0
2019-07-22,-0.0,-0.0,-0.01786541388208827,1.0,-1.371236683649838,-0.9193078806325681,0.0
2019-07-23,-0.0,-0.0,-0.02290304378132572,1.0,-1.3783981146479902,-0.9179805490091943,0.0
2019-07-24,-0.0,-0.0,-0.031480684564202714,1.0,-1.3708497467642091,-0.9079413419841769,0.0
2019-07-25,-0.0,-0.0,-0.030457020293680914,1.0,-1.378419402738822,-0.890909090909091,0.0
2019-07-26,-0.0,-0.0,-0.023278019228236534,1.0,-1.3788686948505202,-0.8903266166205716,0.0
2019-07-29,-0.0,-0.0,-0.01752601004299452,1.0,-1.363024713643375,-0.9014408086908005,0.0
2019-07-30,-0.0,-0.0,-0.019000680911773288,1.0,-1.3355598067507537,-0.8879089523686001,0.0
2019-07-31,-0.0,-0.0,-0.01951251134448334,1.0,-1.3344353688577726,-0.8873330740308569,0.0
2019-08-01,-0.0,-0.0,-0.004497217548854665,1.0,-1.3479034554160734,-0.8829752814805227,0.0
2019-08-02,-0.0,-0.0,-0.003689200996731497,1.0,-1.3453286301414193,-0.8871233940649169,0.0
2019-08-05,-0.0,-0.0,-0.0015508885298869143,1.0,-1.3480775444264943,-0.881389337641357,0.0
2019-08-06,-0.0,-0.0,-0.011293667251555272,1.0,-1.2972722922316158,-0.8817355240070187,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.2880934942521416,-0.8962837945419228,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.2724962678270813,-0.9038211098052918,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.2541654810458756,-0.9074899617439691,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-1.2730489731437598,-0.8865086887835703,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.2758413651445726,-0.8842155158792858,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-1.2578343548640578,-0.8853371051390853,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-1.2520050784999845,-0.8446412535224352,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-1.2441630024153092,-0.8524184058958321,0.0
2019-08-19,-0.0,-0.0,-0.002495686467833374,1.0,-1.2423280749322159,-0.8362706433325117,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-1.2444854637748037,-0.8319643131825873,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-1.2509996924023377,-0.8249769301753307,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-1.2491854675109115,-0.8245220384828179,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-1.2522450485914627,-0.8231639808094476,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-1.2426770598623713,-0.8022044942451739,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-1.2352744412346055,-0.8056256651968984,0.0
2019-08-28,-0.0,-0.0,-0.002091416100872939,1.0,-1.2327837051406403,-0.7961323957322988,0.0
2019-08-29,-0.0,-0.0,-0.006268927922471229,1.0,-1.2343125378558448,-0.7878861296184131,0.0
2019-08-30,-0.0,-0.0,-0.00461287988422576,1.0,-1.2370959961408587,-0.7732452966714906,0.0
2019-09-03,-0.0,-0.0,-0.01195183050131289,1.0,-1.2434732743790178,-0.7627440919928772,0.0
2019-09-04,-0.0,-0.0,-0.012648292933256861,1.0,-1.2439098016723518,-0.7620973827995291,0.0
2019-09-05,-0.0,-0.0,-0.0031011953150874663,1.0,-1.2563152982265982,-0.751422635714931,0.0
2019-09-06,-0.0,-0.0,-0.016048084147257703,1.0,-1.2754019534184824,-0.713779113448535,0.0
2019-09-09,-0.0,-0.0,-0.01813929781428957,1.0,-1.2725092195604595,-0.7075825263094774,0.0
2019-09-10,-0.0,-0.0,-0.048396727772138284,1.0,-1.2564041320833583,-0.6808085030154655,0.0
2019-09-11,-0.0,-0.0,-0.07950978926916753,1.0,-1.2610969959647287,-0.6485129278134807,0.0
2019-09-12,-0.0,-0.0,-0.07907324364723468,1.0,-1.2614947683109117,-0.6489686098654708,0.0
2019-09-13,-0.0,-0.0,-0.06880143648062248,1.0,-1.2624869070776599,-0.6613796199311687,0.0
2019-09-16,-0.0,-0.0,-0.04277477586258943,1.0,-1.3005101578772602,-0.6754007305219307,0.0
