Date,DLTH,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-15,1.0,-0.023747086247086244,-1.338359557109557,-0.04479895104895105,-2.525786713286713,-2.3516171328671325,0.0
2019-04-16,1.0,-0.029129041654529567,-1.3373143023594525,-0.05570929216428779,-2.5179871832216723,-2.342193416836586,0.0
2019-04-17,1.0,-0.02502188503063904,-1.3127370878319229,-0.08987452582433614,-2.5373504522906334,-2.3300262620367667,0.0
2019-04-18,1.0,-0.030278710053990954,-1.3153363490442143,-0.0893039544724938,-2.529913906318401,-2.3313147526630673,0.0
2019-04-22,1.0,-0.050541252194265654,-1.3206553540081918,-0.0729959040374488,-2.5333528379169103,-2.3366734932709186,0.0
2019-04-23,1.0,-0.05842778793418647,-1.3289945155393053,-0.08168190127970748,-2.5304570383912246,-2.313053016453382,0.0
2019-04-24,1.0,-0.052543238706852506,-1.3022695760052543,-0.08954243596292781,-2.5295190834123913,-2.3237977085309782,0.0
2019-04-25,1.0,-0.04390065741417093,-1.2923301680058437,-0.10978816654492331,-2.536084733382031,-2.3224981738495254,0.0
2019-04-26,1.0,-0.04719742426459827,-1.2824528025757354,-0.1093955802722084,-2.5477828186740816,-2.3306014927557444,0.0
2019-04-29,1.0,-0.045371386754482254,-1.2803512623490672,-0.10647639956092207,-2.551189169410904,-2.334577387486279,0.0
2019-04-30,1.0,-0.04666958808063103,-1.2588372772421854,-0.11386210926088228,-2.5460122699386507,-2.3380806310254165,0.0
2019-05-01,1.0,-0.07749671004532825,-1.2563971340839304,-0.10016084222839595,-2.55263927474777,-2.324389530633133,0.0
2019-05-02,1.0,-0.07183572054954693,-1.262715580239696,-0.09025138848289975,-2.5366851797719967,-2.34631686641333,0.0
2019-05-03,1.0,-0.07531747190191213,-1.2512042037658737,-0.09429280397022331,-2.53437454386221,-2.343015618157933,0.0
2019-05-06,1.0,-0.07449127906976745,-1.2198401162790697,-0.10726744186046512,-2.5297965116279073,-2.336046511627907,0.0
2019-05-07,1.0,-0.06142971653428551,-1.2336952561393282,-0.12417109961378708,-2.5286744880856955,-2.339065801938352,0.0
2019-05-08,1.0,-0.05483730389308542,-1.2117954677513074,-0.1643666472980825,-2.4962957582800698,-2.335923881464265,0.0
2019-05-09,1.0,-0.05837932036015103,-1.2085390647690968,-0.1669329073482428,-2.4974586116758637,-2.3297269822828928,0.0
2019-05-10,1.0,-0.05700384866748965,-1.2072471134993827,-0.1723186406215961,-2.5020695664802846,-2.3230702200275943,0.0
2019-05-13,1.0,-0.059420289855072465,-1.2039855072463768,-0.16094202898550725,-2.495724637681159,-2.3263043478260865,0.0
2019-05-14,1.0,-0.0,-1.1187949576241007,-0.2824585143508297,-2.4457659710846804,-2.274909194501816,0.0
2019-05-15,1.0,-0.0,-1.1254538981844073,-0.2986116055535778,-2.4506941972232115,-2.2451406194375223,0.0
2019-05-16,1.0,-0.0,-1.128256227758007,-0.30889679715302487,-2.4395017793594302,-2.240782918149466,0.0
2019-05-17,1.0,-0.0,-1.1245985870263326,-0.31328052522657535,-2.4288160993363306,-2.269535431385142,0.0
2019-05-20,1.0,-0.0,-1.1004391556877744,-0.31605043207253153,-2.4129480096330926,-2.25364782547103,0.0
2019-05-21,1.0,-0.0,-1.1062522077004593,-0.3276580713528788,-2.3873542917696926,-2.2433768986223948,0.0
2019-05-22,1.0,-0.0,-1.075796847635727,-0.3469001751313486,-2.3634325744308233,-2.2191243432574432,0.0
2019-05-23,1.0,-0.0,-1.0684806939003917,-0.3570229434806939,-2.364227756015669,-2.2053021824286514,0.0
2019-05-24,1.0,-0.0,-1.0167434072833823,-0.38265662062229666,-2.3619366541091114,-2.2151527835914613,0.0
2019-05-28,1.0,-0.0,-1.01806892702665,-0.38258685642528256,-2.3618668899120974,-2.2138272638481933,0.0
2019-05-29,1.0,-0.0,-1.0182626206513437,-0.38212624123324773,-2.356086382890077,-2.1875564196930766,0.0
2019-05-30,1.0,-0.0,-1.0162821312270491,-0.3686690223792697,-2.3563361740455897,-2.187279151943463,0.0
2019-05-31,1.0,-0.0,-1.021071601857628,-0.3564150551050114,-2.354266306231372,-2.199695016288903,0.0
2019-06-03,1.0,-0.0,-1.0167378426780547,-0.39192726270836203,-2.342195894751343,-2.1371401019424163,0.0
2019-06-04,1.0,-0.0,-0.999725029215646,-0.38262184642881697,-2.3399326321578338,-2.1519213583556747,0.0
2019-06-05,1.0,-0.0,-0.9557917541127885,-0.4217723918488931,-2.333897501861756,-2.058560693250288,0.0
2019-06-06,1.0,-0.0,-0.9634385348381429,-0.37399472866121514,-2.323376360072988,-2.097249442454552,0.0
2019-06-07,1.0,-0.0,-0.9735721527543089,-0.38452179790469754,-2.309699222710375,-2.0912470429199055,0.0
2019-06-10,1.0,-0.0,-0.9772281910939927,-0.3525913913102236,-2.3169133049530375,-2.1105480100006755,0.0
2019-06-11,1.0,-0.0,-0.981879877841873,-0.40508992195453003,-2.299491007804547,-2.1001017984390904,0.0
2019-06-12,1.0,-0.0,-0.9714150560886605,-0.40187863224760106,-2.289093120691985,-2.0952831463711314,0.0
2019-06-13,1.0,-0.0,-0.9977675551346232,-0.4227438776890813,-2.268840481666892,-2.075700175889595,0.0
2019-06-14,1.0,-0.0,-0.9805707346690954,-0.42366592457667135,-2.2734938946232206,-2.0685421304729137,0.0
2019-06-17,1.0,-0.0,-1.01944349020955,-0.42514599793885255,-2.3040879422878735,-2.1218825145997937,0.0
2019-06-18,1.0,-0.0,-1.0214035809837414,-0.418261645057282,-2.304589421691706,-2.1157988612197296,0.0
2019-06-19,1.0,-0.0,-1.0034876564316488,-0.4381453874034056,-2.298707515557683,-2.098269848868221,0.0
2019-06-20,1.0,-0.0,-1.0166222039811206,-0.4262945481907108,-2.29742116423832,-2.1000752445447706,0.0
2019-06-21,1.0,-0.0,-1.0277682785035223,-0.4245263661856234,-2.286437316189043,-2.1008138978182065,0.0
2019-06-24,1.0,-0.0,-0.986652977412731,-0.4275838466803559,-2.2827515400410676,-2.14757015742642,0.0
2019-06-25,1.0,-0.0,-0.9891743747858855,-0.4247344981157931,-2.2863309352517986,-2.151353203151764,0.0
2019-06-26,1.0,-0.0,-0.9806994729997948,-0.40407911847238387,-2.272876599822052,-2.1865033194168775,0.0
2019-06-27,1.0,-0.0,-0.9732565315778647,-0.4283755057258452,-2.2775834876225742,-2.178015497497086,0.0
2019-06-28,1.0,-0.0,-0.976401179941003,-0.4261507854839816,-2.278109350346436,-2.1794607944021402,0.0
2019-07-01,1.0,-0.0,-0.9573912445880007,-0.44230637069617207,-2.3075390007559617,-2.1650745653219707,0.0
2019-07-02,1.0,-0.0,-0.9619740544992793,-0.43558240098840006,-2.302697508408264,-2.163635115656531,0.0
2019-07-03,1.0,-0.0,-0.9635452423451873,-0.43457366469861314,-2.3020046684058766,-2.165110531374433,0.0
2019-07-05,1.0,-0.0,-0.9371232876712329,-0.4408219178082192,-2.3019178082191782,-2.1694520547945206,0.0
2019-07-08,1.0,-0.0,-0.9424657534246575,-0.4343835616438357,-2.2996575342465753,-2.1727397260273973,0.0
2019-07-09,1.0,-0.0,-0.933264887063655,-0.4336071184120465,-2.300889801505818,-2.1768651608487337,0.0
2019-07-10,1.0,-0.0,-0.9047521227061078,-0.425362914270063,-2.3255272528074498,-2.1917967680087647,0.0
2019-07-11,1.0,-0.0,-0.9114378408228065,-0.43611513770967075,-2.346724649685925,-2.2084627597156072,0.0
2019-07-12,1.0,-0.0,-0.9198675953382526,-0.43107371905385833,-2.334597613957658,-2.210537204330736,0.0
2019-07-15,1.0,-0.0,-0.9333610418398449,-0.43772513161540594,-2.3320171792740374,-2.22402327514547,0.0
2019-07-16,1.0,-0.0,-0.9338831519855846,-0.45782798530736707,-2.3289902280130295,-2.209855152817243,0.0
2019-07-17,1.0,-0.0,-0.9505856261695197,-0.4502044493727909,-2.325732899022801,-2.20396423868598,0.0
2019-07-18,1.0,-0.0,-0.9478784522738286,-0.4486052467640341,-2.325534713089223,-2.199833875545096,0.0
2019-07-19,1.0,-0.0,-0.9556838736607763,-0.44921385835536387,-2.3501460971197994,-2.201961875608738,0.0
2019-07-22,1.0,-0.0,-0.9489091796194328,-0.4377221718826235,-2.3528960758346695,-2.2305708510490003,0.0
2019-07-23,1.0,-0.0,-0.9618128409567772,-0.4322982235277661,-2.360190236396699,-2.239683871870192,0.0
2019-07-24,1.0,-0.0,-0.9605419372861232,-0.4405335568126265,-2.354075005237796,-2.228577414623926,0.0
2019-07-25,1.0,-0.0,-0.9314046706169398,-0.4546531892645521,-2.3748344370860925,-2.210177762286511,0.0
2019-07-26,1.0,-0.0,-0.9191335237166538,-0.44967611618026054,-2.3817649926864943,-2.2146688026746535,0.0
2019-07-29,1.0,-0.0,-0.8792685460968345,-0.4410888688785759,-2.3734847960102514,-2.232804599293482,0.0
2019-07-30,1.0,-0.0,-0.8764122825258196,-0.44791016843418585,-2.3695848062660287,-2.2376100367366742,0.0
2019-07-31,1.0,-0.0,-0.8450713988631637,-0.45612089283238594,-2.38021627616803,-2.2505198946346874,0.0
2019-08-01,1.0,-0.0,-0.882609901539315,-0.44959090278740815,-2.3714464013312995,-2.23020385522119,0.0
2019-08-02,1.0,-0.0,-0.8613290743698354,-0.48670231233942085,-2.375321158252899,-2.2206096798833417,0.0
2019-08-05,1.0,-0.0,-0.855236639099312,-0.4798804642435194,-2.39356452845924,-2.221002154423518,0.0
2019-08-06,1.0,-0.0,-0.8351327493719019,-0.4405513682352141,-2.323826984450329,-2.190738100088273,0.0
2019-08-07,1.0,-0.0,-0.8558668290702396,-0.4101366896738395,-2.304236026525917,-2.1966436594938425,0.0
2019-08-08,1.0,-0.0,-0.8583603896103897,-0.41247294372294374,-2.3012040043290045,-2.192099567099567,0.0
2019-08-09,1.0,-0.0,-0.824664372933954,-0.39377993658503674,-2.2900222626998583,-2.2378735748498957,0.0
2019-08-12,1.0,-0.0,-0.8147848919410221,-0.4075944253686124,-2.289234498081196,-2.2211001144549924,0.0
2019-08-13,1.0,-0.0,-0.7762058744273781,-0.39719752088385885,-2.3112368633791434,-2.2520883858798166,0.0
2019-08-14,1.0,-0.0,-0.7870215190721995,-0.387075149158678,-2.290809143929745,-2.2388549976536836,0.0
2019-08-15,1.0,-0.0,-0.812149963760954,-0.3978388350793965,-2.252421427159518,-2.1265731040390063,0.0
2019-08-16,1.0,-0.0,-0.8074845170641719,-0.401106865199631,-2.2514165239161947,-2.128475424957175,0.0
2019-08-19,1.0,-0.0,-0.7627240612325004,-0.405534475991103,-2.2594530943346856,-2.1142221640716996,0.0
2019-08-20,1.0,-0.0,-0.7751410231472476,-0.3832587693704208,-2.242948842637619,-2.082409388575504,0.0
2019-08-21,1.0,-0.0,-0.7283767038413879,-0.5030978934324659,-2.0508674101610906,-1.9134448574969023,0.0
2019-08-22,1.0,-0.0,-0.7267126663380976,-0.5139231148348941,-2.0413997042878265,-1.8786347954657467,0.0
2019-08-23,1.0,-0.0,-0.7118748082233813,-0.5140227063516416,-2.0276772015955813,-1.8833384473764958,0.0
2019-08-26,1.0,-0.0,-0.6803045869341875,-0.5015410648455912,-2.010032029975222,-1.8515138695836102,0.0
2019-08-27,1.0,-0.0,-0.6740378224880673,-0.49368618210380044,-2.0088816385716877,-1.865325357984412,0.0
2019-08-28,1.0,-0.0,-0.6753081943437274,-0.4880952380952381,-2.0122673434856178,-1.8673555716702928,0.0
2019-08-29,1.0,-0.0,-0.6614687216681776,-0.4886672710788758,-2.0167422181928076,-1.877304321547295,0.0
2019-08-30,1.0,-0.0,-0.6380189366351057,-0.5125637290604516,-2.0471595047341586,-1.87163146394756,0.0
2019-09-03,1.0,-0.0,-0.6407477318394935,-0.5238994093649151,-2.038847957133289,-1.8855263959081776,0.0
2019-09-04,1.0,-0.0,-0.6305433723196882,-0.5300316764132554,-2.040448343079922,-1.8905336257309941,0.0
