Date,IWF,IWM,MTUM,SIG,SPY,VLUE,VXX
2019-05-01,-0.0,-1.6637738853503186,-0.0,1.0,-2.682643312101911,-2.615366242038217,0.0
2019-05-02,-0.0,-1.6637690405933487,-0.0,1.0,-2.6734986841055903,-2.6378499082861473,0.0
2019-05-03,-0.0,-1.6627851331950871,-0.0,1.0,-2.674429733609826,-2.6385388419205618,0.0
2019-05-06,-0.0,-1.6066862542682445,-0.0,1.0,-2.679186849837212,-2.655046454379417,0.0
2019-05-07,-0.0,-1.6030886801464734,-0.0,1.0,-2.6895398821843655,-2.667887279095685,0.0
2019-05-08,-0.0,-1.5922966277768897,-0.015902189547706568,1.0,-2.693782963081349,-2.6891481540674445,0.0
2019-05-09,-0.0,-1.5866698633421243,-0.020139055382402304,1.0,-2.698393670582594,-2.686486054503317,0.0
2019-05-10,-0.0,-1.5781175346392737,-0.019270584487975792,1.0,-2.692148431278866,-2.673514890906195,0.0
2019-05-13,-0.0,-1.5791527313266442,-0.007007485268354834,1.0,-2.695333651855391,-2.6815575728619208,0.0
2019-05-14,-0.0,-1.4787996882307093,-0.08511301636788776,1.0,-2.6148869836321125,-2.615432579890881,0.0
2019-05-15,-0.0,-1.4849075735122066,-0.10077217065751501,1.0,-2.62272833632322,-2.5912175337337184,0.0
2019-05-16,-0.0,-1.4868574994150223,-0.10841588019655253,1.0,-2.616254582325872,-2.588175649325326,0.0
2019-05-17,-0.0,-1.470302840597856,-0.12481414821191017,1.0,-2.599186164801628,-2.6309570388919323,0.0
2019-05-20,-0.0,-1.4483351571048928,-0.13858058464905423,1.0,-2.59817101766453,-2.631077067375332,0.0
2019-05-21,-0.0,-1.448870765370138,-0.15574027603513174,1.0,-2.5988080301129233,-2.6385664993726476,0.0
2019-05-22,-0.0,-1.3787700456083567,-0.06767691628659703,1.0,-2.433720759158452,-2.476018831837575,0.0
2019-05-23,-0.0,-1.3765662783029236,-0.1076427053564886,1.0,-2.4173078332234192,-2.426100974573166,0.0
2019-05-24,-0.0,-1.3152572182324491,-0.14473105671991793,1.0,-2.4214421808588598,-2.446724314817529,0.0
2019-05-28,-0.0,-1.3117586762337092,-0.1465075413676966,1.0,-2.4196807731732317,-2.443769219505052,0.0
2019-05-29,-0.0,-1.3098724954462657,-0.14134790528233152,1.0,-2.41143897996357,-2.4233151183970856,0.0
2019-05-30,-0.0,-1.3047695449241543,-0.14031505250875148,1.0,-2.4135064177362895,-2.4342911318553093,0.0
2019-05-31,-0.0,-1.3256442076063948,-0.1267245784363822,1.0,-2.4107599094824437,-2.4366742097963354,0.0
2019-06-03,-0.0,-1.3176581407144412,-0.13310629664517065,1.0,-2.3961307151655675,-2.3989565973480182,0.0
2019-06-04,-0.0,-1.300845925818813,-0.13151615935217992,1.0,-2.397946641602198,-2.3997541754030802,0.0
2019-06-05,-0.0,-1.2682424758659852,-0.14409426462237362,1.0,-2.367191936399773,-2.318710959681999,0.0
2019-06-06,-0.0,-1.292293434091395,-0.09310615242033221,1.0,-2.3677906893847576,-2.3758465815926426,0.0
2019-06-07,-0.0,-1.3164918290159138,-0.10033540284021979,1.0,-2.352101619924356,-2.3673017911938916,0.0
2019-06-10,-0.0,-1.3170193061195412,-0.0960319156514925,1.0,-2.3444468191208947,-2.3665313101089978,0.0
2019-06-11,-0.0,-1.3220887578220528,-0.1664388980795512,1.0,-2.345968496008056,-2.3581960727900455,0.0
2019-06-12,-0.0,-1.318795580908369,-0.16174453029099572,1.0,-2.3607480684525957,-2.379449779767492,0.0
2019-06-13,-0.0,-1.3365566380689253,-0.17623963937763562,1.0,-2.365275556201832,-2.3925403518976296,0.0
2019-06-14,-0.0,-1.3289014821272884,-0.18330427201394942,1.0,-2.3680616099970937,-2.3850624818366755,0.0
2019-06-17,-0.0,-1.33855000727908,-0.18132188091425244,1.0,-2.3715242393361478,-2.3876110059688456,0.0
2019-06-18,-0.0,-1.3491658774677642,-0.1797188023603118,1.0,-2.3716034093392584,-2.3843520069935162,0.0
2019-06-19,-0.0,-1.3340624088655584,-0.21128608923884512,1.0,-2.3813065033537475,-2.3640274132400116,0.0
2019-06-20,-0.0,-1.341235001463272,-0.20632133450395085,1.0,-2.394205443371378,-2.374524436640328,0.0
2019-06-21,-0.0,-1.3528808843985651,-0.20689655172413796,1.0,-2.3837030529321326,-2.3776996851892527,0.0
2019-06-24,-0.0,-1.3336274077341568,-0.21371857079841197,1.0,-2.3942802529039846,-2.410160270548449,0.0
2019-06-25,-0.0,-1.3256395177888858,-0.21478976771537783,1.0,-2.3980446927374306,-2.4123787121434876,0.0
2019-06-26,-0.0,-1.319058443939283,-0.18977781036884947,1.0,-2.3733225782796805,-2.450832294492924,0.0
2019-06-27,-0.0,-1.3042357274401473,-0.19904235727440145,1.0,-2.38195211786372,-2.4811786372007365,0.0
2019-06-28,-0.0,-1.2727940636250092,-0.2037322753655132,1.0,-2.392403203291455,-2.4781426787157446,0.0
2019-07-01,-0.0,-1.2609301643192488,-0.2098004694835681,1.0,-2.401555164319249,-2.463394953051643,0.0
2019-07-02,-0.0,-1.2812338953103142,-0.1996613413826106,1.0,-2.4022675403077374,-2.4789074578517263,0.0
2019-07-03,-0.0,-1.302246526751404,-0.18629914277268697,1.0,-2.4060005911912503,-2.4953443689033405,0.0
2019-07-05,-0.0,-1.2681831566548882,-0.1939782096584217,1.0,-2.4022379269729095,-2.497202591283864,0.0
2019-07-08,-0.0,-1.2917285417285418,-0.18124443124443126,1.0,-2.426046926046926,-2.526061776061776,0.0
2019-07-09,-0.0,-1.2766501278003308,-0.19816568937001955,1.0,-2.469703803939257,-2.5731468952037284,0.0
2019-07-10,-0.0,-1.2725973830651227,-0.19589411941645363,1.0,-2.4741314483380963,-2.5773800571514514,0.0
2019-07-11,-0.0,-1.2699141695527782,-0.2044872760126487,1.0,-2.4782412287306133,-2.576343924107815,0.0
2019-07-12,-0.0,-1.2811299435028247,-0.20331450094161957,1.0,-2.476911487758945,-2.5715254237288137,0.0
2019-07-15,-0.0,-1.3264291632145815,-0.22618061309030654,1.0,-2.442946448745952,-2.5362657226783156,0.0
2019-07-16,-0.0,-1.3321283325802078,-0.25628859768037354,1.0,-2.435758397348998,-2.507154691971682,0.0
2019-07-17,-0.0,-1.3688597796963382,-0.22566239952366773,1.0,-2.3881363501041974,-2.4601071747543912,0.0
2019-07-18,-0.0,-1.3678656361474435,-0.22666468489892982,1.0,-2.3876337693222354,-2.449390606420927,0.0
2019-07-19,-0.0,-1.3696816423683427,-0.23147872656947335,1.0,-2.3867896459387086,-2.4503124070217197,0.0
2019-07-22,-0.0,-1.3559422876691953,-0.22013981853339284,1.0,-2.3889632604492044,-2.472036293321434,0.0
2019-07-23,-0.0,-1.3678787426267454,-0.21615769431792728,1.0,-2.398417083551109,-2.4841335025759728,0.0
2019-07-24,-0.0,-1.3693504938641123,-0.24236755462436396,1.0,-2.4001047590541753,-2.471041604310087,0.0
2019-07-25,-0.0,-1.3617132605770668,-0.2396471819404993,1.0,-2.40529227089251,-2.4683809239049186,0.0
2019-07-26,-0.0,-1.3441117168247332,-0.2413561347173475,1.0,-2.4113210365170636,-2.4709879769994774,0.0
2019-07-29,-0.0,-1.3036664917147784,-0.24908150258678866,1.0,-2.4271575316787883,-2.5181075204318817,0.0
2019-07-30,-0.0,-1.2943879472693032,-0.2619209039548023,1.0,-2.4382674199623353,-2.5383804143126176,0.0
2019-07-31,-0.0,-1.3020755000751993,-0.2668822379305159,1.0,-2.4250263197473307,-2.525943750939991,0.0
2019-08-01,-0.0,-1.3344373353406096,-0.25848701543093716,1.0,-2.423485133609334,-2.5108769288671433,0.0
2019-08-02,-0.0,-1.3167230364524616,-0.2630590003757986,1.0,-2.4179631717399475,-2.518226230740323,0.0
2019-08-05,-0.0,-1.3110559193196358,-0.2571686610973132,1.0,-2.4374952961541356,-2.5204335064348617,0.0
2019-08-06,-0.0,-1.2865304328718963,-0.2077199150369882,1.0,-2.350765399545887,-2.479455064820918,0.0
2019-08-07,-0.0,-1.314481952360076,-0.1709776413853573,1.0,-2.33026450387257,-2.490939646353938,0.0
2019-08-08,-0.0,-1.312875347883404,-0.16237000146477223,1.0,-2.3420243152189837,-2.5065914750256337,0.0
2019-08-09,-0.0,-1.2840258139366252,-0.13777101007903705,1.0,-2.313537814516714,-2.515771155101153,0.0
2019-08-12,-0.0,-1.2862762237762235,-0.13541666666666666,1.0,-2.3276515151515147,-2.5351107226107223,0.0
2019-08-13,-0.0,-1.2367335119090712,-0.11865633823210019,1.0,-2.3264316223847104,-2.5576630710200536,0.0
2019-08-14,-0.0,-1.2416380789022299,-0.10062893081761007,1.0,-2.2722269868496285,-2.532447112635792,0.0
2019-08-15,-0.0,-1.252232142857143,-0.09256417410714286,1.0,-2.211146763392857,-2.4195731026785716,0.0
2019-08-16,-0.0,-1.033257793838427,-0.0,1.0,-1.8406320818276476,-2.250934035646475,0.0
2019-08-19,-0.0,-1.0164748637189582,-0.0,1.0,-1.8259842519685041,-2.2144760751059964,0.0
2019-08-20,-0.0,-1.0155853570134106,-0.0,1.0,-1.818472876646128,-2.206777818050018,0.0
2019-08-21,-0.0,-1.0189373379168927,-0.0,1.0,-1.8143055304263915,-2.1977564682467885,0.0
2019-08-22,-0.0,-1.0185285123223602,-0.0,1.0,-1.772980751933801,-2.2047730407147568,0.0
2019-08-23,-0.0,-1.0171591401846003,-0.0,1.0,-1.8759833983770056,-2.301492907142415,0.0
2019-08-26,-0.0,-0.992009759072888,-0.0,1.0,-1.833180847819457,-2.2742299481549253,0.0
2019-08-27,-0.0,-0.9837075909201854,-0.0,1.0,-1.8278618501342445,-2.29045643153527,0.0
2019-08-28,-0.0,-1.0046099944680067,-0.0,1.0,-1.8261110086667898,-2.3159382875407215,0.0
2019-08-29,-0.0,-0.9958153846153845,-0.0,1.0,-1.8313846153846152,-2.326646153846154,0.0
2019-08-30,-0.0,-0.9841153020545844,-0.0,1.0,-1.8300521312480833,-2.3189205765102727,0.0
2019-09-03,-0.0,-1.0117151748123743,-0.0,1.0,-1.8084080785892975,-2.2815913112453474,0.0
2019-09-04,-0.0,-1.0414482205637452,-0.0,1.0,-1.8363658792327144,-2.2900758650465676,0.0
2019-09-05,-0.0,-1.0627385789927348,-0.0,1.0,-1.839367073020564,-2.2547715798546974,0.0
2019-09-06,-0.0,-1.26723259762309,-0.044346349745331075,1.0,-2.0595585738539897,-2.4200339558573853,0.0
2019-09-09,-0.0,-1.266589689601304,-0.04380900631664742,1.0,-2.0599741900427904,-2.4217211166202537,0.0
2019-09-10,-0.0,-1.2960400109619072,-0.0,1.0,-2.0588517402027953,-2.4963003562619894,0.0
2019-09-11,-0.0,-1.3043209027108849,-0.0,1.0,-2.041213705793312,-2.5348837209302326,0.0
