Date,IWF,IWM,MTUM,PBH,SPY,VLUE,VXX
2019-04-16,-0.0,-0.5850693593451302,-0.0,1.0,-1.7515808048625068,-1.5651193568942698,0.0
2019-04-17,-0.0,-0.586661439702063,-0.0,1.0,-1.7473906012642721,-1.5662272749546724,0.0
2019-04-18,-0.0,-0.6158416813985464,-0.0,1.0,-1.7346788450206247,-1.5601060695344726,0.0
2019-04-22,-0.0,-0.611364640070661,-0.0,1.0,-1.732911330290986,-1.5627361499582904,0.0
2019-04-23,-0.0,-0.6044629720451201,-0.0,1.0,-1.7369789112309955,-1.5629230014713096,0.0
2019-04-24,-0.0,-0.593485596909082,-0.0,1.0,-1.7287621655988654,-1.5683963417616273,0.0
2019-04-25,-0.0,-0.5973791012664418,-0.0,1.0,-1.7400127133147523,-1.5523935259889492,0.0
2019-04-26,-0.0,-0.4263898741739163,-0.0,1.0,-1.2175633797558152,-1.089758428854124,0.0
2019-04-29,-0.0,-0.43137547578177476,-0.0,1.0,-1.2171803865960147,-1.0830659004403314,0.0
2019-04-30,-0.0,-0.4609224272869572,-0.0,1.0,-1.171562738888282,-1.0077172290779368,0.0
2019-05-01,-0.0,-0.4979596071379168,-0.0,1.0,-0.9943283995020059,-0.9660049799419008,0.0
2019-05-02,-0.0,-0.4950412937558313,-0.0,1.0,-0.9928815784926915,-0.9676215487750095,0.0
2019-05-03,-0.0,-0.5098710368910555,-0.0,1.0,-0.9838191059018775,-0.9637658610794178,0.0
2019-05-06,-0.0,-0.49814049586776865,-0.0,1.0,-0.9897038567493113,-0.9557162534435262,0.0
2019-05-07,-0.0,-0.5170552826402823,-0.0,1.0,-0.9854009548190688,-0.9570331419082544,0.0
2019-05-08,-0.0,-0.5099217248008789,-0.0,1.0,-0.9648104916231806,-0.9584248832738258,0.0
2019-05-09,-0.0,-0.5087057855771867,-0.0,1.0,-0.9579106114614752,-0.9608582396490265,0.0
2019-05-10,-0.0,-0.5098073011823916,-0.0,1.0,-0.9816608638698335,-0.9557378744527559,0.0
2019-05-13,-0.0,-0.5046375815870835,-0.0,1.0,-0.9742700103057367,-0.9563380281690141,0.0
2019-05-14,-0.0,-0.48604753670362455,-0.0,1.0,-0.9681619367307497,-0.9364255925134777,0.0
2019-05-15,-0.0,-0.48132976742611466,-0.0,1.0,-0.9780290463455094,-0.925996140695352,0.0
2019-05-16,-0.0,-0.47786126392056893,-0.0,1.0,-0.9590768817925668,-0.9174158057158193,0.0
2019-05-17,-0.0,-0.47168162414708753,-0.0,1.0,-0.9455816611206347,-0.9439682699741184,0.0
2019-05-20,-0.0,-0.4623367028243275,-0.0,1.0,-0.9497262988212379,-0.9462336702824329,0.0
2019-05-21,-0.0,-0.46163141993957707,-0.0,1.0,-0.9491775763679088,-0.9460221550855993,0.0
2019-05-22,-0.0,-0.461523025985753,-0.0,1.0,-0.943647369653189,-0.9391993578810074,0.0
2019-05-23,-0.0,-0.461033963526853,-0.0,1.0,-0.9412079638614689,-0.9439183536891417,0.0
2019-05-24,-0.0,-0.438268929416864,-0.0,1.0,-0.942853332444237,-0.9529890307738472,0.0
2019-05-28,-0.0,-0.44284713651979585,-0.0,1.0,-0.9393282412194388,-0.9532704045895734,0.0
2019-05-29,-0.0,-0.44741046465184403,-0.0,1.0,-0.9390560511250167,-0.9419518040207695,0.0
2019-05-30,-0.0,-0.4450799773868511,-0.0,1.0,-0.9356190349506169,-0.9447640583951317,0.0
2019-05-31,-0.0,-0.4528985507246377,-0.0,1.0,-0.9302951735141604,-0.9408323361255153,0.0
2019-06-03,-0.0,-0.45759769399587275,-0.0,1.0,-0.9316060139539454,-0.8864030921418979,0.0
2019-06-04,-0.0,-0.4607280007877375,-0.0,1.0,-0.9097055830899006,-0.911806216562182,0.0
2019-06-05,-0.0,-0.4460595048830343,-0.0,1.0,-0.912300055157198,-0.8861814996268778,0.0
2019-06-06,-0.0,-0.4419071680756648,-0.0,1.0,-0.8989408220775434,-0.8982282253101416,0.0
2019-06-07,-0.0,-0.4735627701407169,-0.0,1.0,-0.8845666374183484,-0.8916837281856295,0.0
2019-06-10,-0.0,-0.477928059420713,-0.0,1.0,-0.8730174175343,-0.8925432194868801,0.0
2019-06-11,-0.0,-0.4802616591271521,-0.0,1.0,-0.884954600188759,-0.8892179516386239,0.0
2019-06-12,-0.0,-0.4792108266753628,-0.0,1.0,-0.8844937224849178,-0.8973748573292026,0.0
2019-06-13,-0.0,-0.5174250544025464,-0.0,1.0,-0.8661210172464192,-0.8643671441099093,0.0
2019-06-14,-0.0,-0.507148891921752,-0.0,1.0,-0.8850978098394748,-0.8572496263079222,0.0
2019-06-17,-0.0,-0.501316259871949,-0.0,1.0,-0.8930741980564852,-0.8556014170106275,0.0
2019-06-18,-0.0,-0.5205755957807006,-0.0,1.0,-0.8901875244172419,-0.8449016799062378,0.0
2019-06-19,-0.0,-0.5588715616894553,-0.0,1.0,-0.8571199846296712,-0.7861282782029524,0.0
2019-06-20,-0.0,-0.5604832249174865,-0.0,1.0,-0.857916493094498,-0.7859775050469445,0.0
2019-06-21,-0.0,-0.5650363537362673,-0.0,1.0,-0.8495563883283687,-0.7883796162839115,0.0
2019-06-24,-0.0,-0.5631335814192224,-0.0,1.0,-0.848999101757988,-0.7958745027588862,0.0
2019-06-25,-0.0,-0.5632980429900546,-0.0,1.0,-0.8489252486365095,-0.7959897337183189,0.0
2019-06-26,-0.0,-0.5546237316347108,-0.0,1.0,-0.8058960980762458,-0.8404020357863065,0.0
2019-06-27,-0.0,-0.5526315789473685,-0.0,1.0,-0.8184499006346562,-0.8342201423168152,0.0
2019-06-28,-0.0,-0.5348032303550827,-0.0,1.0,-0.8344122548391232,-0.8355339059094988,0.0
2019-07-01,-0.0,-0.5349150368707919,-0.0,1.0,-0.8307470343058673,-0.8404937479961526,0.0
2019-07-02,-0.0,-0.5298375422229371,-0.0,1.0,-0.8445552517291297,-0.8425928904616373,0.0
2019-07-03,-0.0,-0.5353220730845804,-0.0,1.0,-0.8309678248025176,-0.8448076552565668,0.0
2019-07-05,-0.0,-0.5273329474564281,-0.0,1.0,-0.8328831436105217,-0.8554247861598816,0.0
2019-07-08,-0.0,-0.5240455330306325,-0.0,1.0,-0.8306260791711965,-0.8429046492293918,0.0
2019-07-09,-0.0,-0.5210094758000192,-0.0,1.0,-0.8246817471205692,-0.844813834029927,0.0
2019-07-10,-0.0,-0.5153246919098398,-0.0,1.0,-0.8280761126364855,-0.8492433433369517,0.0
2019-07-11,-0.0,-0.5098145433688102,-0.0,1.0,-0.8389841310305272,-0.8377732458096998,0.0
2019-07-12,-0.0,-0.5049028971665075,-0.0,1.0,-0.8489971346704872,-0.8297994269340974,0.0
2019-07-15,-0.0,-0.5272136991533516,-0.0,1.0,-0.8548284422942262,-0.8008784773060029,0.0
2019-07-16,-0.0,-0.5470966915414919,-0.0,1.0,-0.866380552797617,-0.7892899465137879,0.0
2019-07-17,-0.0,-0.569692084475254,-0.0,1.0,-0.8653877156214737,-0.7891342898597453,0.0
2019-07-18,-0.0,-0.5739589707255804,-0.0,1.0,-0.8655115777269653,-0.7810376477408135,0.0
2019-07-19,-0.0,-0.5772376192639709,-0.0,1.0,-0.8633088855714933,-0.8047316154994483,0.0
2019-07-22,-0.0,-0.6316206284845413,-0.0,1.0,-0.8138938165230613,-0.7222187024835276,0.0
2019-07-23,-0.0,-0.6233774397334758,-0.0,1.0,-0.7985668039098593,-0.7210296382437061,0.0
2019-07-24,-0.0,-0.6231743245784492,-0.0,1.0,-0.7940199335548173,-0.7170124741427945,0.0
2019-07-25,-0.0,-0.6215064544429126,-0.0,1.0,-0.7966537160045118,-0.7150645444291265,0.0
2019-07-26,-0.0,-0.6089595194894576,-0.0,1.0,-0.800412938747419,-0.7189513858474629,0.0
2019-07-29,-0.0,-0.6059182714889619,-0.0,1.0,-0.8028808517300767,-0.7225614529513074,0.0
2019-07-30,-0.0,-0.5940317260876393,-0.0,1.0,-0.8109941887859274,-0.7361708811057013,0.0
2019-07-31,-0.0,-0.6193635620401232,-0.0,1.0,-0.8009873592855795,-0.7241054021759638,0.0
2019-08-01,-0.0,-0.6337373610500533,-0.0,1.0,-0.7936004521760974,-0.7127739747535011,0.0
2019-08-02,-0.0,-0.6339310951289218,-0.0,1.0,-0.7937878835463709,-0.7128859018246914,0.0
2019-08-05,-0.0,-0.6307523510971786,-0.0,1.0,-0.7978369905956113,-0.7062382445141066,0.0
2019-08-06,-0.0,-0.6312714457943058,-0.0,1.0,-0.7586633280781477,-0.7013508918359146,0.0
2019-08-07,-0.0,-0.6364309058395511,-0.0,1.0,-0.7405808719245236,-0.7061725349941419,0.0
2019-08-08,-0.0,-0.6379778051787915,-0.0,1.0,-0.7401664611590628,-0.7044697903822441,0.0
2019-08-09,-0.0,-0.6313301823092505,-0.0,1.0,-0.7284390154072801,-0.7093794119452459,0.0
2019-08-12,-0.0,-0.6253885213109709,-0.0,1.0,-0.7730727804277581,-0.6789659947684259,0.0
2019-08-13,-0.0,-0.6193228990498447,-0.0,1.0,-0.773592447956705,-0.6819900987054518,0.0
2019-08-14,-0.0,-0.6329583422738558,-0.0,1.0,-0.7571651902032308,-0.6751678263801613,0.0
2019-08-15,-0.0,-0.6553650141899644,-0.0,1.0,-0.7395386752007729,-0.6242376668075599,0.0
2019-08-16,-0.0,-0.6467563889308937,-0.0,1.0,-0.7554513836382882,-0.6221079691516709,0.0
2019-08-19,-0.0,-0.6378123214768935,-0.0,1.0,-0.7634925884722932,-0.6054000420938693,0.0
2019-08-20,-0.0,-0.6422820198150199,-0.0,1.0,-0.7603939058337573,-0.5905294980394504,0.0
2019-08-21,-0.0,-0.6502103033738031,-0.0,1.0,-0.7631178593801271,-0.5696984160128867,0.0
2019-08-22,-0.0,-0.6525494400762449,-0.0,1.0,-0.7522039552060996,-0.57359423397665,0.0
2019-08-23,-0.0,-0.643990727532097,-0.0,1.0,-0.7458392772230148,-0.5821148359486448,0.0
2019-08-26,-0.0,-0.6405840619388266,-0.0,1.0,-0.7373487591627661,-0.5659571962671848,0.0
2019-08-27,-0.0,-0.6381005488216477,-0.0,1.0,-0.7322806914565786,-0.5644938807853727,0.0
2019-08-28,-0.0,-0.6460534402528608,-0.0,1.0,-0.7229067283209928,-0.5576692323451081,0.0
2019-08-29,-0.0,-0.6374279275324144,-0.0,1.0,-0.7392513243773233,-0.5501214622296368,0.0
2019-08-30,-0.0,-0.6344346506333548,-0.0,1.0,-0.7403245578191583,-0.54395540248672,0.0
2019-09-03,-0.0,-0.6378529918523493,-0.0,1.0,-0.7380194492304997,-0.5444324387466052,0.0
2019-09-04,-0.0,-0.6187470780738663,-0.0,1.0,-0.7451203833567088,-0.5580586722767649,0.0
2019-09-05,-0.0,-0.6313439369619145,-0.0,1.0,-0.7522544870859477,-0.5348022763753101,0.0
2019-09-06,-0.0,-0.6313257929104478,-0.0,1.0,-0.7565006996268657,-0.5272562966417911,0.0
2019-09-09,-0.0,-0.639560821576523,-0.0,1.0,-0.7385497841768301,-0.5188446942263681,0.0
2019-09-10,-0.0,-0.6409848397176252,-0.0,1.0,-0.7352158315009837,-0.5169829880800833,0.0
2019-09-11,-0.0,-0.6514232384507699,-0.0,1.0,-0.6898915072328511,-0.5751574895006999,0.0
2019-09-12,-0.0,-0.6921599338041904,-0.0,1.0,-0.6881113508082389,-0.5748987854251012,0.0
2019-09-13,-0.0,-0.689852481001341,-0.0,1.0,-0.6790642229175979,-0.6112650871703174,0.0
2019-09-16,-0.0,-0.6954847951296667,-0.0,1.0,-0.6751618968038438,-0.6136261899788117,0.0
2019-09-17,-0.0,-0.6631310096153846,-0.0,1.0,-0.6995192307692308,-0.6421574519230769,0.0
2019-09-18,-0.0,-0.6871283560574208,-0.0,1.0,-0.6818427533185176,-0.6341822331671572,0.0
2019-09-19,-0.0,-0.689042745334136,-0.0,1.0,-0.6809753160746539,-0.6402167369054786,0.0
