Date,IWF,IWM,MTUM,RBCAA,SPY,VLUE,VXX
2019-09-24,-0.0,-0.7939355114243006,-0.0,1.0,-0.6430554284494067,-0.6135261279399652,0.0
2019-09-25,-0.0,-0.7947466365660941,-0.0,1.0,-0.6423014735043777,-0.613685591384728,0.0
2019-09-26,-0.0,-0.7930587690883851,-0.0,1.0,-0.7123862409378374,-0.5795773561622706,0.0
2019-09-27,-0.0,-0.7868781498314937,-0.0,1.0,-0.7200012367436539,-0.5849797483226664,0.0
2019-09-30,-0.0,-0.7450049640109209,-0.0,1.0,-0.7511169024571854,-0.6064159841151651,0.0
2019-10-01,-0.0,-0.7366819818701105,-0.0,1.0,-0.7567676642245125,-0.6109834844157457,0.0
2019-10-02,-0.0,-0.7671672482552343,-0.0,1.0,-0.7698778664007975,-0.5786079262213359,0.0
2019-10-03,-0.0,-0.8241129929533935,-0.0,1.0,-0.7348559772530597,-0.5316479169242181,0.0
2019-10-04,-0.0,-0.841441497273178,-0.0,1.0,-0.7268220128904312,-0.5304288547347545,0.0
2019-10-07,-0.0,-0.828908372437639,-0.0,1.0,-0.7191590516176833,-0.5391145961965917,0.0
2019-10-08,-0.0,-0.8306282399407554,-0.0,1.0,-0.7164280424586522,-0.5386015798568256,0.0
2019-10-09,-0.0,-0.8330412862368962,-0.0,1.0,-0.7105044729318454,-0.5306342033262628,0.0
2019-10-10,-0.0,-0.8471064094586185,-0.0,1.0,-0.7165836963285624,-0.5476975731176104,0.0
2019-10-11,-0.0,-0.8558788709576922,-0.0,1.0,-0.7197644713066236,-0.5398467194217708,0.0
2019-10-14,-0.0,-0.8266844936413669,-0.0,1.0,-0.7667672025123597,-0.5159043562078294,0.0
2019-10-15,-0.0,-0.837899047559954,-0.0,1.0,-0.7779294511835695,-0.48658207427170913,0.0
2019-10-16,-0.0,-0.853694152737215,-0.0,1.0,-0.7787858074939416,-0.47446094575281184,0.0
2019-10-17,-0.0,-0.8556332556332557,-0.0,1.0,-0.7804506604506605,-0.47191919191919196,0.0
2019-10-18,-0.0,-0.8483515798010044,-0.0,1.0,-0.780668101431646,-0.49003462150276034,0.0
2019-10-21,-0.0,-0.818190333458224,-0.0,1.0,-0.7851567378543775,-0.5189521668540027,0.0
2019-10-22,-0.0,-0.7913563247167803,-0.0,1.0,-0.7872879764661702,-0.550823058146085,0.0
2019-10-23,-0.0,-0.7914672672109099,-0.0,1.0,-0.7803947327265335,-0.5560038785149042,0.0
2019-10-24,-0.0,-0.7833769015149129,-0.01596800100784227,1.0,-0.7985890208182419,-0.5515731787975182,0.0
2019-10-25,-0.0,-0.7855006768029716,-0.0,1.0,-0.8031919916894891,-0.5592281298202537,0.0
2019-10-28,-0.0,-0.7943465792707907,-0.003466422966627801,1.0,-0.8007121923549616,-0.5527684114328932,0.0
2019-10-29,-0.0,-0.7890763765541741,-0.06502156812991626,1.0,-0.7661443795990864,-0.5515097690941385,0.0
2019-10-30,-0.0,-0.7920101458465441,-0.06601141407736208,1.0,-0.7630944831959416,-0.5494610019023463,0.0
2019-10-31,-0.0,-0.7820194693643825,-0.08185404339250493,1.0,-0.7615320990010817,-0.5558630781955843,0.0
2019-11-01,-0.0,-0.7980457062830225,-0.0936087593099497,1.0,-0.7525622254758418,-0.5386720987968681,0.0
2019-11-04,-0.0,-0.7859068277677355,-0.12767576824279325,1.0,-0.7325975961690927,-0.5251324009767545,0.0
2019-11-05,-0.0,-0.7853414804913754,-0.13869263573292598,1.0,-0.7263700591941952,-0.5320794347909108,0.0
2019-11-06,-0.0,-0.7777030273906776,-0.1386833253243633,1.0,-0.7277911260611886,-0.5593785039243954,0.0
2019-11-07,-0.0,-0.7731132831277039,-0.14190033648453773,1.0,-0.7285370934145169,-0.5610639320621695,0.0
2019-11-08,-0.0,-0.7609225636748572,-0.14476807596073651,1.0,-0.7334317059087702,-0.5687111054083531,0.0
2019-11-11,-0.0,-0.7478232828119962,-0.17200902934537246,1.0,-0.7259593679458239,-0.5789745243469849,0.0
2019-11-12,-0.0,-0.7253341923014978,-0.17326461588017394,1.0,-0.7342889354163311,-0.5882106619423417,0.0
2019-11-13,-0.0,-0.7322185279353283,-0.23697763869874178,1.0,-0.7071843014538106,-0.583317035008801,0.0
2019-11-14,-0.0,-0.7323378867407818,-0.23502754865842923,1.0,-0.7069083558830241,-0.5859224725328465,0.0
2019-11-15,-0.0,-0.730451532861014,-0.2559665676319827,1.0,-0.688824316823925,-0.5896372718665317,0.0
2019-11-18,-0.0,-0.7229985634060337,-0.25930521091811415,1.0,-0.696878673109573,-0.5858038396238736,0.0
2019-11-19,-0.0,-0.7543352601156069,-0.2608796757690519,1.0,-0.7133413062255,-0.5934489402697495,0.0
2019-11-20,-0.0,-0.7612242863314612,-0.2674221528031637,1.0,-0.7105779136618923,-0.5840284470439666,0.0
2019-11-21,-0.0,-0.7220693085723761,-0.3351682971314873,1.0,-0.6304427126513017,-0.6285193168628752,0.0
2019-11-22,-0.0,-0.7234287594603488,-0.353932214544258,1.0,-0.6235932872655479,-0.5895689371503784,0.0
2019-11-25,-0.0,-0.7234056541748849,-0.3511505588428665,1.0,-0.6219592373438527,-0.5907626561472715,0.0
2019-11-26,-0.0,-0.723973570888531,-0.3529141053877256,1.0,-0.6168764997863319,-0.5934716150027942,0.0
2019-11-27,-0.0,-0.7333114107201579,-0.339888194672805,1.0,-0.6127918447878987,-0.6024334100624795,0.0
2019-11-29,-0.0,-0.7301729278473464,-0.36848207778440334,1.0,-0.6323792486583184,-0.5817597561783607,0.0
2019-12-02,-0.0,-0.7343671500820579,-0.4066383092742071,1.0,-0.6307063670161102,-0.5775864956291656,0.0
2019-12-03,-0.0,-0.736522348699803,-0.39469906866508664,1.0,-0.6337750776112427,-0.5731214741128952,0.0
2019-12-04,-0.0,-0.7484483510584762,-0.38960646827926326,1.0,-0.6379709464219814,-0.5788908645620157,0.0
2019-12-05,-0.0,-0.7393038188577222,-0.4122338627914836,1.0,-0.6310915849949307,-0.596890841500507,0.0
2019-12-06,-0.0,-0.792109823643345,-0.41866866016514326,1.0,-0.6473206700873289,-0.5399096129668015,0.0
2019-12-09,-0.0,-0.7997646663304757,-0.41169944528492186,1.0,-0.6212136493528324,-0.529198184568835,0.0
2019-12-10,-0.0,-0.8053243992939226,-0.5674195756331281,1.0,-0.7306459166396484,-0.4990453546597499,0.0
2019-12-11,-0.0,-0.7961877893518519,-0.581127025462963,1.0,-0.7303964120370371,-0.5092592592592593,0.0
2019-12-12,-0.0,-0.7934326630985101,-0.580138868797917,1.0,-0.7322435990163461,-0.5105598148416028,0.0
2019-12-13,-0.0,-0.7996278137637333,-0.5594245428193106,1.0,-0.7215044912858318,-0.4981569623877178,0.0
2019-12-16,-0.0,-0.7963799283154122,-0.586953405017921,1.0,-0.7306093189964157,-0.4702867383512544,0.0
2019-12-17,-0.0,-0.7712279675272435,-0.6441527097198859,1.0,-0.7734586411175309,-0.468002632926205,0.0
2019-12-18,-0.0,-0.7872235872235872,-0.7014553014553014,1.0,-0.8025704025704026,-0.4887922887922888,0.0
2019-12-19,-0.0,-0.8003349318718125,-0.7178198979980209,1.0,-0.7990028164725586,-0.48888635152622373,0.0
2019-12-20,-0.0,-0.8062597689756396,-0.7199496778620716,1.0,-0.8012656780145629,-0.4848461743738325,0.0
2019-12-23,-0.0,-0.8287398560710457,-0.7141708773541571,1.0,-0.8244908896034298,-0.460496095544327,0.0
2019-12-24,-0.0,-0.8340661441406997,-0.7025807684955075,1.0,-0.8306633530873638,-0.4560504683616899,0.0
2019-12-26,-0.0,-0.8219945147036417,-0.6958707907968917,1.0,-0.8133856468078623,-0.47798262989486523,0.0
2019-12-27,-0.0,-0.8246391201405331,-0.7027801115099672,1.0,-0.8147101504620791,-0.47670510960054996,0.0
2019-12-30,-0.0,-0.8288322847936166,-0.7236074881080251,1.0,-0.8290240908393431,-0.4546186895810956,0.0
2019-12-31,-0.0,-0.8404964376005516,-0.7185704435761894,1.0,-0.823948517582165,-0.4475216425342833,0.0
2020-01-02,-0.0,-0.8441563422960378,-0.7210693874419853,1.0,-0.8242108089448046,-0.446242951938936,0.0
2020-01-03,-0.0,-0.842010081188195,-0.7280003078225403,1.0,-0.8163453768902227,-0.4614259879179653,0.0
2020-01-06,-0.0,-0.846394741929248,-0.736245892132225,1.0,-0.819292480185579,-0.4642953798569496,0.0
2020-01-07,-0.0,-0.8440037114358617,-0.7369519832985386,1.0,-0.8221603649578597,-0.46296296296296297,0.0
2020-01-08,-0.0,-0.8401113344672955,-0.7388278954693057,1.0,-0.8190041750425235,-0.46783670944796657,0.0
2020-01-09,-0.0,-0.8268741696716644,-0.7140254317707344,1.0,-0.7938508255836021,-0.46107420762953116,0.0
2020-01-10,-0.0,-0.8377248637754721,-0.6702246771665298,1.0,-0.7567365828170486,-0.4674927222512503,0.0
2020-01-13,-0.0,-0.8437185742485753,-0.6713099184327164,1.0,-0.7509404447093001,-0.45856456478826024,0.0
2020-01-14,-0.0,-0.8377323071146988,-0.7013328327388775,1.0,-0.7693636192979163,-0.4460296602215131,0.0
2020-01-15,-0.0,-0.8327476098703852,-0.7153383970071421,1.0,-0.7914824471904168,-0.4392925972112006,0.0
2020-01-16,-0.0,-0.8234251225952471,-0.7063372312334968,1.0,-0.7861184458694832,-0.4562806488117691,0.0
2020-01-17,-0.0,-0.8385538531209903,-0.6965431353309685,1.0,-0.7968903313457619,-0.4418446675220772,0.0
2020-01-21,-0.0,-0.8406562323213275,-0.690401659438054,1.0,-0.8018480105600603,-0.43850650575146144,0.0
2020-01-22,-0.0,-0.8547551522026847,-0.6750992626205331,1.0,-0.8190206088107392,-0.432520325203252,0.0
2020-01-23,-0.0,-0.8503868325242718,-0.6706234830097086,1.0,-0.8310831310679611,-0.44038228155339804,0.0
2020-01-24,-0.0,-0.8432608940434636,-0.6405810156513906,1.0,-0.8120707127575724,-0.45738092557144466,0.0
2020-01-27,-0.0,-0.8160980607946566,-0.6896512466320063,1.0,-0.7985275701111911,-0.4906455162991916,0.0
2020-01-28,-0.0,-0.8481257099583491,-0.7084059068534646,1.0,-0.7766755017039,-0.45323741007194246,0.0
2020-01-29,-0.0,-0.8546395256618452,-0.7109785112730843,1.0,-0.7646436798972771,-0.4462781827108274,0.0
2020-01-30,-0.0,-0.8418155771695695,-0.7073060393576115,1.0,-0.7646460076905678,-0.45611852522053836,0.0
2020-01-31,-0.0,-0.8577151279241146,-0.7069649673103813,1.0,-0.7587770681380144,-0.4556895053097011,0.0
2020-02-03,-0.0,-0.8562214055351384,-0.695342383559589,1.0,-0.7499062476561914,-0.4486237155928898,0.0
2020-02-04,-0.0,-0.862506040218563,-0.6679552466267703,1.0,-0.7418503512619411,-0.4447831096903691,0.0
2020-02-05,-0.0,-0.8681129605386199,-0.691827192818403,1.0,-0.7543295305778942,-0.4261080979988779,0.0
2020-02-06,-0.0,-0.8690338254531863,-0.7034572977013641,1.0,-0.7497290226125957,-0.41536161465146704,0.0
2020-02-07,-0.0,-0.8639625237015282,-0.6855039595493921,1.0,-0.7484849611480835,-0.41993530877049484,0.0
2020-02-10,-0.0,-0.872555530957125,-0.6712788724079405,1.0,-0.7365877057043761,-0.40930558630359387,0.0
2020-02-11,-0.0,-0.8710200471698113,-0.6622199292452831,1.0,-0.7332694575471698,-0.4186320754716982,0.0
2020-02-12,-0.0,-0.8681993746551407,-0.6513518484458342,1.0,-0.7363251793268346,-0.4226595549016002,0.0
2020-02-13,-0.0,-0.8817263544536272,-0.6488154269972451,1.0,-0.7370798898071625,-0.4054729109274564,0.0
2020-02-14,-0.0,-0.8861905287559333,-0.6592707068477021,1.0,-0.727085403098208,-0.407035360783015,0.0
2020-02-18,-0.0,-0.8897950187348467,-0.6498053045330981,1.0,-0.7168099331423113,-0.41708911909484975,0.0
2020-02-19,-0.0,-0.877651196014506,-0.6454448880911389,1.0,-0.7222242572988021,-0.4177808710941793,0.0
2020-02-20,-0.0,-0.8757223319435301,-0.6476848804037744,1.0,-0.7157120912881282,-0.4182576256308975,0.0
2020-02-21,-0.0,-0.879641812865497,-0.6470394736842104,1.0,-0.7120979532163743,-0.41619152046783625,0.0
2020-02-24,-0.0,-0.8856557976312326,-0.6485597309548179,1.0,-0.7077423599941511,-0.413510747185261,0.0
2020-02-25,-0.0,-0.8926322530150487,-0.6574406773631221,1.0,-0.6149631790529724,-0.3925433135294745,0.0
2020-02-26,-0.0,-0.8814304507373815,-0.6204389669736204,1.0,-0.5984906182925985,-0.3614899951533615,0.0
2020-02-27,-0.0,-0.8811444329541537,-0.6083074801792484,1.0,-0.6007238883143743,-0.35691140985866937,0.0
2020-02-28,-0.0,-0.9089350478074513,-0.529080118694362,1.0,-0.5147378832838774,-0.3443125618199802,0.0
2020-03-02,-0.0,-0.9227697283738738,-0.5274761543285257,1.0,-0.5089606917720058,-0.3412653882966435,0.0
2020-03-03,-0.0,-0.9431420966552287,-0.460956290286374,1.0,-0.4727575922778437,-0.33001956194080106,0.0
2020-03-04,-0.0,-0.9540930262234415,-0.46044152363937985,1.0,-0.45741083391820325,-0.3182862247176673,0.0
2020-03-05,-0.0,-0.9968061025148067,-0.3896554931935874,1.0,-0.40733045985922045,-0.30707928928028777,0.0
2020-03-06,-0.0,-0.9719053138917699,-0.38847538283204197,1.0,-0.3828625465194314,-0.3072112744798975,0.0
2020-03-09,-0.0,-0.9348578306002708,-0.373251090717617,1.0,-0.3733112682413119,-0.3274559951857981,0.0
2020-03-10,-0.0,-0.7193126022913259,-0.37705288108809754,1.0,-0.3951690275974942,-0.33026694508719456,0.0
2020-03-11,-0.03210348375716595,-0.6660590915772453,-0.4128178744671468,1.0,-0.45862119653094224,-0.3703072174040864,0.0
2020-03-12,-0.07323420074349442,-0.5693451529882756,-0.3670860737775236,1.0,-0.4792679439519588,-0.3706605661995997,0.0
2020-03-13,-0.15812408083228935,-0.49240154692521376,-0.31910779454218635,1.0,-0.42660275614140203,-0.3272509395936598,0.0
2020-03-16,-0.13976952896819075,-0.5325792576071372,-0.2967978333598853,1.0,-0.4022887791407785,-0.28378737188678244,0.0
2020-03-17,-0.20552449852022361,-0.4057622745554347,-0.22877090026054184,1.0,-0.3947588090961981,-0.29474110237017176,0.0
2020-03-18,-0.22707549898756146,-0.3945354616456728,-0.30328450837562787,1.0,-0.4130749204512583,-0.2917663765219449,0.0
2020-03-19,-0.2184335994000107,-0.4444474205817753,-0.32120854984732417,1.0,-0.4256709701612471,-0.2687362725665613,0.0
2020-03-20,-0.2303381484806442,-0.5636714818139775,-0.28953453575995,1.0,-0.42860251911096603,-0.20824832013928565,0.0
2020-03-23,-0.2462264684267059,-0.5083385154615864,-0.3849567527842162,1.0,-0.46062524732884846,-0.22644016055175534,0.0
2020-03-24,-0.2870949403069926,-0.5402785673678225,-0.3291927231381467,1.0,-0.45267197271176807,-0.23325753268902785,0.0
2020-03-25,-0.30564911415975243,-0.5372545798077714,-0.23248172184342397,1.0,-0.4602535666365454,-0.2026616281935431,0.0
2020-03-26,-0.3337542896362388,-0.5408098833218943,-0.20840082361015785,1.0,-0.4620452985586822,-0.20035689773507206,0.0
2020-03-27,-0.3338298621455461,-0.5345177802453756,-0.18506080221000462,1.0,-0.463532215692116,-0.19142539880291418,0.0
2020-03-30,-0.3227634597220348,-0.5305356901902577,-0.2006476858723519,1.0,-0.4650654432600189,-0.17967885575495884,0.0
2020-03-31,-0.3359457914931831,-0.5237434348382181,-0.2110376357253653,1.0,-0.4787873840041364,-0.17179633711595504,0.0
2020-04-01,-0.3414654046997389,-0.5398716275021759,-0.19291231505657094,1.0,-0.48202241079199304,-0.16348455178416013,0.0
2020-04-02,-0.33810668998688237,-0.5557498906864888,-0.19408613904678618,1.0,-0.48393091386095316,-0.1609641451683428,0.0
2020-04-03,-0.34011913870368343,-0.5548693846322003,-0.19283528254454035,1.0,-0.48625532845119684,-0.15848726636790905,0.0
2020-04-06,-0.34056339574982153,-0.5679534347372467,-0.19773763110208117,1.0,-0.48432266212728575,-0.15501619900060404,0.0
2020-04-07,-0.32380026465743067,-0.5507305085203489,-0.18920305706338275,1.0,-0.488644035755759,-0.1482081611709741,0.0
2020-04-08,-0.3285123408396637,-0.5494579762644967,-0.20040009732096997,1.0,-0.4905517558324998,-0.13443810656646213,0.0
2020-04-09,-0.32916138429584874,-0.5421196018665875,-0.2006042133088771,1.0,-0.48987133493377927,-0.13565128260459094,0.0
2020-04-13,-0.3054723359810901,-0.6401890993046203,-0.1880548607866311,1.0,-0.5010032157875931,-0.11384437786878487,0.0
2020-04-14,-0.2971618441090959,-0.6736259172089158,-0.16563754672573722,1.0,-0.5123079053025058,-0.12017167381974249,0.0
2020-04-15,-0.2736963887282043,-0.6894471531278407,-0.1483623942924827,1.0,-0.5127399939398948,-0.13037490014599343,0.0
2020-04-16,-0.2643957378678297,-0.7056810025948212,-0.14086567658587754,1.0,-0.5148788163197703,-0.13465466791806988,0.0
2020-04-17,-0.2556366047745358,-0.7189710433244916,-0.1271551724137931,1.0,-0.5175453138815208,-0.14373342175066312,0.0
2020-04-20,-0.24152944459949763,-0.7486184761373151,-0.11526653642199275,1.0,-0.5312308121685738,-0.15428411945297238,0.0
2020-04-21,-0.2462015417271813,-0.7513964920120656,-0.11495922243324767,1.0,-0.5302200871411016,-0.1502066808177857,0.0
2020-04-22,-0.2359928782061982,-0.7667612529905969,-0.10145774216880878,1.0,-0.532938296333389,-0.14480053413453514,0.0
2020-04-23,-0.22912211514427752,-0.7732385369511484,-0.09678673591246147,1.0,-0.5314522176243508,-0.1466381536923376,0.0
2020-04-24,-0.22636843567657683,-0.777910530702973,-0.0964434565156988,1.0,-0.5308141150319533,-0.14701305918310642,0.0
2020-04-27,-0.2407814543734172,-0.7786992458186069,-0.0820972365235299,1.0,-0.5302368296551917,-0.1511424039184037,0.0
2020-04-28,-0.2361234953187695,-0.7899855104770397,-0.07977596968345965,1.0,-0.5286725367810968,-0.15188921087828802,0.0
2020-04-29,-0.24300733428149138,-0.7840988315346216,-0.08491592068936668,1.0,-0.5314983686103907,-0.14517973172704202,0.0
2020-04-30,-0.24502755475983998,-0.7965703415671245,-0.08244048451618317,1.0,-0.5310095952107868,-0.14238957115282402,0.0
2020-05-01,-0.2300574793214636,-0.8158138230758446,-0.0811720173839899,1.0,-0.5250525725501192,-0.15180148605075003,0.0
2020-05-04,-0.23458310016787912,-0.8093452714045888,-0.08435926133184107,1.0,-0.5352546166759933,-0.13444320089535536,0.0
2020-05-05,-0.23329694628712178,-0.8097797184202424,-0.0735858034539704,1.0,-0.5398438156016458,-0.1425252610070815,0.0
2020-05-06,-0.22944099727658143,-0.8099222281494792,-0.06275093354297105,1.0,-0.5486144256955948,-0.15691944857792628,0.0
2020-05-07,-0.22779542834650096,-0.811313858351843,-0.05938088677706863,1.0,-0.5516630584530604,-0.16144178592515535,0.0
2020-05-08,-0.22584089695675386,-0.8053783685053529,-0.06575434849804704,1.0,-0.5505100177030938,-0.16255936156461628,0.0
2020-05-11,-0.21802579953143086,-0.8245688316820504,-0.058288875716261616,1.0,-0.548846924661981,-0.1729754142320829,0.0
2020-05-12,-0.2130470451780814,-0.8279725027582109,-0.04141559874395315,1.0,-0.5569605929446377,-0.18951031146567085,0.0
2020-05-13,-0.2118498008080694,-0.8291752606447602,-0.042296499307772725,1.0,-0.5596304353968299,-0.18243720509705308,0.0
2020-05-14,-0.2176701607662532,-0.8195123329471928,-0.050009888961094,1.0,-0.5675133500974769,-0.17073997683157685,0.0
2020-05-15,-0.22695035460992907,-0.8233166624283009,-0.052301432567601926,1.0,-0.5670933288124099,-0.15588708993811984,0.0
2020-05-18,-0.2293829745098594,-0.8220782527512943,-0.04959402495261267,1.0,-0.565309644382833,-0.16272951028375818,0.0
2020-05-19,-0.2348801718290753,-0.8084727560479312,-0.07054035722360388,1.0,-0.5685903233099706,-0.14365249830431834,0.0
2020-05-20,-0.23269798048559112,-0.8184422509643748,-0.06620149761742682,1.0,-0.57737690038575,-0.1416780122532335,0.0
2020-05-21,-0.2393286601698296,-0.8319655781615092,-0.05827206929959537,1.0,-0.5822362797059327,-0.1376873539636405,0.0
2020-05-22,-0.2404464946750954,-0.8338458909960703,-0.05347684947889972,1.0,-0.5805000284754258,-0.1392733071359417,0.0
2020-05-26,-0.24002619813765416,-0.8321610615940997,-0.052766466383802724,1.0,-0.5809437024802803,-0.1417262294615144,0.0
2020-05-27,-0.22901828955615067,-0.8362486468007522,-0.022762235770041595,1.0,-0.5834710272918922,-0.1773403224887471,0.0
2020-05-28,-0.2222665830148862,-0.8425540409513488,-0.017253179718245592,1.0,-0.5813038270689557,-0.18838761193178574,0.0
2020-05-29,-0.21696229966349168,-0.8478012889978896,-0.013061084811498315,1.0,-0.5782524382592825,-0.19568813095305992,0.0
2020-06-01,-0.216375103450244,-0.8548272024200222,-0.0005136839702063298,1.0,-0.581804172255358,-0.20027967238377903,0.0
2020-06-02,-0.2143509272467903,-0.8521540656205422,-0.0,1.0,-0.5805706134094152,-0.20596291012838805,0.0
2020-06-03,-0.21650779154061303,-0.8525315371881955,-0.0025686397625435237,1.0,-0.5797134539642673,-0.20269421770649007,0.0
2020-06-04,-0.20999655884377152,-0.8608052305574674,-0.0,1.0,-0.5845950906171141,-0.21226198669419594,0.0
2020-06-05,-0.21370263225732533,-0.8703061896714691,-0.0,1.0,-0.5807005986308825,-0.1995531750350872,0.0
2020-06-08,-0.21101022870934377,-0.8817377312952533,-0.0,1.0,-0.5809102402022756,-0.19960349385128145,0.0
2020-06-09,-0.21812746140799724,-0.8803288584816167,-0.0,1.0,-0.5822864863311007,-0.1939230172190761,0.0
2020-06-10,-0.21511527626056456,-0.8823664692692462,-0.0,1.0,-0.5828781693784856,-0.19435979991950786,0.0
2020-06-11,-0.19712105945012237,-0.8923276234345761,-0.0,1.0,-0.5815459910752844,-0.20791708651216353,0.0
2020-06-12,-0.21425916926331437,-0.8616963494468425,-0.0,1.0,-0.5738829650381636,-0.20885623624253166,0.0
2020-06-15,-0.21412639405204462,-0.8627680869316556,-0.0,1.0,-0.5742350586216757,-0.2084358021160995,0.0
2020-06-16,-0.21232817992169864,-0.8587146000628696,-0.0,1.0,-0.5744291715485954,-0.21224244848969795,0.0
2020-06-17,-0.21105685485022418,-0.8571346983066335,-0.0,1.0,-0.5740597961106827,-0.21334132899283245,0.0
2020-06-18,-0.2091508868134693,-0.8591665952646159,-0.0,1.0,-0.5735298317767686,-0.2142347128209522,0.0
2020-06-19,-0.20855813422397304,-0.8570979989152465,-0.0,1.0,-0.5725500271188376,-0.21640832405583627,0.0
2020-06-22,-0.2108103477813946,-0.8573468105762094,-0.0,1.0,-0.571383701673234,-0.21577865341785166,0.0
2020-06-23,-0.20775401832871784,-0.8528278185399834,-0.0,1.0,-0.5722728181117422,-0.2221143689154081,0.0
2020-06-24,-0.20439641899982894,-0.8578719279238182,-0.0,1.0,-0.5679705764954097,-0.2208758624622227,0.0
2020-06-25,-0.20006826326867286,-0.8572159963592922,-0.0,1.0,-0.5655896239831617,-0.22142897775755163,0.0
2020-06-26,-0.2012464073304687,-0.8572892063401724,-0.0,1.0,-0.5664892860191799,-0.2206254802083037,0.0
2020-06-29,-0.196092352256269,-0.8569562377531025,-0.0,1.0,-0.5638826569732769,-0.22292903189163094,0.0
2020-06-30,-0.19742184616258268,-0.8535449615264488,-0.0,1.0,-0.5647519804650899,-0.22365768477242398,0.0
2020-07-01,-0.19613965370422934,-0.8540732330400227,-0.0,1.0,-0.565342038035765,-0.22293499858075502,0.0
2020-07-02,-0.17776199943197957,-0.8627946606077819,-0.0,1.0,-0.5566316387389946,-0.24294234592445327,0.0
2020-07-06,-0.17890297747084796,-0.8596456470055474,-0.0,1.0,-0.549813200498132,-0.24190535491905354,0.0
2020-07-07,-0.17388724035608308,-0.8647732089868588,-0.0,1.0,-0.5478592623993218,-0.23953652677688286,0.0
2020-07-08,-0.17226463104325698,-0.8655640373197624,-0.0,1.0,-0.5489397794741306,-0.24045801526717556,0.0
2020-07-09,-0.1674344987422628,-0.8632882055340436,-0.0,1.0,-0.5501257737203584,-0.24555552415138068,0.0
2020-07-10,-0.1630480815381575,-0.860526835879048,-0.0,1.0,-0.549337925971936,-0.25045879330302945,0.0
2020-07-13,-0.1551987335331034,-0.8606603720246508,-0.0,1.0,-0.5504042517102957,-0.2606434104144287,0.0
2020-07-14,-0.13981471020223704,-0.8529827138176476,-0.0,1.0,-0.5576488532369224,-0.2740933227883855,0.0
2020-07-15,-0.1430426925683307,-0.8497571718997063,-0.0,1.0,-0.5564434154054665,-0.27433928168059635,0.0
2020-07-16,-0.14311942153428991,-0.8497344932775956,-0.0,1.0,-0.5554174669528866,-0.27626821828042025,0.0
2020-07-17,-0.14474167396401233,-0.8498347504307788,-0.0,1.0,-0.552837490466371,-0.2773932939747465,0.0
2020-07-20,-0.15235535436412506,-0.8454378271325506,-0.0,1.0,-0.5519309661904088,-0.2795303437544207,0.0
2020-07-21,-0.12498231115387881,-0.8523476636572043,-0.0,1.0,-0.5569297823564374,-0.29595562222285116,0.0
2020-07-22,-0.1158004981884058,-0.8583559782608696,-0.0,1.0,-0.5577445652173914,-0.29871490036231885,0.0
2020-07-23,-0.12180651754286363,-0.8662995344612241,-0.0,1.0,-0.5619677529238106,-0.28857726808220735,0.0
2020-07-24,-0.10378669692242236,-0.874117146504042,-0.0,1.0,-0.5573393844844703,-0.30123386753651965,0.0
2020-07-27,-0.10760194092108624,-0.8734996169234698,-0.0,1.0,-0.5599443829630261,-0.29655798643625325,0.0
2020-07-28,-0.11371256464170029,-0.872563505142922,-0.0,1.0,-0.5608910609763028,-0.294254702506109,0.0
2020-07-29,-0.12049565588947443,-0.8642073778664008,-0.0,1.0,-0.5612305939324883,-0.3026634382566586,0.0
2020-07-30,-0.12044658369172055,-0.8633476688217369,-0.0,1.0,-0.5625302611717126,-0.3017857651448264,0.0
2020-07-31,-0.11439915450312776,-0.8648633208603501,-0.0,1.0,-0.5689394155788511,-0.30817789711217114,0.0
2020-08-03,-0.11129198080877312,-0.8670322138450992,-0.0,1.0,-0.5670265021704364,-0.3104866346812885,0.0
2020-08-04,-0.11200594014164952,-0.8666895133653187,-0.0,1.0,-0.5665124514507653,-0.31062942654786385,0.0
2020-08-05,-0.1136947951779695,-0.8659087013654803,-0.0,1.0,-0.5668456835970976,-0.31017539850311376,0.0
2020-08-06,-0.11500228519195611,-0.8630027422303473,-0.0,1.0,-0.5668132998171846,-0.3116716179159049,0.0
2020-08-07,-0.12147846999541916,-0.8612574438845625,-0.0,1.0,-0.5642750801649107,-0.3160215300045809,0.0
2020-08-10,-0.10852446811556855,-0.8684248203189875,-0.0,1.0,-0.5633822981988947,-0.32308220943217936,0.0
2020-08-11,-0.10901749663526245,-0.8678731995074597,-0.0,1.0,-0.5630709315311703,-0.32361616219466793,0.0
2020-08-12,-0.09803640943439433,-0.8689603847034578,-0.0,1.0,-0.563258529883215,-0.3321215937714678,0.0
2020-08-13,-0.09222412807318467,-0.8738136077758719,-0.0,1.0,-0.5571755288736421,-0.33556317895940535,0.0
2020-08-14,-0.08989792125353846,-0.8741886598232923,-0.0,1.0,-0.5586023503845824,-0.33665970891830843,0.0
2020-08-17,-0.09084412428894036,-0.8713660921018781,-0.0,1.0,-0.5588428665351743,-0.33750678901180575,0.0
2020-08-18,-0.08704106142056503,-0.8671508635479812,-0.0,1.0,-0.5607628960311106,-0.3444755804643715,0.0
2020-08-19,-0.08196439814549825,-0.872274054146872,-0.0,1.0,-0.5594413599679469,-0.34823421670196325,0.0
2020-08-20,-0.07848745745259003,-0.87085609679357,-0.0,1.0,-0.5586224650324648,-0.3523354595120277,0.0
