Date,DCPH,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-31,1.0,-0.0,-1.4796670952026525,-0.2766087015359632,-2.280262534677583,-1.729751674673523,0.0
2019-06-03,1.0,-0.0,-1.477224008574491,-0.31926580921757775,-2.2517416934619505,-1.6505225080385852,0.0
2019-06-04,1.0,-0.0,-1.4439600241464887,-0.27164799785364546,-2.232544100878664,-1.7591387752364345,0.0
2019-06-05,1.0,-0.0,-1.4161692892023876,-0.3566874660879002,-2.3718122626153013,-1.6377509495387954,0.0
2019-06-06,1.0,-0.0,-1.462396496270444,-0.2807773899952097,-2.370971053171833,-1.7290768493806883,0.0
2019-06-07,1.0,-0.0,-1.5125958378970428,-0.28107886089813805,-2.3372809419496168,-1.71460843373494,0.0
2019-06-10,1.0,-0.0,-1.485609837155201,-0.18770355599867067,-2.3206380857427718,-1.652775008308408,0.0
2019-06-11,1.0,-0.0,-1.4839311908254433,-0.254967328977197,-2.3000400053340444,-1.6286838245099347,0.0
2019-06-12,1.0,-0.0,-1.4878569522284493,-0.260808646917534,-2.300173472111022,-1.6231651988257272,0.0
2019-06-13,1.0,-0.0,-1.5159167226326393,-0.2959032907991941,-2.309267965077233,-1.5948959032907992,0.0
2019-06-14,1.0,-0.0,-1.5184016118200134,-0.2895231699126931,-2.3089993284083277,-1.5989254533243789,0.0
2019-06-17,1.0,-0.0,-1.5415118557049248,-0.2832533945821793,-2.3002769708842803,-1.6303452002972372,0.0
2019-06-18,1.0,-0.0,-1.6080703428532477,-0.27237407129711677,-2.321586803898848,-1.6141367323290845,0.0
2019-06-19,1.0,-0.0,-1.5388660419335267,-0.3192880738893009,-2.2742533540079553,-1.609249646059462,0.0
2019-06-20,1.0,-0.0,-1.54792947375532,-0.31871917854488957,-2.2756198067959197,-1.6131189623724922,0.0
2019-06-21,1.0,-0.0,-1.5573451446211664,-0.31736125092275685,-2.245688208845044,-1.5904972820616066,0.0
2019-06-24,1.0,-0.0,-1.4965404965404967,-0.3117623117623118,-2.295075295075295,-1.6800298466965133,0.0
2019-06-25,1.0,-0.0,-1.5188982297860707,-0.2960836579864671,-2.3175449388285148,-1.7022759893377077,0.0
2019-06-26,1.0,-0.0,-1.5172130586544386,-0.2787625761412635,-2.293135309013757,-1.7550475669016494,0.0
2019-06-27,1.0,-0.0,-1.5128240296255657,-0.30167329584419145,-2.3003017418735427,-1.7430393635989576,0.0
2019-06-28,1.0,-0.0,-1.4474948524365134,-0.317433081674674,-2.347151681537406,-1.7513383665065203,0.0
2019-07-01,1.0,-0.0,-1.4201199751775495,-0.3367579121561057,-2.4130179962766327,-1.7252982141625872,0.0
2019-07-02,1.0,-0.0,-1.4148030187634146,-0.3414110641833414,-2.4413902928754414,-1.7262341618777264,0.0
2019-07-03,1.0,-0.0,-1.4353708457642407,-0.3249843890931797,-2.4375216818150283,-1.7402345105113437,0.0
2019-07-05,1.0,-0.0,-1.4524254376859733,-0.3102207459691371,-2.4198325375406546,-1.737526814753304,0.0
2019-07-08,1.0,-0.0,-1.4517580287929124,-0.3083471760797342,-2.4201273532668885,-1.741140642303433,0.0
2019-07-09,1.0,-0.0,-1.442977605750622,-0.3075753386784628,-2.4162980370472766,-1.7448852640309649,0.0
2019-07-10,1.0,-0.0,-1.4344999308341404,-0.30280813390510447,-2.4266841886844657,-1.7526628855996682,0.0
2019-07-11,1.0,-0.0,-1.4348398724525164,-0.3115901843892971,-2.4310273117981422,-1.7544710938583112,0.0
2019-07-12,1.0,-0.0,-1.4386305357266616,-0.30951555894379373,-2.4250467807886893,-1.7572943377919468,0.0
2019-07-15,1.0,-0.0,-1.4189890049097573,-0.3202406472581426,-2.4420164580596087,-1.7339049858239406,0.0
2019-07-16,1.0,-0.0,-1.414780984014947,-0.34911078818074875,-2.4383779669227046,-1.7176665974673033,0.0
2019-07-17,1.0,-0.0,-1.4126301179736294,-0.3519777931991672,-2.4526023594725883,-1.7223455933379597,0.0
2019-07-18,1.0,-0.0,-1.4116793365583968,-0.34443676572218385,-2.4505183137525917,-1.7041465100207327,0.0
2019-07-19,1.0,-0.0,-1.414794331144141,-0.34725198755617004,-2.4510197027307297,-1.700103698582786,0.0
2019-07-22,1.0,-0.0,-1.3865034916683951,-0.32807854525340524,-2.456060291779022,-1.743552513309825,0.0
2019-07-23,1.0,-0.0,-1.3795600111389585,-0.3426622110832637,-2.4878167641325537,-1.7518100807574495,0.0
2019-07-24,1.0,-0.0,-1.3799026425591097,-0.3625173852573018,-2.478164116828929,-1.7335187760778858,0.0
2019-07-25,1.0,-0.0,-1.3344904193279645,-0.39051652318800334,-2.506387114690364,-1.7111913357400723,0.0
2019-07-26,1.0,-0.0,-1.3041347414923723,-0.3842755573962863,-2.503416856492027,-1.7109132325533236,0.0
2019-07-29,1.0,-0.0,-1.282231890062841,-0.3899592569573925,-2.498722463918238,-1.7346177750155378,0.0
2019-07-30,1.0,-0.0,-1.2760503040353788,-0.3963515754560531,-2.4934355997788837,-1.7440574903261472,0.0
2019-07-31,1.0,-0.0,-1.3464431104671222,-0.386048437176568,-2.4554612571586283,-1.7119298971917476,0.0
2019-08-01,1.0,-0.0,-1.3785906178962597,-0.37907281118688435,-2.4420334779913206,-1.6887097885237998,0.0
2019-08-02,1.0,-0.0,-1.3474389065304433,-0.44691426204611356,-2.447673615905012,-1.6611901145934007,0.0
2019-08-05,1.0,-0.0,-1.339833252945635,-0.4225866464549025,-2.4577964583476883,-1.6701577895679733,0.0
2019-08-06,1.0,-0.0,-1.3351897689768977,-0.4313806380638064,-2.381463146314631,-1.7276540154015398,0.0
2019-08-07,1.0,-0.0,-1.3663189678836125,-0.39418062036782875,-2.3579467471863853,-1.7440296458962394,0.0
2019-08-08,1.0,-0.0,-1.3496852764094143,-0.380815544608648,-2.356390257252326,-1.7549261083743841,0.0
2019-08-09,1.0,-0.0,-1.3034553540882654,-0.36722545330140266,-2.3447143345877524,-1.826821758467328,0.0
2019-08-12,1.0,-0.0,-1.2855282993010828,-0.419076332739482,-2.3696039468274637,-1.7779909551870632,0.0
2019-08-13,1.0,-0.0,-1.3178877061156336,-0.43727823001461075,-2.4022820566339664,-1.8001113198358034,0.0
2019-08-14,1.0,-1.9631937233183339,-2.0943809853467172,-2.034844813661013,-2.2234914041767624,-2.222106842044537,0.0
