Date,IWF,IWM,MTUM,OSMT,SPY,VLUE,VXX
2020-05-08,-1.0686602990448566,-0.6951542731409711,-0.9646446967045056,1.0,-1.2722908436265439,-0.0,0.0
2020-05-11,-1.0826091299570473,-0.6571771051842973,-0.978423733892718,1.0,-1.2762461292578162,-0.0,0.0
2020-05-12,-1.0889255867487364,-0.6487514387229145,-0.9959465545713857,1.0,-1.2706800780663563,-0.0,0.0
2020-05-13,-1.1032663316582914,-0.6001005025125628,-1.0233165829145727,1.0,-1.2984422110552765,-0.0,0.0
2020-05-14,-1.125766557645135,-0.6378781684382666,-1.0074100572363043,1.0,-1.339278413736713,-0.0,0.0
2020-05-15,-1.1371577441765428,-0.6341438496117695,-1.0087351859419698,1.0,-1.3282080098079283,-0.0,0.0
2020-05-18,-1.1465049636679971,-0.6445604339371609,-0.999795312659912,1.0,-1.3263227919353187,-0.0,0.0
2020-05-19,-1.1538971638441136,-0.5829932666802694,-1.0483064680677414,1.0,-1.3158028973678841,-0.0,0.0
2020-05-20,-1.1731823538453656,-0.5518778500794179,-1.0726546088025823,1.0,-1.3260747041041143,-0.0,0.0
2020-05-21,-1.1808772289403566,-0.523109243697479,-1.0941278950604632,1.0,-1.3259376921500308,-0.0,0.0
2020-05-22,-1.1819765356831804,-0.5320456990624519,-1.0862236794917772,1.0,-1.3229673651314104,-0.0,0.0
2020-05-26,-1.134899696351237,-0.5280003982278859,-1.0614764298870027,1.0,-1.2534720493802576,-0.0,0.0
2020-05-27,-1.1432209432616889,-0.6080268921259041,-1.0006111846796375,1.0,-1.3413466435774677,-0.0,0.0
2020-05-28,-1.1374077112387204,-0.6320754716981133,-0.9991283839212469,1.0,-1.3584905660377358,-0.0,0.0
2020-05-29,-1.1372187195653287,-0.634168845148393,-0.998052181044646,1.0,-1.356348352042647,-0.0,0.0
2020-06-01,-1.1366615463389655,-0.6434715821812597,-0.9868919610855095,1.0,-1.3533026113671274,-0.0,0.0
2020-06-02,-1.1384875499538887,-0.6449943641766575,-0.9853468593093555,1.0,-1.354595757762066,-0.0,0.0
2020-06-03,-1.1381339884333896,-0.644454680382824,-0.9811658733814421,1.0,-1.3542658273197195,-0.0,0.0
2020-06-04,-1.1416717885679164,-0.6281499692685925,-1.001178037287441,1.0,-1.350901454619955,-0.0,0.0
2020-06-05,-1.1316641817901394,-0.6390416945144208,-0.9942419412883657,1.0,-1.3761760320806127,-0.0,0.0
2020-06-08,-1.1303857201477225,-0.6186910135412392,-1.0162084530160032,1.0,-1.364023389413213,-0.0,0.0
2020-06-09,-1.144943129418998,-0.6046726098985552,-1.0168050005123477,1.0,-1.3570550261297265,-0.0,0.0
2020-06-10,-1.1376236101859916,-0.6095711431060101,-1.0162422503458521,1.0,-1.3603012758108315,-0.0,0.0
2020-06-11,-1.1283842794759826,-0.6455689699460571,-0.989057282301567,1.0,-1.3744669920369896,-0.0,0.0
2020-06-12,-1.110254860481515,-0.6063765488062859,-1.0011584567341594,1.0,-1.318978543366576,-0.0,0.0
2020-06-15,-1.1338967518582628,-0.5701557886162305,-1.0469402301191324,1.0,-1.340087567457489,-0.0,0.0
2020-06-16,-1.1364171917422263,-0.5776343425029455,-1.0690538394549458,1.0,-1.3395317862814404,-0.0,0.0
2020-06-17,-1.1401624177631577,-0.5659436677631579,-1.0806949013157894,1.0,-1.3530530427631577,-0.0,0.0
2020-06-18,-1.1705100238911395,-0.5340189051625637,-1.1149890931754443,1.0,-1.3742079567882,-0.0,0.0
2020-06-19,-1.1704061493715592,-0.5367715799314429,-1.1141580970188012,1.0,-1.372442089955334,-0.0,0.0
2020-06-22,-1.167464114832536,-0.5352610775951737,-1.1311628874557935,1.0,-1.3668088204701476,-0.0,0.0
2020-06-23,-1.1729797321940292,-0.535664044182775,-1.133746678476528,1.0,-1.3677903402282081,-0.0,0.0
2020-06-24,-1.1632769238731047,-0.5250737463126843,-1.1252911038658593,1.0,-1.3615380634477046,-0.0,0.0
2020-06-25,-1.15632575171489,-0.5144669658053536,-1.1314147196864202,1.0,-1.3553045541286297,-0.0,0.0
2020-06-26,-1.1570184030104644,-0.51090262384659,-1.1301097994741998,1.0,-1.3568740656734883,-0.0,0.0
2020-06-29,-1.1503496503496504,-0.5036507610037022,-1.135592348827643,1.0,-1.35237556561086,-0.0,0.0
2020-06-30,-1.154407607298895,-0.4924698021074274,-1.1399126188640452,1.0,-1.3533281932665127,-0.0,0.0
2020-07-01,-1.1497738486842106,-0.4934210526315789,-1.1292146381578947,1.0,-1.3673416940789473,-0.0,0.0
2020-07-02,-1.1398396546407645,-0.510124370438894,-1.123805118717237,1.0,-1.3655051906670777,-0.0,0.0
2020-07-06,-1.1470769864141621,-0.5094689172498971,-1.1222210786331825,1.0,-1.367435158501441,-0.0,0.0
2020-07-07,-1.132722526488202,-0.5187080923376158,-1.10175564313866,1.0,-1.3653068536622819,-0.0,0.0
2020-07-08,-1.1300322267123637,-0.5298992275819735,-1.094531689600491,1.0,-1.3609391784746023,-0.0,0.0
2020-07-09,-1.1251278903212605,-0.5351954164108861,-1.0914671577655004,1.0,-1.3638735420503378,-0.0,0.0
2020-07-10,-1.16503149850253,-0.5032014871424145,-1.1286274914799133,1.0,-1.366828462253434,-0.0,0.0
2020-07-13,-1.183422373320382,-0.5429280664831904,-1.193999244509201,1.0,-1.475959203496843,-0.0,0.0
2020-07-14,-1.2062785140126004,-0.5341625027156203,-1.212578752987182,1.0,-1.4782750380186833,-0.0,0.0
2020-07-15,-1.3014264689233555,-0.5109249405637949,-1.2800860409826786,1.0,-1.5681535152269896,-0.0,0.0
2020-07-16,-1.3083630598493856,-0.49832965290753645,-1.2840722495894912,1.0,-1.5714285714285716,-0.0,0.0
2020-07-17,-1.314225775358621,-0.4995747576118387,-1.2868401655610364,1.0,-1.569257810285196,-0.0,0.0
2020-07-20,-1.3360169007651024,-0.5014845266643828,-1.299760191846523,1.0,-1.5724563206577595,-0.0,0.0
2020-07-21,-1.3036347011086982,-0.5286318436392731,-1.2858612412847183,1.0,-1.5968682135101155,-0.0,0.0
2020-07-22,-1.3044,-0.5285714285714286,-1.2856,1.0,-1.5957142857142859,-0.0,0.0
2020-07-23,-1.3101947308132875,-0.5372852233676976,-1.2900916380297824,1.0,-1.5898052691867124,-0.0,0.0
2020-07-24,-1.2974441077248557,-0.5490879981702785,-1.2824632626222197,1.0,-1.5889416204471385,-0.0,0.0
2020-07-27,-1.299359047728053,-0.5505894471786654,-1.2837358360993476,1.0,-1.5891038113769027,-0.0,0.0
2020-07-28,-1.3004643696611822,-0.5473255747291177,-1.2766725907240726,1.0,-1.608496244911999,-0.0,0.0
2020-07-29,-1.3126043645995278,-0.5490873495710256,-1.2785167271261588,1.0,-1.6178384292048138,-0.0,0.0
2020-07-30,-1.3113500459981602,-0.53340616375345,-1.282141214351426,1.0,-1.6228725850965962,-0.0,0.0
2020-07-31,-1.3275194917701416,-0.5358937337568582,-1.288824718452209,1.0,-1.6231591105977479,-0.0,0.0
2020-08-03,-1.3058224331519852,-0.5596712582474823,-1.3015395300381989,1.0,-1.62073156615349,-0.0,0.0
2020-08-04,-1.3064320037052046,-0.5609332484223933,-1.3021478608232502,1.0,-1.6198691599606323,-0.0,0.0
2020-08-05,-1.3086183943971754,-0.559877293511605,-1.3016727441106672,1.0,-1.6178734734039473,-0.0,0.0
2020-08-06,-1.3127931893206695,-0.5487924943533908,-1.309028783228123,1.0,-1.6207216076909712,-0.0,0.0
2020-08-07,-1.3143639328984156,-0.567858807082945,-1.3241495806150978,1.0,-1.6184179869524697,-0.0,0.0
2020-08-10,-1.2994011976047903,-0.582756816464159,-1.3146910063368409,1.0,-1.6167664670658684,-0.0,0.0
2020-08-11,-1.293854033290653,-0.5927715050634385,-1.307705738563613,1.0,-1.6257711558607844,-0.0,0.0
2020-08-12,-1.2857806961473648,-0.5984659189958743,-1.295833575454704,1.0,-1.63083270381777,-0.0,0.0
2020-08-13,-1.2762020764456818,-0.6203236471202367,-1.2663418595209093,1.0,-1.6372600197204337,-0.0,0.0
2020-08-14,-1.2868280195485222,-0.6174656737258553,-1.2783337212008377,1.0,-1.63532697230626,-0.0,0.0
2020-08-17,-1.286787398823735,-0.6205089384498923,-1.2796832236650557,1.0,-1.6361148314214173,-0.0,0.0
2020-08-18,-1.2860803727431567,-0.6199184624344788,-1.2704717530576588,1.0,-1.6476412347117064,-0.0,0.0
2020-08-19,-1.2873951537744641,-0.6303005591798695,-1.2620573159366264,1.0,-1.6450372786579683,-0.0,0.0
2020-08-20,-1.2862301957129543,-0.6325722273998137,-1.261300093196645,1.0,-1.6446877912395155,-0.0,0.0
2020-08-21,-1.2831167317442742,-0.6333119645666997,-1.264001398682907,1.0,-1.6474153505449036,-0.0,0.0
2020-08-24,-1.2819660661185937,-0.622820826773949,-1.2895457990787709,1.0,-1.6362311235496472,-0.0,0.0
2020-08-25,-1.2833411051527164,-0.6120307764047563,-1.3059570995570065,1.0,-1.6274772674283051,-0.0,0.0
2020-08-26,-1.279073816155989,-0.6160051067780873,-1.2896355617455897,1.0,-1.61844243268338,-0.0,0.0
2020-08-27,-1.2687960118254014,-0.6259926960755898,-1.285142890267231,1.0,-1.6167758390817923,-0.0,0.0
2020-08-28,-1.270326615705351,-0.617674310864026,-1.2869469539031735,1.0,-1.6161686356265925,-0.0,0.0
2020-08-31,-1.2694243563783627,-0.61243853051779,-1.2920451258316459,1.0,-1.61145501880243,-0.0,0.0
2020-09-01,-1.2675258625671848,-0.6081604346067156,-1.2913367624111427,1.0,-1.612321562734786,-0.0,0.0
2020-09-02,-1.260131022088237,-0.6069917096643284,-1.2994376485593369,1.0,-1.6309351266740102,-0.0,0.0
2020-09-03,-1.2658909343522056,-0.6053606576357531,-1.2974991316429316,1.0,-1.6202963992126898,-0.0,0.0
2020-09-04,-1.2023577887146617,-0.6315668993933844,-1.239956506810118,1.0,-1.6489069474648048,-0.0,0.0
2020-09-08,-1.2114282439248052,-0.6374942686840899,-1.2401994497936726,1.0,-1.642193947730399,-0.0,0.0
2020-09-09,-1.184068278805121,-0.6642958748221907,-1.1964153627311525,1.0,-1.6451209103840683,-0.0,0.0
2020-09-10,-1.1678381135925633,-0.6727695272644826,-1.1697086498129463,1.0,-1.6430676794014285,-0.014907606847296225,0.0
2020-09-11,-1.1611970753273253,-0.6836138978631752,-1.17275973473899,1.0,-1.6380434166524966,-0.012299495550643314,0.0
2020-09-14,-1.1685947601224906,-0.6868549393217648,-1.1751729613247137,1.0,-1.6350799591697855,-0.005103776794828173,0.0
2020-09-15,-1.1734120451836294,-0.6704319691207358,-1.157007435999319,1.0,-1.654084123290004,-0.0213997842992564,0.0
2020-09-16,-1.1745869528189405,-0.647476295917788,-1.1511383637086243,1.0,-1.6571850337818654,-0.04723783568954749,0.0
2020-09-17,-1.16127565232221,-0.6568699903359673,-1.1435961571258029,1.0,-1.657722699107498,-0.06526064464783128,0.0
2020-09-18,-1.150582883139039,-0.6507250497583168,-1.1489337503554164,1.0,-1.659198180267273,-0.07728177423940859,0.0
2020-09-21,-1.1391447742522463,-0.661492095985443,-1.1671784373933811,1.0,-1.645797793699534,-0.07272830660752871,0.0
2020-09-22,-1.1486286559690453,-0.6480596335495619,-1.1784454307499714,1.0,-1.6401502219187436,-0.07494025264595425,0.0
2020-09-23,-1.1350105299106379,-0.64579657351016,-1.1858956115885935,1.0,-1.6365188684614946,-0.08862200466731174,0.0
2020-09-24,-1.1275255391600456,-0.6373439273552781,-1.178206583427923,1.0,-1.6408626560726447,-0.09143019296254257,0.0
2020-09-25,-1.1257236916789648,-0.6407651265750937,-1.1741968441366784,1.0,-1.637756839595868,-0.09757066636394597,0.0
2020-09-28,-1.1213306131701235,-0.638728323699422,-1.1682534285390456,1.0,-1.6369148815595602,-0.10172277003286864,0.0
2020-09-29,-1.1221114635251472,-0.6291912097870412,-1.1734254644313549,1.0,-1.6392727684639785,-0.09973946533756231,0.0
2020-09-30,-1.1226500566251414,-0.6261608154020385,-1.1802944507361268,1.0,-1.6335220838052096,-0.09983012457531143,0.0
2020-10-01,-1.1227851684121142,-0.6273988112086045,-1.1782054910840645,1.0,-1.6323238041324653,-0.10019813189923578,0.0
2020-10-02,-1.123832701341332,-0.6205784141717131,-1.1754485256664213,1.0,-1.636538570377497,-0.10328824494878033,0.0
2020-10-05,-1.1023755656108596,-0.6387443438914027,-1.1534502262443438,1.0,-1.6393665158371038,-0.12211538461538461,0.0
2020-10-06,-0.9937429809080701,-0.6241510241189369,-1.0335846836729237,1.0,-1.528637895074603,-0.1677629819776459,0.0
2020-10-07,-0.9466472908449243,-0.6234689640855304,-1.007265933153415,1.0,-1.4440523147187045,-0.16851774963670335,0.0
2020-10-08,-0.9345192059809229,-0.6222222222222221,-0.9878319154421242,1.0,-1.4380510440835266,-0.1733436452693993,0.0
2020-10-09,-0.9296028880866426,-0.6185146982980918,-0.9843733883445076,1.0,-1.4370809695719444,-0.18767405879319238,0.0
2020-10-12,-0.9229738780977896,-0.6162604977072491,-0.9781544644237209,1.0,-1.4286155907053428,-0.20624452573548355,0.0
2020-10-13,-0.9127192305714139,-0.6218690531296611,-0.9741295067633596,1.0,-1.4212312914673664,-0.21329013012395207,0.0
2020-10-14,-0.9127347568819141,-0.6211988680216105,-0.9738101363519425,1.0,-1.4247491638795986,-0.21286339078981217,0.0
2020-10-15,-0.9138738738738739,-0.6226512226512226,-0.9747232947232948,1.0,-1.4249163449163447,-0.21184041184041183,0.0
2020-10-16,-0.907478797224364,-0.6322796196350552,-0.960781290156772,1.0,-1.4181444358776663,-0.22133127730660498,0.0
2020-10-19,-0.9033615601744933,-0.6284834488067744,-0.9482165768539903,1.0,-1.4166794970490122,-0.23541185527328715,0.0
2020-10-20,-0.8978535935659034,-0.6284514113006506,-0.9426771169509759,1.0,-1.409661390297628,-0.24404487475026895,0.0
2020-10-21,-0.89749897498975,-0.6282287822878229,-0.9476732267322673,1.0,-1.4084153341533416,-0.24323493234932353,0.0
2020-10-22,-0.8976067237226465,-0.6273766207143956,-0.9467021985343105,1.0,-1.4087018910469944,-0.24445241633782605,0.0
2020-10-23,-0.8974069898534385,-0.6267295275187045,-0.9484472686276518,1.0,-1.4077072870759455,-0.24423490827098493,0.0
2020-10-26,-0.8957416316920872,-0.626164397584195,-0.9483058654928856,1.0,-1.403265431466885,-0.24480499539359196,0.0
2020-10-27,-0.8923352069494124,-0.6242207460398569,-0.9516607051609606,1.0,-1.405518650996423,-0.2360756259580991,0.0
2020-10-28,-0.8891780192866984,-0.6253380274503801,-0.9408643298127456,1.0,-1.401857237614164,-0.24501250063778765,0.0
