Date,IWF,IWM,MTUM,QFIN,SPY,VLUE,VXX
2020-06-29,-0.8521119452035839,-0.0,-0.710623724357422,1.0,-0.8966340332791365,-0.0,0.0
2020-06-30,-0.8584863101641392,-0.0,-0.7234271436998994,1.0,-0.8882604018461324,-0.0,0.0
2020-07-01,-0.8576920412828151,-0.0,-0.7106393295005888,1.0,-0.8949920343561681,-0.0,0.0
2020-07-02,-0.8539648491558262,-0.0,-0.7075491281483531,1.0,-0.8982493772488237,-0.0,0.0
2020-07-06,-0.855680122175558,-0.0,-0.7154906112248794,1.0,-0.8997605081392525,-0.0,0.0
2020-07-07,-0.8890270327874676,-0.0,-0.7515896415757878,1.0,-0.9116194806578809,-0.0,0.0
2020-07-08,-0.8888020463265597,-0.0,-0.7558618729572261,1.0,-0.9079863578229358,-0.0,0.0
2020-07-09,-0.9081141296535862,-0.0,-0.7718484979157683,1.0,-0.9135403191030615,-0.0,0.0
2020-07-10,-0.920907418761496,-0.0,-0.785047066036715,1.0,-0.9006744328632741,-0.0,0.0
2020-07-13,-0.9272340272015586,-0.0,-0.785165410007576,1.0,-0.895270392149789,-0.0,0.0
2020-07-14,-0.9345601793268014,-0.0,-0.7898333273075671,1.0,-0.8910661990672114,-0.0,0.0
2020-07-15,-0.940008694392117,-0.0,-0.7926749746413563,1.0,-0.8899797130850601,-0.0,0.0
2020-07-16,-0.9403841266383474,-0.0,-0.788149439058926,1.0,-0.9021893039973858,-0.0,0.0
2020-07-17,-0.9362830572507992,-0.0,-0.7893417611159547,1.0,-0.9070401046207497,-0.0,0.0
2020-07-20,-0.9436681382027801,-0.0,-0.7942281732277718,1.0,-0.9105403334671093,-0.0,0.0
2020-07-21,-1.012805544047305,-0.0,-0.8549207186170011,1.0,-0.8986478852020638,-0.0,0.0
2020-07-22,-1.0106194690265486,-0.0,-0.8528337412916588,1.0,-0.902353605723969,-0.0,0.0
2020-07-23,-1.0171370205038963,-0.0,-0.8597261103124763,1.0,-0.9061436029356131,-0.0,0.0
2020-07-24,-1.0946302643501555,-0.0,-0.9133672142772722,1.0,-0.9316865618721192,-0.0,0.0
2020-07-27,-1.0920472440944882,-0.0,-0.9144881889763778,1.0,-0.9304330708661418,-0.0,0.0
2020-07-28,-1.1037649946553705,-0.0,-0.9250168256858942,1.0,-0.9302426857753673,-0.0,0.0
2020-07-29,-1.1128987296403965,-0.0,-0.9291943769662698,1.0,-0.9402652224124884,-0.0,0.0
2020-07-30,-1.1115842253969517,-0.0,-0.9288471487126427,1.0,-0.9390345815591548,-0.0,0.0
2020-07-31,-1.1103862524364534,-0.0,-0.9286367795059469,1.0,-0.938899717570309,-0.0,0.0
2020-08-03,-1.1085453100158982,-0.0,-0.9258744038155803,1.0,-0.9401430842607313,-0.0,0.0
2020-08-04,-1.1494055592766241,-0.0,-0.9729989953114534,1.0,-1.0637977227059612,-0.0,0.0
2020-08-05,-1.1537910397437519,-0.0,-0.9827622539722678,1.0,-1.0780545370253298,-0.0,0.0
2020-08-06,-1.1540569020021074,-0.0,-0.9824657534246576,1.0,-1.078440463645943,-0.0,0.0
2020-08-07,-1.1606432501057977,-0.0,-0.9860770207363521,1.0,-1.0852306390181972,-0.0,0.0
2020-08-10,-1.157008000677306,-0.0,-0.986284553189688,1.0,-1.0898700419083098,-0.0,0.0
2020-08-11,-1.1537386147002755,-0.0,-0.9823766151239144,1.0,-1.1002753653886888,-0.0,0.0
2020-08-12,-1.1485203086576785,-0.0,-0.9628593233273977,1.0,-1.1283812431103197,-0.0,0.0
2020-08-13,-1.1497879558948263,-0.0,-0.9404580152671755,1.0,-1.1506361323155216,-0.0,0.0
2020-08-14,-1.1461616246734643,-0.0,-0.9330496334372631,1.0,-1.1341114013651303,-0.0,0.0
2020-08-17,-1.1471257585974377,-0.0,-0.9334120026972355,1.0,-1.1338924477410655,-0.0,0.0
2020-08-18,-1.143693409138766,-0.0,-0.9340492735312698,1.0,-1.133628132238366,-0.0,0.0
2020-08-19,-1.1329338284942605,-0.0,-0.9392724510465901,1.0,-1.1479152599594866,-0.0,0.0
2020-08-20,-1.1316756026512433,-0.0,-0.9399248532950564,1.0,-1.1501245408874066,-0.0,0.0
2020-08-21,-1.164039345388944,-0.0,-0.9829045144108931,1.0,-1.1483613246853657,-0.0,0.0
2020-08-24,-1.1689381523333044,-0.0,-0.9934443198481842,1.0,-1.1505649961183473,-0.0,0.0
2020-08-25,-1.1712124486708448,-0.0,-1.0083855629997838,1.0,-1.1428139183055976,-0.0,0.0
2020-08-26,-1.1851017794851415,-0.0,-1.0388572437850487,1.0,-1.1916368613944452,-0.0,0.0
2020-08-27,-1.1873011664899258,-0.0,-1.041489925768823,1.0,-1.1896871686108166,-0.0,0.0
2020-08-28,-1.189027894434375,-0.0,-1.043013129393042,1.0,-1.1886300340391671,-0.0,0.0
2020-08-31,-1.1921254262810577,-0.0,-1.0487621240976128,1.0,-1.1880065547632757,-0.0,0.0
2020-09-01,-1.19150726177825,-0.0,-1.0496811902231669,1.0,-1.186769394261424,-0.0,0.0
2020-09-02,-1.1858818322637752,-0.0,-1.0503208674485505,1.0,-1.1895994689090506,-0.0,0.0
2020-09-03,-1.1960246137500554,-0.0,-1.055558014963035,1.0,-1.1753508344769579,-0.0,0.0
2020-09-04,-1.157305336832896,-0.0,-1.0181977252843395,1.0,-1.1989938757655294,-0.0,0.0
2020-09-08,-1.1516701643931444,-0.0,-1.0161769849597762,1.0,-1.2043109478838754,-0.0,0.0
2020-09-09,-1.135498759089128,-0.0,-0.982322462663822,1.0,-1.2362084730265162,-0.0,0.0
2020-09-10,-1.1232424926228086,-0.0,-0.9669328241624717,1.0,-1.249349071341781,-0.0,0.0
2020-09-11,-1.1224905693101503,-0.0,-0.9674803798291636,1.0,-1.2459784069722066,-0.0,0.0
2020-09-14,-1.1251464017698347,-0.0,-0.9685073526222183,1.0,-1.2441764629332408,-0.0,0.0
2020-09-15,-1.12881858194971,-0.0,-0.9809125375866127,1.0,-1.2481370113740358,-0.0,0.0
2020-09-16,-1.131156129933636,-0.0,-0.976685295144953,1.0,-1.258208173244848,-0.0,0.0
2020-09-17,-1.1280921425766766,-0.0,-0.9746084376772393,1.0,-1.2601108154094498,-0.0,0.0
2020-09-18,-1.1243618274643277,-0.0,-0.9776585067853558,1.0,-1.261552559235502,-0.0,0.0
2020-09-21,-1.1215535001972559,-0.0,-0.9985096217069215,1.0,-1.2625695875158902,-0.0008328584578968133,0.0
2020-09-22,-1.119906919564454,-0.0,-1.00215138742536,1.0,-1.2607569371268004,-0.007771338250790306,0.0
2020-09-23,-1.1113160321433277,-0.0,-1.006762394063145,1.0,-1.257673560795679,-0.015412989065999212,0.0
2020-09-24,-1.1004989932592137,-0.0,-0.9971548629957104,1.0,-1.2574630132189442,-0.021973211940821153,0.0
2020-09-25,-1.0994221171526137,-0.0,-0.9945276245512652,1.0,-1.2556256019612992,-0.028325015322651255,0.0
2020-09-28,-1.0931340413443469,-0.0,-0.9853590315108605,1.0,-1.2547528517110267,-0.037192430400769194,0.0
2020-09-29,-1.09336652255557,-0.0,-0.9847154897593782,1.0,-1.2538975501113585,-0.03502336346565352,0.0
2020-09-30,-1.093410192584829,-0.0,-0.9856325603738155,1.0,-1.253067819555439,-0.034892353377876766,0.0
2020-10-01,-1.0934648797310864,-0.0,-0.9840660060243595,1.0,-1.2522809621513076,-0.035709608416641204,0.0
2020-10-02,-1.0985755483701825,-0.0,-0.9860176527134492,1.0,-1.2525561478633227,-0.03237787293541903,0.0
2020-10-05,-1.0878478583267905,-0.0,-0.9738288406176393,1.0,-1.2548198551862515,-0.04536334292942511,0.0
2020-10-06,-1.0877498584679701,-0.0,-0.9696468231502853,1.0,-1.2539737839132516,-0.043461220223838345,0.0
2020-10-07,-1.0838914499434635,-0.0,-0.9668609202400625,1.0,-1.251022005740628,-0.047229712098808385,0.0
2020-10-08,-1.0838182923651525,-0.0,-0.9682098497350821,1.0,-1.2490228437418571,-0.04186571701554764,0.0
2020-10-09,-1.0865317818687044,-0.0,-0.969824591872178,1.0,-1.2491316429315735,-0.03625390760680792,0.0
2020-10-12,-1.07995138677894,-0.0,-0.9681409783410738,1.0,-1.2463214549242587,-0.04609575068362341,0.0
2020-10-13,-1.0681414009976145,-0.0,-0.9681197137280416,1.0,-1.2445022771633052,-0.0566905226631967,0.0
2020-10-14,-1.0700013059945148,-0.0,-0.96730660397893,1.0,-1.2579339166775498,-0.05807322275913108,0.0
2020-10-15,-1.0669365017191104,-0.0,-0.9668364016190103,1.0,-1.256604430517474,-0.06184445314880098,0.0
2020-10-16,-1.06885588606768,-0.0,-0.9671181568747006,1.0,-1.2572187622490307,-0.06206175689212142,0.0
2020-10-19,-1.0654564496421715,-0.0,-0.9693663815674638,1.0,-1.26296037702915,-0.06598010123930878,0.0
2020-10-20,-1.0630206288979023,-0.0,-0.969601814296306,1.0,-1.2582755462514719,-0.07039120764097868,0.0
2020-10-21,-1.0624591093470581,-0.0,-0.9685959785405853,1.0,-1.2599555109695992,-0.0707026649801544,0.0
2020-10-22,-1.0624563852058617,-0.0,-0.9680303558967202,1.0,-1.259987787857641,-0.07100488485694346,0.0
2020-10-23,-1.0661925124356402,-0.0,-0.9717252814381709,1.0,-1.2595339907496292,-0.06588707566105245,0.0
2020-10-26,-1.0624837168910117,-0.0,-0.9632218844984802,1.0,-1.2547980894485453,-0.061615284411636995,0.0
2020-10-27,-1.0626219697298236,-0.0,-0.961663558697255,1.0,-1.2582505746129495,-0.054165401795394426,0.0
2020-10-28,-1.0600449904827824,-0.0,-0.9691988233258348,1.0,-1.253417546288285,-0.0433898598373421,0.0
2020-10-29,-1.0492634110724561,-0.0,-0.9595412962247133,1.0,-1.2500536872396166,-0.036163724605935664,0.0
2020-10-30,-1.0512633207287727,-0.0,-0.9573736679271226,1.0,-1.2518906840838775,-0.036481608800275005,0.0
2020-11-02,-1.031982484760024,-0.0,-0.9536361294754013,1.0,-1.2536704730831973,-0.05366188718124839,0.0
2020-11-03,-1.054996762357004,-0.0,-0.9597237211310166,1.0,-1.2650982085042088,-0.03699546729980574,0.0
2020-11-04,-1.0568691750086296,-0.0,-0.9596996893337937,1.0,-1.2672592336900244,-0.030980324473593373,0.0
2020-11-05,-1.0161787365177195,-0.0,-0.9193203218626949,1.0,-1.2704588255435714,-0.0741311419277521,0.0
2020-11-06,-1.0105514972873682,-0.0,-0.9209705668759879,1.0,-1.2707932846341152,-0.06950318253663121,0.0
