Date,IWF,IWM,MTUM,PI,SPY,VLUE,VXX
2019-08-08,-0.3832247051520795,-1.2018156424581006,-1.1399751707014276,1.0,-2.001784605834885,-2.0323556797020483,0.0
2019-08-09,-0.3635449694532519,-1.1802644807052818,-1.132627020338721,1.0,-1.9962879901013066,-2.0607068285515426,0.0
2019-08-12,-0.3625762607151131,-1.1712101320565294,-1.1492779365201948,1.0,-1.9959842458877135,-2.0435554869101864,0.0
2019-08-13,-0.3593340527208263,-1.1560813935563437,-1.147140434715585,1.0,-1.996916910744566,-2.0482503468475413,0.0
2019-08-14,-0.3382420616658997,-1.1577695965638901,-1.142583218285013,1.0,-1.9897223500536891,-2.0415707930664215,0.0
2019-08-15,-0.32251261580176244,-1.1549295774647887,-1.1417488890562628,1.0,-1.951946975973488,-1.9606838894328538,0.0
2019-08-16,-0.3238152640699164,-1.1588939953288633,-1.139682061327507,1.0,-1.9488435169140363,-1.9629322685150306,0.0
2019-08-19,-0.32609346914319953,-1.1258987417615338,-1.140503295386459,1.0,-1.9482474535650087,-1.9487717195925702,0.0
2019-08-20,-0.31771258819160786,-1.1120683252877832,-1.1520980319346454,1.0,-1.9221685852209434,-1.9226884515410325,0.0
2019-08-21,-0.32222139728264904,-1.1150790704580889,-1.158660628108991,1.0,-1.9178855148860345,-1.91060954785062,0.0
2019-08-22,-0.31991996442863496,-1.114495331258337,-1.1601452497406255,1.0,-1.9179635393508223,-1.898176967541129,0.0
2019-08-23,-0.3211770810169743,-1.1131865688236602,-1.1615892076198946,1.0,-1.918093543844044,-1.8983766955748276,0.0
2019-08-26,-0.3145753746694093,-1.0769908903908318,-1.1625036732295033,1.0,-1.9162503673229505,-1.8761387011460477,0.0
2019-08-27,-0.31816851960210646,-1.0651696898771212,-1.1547688706846109,1.0,-1.9041837331772966,-1.8718548858981858,0.0
2019-08-28,-0.3182017543859649,-1.0611842105263156,-1.1566520467836257,1.0,-1.9048245614035086,-1.8690789473684208,0.0
2019-08-29,-0.03564072155296174,-0.9655452218962611,-0.9981898757880283,1.0,-1.652019224767493,-1.5904750015604519,0.0
2019-08-30,-0.049469964664310945,-0.9356518504742422,-0.9982022193292418,1.0,-1.6489988221436984,-1.5669208356580495,0.0
2019-09-03,-0.054171046935872866,-0.9337703296023746,-0.9902912621359224,1.0,-1.6475171603487726,-1.5581596685424528,0.0
2019-09-04,-0.04551357368128131,-0.9301836621111867,-1.0039577020592418,1.0,-1.6453527920351245,-1.5589017376785603,0.0
2019-09-05,-0.040503051599778066,-0.9307687565501511,-0.9945132852475186,1.0,-1.6482337710375439,-1.5507675235805438,0.0
2019-09-06,-0.03588575649390619,-0.9160408715991629,-1.0199433706758587,1.0,-1.6622553243875418,-1.5211744429398006,0.0
2019-09-09,-0.04152014313035967,-0.9305324202603491,-1.0224566598803133,1.0,-1.6640755136035537,-1.51088901227713,0.0
2019-09-10,-0.08782733096970828,-0.8846799776077626,-1.122410897555514,1.0,-1.6904895191889036,-1.4345960067176713,0.0
2019-09-11,-0.10099059248644943,-0.8596349137125412,-1.1621705812721947,1.0,-1.6999563890100304,-1.4073889477291133,0.0
2019-09-12,-0.10472573314239463,-0.8327003299919058,-1.1716580536703816,1.0,-1.7070543552705313,-1.4101239026212564,0.0
2019-09-13,-0.10763867272614082,-0.8304799850588308,-1.1683994272551828,1.0,-1.7066550457573306,-1.4122517587001182,0.0
2019-09-16,-0.10665587447855052,-0.8329493804868938,-1.1653072660481911,1.0,-1.7077392441317478,-1.4136106095510863,0.0
2019-09-17,-0.10419124495498293,-0.8703508227258615,-1.1521266687364173,1.0,-1.691959018938218,-1.3906240298044086,0.0
2019-09-18,-0.10753156290814106,-0.8526649667267866,-1.1651222090926054,1.0,-1.7014739722619567,-1.3924373406306363,0.0
2019-09-19,-0.10204844032127512,-0.8665711973102547,-1.1651204781769502,1.0,-1.6909905983438143,-1.4015316605441752,0.0
2019-09-20,-0.11085550857995521,-0.8666998259139517,-1.1582317831385227,1.0,-1.6819820940064658,-1.399589654314847,0.0
2019-09-23,-0.11071673205056354,-0.8678622579239055,-1.1645806090042965,1.0,-1.6826078834298523,-1.4012703157108164,0.0
2019-09-24,-0.11331797521947576,-0.8681900255276758,-1.1714712657991408,1.0,-1.677168295871988,-1.3961770749019362,0.0
2019-09-25,-0.10420429772656492,-0.8683899096854562,-1.1715976331360947,1.0,-1.6825910931174088,-1.4018062908751168,0.0
2019-09-26,-0.13331642037166233,-0.8548233652565486,-1.2555971332529967,1.0,-1.705333925286992,-1.3932897824570303,0.0
2019-09-27,-0.13697929976999745,-0.8487733197035523,-1.2667390748786098,1.0,-1.723996933299259,-1.412471249680552,0.0
2019-09-30,-0.17061125008017447,-0.7893656596754538,-1.317106022705407,1.0,-1.7206721826694888,-1.4162657943685462,0.0
2019-10-01,-0.17497437211686315,-0.7588416196822143,-1.337711430035879,1.0,-1.7158508457201436,-1.4196565863659663,0.0
2019-10-02,-0.20460407531596597,-0.7723755481042043,-1.3724529275212793,1.0,-1.7106009801392832,-1.3883157080216662,0.0
2019-10-03,-0.19295097725088114,-0.8265940403716757,-1.3585389298301827,1.0,-1.687023389939122,-1.3430951618071132,0.0
2019-10-04,-0.20248359284519366,-0.8475099729764509,-1.368421052631579,1.0,-1.6743662334319909,-1.3413975035387982,0.0
2019-10-07,-0.19943802286225173,-0.8342167443642633,-1.3296506801200587,1.0,-1.6741809821827702,-1.3486174085190625,0.0
2019-10-08,-0.19698614392439817,-0.8377498244045719,-1.3207330310963539,1.0,-1.6789477044888577,-1.35093544473533,0.0
2019-10-09,-0.19443560196090917,-0.8460558986439168,-1.3147641179092127,1.0,-1.6798879480486408,-1.3313809129687402,0.0
2019-10-10,-0.20543161978661492,-0.8770126091173618,-1.3432266408018105,1.0,-1.687164565147106,-1.353378596831555,0.0
2019-10-11,-0.2183300717547293,-0.8866927592954991,-1.39191128506197,1.0,-1.6670580560991521,-1.359099804305284,0.0
2019-10-14,-0.2627910035512298,-0.842233328949099,-1.4426542154412731,1.0,-1.7003156648691307,-1.3283572274102329,0.0
2019-10-15,-0.2964712055621146,-0.8372687918142464,-1.4590056408238226,1.0,-1.6782762691853599,-1.2880755608028334,0.0
2019-10-16,-0.2783031258208563,-0.8651168899395849,-1.4755056474914632,1.0,-1.6703441029682162,-1.2776464407670083,0.0
2019-10-17,-0.29010194015126606,-0.8630055902663598,-1.4787241039131866,1.0,-1.668332785268004,-1.2766195330483394,0.0
2019-10-18,-0.30529758011772395,-0.8487246566383256,-1.4591236102027467,1.0,-1.6587311968606933,-1.2683453237410072,0.0
2019-10-21,-0.3228670278738821,-0.8024675239898166,-1.456034989229062,1.0,-1.650499379855082,-1.2959070435407012,0.0
2019-10-22,-0.3116628552760536,-0.7809212675596211,-1.4721332897745836,1.0,-1.6608951323097028,-1.3081999346618753,0.0
2019-10-23,-0.3179262552301255,-0.7786349372384936,-1.4709074267782425,1.0,-1.665533472803347,-1.3047201882845187,0.0
2019-10-24,-0.35851910304465046,-0.7549154994410469,-1.5323206418096929,1.0,-1.6493062405471162,-1.280857499835602,0.0
2019-10-25,-0.370147078309262,-0.7472505631376707,-1.5719491188551744,1.0,-1.6576785477673248,-1.277991254803233,0.0
2019-10-28,-0.37533209351753455,-0.7780286928799149,-1.5880712008501594,1.0,-1.6497077577045696,-1.250664187035069,0.0
2019-10-29,-0.4036771119908743,-0.7809165939743676,-1.6262497483728109,1.0,-1.647587734013286,-1.2516271891565458,0.0
2019-10-30,-0.4008053691275168,-0.7834899328859061,-1.6276510067114096,1.0,-1.6478523489932886,-1.2516107382550334,0.0
2019-10-31,-0.40375428917446005,-0.7783085514364529,-1.6376236291462019,1.0,-1.6466393056583462,-1.2617910246921886,0.0
2019-11-01,-0.4090878446706668,-0.7843322321849929,-1.643902110159779,1.0,-1.6488909863142993,-1.255443942560507,0.0
2019-11-04,-0.40071351642434033,-0.7799542272482499,-1.6415589660743135,1.0,-1.656502423263328,-1.25255788906839,0.0
2019-11-05,-0.4611391886354323,-0.796202704548559,-1.7478486545553886,1.0,-1.6335883076082505,-1.190957519464554,0.0
2019-11-06,-0.4570157759399542,-0.8105497254847454,-1.7541872263534648,1.0,-1.665508374452707,-1.2624921815275558,0.0
2019-11-07,-0.4603891591382905,-0.8127866574009729,-1.7488533703961084,1.0,-1.6645587213342599,-1.2626824183460736,0.0
2019-11-08,-0.46240601503759404,-0.8060428849902534,-1.7580061264271793,1.0,-1.6700083542188808,-1.2653856864383182,0.0
2019-11-11,-0.4706334241217962,-0.7862280885536699,-1.792722955513653,1.0,-1.6638731755010823,-1.2703401075494098,0.0
2019-11-12,-0.4702842377260981,-0.791326209930861,-1.790767511697744,1.0,-1.6624065926391507,-1.2690131992457574,0.0
2019-11-13,-0.5126568662603084,-0.802438149874507,-1.8919325923269992,1.0,-1.6846898529939047,-1.279311581211904,0.0
2019-11-14,-0.5122003731878858,-0.799626812114253,-1.901679345485862,1.0,-1.6836514999282333,-1.2795320798047942,0.0
2019-11-15,-0.5128223547158968,-0.7972128439048919,-1.9150923065871706,1.0,-1.6786868759428202,-1.2795776165505353,0.0
2019-11-18,-0.5286340394448503,-0.8111760409057707,-1.9680788897005115,1.0,-1.7141709276844412,-1.2825420014609206,0.0
2019-11-19,-0.5794033448847371,-0.9178092511676962,-1.970769926171463,1.0,-1.7366279945758627,-1.3289890010546934,0.0
2019-11-20,-0.5920865994774169,-0.9113848450914519,-1.9602090332213513,1.0,-1.7050391937290033,-1.2968271743187756,0.0
2019-11-21,-0.6519286476597043,-0.901661838694923,-2.0208873303857295,1.0,-1.7144381765513035,-1.3341972861716727,0.0
2019-11-22,-0.6581593783330794,-0.8969221392655798,-2.025445680329118,1.0,-1.7133170806033828,-1.324622885875362,0.0
2019-11-25,-0.6605700350556317,-0.8969669257735101,-2.026367931717726,1.0,-1.713915561652187,-1.3230452674897117,0.0
2019-11-26,-0.6576248005470708,-0.8788086011701238,-2.0278094369728743,1.0,-1.7086087683306739,-1.325431198237216,0.0
2019-11-27,-0.657347451816866,-0.8804753561362079,-2.020111221147254,1.0,-1.7151672126152204,-1.3447855564866307,0.0
2019-11-29,-0.6912342918818905,-0.8724847737260043,-2.0747051114023596,1.0,-1.7455092128594558,-1.325649525865392,0.0
2019-12-02,-0.7213564100556034,-0.8921607016994283,-2.1288276294149897,1.0,-1.7591040801942204,-1.3300180123737178,0.0
2019-12-03,-0.7097705634462307,-0.8841111284532542,-2.121975963789605,1.0,-1.7569065085063211,-1.3312782893710005,0.0
2019-12-04,-0.7137581519603993,-0.9039836567926456,-2.146381708179461,1.0,-1.7645163824939105,-1.3286713286713288,0.0
2019-12-05,-0.733608837320194,-0.9078121274735754,-2.1733290948104584,1.0,-1.7742986569180639,-1.358102201382818,0.0
2019-12-06,-0.8003682061954694,-0.9634195149283599,-2.1692948050908507,1.0,-1.7724325622348513,-1.2989674217561835,0.0
2019-12-09,-0.7936340811533166,-0.9078318619907669,-2.2383574957479553,1.0,-1.82408682270997,-1.3352231311249698,0.0
2019-12-10,-0.9666871219426668,-0.93775751731393,-2.5337950381344787,1.0,-1.9976330323485578,-1.3306741474533181,0.0
2019-12-11,-0.9744128987031194,-0.9246407290571329,-2.537241500175254,1.0,-1.9929022082018928,-1.3335085874518051,0.0
2019-12-12,-1.0045553935860059,-0.9794096209912536,-2.6527879008746353,1.0,-2.087463556851312,-1.3865706997084548,0.0
2019-12-13,-1.020955344070278,-0.9821559297218154,-2.712024158125915,1.0,-2.0851939970717424,-1.3505673499267936,0.0
2019-12-16,-1.0225921521997623,-0.9823470227750846,-2.716271837556023,1.0,-2.0830513125400163,-1.3424494649227112,0.0
2019-12-17,-1.1424413145539907,-0.951830985915493,-2.816056338028169,1.0,-2.142910798122066,-1.336338028169014,0.0
2019-12-18,-1.2928999999999997,-1.0465,-2.9659999999999997,1.0,-2.2631,-1.4315,0.0
2019-12-19,-1.2931795386158476,-1.0786359077231695,-2.97271815446339,1.0,-2.2503510531594784,-1.4351053159478437,0.0
2019-12-20,-1.3028318048977126,-1.1072256374080418,-2.989720850549229,1.0,-2.254358560919077,-1.4234606469817594,0.0
2019-12-23,-1.30962723507425,-1.129811092029498,-2.9887867461359736,1.0,-2.2610364683301345,-1.4126679462571976,0.0
2019-12-24,-1.3146987464617874,-1.1325313384553175,-2.9828143954710877,1.0,-2.2651637687019814,-1.4139708855640922,0.0
2019-12-26,-1.3140228490546961,-1.1312304114851885,-2.9825093519361032,1.0,-2.2653927813163484,-1.4169446971994744,0.0
2019-12-27,-1.314987814784728,-1.148659626320065,-3.001421608448416,1.0,-2.2682778229082046,-1.4209991876523154,0.0
2019-12-30,-1.3473469387755102,-1.1492857142857142,-3.035612244897959,1.0,-2.2818367346938775,-1.3898979591836733,0.0
2019-12-31,-1.3360822643046224,-1.1532274485848095,-3.031256363266137,1.0,-2.2773365913255956,-1.3833231521075136,0.0
2020-01-02,-1.3357753357753357,-1.1588319088319088,-3.0287952787952785,1.0,-2.272792022792023,-1.3788156288156286,0.0
2020-01-03,-1.3251602401058094,-1.1499643910875978,-3.0265540746769766,1.0,-2.273985145996541,-1.3984128599043646,0.0
2020-01-06,-1.3602880658436216,-1.1841563786008231,-3.0539094650205763,1.0,-2.2823045267489714,-1.4075102880658437,0.0
2020-01-07,-1.3486455865691627,-1.1810691111339995,-3.067772170151406,1.0,-2.283448346894634,-1.4186836955402204,0.0
2020-01-08,-1.3500412541254123,-1.1782178217821782,-3.071060231023102,1.0,-2.2829001650165015,-1.4312087458745875,0.0
2020-01-09,-1.3590060831013506,-1.193422002268275,-3.0537168780286623,1.0,-2.27229611300134,-1.431797092483761,0.0
2020-01-10,-1.3730462685022253,-1.195217886347169,-3.0675913466514855,1.0,-2.2806127730048646,-1.4343235689887175,0.0
2020-01-13,-1.376178146038322,-1.1950284826514759,-3.0746763335059555,1.0,-2.279854997410668,-1.431589849818747,0.0
2020-01-14,-1.439748295752491,-1.187834294703723,-3.1302569480859987,1.0,-2.309281594126901,-1.420555846879916,0.0
2020-01-15,-1.4520172758874959,-1.199936795533551,-3.137469714526493,1.0,-2.3149689244706626,-1.4296850310755294,0.0
2020-01-16,-1.4486828240252898,-1.1998946259220231,-3.1442571127502634,1.0,-2.315489989462592,-1.4290832455216016,0.0
2020-01-17,-1.4510195501366407,-1.1920327937775907,-3.1313853268866936,1.0,-2.312381753205802,-1.4240067269287364,0.0
2020-01-21,-1.450982452453504,-1.1938636124829252,-3.1279815067773455,1.0,-2.3111274561311337,-1.4235578438583585,0.0
2020-01-22,-1.4528738047704108,-1.1944940632552274,-3.127140905747609,1.0,-2.3125985079331723,-1.4205106651255648,0.0
2020-01-23,-1.505274605764002,-1.2045676998368677,-3.2420880913539962,1.0,-2.398151169113649,-1.5252854812398042,0.0
2020-01-24,-1.505929713850506,-1.203133500163203,-3.243499075182243,1.0,-2.3995212708083997,-1.5283429441845284,0.0
2020-01-27,-1.4880294659300184,-1.180153829487596,-3.2504604051565376,1.0,-2.3874986458671867,-1.526920160329325,0.0
2020-01-28,-1.4509169363538297,-1.2044228694714132,-3.2840345199568497,1.0,-2.369902912621359,-1.478101402373247,0.0
2020-01-29,-1.4194720530084428,-1.197178582879128,-3.2553168750667947,1.0,-2.344661750561077,-1.4705568023939297,0.0
2020-01-30,-1.4378401451285883,-1.1836516913883257,-3.2441575072030733,1.0,-2.3540710703233376,-1.45128588197631,0.0
2020-01-31,-1.4469574582660205,-1.218416801292407,-3.255788906838988,1.0,-2.373721055465805,-1.4752827140549272,0.0
2020-02-03,-1.3980613212517123,-1.171320198082394,-3.2086186913918455,1.0,-2.322937519755558,-1.4354651775366136,0.0
2020-02-04,-1.3731808731808732,-1.1297297297297297,-3.1572765072765074,1.0,-2.2913721413721415,-1.4434511434511437,0.0
2020-02-05,-1.3101790281329921,-1.1224552429667518,-3.145166240409207,1.0,-2.2557544757033248,-1.3965217391304348,0.0
2020-02-06,-1.3298833079655,-1.1133434804667681,-3.149670218163369,1.0,-2.2182648401826484,-1.3360730593607306,0.0
2020-02-07,-1.3233417721518985,-1.1161518987341772,-3.145924050632911,1.0,-2.211139240506329,-1.3300253164556963,0.0
2020-02-10,-1.3176113360323887,-1.1191295546558704,-3.1481781376518216,1.0,-2.210323886639676,-1.3262145748987855,0.0
2020-02-11,-1.3030578262185892,-1.1188818246038954,-3.133817741447169,1.0,-2.204864264809769,-1.3313149661923505,0.0
2020-02-12,-1.2911506192568918,-1.1067718737514982,-3.1119656412305234,1.0,-2.1794846184578502,-1.2987415101877748,0.0
2020-02-13,-1.2888577715543108,-1.1149229845969193,-3.124924984996999,1.0,-2.183136627325465,-1.2901580316063213,0.0
2020-02-14,-1.2981010750527482,-1.1195619411232796,-3.1327238018687837,1.0,-2.189691550286346,-1.3070431025821363,0.0
2020-02-18,-1.2911900461569334,-1.1257274734095926,-3.1184025687336945,1.0,-2.1818181818181817,-1.3169777242624925,0.0
2020-02-19,-1.3097417124262762,-1.1765304047183243,-3.1588366890380315,1.0,-2.199410209477324,-1.3243847874720358,0.0
2020-02-20,-1.335005117707267,-1.1824974411463665,-3.1660184237461615,1.0,-2.217400204708291,-1.33439099283521,0.0
2020-02-21,-1.3224418723752946,-1.1961487247772202,-3.171668544504763,1.0,-2.2167366588138893,-1.3357574516029909,0.0
2020-02-24,-1.309308072487644,-1.224361614497529,-3.1884266886326196,1.0,-2.230333607907743,-1.3440074135090612,0.0
2020-02-25,-1.1538688718251624,-1.2212049616066154,-3.152589092341012,1.0,-2.0923410120102384,-1.2244536326048434,0.0
2020-02-26,-1.0992294681450856,-1.1334335651193386,-3.0491448975756437,1.0,-2.0048862995677506,-1.110223642172524,0.0
2020-02-27,-1.1209647147147146,-1.1203078078078077,-3.0357545045045042,1.0,-2.0098536036036037,-1.0975975975975976,0.0
2020-02-28,-0.9707550514002127,-1.205689471818504,-2.8513824884792625,1.0,-1.816199929103155,-1.0179900744416874,0.0
2020-03-02,-1.0096596951435661,-1.163328606876994,-2.8347217298830203,1.0,-1.8333924140375755,-1.0210031903580292,0.0
2020-03-03,-0.9771292653920044,-1.431342054706797,-2.790138139237032,1.0,-1.8769554478089834,-1.072820418991858,0.0
2020-03-04,-0.8799822064056939,-1.44288256227758,-2.7655693950177938,1.0,-1.791814946619217,-1.0165480427046263,0.0
2020-03-05,-0.8195527821112846,-1.6145779164499914,-2.5843300398682616,1.0,-1.685560755763564,-0.9629918530074537,0.0
2020-03-06,-0.8176884592554906,-1.6705672856779445,-2.4670567285677945,1.0,-1.608666157890274,-0.9157127109302129,0.0
2020-03-09,-0.8270561106840891,-1.672901187121018,-2.521564608420873,1.0,-1.6224271927577079,-0.8965752839695961,0.0
2020-03-10,-1.028826304924801,-1.1152314951341786,-2.2570038336773814,1.0,-1.414626953700973,-0.5567679150693011,0.0
2020-03-11,-0.863813505278821,-1.2907957202579181,-2.235456671154255,1.0,-1.2691844398781265,-0.42648621838021683,0.0
2020-03-12,-0.8821949089932165,-1.0988649338437773,-2.1130364698770907,1.0,-1.2427966955470482,-0.37947478003895496,0.0
2020-03-13,-0.9118256068100772,-0.8118601173357874,-1.7543425744852181,1.0,-1.0683883584493272,-0.20528011043368227,0.0
2020-03-16,-0.7372021062917322,-1.0603116008902882,-1.6832419521198632,1.0,-0.9478312795179414,-0.0,0.0
2020-03-17,-0.7129312367988735,-0.7825862473597747,-1.1442384416803568,1.0,-0.877587420793241,-0.17639051865759214,0.0
2020-03-18,-0.7098059435642636,-0.8599418768163496,-1.0244211118402549,1.0,-0.9070966532295865,-0.186087934752039,0.0
2020-03-19,-0.7272226809799064,-0.7428204422424076,-0.9983484723369116,1.0,-0.9050830351408385,-0.21414808698045693,0.0
2020-03-20,-0.7421040354560298,-0.8589689759738744,-0.9813855843247025,1.0,-0.9170048985304409,-0.16580359225565663,0.0
2020-03-23,-0.737178896970813,-0.929426387993739,-0.8894668999171347,1.0,-0.8991805542767701,-0.1484209557131019,0.0
2020-03-24,-0.7728995286070802,-0.9665865606802847,-0.8292818190220907,1.0,-0.8901007486828727,-0.16263055735280527,0.0
2020-03-25,-0.7569012737469025,-0.9484849802199713,-0.6713472155805764,1.0,-0.8538016780419945,-0.11672390557753336,0.0
2020-03-26,-0.7724587315377933,-0.9496524761077324,-0.6546046915725456,1.0,-0.8519113814074718,-0.11542137271937446,0.0
2020-03-27,-0.770736689790186,-0.9339915733923478,-0.609141592543729,1.0,-0.8513001659786356,-0.09069242882070051,0.0
2020-03-30,-0.7670047099758137,-0.9360122204777868,-0.6123392879874401,1.0,-0.8533542665591718,-0.07446853651292061,0.0
2020-03-31,-0.7623155313121062,-0.9377140682481289,-0.6142331599644805,1.0,-0.8478582603915599,-0.06642987018478581,0.0
2020-04-01,-0.7661317567567567,-0.9586993243243243,-0.5934121621621622,1.0,-0.8488597972972972,-0.055869932432432434,0.0
2020-04-02,-0.7736826710124943,-0.9309682002423635,-0.5820901759224437,1.0,-0.8527433036647027,-0.03923780870001254,0.0
2020-04-03,-0.76620660811376,-0.950564617314931,-0.589711417816813,1.0,-0.8263069845253032,-0.049560853199498114,0.0
2020-04-06,-0.7658943853057816,-0.9389689000208724,-0.5878939678563975,1.0,-0.8275516593613024,-0.05418493007722813,0.0
2020-04-07,-0.7420448511090233,-0.9133613822964748,-0.5666026714594992,1.0,-0.8161839794126057,-0.0466075732200482,0.0
2020-04-08,-0.7408920111092959,-0.9113706910635517,-0.5654304852148342,1.0,-0.8166966181996406,-0.04991014540107826,0.0
2020-04-09,-0.75,-0.8844715447154472,-0.5797967479674797,1.0,-0.8152845528455284,-0.035447154471544715,0.0
2020-04-13,-0.7451323828920571,-0.9037474541751528,-0.5764969450101832,1.0,-0.8164154786150712,-0.0314867617107943,0.0
2020-04-14,-0.6814016926627964,-0.8674547107784849,-0.3553542701266,1.0,-0.5930265090578443,-0.0,0.0
2020-04-15,-0.6600403141725169,-0.885243622714951,-0.3358240077848057,1.0,-0.5942865086536457,-0.0,0.0
2020-04-16,-0.659634366745447,-0.8890588071736412,-0.32993882941748925,1.0,-0.5969692756846935,-0.0,0.0
2020-04-17,-0.6548752519285566,-0.8974563902981445,-0.32295503509625406,1.0,-0.5996247133226771,-0.0,0.0
2020-04-20,-0.6552442453911052,-0.8950109363607958,-0.32465368190813454,1.0,-0.5969517064194703,-0.0,0.0
2020-04-21,-0.6582815051596539,-0.8967374309440255,-0.3244849032347729,1.0,-0.5950105972690317,-0.0,0.0
2020-04-22,-0.6425435540069686,-0.9309756097560976,-0.30108013937282235,1.0,-0.6097212543554008,-0.0,0.0
2020-04-23,-0.6379100427870734,-0.9358193898493755,-0.29707447733676556,1.0,-0.6078547326677567,-0.0,0.0
2020-04-24,-0.6383585463397671,-0.9412971657103114,-0.29212310902451755,1.0,-0.6058772387410886,-0.0,0.0
2020-04-27,-0.6391827927049979,-0.9380829736878741,-0.2959070026451343,1.0,-0.6072671585688431,-0.0,0.0
2020-04-28,-0.6588534410699359,-0.8965241014210088,-0.30645723042630263,1.0,-0.6210643633324047,-0.0,0.0
2020-04-29,-0.6335476537245569,-0.9746012575041739,-0.29501616283613374,1.0,-0.649106603673049,-0.0,0.0
2020-04-30,-0.6329638417678932,-0.954740234444169,-0.29974855685802315,1.0,-0.6540354853560931,-0.0,0.0
2020-05-01,-0.5951080338192826,-0.9545596882502349,-0.3006854319613096,1.0,-0.629031696879023,-0.0,0.0
2020-05-04,-0.6006933610677762,-0.9444271104177501,-0.2937424163633212,1.0,-0.6279424510313747,-0.0,0.0
2020-05-05,-0.5998544547250234,-0.9433759573067194,-0.2931004608933708,1.0,-0.6289981633572443,-0.0,0.0
2020-05-06,-0.6006101788933574,-0.9428650672583553,-0.2947926778532797,1.0,-0.6286229371793095,-0.0,0.0
2020-05-07,-0.6034554537885096,-0.94514987510408,-0.2928462392450735,1.0,-0.627879544823758,-0.0,0.0
2020-05-08,-0.6028395876002361,-0.9556357829694171,-0.2854167389870518,1.0,-0.6275210886242927,-0.0,0.0
2020-05-11,-0.6043292746383598,-0.9461268949248967,-0.28830610191834044,1.0,-0.630207791306761,-0.0,0.0
2020-05-12,-0.6034757874288886,-0.9486610240044402,-0.28444567781323715,1.0,-0.6322672401831553,-0.0,0.0
2020-05-13,-0.6034542433891734,-0.9411947944067561,-0.2823618994877475,1.0,-0.6341201716738197,-0.0,0.0
2020-05-14,-0.6072519083969465,-0.9529493407356002,-0.26977793199167244,1.0,-0.6398334489937544,-0.0,0.0
2020-05-15,-0.6063659740079227,-0.9521509486413232,-0.26919869344638264,1.0,-0.647126277017166,-0.0,0.0
2020-05-18,-0.6102946297973114,-0.9409695618861879,-0.2616841958626454,1.0,-0.6537577488333217,-0.01588075503238838,0.0
2020-05-19,-0.6076616845928202,-0.9560692834194721,-0.2486729990222098,1.0,-0.6571797737114122,-0.0225240955440704,0.0
2020-05-20,-0.6092964824120604,-0.955890563930765,-0.24870882188721385,1.0,-0.6560231714126187,-0.019751535455053044,0.0
2020-05-21,-0.6115414137185123,-0.9438280650338428,-0.25961202986532694,1.0,-0.6582932105226432,-0.015700230270043962,0.0
2020-05-22,-0.6124925888466501,-0.948034736511701,-0.2550483032818331,1.0,-0.6566805008195864,-0.015310570920378056,0.0
2020-05-26,-0.6117852161785217,-0.9460599721059972,-0.2533124128312413,1.0,-0.6570432357043235,-0.018549511854951187,0.0
2020-05-27,-0.5974066825108346,-0.9593527191388229,-0.23241996365161474,1.0,-0.6611212078848036,-0.044736474206626596,0.0
2020-05-28,-0.6005519265029516,-0.9560904041639011,-0.23516260872602787,1.0,-0.6623816676564083,-0.039019107835260414,0.0
2020-05-29,-0.5886768626350498,-0.9753753332397922,-0.22537533323979234,1.0,-0.6551143538655816,-0.06324540479865301,0.0
2020-06-01,-0.5875999438911488,-0.9760485341562631,-0.2226820030859868,1.0,-0.6553864497124421,-0.06512133539065787,0.0
2020-06-02,-0.5873589006520368,-0.9786159994391082,-0.22463717310523731,1.0,-0.6535090794363037,-0.06141765406997125,0.0
2020-06-03,-0.58728266965788,-0.9786876051598431,-0.22658440830061696,1.0,-0.652551878855861,-0.060186483454851385,0.0
2020-06-04,-0.5888662974128864,-0.9766178223375166,-0.22915936338778656,1.0,-0.6542803056860408,-0.056650073617051114,0.0
2020-06-05,-0.5935022103712021,-0.9775103501508667,-0.23289593712721912,1.0,-0.6549715809416884,-0.04961055364535822,0.0
2020-06-08,-0.5951171669760762,-0.9820308942519878,-0.23209219237101122,1.0,-0.6492346491996216,-0.0442397281866265,0.0
2020-06-09,-0.6038337538547799,-0.9791841883936081,-0.23496635828427248,1.0,-0.6509321558732829,-0.03539388842164284,0.0
2020-06-10,-0.5888037672195671,-0.9962046668540906,-0.22687658138881084,1.0,-0.6602122575203824,-0.04213522631430982,0.0
2020-06-11,-0.6035448747313154,-0.979773776383946,-0.25177067549948906,1.0,-0.662849289967934,-0.025793720708974947,0.0
2020-06-12,-0.5891567526078917,-0.9511565432787914,-0.2723022712207375,1.0,-0.6466873669888009,-0.02955029131633116,0.0
2020-06-15,-0.5803036634628779,-0.9619375957654268,-0.262118679481822,1.0,-0.6423248363281794,-0.03569438640479175,0.0
2020-06-16,-0.5800139033715676,-0.9561001042752867,-0.2524852276677094,1.0,-0.6437608620090373,-0.0435175530066041,0.0
2020-06-17,-0.5807696318698509,-0.9579379149720165,-0.2505996454270519,1.0,-0.643862759411826,-0.043070184586505376,0.0
2020-06-18,-0.5793366903976385,-0.957839902760896,-0.249869769057128,1.0,-0.6422642819934017,-0.04347977079354055,0.0
2020-06-19,-0.5811383695878797,-0.9588922093265689,-0.25026061574814096,1.0,-0.6428869275140733,-0.04169851970255056,0.0
2020-06-22,-0.5808054484172487,-0.9590673755168699,-0.2514333368080892,1.0,-0.6422391327009278,-0.041245352513985895,0.0
