Date,IWF,IWM,MTUM,NEW,SPY,VLUE,VXX
2019-09-16,-0.0,-0.06435688819818997,-0.8338056495109242,1.0,-4.123045982265289,-3.1203035012341167,0.0
2019-09-17,-0.0,-0.0,-0.8495762711864407,1.0,-4.182295504789978,-3.1796241709653645,0.0
2019-09-18,-0.0,-0.0,-0.8788159111933395,1.0,-4.202867715078631,-3.1689176688251615,0.0
2019-09-19,-0.0,-0.0,-0.880910520958638,1.0,-4.196261682242991,-3.17608957157398,0.0
2019-09-20,-0.0,-0.022533382789317505,-0.9293397626112759,1.0,-4.169324925816023,-3.1517989614243325,0.0
2019-09-23,-0.0,-0.03413729128014842,-0.9475881261595547,1.0,-4.1360853432282,-3.158719851576994,0.0
2019-09-24,-0.0,-0.03453689167974882,-0.9124572906085511,1.0,-4.126419798688707,-3.160956690368455,0.0
2019-09-25,-0.0,-0.04650512581547064,-0.8959925442684064,1.0,-4.1689655172413795,-3.2082945013979494,0.0
2019-09-26,-0.0,-0.0,-1.1009837962962963,1.0,-4.3450038580246915,-3.199074074074074,0.0
2019-09-27,-0.0,-0.0,-1.150059078377314,1.0,-4.441118550610477,-3.2551201260338716,0.0
2019-09-30,-0.0,-0.0,-1.218569436142658,1.0,-4.476887826260212,-3.2666865909543734,0.0
2019-10-01,-0.0,-0.0,-1.2507468631746663,1.0,-4.452997410874328,-3.2544313881696874,0.0
2019-10-02,-0.0,-0.0,-1.3678578639208563,1.0,-4.5076721179083385,-3.2193620028265704,0.0
2019-10-03,-0.0,-0.0,-1.3482831114225646,1.0,-4.4998498348183,-3.162879167083792,0.0
2019-10-04,-0.0,-0.009845288326300983,-1.4038577456298975,1.0,-4.461924854329918,-3.1706851516978096,0.0
2019-10-07,-0.0,-0.09657412876550502,-1.4233116755266784,1.0,-4.256645008860012,-3.06802520181138,0.0
2019-10-08,-0.0,-0.09453616352201258,-1.3903301886792452,1.0,-4.27378144654088,-3.0683962264150946,0.0
2019-10-09,-0.0,-0.1054481546572935,-1.3558875219683655,1.0,-4.273969927748487,-3.0284124194493263,0.0
2019-10-10,-0.0,-0.2276570048309179,-1.5306964573268922,1.0,-4.191727053140097,-3.1144323671497585,0.0
2019-10-11,-0.0,-0.26174223127865515,-1.691492613346918,1.0,-4.110137544574631,-3.125114620478859,0.0
2019-10-14,-0.0,-0.18718053567777548,-1.786648947045594,1.0,-4.168881619300756,-3.080147209159681,0.0
2019-10-15,-0.0,-0.18055840689796757,-1.8008622459453911,1.0,-4.188872921371382,-3.0946417573393554,0.0
2019-10-16,-0.0,-0.26806457964166175,-1.7292774168143337,1.0,-3.921933451466824,-2.925083677889348,0.0
2019-10-17,-0.0,-0.21879354967151105,-1.8215210033844318,1.0,-3.9660561417479596,-2.947740394186741,0.0
2019-10-18,-0.0,-0.22897761645493042,-1.896854204476709,1.0,-3.9481750352893723,-3.0086711030449687,0.0
2019-10-21,-0.0,-0.20529132586085025,-1.90417045339796,1.0,-3.947692618398465,-3.0407957184691505,0.0
2019-10-22,-0.0,-0.1478951070029137,-1.9043504471013764,1.0,-3.9323821963227172,-3.062594192705717,0.0
2019-10-23,-0.0,-0.13739078035552876,-1.899266847444009,1.0,-3.958622074922165,-3.047905995781862,0.0
2019-10-24,-0.0,-0.11457481602616516,-2.0660261651676204,1.0,-3.992538838920687,-3.047628781684383,0.0
2019-10-25,-0.0,-0.11827188234092534,-2.056071902767848,1.0,-3.9908078847921558,-3.0484118067613117,0.0
2019-10-28,-0.0,-0.1853364648218115,-2.0827121413254366,1.0,-3.9317880118451956,-3.011640968038395,0.0
2019-10-29,-0.0,-0.20037472676173623,-2.221505152492974,1.0,-3.940355990423649,-3.046944935984178,0.0
2019-10-30,-0.0,-0.18866743191067514,-2.227799227799228,1.0,-3.959198580820203,-3.0593759782948973,0.0
2019-10-31,-0.0,-0.19715531561461794,-2.2220722591362128,1.0,-3.943313953488372,-3.0195182724252487,0.0
2019-11-01,-0.0,-0.21509079524107702,-2.2499478188269673,1.0,-3.967543310373617,-3.0035483197662285,0.0
2019-11-04,-0.0,-0.18394266722060656,-2.289260490236809,1.0,-3.9468217698379724,-2.966452014956377,0.0
2019-11-05,-0.0,-0.2366801103799618,-2.5036085756739546,1.0,-3.935576310762046,-2.9374867331776695,0.0
2019-11-06,-0.0,-0.22575741122814635,-2.5857313497665326,1.0,-4.0005429471169505,-3.04691063090455,0.0
2019-11-07,-0.0,-0.18847435759595743,-2.556391785829481,1.0,-3.973013654445759,-3.0336522954521024,0.0
2019-11-08,-0.0,-0.15062896462745942,-2.5651005268250726,1.0,-3.984195247822815,-3.051714869368885,0.0
2019-11-11,-0.0,-0.13722707423580785,-2.663427947598253,1.0,-4.022489082969432,-3.093995633187773,0.0
2019-11-12,-0.0,-0.07198697068403909,-2.661454940282302,1.0,-4.019978284473399,-3.104234527687296,0.0
2019-11-13,-0.0,-0.10170618214048305,-2.9474850432085087,1.0,-3.9572346554398403,-3.072568136494571,0.0
2019-11-14,-0.0,-0.0941267558898352,-2.949231279725694,1.0,-3.934188695940714,-3.0830660325185266,0.0
2019-11-15,-0.0,-0.09050576752440107,-2.9861357586512867,1.0,-3.925354924578527,-3.0891748003549244,0.0
2019-11-18,-0.0,-0.04354072273179357,-2.9709360150292854,1.0,-3.9436401812354958,-3.0927174273400375,0.0
2019-11-19,-0.0,-0.2571362265026688,-3.0518681828730565,1.0,-4.07994894407055,-3.214666976096542,0.0
2019-11-20,-0.0,-0.24477473293079424,-3.0388992104040873,1.0,-4.090106827682304,-3.2379238272178354,0.0
2019-11-21,-0.0,-0.16011834319526627,-3.2463905325443787,1.0,-4.061775147928994,-3.36603550295858,0.0
2019-11-22,-0.0,-0.1442444339175746,-3.22832780672667,1.0,-4.079346281383231,-3.390810042633823,0.0
2019-11-25,-0.0,-0.1461565794148999,-3.233210943977259,1.0,-4.080658533696553,-3.383986734573019,0.0
2019-11-26,-0.0,-0.0,-3.009680324178298,1.0,-3.9926834759117518,-3.253827104907699,0.0
2019-11-27,-0.0,-0.0,-2.996065205171445,1.0,-3.989207419898819,-3.256998313659359,0.0
2019-11-29,-0.0,-0.0,-3.1389807319575875,1.0,-4.0745639037738,-3.1877779044578727,0.0
2019-12-02,-0.0,-0.0,-3.334148614022828,1.0,-4.1106452364314,-3.2021896109946426,0.0
2019-12-03,-0.0,-0.0,-3.2875202969148685,1.0,-4.098700997448387,-3.2121317559730915,0.0
2019-12-04,-0.0,-0.0,-3.2634021814806218,1.0,-4.101299605476909,-3.2389185425852864,0.0
2019-12-05,-0.0,-0.0,-3.3782572809810163,1.0,-4.07286876547577,-3.339936328263177,0.0
2019-12-06,-0.07914709071196242,-0.05963136971449223,-3.4587399108541135,1.0,-4.1643175521021565,-3.2849054330803513,0.0
2019-12-09,-0.0,-0.0,-3.6577329727071555,1.0,-4.291000737644456,-3.345340545856897,0.0
2019-12-10,-0.23608046722907206,-0.0,-4.153796236210254,1.0,-4.511486048020766,-3.077222582738482,0.0
2019-12-11,-0.2533298849088323,-0.0,-4.149618518039571,1.0,-4.464890728048624,-3.063623432044485,0.0
2019-12-12,-0.2546044098573282,-0.0,-4.160311284046692,1.0,-4.482749675745785,-3.072503242542153,0.0
2019-12-13,-0.25508077123501827,-0.0,-4.240750390828556,1.0,-4.486321000521105,-3.045596664929651,0.0
2019-12-16,-0.2548559509842263,-0.0,-4.2532916177812545,1.0,-4.487941598227089,-3.0398904966757923,0.0
2019-12-17,-0.5142396560988716,-0.0,-4.442772702847931,1.0,-4.5552122514777,-2.921278882321332,0.0
2019-12-18,-0.8006152125279642,-0.0,-4.56599552572707,1.0,-4.604306487695749,-3.0111856823266216,0.0
2019-12-19,-0.8181442161864056,-0.0,-4.4871087825727285,1.0,-4.460774851785468,-3.0213704673928032,0.0
2019-12-20,-0.8434903047091413,-0.0,-4.5267313019390585,1.0,-4.4740997229916895,-3.006094182825485,0.0
2019-12-23,-0.8626853263128724,-0.0,-4.511847027850908,1.0,-4.4921712622973535,-2.9894693085769712,0.0
2019-12-24,-0.8735997787304661,-0.0,-4.488175909279491,1.0,-4.4851334531876645,-2.9822984372839167,0.0
2019-12-26,-0.8648872908311437,-0.0,-4.492186419582354,1.0,-4.482920757848154,-2.9893514036786057,0.0
2019-12-27,-0.8623802249687543,-0.0,-4.544368837661435,1.0,-4.477850298569643,-3.002360783224552,0.0
2019-12-30,-0.9327123592381482,-0.0,-4.596830251633533,1.0,-4.490893924648964,-2.881968580564438,0.0
2019-12-31,-0.9137076796036334,-0.0,-4.5249105422515825,1.0,-4.458436553812277,-2.8656757500688133,0.0
2020-01-02,-0.9313643926788684,-0.0,-4.567526344980587,1.0,-4.490987243483084,-2.874792013311148,0.0
2020-01-03,-0.8865081559303291,-0.0,-4.5500414708321815,1.0,-4.468067459220348,-2.9189936411390653,0.0
2020-01-06,-0.9521962034086187,-0.0,-4.518359429125676,1.0,-4.455036718858251,-2.930580573645559,0.0
2020-01-07,-0.9726350882066954,-0.0,-4.51937769134602,1.0,-4.4777052368384505,-2.9212390609806915,0.0
2020-01-08,-0.9644854586129754,-0.0,-4.562360178970917,1.0,-4.488954138702461,-2.9663031319910513,0.0
2020-01-09,-1.002956081081081,-0.0,-4.579391891891891,1.0,-4.512528153153153,-2.9815596846846844,0.0
2020-01-10,-1.0466077537058152,-0.0,-4.660490307867731,1.0,-4.562713797035348,-2.9833238312428736,0.0
2020-01-13,-1.0481252693578507,-0.0,-4.710673753771009,1.0,-4.610113489441171,-2.9969831920701044,0.0
2020-01-14,-1.1859105524700382,-0.0,-4.861151710026308,1.0,-4.666325635779012,-2.901929260450161,0.0
2020-01-15,-1.199469261388766,-0.0,-4.911985846970366,1.0,-4.692613887660327,-2.938817632316084,0.0
2020-01-16,-1.2108973417535613,-0.0,-4.857982082537818,1.0,-4.678513731825525,-2.9390512556909973,0.0
2020-01-17,-1.2265578635014835,-0.0,-4.914243323442137,1.0,-4.743323442136498,-2.9526706231454005,0.0
