Date,CVET,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-20,1.0,-0.7915390918107723,-0.9526930872396394,-0.539091810772349,-0.9634309370822371,-0.06563456811419206,0.0
2020-08-21,1.0,-0.7846922944319945,-0.9556972935700742,-0.5302534045854163,-0.9631098086536805,-0.07580589553525255,0.0
2020-08-24,1.0,-0.7804919640192692,-0.9386537067826235,-0.5621349703713178,-0.9443236560514985,-0.0375154538090975,0.0
2020-08-25,1.0,-0.7818631632827162,-0.9476198600921344,-0.570380481146562,-0.9391315475174885,-0.026488653813342432,0.0
2020-08-26,1.0,-0.7965643117887052,-0.9479922697015245,-0.5895211509555508,-0.9512561735022547,-0.009276358170496027,0.0
2020-08-27,1.0,-0.7837096705085907,-0.9559107073996316,-0.5793735807018296,-0.9475984403787652,-0.018038476370024425,0.0
2020-08-28,1.0,-0.7862654320987654,-0.9563614540466393,-0.580718449931413,-0.9472736625514404,-0.016075102880658436,0.0
2020-08-31,1.0,-0.788048832726494,-0.9528378667808953,-0.5883058470764617,-0.9456843007067894,-0.00873848789890769,0.0
2020-09-01,1.0,-0.7865274330223401,-0.9530086450398013,-0.583026619875032,-0.9498844474878028,-0.007232731319010528,0.0
2020-09-02,1.0,-0.7758531984222261,-0.942334076487738,-0.5854484651003259,-0.9535671411421711,-0.030269250557365804,0.0
2020-09-03,1.0,-0.7707511576058995,-0.9381752701080431,-0.5844194820785457,-0.9535242668495969,-0.040559080775167206,0.0
2020-09-04,1.0,-0.7274040095141012,-0.9461858647638464,-0.5432381923207612,-0.9595225959904858,-0.07105844376486577,0.0
2020-09-08,1.0,-0.7265429214628553,-0.9443146582848405,-0.5436860213226862,-0.9561228390604426,-0.0768806014526611,0.0
2020-09-09,1.0,-0.7149848126898414,-0.9532146473169086,-0.5174232197097536,-0.944819439757003,-0.08829733378332771,0.0
2020-09-10,1.0,-0.7017832300493234,-0.9551873867037646,-0.49833480881918973,-0.9492011298005986,-0.11112516335736268,0.0
2020-09-11,1.0,-0.6993472309959993,-0.9588966098125922,-0.49884186144451464,-0.9451252895346389,-0.10920193724994737,0.0
2020-09-14,1.0,-0.7043595581414959,-0.9640779155072097,-0.5016443207690362,-0.9443460662787757,-0.10177923939623915,0.0
2020-09-15,1.0,-0.7065446571645442,-0.9533608838660708,-0.49152399426499116,-0.9541199291557729,-0.11132664248966856,0.0
2020-09-16,1.0,-0.7067212353909118,-0.948314417113202,-0.49141386439390744,-0.9537150331209653,-0.11906670604615839,0.0
2020-09-17,1.0,-0.6873292349726776,-0.9713114754098361,-0.484375,-0.9703295765027322,-0.15573770491803277,0.0
2020-09-18,1.0,-0.687111073224789,-0.9667973744778792,-0.48759696530560054,-0.9690563464325292,-0.15160685363566617,0.0
2020-09-21,1.0,-0.68369259606373,-0.9690721649484535,-0.49194853880889494,-0.9649825338672574,-0.15037914288148588,0.0
2020-09-22,1.0,-0.6915301944728761,-0.9559877175025588,-0.5032412146025247,-0.963792221084954,-0.15016206073012622,0.0
2020-09-23,1.0,-0.6864952454053131,-0.9538612425909343,-0.5060338578312226,-0.9620485267152787,-0.15577160888661465,0.0
2020-09-24,1.0,-0.6800918640751924,-0.9473482754221069,-0.498745374898992,-0.9637647258963127,-0.16305873346659294,0.0
2020-09-25,1.0,-0.6813786052059814,-0.9481957994291313,-0.49661312997912493,-0.9653644612959571,-0.16866186682571466,0.0
2020-09-28,1.0,-0.6820445163212325,-0.9471847469889773,-0.49478656849810615,-0.9644209899136059,-0.16742562880367706,0.0
2020-09-29,1.0,-0.682698446477974,-0.9470100021281124,-0.49350925728878486,-0.9648010214939349,-0.1682485635241541,0.0
2020-09-30,1.0,-0.6820811707649111,-0.9487364928103464,-0.49327831192036076,-0.9636263081766357,-0.16659576278397006,0.0
2020-10-01,1.0,-0.6804929876753082,-0.9596260093497663,-0.489332766680833,-0.959838504037399,-0.16060348491287715,0.0
2020-10-02,1.0,-0.6721248886437874,-0.9508335807915836,-0.48555550842065076,-0.9617783056887117,-0.17184914945064267,0.0
2020-10-05,1.0,-0.6642935842020511,-0.9575387744724129,-0.47703195186032715,-0.9616069158403255,-0.17713365539452494,0.0
2020-10-06,1.0,-0.6529992406985573,-0.9565510841137265,-0.4622880283472539,-0.9560026997384629,-0.1905424786973762,0.0
2020-10-07,1.0,-0.6480827447023209,-0.9600992263706694,-0.4536663303060881,-0.95244702320888,-0.1901698620921628,0.0
2020-10-08,1.0,-0.6491353257219611,-0.9563465413028878,-0.45802552048354594,-0.9487071860308932,-0.18527535258562794,0.0
2020-10-09,1.0,-0.6534262680550891,-0.9556600604635539,-0.46048874706079945,-0.9476402418542156,-0.1816845817937521,0.0
2020-10-12,1.0,-0.6454621848739497,-0.9526470588235294,-0.4577310924369748,-0.9437394957983194,-0.20214285714285715,0.0
2020-10-13,1.0,-0.6333403317237035,-0.960193155574218,-0.4576107495276086,-0.9399958009657778,-0.20793617467982364,0.0
2020-10-14,1.0,-0.6302799195440831,-0.9632500838082467,-0.45298357358364066,-0.9340010056989608,-0.2098977539389876,0.0
2020-10-15,1.0,-0.6214726999499083,-0.9609283686759058,-0.4519118383703456,-0.9230255468358658,-0.21693938887961264,0.0
2020-10-16,1.0,-0.6166478626049894,-0.9704985165684678,-0.44565626175253853,-0.9225272658894321,-0.22339225272658894,0.0
2020-10-19,1.0,-0.6172612582504804,-0.9722199014119809,-0.4504971175536803,-0.9212549085136603,-0.21622524855877684,0.0
2020-10-20,1.0,-0.6142988390545394,-0.9726467886077007,-0.4488432306021883,-0.9166040257245468,-0.22371168462373672,0.0
2020-10-21,1.0,-0.6126137407129143,-0.9699056682527757,-0.45183237331997667,-0.9152683863427665,-0.22439268720260458,0.0
2020-10-22,1.0,-0.6123930732317964,-0.9686209054871688,-0.45003129563947425,-0.9153348633423742,-0.22641351971625287,0.0
2020-10-23,1.0,-0.6154167188347732,-0.9657777221317976,-0.45227661616793957,-0.9158215433412629,-0.22415592003672635,0.0
2020-10-26,1.0,-0.6138659320477503,-0.9616829451540195,-0.45362718089990817,-0.9138074964521247,-0.23098756156607397,0.0
2020-10-27,1.0,-0.5693331195896121,-0.9665758255851234,-0.40766271240782304,-0.8457037512023086,-0.2184594421288875,0.0
2020-10-28,1.0,-0.5632520582647246,-0.9702343255224827,-0.37302089930335663,-0.8231871437618746,-0.2285069664344522,0.0
2020-10-29,1.0,-0.5476997006459745,-0.9748306286434536,-0.3672207342051363,-0.8168819914920434,-0.2322357019064125,0.0
2020-10-30,1.0,-0.5316772127177564,-0.9786735411295991,-0.37340832747441605,-0.8009530505429262,-0.22119365674556674,0.0
2020-11-02,1.0,-0.5218391701115358,-0.9729350284689183,-0.3709929022697138,-0.8014975430933625,-0.23258716168785587,0.0
2020-11-03,1.0,-0.5194926829268293,-0.9730731707317074,-0.36975609756097566,-0.8027707317073172,-0.23734634146341466,0.0
