Date,IWF,IWM,MTUM,REZI,SPY,VLUE,VXX
2019-11-27,-0.756019387116948,-1.2045028142589118,-1.5490931832395247,1.0,-1.6703408380237648,-1.6373514696685427,0.0
2019-11-29,-0.7835318082105923,-1.1881855217800061,-1.5865716076465057,1.0,-1.6804293324976496,-1.5957380131620182,0.0
2019-12-02,-0.8093994778067886,-1.2025476699105941,-1.6341482712239892,1.0,-1.6804335786059024,-1.5855684785188702,0.0
2019-12-03,-0.7847802111233654,-1.198046321096581,-1.6261225775957144,1.0,-1.6818969591933197,-1.5868914447770601,0.0
2019-12-04,-0.8201690232406956,-1.2698683568990736,-1.7192426458638064,1.0,-1.722980659840728,-1.593775394116691,0.0
2019-12-05,-0.8399802647808569,-1.2706191925006167,-1.7525696899925993,1.0,-1.7311898692541732,-1.628566729709728,0.0
2019-12-06,-0.9007074279939363,-1.3179215091797203,-1.797961933636517,1.0,-1.7710965133906011,-1.6340744483746001,0.0
2019-12-09,-0.9189840723202755,-1.2915195867412828,-1.8860094705122685,1.0,-1.833577270770555,-1.6794662074903142,0.0
2019-12-10,-1.0956893348197696,-1.3354700854700854,-2.163507989594946,1.0,-2.002415458937198,-1.6932367149758454,0.0
2019-12-11,-1.1017342112584625,-1.3222665306500976,-2.162570713159603,1.0,-1.9947139015116389,-1.692664379115274,0.0
2019-12-12,-1.1108420268256334,-1.3153874813710882,-2.1747391952309987,1.0,-2.008289865871833,-1.7051043219076008,0.0
2019-12-13,-1.1131793096997475,-1.315311944626321,-2.19923299971939,1.0,-2.0183331774389672,-1.7076045271723879,0.0
2019-12-16,-1.1200449817261737,-1.3123418611189204,-2.212163808452816,1.0,-2.024458813606972,-1.702183487958017,0.0
2019-12-17,-1.2292128336063206,-1.300221601310338,-2.3107235764524523,1.0,-2.0864245110318915,-1.7082570575199925,0.0
2019-12-18,-1.3602015113350125,-1.3772292191435769,-2.4059445843828713,1.0,-2.157984886649874,-1.7742065491183878,0.0
2019-12-19,-1.3553877139979857,-1.409667673716012,-2.3981873111782477,1.0,-2.134038267875126,-1.773212487411883,0.0
2019-12-20,-1.3679082512940222,-1.434892926012382,-2.423119861970973,1.0,-2.1494976149396123,-1.7738759768598393,0.0
2019-12-23,-1.3757119609438566,-1.4492473555736372,-2.422192839707079,1.0,-2.1578519121236774,-1.7658665581773798,0.0
2019-12-24,-1.3798086708731936,-1.452269489110523,-2.41807449623448,1.0,-2.1604925707307143,-1.7664359861591696,0.0
2019-12-26,-1.382885632885633,-1.452075702075702,-2.416361416361416,1.0,-2.1608669108669107,-1.7627187627187626,0.0
2019-12-27,-1.3870275791624105,-1.4673135852911134,-2.430439223697651,1.0,-2.1632277834525024,-1.7664964249233912,0.0
2019-12-30,-1.4144236696116705,-1.4674337374152455,-2.4637353605917403,1.0,-2.178960345181837,-1.748818574070269,0.0
2019-12-31,-1.4056661876411414,-1.471874358447957,-2.4655101621843563,1.0,-2.176349825497844,-1.7455347977827962,0.0
2020-01-02,-1.409100267654931,-1.477455219271155,-2.4748816141651226,1.0,-2.182931850936792,-1.7500514721021208,0.0
2020-01-03,-1.4015650741350905,-1.4723023064250413,-2.4720963756177925,1.0,-2.183793245469522,-1.7666803953871502,0.0
2020-01-06,-1.4326204318936877,-1.497300664451827,-2.4867109634551494,1.0,-2.190095514950166,-1.7753322259136213,0.0
2020-01-07,-1.4287343215507413,-1.492795687778584,-2.4843992951176532,1.0,-2.1867938219135485,-1.7732973981548668,0.0
2020-01-08,-1.4310917393109173,-1.4931506849315068,-2.4822540473225407,1.0,-2.183997509339975,-1.7871523453715235,0.0
2020-01-09,-1.43856726364015,-1.5087463556851313,-2.481986672219908,1.0,-2.185860058309038,-1.797167846730529,0.0
2020-01-10,-1.4581099547986964,-1.5271733417428779,-2.5068853148323345,1.0,-2.203090507726269,-1.81656680332177,0.0
2020-01-13,-1.4626065004733355,-1.5272956768696748,-2.5132007994109604,1.0,-2.2020616387924687,-1.8134006521510466,0.0
2020-01-14,-1.5171021882302953,-1.5193329084342468,-2.5637348629700445,1.0,-2.2254089653707245,-1.7967920118971743,0.0
2020-01-15,-1.526164339763402,-1.528615581370564,-2.569327507193861,1.0,-2.229777256740914,-1.803687519982948,0.0
2020-01-16,-1.5238853503184713,-1.5211252653927811,-2.5477707006369426,1.0,-2.2223991507430996,-1.8005307855626327,0.0
2020-01-17,-1.5217483331569477,-1.5133876600698484,-2.5363530532331464,1.0,-2.216530849825378,-1.7951105937136203,0.0
2020-01-21,-1.5253519635863237,-1.5128612257859637,-2.5350905049221977,1.0,-2.217741081824918,-1.7942203874245795,0.0
2020-01-22,-1.5263603641753123,-1.5136565742113064,-2.5348295574846493,1.0,-2.2203048909591363,-1.7912343849248358,0.0
2020-01-23,-1.5335446381405178,-1.501637612255679,-2.502271526677232,1.0,-2.217960908610671,-1.809825673534073,0.0
2020-01-24,-1.5333474262762923,-1.502589578268682,-2.5033294577740195,1.0,-2.219321424796533,-1.811225029066695,0.0
2020-01-27,-1.5174265557544486,-1.4828893334737288,-2.50710750763399,1.0,-2.2136464146572603,-1.8085711277245446,0.0
2020-01-28,-1.4811754862999373,-1.4895419368332985,-2.518197029910061,1.0,-2.1983894582723282,-1.7707592553859026,0.0
2020-01-29,-1.4627316260670413,-1.485217572350614,-2.5108265667291274,1.0,-2.1881115969185925,-1.7632729544034977,0.0
2020-01-30,-1.4600855681936762,-1.485547323385161,-2.5221746843368464,1.0,-2.1943024105186266,-1.7731399353020973,0.0
2020-01-31,-1.451866610738255,-1.5112206375838926,-2.5346057046979866,1.0,-2.204173657718121,-1.7848154362416107,0.0
2020-02-03,-1.412552818715861,-1.4701638668453054,-2.499845408636504,1.0,-2.168916829846439,-1.7545089147686281,0.0
2020-02-04,-1.3970542795344527,-1.4582346276650533,-2.4964465959419098,1.0,-2.176125244618395,-1.771758162529612,0.0
2020-02-05,-1.3579905872723552,-1.4566196030284428,-2.4975445058317987,1.0,-2.1691221608348683,-1.7499488438714959,0.0
2020-02-06,-1.3675222415379895,-1.453522855097658,-2.510788424174251,1.0,-2.1634113917578484,-1.730647305450455,0.0
2020-02-07,-1.3632355956530655,-1.4670904244412548,-2.5160959606315356,1.0,-2.1692638917367235,-1.7365183514455609,0.0
2020-02-10,-1.3565155228758172,-1.4595588235294117,-2.5078635620915035,1.0,-2.1614583333333335,-1.7270220588235297,0.0
2020-02-11,-1.3454880671924614,-1.4627675919287104,-2.511420669876063,1.0,-2.1704394141145142,-1.7527399364949299,0.0
2020-02-12,-1.349585168493291,-1.460616613745775,-2.510498822083376,1.0,-2.171668544504763,-1.7504865307794737,0.0
2020-02-13,-1.3462442514052122,-1.4684721512519163,-2.5028104241185485,1.0,-2.1673990802248335,-1.7346959632089933,0.0
2020-02-14,-1.3454061796603234,-1.4748311847759363,-2.5082872928176796,1.0,-2.160323306732147,-1.7424800491098833,0.0
2020-02-18,-1.343401249104126,-1.4794716903859935,-2.5046585440769937,1.0,-2.1601310535476603,-1.7508958738609601,0.0
2020-02-19,-1.3379515599343188,-1.5277093596059113,-2.500923645320197,1.0,-2.144704433497537,-1.7514367816091956,0.0
2020-02-20,-1.1664943123061013,-1.4247438187458867,-2.258719563786782,1.0,-1.9367302810942935,-1.614458963993607,0.0
2020-02-21,-1.1464985994397758,-1.4238095238095236,-2.242483660130719,1.0,-1.9202614379084968,-1.604014939309057,0.0
2020-02-24,-1.1362911546759216,-1.446299596660726,-2.256448738392271,1.0,-1.9308695244348562,-1.6100741018666167,0.0
2020-02-25,-0.9956818999640159,-1.432979489024829,-2.2318279956819,1.0,-1.8243972652033107,-1.5110651313422097,0.0
2020-02-26,-0.9395978945551816,-1.3580981965657088,-2.152299594443006,1.0,-1.7582190007765983,-1.4205712313400638,0.0
2020-02-27,-0.9422134319373978,-1.3488692062946082,-2.141628686903431,1.0,-1.7540631180669015,-1.4124172327801188,0.0
2020-02-28,-1.2555934370338802,-1.8368847219262732,-2.702535691455359,1.0,-2.1328574472618795,-1.7262944811421266,0.0
2020-03-02,-1.3338381652964086,-1.7954348766767634,-2.7396148853310254,1.0,-2.194937256598875,-1.7540025962786674,0.0
2020-03-03,-1.2675812898347196,-1.9891973641568543,-2.6163984012098953,1.0,-2.1661445392675813,-1.763314248676677,0.0
2020-03-04,-1.1672201392608463,-2.066416711301553,-2.687948580610605,1.0,-2.1096946973754687,-1.6810926620246383,0.0
2020-03-05,-1.1003157894736841,-2.239894736842105,-2.528631578947368,1.0,-2.018421052631579,-1.6391578947368421,0.0
2020-03-06,-1.0626683240107728,-2.3449347420758233,-2.449968924798011,1.0,-1.935881499896416,-1.5648435881499898,0.0
2020-03-09,-1.0327700972862262,-2.320532514080901,-2.4438300051203274,1.0,-1.9119303635432667,-1.5315924219150026,0.0
2020-03-10,-1.0874211190576357,-1.6295330248212032,-2.075473285654186,1.0,-1.5726546066470342,-1.0489692890197728,0.0
2020-03-11,-0.9168441749959036,-1.83983286908078,-2.0878256595117155,1.0,-1.4368343437653612,-0.9113550712764215,0.0
2020-03-12,-0.8794084186575655,-1.6261660978384527,-1.8942737959802807,1.0,-1.3519150549867274,-0.8325369738339022,0.0
2020-03-13,-0.8442024424021151,-1.2555079944605312,-1.527634395064837,1.0,-1.123945612488984,-0.5436233161274078,0.0
2020-03-16,-0.681019695983912,-1.516886496717336,-1.4575619565860296,1.0,-1.0198734252084936,-0.23930916188560952,0.0
2020-03-17,-0.6216521696397858,-1.0810359231411864,-0.9431913116123641,1.0,-0.9017642144577128,-0.3665536389994594,0.0
2020-03-18,-0.6094099348692524,-1.1410518129678233,-0.8238067463789248,1.0,-0.9150383979780305,-0.37119665597355883,0.0
2020-03-19,-0.5926171949136458,-1.0964604289238944,-0.7825488707534636,1.0,-0.8975137597267033,-0.37564053900170813,0.0
2020-03-20,-0.6125593565267953,-1.2170752979939916,-0.7706173078786703,1.0,-0.9152534160286849,-0.3298769260587266,0.0
2020-03-23,-0.607147976491949,-1.289645945816809,-0.6744708299488748,1.0,-0.8959338716613312,-0.3108605284533423,0.0
2020-03-24,-0.6224224910613705,-1.2688445902924035,-0.742812362247147,1.0,-0.9287358573737573,-0.3350639173237988,0.0
2020-03-25,-0.5851380431298934,-1.2341010027013415,-0.5964928345771714,1.0,-0.8656654915067992,-0.29719335195274943,0.0
2020-03-26,-0.5845809430530293,-1.2396809850286834,-0.6422275080453337,1.0,-0.8906767408236557,-0.3067953920059699,0.0
2020-03-27,-0.5746785811981399,-1.224947569982675,-0.5937813440320963,1.0,-0.8852466490380232,-0.28052338834685875,0.0
2020-03-30,-0.5597424386704757,-1.227270666122523,-0.600462522105836,1.0,-0.8843241282365211,-0.2627760395411055,0.0
2020-03-31,-0.5445071448074998,-1.2598980613452262,-0.6026212796941841,1.0,-0.8770364976790753,-0.2668153272048785,0.0
2020-04-01,-0.5423312883435583,-1.2647125653260622,-0.6042263122017724,1.0,-0.8724380822540333,-0.2606680299931834,0.0
2020-04-02,-0.5396675651392633,-1.244115004492363,-0.5911949685534591,1.0,-0.8724618149146451,-0.24496855345911953,0.0
2020-04-03,-0.5325234231407182,-1.25426996010221,-0.5919666472407764,1.0,-0.8553817187429955,-0.24875599587573408,0.0
2020-04-06,-0.5334646550566324,-1.2462729999552313,-0.5900971482293952,1.0,-0.8561579442181133,-0.25092895196311055,0.0
2020-04-07,-0.4984099324765846,-1.20474842082335,-0.5639729906338488,1.0,-0.8553692006098889,-0.23384883467654105,0.0
2020-04-08,-0.49528013285551964,-1.2092037409317367,-0.5493837951228039,1.0,-0.8588847128747488,-0.25745127174198057,0.0
2020-04-09,-0.5078685747403147,-1.2385537871695422,-0.5557041594222282,1.0,-0.8834202665953368,-0.27256921225090275,0.0
2020-04-13,-0.5119529893602813,-1.2233895739660776,-0.5601210880113965,1.0,-0.8833192360771046,-0.2729822374571518,0.0
2020-04-14,-0.5137312502781858,-1.2197445141763474,-0.5626029287399297,1.0,-0.8827168736368897,-0.27222148039346594,0.0
2020-04-15,-0.48075645511315823,-1.2424376633154701,-0.5351432747243013,1.0,-0.88174852739271,-0.28876389565525484,0.0
2020-04-16,-0.4912071403322729,-1.229277129727819,-0.5445828914810887,1.0,-0.8842788971367975,-0.2691322021915871,0.0
2020-04-17,-0.4839865522427674,-1.244050252145448,-0.5311421746438998,1.0,-0.886269132088826,-0.27824471379279836,0.0
2020-04-20,-0.5245232815964523,-1.194589800443459,-0.5686031042128603,1.0,-0.8901552106430155,-0.25671840354767184,0.0
2020-04-21,-0.5309262306016275,-1.196095869091556,-0.5662768464582685,1.0,-0.8954155364845034,-0.2579038641113433,0.0
2020-04-22,-0.5184070796460177,-1.210221238938053,-0.553008849557522,1.0,-0.894646017699115,-0.24853982300884955,0.0
2020-04-23,-0.5063536886692552,-1.2205700670667137,-0.5437698552770914,1.0,-0.8906194846452523,-0.2509707024355807,0.0
2020-04-24,-0.5112137496114048,-1.2435937291823955,-0.5359506150908202,1.0,-0.8937247413065683,-0.25660611982058,0.0
2020-04-27,-0.5236420302760464,-1.2374443455031168,-0.5297417631344613,1.0,-0.8946126447016919,-0.26691896705253787,0.0
2020-04-28,-0.5202856505244364,-1.255612586476233,-0.5240794465521089,1.0,-0.8952465967417987,-0.26810979692033027,0.0
2020-04-29,-0.5163564957379391,-1.2600526621145178,-0.5198375507653858,1.0,-0.8934707903780068,-0.2732181907439639,0.0
2020-04-30,-0.5181017612524461,-1.2240704500978474,-0.5342465753424658,1.0,-0.910425191247109,-0.26076320939334635,0.0
2020-05-01,-0.5457823280658802,-1.1947028711328735,-0.5414645003338526,1.0,-0.9265524148675718,-0.24282216781660362,0.0
2020-05-04,-0.5485058082823446,-1.1902101622772014,-0.5395495255830451,1.0,-0.9321628092577814,-0.22333067305134344,0.0
2020-05-05,-0.5469414893617022,-1.1929078014184398,-0.5287677304964539,1.0,-0.9335992907801419,-0.230363475177305,0.0
2020-05-06,-0.5445768191682537,-1.1942070065104744,-0.5215465698215156,1.0,-0.9326808096018424,-0.23588290003986007,0.0
2020-05-07,-0.5430645304063025,-1.188634150659467,-0.5233690360272638,1.0,-0.9297158537664867,-0.24121448172081084,0.0
2020-05-08,-0.5620186279777898,-1.2001612036539495,-0.5242253268851872,1.0,-0.9523553644993732,-0.23911875335840949,0.0
2020-05-11,-0.5557154420361543,-1.2171058548430616,-0.5194262073927511,1.0,-0.9562010972209731,-0.2483586653476032,0.0
2020-05-12,-0.555465623454292,-1.2163766356400916,-0.5185484958856064,1.0,-0.9557084401277036,-0.25050586806960745,0.0
