Date,IWF,IWM,MTUM,SPY,SVM,VLUE,VXX
2019-09-18,-0.0,-0.0,-1.0641711229946524,-4.78500861053204,1.0,-2.214538203571105,0.0
2019-09-19,-0.0,-0.0,-1.068237426370639,-4.764295423652016,1.0,-2.2294517444494786,0.0
2019-09-20,-0.0,-0.0,-1.1396441152560743,-4.68241351278114,1.0,-2.210640411886912,0.0
2019-09-23,-0.0,-0.0,-1.1497448049580752,-4.71718920889537,1.0,-2.247174626321546,0.0
2019-09-24,-0.0,-0.0,-1.1953344830716166,-4.662067713533629,1.0,-2.219569755831896,0.0
2019-09-25,-0.0,-0.0,-1.195905114097592,-4.6632091638856314,1.0,-2.160458194281591,0.0
2019-09-26,-0.0,-0.0,-1.5357316954275129,-5.0905722920932055,1.0,-2.1231354197133667,0.0
2019-09-27,-0.0,-0.0,-1.4819941916747337,-5.050532429816069,1.0,-2.14811229428848,0.0
2019-09-30,-0.0,-0.0,-1.5990680516454714,-4.992622075526648,1.0,-2.116105232501699,0.0
2019-10-01,-0.0,-0.0,-1.6829689883070664,-5.242399593289273,1.0,-2.242399593289273,0.0
2019-10-02,-0.0,-0.0,-1.87266500622665,-5.333644665836447,1.0,-2.171544209215442,0.0
2019-10-03,-0.0,-0.0,-1.8528531627283047,-5.367557527602931,1.0,-2.0984418532659173,0.0
2019-10-04,-0.0,-0.0,-1.9278382262369123,-5.231164032026277,1.0,-2.1057277766372406,0.0
2019-10-07,-0.0,-0.0,-1.8992042440318302,-5.188124872475005,1.0,-2.1147724954091003,0.0
2019-10-08,-0.0,-0.0,-1.8703005603667857,-5.202343352012226,1.0,-2.115843097300051,0.0
2019-10-09,-0.0,-0.0,-1.849969255995081,-5.3120516499282635,1.0,-2.0859807337569176,0.0
2019-10-10,-0.0,-0.0,-2.1641906019588424,-5.445691647408386,1.0,-2.3948497854077253,0.0
2019-10-11,-0.0,-0.0,-2.4031367351446873,-5.229401369560415,1.0,-2.412303954053457,0.0
2019-10-14,-0.0,-0.0,-2.6331664010926477,-5.447871613931255,1.0,-2.300705668108354,0.0
2019-10-15,-0.0,-0.0,-2.7015078821110348,-5.455220470641992,1.0,-2.2667352067626227,0.0
2019-10-16,-0.0,-0.0,-2.808703639912734,-5.434263405672294,1.0,-2.2394075094729593,0.0
2019-10-17,-0.0,-0.0,-2.9207628561698264,-5.267907821546146,1.0,-2.163355658985129,0.0
2019-10-18,-0.0,-0.0,-3.003245248029671,-5.359179415855356,1.0,-2.2278627723690314,0.0
2019-10-21,-0.0,-0.0,-3.019399322192357,-5.371158116162207,1.0,-2.295898095126797,0.0
2019-10-22,-0.0,-0.0,-3.071690524074293,-5.435466698213652,1.0,-2.3229622619188457,0.0
2019-10-23,-0.0,-0.0,-2.974382968768277,-5.398409170663236,1.0,-2.324482395601825,0.0
2019-10-24,-0.0,-0.0,-3.169493481019961,-5.192800276912426,1.0,-2.1757240106149762,0.0
2019-10-25,-0.0,-0.0,-3.18190223044031,-5.195770253091413,1.0,-2.1790130590546632,0.0
2019-10-28,-0.0,-0.0,-3.228003675626005,-5.115897082471859,1.0,-2.142430507695842,0.0
2019-10-29,-0.0,-0.0,-3.5856534954407295,-5.3057750759878415,1.0,-2.266626139817629,0.0
2019-10-30,-0.0,-0.0,-3.587434682221412,-5.300765585125775,1.0,-2.2640661076680035,0.0
2019-10-31,-0.0,-0.0,-3.599289911851126,-5.339128305582761,1.0,-2.3044809010773752,0.0
2019-11-01,-0.0,-0.0,-3.688808574277168,-5.458499501495513,1.0,-2.3153040877367896,0.0
2019-11-04,-0.0,-0.0,-3.7068268170118888,-5.34366956734894,1.0,-2.2057850226743474,0.0
2019-11-05,-0.0,-0.0,-4.262307498106539,-5.263191113355213,1.0,-2.097702600353446,0.0
2019-11-06,-0.0,-0.0,-4.385393406016025,-5.411532904242742,1.0,-2.3384999343228685,0.0
2019-11-07,-0.0,-0.0,-4.40954641350211,-5.424709915611814,1.0,-2.351397679324894,0.0
2019-11-08,-0.0,-0.0,-4.471914609739827,-5.489926617745163,1.0,-2.380386924616411,0.0
2019-11-11,-0.0,-0.0,-4.548523206751055,-5.304720464135021,1.0,-2.3324103375527425,0.0
2019-11-12,-0.0,-0.0,-4.648401826484018,-5.398871877518131,1.0,-2.3827558420628523,0.0
2019-11-13,-0.0,-0.0,-5.332851985559566,-5.587292418772562,1.0,-2.5204332129963896,0.0
2019-11-14,-0.0,-0.0,-5.364110740687057,-5.591100159443398,1.0,-2.539643426583563,0.0
2019-11-15,-0.0,-0.0,-5.432794524537645,-5.580602883355177,1.0,-2.5490024756079803,0.0
2019-11-18,-0.0,-0.0,-5.610187265917602,-5.765093632958801,1.0,-2.6061423220973783,0.0
2019-11-19,-0.0,-0.0,-6.454931822206482,-6.899061448556756,1.0,-3.3547016114751194,0.0
2019-11-20,-0.0,-0.0,-6.449344668792065,-6.900637619553666,1.0,-3.361671980162947,0.0
2019-11-21,-0.0,-0.0,-6.698516425291417,-6.542034616743201,1.0,-3.421052631578948,0.0
2019-11-22,-0.0,-0.0,-6.664265635980324,-6.519501054111033,1.0,-3.384574841883345,0.0
2019-11-25,-0.0,-0.0,-6.652904128761372,-6.498775367389783,1.0,-3.343072078376487,0.0
2019-11-26,-0.0,-0.0,-6.731013776050866,-6.567643942069941,1.0,-3.362945955492759,0.0
2019-11-27,-0.0,-0.0,-6.673033117224461,-6.5028911862624845,1.0,-3.3462414578587696,0.0
2019-11-29,-0.0,-0.0,-7.33642208774584,-7.1053328290468984,1.0,-3.468986384266263,0.0
2019-12-02,-0.0,-0.0,-8.391020236087689,-7.825463743676222,1.0,-3.862774030354131,0.0
2019-12-03,-0.0,-0.0,-8.183796104434315,-7.720058019063408,1.0,-3.817032739328637,0.0
2019-12-04,-0.0,-0.0,-9.12333179935573,-8.596870685687989,1.0,-4.289461573861022,0.0
2019-12-05,-0.0,-0.0,-8.139263433286377,-7.162004427450191,1.0,-3.823505735560475,0.0
2019-12-06,-0.0,-0.0,-9.001112099644129,-8.104092526690392,1.0,-4.13567615658363,0.0
2019-12-09,-0.0,-0.0,-9.266019855595667,-8.174638989169676,1.0,-4.122518050541517,0.0
2019-12-10,-0.0,-0.0,-12.510268111808328,-10.617512835139761,1.0,-4.395037079292641,0.0
2019-12-11,-0.0,-0.0,-12.605444126074499,-10.61862464183381,1.0,-4.429226361031518,0.0
2019-12-12,-0.0,-0.0,-12.627693191611606,-10.648089629416834,1.0,-4.45159436943407,0.0
2019-12-13,-0.0,-0.0,-13.47749099639856,-11.051020408163264,1.0,-4.483193277310924,0.0
2019-12-16,-0.0,-0.0,-13.189504373177844,-10.732069970845481,1.0,-4.232944606413995,0.0
2019-12-17,-0.0,-0.0,-12.788053949903661,-10.173410404624276,1.0,-3.563721442334159,0.0
2019-12-18,-0.0,-0.0,-12.749106897499313,-10.03819730695246,1.0,-3.6927727397636714,0.0
2019-12-19,-0.0,-0.0,-12.84341342170671,-9.983153824910245,1.0,-3.7901132283899477,0.0
2019-12-20,-0.0,-0.0,-13.801540284360192,-10.749703791469194,1.0,-4.069312796208531,0.0
2019-12-23,-0.0,-0.0,-13.554164239953405,-10.605707629586488,1.0,-3.9606872451951074,0.0
2019-12-24,-0.0,-0.0,-13.438133874239352,-10.6030136192408,1.0,-3.9356708200521586,0.0
2019-12-26,-0.0,-0.0,-13.62867215041128,-10.731786133960048,1.0,-4.016451233842538,0.0
2019-12-27,-0.0,-0.03420096852300242,-14.101089588377723,-10.979721549636803,1.0,-4.151331719128329,0.0
2019-12-30,-0.0,-0.0704225352112676,-13.852992957746478,-10.705985915492958,1.0,-3.713908450704225,0.0
2019-12-31,-0.0,-0.1303956834532374,-14.157374100719423,-10.926258992805755,1.0,-3.761990407673861,0.0
2020-01-02,-0.0,-0.16903914590747332,-14.011862396204034,-10.789442467378409,1.0,-3.685349940688019,0.0
2020-01-03,-0.0,-0.13827304550758462,-13.781796966161028,-10.514585764294049,1.0,-3.7371645274212373,0.0
2020-01-06,-0.0,-0.284037558685446,-13.840082159624412,-10.480046948356808,1.0,-3.738556338028169,0.0
2020-01-07,-0.0,-0.2746083357966302,-13.955660656222287,-10.534436890334023,1.0,-3.7948566361217853,0.0
2020-01-08,-0.0,-0.23828008360704686,-14.114661092863543,-10.625858465213497,1.0,-3.880859958196477,0.0
2020-01-09,-0.0,-0.35852713178294576,-15.18346253229974,-11.456395348837209,1.0,-4.301033591731266,0.0
2020-01-10,-0.0,-0.41188053823432885,-15.432228421398097,-11.593698720052512,1.0,-4.381686905152609,0.0
2020-01-13,-0.0,-0.4229017566688354,-15.372478854912167,-11.448601171112557,1.0,-4.286922576447625,0.0
2020-01-14,-0.0,-0.3598999285203717,-17.127233738384557,-12.732308791994281,1.0,-4.520371694067191,0.0
2020-01-15,-0.0,-0.4382107657316149,-18.15011372251706,-13.498104624715694,1.0,-4.821455648218347,0.0
2020-01-16,-0.0,-0.3675533907830648,-17.878980891719745,-13.352191832146874,1.0,-4.86886474334957,0.0
2020-01-17,-0.0,-0.32719759579263713,-17.884673178061608,-13.489481592787378,1.0,-4.864387678437264,0.0
2020-01-21,-0.0,-0.4011494252873563,-18.177777777777777,-13.773946360153255,1.0,-4.961302681992336,0.0
2020-01-22,-0.0,-0.3537824614226571,-17.8938652615732,-13.505833646970267,1.0,-4.882950696273993,0.0
2020-01-23,-0.0,-0.2889475669558657,-17.73972086005281,-13.612599019238026,1.0,-5.0803470388532626,0.0
2020-01-24,-0.0,-0.29780801209372637,-17.777777777777775,-13.64172335600907,1.0,-5.075963718820862,0.0
2020-01-27,-0.0,-0.11197339246119734,-17.540650406504064,-13.254249815225425,1.0,-5.0476718403547665,0.0
2020-01-28,-0.0,-0.36807017543859644,-16.91298245614035,-12.411228070175438,1.0,-4.395789473684211,0.0
2020-01-29,-0.0,-0.40658942795076036,-17.486965966690803,-12.76249094858798,1.0,-4.549963794351919,0.0
2020-01-30,-0.0,-0.39310855872545386,-17.85439051500556,-13.277139681363469,1.0,-4.5261207854761025,0.0
2020-01-31,-0.0,-0.7290178571428572,-21.307589285714286,-16.010714285714286,1.0,-5.595089285714286,0.0
2020-02-03,-0.0,-0.4977538185085355,-21.58939802336029,-16.17969451931716,1.0,-5.656783468104224,0.0
2020-02-04,-0.0,-0.30552952202436734,-22.460637300843487,-16.96954076850984,1.0,-6.12464854732896,0.0
2020-02-05,-0.0,-0.36740597878495657,-23.255062680810028,-17.48987463837994,1.0,-6.104146576663451,0.0
2020-02-06,-0.0,-0.42965061378659114,-23.115203021718603,-17.021718602455145,1.0,-5.647780925401322,0.0
2020-02-07,-0.0,-0.49437675726335517,-22.91893158388004,-16.857075913776942,1.0,-5.590440487347704,0.0
2020-02-10,-2.226767452200978,-1.876834148510449,-19.534459759893288,-14.090262338817253,1.0,-5.735437972432192,0.0
2020-02-11,-2.0008350730688935,-1.7432150313152404,-18.326096033402923,-13.204175365344469,1.0,-5.479749478079332,0.0
2020-02-12,-2.0581542351453854,-1.7370417193426042,-18.485882848714706,-13.349346818373366,1.0,-5.509903076274758,0.0
2020-02-13,-2.010860484544695,-1.8053467000835424,-18.370091896407686,-13.239766081871347,1.0,-5.345446950710109,0.0
2020-02-14,-2.029126213592233,-1.8737864077669903,-18.588011819333055,-13.264668636555509,1.0,-5.455888560574082,0.0
2020-02-18,-1.9949238578680202,-1.9158206429780031,-18.56937394247039,-13.263959390862944,1.0,-5.557529610829103,0.0
2020-02-19,-2.1271808999081725,-2.380165289256198,-20.110192837465565,-14.264003673094582,1.0,-6.031680440771349,0.0
2020-02-20,-2.2394239423942395,-2.3420342034203423,-19.58145814581458,-13.943744374437443,1.0,-5.897839783978398,0.0
2020-02-21,-2.0311035364294843,-2.256071580741372,-18.58244567533021,-13.184916915210907,1.0,-5.553046442266723,0.0
2020-02-24,-1.8681999115435646,-2.539584254754533,-19.340999557717822,-13.737284387439185,1.0,-5.742149491375497,0.0
2020-02-25,-1.097952218430034,-2.4232081911262795,-15.413993174061433,-10.128668941979521,1.0,-4.065870307167236,0.0
2020-02-26,-0.8829931972789116,-1.7020408163265306,-12.52108843537415,-8.203809523809523,1.0,-2.9012244897959185,0.0
2020-02-27,-0.9709720372836218,-1.6047936085219707,-12.21011984021305,-8.06444740346205,1.0,-2.7802929427430096,0.0
2020-02-28,-0.6968189088324152,-1.5287009063444108,-7.872578638706238,-4.922338724009241,1.0,-1.7508441443042473,0.0
2020-03-02,-0.7558119209928335,-1.4195070791819613,-7.70372312532774,-4.878342947037232,1.0,-1.7220765600419508,0.0
2020-03-03,-0.5039102847867788,-1.5897889921794306,-6.262505533421868,-4.0268555407997635,1.0,-1.3728788549505682,0.0
2020-03-04,-0.1965799473838059,-1.818766442560655,-6.513738672902661,-3.8867290266004098,1.0,-1.1996492253726982,0.0
2020-03-05,-0.11242519236249642,-2.286548874323169,-6.12396694214876,-3.655314904531205,1.0,-1.0706754060986035,0.0
2020-03-06,-0.13673897830650802,-2.6389083275017495,-5.907487753673898,-3.431210636808957,1.0,-0.881595521343597,0.0
2020-03-09,-0.09415276081942749,-2.532220865554199,-5.80328313661647,-3.3321123321123323,1.0,-0.8049111382444716,0.0
2020-03-10,-0.9110449427747278,-1.1597655159579419,-3.775100027914767,-2.1471108216246395,1.0,-0.31190099562668655,0.0
2020-03-11,-0.6400277970813064,-1.4135684503127173,-3.658703961084086,-1.867790132036136,1.0,-0.10649756775538569,0.0
2020-03-12,-0.6394935927126757,-1.09935155164428,-3.231974679635634,-1.7095877721167207,1.0,-0.03921568627450981,0.0
2020-03-13,-0.7592660326749573,-0.7093391855644965,-2.3366252133625944,-1.2908436966593515,1.0,-0.0,0.0
2020-03-16,-0.6380186003561771,-1.1701075126970517,-2.5262185871644354,-1.2614603258360266,1.0,-0.0,0.0
2020-03-17,-0.8019691730645255,-0.8350231495047764,-1.8068334993846336,-1.4168082986579147,1.0,-0.0,0.0
2020-03-18,-0.9426582902192657,-0.9080438531658044,-1.7815964523281598,-1.4178369056417837,1.0,-0.10895540773589554,0.0
2020-03-19,-0.921144205249189,-0.7675022117369507,-1.7308758478324977,-1.3738720141551164,1.0,-0.10451194337953405,0.0
2020-03-20,-0.9334965076711839,-0.8546952420751,-1.7233001014864784,-1.3858874097068832,1.0,-0.07241358724852248,0.0
2020-03-23,-0.912883220219986,-0.8791247367189329,-1.6455651766908497,-1.3482330915047978,1.0,-0.06494266323426165,0.0
2020-03-24,-1.2546826949958065,-1.161168577019849,-1.7169415711490073,-1.5884120771596308,1.0,-0.2678920883421862,0.0
2020-03-25,-1.1314410480349346,-1.074422956955708,-1.4248908296943232,-1.414784778540237,1.0,-0.19282595134123517,0.0
2020-03-26,-1.1328684390760226,-1.0728472697839486,-1.416287902372206,-1.41087105410622,1.0,-0.19338770935807234,0.0
2020-03-27,-1.148006654753836,-1.0556411362375995,-1.3653336619631524,-1.4385359541561404,1.0,-0.15429170004313267,0.0
2020-03-30,-1.1348837209302325,-1.0474908200734394,-1.3714810281517749,-1.4366585067319462,1.0,-0.1294981640146879,0.0
2020-03-31,-1.1225989747390526,-1.0978321289605335,-1.3729849916620345,-1.438268173676734,1.0,-0.1445864986721018,0.0
2020-04-01,-1.1233366190241498,-1.1139724001971416,-1.350172498767866,-1.4353129620502711,1.0,-0.13787580088713652,0.0
2020-04-02,-1.1537622021463652,-1.0071545504153279,-1.3379615594494636,-1.4577699630146124,1.0,-0.10653004304856606,0.0
2020-04-03,-1.1476854366588207,-1.0099583559659604,-1.3344196994387107,-1.441245699800833,1.0,-0.10205806023296518,0.0
2020-04-06,-1.1490911279643674,-1.004213314072469,-1.3257493680028891,-1.4389069459491994,1.0,-0.10111953773925604,0.0
2020-04-07,-1.08665781421396,-0.9335488713122799,-1.2748686565440794,-1.410022516021015,1.0,-0.06829859707869061,0.0
2020-04-08,-1.0885257261650403,-0.9328405612981463,-1.2791476583703876,-1.4106946930761681,1.0,-0.06346364843795115,0.0
2020-04-09,-1.1099769319492503,-0.8891580161476356,-1.309515570934256,-1.4174163783160323,1.0,-0.04094579008073818,0.0
2020-04-13,-1.1073981519149183,-0.9318881850409716,-1.3087115708723194,-1.429708839425815,1.0,-0.033881559830301625,0.0
2020-04-14,-1.1226668222118525,-0.9000233317778814,-1.3457186187587493,-1.4357792813812411,1.0,-0.028756416238917407,0.0
2020-04-15,-1.0837910482645787,-0.938880448755405,-1.3125511277316817,-1.4482879513848312,1.0,-0.05965875891083324,0.0
2020-04-16,-1.0882096069868996,-0.9278020378457058,-1.3190101892285298,-1.44844250363901,1.0,-0.03895196506550218,0.0
2020-04-17,-1.081035387395791,-0.9495715035270799,-1.302396082317962,-1.4487844691890632,1.0,-0.048038244038943634,0.0
2020-04-20,-1.1507608823876372,-0.8873422201250442,-1.369647280877669,-1.470390468326059,1.0,-0.020172230742007784,0.0
2020-04-21,-1.161408267971929,-0.9040514241905997,-1.3719997641092174,-1.4593383263548978,1.0,-0.0,0.0
2020-04-22,-1.135653699912255,-0.9172272594325827,-1.344311202105879,-1.4524714828897338,1.0,-0.0,0.0
2020-04-23,-1.11874672412789,-0.9277852192650399,-1.3318385650224216,-1.4454021315007861,1.0,-0.0,0.0
2020-04-24,-1.1159927650388004,-0.9378610187292141,-1.3333333333333335,-1.4474590116109458,1.0,-0.0,0.0
2020-04-27,-1.1369439748149013,-0.9517868594414971,-1.2960998076138286,-1.4451116422783188,1.0,-0.0,0.0
2020-04-28,-1.1616892207186187,-0.9084227718152122,-1.3028464769015398,-1.4599860009332712,1.0,-0.0,0.0
2020-04-29,-1.1473219540906416,-0.9549146556798116,-1.290641553855209,-1.4715715126545028,1.0,-0.021306650971159507,0.0
2020-04-30,-1.146780413696389,-0.9035292742783686,-1.30740913871684,-1.4854505083557323,1.0,-0.0,0.0
2020-05-01,-1.143375893170903,-0.9216938034438328,-1.305025184491039,-1.48682206864238,1.0,-0.0,0.0
2020-05-04,-1.1642028388008718,-0.8837976323693975,-1.327993403616232,-1.5136344896637024,1.0,-0.0,0.0
2020-05-05,-1.1648008484562808,-0.8899952863539947,-1.3174640584492103,-1.519797313221777,1.0,-0.0,0.0
2020-05-06,-1.1591738260562552,-0.8897846298693657,-1.313287042485583,-1.5221254560433093,1.0,-0.0,0.0
2020-05-07,-1.1637413122864886,-0.8988691247496761,-1.3061609141241608,-1.5212039109435742,1.0,-0.0,0.0
2020-05-08,-1.1633890720678286,-0.8962552991050401,-1.3065826660386246,-1.5217263306641546,1.0,-0.0,0.0
2020-05-11,-1.1685756240822318,-0.8697209985315711,-1.313245227606461,-1.522173274596182,1.0,-0.0,0.0
2020-05-12,-1.1695923656927427,-0.8833647502356269,-1.3017200754005656,-1.5359919886899152,1.0,-0.0,0.0
2020-05-13,-1.165639852138708,-0.8587689960687672,-1.3037023998122397,-1.5393416651997889,1.0,-0.0,0.0
2020-05-14,-1.1680308699719364,-0.8350093545369505,-1.3025608044901777,-1.540984565014032,1.0,-0.0,0.0
2020-05-15,-1.1857652077368082,-0.8182083795944604,-1.3025185531467305,-1.5370186407993922,1.0,-0.0,0.0
2020-05-18,-1.1972037831169595,-0.8388063208600129,-1.3029430770134525,-1.5355107795335723,1.0,-0.0,0.0
2020-05-19,-1.223019045379732,-0.7324829532094992,-1.390312720432636,-1.532330119915354,1.0,-0.0,0.0
2020-05-20,-1.2221634332745444,-0.7336272780717225,-1.389535567313345,-1.5335684891240446,1.0,-0.0,0.0
2020-05-21,-1.225815919229866,-0.7127846912420756,-1.400504813336464,-1.5308170932143697,1.0,-0.0,0.0
2020-05-22,-1.2255476162586387,-0.7113154503924095,-1.3931123345437506,-1.5268829799695443,1.0,-0.0,0.0
2020-05-26,-1.2262260502724556,-0.7106111208765454,-1.3934493466924476,-1.5289740434757135,1.0,-0.0,0.0
2020-05-27,-1.2417743830787311,-0.6846650998824912,-1.4250293772032903,-1.524030552291422,1.0,-0.0,0.0
2020-05-28,-1.243923916872138,-0.6773511799929552,-1.4268521779969472,-1.5224844428789481,1.0,-0.0,0.0
2020-05-29,-1.246507806080526,-0.6672731541260711,-1.4298626599366122,-1.5255311656297685,1.0,-0.0,0.0
2020-06-01,-1.24083830933146,-0.6563634234867112,-1.4340826601100574,-1.522889591382742,1.0,-0.0,0.0
2020-06-02,-1.2439167399589564,-0.6593374377015537,-1.4352975666959835,-1.5248314277338024,1.0,-0.0,0.0
2020-06-03,-1.2469143058657575,-0.6577524391677442,-1.4493358410720583,-1.5235100505466086,1.0,-0.0,0.0
2020-06-04,-1.2492063492063492,-0.6460317460317461,-1.462904174015285,-1.5206937095825985,1.0,-0.0,0.0
2020-06-05,-1.243604926575083,-0.6647915679772619,-1.464827096162956,-1.5481406916153482,1.0,-0.0,0.0
2020-06-08,-1.2440884369827383,-0.6373256088909908,-1.4926105462284227,-1.537538425159612,1.0,-0.0,0.0
2020-06-09,-1.252188313224509,-0.6298202034539863,-1.4959190915542937,-1.5364324580080435,1.0,-0.0,0.0
2020-06-10,-1.2544798627949614,-0.624460346561003,-1.4992607487137029,-1.5357501922053347,1.0,-0.0,0.0
2020-06-11,-1.2570701692107442,-0.622352384333215,-1.5063897763578276,-1.5307064252751155,1.0,-0.0,0.0
2020-06-12,-1.2191163730869188,-0.5617095004331505,-1.513716430840312,-1.4807969968235635,1.0,-0.0,0.0
2020-06-15,-1.2243637832535057,-0.5448092792428876,-1.521668878758151,-1.4798892030699984,1.0,-0.0,0.0
2020-06-16,-1.227526956120625,-0.5341636395087355,-1.5192296603817101,-1.4850371907974398,1.0,-0.0,0.0
2020-06-17,-1.2344320222441059,-0.5237791809071425,-1.535190870648207,-1.4992759080113536,1.0,-0.0,0.0
2020-06-18,-1.2373725671918445,-0.5158711770157554,-1.539967562557924,-1.4991890639481003,1.0,-0.0,0.0
2020-06-19,-1.2377861489423354,-0.5171834250941756,-1.5407128368588812,-1.4997392060272385,1.0,-0.0,0.0
2020-06-22,-1.2375072463768118,-0.516231884057971,-1.546144927536232,-1.4972173913043478,1.0,-0.0,0.0
2020-06-23,-1.2400766016713092,-0.5171773444753947,-1.5481081708449398,-1.4977367688022283,1.0,-0.0,0.0
2020-06-24,-1.2407149489322191,-0.515378365831012,-1.548050139275766,-1.4990134633240482,1.0,-0.0,0.0
2020-06-25,-1.2323430817246561,-0.5023118714599468,-1.5532886371517742,-1.49173505953069,1.0,-0.0,0.0
2020-06-26,-1.2271653316429436,-0.5022762634702933,-1.545899844407307,-1.4873508903359651,1.0,-0.0,0.0
2020-06-29,-1.2212384292531477,-0.49100212729258896,-1.5544184442016902,-1.4827804289081816,1.0,-0.0,0.0
2020-06-30,-1.2192470534386086,-0.47213640004577184,-1.5525231719876416,-1.4775718045542967,1.0,-0.0,0.0
2020-07-01,-1.2159680638722554,-0.47008839463929286,-1.542800114057599,-1.4740804106073566,1.0,-0.0,0.0
2020-07-02,-1.2076343717904827,-0.4873331051009928,-1.5375442200159761,-1.4732397580737189,1.0,-0.0,0.0
2020-07-06,-1.2115000285502198,-0.48775195569005875,-1.5364586307314565,-1.4743904528064866,1.0,-0.0,0.0
2020-07-07,-1.2002052802645835,-0.501054912470776,-1.525574499629355,-1.4753948793978446,1.0,-0.0,0.0
2020-07-08,-1.2055076272638976,-0.49077301034108445,-1.5391075815574475,-1.4779180711877966,1.0,-0.0,0.0
2020-07-09,-1.2124735123990609,-0.49052173415039235,-1.5436114770058988,-1.4803848576828362,1.0,-0.0,0.0
2020-07-10,-1.2167659867063947,-0.48796699518679804,-1.5464703185881274,-1.4787989915195965,1.0,-0.0,0.0
2020-07-13,-1.224597398131698,-0.48317955183678146,-1.5473666112671214,-1.4759011977763767,1.0,-0.0,0.0
2020-07-14,-1.216777218664227,-0.4745539798719121,-1.5407136322049406,-1.4861619396157366,1.0,-0.0,0.0
2020-07-15,-1.2164695125435738,-0.47459854848848504,-1.5390022286987828,-1.4845419738270758,1.0,-0.0,0.0
2020-07-16,-1.2124251923624965,-0.4785978911370761,-1.5263037902536334,-1.4823026503277288,1.0,-0.0,0.0
2020-07-17,-1.214884516680924,-0.47995437696036497,-1.5279155973766751,-1.4800684345594524,1.0,-0.0,0.0
2020-07-20,-1.2358339068593716,-0.48141775636613904,-1.5372218398715303,-1.4807295251204406,1.0,-0.0,0.0
2020-07-21,-1.2330008026602455,-0.4776975117532394,-1.541107671138631,-1.4814814814814816,1.0,-0.0,0.0
2020-07-22,-1.2221010332950633,-0.49408725602755454,-1.5330080367393801,-1.4912743972445466,1.0,-0.0,0.0
2020-07-23,-1.2296705828150196,-0.49706288873531446,-1.5372034093526838,-1.4951048145588575,1.0,-0.0,0.0
2020-07-24,-1.2173415039230286,-0.5088482904759178,-1.5174388637535077,-1.4833629230857341,1.0,-0.0,0.0
2020-07-27,-1.2273875114784205,-0.5049931129476584,-1.5144054178145085,-1.4924242424242424,1.0,-0.0,0.0
2020-07-28,-1.2295543303468872,-0.503618194348725,-1.5107971513898462,-1.4991959568113944,1.0,-0.0,0.0
2020-07-29,-1.2427515305533094,-0.5113203188171422,-1.5132840475915446,-1.50831696892688,1.0,-0.0,0.0
2020-07-30,-1.2438376724585811,-0.5033770132194193,-1.5142296368989205,-1.511112393927149,1.0,-0.0,0.0
2020-07-31,-1.2301628402094482,-0.5159100063294781,-1.5050923528396343,-1.502905805857644,1.0,-0.0,0.0
2020-08-03,-1.2275107913669066,-0.5205179856115109,-1.50463309352518,-1.502791366906475,1.0,-0.0,0.0
2020-08-04,-1.224952523450538,-0.513897680842493,-1.5009495309892387,-1.514875985498072,1.0,-0.0,0.0
2020-08-05,-1.2279780790308623,-0.5163541967118547,-1.5055090856648399,-1.518892414190943,1.0,-0.0,0.0
2020-08-06,-1.227238655365277,-0.5130023640661938,-1.506717407599608,-1.5190566799285015,1.0,-0.0,0.0
2020-08-07,-1.204532513381164,-0.5289260904225032,-1.4821774285388907,-1.4784193144288804,1.0,-0.0,0.0
2020-08-10,-1.2076686417502278,-0.5261508659981768,-1.485813582497721,-1.4777233363719233,1.0,-0.0,0.0
2020-08-11,-1.1833937471681015,-0.5625849569551428,-1.4461372904395107,-1.4716810149524242,1.0,-0.0,0.0
2020-08-12,-1.1888604717249218,-0.5603864734299516,-1.4573458368854788,-1.4768400113668658,1.0,-0.0,0.0
2020-08-13,-1.1746776747342231,-0.5826170549649401,-1.4268830581316445,-1.470651436326623,1.0,-0.0,0.0
2020-08-14,-1.1849645390070924,-0.5809929078014185,-1.436595744680851,-1.4712056737588652,1.0,-0.0,0.0
2020-08-17,-1.1865252651278853,-0.5875914478534566,-1.4323144104803496,-1.4647535870243296,1.0,-0.0,0.0
2020-08-18,-1.1885860306643952,-0.5877342419080067,-1.4384440658716637,-1.4638273708120386,1.0,-0.0,0.0
2020-08-19,-1.1791137454134915,-0.6034998588766582,-1.4150719729043184,-1.4472480948348856,1.0,-0.0,0.0
2020-08-20,-1.1791904251115,-0.601422683904477,-1.4157963077965336,-1.4491051769886525,1.0,-0.0,0.0
2020-08-21,-1.1756474637476724,-0.605258703379789,-1.4112170625740563,-1.4502059470744233,1.0,-0.0,0.0
2020-08-24,-1.1767365624823376,-0.6069066862601029,-1.4187531792234218,-1.4495563217091503,1.0,-0.0,0.0
2020-08-25,-1.1756359525155455,-0.6124364047484455,-1.4227812323346525,-1.4421141888072357,1.0,-0.0,0.0
2020-08-26,-1.1742055863394776,-0.6139319235553545,-1.4225941422594142,-1.4434581024539186,1.0,-0.0,0.0
2020-08-27,-1.166572589749379,-0.6203431925942651,-1.4162903589975164,-1.4414653420636712,1.0,-0.0,0.0
2020-08-28,-1.1666102841677946,-0.6140617952187641,-1.4170049616599008,-1.4405728461885432,1.0,-0.0,0.0
2020-08-31,-1.1699660633484161,-0.6184954751131222,-1.4187217194570134,-1.4489253393665158,1.0,-0.0,0.0
