Date,GSHD,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-12-17,1.0,-0.0,-0.039875111507582515,-4.048438893844781,-2.8402319357716324,-0.9920606601248885,0.0
2019-12-18,1.0,-0.002211538461538462,-0.09932692307692309,-4.351153846153846,-3.0660576923076923,-1.0966346153846154,0.0
2019-12-19,1.0,-0.0,-0.14856646394439615,-4.3720436335553625,-3.0306979438169708,-1.101650738488271,0.0
2019-12-20,1.0,-0.008304364619544225,-0.2063538045577443,-4.389146388567014,-3.0052143684820396,-1.0472190034762456,0.0
2019-12-23,1.0,-0.020145985401459853,-0.2515815085158151,-4.398248175182482,-3.0509002433090022,-1.011484184914842,0.0
2019-12-24,1.0,-0.018957345971563982,-0.24683238224199636,-4.368991198375085,-3.03259502853274,-1.004836057645807,0.0
2019-12-26,1.0,-0.0,-0.24499855030443607,-4.376147675654779,-3.020489030636899,-1.0225186044264039,0.0
2019-12-27,1.0,-0.0,-0.28326306500637316,-4.453868026277086,-3.0305912344347483,-1.0371605059319542,0.0
2019-12-30,1.0,-0.025608320251177395,-0.2811028257456829,-4.509026687598117,-3.050529827315542,-0.945447409733124,0.0
2019-12-31,1.0,-0.0026400704018773834,-0.28170528991884225,-4.520484990710863,-3.034809817150679,-0.938300576904273,0.0
2020-01-02,1.0,-0.00352560963666634,-0.2920379982371952,-4.5277641758887475,-3.0353540299676816,-0.9346782881206541,0.0
2020-01-03,1.0,-0.00908014212396368,-0.2626332412159495,-4.544117647058823,-3.0748124753257007,-0.979273588630083,0.0
2020-01-06,1.0,-0.002497752023179139,-0.2894395044459986,-4.6258367469277655,-3.097612149065841,-0.9756219402537716,0.0
2020-01-07,1.0,-0.004697181690985409,-0.2871277233659804,-4.626723965620627,-3.1026384169498304,-0.9728163102138717,0.0
2020-01-08,1.0,-0.00249500998003992,-0.27944111776447106,-4.629940119760479,-3.0981037924151695,-0.9700598802395209,0.0
2020-01-09,1.0,-0.004108628119050005,-0.29862711694558575,-4.633730834752981,-3.0995089688345527,-0.9849684337107927,0.0
2020-01-10,1.0,-0.04415454089312594,-0.3063723030607125,-4.626593075765178,-3.074059207225288,-0.983843452082288,0.0
2020-01-13,1.0,-0.05731780766914274,-0.30746837984340497,-4.637823730174664,-3.0625376430435653,-0.9729973900823128,0.0
2020-01-14,1.0,-0.18327745606014426,-0.26495986995834603,-4.712384435639541,-3.0853398354160317,-0.913441024078025,0.0
2020-01-15,1.0,-0.19932604921882977,-0.2780557541100786,-4.727764729909119,-3.0879199428162973,-0.918308996221791,0.0
2020-01-16,1.0,-0.1926016508712932,-0.2625089167430959,-4.707225109548558,-3.0819321308468357,-0.9462957301538776,0.0
2020-01-17,1.0,-0.21953696181965882,-0.2571080422420796,-4.66693744922827,-3.084281072298944,-0.9264825345247767,0.0
2020-01-21,1.0,-0.22456852791878174,-0.2684263959390863,-4.65258883248731,-3.0846700507614213,-0.9221319796954314,0.0
2020-01-22,1.0,-0.22172588832487308,-0.2677157360406091,-4.6546192893401015,-3.0853807106598983,-0.9229441624365482,0.0
2020-01-23,1.0,-0.2647088814112369,-0.24788416437238703,-4.616090547568064,-3.105027021515244,-0.9630875904965841,0.0
2020-01-24,1.0,-0.26575982133793524,-0.2569282306364836,-4.605420769465029,-3.090650695360877,-0.9323926504923358,0.0
2020-01-27,1.0,-0.2155423745853021,-0.2569618980597165,-4.605911330049261,-3.047451492912436,-0.9275158339197748,0.0
2020-01-28,1.0,-0.13427786001268768,-0.4211249735673504,-4.979276802706703,-3.1720236836540496,-0.8663565235779235,0.0
2020-01-29,1.0,-0.10149785272860586,-0.4280925945323138,-4.9609301351209805,-3.140358227715513,-0.843511050591809,0.0
2020-01-30,1.0,-0.14864453243984163,-0.363488679053711,-4.786983450096457,-3.09148136866687,-0.7628185602599249,0.0
2020-01-31,1.0,-0.13368874307976214,-0.399220832478983,-4.815357801927414,-3.121181053926594,-0.7827557924953865,0.0
2020-02-03,1.0,-0.11022589753933038,-0.3562928600242033,-4.775010084711577,-3.076038725292457,-0.7670431625655507,0.0
2020-02-04,1.0,-0.05447830101569713,-0.30009233610341646,-4.8626243972504355,-3.1776957012414075,-0.8646763106596901,0.0
2020-02-05,1.0,-0.0,-0.3077620967741936,-4.809979838709678,-3.1399193548387094,-0.822883064516129,0.0
2020-02-06,1.0,-0.07323206920832914,-0.31485766019515143,-4.858766723669651,-3.082084297354391,-0.7304094155517553,0.0
2020-02-07,1.0,-0.07968843618933492,-0.31755542240862794,-4.802875973636908,-3.055921709606551,-0.7299780307569402,0.0
2020-02-10,1.0,-0.0870693959061408,-0.2925611582626061,-4.812780828756864,-3.0654018971542683,-0.727209186220669,0.0
2020-02-11,1.0,-0.06672606672606672,-0.27145827145827145,-4.7790317790317784,-3.026730026730027,-0.7561627561627562,0.0
2020-02-12,1.0,-0.0696165191740413,-0.26617502458210424,-4.7681415929203546,-3.011111111111111,-0.7178957718780729,0.0
2020-02-13,1.0,-0.07017202837982311,-0.30158421615317327,-4.714355136553601,-2.977840412090582,-0.6552629021284867,0.0
2020-02-14,1.0,-0.07073265783320343,-0.3099181605611847,-4.730806703039751,-2.9745713172252537,-0.656664068589244,0.0
2020-02-18,1.0,-0.061499414291292465,-0.32028504490433424,-4.720031237797735,-2.9706169465052716,-0.6893791487700117,0.0
2020-02-19,1.0,-0.0466823253082795,-0.3922489724016441,-4.723135642982971,-2.9339401056958305,-0.6906439616363279,0.0
2020-02-20,1.0,-0.07498523912615626,-0.39529620153513084,-4.726530210588467,-2.9447943318244443,-0.6989765794135012,0.0
2020-02-21,1.0,-0.04276508494434681,-0.42355008787346227,-4.697520015621949,-2.912126537785589,-0.6877562975981254,0.0
2020-02-24,1.0,-0.0,-0.46000591774336724,-4.759838248347964,-2.9523621658940726,-0.6906992800078903,0.0
2020-02-25,1.0,-0.0,-0.5933950558365945,-4.701536699436862,-2.6630714899303234,-0.5867137539371957,0.0
2020-02-26,1.0,-0.0,-0.48624683315237066,-4.54071661237785,-2.5899384726746293,-0.4312341657618531,0.0
2020-02-27,1.0,-0.0,-0.45883723013526834,-4.496192779718713,-2.5989429364866075,-0.40419242139209893,0.0
2020-02-28,1.0,-0.0,-0.6926948051948052,-4.022646103896103,-2.13474025974026,-0.2667207792207792,0.0
2020-03-02,1.0,-0.0,-0.6486792147992568,-4.005816301801438,-2.1555052912190003,-0.2682769205913241,0.0
2020-03-03,1.0,-0.0,-0.7939538583929991,-3.445288204238085,-1.8455196354957693,-0.14753742677370363,0.0
2020-03-04,1.0,-0.0,-0.8654809796033595,-3.4557837532641678,-1.705201496224151,-0.03119486202272567,0.0
2020-03-05,1.0,-0.0,-0.9616223000198163,-3.142809961027809,-1.500957791135478,-0.0,0.0
2020-03-06,1.0,-0.0,-1.0514815535239577,-3.0452570835764763,-1.3870842248589768,-0.0,0.0
2020-03-09,1.0,-0.0,-1.0169568020631852,-3.066473243068988,-1.3639587362991619,-0.0,0.0
2020-03-10,1.0,-0.60546550865741,-0.6840183658792942,-2.0604635724954363,-1.0697571499695746,-0.1122420755656359,0.0
2020-03-11,1.0,-0.46560875216637787,-0.8863734835355286,-2.1030112651646444,-0.961005199306759,-0.0,0.0
2020-03-12,1.0,-0.47803417479737753,-0.7369779567394559,-2.0116669247844716,-0.9356770430024263,-0.0,0.0
2020-03-13,1.0,-0.5543933997565483,-0.5026824759929669,-1.6643523736531265,-0.7868896803570623,-0.0,0.0
2020-03-16,1.0,-0.4782424113776268,-0.5580980683506686,-1.5132668223307153,-0.6957758437699002,-0.0,0.0
2020-03-17,1.0,-0.5392922097605336,-0.41182934222491663,-1.0680888147923613,-0.7573886026068506,-0.01239011821764171,0.0
2020-03-18,1.0,-0.5199038994640547,-0.4075771576418407,-1.0206616152282386,-0.7392718536314914,-0.00875993346885973,0.0
2020-03-19,1.0,-0.5208052222748988,-0.3585573100908063,-1.0152073228547465,-0.7392874074614347,-0.0129827504467379,0.0
2020-03-20,1.0,-0.5197949093572606,-0.41787218458157843,-0.9927485808459988,-0.7318806079472623,-0.0,0.0
2020-03-23,1.0,-0.5163901839603889,-0.47124941270013376,-0.9127904875492429,-0.7137229390292384,-0.0,0.0
2020-03-24,1.0,-0.5177774578954945,-0.4834101050813301,-0.8921476896502086,-0.7053404347200231,-0.0,0.0
2020-03-25,1.0,-0.5266131532710925,-0.4732834946773694,-0.7474764874082751,-0.6976952492506977,-0.0,0.0
2020-03-26,1.0,-0.5331705471678647,-0.47339821852323144,-0.7366991092616159,-0.6958764659352753,-0.0,0.0
2020-03-27,1.0,-0.5256626994860697,-0.4569921558020016,-0.7077360021639166,-0.6907289694346767,-0.0,0.0
2020-03-30,1.0,-0.5159942023123336,-0.4500286513634678,-0.7154751070212695,-0.689284390063033,-0.0,0.0
2020-03-31,1.0,-0.5007722785575179,-0.4702169095426768,-0.7080115506010343,-0.678732120072527,-0.0,0.0
2020-04-01,1.0,-0.5028841639278289,-0.4744785029177007,-0.6971292507881146,-0.6791870682138306,-0.0,0.0
2020-04-02,1.0,-0.5034681889084331,-0.4446583253128007,-0.691679665460821,-0.6790348810195479,-0.0,0.0
2020-04-03,1.0,-0.5024632170606712,-0.44638783269961974,-0.6901967267316912,-0.6672838485700116,-0.0,0.0
2020-04-06,1.0,-0.5037783375314862,-0.4584051438419727,-0.6887511600159087,-0.6634296698926156,-0.0,0.0
2020-04-07,1.0,-0.481864614986746,-0.4110687269670912,-0.6657399625008082,-0.6740156462145211,-0.0,0.0
2020-04-08,1.0,-0.48300177907164815,-0.40753679443635776,-0.6718744945819182,-0.6722626556687692,-0.0,0.0
2020-04-09,1.0,-0.49272557179263843,-0.3751411335849544,-0.6898609632568793,-0.668215103713023,-0.0,0.0
2020-04-13,1.0,-0.4727652062269299,-0.40086663456909005,-0.6819451131439577,-0.6541486117798107,-0.0,0.0
2020-04-14,1.0,-0.4770059649797961,-0.40286062471938944,-0.6751010198191265,-0.6520428452312231,-0.0,0.0
2020-04-15,1.0,-0.4677857713828938,-0.4089528377298162,-0.6682014388489209,-0.6524700239808153,-0.0,0.0
2020-04-16,1.0,-0.46691376170239957,-0.4043518548103652,-0.6683388184171006,-0.6556219445953286,-0.0,0.0
2020-04-17,1.0,-0.44294841826398623,-0.3758454106280193,-0.6608695652173913,-0.6370578151784322,-0.0,0.0
2020-04-20,1.0,-0.44655751992031867,-0.3675610059760956,-0.6645916334661354,-0.633808515936255,-0.0,0.0
2020-04-21,1.0,-0.44799900417003796,-0.3727204829775316,-0.6685753407605651,-0.6227049231343748,-0.0,0.0
2020-04-22,1.0,-0.4334819769602378,-0.3852966679053636,-0.6539390561129692,-0.6240245261984393,-0.0,0.0
2020-04-23,1.0,-0.42708848245180425,-0.3898294611962431,-0.6510133465150766,-0.6215706870983687,-0.0,0.0
2020-04-24,1.0,-0.4294907666480134,-0.41295156376297953,-0.6425107256108935,-0.6239196667288441,-0.0,0.0
2020-04-27,1.0,-0.44530689859409583,-0.4217089061379719,-0.6253623866080613,-0.6249259640263101,-0.0,0.0
2020-04-28,1.0,-0.43757534542981663,-0.40456245556551573,-0.631108775617446,-0.6178479799697072,-0.0,0.0
2020-04-29,1.0,-0.42463417658730157,-0.43619791666666663,-0.6177145337301587,-0.6216517857142857,-0.0,0.0
2020-04-30,1.0,-0.4213879267689263,-0.43579910935180605,-0.6154750123701138,-0.6198973280554181,-0.0,0.0
2020-05-01,1.0,-0.4188990825688073,-0.4455963302752294,-0.5916819571865444,-0.6019571865443425,-0.0,0.0
2020-05-04,1.0,-0.4251864987159105,-0.42127308303778893,-0.5996086584321878,-0.6113183319065671,-0.0,0.0
2020-05-05,1.0,-0.4260699197942815,-0.4256413396191759,-0.5876752586787486,-0.6218698340782465,-0.0,0.0
2020-05-06,1.0,-0.42074268452689717,-0.4178439569157538,-0.5976566075733072,-0.6150489732401672,-0.0,0.0
2020-05-07,1.0,-0.4173156207054512,-0.4189647274393037,-0.5971904107497328,-0.620430600091617,-0.0,0.0
2020-05-08,1.0,-0.41601001771425083,-0.42410359782542306,-0.59416040559526,-0.6199071528923096,-0.0,0.0
2020-05-11,1.0,-0.41428746102586056,-0.42892951030140003,-0.5930488475881885,-0.6204988689857553,-0.0,0.0
2020-05-12,1.0,-0.4126780365548016,-0.43459257900849685,-0.5840210281802065,-0.6251298979155204,-0.0,0.0
2020-05-13,1.0,-0.41079926784624776,-0.42309334960341677,-0.5898718730933497,-0.6268456375838927,-0.0,0.0
2020-05-14,1.0,-0.4123519355232629,-0.42624252045426786,-0.5823665893271461,-0.6319147637074124,-0.0,0.0
2020-05-15,1.0,-0.39381029183530625,-0.4380877027479383,-0.5815099966525669,-0.6297130336873498,-0.0,0.0
2020-05-18,1.0,-0.39906103286384975,-0.44460703615633196,-0.577617218462289,-0.6273397963538809,-0.0,0.0
2020-05-19,1.0,-0.4032003879258092,-0.41523214935143654,-0.5935871014668446,-0.6186507455449146,-0.0,0.0
2020-05-20,1.0,-0.4022246469054979,-0.4121355397951142,-0.5948657331636055,-0.6216281748196641,-0.0,0.0
2020-05-21,1.0,-0.3922763614421481,-0.4061547744757881,-0.5980992608236536,-0.6205159149192939,-0.0,0.0
2020-05-22,1.0,-0.3906377327739715,-0.4134850451211783,-0.5953882835843419,-0.6186279540035614,-0.0,0.0
2020-05-26,1.0,-0.3907126908454529,-0.4127391225635146,-0.5937481141753667,-0.620119485848772,-0.0,0.0
2020-05-27,1.0,-0.4001268997190078,-0.39462791189533797,-0.6139831404659033,-0.6126839290570142,-0.0,0.0
2020-05-28,1.0,-0.3976857306867277,-0.4016133417928034,-0.6100788543460527,-0.6118613855403486,-0.0,0.0
2020-05-29,1.0,-0.3894993527410663,-0.4194839991570581,-0.6030948008549839,-0.5984285155191619,-0.0,0.0
2020-06-01,1.0,-0.3892785118743039,-0.42103362128645816,-0.6008789091894169,-0.5987719351051981,-0.0,0.0
2020-06-02,1.0,-0.3903290880077079,-0.41998615000150546,-0.5987113479661579,-0.6018426519736249,-0.0,0.0
2020-06-03,1.0,-0.3914233302258443,-0.42029290590322677,-0.5894505758878898,-0.6060505819023847,-0.0,0.0
2020-06-04,1.0,-0.3939238210399033,-0.43763603385731564,-0.5712212817412333,-0.620223700120919,-0.0,0.0
2020-06-05,1.0,-0.38466432380029086,-0.44540717401841984,-0.5664687348521571,-0.6330283567619971,-0.0,0.0
2020-06-08,1.0,-0.38280044768444293,-0.43358843280196013,-0.5794488641519707,-0.6290873892132248,-0.0,0.0
2020-06-09,1.0,-0.39545454545454545,-0.42190909090909084,-0.5843939393939394,-0.6285151515151515,-0.0,0.0
2020-06-10,1.0,-0.39607320324809114,-0.41504060113925584,-0.5946854926675554,-0.6241061689492182,-0.0,0.0
2020-06-11,1.0,-0.39213670043853016,-0.41615000756086495,-0.5836382882201724,-0.6324209889611371,-0.0,0.0
2020-06-12,1.0,-0.3933011773869799,-0.38005931873333537,-0.6055304233200516,-0.6169747445998982,-0.0,0.0
2020-06-15,1.0,-0.4000540979172302,-0.3621555014576383,-0.6221260481471462,-0.621104198599465,-0.0,0.0
2020-06-16,1.0,-0.39730274842710495,-0.3712333303230079,-0.625033866160932,-0.6167855745206057,-0.0,0.0
2020-06-17,1.0,-0.4003079524183322,-0.37325644586679546,-0.6265624056518325,-0.6190447436748988,-0.0,0.0
2020-06-18,1.0,-0.3977962264150943,-0.3791698113207547,-0.6228528301886793,-0.6190188679245283,-0.0,0.0
2020-06-19,1.0,-0.40079209118118325,-0.37890376999123254,-0.623212504156967,-0.6203404178129819,-0.0,0.0
2020-06-22,1.0,-0.40226970904261744,-0.37884824339007606,-0.6197633707593867,-0.6173487866714958,-0.0,0.0
2020-06-23,1.0,-0.40046484952760425,-0.3772827432159136,-0.6199402336321652,-0.6207552295571857,-0.0,0.0
2020-06-24,1.0,-0.4023422172587607,-0.3744227460686366,-0.6185445655126619,-0.6230418641151791,-0.0,0.0
2020-06-25,1.0,-0.39840829615338236,-0.3663631978777282,-0.6291149161943808,-0.6207042083685035,-0.0,0.0
2020-06-26,1.0,-0.40027137042062416,-0.3623699683401176,-0.6288557213930348,-0.6237298356701342,-0.0,0.0
2020-06-29,1.0,-0.3957386620120979,-0.360137229528424,-0.6319780914261639,-0.6215655000150472,-0.0,0.0
2020-06-30,1.0,-0.4026181161600963,-0.34538068010833584,-0.6395124887150166,-0.6218477279566657,-0.0,0.0
2020-07-01,1.0,-0.39829794911890304,-0.3457629157394599,-0.641546881578156,-0.6215192157334456,-0.0,0.0
2020-07-02,1.0,-0.3961640211640212,-0.34983766233766234,-0.6406325156325157,-0.6196188071188071,-0.0,0.0
2020-07-06,1.0,-0.39633926424621296,-0.35062515027650876,-0.6390658812214475,-0.6194698244770377,-0.0,0.0
2020-07-07,1.0,-0.3947099795844842,-0.35141707697850366,-0.6395160321844602,-0.6166686681878227,-0.0,0.0
2020-07-08,1.0,-0.39371284453251665,-0.35528133069116674,-0.6378730559058428,-0.6155947877259352,-0.0,0.0
2020-07-09,1.0,-0.41091623828243123,-0.3555790746900514,-0.6431508920471727,-0.6142727547626247,-0.0,0.0
2020-07-10,1.0,-0.40650529500756427,-0.36862329803328286,-0.6345839636913767,-0.6160060514372163,-0.0,0.0
2020-07-13,1.0,-0.40442467163004664,-0.36983233460444287,-0.6347678711942377,-0.6174263059136856,-0.0,0.0
2020-07-14,1.0,-0.38972855329182027,-0.3757632549422647,-0.6266549785381779,-0.6306450637809081,-0.0,0.0
2020-07-15,1.0,-0.3969666696939424,-0.3699936427209154,-0.6279175370084461,-0.6324281778827233,-0.0,0.0
2020-07-16,1.0,-0.3996911711275281,-0.3672944168584231,-0.6269226111178393,-0.6338561220782366,-0.0,0.0
2020-07-17,1.0,-0.3964083804456268,-0.36687123983432596,-0.6250264534268525,-0.634912476947728,-0.0,0.0
2020-07-20,1.0,-0.40952640834394516,-0.36559335395063974,-0.624279910254078,-0.6325571523861501,-0.0,0.0
2020-07-21,1.0,-0.3949075477417399,-0.37508335859351316,-0.6190057593210063,-0.6422249166414065,-0.0,0.0
2020-07-22,1.0,-0.4030765496525987,-0.36812403288934736,-0.6241997633423344,-0.6386722898146181,-0.0,0.0
2020-07-23,1.0,-0.40133931276892315,-0.36894733652505907,-0.623204654263378,-0.636628083146476,-0.0,0.0
2020-07-24,1.0,-0.38957500908100257,-0.38276425717399204,-0.6161460225208863,-0.638485288775881,-0.0,0.0
2020-07-27,1.0,-0.39559108527131787,-0.3783611918604652,-0.6110101744186046,-0.6431383236434108,-0.0,0.0
2020-07-28,1.0,-0.39855818743563337,-0.37538619979402676,-0.6081965226873448,-0.6469073726297935,-0.0,0.0
2020-07-29,1.0,-0.4057543902290819,-0.37506835996840254,-0.6069757549978733,-0.6504223126936866,-0.0,0.0
2020-07-30,1.0,-0.4051182417048663,-0.3696305515922407,-0.6085121884581525,-0.6524999241067363,-0.0,0.0
2020-07-31,1.0,-0.4021263669501823,-0.37463547995139734,-0.6079283110571082,-0.6529769137302552,-0.0,0.0
2020-08-03,1.0,-0.562710975649723,-0.3018057876970472,-0.6353685314456132,-0.7774063513912103,-0.0,0.0
2020-08-04,1.0,-0.5639595906586199,-0.3033980582524272,-0.6362503279979009,-0.7764038310154816,-0.0,0.0
2020-08-05,1.0,-0.5668198227765014,-0.30193633081719723,-0.636494913029209,-0.7766655726944535,-0.0,0.0
2020-08-06,1.0,-0.5672685489166119,-0.30502298095863434,-0.6350295469468155,-0.7756730137885752,-0.0,0.0
2020-08-07,1.0,-0.5670279708760254,-0.31687147893124235,-0.6405956577603531,-0.7700721510229631,-0.0,0.0
2020-08-10,1.0,-0.5629252259654889,-0.3194741166803615,-0.6364502875924404,-0.7679211175020542,-0.0,0.0
2020-08-11,1.0,-0.56242412310923,-0.3265413262460216,-0.6304098172392296,-0.7617875775174722,-0.0,0.0
2020-08-12,1.0,-0.5697190082644628,-0.32426446280991733,-0.6509090909090909,-0.7608925619834711,-0.0,0.0
2020-08-13,1.0,-0.5721760439778786,-0.3233102626088684,-0.6553299996688413,-0.7608040533827863,-0.0,0.0
2020-08-14,1.0,-0.571825948738327,-0.323398900589443,-0.6551427246837538,-0.7610768925094377,-0.0,0.0
2020-08-17,1.0,-0.57693583703802,-0.3259903125207352,-0.6551323734324198,-0.7595381859199787,-0.0,0.0
2020-08-18,1.0,-0.5758781968355059,-0.32504063422562773,-0.6495505357083623,-0.7666102763127343,-0.0,0.0
2020-08-19,1.0,-0.5780425475423981,-0.32680627924728683,-0.6477382098171318,-0.7662872125053931,-0.0,0.0
2020-08-20,1.0,-0.5774348763895802,-0.32994856479177037,-0.6469553675128588,-0.764094906255185,-0.0,0.0
2020-08-21,1.0,-0.5690020528441825,-0.3424607641878021,-0.6311502549500033,-0.7684259320574797,-0.0,0.0
2020-08-24,1.0,-0.5632852797249042,-0.3641052770797514,-0.6123197989683904,-0.7667305911916414,-0.0,0.0
2020-08-25,1.0,-0.5639321495883346,-0.36001719406143573,-0.6203088317957874,-0.7622921006513904,-0.0,0.0
2020-08-26,1.0,-0.5652920394888897,-0.3612440981279097,-0.6145210816521941,-0.7606563872288441,-0.0,0.0
2020-08-27,1.0,-0.5584149922465275,-0.3685373981325678,-0.6117324886997261,-0.7606981424659341,-0.0,0.0
2020-08-28,1.0,-0.5509367105219988,-0.37616063519144327,-0.6036943469273927,-0.7501886544834148,-0.0,0.0
2020-08-31,1.0,-0.5510063368027054,-0.3768920116886102,-0.6039005811471911,-0.7514857011524444,-0.0,0.0
2020-09-01,1.0,-0.5512408088235293,-0.37654280462184875,-0.6074054621848739,-0.747406775210084,-0.0,0.0
2020-09-02,1.0,-0.5605446213694656,-0.380278904163782,-0.6091385619622194,-0.7467444697194474,-0.0,0.0
2020-09-03,1.0,-0.566463174478141,-0.3759682289615334,-0.6022055927530524,-0.7374622554811605,-0.0,0.0
2020-09-04,1.0,-0.5495821908865387,-0.3806632719676198,-0.5883274578926753,-0.7455607781694737,-0.0,0.0
2020-09-08,1.0,-0.5567624157560689,-0.37976837008440756,-0.5916704835438069,-0.7434077079107505,-0.0,0.0
2020-09-09,1.0,-0.5483849939702096,-0.3898829894723118,-0.5760568429972948,-0.7450213487174472,-0.0,0.0
2020-09-10,1.0,-0.5429649385285891,-0.3966369609054836,-0.5653093085279386,-0.7475769205750341,-0.0,0.0
2020-09-11,1.0,-0.540276198212835,-0.3993826157595451,-0.5656864337936637,-0.7440129975629569,-0.0,0.0
2020-09-14,1.0,-0.539821283509342,-0.3989601949634443,-0.565621445978879,-0.7449553208773354,-0.0,0.0
2020-09-15,1.0,-0.5592199505143899,-0.3653470503971871,-0.5476950123714025,-0.783337674176325,-0.0,0.0
2020-09-16,1.0,-0.5616456275753811,-0.37268624501275427,-0.5367911570410099,-0.799234743933547,-0.0,0.0
2020-09-17,1.0,-0.5761726448561293,-0.35938115884903427,-0.546643016686375,-0.8025226645644462,-0.0,0.0
2020-09-18,1.0,-0.5740504047455183,-0.36135417690820304,-0.5434732736866253,-0.798446563759709,-0.0,0.0
2020-09-21,1.0,-0.5739660483712393,-0.3603264075506325,-0.5442419872845251,-0.7986498000917611,-0.0,0.0
2020-09-22,1.0,-0.5911916587178897,-0.33496694405157384,-0.5643522020853206,-0.7986382922737887,-0.0,0.0
2020-09-23,1.0,-0.5932800210616382,-0.3335307861914635,-0.5645835390133939,-0.7994866225688617,-0.0,0.0
2020-09-24,1.0,-0.5913169224701745,-0.33082459657541,-0.561672199033753,-0.8027409866237224,-0.0,0.0
2020-09-25,1.0,-0.5913026302794878,-0.3340356190538895,-0.5635513711031374,-0.8030746946703098,-0.0,0.0
2020-09-28,1.0,-0.5905216389665954,-0.3342109593549449,-0.5632055290439362,-0.8031594536778015,-0.0,0.0
2020-09-29,1.0,-0.5907102207309451,-0.33257672949768086,-0.5631106286391,-0.8031843152735287,-0.0,0.0
2020-09-30,1.0,-0.590838790351772,-0.33298232913225184,-0.5653690480107934,-0.8014742176445424,-0.0,0.0
2020-10-01,1.0,-0.5908522540309312,-0.3331358999670944,-0.5651859164198749,-0.8013820335636723,-0.0,0.0
2020-10-02,1.0,-0.5919735755573905,-0.3241948802642444,-0.5645582163501238,-0.8223286540049545,-0.0,0.0
2020-10-05,1.0,-0.5882644137157189,-0.32797597439028414,-0.5606085607735718,-0.8233721659351176,-0.0,0.0
2020-10-06,1.0,-0.5895529784914263,-0.3281131265074173,-0.5640136121848879,-0.8222816929328972,-0.0,0.0
2020-10-07,1.0,-0.584989764247507,-0.33619494155715507,-0.5619758304166941,-0.8186951066499373,-0.0,0.0
2020-10-08,1.0,-0.5849554602441439,-0.3338172220389311,-0.562751567139558,-0.8177169251072254,-0.0,0.0
2020-10-09,1.0,-0.5854961580318571,-0.3334432608910728,-0.5624443491738944,-0.816442964086667,-0.0,0.0
2020-10-12,1.0,-0.5893092974115162,-0.3321447437929213,-0.5630942947702061,-0.817122292657158,-0.0,0.0
2020-10-13,1.0,-0.583506446400897,-0.3350150031325222,-0.5636231740693112,-0.8152471395126455,-0.0,0.0
2020-10-14,1.0,-0.5821996771962185,-0.3372970124180638,-0.5611186139200895,-0.8132678941994136,-0.0,0.0
2020-10-15,1.0,-0.5793151181569494,-0.3366731485448733,-0.5640222800830559,-0.8158597277611154,-0.0,0.0
2020-10-16,1.0,-0.5556021685813863,-0.3653349683748548,-0.5208145088421324,-0.7853362591971086,-0.0,0.0
2020-10-19,1.0,-0.551599819738621,-0.3685379514581858,-0.5052790832421297,-0.7935363419815876,-0.0,0.0
2020-10-20,1.0,-0.5502058407307346,-0.3692911359835328,-0.5051138556541876,-0.7916505853595781,-0.0,0.0
2020-10-21,1.0,-0.5508035167949502,-0.3718720814144472,-0.509709832211523,-0.7881549708544008,-0.0,0.0
2020-10-22,1.0,-0.5515631539972311,-0.3702952445345955,-0.5070028011204483,-0.7908174764158538,-0.0,0.0
2020-10-23,1.0,-0.5506807866868382,-0.37026426755077735,-0.5084816686516239,-0.7894550487655712,-0.0,0.0
2020-10-26,1.0,-0.5508286403861624,-0.37078037007240544,-0.5067739340305711,-0.7897023330651649,-0.0,0.0
2020-10-27,1.0,-0.548207683652146,-0.36605047420028936,-0.5130043401382414,-0.7876225687188555,-0.0,0.0
2020-10-28,1.0,-0.5527491243291879,-0.3658857932452842,-0.5088209775378386,-0.7860149747742536,-0.0,0.0
