Date,IWF,IWM,MTUM,NSSC,SPY,VLUE,VXX
2019-06-20,-0.0,-0.9583261679564345,-0.1640011464603038,1.0,-2.4775580395528807,-1.1324161650902838,0.0
2019-06-21,-0.0,-0.9683140355831685,-0.15639649816436033,1.0,-2.427845241457215,-1.0956227054504377,0.0
2019-06-24,-0.0,-0.998209644816633,-0.18908460872076233,1.0,-2.4507074790643952,-1.1372798151891423,0.0
2019-06-25,-0.0,-0.997984567545779,-0.1941725210180813,1.0,-2.4377519290567773,-1.1284694230104801,0.0
2019-06-26,-0.0,-0.9933209431989778,-0.19822279010338018,1.0,-2.474038796608201,-1.14235102799396,0.0
2019-06-27,-0.0,-0.9845652047294542,-0.19791484652571495,1.0,-2.473993826081892,-1.1679771681519018,0.0
2019-06-28,-0.0,-0.9449098312972658,-0.20511925538103548,1.0,-2.498022105875509,-1.1692844677137872,0.0
2019-07-01,-0.0,-0.935691878703381,-0.20936447077959802,1.0,-2.5062158708028353,-1.158010921343093,0.0
2019-07-02,-0.0,-1.0403789902073,-0.27235151977616684,1.0,-2.6313747933358766,-1.4147907923184533,0.0
2019-07-03,-0.0,-1.0049658196827034,-0.31020250225719076,1.0,-2.6991487166258223,-1.434863923642461,0.0
2019-07-05,-0.0,-0.9850254953850125,-0.31136642354611754,1.0,-2.7063189827664105,-1.4518814948686503,0.0
2019-07-08,-0.0,-0.9781272244871546,-0.3174788067041998,1.0,-2.7175952889406587,-1.4580340386979875,0.0
2019-07-09,-0.0,-0.9716761510605277,-0.3155069839627522,1.0,-2.720253491981376,-1.4591955509570615,0.0
2019-07-10,-0.0,-0.9595730918499354,-0.31351875808538165,1.0,-2.7332470892626133,-1.461901681759379,0.0
2019-07-11,-0.0,-0.9424687540265431,-0.34190181677618864,1.0,-2.7231026929519393,-1.4350599149594125,0.0
2019-07-12,-0.0,-0.9486964917927262,-0.33659478596717096,1.0,-2.710460251046025,-1.4412616672030898,0.0
2019-07-15,-0.0,-0.9492832808382078,-0.34839622035096734,1.0,-2.704763129138008,-1.425531914893617,0.0
2019-07-16,-0.0,-0.9440406509294399,-0.3897214896764649,1.0,-2.699105936836689,-1.3992410111275488,0.0
2019-07-17,-0.0,-0.9476598210262023,-0.39000836927831073,1.0,-2.7010236271164616,-1.399150196356145,0.0
2019-07-18,-0.0,-0.9475376109039475,-0.39366079465089365,1.0,-2.7003986112897,-1.3876173331618875,0.0
2019-07-19,-0.0,-0.9540681569284288,-0.3997294337434774,1.0,-2.705469303613992,-1.3827224119049153,0.0
2019-07-22,-0.0,-0.9465875370919883,-0.3880144497484196,1.0,-2.706424977422268,-1.4097535801832024,0.0
2019-07-23,-0.0,-0.9500064507805446,-0.39446523029286545,1.0,-2.7061669462004905,-1.4001419171719778,0.0
2019-07-24,-0.0,-0.9511406966974729,-0.4256446713630194,1.0,-2.704000517029664,-1.3820849221224067,0.0
2019-07-25,-0.0,-0.9275988901077628,-0.43679421823578757,1.0,-2.7209137252371427,-1.367555010647222,0.0
2019-07-26,-0.0,-0.8979368149580916,-0.4415860735009671,1.0,-2.734493874919407,-1.3734364925854288,0.0
2019-07-29,-0.0,-0.8959031177531566,-0.44672764751352745,1.0,-2.722107704199949,-1.3769002834321051,0.0
2019-07-30,-0.0,-0.8842425025853153,-0.4570191313340227,1.0,-2.724017580144778,-1.3980093071354704,0.0
2019-07-31,-0.0,-0.9116858237547893,-0.44431673052362713,1.0,-2.6677522349936145,-1.361941251596424,0.0
2019-08-01,-0.0,-0.9506291115794853,-0.436035000319346,1.0,-2.6591939707479084,-1.341061506035639,0.0
2019-08-02,-0.0,-0.9375638406537282,-0.439670582226762,1.0,-2.659729315628192,-1.3471016343207354,0.0
2019-08-05,-0.0,-0.9295117586912065,-0.41941462167689153,1.0,-2.6827070552147236,-1.3589596114519427,0.0
2019-08-06,-0.0,-0.9214600377595972,-0.4052234109502832,1.0,-2.6015733165512898,-1.3650723725613592,0.0
2019-08-07,-0.0,-0.9499561018437226,-0.37206823027718555,1.0,-2.57945566286216,-1.369685187507839,0.0
2019-08-08,-0.0,-0.9543261700394713,-0.37585364325543513,1.0,-2.573898878516384,-1.3611929077125493,0.0
2019-08-09,-0.0,-0.9313664596273291,-0.3560248447204969,1.0,-2.552919254658385,-1.3708074534161492,0.0
2019-08-12,-0.0,-0.9145347027699969,-0.3854964207905385,1.0,-2.585994397759104,-1.3386865857454093,0.0
2019-08-13,-0.0,-0.8513306821657999,-0.37717956561639643,1.0,-2.5535026001835424,-1.3359437136739063,0.0
2019-08-14,-0.0,-0.8667803214807598,-0.3693375547978568,1.0,-2.5323916220165614,-1.320141256697516,0.0
2019-08-15,-0.0,-0.901203670599452,-0.3889882016446193,1.0,-2.4771183410797284,-1.1913955428435228,0.0
2019-08-16,-0.0,-0.8891003151572813,-0.3940655289290599,1.0,-2.4714871855860143,-1.1917107688648392,0.0
2019-08-19,-0.0,-0.84395187577787,-0.4080483612872637,1.0,-2.4970663189711373,-1.1775617851004565,0.0
2019-08-20,-0.0,-0.855558177956101,-0.4010502714184565,1.0,-2.492978522539533,-1.150873259381638,0.0
2019-08-21,-0.0,-0.866883500887049,-0.42915434654050855,1.0,-2.4908929627439385,-1.1267297457125962,0.0
2019-08-22,-0.0,-0.8710153482880755,-0.4148170011806376,1.0,-2.488193624557261,-1.1291617473435656,0.0
2019-08-23,-0.0,-0.8698193411264611,-0.4141575156452946,1.0,-2.487601842012044,-1.132247018538198,0.0
2019-08-26,-0.0,-0.842285581557401,-0.4073514894605424,1.0,-2.468962313454503,-1.0883223970733407,0.0
2019-08-27,-0.0,-0.8335933437337494,-0.40440284278037786,1.0,-2.4554226613508985,-1.0845900502686774,0.0
2019-08-28,-0.0,-0.7965044396987749,-0.40496796673035856,1.0,-2.383331460042711,-1.0350680004495898,0.0
2019-08-29,-0.0,-0.810472711170154,-0.41204472489759775,1.0,-2.3418576331229937,-0.9708845344846674,0.0
2019-08-30,-0.0,-0.7925877048278895,-0.41059056417024087,1.0,-2.3436709556801936,-0.951886066204773,0.0
2019-09-03,-0.0,-0.7854865310610225,-0.40626717976910387,1.0,-2.3365035733919735,-0.9692688290269378,0.0
2019-09-04,-0.0,-0.957503805175038,-0.5793607305936073,1.0,-2.408158295281583,-1.143318112633181,0.0
2019-09-05,-0.0,-0.9807387541143483,-0.5654638546873095,1.0,-2.435877118127514,-1.1133122028526148,0.0
2019-09-06,-0.0,-0.9556153328850034,-0.611725866601455,1.0,-2.4780216421104115,-1.0682276701106561,0.0
2019-09-09,-0.0,-0.9588019559902201,-0.6113691931540343,1.0,-2.4764058679706604,-1.0659535452322737,0.0
2019-09-10,-0.0,-0.9329331781711276,-0.6875727322839469,1.0,-2.4940895449255835,-1.0102897041710053,0.0
2019-09-11,-0.0,-0.907572791778811,-0.7106679716173233,1.0,-2.500244678248104,-0.9984707609493516,0.0
2019-09-12,-0.0,-0.8984842928737319,-0.7132991076885467,1.0,-2.5017112822393353,-0.9982887177606651,0.0
